EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,OpponentPoints,PenaltyFG3A,NonHeaveArc3FGA,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,PenaltyArc3FGM,FG2M,FG2A,FG3M,FtPoints,Points,PenaltyFG3M,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,Corner3Assists,PenaltyFg2Pct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,OffensiveGoaltends,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,OffThreePtRebounds,FTDefRebounds,OffRebounds,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,on,ShortMidRangeFGM,ShortMidRangeFGA,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,AtRimAssists,LongMidRangeAssists,OffTwoPtRebounds,DefTwoPtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceShotQualityAvg,Offensive Fouls,NonShootingPenaltyNonTakeFouls,PenaltyCorner3FGM,PenaltyCorner3FGA,ShortMidRangeAssists,Travels,SecondChanceTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockedShortMidRange,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,Fg3aBlocked,RecoveredBlocks,FG3APctBlocked,Corner3PctBlocked,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceArc3Frequency,Charge Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,Arc3PctBlocked,OffLongMidRangeReboundPct,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Clear Path Fouls,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShortMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1627789,1610612737,Timothe Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,1627789,ATL,554.0,9,6,22,20,8.0,13.0,1.0,42,1.0,1.0,1.0,21,1.0,1.0,2.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,4.3478260869565215,0.2,0.2,0.3333333333333333,1.0,1.0,1.0,0.41595,0.41595,25.0,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628995,1610612737,Kevin Knox II,Kevin Knox II,1628995,ATL,554.0,9,6,22,20,8.0,13.0,1.0,42,8.0,3.0,10.0,21,3.0,8.0,,,,,2.0,2.0,2.0,,,8.0,0.9090909090909091,65.21739130434783,0.4,0.4,0.3333333333333333,0.7272727272727273,1.0,0.9090909090909091,0.5017227272727273,0.4724,24.97,0.36363636363636365,1.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,6.0,2.0,22.0,2.0,6.0,2.0,9.0,9.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,6.0,0.5,0.6,0.6666666666666666,0.6,1.0,0.9090909090909091,1.0,0.9166666666666666,1.0,0.6666666666666666,0.5,0.09090909090909091,1.0,1.0,0.18181818181818182,0.5,0.5,1.0,0.625,0.625,0.4,0.6666666666666666,0.625,0.08333333333333333,0.5,0.2727272727272727,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630219,1610612737,Skylar Mays,Skylar Mays,1630219,ATL,554.0,9,6,22,20,8.0,13.0,1.0,42,,,,21,,,1.0,1.0,,3.0,1.0,1.0,1.0,,1.0,8.0,,4.3478260869565215,0.2,0.2,,,,1.0,0.5914,0.5914,,0.36363636363636365,,,,,,,1.0,1.0,,,2.0,,2.0,2.0,,,,1.0,1.0,,,,,,,,,1.0,,,2.0,,,,,1.0,1.0,1.0,1.0,1.0,,0.5,,,,,,,,,,,,,,,1.0,2.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630552,1610612737,Jalen Johnson,Jalen Johnson,1630552,ATL,554.0,9,6,22,20,8.0,13.0,1.0,42,1.0,,1.0,21,,1.0,,,,,,,,,,8.0,0.3333333333333333,17.391304347826086,,,,0.3333333333333333,,0.3333333333333333,0.4013,,25.3,0.36363636363636365,,2.0,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,18.6,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203476,1610612737,Gorgui Dieng,Gorgui Dieng,203476,ATL,554.0,9,6,22,20,8.0,13.0,1.0,42,1.0,,1.0,21,,1.0,,,,,1.0,2.0,3.0,,,8.0,0.5,8.695652173913043,0.2,0.2,0.3333333333333333,0.5,,1.0,0.6133,0.7262,25.2,0.36363636363636365,,,,,,,1.0,1.0,,1.0,3.0,,3.0,2.0,,,,,,,,,,,,,,2.0,1.0,1.0,3.0,,,,,1.0,0.5,1.0,0.75,1.5,,,,,,,,,,,,,,,0.5,1.0,1.0,1.3,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,0.14285714285714285,0.1111111111111111,0.16666666666666666,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626153,1610612737,Delon Wright,Delon Wright,1626153,ATL,8211.0,137,18,267,268,103.0,92.0,30.0,535,9.0,2.0,13.0,292,2.0,9.0,7.0,14.0,4.0,35.0,7.0,13.0,24.0,2.0,2.0,103.0,0.4482758620689655,12.624584717607974,0.10144927536231885,0.09302325581395349,0.125,0.3103448275862069,0.2222222222222222,0.8620689655172413,0.5510051724137931,0.5816222222222223,25.284615384615385,0.3857677902621723,,,1.0,4.0,4.0,1.0,10.0,16.0,5.0,6.0,41.0,1.0,14.0,16.0,12.0,3.0,4.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,,5.0,2.0,6.0,9.0,4.0,14.0,0.8,0.38461538461538464,0.5,0.38461538461538464,0.625,0.603448275862069,0.6111111111111112,0.6212121212121212,0.6363636363636364,0.6,0.08888888888888889,,,,0.13793103448275862,0.25,0.25,1.0,0.4444444444444444,0.4444444444444444,0.75,0.5,0.4444444444444444,0.125,0.21052631578947367,0.34146341463414637,2.6187499999999995,9.0,12.0,4.0,6.0,4.0,7.0,3.0,0.5714285714285714,0.41379310344827586,0.75,0.8181818181818182,0.6666666666666666,0.6666666666666666,,6.0,8.0,6.0,8.0,,12.0,3.0,10.0,7.0,1.0,11.0,1.0,0.75,0.75,0.75,0.14285714285714285,0.12280701754385964,0.0990990990990991,0.1282051282051282,1.0,0.75,0.2926829268292683,False,1.0,4.0,4.0,1.0,7.0,6.0,1.0,4.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.4,0.0625,0.08333333333333333,0.08333333333333333,0.07407407407407407,0.10526315789473684,0.08695652173913043,0.1111111111111111,0.08,0.047619047619047616,0.14285714285714285,0.15384615384615385,0.2222222222222222,0.13793103448275862,0.25,0.25,0.58865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627789,1610612737,Timothe Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,1627789,ATL,774.0,13,-5,26,26,9.0,13.0,,52,,,2.0,34,,,,,,,,2.0,2.0,2.0,5.0,9.0,0.6666666666666666,15.384615384615383,,0.1111111111111111,,,,1.0,0.56845,,23.2,0.34615384615384615,,,1.0,2.0,,,1.0,1.0,1.0,,5.0,,,2.0,3.0,,,,,,,,1.0,,,1.0,,,,,,1.0,0.5,,0.5,1.0,0.8333333333333334,,0.8333333333333334,,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,2.7,1.0,1.0,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,False,,,,,,,,,1.0,,,,,,,,,,,,,,0.14285714285714285,,,,,0.3333333333333333,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628381,1610612737,John Collins,John Collins,1628381,ATL,7296.0,122,-66,238,239,46.0,83.0,16.0,477,5.0,,11.0,298,3.0,5.0,5.0,6.0,2.0,17.0,9.0,21.0,23.0,6.0,12.0,46.0,0.28205128205128205,18.217054263565892,0.14754098360655737,0.16521739130434782,0.13636363636363635,0.1282051282051282,,0.6410256410256411,0.5239807692307692,0.48449285714285717,24.136363636363637,0.19327731092436976,,,3.0,6.0,1.0,,15.0,28.0,4.0,5.0,47.0,2.0,12.0,8.0,12.0,,1.0,2.0,1.0,1.0,1.0,1.0,4.0,,,5.0,1.0,18.0,10.0,6.0,12.0,1.0,0.36363636363636365,0.6666666666666666,0.36363636363636365,0.5357142857142857,0.5384615384615384,0.7142857142857143,0.5595238095238095,0.75,0.2,0.15384615384615385,,,,0.15384615384615385,0.5,0.5,1.0,0.2,0.2,1.0,,0.2,0.14634146341463414,0.2,0.2553191489361702,4.832142857142857,10.0,14.0,1.0,1.0,2.0,4.0,3.0,0.5,0.358974358974359,0.7142857142857143,0.7142857142857143,0.14285714285714285,1.0,,4.0,4.0,4.0,4.0,,8.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,0.5,0.01818181818181818,0.019230769230769232,0.02564102564102564,1.0,1.0,0.1702127659574468,False,5.0,14.0,22.0,,1.0,,,1.0,10.0,,2.0,,,1.0,1.0,,1.0,1.0,0.7333333333333333,0.8461538461538461,,,0.18518518518518517,0.02040816326530612,,0.045454545454545456,,0.18181818181818182,0.2,0.16666666666666666,,0.7,0.358974358974359,0.35714285714285715,0.35714285714285715,0.6432,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,0.8,0.25,0.42857142857142855,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628989,1610612737,Kevin Huerter,Kevin Huerter,1628989,ATL,9211.0,154,-62,289,292,39.0,73.0,31.0,581,22.0,3.0,31.0,353,5.0,22.0,6.0,19.0,2.0,44.0,9.0,14.0,15.0,7.0,15.0,39.0,0.6595744680851063,18.46153846153846,0.11538461538461539,0.1,0.12,0.46808510638297873,0.375,0.7446808510638298,0.5363489361702127,0.53014375,25.600000000000005,0.13494809688581316,1.0,6.0,2.0,9.0,7.0,1.0,8.0,16.0,9.0,3.0,46.0,1.0,6.0,6.0,15.0,12.0,7.0,6.0,3.0,3.0,7.0,5.0,4.0,2.0,,11.0,2.0,3.0,4.0,1.0,6.0,0.5555555555555556,0.2903225806451613,0.2,0.2903225806451613,0.5,0.4574468085106383,0.3125,0.46938775510204084,0.3333333333333333,0.6363636363636364,0.11320754716981132,0.1276595744680851,0.16666666666666666,0.16666666666666666,0.19148936170212766,0.2222222222222222,0.25,0.5,0.3181818181818182,0.3181818181818182,0.5714285714285714,0.3333333333333333,0.3181818181818182,0.020833333333333332,0.058823529411764705,0.13043478260869565,11.11875,3.0,4.0,1.0,1.0,1.0,3.0,4.0,0.3333333333333333,0.0851063829787234,0.75,1.0,0.125,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,0.01282051282051282,0.006756756756756757,,,,,False,4.0,6.0,10.0,1.0,13.0,4.0,3.0,,5.0,,3.0,1.0,,1.0,3.0,2.0,3.0,1.0,0.625,0.625,0.0625,0.25,0.08064516129032258,,,,0.043478260869565216,0.19047619047619047,0.038461538461538464,,,0.6666666666666666,0.1276595744680851,0.6666666666666666,0.6666666666666666,0.53775,,2.0,,2.0,6.0,,,1.0,,1.0,1.0,0.5,,0.25,,2.0,2.0,1.0,1.0,0.03225806451612903,0.1111111111111111,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
1629631,1610612737,De'Andre Hunter,De'Andre Hunter,1629631,ATL,10477.0,175,-77,337,342,74.0,101.0,31.0,679,11.0,3.0,26.0,405,5.0,11.0,2.0,3.0,1.0,8.0,11.0,17.0,19.0,10.0,20.0,74.0,0.37142857142857144,24.390243902439025,0.12941176470588237,0.08695652173913043,0.07692307692307693,0.15714285714285714,0.25,0.5285714285714286,0.5095314285714285,0.46550416666666666,24.33846153846154,0.2195845697329377,6.0,13.0,9.0,15.0,3.0,1.0,27.0,44.0,12.0,16.0,106.0,1.0,21.0,24.0,33.0,3.0,3.0,4.0,3.0,1.0,7.0,2.0,4.0,5.0,,11.0,2.0,27.0,20.0,7.0,21.0,0.9166666666666666,0.46153846153846156,0.2,0.46153846153846156,0.6136363636363636,0.6428571428571429,0.5416666666666666,0.6708860759493671,0.6176470588235294,0.6363636363636364,0.15254237288135594,0.18571428571428572,0.46153846153846156,0.46153846153846156,0.21428571428571427,0.6,0.6,1.0,0.2727272727272727,0.3,0.6666666666666666,0.3333333333333333,0.2727272727272727,0.10526315789473684,0.14,0.19811320754716982,10.084090909090909,8.0,11.0,,,5.0,7.0,1.0,0.7142857142857143,0.15714285714285714,0.7272727272727273,0.8888888888888888,,,,,,2.0,3.0,2.0,6.0,8.0,,,3.0,2.0,1.0,0.6666666666666666,0.6666666666666666,0.75,0.42857142857142855,,0.012903225806451613,,,,0.05660377358490566,False,13.0,20.0,30.0,2.0,1.0,,,2.0,3.0,,1.0,,7.0,3.0,,,1.0,3.0,0.5555555555555556,0.5555555555555556,0.045454545454545456,0.18181818181818182,0.039473684210526314,0.02666666666666667,,0.030303030303030304,,,0.10714285714285714,,,0.75,0.2857142857142857,0.65,0.65,0.4376,1.0,2.0,,2.0,1.0,,,1.0,,1.0,,0.46153846153846156,,0.16666666666666666,,,,1.0,,0.038461538461538464,,,0.5,,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.04,0.038461538461538464,,,,,,,,,,,,,
