EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,BadPassSteals,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,PenaltyArc3FGA,PtsPutbacks,ThreePtAssists,Arc3Assists,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyFtPoints,Corner3Assists,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,DefAtRimReboundPct,ShortMidRangePctAssisted,SecondChanceFtPoints,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,BadPassOutOfBoundsTurnovers,Offensive Fouls,Travels,Loose Ball Fouls Drawn,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,Fg3aBlocked,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,on,OffensiveGoaltends,SecondChanceCorner3FGA,PtsUnassisted3s,Loose Ball Fouls,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,HeaveAttempts,SecondChanceTurnovers,NonShootingPenaltyNonTakeFouls,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,OffCorner3ReboundPct,Charge Fouls,BlockedLongMidRange,StepOutOfBoundsTurnovers,DefensiveGoaltends
1627884,1610612741,Derrick Jones Jr.,Derrick Jones Jr.,1627884,CHI,1503.0,25,-17.0,52,50,14.0,26,3,102,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,1.0,8.0,62.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,2.0,14.0,0.5,0.5,1.0,0.25,0.25,0.5,1.0,1.0,0.4375,1.0,0.5,0.4444444444444444,1.0,0.5,0.5,0.5,0.3333333333333333,1.0,16.363636363636363,0.1111111111111111,0.1111111111111111,0.1,0.1111111111111111,0.038461538461538464,0.16666666666666666,0.2,0.125,0.375,0.6666666666666666,1.0,0.5,0.125,0.375,0.125,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.875,1.0,0.6112124999999999,0.7602,0.1111111111111111,0.2,0.25,0.25,2.7750000000000004,23.724999999999998,0.2692307692307692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1627936,1610612741,Alex Caruso,Alex Caruso,1627936,CHI,362.0,6,,12,13,,7,1,25,,,,,,,,,,,1.0,,,,1.0,,,14.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,7.692307692307692,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,0.5322,,,,,,,25.9,,3.0,3.0,2.0,1.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1630245,1610612741,Ayo Dosunmu,Ayo Dosunmu,1630245,CHI,5141.0,86,-28.0,180,181,23.0,31,14,361,1.0,3.0,,1.0,,,5.0,6.0,,,7.0,5.0,13.0,3.0,13.0,1.0,20.0,192.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,6.0,9.0,7.0,,,2.0,4.0,3.0,9.0,4.0,13.0,1.0,,2.0,5.0,1.0,1.0,1.0,2.0,23.0,0.4,0.5,1.0,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.5,0.5,0.36538461538461536,0.5,0.3333333333333333,0.38461538461538464,0.5,0.3333333333333333,0.5,,,,14.871794871794872,0.06976744186046512,0.10810810810810811,0.044444444444444446,0.0875,0.043010752688172046,0.06896551724137931,0.0625,0.14814814814814814,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,0.19230769230769232,0.23076923076923078,0.2692307692307692,,,,0.5,,,,,0.6153846153846154,,0.5212846153846153,0.4413833333333333,0.038461538461538464,0.07692307692307693,0.1,0.1,10.684615384615386,24.45384615384615,0.12777777777777777,9.0,11.0,4.0,2.0,24.0,1.0,2.0,2.0,5.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,0.6666666666666666,0.4,0.041666666666666664,0.0625,0.07142857142857142,0.14285714285714285,0.05555555555555555,0.4,0.4,0.19230769230769232,0.4,0.4,0.5,0.5,0.5,1.0,0.3333333333333333,0.5109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
201942,1610612741,DeMar DeRozan,DeMar DeRozan,201942,CHI,3567.0,59,-23.0,125,127,10.0,21,9,252,1.0,6.0,,,,,2.0,2.0,,,1.0,9.0,21.0,,3.0,6.0,24.0,146.0,,1.0,,,1.0,,2.0,8.0,10.0,,1.0,,2.0,,,5.0,5.0,,5.0,1.0,1.0,4.0,5.0,10.0,8.0,4.0,2.0,10.0,0.4444444444444444,0.4444444444444444,,,,0.42857142857142855,,,0.375,,,0.42857142857142855,,0.5,0.125,0.09523809523809523,0.3333333333333333,,24.444444444444443,0.16666666666666666,,,0.09259259259259259,,,0.3,,0.25,0.16666666666666666,0.25,1.0,0.08333333333333333,0.08333333333333333,0.041666666666666664,,,,,,,,,0.375,,0.4591395833333334,0.4218,0.14285714285714285,0.16,,0.08333333333333333,13.166666666666666,23.333333333333332,0.08,6.0,11.0,3.0,2.0,27.0,,1.0,7.0,13.0,,,,5.0,4.0,1.0,,,,4.0,3.0,1.0,5.0,1.0,,,0.8,,,,,0.1,,0.5,0.5,0.5416666666666666,0.5384615384615384,0.5384615384615384,0.2857142857142857,,,,,0.3748,2.0,1.0,1.0,1.0,3.0,1.0,0.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
202696,1610612741,Nikola Vucevic,Nikola Vucevic,202696,CHI,3274.0,55,-13.0,113,115,5.0,15,9,228,3.0,4.0,,1.0,,,7.0,3.0,,3.0,10.0,11.0,15.0,3.0,13.0,1.0,32.0,120.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,14.0,8.0,9.0,10.0,3.0,,1.0,8.0,8.0,16.0,3.0,19.0,,,1.0,3.0,2.0,2.0,1.0,2.0,5.0,0.6363636363636364,0.7,1.0,0.23076923076923078,0.23076923076923078,0.7333333333333333,0.5,0.5,0.5535714285714286,0.5,0.3333333333333333,0.5517241379310345,0.5,0.3333333333333333,0.4642857142857143,,,,24.390243902439025,0.2857142857142857,0.34782608695652173,0.02857142857142857,0.3137254901960784,0.05084745762711865,0.047619047619047616,0.3333333333333333,0.29411764705882354,0.14285714285714285,0.75,0.75,0.6666666666666666,0.25,0.10714285714285714,0.35714285714285715,0.3,0.3,1.0,0.5,,,,,0.6071428571428571,0.3,0.4964767857142857,0.45353333333333334,0.034482758620689655,0.0625,0.09375,0.0625,9.026666666666666,25.615384615384617,0.04424778761061947,1.0,3.0,,,8.0,,6.0,2.0,4.0,,1.0,2.0,2.0,1.0,1.0,2.0,,,1.0,1.0,,1.0,,,,1.0,,0.08333333333333333,,0.2,0.1111111111111111,,0.8571428571428571,0.8571428571428571,0.14285714285714285,0.5,0.5,0.5,,,,0.3333333333333333,0.54045,,1.0,,,1.0,,0.4,0.6666666666666666,1.0,3.0,2.0,1.0,3.0,2.0,0.14285714285714285,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
203897,1610612741,Zach LaVine,Zach LaVine,203897,CHI,1814.0,30,2.0,67,63,7.0,15,4,130,5.0,8.0,,,1.0,2.0,2.0,,,,3.0,7.0,12.0,,3.0,6.0,20.0,68.0,,,,1.0,2.0,,3.0,8.0,6.0,,3.0,,2.0,,2.0,2.0,4.0,,4.0,,,,1.0,5.0,6.0,4.0,3.0,7.0,0.5714285714285714,0.5714285714285714,,,,0.5833333333333334,,0.5,0.4666666666666667,,0.5,0.5882352941176471,,0.75,0.2,0.16666666666666666,0.25,,27.77777777777778,0.1111111111111111,0.18181818181818182,,0.13793103448275862,,,,0.1,0.5333333333333333,0.625,0.8333333333333334,0.4,0.13333333333333333,,0.2,,,,,,1.0,0.5,,0.7333333333333333,,0.5802566666666666,0.72435,0.23529411764705882,0.2857142857142857,,0.15,5.466666666666666,26.333333333333332,0.1044776119402985,5.0,8.0,1.0,4.0,19.0,,1.0,1.0,2.0,,,,3.0,1.0,,,,,1.0,,2.0,3.0,,2.0,,0.3333333333333333,,,,,,,0.5,0.5,0.13333333333333333,0.5,0.5,1.0,,,,,,1.0,2.0,,1.0,,,0.3333333333333333,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1628396,1610612741,Tony Bradley,Tony Bradley,1628396,CHI,367.0,6,5.0,14,15,9.0,1,1,29,3.0,3.0,,,2.0,2.0,1.0,,,,,5.0,5.0,,,,10.0,12.0,,,,3.0,3.0,,6.0,8.0,2.0,,,,,,1.0,2.0,3.0,,3.0,,,,,,,,6.0,9.0,0.8,0.8,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,33.333333333333336,0.2857142857142857,0.3333333333333333,,0.3,,,,0.3333333333333333,0.6,1.0,1.0,1.0,0.2,,,,,,,,0.6666666666666666,1.0,,0.6,,0.66164,0.6775666666666668,,,,0.6,5.3,,0.6428571428571429,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,1.0,1.0,0.2,1.0,1.0,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1628972,1610612741,Troy Brown Jr.,Troy Brown Jr.,1628972,CHI,1247.0,21,-2.0,43,43,13.0,3,5,86,2.0,2.0,,,1.0,1.0,,1.0,,,2.0,2.0,5.0,,3.0,,4.0,36.0,,,,1.0,3.0,2.0,2.0,,4.0,,2.0,,,,,1.0,2.0,,2.0,1.0,1.0,1.0,2.0,,,,2.0,13.0,,,,,,0.4,,0.3333333333333333,0.25,,0.2,0.25,,0.2,0.375,,,,20.833333333333336,0.08333333333333333,,,0.047619047619047616,,,,,0.25,1.0,1.0,,,0.125,0.25,,,,,,0.2,1.0,,0.625,,0.51048125,0.48922999999999994,,,,0.5,12.68,24.933333333333334,0.3023255813953488,1.0,1.0,,,2.0,,,,3.0,,2.0,,,,1.0,,1.0,,,,2.0,2.0,,,,,0.5,,,,,,,,0.375,,,,,,,0.4,,,,,,,,0.25,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1629750,1610612741,Javonte Green,Javonte Green,1629750,CHI,2114.0,35,,77,76,19.0,8,7,153,1.0,3.0,,2.0,,1.0,2.0,2.0,,,1.0,1.0,5.0,,3.0,,2.0,72.0,,2.0,,,2.0,,,,2.0,,1.0,,,1.0,,3.0,3.0,2.0,5.0,7.0,3.0,1.0,5.0,2.0,,,,19.0,,,,,,0.2,,,0.125,,,0.125,,,0.375,,,,11.904761904761905,0.17647058823529413,,0.047619047619047616,0.09090909090909091,0.047619047619047616,0.06666666666666667,0.2222222222222222,,0.375,0.3333333333333333,0.3333333333333333,,0.25,0.25,0.125,,,,1.0,,0.5,,,0.75,,0.55193125,0.53575,,,,,4.0200000000000005,24.933333333333334,0.24675324675324675,,,,,,4.0,,,,,,,,,,1.0,,,1.0,1.0,1.0,2.0,,,,0.5,,0.047619047619047616,,,0.25,,,,,,,,,,,,0.6313,,,,,,1.0,,,,,,,,,0.125,,,1.0,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1629632,1610612741,Coby White,Coby White,1629632,CHI,2257.0,38,-29.0,75,77,7.0,13,7,152,1.0,1.0,,,,,2.0,,,3.0,8.0,2.0,6.0,3.0,8.0,3.0,16.0,79.0,,,3.0,,,1.0,3.0,2.0,2.0,9.0,8.0,3.0,,,4.0,3.0,8.0,,8.0,,,1.0,1.0,5.0,4.0,2.0,3.0,7.0,0.5,0.5,1.0,0.375,0.375,0.3333333333333333,,,0.4642857142857143,1.5,1.5,0.5,1.5,1.5,0.5714285714285714,,,,21.951219512195124,0.2,0.2,,0.2,,,0.25,0.21428571428571427,0.07142857142857142,1.0,1.0,,0.14285714285714285,,0.5714285714285714,0.375,0.42857142857142855,1.0,,,,,,0.6428571428571429,0.375,0.5037392857142856,0.5088,0.125,0.25,0.1875,0.1875,11.683333333333332,26.525,0.09333333333333334,,1.0,,,3.0,,,1.0,3.0,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,2.0,,,,0.5,0.5,,,,0.2,,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,0.16666666666666666,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,0.125,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,
