EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,PenaltyTurnovers,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Fg3aBlocked,Travels,Charge Fouls Drawn,BlockedLongMidRange,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,StepOutOfBoundsTurnovers,Charge Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockedArc3,Corner3PctBlocked,LongMidRangePctBlocked,DefensiveGoaltends,on
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,19794.0,330,71.0,665,663,110,171,93,1328,34.0,47.0,13.0,22.0,4.0,5.0,13.0,19.0,1.0,47.0,67,9.0,103.0,709,14.0,23.0,2.0,30.0,7.0,9.0,14.0,68.0,26.0,20.0,3.0,17.0,20.0,37.0,17.0,3.0,2.0,11.0,4.0,94.0,20.0,29.0,1.0,36.0,37.0,5.0,78.0,50.0,128.0,2.0,6.0,4.0,2.0,6.0,3.0,4.0,10.0,2.0,2.0,16.0,1.0,16.0,33.0,2.0,5.0,14,4.0,16.0,2.0,9.0,9.0,1.0,8.0,9.0,4.0,2.0,14.0,109,0.723404255319149,0.918918918918919,0.7014925373134329,0.6086956521739131,0.7777777777777778,0.7014925373134329,0.6086956521739131,0.7777777777777778,0.6959459459459459,0.625,0.7777777777777778,0.04477611940298507,0.02127659574468085,0.10526315789473684,11.568123393316196,0.375,0.29411764705882354,0.07692307692307693,0.22981366459627328,0.1676300578034682,0.20454545454545456,0.12269938650306748,0.2166172106824926,0.14583333333333334,0.15151515151515152,0.20833333333333334,0.09090909090909091,0.1044776119402985,0.20689655172413793,0.23809523809523808,0.2396694214876033,0.15789473684210525,0.1721311475409836,0.2777777777777778,0.11764705882352941,0.4444444444444444,0.7014925373134329,0.723404255319149,0.7391304347826086,0.6470588235294118,0.2835820895522388,0.6842105263157895,0.7647058823529411,0.9230769230769231,0.014925373134328358,0.9565217391304348,0.5909090909090909,0.15384615384615385,0.5555555555555556,0.8,0.7014925373134329,0.5390611940298509,0.6434578947368421,0.49208888888888885,0.12162162162162163,0.12162162162162163,0.2912621359223301,0.13592233009708737,2.594029850746269,0.16541353383458646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627780,1610612744,Gary Payton II,Gary Payton II,1627780,GSW,8540.0,142,49.0,289,294,82,143,29,583,8.0,9.0,3.0,3.0,2.0,2.0,8.0,11.0,,16.0,20,11.0,64.0,299,4.0,5.0,,8.0,4.0,5.0,13.0,22.0,10.0,8.0,1.0,5.0,5.0,10.0,3.0,2.0,3.0,1.0,1.0,25.0,5.0,2.0,,5.0,10.0,,15.0,7.0,22.0,1.0,12.0,9.0,3.0,1.0,,1.0,3.0,1.0,,4.0,,6.0,17.0,1.0,2.0,12,,16.0,,5.0,5.0,1.0,4.0,5.0,3.0,,13.0,81,0.6875,0.9166666666666666,0.8,0.8,0.8,0.803030303030303,0.8,0.6875,0.8,0.8,0.5909090909090909,0.05,,0.09090909090909091,13.707165109034268,0.25,,,0.12048192771084337,0.043478260869565216,0.08333333333333333,0.06578947368421052,0.1048951048951049,0.05737704918032787,,0.07692307692307693,,0.04838709677419355,0.14285714285714285,0.1111111111111111,0.09090909090909091,0.19047619047619047,0.10416666666666667,,0.125,0.6,0.2727272727272727,0.8888888888888888,0.8888888888888888,0.5,0.3333333333333333,0.7272727272727273,0.8,0.875,,0.6,1.0,,0.25,1.0,0.6666666666666666,0.5337109375,0.5652,0.5341285714285714,0.13157894736842105,0.2,0.125,0.203125,3.7949999999999995,0.2837370242214533,5.0,9.0,1.0,2.0,2.0,4.0,1.0,7.0,13.0,1.0,3.0,2.0,21.0,4.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,0.5384615384615384,0.3333333333333333,0.5384615384615384,0.3939393939393939,0.2727272727272727,0.5555555555555556,0.5555555555555556,1.0,0.12121212121212122,0.5,0.5,1.0,0.25,0.5,0.125,0.5,25.053846153846152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1629673,1610612744,Jordan Poole,Jordan Poole,1629673,GSW,20903.0,348,60.0,736,724,293,301,77,1460,23.0,28.0,3.0,3.0,6.0,10.0,16.0,29.0,6.0,42.0,63,28.0,175.0,806,3.0,3.0,5.0,14.0,12.0,21.0,86.0,40.0,44.0,,5.0,28.0,13.0,41.0,10.0,3.0,12.0,14.0,2.0,95.0,1.0,2.0,1.0,15.0,17.0,2.0,34.0,4.0,38.0,1.0,7.0,5.0,2.0,14.0,1.0,5.0,6.0,2.0,9.0,20.0,,15.0,36.0,1.0,,34,1.0,31.0,5.0,11.0,5.0,1.0,3.0,5.0,4.0,,81.0,288,0.47619047619047616,0.47619047619047616,0.6666666666666666,1.0,0.5714285714285714,0.6282051282051282,0.75,0.717391304347826,0.6730769230769231,0.875,0.7818181818181819,0.07936507936507936,0.07142857142857142,0.10344827586206896,18.315018315018317,0.7,0.07142857142857142,0.045454545454545456,0.09289617486338798,0.013071895424836602,0.08333333333333333,0.006289308176100629,0.0881542699724518,0.009615384615384616,0.02564102564102564,,0.03333333333333333,0.008064516129032258,,0.10810810810810811,0.08695652173913043,0.0967741935483871,0.09923664122137404,0.04081632653061224,0.022222222222222223,0.8,0.23931623931623933,0.8214285714285714,0.8846153846153846,0.6521739130434783,0.24786324786324787,0.5517241379310345,0.6153846153846154,0.3125,0.05128205128205128,0.5,1.0,1.0,0.21739130434782608,0.6,0.7008547008547008,0.5038126086956521,0.5095,0.48899886363636363,0.08943089430894309,0.15942028985507245,0.08,0.49142857142857144,5.915873015873014,0.39809782608695654,4.0,8.0,3.0,3.0,17.0,46.0,22.0,21.0,54.0,14.0,25.0,20.0,36.0,46.0,17.0,8.0,3.0,7.0,6.0,3.0,0.5714285714285714,0.3888888888888889,0.56,0.3888888888888889,0.46153846153846156,0.06837606837606838,0.5,0.5,0.75,0.39316239316239315,0.3695652173913043,0.37777777777777777,0.5294117647058824,0.06521739130434782,1.0,0.4782608695652174,0.3695652173913043,26.861111111111107,3.0,1.0,3.0,11.0,1.0,3.0,27.0,1.0,2.0,2.0,1.0,0.3333333333333333,0.018518518518518517,0.021739130434782608,0.5,0.5,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,True
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,45825.0,764,121.0,1557,1550,404,515,174,3107,21.0,37.0,,,9.0,16.0,64.0,122.0,52.0,111.0,211,107.0,602.0,1719,5.0,13.0,4.0,41.0,36.0,71.0,210.0,66.0,156.0,2.0,20.0,93.0,36.0,129.0,20.0,16.0,48.0,39.0,6.0,294.0,5.0,5.0,1.0,58.0,46.0,,104.0,11.0,115.0,2.0,29.0,18.0,11.0,34.0,6.0,31.0,23.0,2.0,3.0,57.0,4.0,28.0,59.0,1.0,6.0,108,4.0,129.0,11.0,31.0,7.0,1.0,5.0,8.0,3.0,,202.0,395,0.2972972972972973,0.3,0.5260663507109005,0.38461538461538464,0.5070422535211268,0.5625,0.5285714285714286,0.5526315789473685,0.6055327868852459,0.5555555555555556,0.6234939759036144,0.0947867298578199,0.13513513513513514,0.12295081967213115,30.922551252847384,0.5964912280701754,,0.02702702702702703,0.11764705882352941,0.014792899408284023,0.15718157181571815,0.013850415512465374,0.1368421052631579,0.01430615164520744,0.025974025974025976,0.015873015873015872,,0.017543859649122806,,0.11764705882352941,0.10894941634241245,0.15151515151515152,0.16974169741697417,0.12244897959183673,0.009615384615384616,0.375,0.08409090909090909,0.5675675675675675,0.65625,0.19047619047619047,0.2772727272727273,0.5245901639344263,0.5981308411214953,0.28125,0.11818181818181818,,,,0.12030075187969924,0.5625,0.6045454545454545,0.4821277522935779,0.45696315789473685,0.46712366412213746,0.08405172413793104,0.1341991341991342,0.0681063122923588,0.3488372093023256,9.266824644549764,0.2594733461785485,9.0,21.0,3.0,5.0,82.0,208.0,57.0,91.0,229.0,25.0,62.0,63.0,147.0,206.0,82.0,9.0,5.0,24.0,8.0,13.0,0.5384615384615384,0.39737991266375544,0.4032258064516129,0.4008810572687225,0.5204545454545455,0.04772727272727273,0.42857142857142855,0.42857142857142855,1.0,0.4727272727272727,0.3942307692307692,0.4019607843137255,0.4878048780487805,0.03759398496240601,0.6,0.42857142857142855,0.39805825242718446,27.30786026200873,26.0,7.0,20.0,22.0,9.0,22.0,126.0,4.0,1.0,3.0,1.0,0.4090909090909091,0.017467248908296942,0.019230769230769232,0.5,0.5,0.5714285714285714,0.35,0.38596491228070173,2.0,2.0,2.0,5.0,1.0,4.0,14.0,8.0,1.0,1.0,0.4230769230769231,0.05714285714285714,1.0,1.0,0.5714285714285714,0.034334763948497854,,,,,True
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,34318.0,572,70.0,1170,1161,244,357,137,2331,17.0,26.0,2.0,2.0,4.0,5.0,29.0,61.0,32.0,60.0,119,17.0,290.0,1310,5.0,12.0,1.0,32.0,9.0,19.0,36.0,96.0,24.0,2.0,8.0,21.0,14.0,35.0,8.0,6.0,10.0,11.0,,84.0,3.0,3.0,,24.0,25.0,9.0,58.0,6.0,64.0,3.0,21.0,18.0,3.0,7.0,5.0,4.0,11.0,1.0,3.0,18.0,1.0,17.0,34.0,1.0,2.0,11,,21.0,1.0,10.0,6.0,1.0,5.0,8.0,5.0,,36.0,235,0.8,0.8135593220338984,0.5042016806722689,0.4166666666666667,0.47368421052631576,0.5290697674418605,0.45588235294117646,0.5,0.5410447761194029,0.45714285714285713,0.4864864864864865,0.06722689075630252,0.038461538461538464,0.11475409836065574,21.58490566037736,0.3888888888888889,0.2903225806451613,,0.08503401360544217,0.011583011583011582,0.0916030534351145,0.010452961672473868,0.08812949640287769,0.01098901098901099,,0.02054794520547945,,0.008849557522123894,0.01639344262295082,0.041666666666666664,0.1,0.06521739130434782,0.0979381443298969,0.07352941176470588,0.022222222222222223,0.625,0.10077519379844961,0.6538461538461539,0.68,0.7647058823529411,0.2364341085271318,0.47540983606557374,0.5370370370370371,0.8275862068965517,0.12403100775193798,0.058823529411764705,1.0,0.5,0.1388888888888889,0.8,0.6395348837209303,0.5047624031007752,0.49399800000000005,0.48913472222222215,0.03745318352059925,0.078125,0.1103448275862069,0.12413793103448276,9.652100840336136,0.20854700854700856,10.0,33.0,1.0,6.0,41.0,106.0,11.0,51.0,139.0,6.0,17.0,,144.0,106.0,41.0,7.0,,1.0,5.0,1.0,0.9411764705882353,0.3669064748201439,0.35294117647058826,0.3669064748201439,0.5387596899224806,0.12790697674418605,0.30303030303030304,0.3125,1.0,0.4108527131782946,0.3867924528301887,0.3904761904761905,0.926829268292683,0.16666666666666666,0.16666666666666666,0.3055555555555556,0.3867924528301887,25.676258992805764,14.0,6.0,18.0,5.0,7.0,22.0,9.0,2.0,2.0,,,0.3181818181818182,0.014388489208633094,0.009433962264150943,0.4375,0.4375,0.5294117647058824,0.3333333333333333,0.45454545454545453,1.0,4.0,,,,,,,2.0,1.0,0.7857142857142857,0.11764705882352941,0.25,1.0,1.0,,1.0,0.030303030303030304,,,True
203490,1610612744,Otto Porter Jr.,Otto Porter Jr.,203490,GSW,15086.0,251,104.0,511,494,151,178,47,1005,3.0,5.0,,1.0,1.0,2.0,4.0,6.0,5.0,9.0,16,7.0,58.0,539,,1.0,2.0,2.0,2.0,4.0,17.0,18.0,,,,19.0,9.0,28.0,7.0,2.0,6.0,8.0,5.0,65.0,3.0,4.0,,18.0,16.0,3.0,37.0,7.0,44.0,1.0,10.0,7.0,3.0,2.0,1.0,1.0,7.0,,1.0,9.0,2.0,12.0,23.0,2.0,2.0,12,3.0,8.0,,3.0,3.0,,3.0,3.0,1.0,,17.0,147,1.0,1.0,0.5625,,0.5,0.5543478260869565,,0.5416666666666666,0.58,0.3333333333333333,0.6071428571428571,,,,10.51693404634581,0.2222222222222222,0.21428571428571427,,0.12598425196850394,0.043478260869565216,0.15,0.028037383177570093,0.13765182186234817,0.035175879396984924,,0.04,0.09090909090909091,0.03529411764705882,,0.043478260869565216,0.11538461538461539,0.23076923076923078,0.13636363636363635,0.1875,0.043478260869565216,0.3333333333333333,0.10869565217391304,0.6,0.6,1.0,0.13043478260869565,0.6666666666666666,0.6666666666666666,1.0,0.10869565217391304,0.5,,,0.16666666666666666,0.5,0.7608695652173914,0.5080695652173913,0.5701,0.5143125,0.061224489795918366,0.15789473684210525,0.034482758620689655,0.29310344827586204,8.7,0.29549902152641877,4.0,10.0,1.0,2.0,7.0,20.0,6.0,11.0,30.0,3.0,8.0,4.0,33.0,20.0,7.0,6.0,2.0,1.0,1.0,1.0,1.0,0.36666666666666664,0.375,0.36666666666666664,0.6521739130434783,0.21739130434782608,0.4,0.4444444444444444,1.0,0.43478260869565216,0.35,0.35,1.0,0.16666666666666666,0.5,0.5,0.35,25.30666666666667,2.0,,,2.0,,1.0,,1.0,3.0,,,,0.03333333333333333,,0.4,0.4,,,0.3333333333333333,,1.0,,1.0,,,,,,,1.0,0.5,,,,,,0.1,,,True
203952,1610612744,Andrew Wiggins,Andrew Wiggins,203952,GSW,38403.0,640,127.0,1296,1292,294,372,148,2588,47.0,65.0,18.0,27.0,13.0,16.0,37.0,76.0,29.0,96.0,170,37.0,325.0,1429,20.0,35.0,12.0,73.0,21.0,33.0,66.0,118.0,74.0,26.0,14.0,10.0,24.0,34.0,19.0,5.0,5.0,3.0,2.0,92.0,23.0,24.0,,46.0,32.0,7.0,85.0,47.0,132.0,12.0,16.0,10.0,6.0,14.0,1.0,6.0,12.0,2.0,8.0,26.0,2.0,24.0,48.0,2.0,2.0,52,9.0,56.0,5.0,24.0,21.0,2.0,18.0,22.0,9.0,,65.0,285,0.6145833333333334,0.7108433734939759,0.5647058823529412,0.5714285714285714,0.6363636363636364,0.5538461538461539,0.648936170212766,0.5425531914893617,0.5701754385964912,0.6759259259259259,0.6,0.08235294117647059,0.046153846153846156,0.13157894736842105,21.156462585034014,0.5384615384615384,0.20588235294117646,,0.0975609756097561,0.08480565371024736,0.1464968152866242,0.076158940397351,0.12149532710280374,0.08034188034188035,0.09230769230769231,0.09554140127388536,0.04918032786885246,0.07083333333333333,0.0967741935483871,0.08928571428571429,0.08372093023255814,0.15789473684210525,0.16017316017316016,0.10843373493975904,0.1016949152542373,0.4090909090909091,0.25,0.7230769230769231,0.7580645161290323,0.5531914893617021,0.2923076923076923,0.4868421052631579,0.5606060606060606,0.7837837837837838,0.11153846153846154,0.574468085106383,0.6666666666666666,0.16666666666666666,0.3404255319148936,0.8125,0.5961538461538461,0.5128096153846153,0.5647322580645162,0.5196723404255319,0.08928571428571429,0.12698412698412698,0.2246153846153846,0.20307692307692307,6.792941176470589,0.22685185185185186,9.0,25.0,3.0,10.0,23.0,65.0,4.0,32.0,90.0,3.0,14.0,15.0,96.0,65.0,23.0,2.0,4.0,5.0,4.0,4.0,1.0,0.35555555555555557,0.21428571428571427,0.35555555555555557,0.34615384615384615,0.09615384615384616,0.36,0.36,1.0,0.25,0.35384615384615387,0.35384615384615387,1.0,0.2127659574468085,0.3,0.0851063829787234,0.35384615384615387,25.554444444444446,12.0,4.0,8.0,,7.0,12.0,,,3.0,,1.0,0.5833333333333334,,,0.41379310344827586,0.42857142857142855,0.1702127659574468,0.5,,3.0,4.0,,1.0,2.0,,,1.0,1.0,1.0,0.3333333333333333,0.0851063829787234,0.75,1.0,1.0,0.01098901098901099,,,0.034482758620689655,,True
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,34315.0,572,100.0,1152,1161,266,344,125,2313,24.0,30.0,1.0,4.0,6.0,8.0,27.0,56.0,4.0,53.0,90,23.0,147.0,1271,4.0,10.0,2.0,10.0,12.0,19.0,41.0,92.0,14.0,2.0,8.0,75.0,44.0,119.0,37.0,7.0,31.0,36.0,8.0,282.0,6.0,9.0,1.0,52.0,50.0,8.0,110.0,16.0,126.0,2.0,19.0,13.0,6.0,26.0,15.0,22.0,23.0,,4.0,49.0,,31.0,72.0,6.0,6.0,47,3.0,37.0,7.0,21.0,12.0,1.0,11.0,16.0,7.0,,41.0,259,0.8679245283018868,0.8846153846153846,0.5888888888888889,0.4,0.631578947368421,0.5166666666666667,0.36363636363636365,0.6346153846153846,0.5444444444444444,0.4166666666666667,0.6833333333333333,0.08888888888888889,0.06666666666666667,0.10714285714285714,14.175654853620955,0.5306122448979592,0.26666666666666666,0.034482758620689655,0.16339869281045752,0.03643724696356275,0.1824561403508772,0.022058823529411766,0.17258883248730963,0.028901734104046242,0.03773584905660377,0.04861111111111111,,0.02336448598130841,0.017241379310344827,0.17307692307692307,0.155,0.18518518518518517,0.17703349282296652,0.19736842105263158,0.038461538461538464,0.4375,0.25,0.8,0.8571428571428571,0.875,0.4666666666666667,0.48214285714285715,0.54,0.8518518518518519,0.03333333333333333,0.36363636363636365,0.25,,0.3076923076923077,0.75,0.5,0.48312666666666676,0.45299999999999996,0.5000480769230768,0.15671641791044777,0.20192307692307693,0.06802721088435375,0.2789115646258503,5.936666666666667,0.2309027777777778,3.0,12.0,2.0,3.0,3.0,18.0,4.0,6.0,30.0,3.0,7.0,8.0,15.0,18.0,3.0,9.0,2.0,1.0,11.0,1.0,0.8333333333333334,0.2,0.42857142857142855,0.2,0.25,0.1,0.25,0.25,1.0,0.15,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.11538461538461539,0.6666666666666666,0.15384615384615385,0.16666666666666666,25.4,2.0,,1.0,1.0,,1.0,3.0,,1.0,2.0,,,,,0.5,0.5,0.09090909090909091,,0.25,,,,,,,,,4.0,3.0,1.0,,,,,,1.0,,,,True
1627814,1610612744,Damion Lee,Damion Lee,1627814,GSW,1363.0,23,-25.0,47,51,17,5,5,98,2.0,2.0,1.0,1.0,,,1.0,4.0,1.0,3.0,7,,9.0,69,1.0,1.0,,5.0,1.0,2.0,2.0,4.0,2.0,2.0,,,1.0,1.0,1.0,,,,,3.0,,1.0,,3.0,,1.0,4.0,1.0,5.0,,,,,3.0,,2.0,,,1.0,3.0,,1.0,1.0,,,2,,,,,,,,,,,2.0,17,0.6666666666666666,1.0,0.42857142857142855,1.0,0.5,0.4090909090909091,1.25,0.5,0.4090909090909091,1.25,0.5,,,,26.923076923076923,1.0,0.5,,,0.07142857142857142,0.2727272727272727,,0.16666666666666666,0.041666666666666664,,0.125,,,,,,,0.42857142857142855,,,,0.18181818181818182,1.0,1.0,0.5,0.36363636363636365,0.25,0.25,1.0,0.09090909090909091,0.5,1.0,,,,0.5454545454545454,0.4814409090909091,0.6224000000000001,0.426,,,0.5555555555555556,0.2222222222222222,8.6,0.3617021276595745,,1.0,,,1.0,3.0,,1.0,4.0,,,,3.0,3.0,1.0,2.0,2.0,,,,1.0,0.25,,0.25,0.36363636363636365,0.09090909090909091,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,25.825000000000003,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,0.5,1.0,,,,,,,,,,,,,,,,1.0,,,,,,True
1629308,1610612744,Juan Toscano-Anderson,Juan Toscano-Anderson,1629308,GSW,180.0,3,-5.0,6,6,1,6,1,12,,,,,,,,1.0,,,1,,,9,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,1.0,,1.0,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.217,,0.217,,,,,5.4,0.16666666666666666,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
