EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyOffPossExcludingTakeFouls,Usage,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,StepOutOfBoundsTurnovers,PenaltyTsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGA,SecondChanceFG3A,Corner3Assists,OffThreePtRebounds,Offensive Fouls,Blocked3s,BlockedAtRim,BlockedCorner3,AtRimPctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,PtsPutbacks,SelfOReb,BadPassSteals,Charge Fouls Drawn,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,PenaltyEfgPct,SelfORebPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PenaltyFG2M,PtsUnassisted3s,FTDefRebounds,LostBallOutOfBoundsTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg2Pct,DefFTReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Offensive Fouls Drawn,SecondChanceTurnovers,Loose Ball Fouls Drawn,OffensiveGoaltends,on,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Loose Ball Fouls,PenaltyArc3FGM,PenaltyArc3Accuracy,FTOffRebounds,OffFTReboundPct,HeaveAttempts,Travels,OffCorner3ReboundPct,Charge Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceAtRimPctAssisted
1626204,1610612740,Larry Nance Jr.,Larry Nance Jr.,1626204,NOP,282.0,5,-7,8,8,5.0,5.0,16,13,1.0,1.0,1.0,5.0,12.5,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1627742,1610612740,Brandon Ingram,Brandon Ingram,1627742,NOP,4753.0,79,-23,155,156,14.0,5.0,311,197,,,5.0,14.0,24.324324324324323,0.09032258064516129,26.0,4.0,5.0,4.0,11.0,8.0,16.0,2.0,2.0,2.0,3.0,1.0,16.0,32.0,4.0,5.0,10.0,54.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,12.0,20.0,12.0,3.0,2.0,3.0,14.0,1.0,15.0,1.0,9.0,3.0,2.0,31.0,1.0,2.0,9.0,11.0,1.0,12.0,1.0,1.0,5.0,2.0,3.0,1.0,2.0,2.0,13.0,10.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,0.375,0.375,1.0,0.8,0.8,0.5,0.5,0.5945945945945946,0.5,0.6625,0.6666666666666666,0.13513513513513514,0.09375,0.18181818181818182,0.0625,1.0,0.23684210526315788,0.01639344262295082,0.07407407407407407,0.16923076923076924,0.012345679012345678,0.06666666666666667,0.375,0.19047619047619047,0.2222222222222222,0.08333333333333333,1.0,0.13513513513513514,0.8,0.8,0.75,0.2972972972972973,0.36363636363636365,0.4444444444444444,0.5,0.43243243243243246,0.5,0.5333333333333333,0.125,0.05405405405405406,1.0,1.0,1.0,0.08108108108108109,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.2702702702702703,0.6666666666666666,0.4630986486486487,0.4131,0.3485833333333333,0.15,0.17142857142857143,0.07407407407407407,0.018518518518518517,11.621875,25.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1628984,1610612740,Devonte' Graham,Devonte' Graham,1628984,NOP,188.0,3,-5,6,6,6.0,4.0,12,7,,1.0,1.0,6.0,33.333333333333336,1.0,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,2.0,,,1.0,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1629637,1610612740,Jaxson Hayes,Jaxson Hayes,1629637,NOP,4977.0,83,-28,161,163,14.0,5.0,324,206,,1.0,4.0,14.0,17.80104712041885,0.08695652173913043,26.0,13.0,16.0,1.0,6.0,,,,3.0,,,,14.0,22.0,,3.0,7.0,35.0,1.0,1.0,3.0,5.0,1.0,,,,24.0,4.0,,,,3.0,,1.0,1.0,,,,,3.0,3.0,6.0,5.0,11.0,4.0,15.0,,,3.0,3.0,,2.0,8.0,11.0,9.0,11.0,1.0,,6.0,1.0,,2.0,1.0,,0.8571428571428571,0.8571428571428571,,,,0.6363636363636364,1.0,0.56,0.3333333333333333,0.5833333333333334,0.5,0.12,0.13636363636363635,0.16666666666666666,,0.75,0.13157894736842105,0.04918032786885246,0.1935483870967742,0.15942028985507245,0.04938271604938271,,0.125,0.14285714285714285,0.1111111111111111,0.19230769230769232,0.5,0.64,0.8125,0.9285714285714286,0.9230769230769231,0.24,0.16666666666666666,0.2,,,,,,0.12,,,,,,,,,0.76,,0.568036,0.5474166666666667,0.4061,0.2,0.2222222222222222,0.14285714285714285,,3.55,23.566666666666666,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,0.05,0.08,0.047619047619047616,0.0625,0.2,0.3333333333333333,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1630529,1610612740,Herbert Jones,Herbert Jones,1630529,NOP,4865.0,81,-25,157,160,10.0,3.0,317,201,,,1.0,10.0,8.55614973262032,0.06369426751592357,26.0,3.0,6.0,1.0,2.0,,2.0,1.0,1.0,,2.0,1.0,4.0,10.0,1.0,3.0,4.0,15.0,2.0,4.0,,4.0,,2.0,,3.0,6.0,2.0,3.0,2.0,,,3.0,3.0,6.0,2.0,1.0,2.0,,15.0,2.0,1.0,,1.0,3.0,4.0,3.0,1.0,1.0,1.0,,,2.0,9.0,4.0,4.0,,,2.0,,,,,3.0,0.75,1.0,1.0,0.3333333333333333,0.3333333333333333,0.4,0.5,0.4230769230769231,0.5,0.5,0.5,0.23076923076923078,,,,1.0,,0.03333333333333333,0.03225806451612903,0.014492753623188406,0.0375,0.06666666666666667,,,,0.038461538461538464,,0.46153846153846156,0.5,0.5,0.6666666666666666,0.15384615384615385,0.5,0.5,1.0,0.15384615384615385,,,,0.07692307692307693,1.0,1.0,1.0,0.15384615384615385,,,,0.5,0.6923076923076923,,0.5208230769230769,0.42016666666666663,0.577125,0.13333333333333333,0.16666666666666666,0.26666666666666666,0.2,6.57,25.3,,0.75,1.0,2.0,,,1.0,1.0,,,,,,0.05,,0.05,0.0625,,0.5,0.5,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.5,0.75,0.125,0.5,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1630530,1610612740,Trey Murphy III,Trey Murphy III,1630530,NOP,139.0,2,-3,4,4,4.0,2.0,8,5,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1630230,1610612740,Naji Marshall,Naji Marshall,1630230,NOP,35.0,1,-2,1,2,1.0,1.0,3,2,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
203468,1610612740,CJ McCollum,CJ McCollum,203468,NOP,4774.0,80,-21,155,156,8.0,,311,197,,3.0,8.0,8.0,24.864864864864863,0.05161290322580645,26.0,1.0,4.0,2.0,8.0,2.0,9.0,,1.0,5.0,14.0,,5.0,21.0,5.0,15.0,4.0,29.0,1.0,3.0,,5.0,1.0,,2.0,4.0,2.0,8.0,6.0,14.0,5.0,2.0,10.0,2.0,12.0,1.0,8.0,1.0,1.0,26.0,1.0,5.0,6.0,12.0,1.0,13.0,2.0,1.0,5.0,5.0,,,1.0,5.0,4.0,4.0,,,1.0,1.0,1.0,1.0,1.0,4.0,0.2,0.25,0.4,0.3333333333333333,0.3333333333333333,0.23809523809523808,0.3333333333333333,0.3472222222222222,0.625,0.3815789473684211,0.625,0.4166666666666667,0.09523809523809523,0.125,,0.625,0.16216216216216217,0.016666666666666666,0.16666666666666666,0.16417910447761194,0.0125,,,0.19047619047619047,0.2222222222222222,0.16,1.0,0.1111111111111111,0.25,0.3333333333333333,,0.2222222222222222,0.25,0.2857142857142857,0.5,0.25,0.2222222222222222,0.2222222222222222,,0.027777777777777776,,,,0.3888888888888889,0.35714285714285715,0.35714285714285715,0.4,,0.5277777777777778,0.35714285714285715,0.5003763888888888,0.5142875,0.4568,0.02702702702702703,0.045454545454545456,0.1724137931034483,0.13793103448275862,12.047619047619047,26.06,,1.0,,1.0,,1.0,1.0,,2.0,,,,0.25,,,0.05,,0.2,0.25,,,,,,2.0,1.0,1.0,,,,1.0,0.041666666666666664,,,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,
1630631,1610612740,Jose Alvarado,Jose Alvarado,1630631,NOP,224.0,4,-5,6,7,,,13,9,,,1.0,,16.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,
202685,1610612740,Jonas Valanciunas,Jonas Valanciunas,202685,NOP,4648.0,77,-21,152,153,8.0,,305,193,1.0,4.0,5.0,8.0,25.274725274725274,0.05263157894736842,26.0,10.0,15.0,7.0,13.0,2.0,6.0,,,,5.0,,19.0,34.0,,5.0,5.0,43.0,7.0,11.0,3.0,17.0,,,,,22.0,16.0,,5.0,,2.0,6.0,,6.0,,4.0,2.0,,12.0,15.0,11.0,13.0,26.0,16.0,42.0,1.0,,1.0,1.0,,1.0,3.0,5.0,5.0,5.0,1.0,,3.0,1.0,1.0,1.0,1.0,,0.5789473684210527,0.8461538461538461,,,,0.5588235294117647,0.6363636363636364,0.48717948717948717,0.6363636363636364,0.524390243902439,0.7083333333333334,0.1282051282051282,0.058823529411764705,,,0.2,0.35135135135135137,0.25,0.3793103448275862,0.36363636363636365,0.2,0.3333333333333333,0.2857142857142857,0.42857142857142855,0.2222222222222222,0.375,1.0,0.38461538461538464,0.6666666666666666,0.7692307692307693,0.5,0.3333333333333333,0.5384615384615384,0.5384615384615384,0.5714285714285714,0.15384615384615385,0.3333333333333333,0.3333333333333333,1.0,,,,,0.1282051282051282,,,,,0.5128205128205128,,0.49207948717948724,0.5688799999999999,,0.07317073170731707,0.08333333333333333,0.3953488372093023,,6.741176470588236,25.76,1.0,,5.0,8.0,,,,1.0,1.0,,,,0.13333333333333333,0.05,0.36,0.05,0.0625,0.4,0.7272727272727273,0.625,,,,,12.0,2.0,1.0,,,,,0.1111111111111111,,,,,,,,2.0,,,,,,0.6666666666666666,,,,,2.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,
