EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,OffTwoPtRebounds,OffRebounds,Rebounds,SelfOReb,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,FtPoints,PenaltyFtPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,OffThreePtRebounds,FTDefRebounds,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGA,SecondChanceFG3A,HeaveAttempts,LongMidRangeAssists,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,BlockedShortMidRange,RecoveredBlocks,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3Frequency,BadPassOutOfBoundsTurnovers,LongMidRangePctBlocked,LongMidRangePctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Blocked3s,BlockedArc3,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Offensive Fouls,BlockedCorner3,2pt And 1 Free Throw Trips,on,Travels,Corner3FGM,Corner3Assists,Charge Fouls,ThreePtShootingFoulsDrawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGA,StepOutOfBoundsTurnovers,PenaltyCorner3Frequency,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,PenaltyCorner3FGM,Charge Fouls Drawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,OffensiveGoaltends
1626195,1610612740,Willy Hernangomez,Willy Hernangomez,1626195,NOP,115.0,2,-2.0,6,6,6,6.0,1.0,12,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,9,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,6,0.3333333333333333,0.5,0.3333333333333333,0.25,0.5,0.25,0.25,0.5,0.25,0.25,50.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.5,0.5,0.5,0.25,0.25,1.0,0.5,0.5,0.5,0.25,0.75,0.5342,0.6442,0.5342,1.0,1.0,1.5666666666666667,26.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1630230,1610612740,Naji Marshall,Naji Marshall,1630230,NOP,3378.0,56,,110,115,56,47.0,17.0,225,5.0,7.0,1.0,1.0,4.0,4.0,3.0,,,7.0,10.0,,18.0,136,1.0,1.0,2.0,6.0,7.0,,14.0,8.0,2.0,,3.0,3.0,6.0,,1.0,5.0,14.0,56,0.7,1.0,0.8571428571428571,0.7,1.0,0.8571428571428571,0.75,1.0,0.875,,11.538461538461538,0.12,0.0625,,0.21428571428571427,,0.7,0.7142857142857143,0.8333333333333334,0.3,,1.0,1.0,0.5714285714285714,1.0,,0.7,0.58449,0.6277,0.5922000000000001,0.1111111111111111,0.7777777777777778,3.7399999999999998,,0.509090909090909,2.0,4.0,2.0,6.0,1.0,3.0,2.0,5.0,2.0,2.0,1.0,12.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.5,0.1,0.14285714285714285,1.0,0.09090909090909091,0.045454545454545456,0.06818181818181818,0.6666666666666666,0.07142857142857142,0.4,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1630530,1610612740,Trey Murphy III,Trey Murphy III,1630530,NOP,2421.0,40,6.0,80,84,51,39.0,12.0,164,,,,,,,1.0,2.0,2.0,,1.0,5.0,10.0,99,,,1.0,,,2.0,9.0,,,2.0,,1.0,5.0,,1.0,5.0,9.0,51,,,,0.5,,1.5,0.5625,0.5,1.3333333333333333,0.8333333333333334,8.51063829787234,,0.030303030303030304,,,,,,,0.16666666666666666,0.3333333333333333,,,,,1.0,0.8333333333333334,0.49928333333333336,,0.49875,0.1,0.9,8.3,24.8,0.6375,,4.0,3.0,,,1.0,,1.0,,1.0,,2.0,1.0,1.0,4.0,1.0,1.0,,,,,,,,2.0,,,5.0,1.0,,,,1.0,,,,,,0.0625,0.06666666666666667,0.06451612903225806,,,,,,,0.14285714285714285,0.5,3.0,2.0,2.0,2.0,1.0,2.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.4,1.0,0.4,0.5,0.07142857142857142,0.09090909090909091,0.125,0.16666666666666666,0.5,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1630631,1610612740,Jose Alvarado,Jose Alvarado,1630631,NOP,878.0,15,-10.0,29,31,9,8.0,3.0,60,1.0,1.0,,,1.0,1.0,,2.0,,1.0,1.0,2.0,5.0,37,,,,1.0,1.0,,2.0,2.0,,2.0,,,,,,2.0,2.0,9,1.0,,1.0,0.8333333333333334,,1.0,0.8333333333333334,,1.0,0.6666666666666666,8.571428571428571,,,,,,0.3333333333333333,1.0,1.0,,0.6666666666666666,,,1.0,1.0,,1.0,0.5414166666666667,,0.5159,,0.4,3.0,26.1,0.3103448275862069,,,,,,1.0,1.0,2.0,1.0,,1.0,5.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,3.0,1.0,,,,,,1.0,0.5,,0.5,,,,,,,0.5,0.5,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
202066,1610612740,Garrett Temple,Garrett Temple,202066,NOP,115.0,2,-2.0,6,6,6,6.0,1.0,12,,,,,,,,,,,,,,9,,,,,,,,,,,,,1.0,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1626204,1610612740,Larry Nance Jr.,Larry Nance Jr.,1626204,NOP,2759.0,46,-3.0,89,95,45,41.0,14.0,184,8.0,9.0,3.0,4.0,5.0,5.0,4.0,6.0,3.0,11.0,14.0,6.0,31.0,109,3.0,5.0,6.0,6.0,7.0,3.0,15.0,12.0,6.0,5.0,4.0,7.0,11.0,,2.0,4.0,15.0,45,0.7857142857142857,0.6,0.8571428571428571,0.7,0.5,0.6,0.7045454545454546,0.5,0.625,0.3,22.857142857142858,0.19047619047619047,0.17073170731707318,0.4,0.08333333333333333,,0.45,0.8888888888888888,0.8888888888888888,0.2,0.3,0.6666666666666666,0.75,0.5,1.0,0.3,0.75,0.5148973684210527,0.5013875,0.5379611111111111,0.1935483870967742,0.4838709677419355,4.385714285714285,33.23333333333333,0.5056179775280899,2.0,3.0,3.0,10.0,1.0,2.0,1.0,3.0,1.0,,,7.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,,2.0,,1.0,1.0,3.0,1.0,,4.0,1.0,1.0,,1.0,1.0,0.45454545454545453,0.625,0.07142857142857142,,0.5,0.1,0.11764705882352941,0.10810810810810811,,0.16666666666666666,0.5,0.5,0.6666666666666666,0.5,0.047619047619047616,0.06666666666666667,,2.0,,2.0,,,6.0,2.0,3.0,,,1.0,1.0,1.0,0.3333333333333333,,0.4,,0.15,0.13333333333333333,0.1,,,0.3333333333333333,0.3333333333333333,1.0,,0.4,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.2,0.14285714285714285,1.0,0.05,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1627742,1610612740,Brandon Ingram,Brandon Ingram,1627742,NOP,1450.0,24,6.0,49,53,45,37.0,7.0,102,2.0,2.0,,,2.0,2.0,3.0,,,5.0,10.0,,16.0,55,1.0,1.0,2.0,5.0,10.0,,16.0,4.0,,,,,4.0,,,,16.0,45,0.5,1.0,0.5,0.5,1.0,0.5,0.6153846153846154,1.0,0.6153846153846154,,28.57142857142857,,,,,,0.2,1.0,1.0,0.3,,,,0.2,1.0,,0.2,0.41922,0.4317,0.41922,0.125,1.0,11.11,,0.9183673469387755,,6.0,6.0,6.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,,3.0,,4.0,,,6.0,2.0,1.0,,1.0,,0.6,0.6,0.1,,0.6666666666666666,0.07142857142857142,0.2727272727272727,0.16,,0.2857142857142857,1.0,,,,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.25,,,,,,,3.0,5.0,,,,,,1.0,,1.0,1.0,,,,0.14285714285714285,1.0,0.5,0.6,0.75,,1.0,0.2,0.3333333333333333,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1628984,1610612740,Devonte' Graham,Devonte' Graham,1628984,NOP,2090.0,35,9.0,66,67,36,27.0,10.0,133,,1.0,,,,,1.0,9.0,4.0,,2.0,9.0,15.0,79,,1.0,3.0,,,4.0,6.0,,,9.0,1.0,1.0,5.0,,2.0,2.0,6.0,36,,,,0.5454545454545454,0.75,0.375,0.5769230769230769,0.75,0.5,0.8181818181818182,21.05263157894737,0.07692307692307693,0.04,0.3333333333333333,,,0.09090909090909091,,,0.09090909090909091,0.8181818181818182,,,,,1.0,0.9090909090909091,0.4957909090909091,0.2582,0.519375,0.2,0.4,4.1,26.644444444444446,0.5454545454545454,,3.0,3.0,,2.0,3.0,,3.0,,2.0,,6.0,1.0,3.0,4.0,1.0,,2.0,1.0,1.0,3.0,,2.0,,5.0,,1.0,4.0,,,,1.0,,,,1.0,1.0,0.6666666666666666,0.25,0.06666666666666667,0.14814814814814814,,,,,,,,,,4.0,1.0,4.0,,1.0,9.0,4.0,,,,2.0,2.0,0.75,0.4444444444444444,0.25,0.4444444444444444,,,,0.3333333333333333,0.16666666666666666,,0.4444444444444444,0.4444444444444444,0.75,0.25,0.4444444444444444,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,0.2,1.0,,,,0.5,,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1629637,1610612740,Jaxson Hayes,Jaxson Hayes,1629637,NOP,35.0,1,-2.0,1,2,1,1.0,,3,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1.0,,1,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1630529,1610612740,Herbert Jones,Herbert Jones,1630529,NOP,1003.0,17,-14.0,29,34,6,9.0,5.0,63,1.0,1.0,,,,,1.0,,,1.0,2.0,1.0,5.0,48,,,1.0,,1.0,,,2.0,,,1.0,1.0,4.0,,1.0,2.0,,6,0.5,,,0.3333333333333333,,,0.5,0.5,,0.3333333333333333,14.285714285714286,0.16666666666666666,0.06666666666666667,0.3333333333333333,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,,0.6666666666666666,0.55795,,0.3979,0.2,,3.55,22.6,0.20689655172413793,,3.0,,,,,1.0,1.0,1.0,,,3.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,2.0,,,4.0,2.0,1.0,1.0,2.0,,,,,,,0.16666666666666666,0.3333333333333333,0.25,,0.25,,,,,0.4,0.5,1.0,,,,1.0,,,,,,,,,,,,,,,,,0.5,0.3333333333333333,,,,,,,,,,,,,,,,1.0,,,,0.5,0.5,,,,,,,,,,,1.0,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,
