EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,Fg2aBlocked,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,OffRebounds,SelfOReb,DeadBallTurnovers,ShootingFouls,Fouls,NonShootingFoulsDrawn,DefensiveGoaltends,OffensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,ShortMidRangeFGM,Arc3FGA,PenaltyArc3FGA,PenaltyFG3A,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,BadPassSteals,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,ShortMidRangePctBlocked,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Corner3Assists,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShortMidRangeAssists,ThreePtShootingFoulsDrawn,PenaltyCorner3FGM,FTDefRebounds,Offensive Fouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,DefFTReboundPct,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,SecondChanceTurnovers,Charge Fouls,PtsPutbacks,BlockedShortMidRange,LostBallOutOfBoundsTurnovers,Travels,SecondChanceCorner3FGM,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,LongMidRangePctAssisted,HeaveAttempts,LongMidRangeAssists,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,3SecondViolations,BlockedCorner3,LongMidRangePctBlocked
1626246,1610612742,Boban Marjanovic,Boban Marjanovic,1626246,DAL,371.0,6,-10.0,14,14,10.0,6.0,1.0,28,1.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,4.0,18,1.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,10.0,0.25,0.3333333333333333,0.25,0.3333333333333333,0.4,0.5,0.25,0.5,46.66666666666667,1.0,0.16666666666666666,0.4,0.2727272727272727,1.0,0.5,0.5,0.5,1.0,0.5,0.3333333333333333,1.0,0.5,0.43645,0.4434666666666667,0.2,0.2,1.0,6.675000000000001,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1627737,1610612742,Marquese Chriss,Marquese Chriss,1627737,DAL,1720.0,29,-15.0,64,64,48.0,25.0,6.0,128,3.0,6.0,3.0,5.0,,3.0,6.0,5.0,11.0,73,3.0,5.0,5.0,11.0,2.0,1.0,2.0,3.0,5.0,9.0,,,,,,1.0,1.0,3.0,6.0,,11.0,48.0,0.5,0.6,0.42857142857142855,0.6,0.55,0.6875,0.16666666666666666,0.16666666666666666,15.714285714285715,,0.15789473684210525,0.2222222222222222,0.17857142857142858,0.42857142857142855,0.14285714285714285,0.8571428571428571,0.5,0.6,,1.0,0.6,1.0,0.6308642857142858,0.62486,,,1.0,1.5833333333333333,0.75,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.14285714285714285,0.3333333333333333,0.16666666666666666,0.058823529411764705,0.10344827586206896,0.2,0.14285714285714285,0.07142857142857142,0.5,0.3333333333333333,0.6666666666666666,0.14285714285714285,1.0,0.5,0.7486999999999999,0.2727272727272727,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1628425,1610612742,Sterling Brown,Sterling Brown,1628425,DAL,1499.0,25,-7.0,56,57,42.0,22.0,4.0,113,2.0,2.0,2.0,2.0,4.0,3.0,6.0,3.0,9.0,60,3.0,5.0,3.0,9.0,,1.0,1.0,6.0,7.0,8.0,4.0,2.0,2.0,,2.0,3.0,,4.0,5.0,2.0,9.0,42.0,0.5,0.6,0.3,0.375,0.375,0.45,0.16666666666666666,,25.0,0.6666666666666666,0.3,0.14285714285714285,0.25925925925925924,0.3333333333333333,0.2,0.2,1.0,1.0,0.4,0.25,1.0,0.6,0.49213000000000007,0.5043875,0.18181818181818182,0.2857142857142857,1.0,5.683333333333334,0.75,,,1.0,4.0,,,2.0,2.0,6.0,1.0,,,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,,,1.0,0.4,,,0.06666666666666667,0.041666666666666664,,,0.08333333333333333,,,1.0,0.1,,,,0.2222222222222222,25.650000000000002,1.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,8.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.25,0.16666666666666666,0.375,0.5,0.25,0.3333333333333333,1.0,0.3,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1630182,1610612742,Josh Green,Josh Green,1630182,DAL,7284.0,121,-21.0,239,237,116.0,105.0,28.0,476,1.0,2.0,1.0,2.0,2.0,3.0,6.0,2.0,23.0,274,1.0,2.0,2.0,7.0,2.0,1.0,5.0,6.0,11.0,12.0,5.0,3.0,,,,,,11.0,8.0,1.0,7.0,116.0,0.5,0.5,0.375,0.3125,0.359375,0.2916666666666667,0.16666666666666666,0.5,11.985018726591761,,0.09836065573770492,0.11904761904761904,0.10679611650485436,0.08333333333333333,0.11764705882352941,0.07142857142857142,0.5,1.0,0.07142857142857142,0.25,0.5,0.8571428571428571,0.5497374999999999,0.56764375,0.034482758620689655,0.14285714285714285,0.30434782608695654,9.083333333333334,0.48535564853556484,,,14.0,22.0,,,,3.0,4.0,1.0,,,1.0,,,8.0,16.0,3.0,,,3.0,0.6666666666666666,0.6666666666666666,,0.25,0.21428571428571427,0.7857142857142857,,,0.0136986301369863,0.008264462809917356,,,0.019230769230769232,0.125,,1.0,0.5,,,0.56931,0.13043478260869565,23.940909090909088,1.0,8.0,2.0,6.0,8.0,1.0,6.0,7.0,2.0,1.0,20.0,2.0,,2.0,,,,,,,,0.125,0.09090909090909091,,0.5,0.5,1.0,0.2857142857142857,0.25,1.0,2.0,2.0,3.0,4.0,3.0,1.0,3.0,1.0,5.0,1.0,6.0,1.0,15.0,3.0,4.0,1.0,2.0,2.0,1.0,0.22727272727272727,0.16666666666666666,0.16666666666666666,0.22727272727272727,0.07142857142857142,0.5,0.5,0.14285714285714285,0.14285714285714285,1.0,0.375,0.375,1.0,0.5,0.5,0.3333333333333333,1.0,0.5,0.5,0.375,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
203504,1610612742,Trey Burke,Trey Burke,203504,DAL,2042.0,34,-8.0,72,71,50.0,23.0,8.0,143,1.0,3.0,,1.0,6.0,7.0,11.0,6.0,32.0,79,3.0,5.0,2.0,17.0,14.0,2.0,,2.0,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,6.0,1.0,17.0,50.0,0.6363636363636364,0.6,0.65,0.5769230769230769,0.7272727272727273,0.6071428571428571,0.18181818181818182,0.6666666666666666,28.75,1.0,0.09523809523809523,,0.06451612903225806,,,0.15,0.3333333333333333,1.0,0.3,0.07692307692307693,,0.6,0.47807750000000004,0.47835000000000005,0.05,0.09090909090909091,0.53125,8.254545454545456,0.6944444444444444,,,1.0,9.0,,,3.0,3.0,,,,,,,,,3.0,1.0,,,,,,,,1.5,0.45,,,,,,,,,,,0.05,,,,0.09375,25.93333333333333,4.0,8.0,7.0,8.0,8.0,3.0,1.0,4.0,1.0,2.0,9.0,,,,1.0,,,,,,,,0.2857142857142857,,0.6666666666666666,0.6666666666666666,,0.4,0.5384615384615384,2.0,2.0,,,1.0,4.0,,,3.0,4.0,,,3.0,12.0,4.0,,1.0,,,1.0,0.4444444444444444,,0.375,0.4444444444444444,0.1,1.0,1.0,,,,0.5,0.5,1.0,,,,,0.07692307692307693,0.42857142857142855,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
202722,1610612742,Davis Bertans,Davis Bertans,202722,DAL,2742.0,46,,89,87,45.0,56.0,10.0,176,,,,,1.0,1.0,1.0,5.0,22.0,100,,,3.0,12.0,,,1.0,2.0,4.0,6.0,3.0,1.0,,,,1.0,,4.0,5.0,,12.0,45.0,1.0,,0.425,0.5,0.4772727272727273,0.55,,,22.448979591836736,,0.08695652173913043,0.1,0.09090909090909091,,0.125,,,,0.05,,,0.95,0.51969,0.5063666666666666,0.05,,0.5454545454545454,13.2,0.5056179775280899,,,3.0,19.0,1.0,1.0,1.0,3.0,2.0,,2.0,,2.0,,1.0,3.0,9.0,2.0,,,1.0,1.0,1.0,1.0,0.3333333333333333,0.375,0.95,,0.13333333333333333,,0.045454545454545456,0.16666666666666666,0.125,,,,,0.15,,,0.47695,0.13636363636363635,25.447368421052634,1.0,16.0,6.0,9.0,16.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,,,,1.0,1.0,,1.0,1.0,,0.25,0.09090909090909091,1.0,1.0,1.0,1.0,0.8,0.6666666666666666,,,2.0,1.0,3.0,3.0,,1.0,1.0,5.0,,2.0,3.0,15.0,3.0,,2.0,,2.0,1.0,0.2631578947368421,,0.3333333333333333,0.2631578947368421,,,,0.6666666666666666,0.6666666666666666,1.0,0.1875,0.1875,1.0,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,0.16666666666666666,0.1875,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.05263157894736842,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1628373,1610612742,Frank Ntilikina,Frank Ntilikina,1628373,DAL,1244.0,21,-10.0,42,43,31.0,6.0,4.0,85,,,,,,,,,3.0,50,,,,3.0,,,1.0,,1.0,1.0,,,3.0,3.0,,3.0,1.0,1.0,,,3.0,31.0,,,0.375,0.375,0.375,0.375,,,15.217391304347826,1.0,,0.25,0.05263157894736842,,0.3333333333333333,,,,,,,1.0,0.522375,0.522375,,,1.0,,0.7380952380952381,,,,4.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,0.54015,,25.125,,4.0,4.0,4.0,4.0,1.0,3.0,4.0,2.0,1.0,11.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,1.0,,,,1.0,0.25,,0.25,0.25,,,,,,,0.25,0.25,1.0,,1.0,,,,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
203915,1610612742,Spencer Dinwiddie,Spencer Dinwiddie,203915,DAL,4283.0,71,,135,130,55.0,50.0,17.0,265,2.0,6.0,1.0,1.0,9.0,7.0,17.0,5.0,40.0,146,3.0,4.0,,18.0,10.0,3.0,2.0,2.0,4.0,7.0,1.0,,3.0,3.0,,7.0,3.0,6.0,7.0,4.0,18.0,55.0,0.4117647058823529,0.75,0.546875,0.75,0.5714285714285714,0.75,0.17647058823529413,0.5,27.45098039215686,0.42857142857142855,0.05555555555555555,0.07692307692307693,0.06451612903225806,,0.09523809523809523,0.1875,0.3333333333333333,0.6666666666666666,0.28125,0.08333333333333333,1.0,0.65625,0.4759828124999999,0.4951125,0.11428571428571428,0.2,0.45,7.9529411764705875,0.4074074074074074,,,4.0,15.0,,,,3.0,4.0,,3.0,,3.0,2.0,4.0,1.0,6.0,,,,,0.2857142857142857,0.2857142857142857,,0.5,0.5,0.46875,,0.10714285714285714,,0.04225352112676056,,0.2,,,0.15384615384615385,1.0,0.125,,,0.5523750000000001,0.075,25.240000000000002,4.0,11.0,4.0,8.0,11.0,2.0,8.0,10.0,5.0,1.0,28.0,1.0,2.0,,1.0,,,,,,,0.1111111111111111,0.047619047619047616,,0.4444444444444444,0.4444444444444444,,0.34375,0.3333333333333333,1.0,2.0,3.0,,4.0,4.0,1.0,3.0,1.0,7.0,1.0,3.0,4.0,12.0,4.0,3.0,,,1.0,0.5714285714285714,0.4666666666666667,0.3333333333333333,0.5,0.4666666666666667,0.0625,0.5,0.5,0.75,0.75,0.6666666666666666,0.36363636363636365,0.36363636363636365,0.5,,1.0,0.3333333333333333,1.0,0.3333333333333333,0.25,0.36363636363636365,1.0,,3.0,,1.0,,,,,0.75,,9.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,
1627827,1610612742,Dorian Finney-Smith,Dorian Finney-Smith,1627827,DAL,3205.0,53,9.0,102,99,44.0,51.0,19.0,201,3.0,3.0,,,5.0,4.0,8.0,,14.0,113,1.0,4.0,,2.0,4.0,2.0,4.0,1.0,5.0,8.0,3.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,2.0,44.0,0.5,0.25,0.4666666666666667,0.16666666666666666,0.4666666666666667,0.16666666666666666,0.25,,14.166666666666668,0.5,0.05263157894736842,0.17391304347826086,0.11904761904761904,,0.15,0.2,1.0,1.0,0.3333333333333333,,,0.6666666666666666,0.5100233333333334,0.45721666666666666,,,0.14285714285714285,5.6375,0.43137254901960786,2.0,2.0,3.0,7.0,2.0,2.0,,4.0,4.0,1.0,2.0,,3.0,,1.0,3.0,7.0,,,,,0.5,1.0,1.0,1.0,1.0,0.4666666666666667,,0.1,0.030303030303030304,0.05660377358490566,0.3333333333333333,0.06666666666666667,0.047619047619047616,0.3333333333333333,,0.3333333333333333,0.2,1.0,1.0,0.5864,0.2857142857142857,25.085714285714285,1.0,4.0,1.0,2.0,4.0,,,,,,,2.0,,,,1.0,,,1.0,,0.4,,0.1,,0.2,0.3333333333333333,1.0,0.26666666666666666,0.16666666666666666,,,,,1.0,2.0,,,,2.0,,,,6.0,2.0,,,,2.0,1.0,0.2857142857142857,,,0.2857142857142857,,,,,,,0.5,0.5,1.0,,,,,0.16666666666666666,,0.5,,,,,1.0,,,,,,,,,,4.0,1.0,,,,,,,True,,,,,,,,,,,,,,,
1628467,1610612742,Maxi Kleber,Maxi Kleber,1628467,DAL,2799.0,47,-16.0,84,87,26.0,40.0,7.0,171,1.0,1.0,,,,1.0,1.0,2.0,13.0,101,,,,,,,1.0,4.0,5.0,7.0,1.0,1.0,1.0,1.0,,1.0,,4.0,2.0,1.0,,26.0,1.0,,0.7857142857142857,,0.8125,,,,9.782608695652174,1.0,0.18181818181818182,0.058823529411764705,0.1282051282051282,,,0.14285714285714285,1.0,1.0,,,,1.0,0.576292857142857,0.4689,0.125,0.5,,1.0,0.30952380952380953,,,2.0,6.0,,,,,2.0,,1.0,1.0,2.0,,,3.0,7.0,,,,,1.0,1.0,,,,0.8571428571428571,0.3333333333333333,0.05555555555555555,,0.022727272727272728,,0.09090909090909091,,0.25,,1.0,0.2857142857142857,,,0.56265,,25.433333333333334,,4.0,1.0,1.0,4.0,,,,,,,,,1.0,,2.0,,,2.0,1.0,,0.3333333333333333,0.15384615384615385,0.5,,,,0.5714285714285714,1.0,,,1.0,,,2.0,,1.0,,3.0,,1.0,,9.0,2.0,,3.0,1.0,2.0,1.0,0.5,,,0.5,,,,0.5,0.5,1.0,0.5,0.5,1.0,,1.0,,,,,0.5,,,,,,1.0,,,,,,,,,,2.0,,,,,,,True,,,,,,,,,,,,,,,
