EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFtPoints,PtsPutbacks,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Technical Free Throw Trips,BlockedAtRim,OffAtRimReboundPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,PenaltyCorner3Accuracy,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Arc3PctBlocked,on,FTOffRebounds,OffFTReboundPct
101108,1610612756,Chris Paul,Chris Paul,101108,PHX,20207.0,337,21.0,639,638,125.0,146,55.0,1277,4.0,6.0,2.0,2.0,20.0,39.0,24.0,35.0,2.0,3.0,1.0,10.0,32.0,1.0,2.0,4.0,15.0,48.0,80.0,12.0,35.0,20.0,152.0,745,1.0,4.0,1.0,2.0,5.0,10.0,18.0,4.0,16.0,10.0,42.0,14.0,82.0,15.0,21.0,1.0,31.0,10.0,2.0,59.0,24.0,83.0,18.0,6.0,24.0,20.0,15.0,190.0,1.0,4.0,16.0,18.0,2.0,36.0,5.0,41.0,2.0,16.0,11.0,5.0,14.0,10.0,5.0,1.0,4.0,19.0,4.0,11.0,30.0,1.0,2.0,3.0,39.0,2.0,1.0,2.0,20.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,42.0,125.0,5.0,5.0,0.14583333333333334,0.14583333333333334,0.4166666666666667,0.34285714285714286,0.5,0.25,0.35294117647058826,0.6,0.25,0.5555555555555556,0.5739130434782609,0.4166666666666667,0.47058823529411764,0.6129032258064516,0.4166666666666667,0.5384615384615384,0.30434782608695654,0.025,0.16666666666666666,0.02564102564102564,20.34139402560455,0.7368421052631579,0.09090909090909091,0.10344827586206896,0.024096385542168676,0.12403100775193798,0.009009009009009009,0.11221122112211221,0.018050541516245487,0.02197802197802198,0.04878048780487805,0.010869565217391304,0.12244897959183673,0.07777777777777778,0.14285714285714285,0.11650485436893204,0.15384615384615385,0.038461538461538464,0.5,0.05217391304347826,0.6666666666666666,0.8,0.3391304347826087,0.5128205128205128,0.5263157894736842,0.15,0.30434782608695654,0.6857142857142857,0.6857142857142857,0.16666666666666666,0.02608695652173913,0.6666666666666666,0.6666666666666666,1.0,0.2782608695652174,0.3125,0.3125,0.3,0.3333333333333333,0.5,0.058823529411764705,1.0,0.029411764705882353,0.4411764705882353,0.26666666666666666,0.3565217391304348,0.3225806451612903,0.45676578947368424,0.47173333333333334,0.4476485294117647,0.04201680672268908,0.04819277108433735,0.027777777777777776,0.03289473684210526,0.27631578947368424,12.25125,26.997142857142858,0.19561815336463223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,15667.0,261,-17.0,489,495,96.0,125,50.0,984,13.0,19.0,3.0,6.0,12.0,33.0,11.0,26.0,3.0,5.0,,19.0,40.0,1.0,4.0,1.0,5.0,36.0,78.0,22.0,45.0,29.0,167.0,600,4.0,9.0,2.0,5.0,18.0,5.0,15.0,1.0,5.0,9.0,22.0,24.0,48.0,48.0,18.0,,40.0,19.0,5.0,23.0,12.0,35.0,7.0,5.0,12.0,8.0,3.0,82.0,1.0,5.0,14.0,9.0,,23.0,6.0,29.0,3.0,1.0,1.0,,11.0,8.0,8.0,3.0,3.0,19.0,2.0,7.0,15.0,1.0,,2.0,37.0,,,2.0,33.0,3.0,12.0,1.0,3.0,2.0,,,,2.0,,22.0,96.0,3.0,2.0,0.3333333333333333,0.34285714285714286,0.7272727272727273,0.4888888888888889,0.4,0.2,0.4888888888888889,0.46153846153846156,0.4444444444444444,0.3333333333333333,0.5609756097560976,0.5,0.325,0.6066176470588235,0.5625,0.44,0.36585365853658536,0.0641025641025641,0.10526315789473684,0.09090909090909091,28.153564899451556,0.5789473684210527,,0.06428571428571428,0.036231884057971016,0.12962962962962962,0.012658227848101266,0.09274193548387097,0.027649769585253458,0.0379746835443038,,0.016666666666666666,0.025,0.1038961038961039,,0.1125,0.17857142857142858,0.05084745762711865,,0.15447154471544716,0.6842105263157895,0.7647058823529411,0.2682926829268293,0.36363636363636365,0.4,0.3333333333333333,0.21138211382113822,0.4230769230769231,0.4230769230769231,0.36363636363636365,0.04065040650406504,0.6,0.6,1.0,0.3252032520325203,0.475,0.475,0.6842105263157895,0.2857142857142857,0.25,0.3,0.5,,0.25,0.2,0.5203252032520326,0.475,0.49616747967479674,0.5212333333333333,0.4831849999999999,0.09774436090225563,0.13793103448275862,0.021739130434782608,0.10778443113772455,0.1317365269461078,10.080769230769231,25.86444444444444,0.19631901840490798,2.0,4.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,0.07142857142857142,0.3076923076923077,0.2857142857142857,0.5,0.07142857142857142,1.0,1.0,1.0,,,,,,,,,,,,,,,True,,
1628470,1610612756,Torrey Craig,Torrey Craig,1628470,PHX,504.0,8,3.0,17,16,2.0,9,1.0,33,1.0,1.0,,,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,,2.0,14,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,3.0,,,3.0,,3.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,1.0,,,0.5,,,0.5,,,0.5,,,,11.11111111111111,,,,,1.0,,0.42857142857142855,,,,,,,,1.0,1.0,,,0.5,1.0,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,1.0,,0.71165,,,,,,,,0.4,25.9,0.11764705882352941,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,
1628969,1610612756,Mikal Bridges,Mikal Bridges,1628969,PHX,22643.0,377,3.0,711,715,153.0,200,62.0,1426,25.0,36.0,7.0,12.0,12.0,31.0,3.0,11.0,6.0,13.0,4.0,5.0,12.0,,,,1.0,40.0,78.0,11.0,25.0,18.0,131.0,852,1.0,4.0,,1.0,2.0,8.0,20.0,1.0,5.0,8.0,27.0,66.0,14.0,33.0,,,12.0,5.0,2.0,20.0,8.0,28.0,6.0,2.0,12.0,4.0,4.0,64.0,4.0,3.0,20.0,15.0,,35.0,7.0,42.0,,12.0,6.0,6.0,6.0,4.0,3.0,1.0,2.0,9.0,3.0,9.0,25.0,,1.0,,17.0,,,4.0,20.0,2.0,8.0,,3.0,7.0,1.0,,4.0,8.0,5.0,27.0,153.0,2.0,2.0,0.825,0.8461538461538461,1.0,0.44,,0.2,0.44,0.5128205128205128,0.25,0.4,0.5485436893203883,0.2,0.38,0.5848214285714286,0.2,0.46551724137931033,0.24271844660194175,0.02564102564102564,0.027777777777777776,0.03225806451612903,15.47314578005115,0.6666666666666666,,0.07537688442211055,0.016129032258064516,0.1360544217687075,0.032,0.10115606936416185,0.022508038585209004,0.02912621359223301,,0.04,0.09090909090909091,0.04854368932038835,0.12195121951219512,0.1391304347826087,0.125,,0.625,0.34951456310679613,0.6944444444444444,0.7142857142857143,0.30097087378640774,0.3870967741935484,0.4,0.8333333333333334,0.10679611650485436,0.2727272727272727,0.2727272727272727,1.0,0.1262135922330097,0.46153846153846156,0.5,1.0,0.11650485436893204,0.4166666666666667,0.4166666666666667,1.0,,,0.48,0.5833333333333334,0.16,0.04,,0.5922330097087378,0.4166666666666667,0.539631067961165,0.442775,0.541106,0.07339449541284404,0.09523809523809523,,0.015267175572519083,0.20610687022900764,6.496153846153847,24.552,0.21518987341772153,1.0,2.0,,1.0,,2.0,,,2.0,,2.0,,0.8,0.4,0.5,0.2,,,,1.0,1.0,2.0,1.0,1.0,0.04,0.07692307692307693,0.25,,,,,,,True,,
1629028,1610612756,Deandre Ayton,Deandre Ayton,1629028,PHX,23828.0,397,-1.0,750,755,162.0,214,67.0,1505,48.0,62.0,10.0,13.0,43.0,79.0,12.0,19.0,,,,2.0,4.0,,,,,103.0,160.0,2.0,4.0,21.0,233.0,899,19.0,30.0,,,40.0,17.0,27.0,,,7.0,41.0,160.0,46.0,6.0,,,4.0,2.0,5.0,13.0,9.0,22.0,5.0,4.0,8.0,3.0,2.0,53.0,10.0,23.0,25.0,45.0,13.0,83.0,33.0,116.0,4.0,5.0,5.0,,6.0,1.0,12.0,1.0,5.0,18.0,3.0,19.0,34.0,3.0,3.0,4.0,30.0,,4.0,,33.0,5.0,18.0,,1.0,10.0,,,5.0,10.0,6.0,41.0,162.0,2.0,1.0,0.7766990291262136,0.8888888888888888,1.0,0.5,,,0.5,0.64375,0.6333333333333333,0.6296296296296297,0.6463414634146342,0.6333333333333333,0.6296296296296297,0.6544943820224719,0.6451612903225806,0.6612903225806451,0.024390243902439025,0.03125,0.04838709677419355,0.02531645569620253,23.728813559322035,0.3333333333333333,0.5652173913043478,0.21428571428571427,0.11616161616161616,0.16339869281045752,0.078125,0.1928374655647383,0.10122699386503067,0.11711711711711711,0.06382978723404255,0.04950495049504951,0.20689655172413793,0.19090909090909092,0.2857142857142857,0.1440677966101695,0.22857142857142856,0.07407407407407407,0.6,0.3780487804878049,0.7741935483870968,0.8135593220338984,0.4817073170731707,0.5443037974683544,0.5584415584415584,0.7441860465116279,0.11585365853658537,0.631578947368421,0.631578947368421,0.9166666666666666,,,,,0.024390243902439025,0.5,0.5,1.0,,,0.48148148148148145,0.7692307692307693,,,,0.4024390243902439,0.5,0.510567987804878,0.5327434782608694,0.5254222222222222,0.1016949152542373,0.10404624277456648,,0.17167381974248927,0.1759656652360515,7.200625,25.625,0.216,11.0,18.0,,,2.0,26.0,1.0,1.0,2.0,,5.0,0.175,0.7708333333333334,0.6,0.6111111111111112,,,,,,,,,,,,,2.0,1.0,1.0,0.18518518518518517,0.18181818181818182,,True,,
203109,1610612756,Jae Crowder,Jae Crowder,203109,PHX,19234.0,321,-2.0,605,609,136.0,135,54.0,1214,8.0,11.0,3.0,3.0,6.0,15.0,6.0,11.0,3.0,10.0,1.0,11.0,38.0,,5.0,4.0,5.0,20.0,37.0,14.0,48.0,18.0,100.0,727,3.0,4.0,,5.0,7.0,7.0,8.0,5.0,6.0,6.0,35.0,30.0,10.0,36.0,6.0,,38.0,11.0,2.0,19.0,6.0,25.0,4.0,2.0,8.0,8.0,3.0,56.0,3.0,3.0,21.0,18.0,4.0,43.0,6.0,49.0,,11.0,6.0,5.0,11.0,10.0,4.0,,1.0,15.0,6.0,18.0,42.0,,1.0,2.0,29.0,2.0,,9.0,24.0,3.0,7.0,3.0,1.0,7.0,,,3.0,7.0,4.0,35.0,136.0,8.0,1.0,0.75,0.7894736842105263,0.8571428571428571,0.2916666666666667,,0.8333333333333334,0.2916666666666667,0.5405405405405406,0.75,0.875,0.4823529411764706,0.3333333333333333,1.0357142857142858,0.5376344086021505,0.35,1.0294117647058822,0.5647058823529412,0.05405405405405406,,0.13333333333333333,16.143497757847534,0.7333333333333333,0.23529411764705882,0.10526315789473684,0.0189873417721519,0.168,0.02830188679245283,0.13175675675675674,0.022727272727272728,0.03333333333333333,,0.034482758620689655,0.04,0.15294117647058825,0.08333333333333333,0.18556701030927836,0.10714285714285714,,0.5714285714285714,0.12941176470588237,0.7272727272727273,0.7272727272727273,0.17647058823529413,0.4,0.46153846153846156,0.8333333333333334,0.12941176470588237,0.5454545454545454,0.5454545454545454,1.0,0.11764705882352941,0.3,0.3333333333333333,1.0,0.4470588235294118,0.2894736842105263,0.2894736842105263,0.8181818181818182,0.5555555555555556,,0.21428571428571427,1.0,0.07142857142857142,0.35714285714285715,0.8,0.6941176470588235,0.2894736842105263,0.51213,0.5031833333333333,0.4922642857142857,0.10869565217391304,0.17073170731707318,0.058823529411764705,0.07,0.35,10.183783783783783,25.172916666666662,0.22479338842975208,2.0,2.0,,,1.0,2.0,2.0,,,,4.0,,0.5,0.2222222222222222,1.0,,,,,1.0,1.0,,,,0.020833333333333332,0.1,1.0,,,,,,,True,,
1629661,1610612756,Cameron Johnson,Cameron Johnson,1629661,PHX,8842.0,147,,277,280,51.0,97,25.0,557,8.0,10.0,1.0,1.0,1.0,5.0,,1.0,6.0,14.0,5.0,9.0,20.0,,,,5.0,9.0,16.0,15.0,34.0,11.0,74.0,346,1.0,1.0,,,5.0,1.0,1.0,2.0,10.0,3.0,11.0,10.0,8.0,45.0,,,20.0,9.0,1.0,7.0,4.0,11.0,2.0,2.0,3.0,3.0,1.0,26.0,1.0,1.0,4.0,8.0,1.0,13.0,2.0,15.0,,2.0,2.0,,4.0,4.0,,,,4.0,,11.0,18.0,,,,8.0,,,2.0,12.0,1.0,2.0,1.0,2.0,1.0,,,,1.0,1.0,11.0,51.0,,2.0,0.5555555555555556,0.625,1.0,0.4411764705882353,,0.2,0.4411764705882353,0.5625,1.0,1.0,0.63,1.0,0.36363636363636365,0.6851851851851852,1.25,0.4230769230769231,0.68,0.0625,,0.2,19.07894736842105,1.0,0.125,0.10126582278481013,0.013513513513513514,0.0784313725490196,0.022727272727272728,0.09230769230769231,0.01694915254237288,,0.05555555555555555,,0.05263157894736842,0.09090909090909091,0.1875,0.10526315789473684,,,1.0,0.2,0.8,0.8,0.1,0.2,0.25,1.0,0.02,,,,0.28,0.42857142857142855,0.42857142857142855,1.0,0.4,0.45,0.45,1.0,,,0.09090909090909091,1.0,0.45454545454545453,0.45454545454545453,,0.88,0.45,0.570637,0.5449,0.5742318181818182,0.057692307692307696,0.11764705882352941,0.02857142857142857,0.06756756756756757,0.14864864864864866,4.94375,24.764705882352942,0.18411552346570398,1.0,1.0,,,3.0,2.0,,,,,1.0,,0.5,1.0,1.0,,,,,2.0,,,,,,,0.4,1.0,,,0.08333333333333333,,,True,,
1630688,1610612756,Ish Wainright,Ish Wainright,1630688,PHX,94.0,2,-5.0,4,6,3.0,2,,10,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1629013,1610612756,Landry Shamet,Landry Shamet,1629013,PHX,3880.0,65,-10.0,127,127,28.0,57,13.0,254,1.0,1.0,,,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,7.0,,,,1.0,2.0,3.0,2.0,11.0,1.0,11.0,156,,,,1.0,,,,,2.0,,,4.0,,6.0,,,7.0,1.0,1.0,4.0,,4.0,,,2.0,2.0,,8.0,1.0,,2.0,,1.0,3.0,1.0,4.0,,3.0,1.0,2.0,3.0,2.0,,,1.0,3.0,1.0,3.0,6.0,,,,3.0,,,,1.0,1.0,1.0,,,,,,,,,,28.0,1.0,,1.0,1.0,1.0,0.18181818181818182,,,0.18181818181818182,0.6666666666666666,,,0.35714285714285715,,,0.39285714285714285,,,0.7857142857142857,0.3333333333333333,,1.0,12.23021582733813,1.0,0.16666666666666666,,,0.125,0.043478260869565216,0.043478260869565216,0.017241379310344827,,,0.05555555555555555,,,,0.15384615384615385,,,,0.07142857142857142,1.0,1.0,0.07142857142857142,,,,0.07142857142857142,1.0,1.0,1.0,0.2857142857142857,0.25,0.25,1.0,0.5,0.14285714285714285,0.16666666666666666,1.0,,,,,0.5,0.5,,0.8571428571428571,0.14285714285714285,0.5524,0.55845,0.5589,0.07142857142857142,0.3333333333333333,,,,7.666666666666667,25.472727272727273,0.2204724409448819,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,0.09090909090909091,,,,,,,,0.14285714285714285,True,,
1626166,1610612756,Cameron Payne,Cameron Payne,1626166,PHX,3860.0,64,-4.0,119,122,51.0,80,7.0,241,4.0,6.0,2.0,3.0,,2.0,2.0,2.0,,,,3.0,9.0,,1.0,2.0,3.0,6.0,10.0,3.0,9.0,4.0,25.0,137,,,,1.0,,4.0,6.0,2.0,3.0,,14.0,2.0,10.0,3.0,6.0,,9.0,3.0,,8.0,2.0,10.0,2.0,,2.0,6.0,,22.0,,,4.0,3.0,,7.0,,7.0,,5.0,4.0,1.0,1.0,1.0,3.0,,,4.0,1.0,5.0,11.0,,,1.0,3.0,,,1.0,4.0,,2.0,,,1.0,,,,1.0,,14.0,51.0,2.0,,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.3333333333333333,0.6,,0.6666666666666666,0.5526315789473685,,0.7777777777777778,0.5952380952380952,,0.7777777777777778,0.47368421052631576,,,,19.841269841269842,0.25,,0.07317073170731707,,0.13333333333333333,,0.09859154929577464,,,,,,0.125,,0.14285714285714285,0.1111111111111111,,,0.3157894736842105,0.6666666666666666,0.6666666666666666,0.10526315789473684,,,,0.10526315789473684,1.0,1.0,,,,,,0.47368421052631576,0.3333333333333333,0.375,0.3333333333333333,1.0,,0.3333333333333333,0.6666666666666666,,0.3333333333333333,0.6666666666666666,0.7894736842105263,0.3333333333333333,0.5307657894736841,0.4074,0.5035444444444445,0.09523809523809523,0.16666666666666666,,,0.56,6.639999999999999,25.98888888888889,0.42857142857142855,,,,,,,,1.0,,,1.0,,0.25,,,,,,,,1.0,1.0,,,0.1111111111111111,,,,,,,,0.1111111111111111,True,,
