EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGA,FG3A,OpponentPoints,NonHeaveArc3FGA,FG3APct,Usage,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,Minutes,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGM,FG3M,FtPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsUnassisted3s,NonHeaveArc3FGM,DefTwoPtRebounds,LostBallTurnovers,PenaltyTurnovers,ShootingFouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Fg3Pct,NonHeaveFg3Pct,SecondChanceTsPct,DefTwoPtReboundPct,DefAtRimReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtAssists,Arc3Assists,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,BlockedShortMidRange,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,DefLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,on,SecondChanceArc3FGM,SecondChanceArc3FGA,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,Corner3PctAssisted,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangeFGM,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,FTOffRebounds,Charge Fouls,Loose Ball Fouls,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ShortMidRangePctBlocked,OffFTReboundPct,OffAtRimReboundPct,ThreePtShootingFoulsDrawnPct,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,OffensiveGoaltends,Technical Free Throw Trips,LongMidRangePctAssisted,Charge Fouls Drawn,DefensiveGoaltends,LongMidRangePctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,BlockedCorner3,HeaveAttempts
1627777,1610612755,Georges Niang,Georges Niang,1627777,PHI,29.0,-1.0,1.0,1,1.0,2,1.0,1.0,3,1.0,1.0,50.0,1.0,1.0,0.52125,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,703.0,5.0,26.0,26,6.0,52,1.0,1.0,26,1.0,0.2,18.18181818181818,0.2,0.4,0.4652,26.2,12.0,11.0,13.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,11.0,0.3333333333333333,0.3333333333333333,0.75,1.0,0.6,1.0,0.6,1.0,1.0,0.5,0.16666666666666666,0.07692307692307693,0.2,0.2,1.0,1.0,1.0,0.4,1.0,1.0,0.2,0.3542,0.3333333333333333,9.9,0.4230769230769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629003,1610612755,Shake Milton,Shake Milton,1629003,PHI,786.0,2.0,30.0,31,6.0,61,1.0,1.0,31,1.0,0.2,24.324324324324326,0.2,0.2,0.4144399999999999,29.6,13.0,15.0,18.0,,,,3.0,1.0,,4.0,9.0,,1.0,4.0,,,,,,,1.0,,3.0,3.0,,,1.0,,1.0,2.0,4.0,15.0,,,,,0.3,,0.5625,0.6666666666666666,1.0,,0.16666666666666666,0.21428571428571427,0.2,,,,,0.6,,,0.2,0.4115,0.4444444444444444,11.85,0.5,1.0,1.0,6.0,1.0,2.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,6.0,2.0,1.0,1.0,1.0,0.5,0.25,1.0,1.0,1.0,1.0,0.3933,0.2857142857142857,0.3333333333333333,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630194,1610612755,Paul Reed,Paul Reed,1630194,PHI,699.0,6.0,26.0,25,6.0,51,2.0,2.0,25,2.0,0.3333333333333333,24.242424242424242,0.3333333333333333,0.8333333333333334,0.6227,25.65,12.0,11.0,12.0,2.0,3.0,,1.0,,2.0,4.0,7.0,1.0,2.0,5.0,2.0,2.0,,,,,,,1.0,6.0,1.0,,1.0,1.0,2.0,2.0,5.0,11.0,0.5,1.0,0.5,0.5,0.5833333333333334,0.8333333333333334,0.5833333333333334,0.8333333333333334,0.5,,,0.07692307692307693,,0.5,0.6666666666666666,1.0,0.5,0.16666666666666666,,,,0.5666666666666667,0.7142857142857143,2.5,0.4230769230769231,1.0,1.0,,3.0,,2.0,,,1.0,1.0,,2.0,1.0,,,,,0.5,0.5,0.3333333333333333,0.14285714285714285,,0.5,0.5,0.5,0.736,,,0.2857142857142857,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.2222222222222222,0.6,0.35714285714285715,0.4,0.6,0.25,1.0,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630531,1610612755,Jaden Springer,Jaden Springer,1630531,PHI,786.0,2.0,30.0,31,6.0,61,1.0,1.0,31,1.0,0.16666666666666666,16.216216216216218,0.16666666666666666,0.3333333333333333,0.46844166666666665,25.0,13.0,15.0,18.0,1.0,1.0,2.0,4.0,,3.0,5.0,6.0,2.0,3.0,4.0,2.0,4.0,1.0,2.0,1.0,5.0,2.0,,4.0,4.0,,,,,,1.0,4.0,15.0,0.3333333333333333,0.3333333333333333,0.6,0.6666666666666666,0.5,0.5,0.5,0.5,,,0.3333333333333333,0.2857142857142857,0.2,0.16666666666666666,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,,0.48121250000000004,0.6666666666666666,8.9,0.5,,,,1.0,,2.0,,,,2.0,,,1.0,1.0,,,,,,1.0,0.25,,,,,0.7624,,,0.3333333333333333,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,0.4,,,1.0,1.0,0.25,1.0,0.25,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629646,1610612755,Charles Bassey,Charles Bassey,1629646,PHI,473.0,-9.0,17.0,18,3.0,35,,,21,,,4.761904761904762,,1.0,0.7112,,8.0,6.0,8.0,,1.0,,,,,1.0,,,,,,,,,,,1.0,2.0,3.0,3.0,,,,,,1.0,,6.0,,,,,,,,,,1.0,0.5,0.16666666666666666,0.5,1.0,,,,,,,,,,1.4,0.35294117647058826,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630198,1610612755,Isaiah Joe,Isaiah Joe,1630198,PHI,367.0,9.0,16.0,17,2.0,33,1.0,2.0,12,1.0,0.5,27.77777777777778,0.25,0.75,0.49105,25.2,6.0,13.0,15.0,1.0,1.0,,1.0,,1.0,2.0,5.0,,1.0,3.0,,2.0,,,,,,,2.0,2.0,,,1.0,,1.0,1.0,3.0,13.0,,,0.5,,0.625,0.75,0.625,0.75,1.0,,,0.2222222222222222,,0.25,1.0,1.0,,0.25,,,,0.432375,0.6,5.85,0.8125,,1.0,,,,3.0,,3.0,,2.0,1.0,1.0,1.0,,,,,0.5,0.5,1.5,0.4,,,,,0.48495,,,0.6,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,1.5,,,,,,,,0.25,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.5,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203954,1610612755,Joel Embiid,Joel Embiid,203954,PHI,4.0,-1.0,,1,,1,,,1,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629680,1610612755,Matisse Thybulle,Matisse Thybulle,1629680,PHI,83.0,-3.0,4.0,5,,9,,,5,,,,,,,,1.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627777,1610612755,Georges Niang,Georges Niang,1627777,PHI,11857.0,25.0,384.0,381,33.0,765,27.0,42.0,422,27.0,0.8936170212765957,13.157894736842106,0.574468085106383,0.9574468085106383,0.527962765957447,25.340476190476195,198.0,158.0,162.0,3.0,3.0,1.0,1.0,1.0,4.0,5.0,58.0,4.0,5.0,31.0,8.0,,7.0,11.0,3.0,26.0,7.0,2.0,14.0,18.0,3.0,2.0,4.0,3.0,7.0,30.0,31.0,158.0,1.0,1.0,0.8,0.8,0.5957446808510638,0.6904761904761905,0.6041666666666666,0.7045454545454546,0.5714285714285714,0.13333333333333333,0.07954545454545454,0.06629834254143646,0.08064516129032258,0.06382978723404255,1.0,1.0,1.0,0.02127659574468085,1.0,1.0,0.02127659574468085,0.5024880952380952,0.5344827586206896,5.200000000000001,0.4114583333333333,10.0,16.0,2.0,,,6.0,2.0,,10.0,5.0,1.0,4.0,18.0,4.0,2.0,,1.0,0.38095238095238093,0.38095238095238093,1.5,0.053763440860215055,0.041666666666666664,0.37037037037037035,0.37037037037037035,0.37037037037037035,,,,0.10344827586206896,,,3.0,3.0,4.0,11.0,,7.0,16.0,48.0,,,4.0,,4.0,1.0,3.0,,,,,,1.0,0.4375,,1.5,,,,0.0547945205479452,0.026143790849673203,,0.038461538461538464,0.08695652173913043,,1.0,,,0.14285714285714285,1.0,0.5238095238095238,0.36363636363636365,4.0,2.0,0.07692307692307693,,,6.0,15.0,1.0,1.0,3.0,5.0,2.0,2.0,1.0,,0.3191489361702128,0.4,0.42857142857142855,0.5,1.0,0.23809523809523808,0.6,False,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.023809523809523808,0.06666666666666667,0.09523809523809523,0.043478260869565216,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
