EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,Corner3FGA,SecondChanceCorner3FGA,FG3A,OpponentPoints,SecondChanceFG3A,ShootingFouls,Fouls,FG3APct,Usage,Corner3Frequency,SecondChanceCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,ShortMidRangeFGM,LongMidRangeFGA,PenaltyCorner3FGA,FtPoints,SecondChanceFtPoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,HeaveAttempts,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedAtRim,PenaltyFg3Pct,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,FTDefRebounds,SelfOReb,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,LongMidRangeFGM,3SecondViolations,ShortMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,LongMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,LongMidRangePctAssisted,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,Charge Fouls,OffensiveGoaltends,SecondChanceAtRimPctAssisted,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Corner3PctBlocked
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,173.0,3,-5.0,3,5,1,8,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,16.666666666666668,1.0,1.0,1.0,0.57405,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1627823,1610612762,Juancho Hernangomez,Juancho Hernangomez,1627823,UTA,3360.0,56,11.0,99,100,18,199,2.0,,12.0,103,1.0,1.0,4.0,0.6666666666666666,16.666666666666668,0.1111111111111111,,0.9444444444444444,0.5501722222222222,24.774999999999995,34.0,26.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,3.0,10.0,1.0,1.0,3.0,1.0,6.0,4.0,14.0,1.0,2.0,1.0,5.0,1.0,3.0,2.0,12.0,2.0,10.0,3.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,2.0,12.0,1.0,1.0,6.0,4.0,10.0,2.0,12.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,34.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.16666666666666666,0.5,0.3888888888888889,0.8333333333333334,0.3888888888888889,0.8333333333333334,0.3333333333333333,0.4,0.13793103448275862,0.038461538461538464,0.16666666666666666,0.045454545454545456,0.15384615384615385,0.041666666666666664,0.3333333333333333,0.05263157894736842,0.125,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.2777777777777778,0.2,0.3333333333333333,0.05555555555555555,0.5,0.5,1.0,0.5555555555555556,0.3,0.3,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,0.25,0.75,0.3,0.5710999999999999,0.558825,0.35714285714285715,2.75,0.3434343434343434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1627863,1610612762,Danuel House Jr.,Danuel House Jr.,1627863,UTA,3068.0,51,21.0,93,92,16,185,3.0,1.0,5.0,91,1.0,1.0,3.0,0.4166666666666667,18.18181818181818,0.25,0.5,0.75,0.4998590909090909,29.48,34.0,25.0,4.0,4.0,1.0,1.0,3.0,2.0,1.0,,2.0,,,2.0,5.0,7.0,1.0,19.0,1.0,1.0,,3.0,5.0,4.0,2.0,3.0,2.0,1.0,,,1.0,,1.0,,,,1.0,2.0,2.0,,6.0,2.0,8.0,2.0,10.0,,,1.0,4.0,,,1.0,4.0,,,34.0,,1.0,0.2,,0.25,0.7142857142857143,1.0,0.5416666666666666,0.5,0.59375,0.5,,,0.07407407407407407,,0.17647058823529413,0.11764705882352941,0.13114754098360656,0.04878048780487805,,0.13333333333333333,0.2857142857142857,,,0.08695652173913043,0.36363636363636365,0.3333333333333333,1.0,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,,,,0.5,1.0,,,,0.3333333333333333,0.2222222222222222,,0.34215,0.50216875,0.15789473684210525,5.6000000000000005,0.3655913978494624,3.0,1.0,1.0,2.0,6.0,1.0,4.0,2.0,10.0,8.0,1.0,3.0,2.0,1.0,2.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,10.0,0.8,1.0,0.8,0.4444444444444444,0.5,0.75,1.0,0.75,0.5,0.5,1.0,0.08333333333333333,1.0,0.2222222222222222,0.2,0.3,0.5263157894736842,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
201144,1610612762,Mike Conley,Mike Conley,201144,UTA,2815.0,47,6.0,82,83,16,165,,,6.0,88,1.0,1.0,6.0,0.46153846153846156,17.821782178217823,,,0.5384615384615384,0.4740384615384615,25.816666666666666,28.0,15.0,,1.0,,,,5.0,,1.0,6.0,1.0,1.0,1.0,3.0,7.0,1.0,12.0,,,1.0,3.0,2.0,1.0,4.0,,,6.0,1.0,,4.0,5.0,9.0,3.0,2.0,4.0,,23.0,,,4.0,1.0,5.0,,5.0,1.0,1.0,1.0,3.0,,,1.0,4.0,,1.0,28.0,,,0.16666666666666666,1.0,0.16666666666666666,0.42857142857142855,,0.34615384615384615,1.5,0.4,1.5,,,0.041666666666666664,,0.12903225806451613,,0.09090909090909091,,,,,0.06666666666666667,,0.10526315789473684,0.16666666666666666,0.07692307692307693,,,0.38461538461538464,,,,0.46153846153846156,0.16666666666666666,0.16666666666666666,,,,1.0,1.0,,,0.3333333333333333,0.16666666666666666,0.48285,0.4626166666666667,0.25,9.228571428571428,0.34146341463414637,,3.0,1.0,,3.0,,1.0,3.0,8.0,2.0,,2.0,1.0,1.0,2.0,5.0,1.0,,2.0,1.0,2.0,1.0,8.0,0.3333333333333333,0.3333333333333333,0.5,0.8333333333333334,0.8,0.6666666666666666,0.5,,0.6,0.6,0.3333333333333333,0.07692307692307693,,,0.13333333333333333,0.125,0.6666666666666666,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,2540.0,42,7.0,73,74,14,147,,,,80,,2.0,4.0,,17.77777777777778,,,1.0,0.61336,,31.0,15.0,8.0,10.0,4.0,5.0,3.0,,,,,,,,8.0,10.0,,27.0,4.0,5.0,,11.0,3.0,,8.0,,8.0,,,,,,,,,,,,2.0,4.0,5.0,6.0,14.0,6.0,20.0,,,,,,2.0,,13.0,,4.0,31.0,1.0,,,,,0.8,0.8,0.8,0.8,0.84375,0.9166666666666666,,,0.3157894736842105,0.23529411764705882,0.16666666666666666,0.125,0.22448979591836735,0.18181818181818182,,0.07692307692307693,0.3333333333333333,0.3333333333333333,,0.2631578947368421,,1.0,0.8,0.8,,,,,,,,,1.0,0.8,,,,1.0,,,0.547675,0.5231333333333333,0.4074074074074074,1.1,0.4246575342465753,2.0,,,,11.0,3.0,2.0,4.0,8.0,8.0,,,,,,13.0,5.0,2.0,3.0,,3.0,2.0,8.0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.5,,,,,0.6666666666666666,,0.35714285714285715,0.35714285714285715,0.2962962962962963,,,,,,3.0,,,,3.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
203903,1610612762,Jordan Clarkson,Jordan Clarkson,203903,UTA,2958.0,49,3.0,86,87,17,173,1.0,,9.0,95,,2.0,6.0,0.3333333333333333,33.0188679245283,0.037037037037037035,,0.5185185185185185,0.4652,27.666666666666664,28.0,16.0,2.0,5.0,1.0,1.0,1.0,11.0,1.0,2.0,8.0,,,3.0,9.0,18.0,3.0,33.0,2.0,2.0,,4.0,3.0,3.0,16.0,9.0,2.0,7.0,2.0,1.0,2.0,1.0,3.0,1.0,,2.0,,7.0,1.0,2.0,2.0,,2.0,3.0,5.0,,,3.0,5.0,,,2.0,3.0,,,28.0,,1.0,0.3333333333333333,,0.375,0.5,1.0,0.5,1.0,0.55,1.0,0.05555555555555555,,,0.08695652173913043,0.06451612903225806,0.05263157894736842,0.03571428571428571,0.07142857142857142,,0.0625,,,,,0.16666666666666666,0.18518518518518517,0.4,0.4,0.4074074074074074,1.0,1.0,1.0,0.2962962962962963,0.25,0.25,1.0,0.5,1.0,,,,0.16666666666666666,0.5,0.2857142857142857,0.4724,0.42833,0.12121212121212122,7.666666666666667,0.32558139534883723,,5.0,2.0,,6.0,,,4.0,4.0,2.0,1.0,2.0,2.0,,1.0,6.0,2.0,1.0,,,,,4.0,0.1111111111111111,0.125,,,0.25,0.4,,0.5,0.45454545454545453,0.5,,0.07407407407407407,,,0.06896551724137931,0.1,0.12121212121212122,,,,,,,,,,,2.0,,1.0,,,0.2,,0.15384615384615385,2.0,1.0,0.09090909090909091,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,
1628378,1610612762,Donovan Mitchell,Donovan Mitchell,1628378,UTA,305.0,5,1.0,8,8,1,16,,,1.0,7,,,,0.3333333333333333,33.333333333333336,,,0.3333333333333333,0.44238333333333335,24.2,3.0,1.0,,,,,,2.0,,,1.0,,,,2.0,2.0,,4.0,,,,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,1.0,,0.6666666666666666,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,0.3333333333333333,,,,,,,,,,,,,0.3926,,5.95,0.375,,2.0,,,,,1.0,,2.0,2.0,,,,,,,,,,,,,2.0,0.5,0.5,1.0,1.0,1.0,,,,1.0,1.0,0.5,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
202355,1610612762,Hassan Whiteside,Hassan Whiteside,202355,UTA,539.0,9,,16,16,3,32,,,,15,,1.0,3.0,,10.526315789473685,,,1.0,0.51185,,,1.0,,2.0,,1.0,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,6.0,1.0,7.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,0.5,0.16666666666666666,0.75,,0.6,0.1,,,,0.75,,0.6666666666666666,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,0.4614,,,2.55,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,0.5,,,0.5,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
202711,1610612762,Bojan Bogdanovic,Bojan Bogdanovic,202711,UTA,199.0,3,-1.0,5,5,1,10,,,,5,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1629638,1610612762,Nickeil Alexander-Walker,Nickeil Alexander-Walker,1629638,UTA,281.0,5,4.0,10,10,1,20,,,,8,,,,,18.181818181818183,,,,0.43315,,3.0,10.0,,,,,,2.0,,,,,,,2.0,2.0,,5.0,,,,,,,4.0,,,,,,1.0,,1.0,,,1.0,,2.0,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,,3.0,,,,,,1.0,,1.0,,1.25,,,,0.25,,,,0.16666666666666666,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,5.6,0.3,,2.0,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,0.5,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
