EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,Turnovers,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,OffensiveGoaltends,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG3A,PtsUnassisted3s,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,DefTwoPtRebounds,BadPassSteals,PenaltyTurnovers,ShootingFouls,Charge Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefTwoPtReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,ShortMidRangeFGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG2A,PenaltyFG3M,PenaltyPoints,PtsUnassisted2s,HeaveAttempts,Fg3aBlocked,LiveBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,FG3APctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,PenaltyPointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,SecondChanceFtPoints,PenaltyFG2M,PenaltyFtPoints,FTDefRebounds,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PtsPutbacks,SelfOReb,OffShortMidRangeReboundPct,SelfORebPct,Charge Fouls,Loose Ball Fouls,BlockedLongMidRange,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,DefensiveGoaltends,on
1627884,1610612741,Derrick Jones Jr.,Derrick Jones Jr.,1627884,CHI,1518.0,25,-5.0,52,49,1.0,16.0,3.0,101,2.0,3.0,1.0,4.0,1.0,1.0,2.0,3,2.0,5.0,1.0,11,50,4.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,2,2.0,4,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.6666666666666666,0.625,0.6875,0.625,0.3333333333333333,0.3333333333333333,18.965517241379313,0.1,0.2222222222222222,0.058823529411764705,0.10526315789473684,0.07407407407407407,0.2,0.08333333333333333,0.14285714285714285,0.5,0.375,0.6666666666666666,1.0,1.0,0.5,0.25,0.25,1.0,0.125,1.0,1.0,1.0,1.0,1.0,0.6107,0.125,0.3333333333333333,1.5666666666666667,23.619999999999997,0.019230769230769232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627936,1610612741,Alex Caruso,Alex Caruso,1627936,CHI,6327.0,105,-16.0,214,213,20.0,35.0,17.0,427,2.0,2.0,2.0,8.0,4.0,7.0,2.0,4,6.0,15.0,,22,230,4.0,12.0,7.0,4.0,,4.0,17.0,3.0,1.0,38.0,1.0,1.0,5.0,8,2.0,10,5.0,2.0,1.0,1.0,,1.0,9.0,8.0,,,,,20.0,1.0,1.0,0.6666666666666666,0.4,0.4,0.5,0.5789473684210527,0.5789473684210527,0.7894736842105263,,,8.51063829787234,0.01639344262295082,0.1,0.017857142857142856,0.0851063829787234,0.017094017094017096,,0.02564102564102564,0.09523809523809523,0.125,0.10526315789473684,1.0,1.0,1.0,0.42105263157894735,0.25,0.25,1.0,0.3684210526315789,0.5714285714285714,0.5714285714285714,0.5,0.8947368421052632,0.5714285714285714,0.5634499999999999,,,5.550000000000001,24.34666666666667,0.09345794392523364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,13.0,7.0,1.0,5.0,3.0,3.0,1.0,5.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.06818181818181818,0.03571428571428571,0.07142857142857142,0.125,0.5,0.05263157894736842,0.05263157894736842,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.7251,0.5541,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1629632,1610612741,Coby White,Coby White,1629632,CHI,3295.0,55,-23.0,112,114,22.0,35.0,10.0,226,2.0,2.0,1.0,1.0,4.0,16.0,3.0,5,5.0,17.0,,21,122,4.0,15.0,15.0,4.0,,3.0,6.0,2.0,1.0,15.0,,,3.0,9,,9,1.0,,1.0,1.0,,2.0,3.0,2.0,,,,,22.0,0.6666666666666666,0.6666666666666666,1.0,0.29411764705882354,0.3125,0.6,0.4772727272727273,0.4772727272727273,0.7727272727272727,,,19.2,,0.1111111111111111,,0.1836734693877551,,,,0.16666666666666666,,0.09090909090909091,1.0,1.0,0.5,0.045454545454545456,1.0,1.0,1.0,0.7272727272727273,0.25,0.26666666666666666,1.0,0.8636363636363636,0.26666666666666666,0.5313142857142856,,,8.82,28.54705882352941,0.19642857142857142,,,1.0,2.0,,,2.0,4.0,1.0,1.0,2.0,5.0,4.0,,3.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,,1.0,,,,,,1.0,0.8333333333333334,0.8333333333333334,0.2727272727272727,,,0.25,,0.045454545454545456,0.09090909090909091,,,,,0.6666666666666666,,0.8,,0.48997999999999997,0.23809523809523808,1.0,1.0,2.0,1.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,0.5,0.5,0.6,0.6,0.058823529411764705,0.0625,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201942,1610612741,DeMar DeRozan,DeMar DeRozan,201942,CHI,9807.0,163,-29.0,340,335,40.0,61.0,29.0,675,7.0,10.0,,3.0,,5.0,30.0,66,,8.0,22.0,82,373,16.0,,5.0,,6.0,12.0,21.0,9.0,3.0,54.0,1.0,,6.0,19,1.0,20,8.0,2.0,1.0,3.0,,8.0,8.0,26.0,26.0,2.0,13.0,,40.0,0.26666666666666666,0.26666666666666666,,,,0.45454545454545453,0.40540540540540543,0.47674418604651164,0.10810810810810811,0.09090909090909091,0.1,25.13368983957219,,0.08333333333333333,0.011111111111111112,0.12244897959183673,0.005494505494505495,,,0.10909090909090909,,0.13513513513513514,0.7,0.7777777777777778,0.14285714285714285,0.04054054054054054,,,,0.06756756756756757,,,,0.24324324324324326,,0.4644648648648648,0.15294117647058825,0.16883116883116883,13.092424242424244,24.7125,0.11764705882352941,1.0,1.0,18.0,38.0,,,1.0,,1.0,4.0,1.0,4.0,,,9.0,4.0,3.0,2.0,12.0,6.0,1.0,4.0,3.0,2.0,1.0,,1.0,2.0,1.0,0.25,0.2,0.3333333333333333,0.16,,0.07692307692307693,0.25,0.5,0.24324324324324326,0.5135135135135135,0.2,1.0,,,0.2,,,0.44165000000000004,0.45559999999999995,0.04878048780487805,5.0,,,,7.0,,14.0,44.0,,,5.0,2.0,,14.0,,,,0.42857142857142855,0.6363636363636364,,,0.625,0.16,0.2777777777777778,0.3333333333333333,0.2,,,,0.17073170731707318,1.0,1.0,18.0,2.0,3.0,8.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.16666666666666666,0.05263157894736842,0.1111111111111111,0.034482758620689655,0.47368421052631576,0.5,0.3333333333333333,0.14285714285714285,1.0,,,,,,,,,,,True
202696,1610612741,Nikola Vucevic,Nikola Vucevic,202696,CHI,10847.0,181,-39.0,373,371,42.0,71.0,30.0,744,9.0,18.0,,4.0,13.0,38.0,27.0,49,13.0,42.0,4.0,97,408,40.0,39.0,38.0,13.0,2.0,8.0,16.0,7.0,1.0,40.0,7.0,7.0,22.0,48,14.0,62,2.0,,,4.0,1.0,8.0,14.0,6.0,5.0,1.0,3.0,,42.0,0.7407407407407407,0.8,1.0,0.30952380952380953,0.30952380952380953,0.5510204081632653,0.510989010989011,0.521505376344086,0.46153846153846156,0.04081632653061224,,24.754901960784313,0.07368421052631578,0.2716049382716049,0.06796116504854369,0.2839506172839506,0.0707070707070707,0.13333333333333333,0.08450704225352113,0.25806451612903225,0.3157894736842105,0.1978021978021978,0.5,0.5,0.6666666666666666,0.04395604395604396,,,,0.4175824175824176,0.34210526315789475,0.34210526315789475,1.0,0.6593406593406593,0.34210526315789475,0.5081005494505495,0.03225806451612903,0.058823529411764705,8.526530612244898,26.10238095238095,0.1126005361930295,1.0,7.0,15.0,16.0,,,,4.0,2.0,9.0,,6.0,4.0,,8.0,4.0,1.0,3.0,24.0,2.0,,9.0,2.0,,6.0,4.0,2.0,6.0,3.0,0.2222222222222222,0.2222222222222222,0.3,0.2962962962962963,0.023809523809523808,0.37037037037037035,0.25,0.5,0.16483516483516483,0.17582417582417584,0.7777777777777778,0.14285714285714285,,,,,0.4444444444444444,0.5317,0.46986666666666665,0.061855670103092786,11.0,,,,5.0,,8.0,14.0,,,4.0,1.0,1.0,8.0,,,,0.3333333333333333,0.4,,,0.5,0.2692307692307692,0.7333333333333333,0.8461538461538461,0.7272727272727273,,,,0.08247422680412371,1.0,1.0,7.0,2.0,3.0,2.0,2.0,3.0,,3.0,,,,,,0.6,0.13333333333333333,,0.18181818181818182,0.03125,0.4375,0.4375,0.8571428571428571,0.1111111111111111,1.0,4.0,4.0,0.08695652173913043,0.08163265306122448,,,,,,,True
203897,1610612741,Zach LaVine,Zach LaVine,203897,CHI,7700.0,128,-18.0,264,259,33.0,48.0,21.0,523,7.0,15.0,1.0,2.0,8.0,20.0,12.0,30,9.0,22.0,12.0,63,287,14.0,27.0,20.0,8.0,5.0,8.0,23.0,5.0,3.0,54.0,,,10.0,17,,17,3.0,2.0,1.0,5.0,2.0,10.0,6.0,11.0,13.0,1.0,5.0,,33.0,0.5833333333333334,0.5833333333333334,1.0,0.4090909090909091,0.4090909090909091,0.4,0.49038461538461536,0.5431034482758621,0.4230769230769231,0.16666666666666666,0.26666666666666666,23.61111111111111,,0.1724137931034483,,0.13559322033898305,,,,0.13043478260869565,0.3333333333333333,0.28846153846153844,0.4666666666666667,0.6363636363636364,0.5714285714285714,0.038461538461538464,0.5,0.5,1.0,0.38461538461538464,0.4,0.4,1.0,0.7115384615384616,0.4,0.5372471153846153,0.08928571428571429,0.14705882352941177,8.616666666666667,26.572727272727267,0.125,1.0,1.0,4.0,11.0,,,,2.0,1.0,1.0,,2.0,2.0,,15.0,4.0,6.0,5.0,6.0,1.0,2.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,0.1,,0.15,0.09090909090909091,1.0,0.07692307692307693,0.21153846153846154,1.0,1.0,,,,,0.2857142857142857,,0.6004214285714287,0.031746031746031744,1.0,,1.0,,5.0,1.0,14.0,10.0,,,5.0,2.0,,14.0,1.0,,0.5,0.5,0.7,,,0.5,0.05555555555555555,0.25,0.3333333333333333,1.0,,,0.5,0.2222222222222222,2.0,4.0,4.0,,2.0,7.0,1.0,3.0,,1.0,,2.0,,,2.0,0.4,0.25,,0.09090909090909091,,0.36363636363636365,0.36363636363636365,0.5,0.5714285714285714,0.5,,,,,1.0,2.0,1.0,,,,True
1630245,1610612741,Ayo Dosunmu,Ayo Dosunmu,1630245,CHI,3274.0,55,-13.0,113,115,5.0,15.0,9.0,228,1.0,3.0,3.0,6.0,,5.0,3.0,8,3.0,11.0,1.0,16,120,4.0,9.0,5.0,,,2.0,4.0,2.0,,10.0,1.0,1.0,3.0,5,2.0,7,1.0,,,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,,5.0,0.6666666666666666,0.6666666666666666,1.0,0.2727272727272727,0.2727272727272727,0.375,0.39473684210526316,0.42105263157894735,0.5789473684210527,,,16.260162601626018,0.041666666666666664,0.13043478260869565,0.02857142857142857,0.09803921568627451,0.03389830508474576,0.08333333333333333,0.047619047619047616,0.17647058823529413,,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.3157894736842105,0.5,0.5,1.0,0.2631578947368421,,,,0.7368421052631579,,0.546928947368421,0.05263157894736842,0.125,7.8375,24.34545454545454,0.04424778761061947,,1.0,3.0,2.0,,,,,,1.0,,,,,2.0,1.0,,1.0,2.0,1.0,,1.0,,,,,,,,,,,0.07142857142857142,,,0.1111111111111111,,0.15789473684210525,0.10526315789473684,1.0,,,,,,,0.5109,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,0.1111111111111111,0.3333333333333333,0.3333333333333333,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,,1.0,,0.07692307692307693,,,,1.0,,,True
1628972,1610612741,Troy Brown Jr.,Troy Brown Jr.,1628972,CHI,885.0,15,,30,30,6.0,7.0,2.0,60,1.0,1.0,2.0,4.0,,3.0,1.0,1,2.0,7.0,,8,32,,6.0,3.0,,,1.0,2.0,1.0,,5.0,,,1.0,1,,1,1.0,1.0,,1.0,1.0,2.0,1.0,,,,,,6.0,,,1.0,0.2857142857142857,0.2857142857142857,1.0,0.5,0.5,0.875,,,32.25806451612903,,0.16666666666666666,,0.07692307692307693,,,,0.3333333333333333,,0.125,1.0,1.0,,0.5,0.5,0.5,1.0,0.375,,,,1.0,,0.5714428571428571,,,2.3,26.24285714285714,0.2,,,,,,,,2.0,,,,,2.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5208,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1630172,1610612741,Patrick Williams,Patrick Williams,1630172,CHI,7591.0,127,-58.0,261,262,25.0,45.0,18.0,523,6.0,9.0,1.0,9.0,3.0,8.0,13.0,19,4.0,17.0,6.0,44,314,16.0,12.0,8.0,3.0,2.0,2.0,3.0,1.0,1.0,8.0,1.0,4.0,5.0,17,5.0,22,4.0,,2.0,4.0,,7.0,12.0,7.0,7.0,1.0,4.0,,25.0,0.6153846153846154,0.7272727272727273,1.0,0.23529411764705882,0.23529411764705882,0.6842105263157895,0.5277777777777778,0.5641025641025641,0.4722222222222222,0.10526315789473684,0.2222222222222222,16.42857142857143,0.05970149253731343,0.09433962264150944,0.013513513513513514,0.14285714285714285,0.03546099290780142,0.1875,0.02040816326530612,0.1111111111111111,,0.25,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.25,0.1111111111111111,0.1111111111111111,1.0,0.2222222222222222,0.375,0.375,1.0,0.7222222222222222,0.375,0.5465694444444444,0.10256410256410256,0.18181818181818182,8.889473684210525,24.111764705882354,0.09578544061302682,2.0,3.0,2.0,8.0,,,2.0,2.0,2.0,3.0,2.0,5.0,2.0,,1.0,1.0,,,11.0,4.0,,11.0,,,3.0,1.0,2.0,3.0,3.0,0.6666666666666666,0.4,0.5,0.1864406779661017,,0.14285714285714285,0.15,1.0,0.05555555555555555,0.2222222222222222,0.6,0.6666666666666666,,,0.4,,1.0,0.59154,0.523125,0.11363636363636363,2.0,,,,,,,10.0,,,3.0,,,,,,,,,,,0.42857142857142855,0.2777777777777778,1.0,1.0,0.5,,,,,,,5.0,1.0,,,1.0,3.0,,,1.0,,,,,,,,0.1111111111111111,,0.625,0.625,0.6,,,4.0,1.0,0.05,0.058823529411764705,,1.0,,,2.0,1.0,True
1629750,1610612741,Javonte Green,Javonte Green,1629750,CHI,2991.0,50,6.0,106,107,16.0,22.0,11.0,213,2.0,6.0,,2.0,,3.0,2.0,7,,5.0,1.0,5,104,2.0,,3.0,,1.0,,,,,,2.0,3.0,2.0,5,5.0,10,7.0,3.0,1.0,2.0,,3.0,5.0,3.0,2.0,,1.0,,16.0,0.5,0.5,,,,0.2857142857142857,0.16666666666666666,0.19230769230769232,0.4166666666666667,0.14285714285714285,0.16666666666666666,13.559322033898306,0.12,0.07692307692307693,0.07407407407407407,0.1111111111111111,0.09615384615384616,0.1,0.09523809523809523,0.13333333333333333,,0.5,0.3333333333333333,0.4,0.5,0.16666666666666666,,,,0.25,,,,0.9166666666666666,,0.5714541666666667,0.07692307692307693,0.125,2.3285714285714287,25.159999999999997,0.1509433962264151,,4.0,1.0,,,,,,,4.0,,,,,,,,,3.0,4.0,,2.0,,2.0,,,,,,,,,0.15789473684210525,0.2222222222222222,,0.14285714285714285,,0.08333333333333333,,1.0,,,,,,,0.6320333333333333,0.65455,,,,,,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,0.16666666666666666,,,0.3333333333333333,0.2857142857142857,,,,,,,0.2,,2.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,0.1111111111111111,,,,,,,True
