EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,SecondChanceArc3FGM,Charge Fouls Drawn,Offensive Fouls Drawn,Blocked3s,BlockedArc3,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,PtsUnassisted3s,BlockedShortMidRange,LongMidRangePctBlocked,on,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,17852.0,298,30.0,616,603,151,92,78,1219,11.0,22.0,3.0,8.0,2.0,5.0,16.0,30.0,7.0,16.0,5.0,15.0,2.0,2.0,3.0,9.0,32.0,2.0,2.0,7.0,34.0,68,14.0,47.0,17.0,127,600,7.0,12.0,2.0,4.0,6.0,26.0,11.0,19.0,2.0,10.0,4.0,32.0,32.0,36.0,42.0,10.0,1.0,31.0,9.0,6.0,5.0,4.0,9.0,1.0,3.0,3.0,1.0,1.0,22.0,7.0,17.0,1.0,52.0,38,5.0,95,25.0,120,5.0,5.0,2.0,3.0,6.0,2.0,10.0,4.0,1.0,2.0,16.0,1.0,2.0,11.0,26.0,2.0,5.0,4.0,13.0,2.0,22.0,1.0,9.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,32.0,149,2.0,1.0,0.47058823529411764,0.5517241379310345,1.0,0.2978723404255319,0.5,0.2,0.30434782608695654,0.5,0.5833333333333334,0.5789473684210527,0.4782608695652174,0.625,0.4827586206896552,0.508,0.65,0.5161290322580645,0.40869565217391307,0.08823529411764706,0.22727272727272727,0.03333333333333333,20.085470085470085,0.375,0.45454545454545453,0.07692307692307693,0.2620689655172414,0.0918918918918919,0.32098765432098764,0.05303030303030303,0.2931596091205212,0.07570977917981073,0.1568627450980392,0.10344827586206896,0.041237113402061855,0.08571428571428572,0.17391304347826086,0.2777777777777778,0.3333333333333333,0.3277310924369748,0.3023255813953488,0.08333333333333333,0.6666666666666666,0.19130434782608696,0.5,0.6470588235294118,0.5454545454545454,0.2608695652173913,0.5333333333333333,0.5517241379310345,0.3125,0.1391304347826087,0.4375,0.4375,0.7142857142857143,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.2782608695652174,0.28125,0.28125,1.0,0.5,0.375,0.125,1.0,1.0,0.125,0.1724137931034483,0.4,0.10344827586206896,0.2413793103448276,0.2857142857142857,0.6,0.2903225806451613,0.5056302631578948,0.530315,0.4685232142857143,0.08064516129032258,0.11842105263157894,0.020833333333333332,0.2047244094488189,0.25196850393700787,8.302941176470588,25.88936170212766,0.24512987012987014,,,,,,,,,,,,,,,,,,,,,True,,,,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,9842.0,164,16.0,335,328,99,62,41,663,6.0,7.0,1.0,1.0,1.0,2.0,,,,2.0,4.0,11.0,,2.0,2.0,5.0,17.0,3.0,1.0,5.0,6.0,9,9.0,28.0,2.0,41,340,1.0,1.0,3.0,5.0,,11.0,1.0,3.0,3.0,7.0,2.0,13.0,10.0,2.0,27.0,,,17.0,5.0,1.0,3.0,3.0,6.0,3.0,,2.0,1.0,,15.0,,1.0,,6.0,12,,18,1.0,19,,2.0,1.0,1.0,3.0,2.0,1.0,1.0,,1.0,4.0,1.0,,8.0,9.0,,,,7.0,,2.0,,,,1.0,1.0,,1.0,2.0,1.0,,11.0,98,,,0.8333333333333334,0.8333333333333334,1.0,0.32142857142857145,0.6,0.42857142857142855,0.32142857142857145,0.6666666666666666,1.0,0.3333333333333333,0.527027027027027,0.9166666666666666,0.55,0.5394736842105263,0.9166666666666666,0.5909090909090909,0.7567567567567568,0.1111111111111111,0.14285714285714285,,10.9375,0.75,,,0.15789473684210525,0.009259259259259259,0.06976744186046512,,0.1111111111111111,0.0056179775280898875,,,,,0.13636363636363635,0.2,0.125,0.07352941176470588,0.05555555555555555,,0.5,0.1891891891891892,0.8571428571428571,1.0,0.8333333333333334,,,,,0.05405405405405406,,,,0.2972972972972973,0.36363636363636365,0.36363636363636365,1.0,0.4594594594594595,0.29411764705882354,0.29411764705882354,1.0,0.16666666666666666,1.0,0.3333333333333333,,,0.5,0.2,0.5,0.2,0.5,0.2,0.9459459459459459,0.29411764705882354,0.54765,0.6112,0.527305,,,,0.2682926829268293,0.3170731707317073,6.055555555555555,25.446428571428573,0.2955223880597015,2.0,3.0,1.0,3.0,1.0,1.0,0.038461538461538464,1.0,1.0,1.0,1.0,,,,,,,,,,True,,,,
1628960,1610612749,Grayson Allen,Grayson Allen,1628960,MIL,8449.0,141,-12.0,298,279,93,54,42,577,8.0,12.0,,,3.0,4.0,2.0,7.0,1.0,2.0,2.0,4.0,,,2.0,3.0,11.0,,3.0,3.0,11.0,21,5.0,15.0,2.0,39,296,,,,,,,3.0,4.0,5.0,5.0,2.0,23.0,8.0,14.0,15.0,,,11.0,3.0,1.0,4.0,3.0,7.0,2.0,1.0,2.0,1.0,1.0,17.0,2.0,,,7.0,5,,12,2.0,14,,4.0,1.0,3.0,3.0,2.0,3.0,1.0,,,6.0,,1.0,10.0,15.0,,,,8.0,,3.0,2.0,2.0,,,2.0,2.0,,3.0,3.0,,23.0,92,1.0,,0.36363636363636365,0.36363636363636365,1.0,0.3333333333333333,,1.0,0.3333333333333333,0.5238095238095238,,0.75,0.5138888888888888,,1.1666666666666667,0.5416666666666666,,1.2777777777777777,0.4166666666666667,0.047619047619047616,,0.14285714285714285,12.244897959183673,0.5,,,0.07142857142857142,,0.1076923076923077,0.02702702702702703,0.08888888888888889,0.012121212121212121,,,0.03636363636363636,,0.045454545454545456,0.08,0.08695652173913043,0.09090909090909091,0.14285714285714285,,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.375,0.19444444444444445,0.2857142857142857,0.3333333333333333,,0.05555555555555555,0.5,0.5,1.0,0.1111111111111111,0.5,0.5,1.0,0.3055555555555556,0.2727272727272727,0.3,1.0,,,,,,,0.4444444444444444,0.75,0.2222222222222222,0.3333333333333333,1.0,0.75,0.2727272727272727,0.529788888888889,,0.5814833333333334,0.05555555555555555,0.09523809523809523,,,0.5897435897435898,5.571428571428571,26.24,0.31208053691275167,2.0,,1.0,3.0,1.0,1.0,,,,,1.0,1.0,2.0,1.0,1.0,0.06666666666666667,0.09090909090909091,,,,True,,,,
1628975,1610612749,Jevon Carter,Jevon Carter,1628975,MIL,3281.0,55,31.0,114,112,32,24,10,226,1.0,1.0,,,1.0,1.0,,3.0,4.0,4.0,1.0,2.0,,,,1.0,2.0,,,,5.0,8,2.0,4.0,2.0,18,92,,,,,,,1.0,2.0,,,,2.0,6.0,4.0,6.0,,,2.0,1.0,1.0,4.0,1.0,5.0,1.0,,4.0,,,11.0,1.0,,,2.0,2,,4,1.0,5,,5.0,5.0,,4.0,1.0,1.0,3.0,1.0,,5.0,,2.0,4.0,8.0,,,,1.0,,2.0,,1.0,,,,,,,,,2.0,32,,,0.6,0.6,1.0,0.5,,,0.5,0.625,,0.5,0.6666666666666666,,0.5,0.6923076923076923,,0.5,0.3333333333333333,0.125,,0.3333333333333333,14.516129032258064,0.8,,,0.06666666666666667,,0.06451612903225806,0.04,0.06557377049180328,0.023255813953488372,,,0.058823529411764705,,0.2222222222222222,,,0.041666666666666664,0.14285714285714285,,,0.08333333333333333,1.0,1.0,,0.25,,,,0.3333333333333333,1.0,1.0,0.75,0.16666666666666666,0.5,0.5,1.0,0.16666666666666666,0.5,0.5,1.0,,,,,,,0.5,1.0,,,,0.4166666666666667,0.5,0.5019375,,0.6387499999999999,0.07692307692307693,0.1111111111111111,,,0.1111111111111111,13.15,24.975,0.2807017543859649,,,,,,,,,,,,,,,,,,,,,True,,,,
201572,1610612749,Brook Lopez,Brook Lopez,201572,MIL,9002.0,150,-24.0,308,309,62,30,39,617,10.0,14.0,6.0,8.0,1.0,3.0,4.0,16.0,,3.0,1.0,2.0,,1.0,,,7.0,1.0,,1.0,14.0,33,1.0,9.0,7.0,38,309,7.0,11.0,,2.0,2.0,16.0,2.0,7.0,,1.0,2.0,6.0,14.0,14.0,,10.0,,7.0,,4.0,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,4.0,7.0,3.0,13.0,12,,25,14.0,39,,1.0,1.0,,,,7.0,,,,7.0,,1.0,9.0,18.0,2.0,1.0,5.0,8.0,,7.0,1.0,4.0,,,7.0,5.0,1.0,7.0,6.0,,6.0,61,,,0.5,0.7777777777777778,,0.1111111111111111,,,0.1111111111111111,0.42424242424242425,0.6363636363636364,0.2857142857142857,0.36904761904761907,0.5384615384615384,0.25,0.4222222222222222,0.5714285714285714,0.3333333333333333,0.21428571428571427,0.12121212121212122,0.07142857142857142,0.1875,14.857142857142858,,,0.42857142857142855,0.18181818181818182,0.06796116504854369,0.14285714285714285,0.06349206349206349,0.1592356687898089,0.06626506024096386,0.1,0.08695652173913043,0.04,0.15384615384615385,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.13333333333333333,0.16129032258064516,,0.8571428571428571,0.3333333333333333,0.7142857142857143,0.7692307692307693,0.5,0.38095238095238093,0.25,0.3076923076923077,0.5,0.07142857142857142,,,,0.047619047619047616,0.5,0.5,,0.16666666666666666,,,,0.6153846153846154,0.75,0.07692307692307693,,,0.07692307692307693,0.375,0.3333333333333333,,0.125,,0.5476190476190477,,0.510872619047619,0.5649590909090909,0.46183125,0.08888888888888889,0.1111111111111111,,0.42105263157894735,0.15789473684210525,6.133333333333334,25.71111111111111,0.2012987012987013,,,,1.0,,,,0.3333333333333333,,,,,,,,,,3.0,1.0,,True,,,,
201950,1610612749,Jrue Holiday,Jrue Holiday,201950,MIL,14698.0,245,34.0,505,491,129,72,68,996,13.0,26.0,2.0,5.0,4.0,6.0,13.0,33.0,9.0,28.0,2.0,4.0,,,2.0,14.0,41.0,6.0,1.0,8.0,35.0,87,16.0,45.0,15.0,133,496,2.0,7.0,2.0,6.0,2.0,12.0,9.0,23.0,2.0,10.0,7.0,31.0,20.0,50.0,18.0,2.0,2.0,39.0,14.0,7.0,27.0,13.0,40.0,7.0,6.0,19.0,6.0,2.0,93.0,4.0,4.0,,16.0,10,,26,8.0,34,2.0,17.0,10.0,7.0,12.0,9.0,3.0,3.0,,1.0,15.0,1.0,2.0,2.0,12.0,1.0,,,18.0,,18.0,1.0,7.0,,2.0,5.0,2.0,,5.0,4.0,,29.0,127,1.0,1.0,0.2857142857142857,0.29411764705882354,0.375,0.35555555555555557,0.3333333333333333,0.2,0.37209302325581395,0.40229885057471265,0.2857142857142857,0.391304347826087,0.44696969696969696,0.38461538461538464,0.36363636363636365,0.475,0.42857142857142855,0.4189189189189189,0.3409090909090909,0.08045977011494253,0.07692307692307693,0.09090909090909091,26.77029360967185,0.8,,,0.08695652173913043,0.024844720496894408,0.12121212121212122,0.0392156862745098,0.10526315789473684,0.030418250950570342,0.043478260869565216,0.013513513513513514,0.02631578947368421,0.07692307692307693,0.1,0.07692307692307693,0.08333333333333333,0.15053763440860216,0.05128205128205128,0.028169014084507043,0.8,0.19696969696969696,0.5,0.5416666666666666,0.46153846153846156,0.25,0.3939393939393939,0.43333333333333335,,0.21212121212121213,0.32142857142857145,0.34615384615384615,0.4444444444444444,0.030303030303030304,0.5,0.5,0.5,0.3106060606060606,0.34146341463414637,0.34146341463414637,0.35714285714285715,0.38461538461538464,0.4,,,,0.46153846153846156,0.18181818181818182,0.6666666666666666,0.06060606060606061,0.24242424242424243,0.125,0.5378787878787878,0.358974358974359,0.4922650000000001,0.5000625000000001,0.4686854838709677,0.050724637681159424,0.07526881720430108,,0.09022556390977443,0.23308270676691728,9.409195402298849,26.924444444444443,0.25544554455445545,1.0,2.0,,1.0,,,0.024390243902439025,0.5,0.3333333333333333,1.0,0.5,,,1.0,1.0,,,30.0,3.0,0.07142857142857142,True,,,,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,12888.0,215,75.0,450,434,94,62,55,884,49.0,62.0,11.0,14.0,14.0,14.0,12.0,42.0,8.0,21.0,,2.0,,,1.0,6.0,19.0,4.0,1.0,2.0,69.0,125,6.0,21.0,42.0,198,407,12.0,19.0,1.0,4.0,1.0,28.0,18.0,28.0,1.0,3.0,15.0,54.0,42.0,96.0,6.0,18.0,1.0,18.0,6.0,11.0,13.0,17.0,30.0,14.0,3.0,5.0,2.0,6.0,77.0,6.0,11.0,,30.0,22,4.0,56,17.0,73,6.0,6.0,1.0,5.0,11.0,6.0,12.0,5.0,1.0,3.0,23.0,1.0,6.0,2.0,15.0,3.0,,4.0,55.0,1.0,62.0,10.0,33.0,,3.0,8.0,4.0,,8.0,4.0,,54.0,93,,3.0,0.30434782608695654,0.35,0.3333333333333333,0.2857142857142857,0.25,0.3333333333333333,0.3,0.552,0.631578947368421,0.6428571428571429,0.5342465753424658,0.5869565217391305,0.6290322580645161,0.5755813953488372,0.5833333333333334,0.6585365853658537,0.14383561643835616,0.088,0.11290322580645161,0.09523809523809523,38.0859375,0.4782608695652174,0.5,,0.20754716981132076,0.0873015873015873,0.23809523809523808,0.061224489795918366,0.22413793103448276,0.07589285714285714,0.029411764705882353,0.13559322033898305,0.0547945205479452,0.08,0.18181818181818182,0.24390243902439024,0.1875,0.23711340206185566,0.2413793103448276,0.10526315789473684,0.5,0.4246575342465753,0.7903225806451613,0.8909090909090909,0.2653061224489796,0.2876712328767123,0.2857142857142857,0.3157894736842105,0.5,0.14383561643835616,0.38095238095238093,0.38095238095238093,0.25,0.0136986301369863,,,,0.13013698630136986,0.3157894736842105,0.3157894736842105,0.3333333333333333,0.6086956521739131,0.7857142857142857,,,,0.17391304347826086,0.45161290322580644,1.0,0.03225806451612903,0.06451612903225806,0.5,0.5684931506849316,0.3333333333333333,0.5284837931034483,0.550509375,0.5383316666666668,0.1952662721893491,0.22297297297297297,,0.1414141414141414,0.2727272727272727,6.588,28.11904761904762,0.2088888888888889,,1.0,1.0,1.0,,,0.06060606060606061,,0.25,1.0,,,1.0,,,,,12.0,4.0,,True,,,,
201588,1610612749,George Hill,George Hill,201588,MIL,2453.0,41,-11.0,77,80,31,21,8,157,,1.0,,,,,,1.0,,,,,,,,,1.0,,,1.0,,2,,1.0,2.0,2,97,,,,,,,,1.0,,1.0,2.0,2.0,,,,,,1.0,,1.0,1.0,,1.0,,,,1.0,,2.0,,,,1.0,1,,2,,2,,,,,,,1.0,,,,1.0,,,4.0,8.0,,,1.0,5.0,,2.0,,,,1.0,,,,,,,2.0,31,,1.0,,,,,,,,,,,,,,0.25,,0.3333333333333333,0.3333333333333333,0.5,,1.0,5.617977528089887,,,,0.058823529411764705,,0.047619047619047616,,0.05263157894736842,,,,,,0.2,,,,0.5,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,0.5,,0.6666666666666666,,0.3781333333333334,,0.3836,,,,,1.0,4.0,26.1,0.4025974025974026,,,,3.0,,,,,,,,,,,,,,,,,True,,,,
202083,1610612749,Wesley Matthews,Wesley Matthews,202083,MIL,9757.0,163,17.0,337,344,55,40,45,681,2.0,6.0,,1.0,,,1.0,4.0,,,3.0,12.0,,,4.0,5.0,16.0,2.0,1.0,4.0,3.0,10,8.0,28.0,2.0,32,330,,1.0,,2.0,,,,1.0,1.0,8.0,,3.0,4.0,2.0,24.0,,1.0,15.0,5.0,5.0,7.0,3.0,10.0,1.0,2.0,2.0,1.0,4.0,23.0,2.0,4.0,,9.0,5,2.0,16,6.0,22,1.0,6.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,,3.0,,1.0,6.0,14.0,,1.0,,7.0,1.0,2.0,,1.0,,,1.0,1.0,,1.0,,,3.0,54,1.0,,0.6666666666666666,0.6666666666666666,1.0,0.2857142857142857,,0.125,0.2962962962962963,0.3,,,0.39473684210526316,,0.16666666666666666,0.41025641025641024,,0.16666666666666666,0.7368421052631579,0.5,0.5,0.5,10.966057441253264,0.6666666666666666,0.5,,0.054945054945054944,0.03773584905660377,0.10344827586206896,0.028169014084507043,0.07865168539325842,0.03389830508474576,0.06896551724137931,0.022727272727272728,0.0196078431372549,0.05,,0.02702702702702703,0.15384615384615385,0.078125,0.17391304347826086,0.05,,0.15789473684210525,0.3333333333333333,0.6666666666666666,0.5,0.10526315789473684,0.25,0.5,1.0,,,,,0.3157894736842105,0.25,0.25,1.0,0.42105263157894735,0.3125,0.3333333333333333,1.0,0.3333333333333333,,,,,0.6666666666666666,,,0.4444444444444444,0.4444444444444444,0.25,0.8947368421052632,0.3333333333333333,0.5554810810810811,0.4246666666666667,0.50864375,0.02564102564102564,0.09090909090909091,,,0.09375,3.66,25.703571428571426,0.1632047477744807,,,,4.0,,,0.030303030303030304,,,,,1.0,,,,0.03571428571428571,0.0625,,,,True,,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,1038.0,17,-6.0,40,35,9,3,4,75,,,,,,,,,1.0,2.0,,2.0,,,1.0,,1.0,,,,1.0,2,,3.0,,2,33,,,,,,,,1.0,,1.0,,,,2.0,,,,1.0,,,2.0,1.0,3.0,,1.0,1.0,1.0,,7.0,,,,1.0,1,,2,,2,,1.0,1.0,,4.0,3.0,2.0,1.0,,1.0,6.0,,1.0,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,0.5,,,0.2,,,0.2,,,0.6,,,,25.0,0.6666666666666666,,,0.1111111111111111,,0.1111111111111111,,0.1111111111111111,,,,,,,0.3333333333333333,,0.14285714285714285,,,,,,,,,,,,0.4,0.5,0.5,,0.4,,,,0.2,,,,,,,,,,,,0.5,,,0.6,,0.49987000000000004,,0.44732500000000003,,,,,,19.55,23.833333333333332,0.225,,,,,,,,,,,,,1.0,,,,,,,,True,,,,
