EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,Corner3Assists,OffThreePtRebounds,FTDefRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,Travels,ShootingFouls,Charge Fouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,Fg3aBlocked,OffTwoPtRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,Arc3PctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,SecondChancePointsPct,PenaltyCorner3FGM,Charge Fouls Drawn,PenaltyCorner3Accuracy,SecondChanceFtPoints,SelfOReb,Loose Ball Fouls Drawn,SelfORebPct,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Blocked3s,BlockedCorner3,SecondChanceFg3Pct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Offensive Fouls Drawn,OffShortMidRangeReboundPct,on,LongMidRangeAssists,Clear Path Fouls,HeaveAttempts,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,OffensiveGoaltends,OffCorner3ReboundPct,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,3SecondViolations,FTOffRebounds,BlockedLongMidRange,OffFTReboundPct,3pt And 1 Free Throw Trips,BlockedArc3,OffLongMidRangeReboundPct
1626156,1610612750,D'Angelo Russell,D'Angelo Russell,1626156,MIN,3047.0,51,-17,116,117,60.0,58,11.0,233,3.0,7.0,2.0,5.0,1.0,4.0,5.0,3.0,8.0,1.0,2.0,5.0,4.0,16.0,3.0,8.0,3.0,20.0,123,1.0,3.0,9.0,2.0,5.0,2.0,14.0,2.0,6.0,6.0,3.0,8.0,3.0,3.0,5.0,4.0,9.0,4.0,3.0,2.0,22.0,3.0,2.0,5.0,5.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,5.0,2.0,2.0,2.0,3.0,5.0,1.0,1.0,1.0,14.0,60.0,1.0,0.25,0.25,0.6666666666666666,0.375,0.4,0.375,0.25,0.3333333333333333,0.3541666666666667,0.42857142857142855,0.36538461538461536,0.4375,0.3333333333333333,0.1875,0.2857142857142857,0.25,24.409448818897637,0.6,0.06666666666666667,0.13636363636363635,0.09615384615384616,0.11764705882352941,0.15384615384615385,0.1111111111111111,0.2916666666666667,0.42857142857142855,0.6,0.3333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.20833333333333334,0.3333333333333333,0.375,0.375,0.6666666666666666,1.0,0.35714285714285715,0.4,0.35714285714285715,0.4,0.625,0.375,0.5417770833333334,0.5676,0.5780892857142856,0.04,0.058823529411764705,0.7,8.737499999999999,25.375,0.5172413793103449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1626157,1610612750,Karl-Anthony Towns,Karl-Anthony Towns,1626157,MIN,4239.0,71,-25,152,160,84.0,77,12.0,312,7.0,10.0,2.0,2.0,3.0,3.0,,,6.0,,,2.0,10.0,13.0,,7.0,15.0,35.0,188,,4.0,4.0,,2.0,8.0,16.0,18.0,2.0,,,6.0,,1.0,1.0,2.0,3.0,1.0,1.0,,8.0,6.0,8.0,15.0,17.0,1.0,1.0,,2.0,1.0,9.0,1.0,11.0,5.0,10.0,2.0,12.0,16.0,,8.0,2.0,16.0,84.0,2.0,0.9,0.9,,,,,0.7692307692307693,1.0,0.5,0.6666666666666666,0.6730769230769231,0.8888888888888888,0.35,0.07692307692307693,0.1,,22.424242424242426,0.18181818181818182,0.20512820512820512,0.2222222222222222,0.21212121212121213,0.15,0.17647058823529413,0.3,0.5,0.7,0.7777777777777778,1.0,0.15,1.0,1.0,,0.3,,,,,0.3333333333333333,1.0,0.3333333333333333,,0.85,,0.5729150000000001,,0.5108083333333334,0.3333333333333333,0.47058823529411764,0.45714285714285713,3.569230769230769,24.91428571428571,0.5526315789473685,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,4.0,1.0,3.0,4.0,4.0,2.0,0.25,0.04878048780487805,0.03125,0.06666666666666667,0.29411764705882354,1.0,0.6666666666666666,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1627736,1610612750,Malik Beasley,Malik Beasley,1627736,MIN,7143.0,119,-44,258,267,111.0,127,19.0,525,11.0,17.0,6.0,12.0,,1.0,1.0,6.0,17.0,1.0,4.0,8.0,11.0,19.0,8.0,25.0,5.0,51.0,293,1.0,6.0,12.0,4.0,9.0,4.0,28.0,12.0,10.0,24.0,,17.0,6.0,3.0,2.0,2.0,4.0,1.0,2.0,,10.0,9.0,9.0,18.0,20.0,2.0,1.0,1.0,4.0,2.0,3.0,2.0,7.0,2.0,9.0,,3.0,6.0,1.0,2.0,1.0,28.0,111.0,1.0,0.5454545454545454,0.6,1.0,0.32,0.4444444444444444,0.32,0.5789473684210527,0.5,0.5227272727272727,0.5714285714285714,0.5434782608695652,0.6136363636363636,0.5681818181818182,0.15789473684210525,0.11764705882352941,1.0,18.996415770609318,0.5714285714285714,0.13043478260869565,0.17307692307692307,0.1487603305785124,0.10526315789473684,0.14705882352941177,0.2222222222222222,0.38636363636363635,0.6470588235294118,0.7333333333333333,0.5454545454545454,0.022727272727272728,,,0.022727272727272728,0.38636363636363635,0.35294117647058826,0.375,1.0,0.25,0.5714285714285714,0.5,0.38095238095238093,0.5,0.9545454545454546,0.35294117647058826,0.5800204545454546,,0.5621142857142856,0.044444444444444446,0.1,0.5490196078431373,2.9789473684210526,24.743999999999996,0.43023255813953487,8.0,1.0,1.0,,2.0,1.0,,6.0,,,1.0,1.0,1.0,,1.0,,,,0.01639344262295082,0.017699115044247787,0.022222222222222223,0.14285714285714285,,,0.18181818181818182,3.0,3.0,2.0,1.0,3.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.04,0.058823529411764705,0.019230769230769232,0.030303030303030304,0.3333333333333333,0.25,0.25,1.0,0.75,1.0,0.6666666666666666,0.047619047619047616,0.11764705882352941,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1627752,1610612750,Taurean Prince,Taurean Prince,1627752,MIN,2042.0,34,-28,79,80,28.0,29,5.0,159,3.0,7.0,,2.0,1.0,2.0,,,3.0,,,,4.0,9.0,2.0,8.0,2.0,16.0,90,,,2.0,1.0,2.0,2.0,5.0,8.0,,6.0,,3.0,,1.0,3.0,,3.0,,2.0,1.0,6.0,,2.0,4.0,5.0,,,,1.0,1.0,2.0,,3.0,2.0,5.0,1.0,2.0,2.0,,1.0,,5.0,28.0,,1.0,1.0,1.0,0.25,0.5,0.25,0.4444444444444444,,0.4117647058823529,0.375,0.4444444444444444,0.5,0.47058823529411764,0.1111111111111111,0.14285714285714285,,25.0,0.3333333333333333,0.09090909090909091,,0.05263157894736842,0.08333333333333333,,,0.4117647058823529,0.42857142857142855,0.5,1.0,0.11764705882352941,0.5,0.5,,0.17647058823529413,,,,,0.5,,,,0.8823529411764706,,0.5905617647058824,0.5442,0.5666375,0.05555555555555555,0.1,0.3125,3.6666666666666665,23.937499999999996,0.35443037974683544,5.0,,1.0,2.0,1.0,,1.0,3.0,,,,1.0,1.0,,1.0,1.0,,0.5,0.07142857142857142,0.03225806451612903,0.09090909090909091,0.1111111111111111,1.0,1.0,0.29411764705882354,,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,0.4,0.4,1.0,1.0,,,0.5,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1629020,1610612750,Jarred Vanderbilt,Jarred Vanderbilt,1629020,MIN,1296.0,22,-19,47,51,25.0,30,6.0,98,1.0,5.0,1.0,3.0,,,,,,,,,1.0,5.0,,,2.0,4.0,59,,1.0,3.0,,,2.0,4.0,,2.0,,,,,1.0,1.0,,1.0,,1.0,,2.0,3.0,4.0,7.0,10.0,3.0,1.0,2.0,,,,,,,2.0,,2.0,2.0,,,1.0,4.0,25.0,1.0,,,,,,,0.2,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.5,,0.2,0.2,,11.320754716981131,,0.4,0.3333333333333333,0.3684210526315789,0.5,0.25,1.0,1.0,0.2,0.25,,,,,,,,,,,1.0,0.3333333333333333,,,1.0,,0.56538,0.6414,0.6016666666666667,,,1.0,2.02,,0.5319148936170213,,,,,3.0,,,1.0,,,,,,,,,1.0,,,0.125,,0.25,,,,,1.0,,,,1.0,2.0,,,3.0,,,,,0.5,,,0.1875,0.3,,,,,1.0,,,,0.5,,1.0,,2.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1629162,1610612750,Jordan McLaughlin,Jordan McLaughlin,1629162,MIN,2820.0,47,-13,100,101,37.0,42,6.0,201,1.0,1.0,,,2.0,2.0,,,3.0,1.0,,2.0,3.0,3.0,,3.0,3.0,9.0,114,1.0,2.0,2.0,,2.0,3.0,7.0,2.0,4.0,,,3.0,,,9.0,3.0,12.0,2.0,9.0,,27.0,3.0,5.0,8.0,8.0,2.0,1.0,1.0,,,,,,,4.0,,3.0,4.0,,1.0,1.0,7.0,37.0,1.0,0.3333333333333333,0.3333333333333333,,,,,1.0,1.0,0.5,0.5,0.5625,0.5833333333333334,0.5,,,,7.4074074074074066,,0.19230769230769232,0.15,0.17391304347826086,0.21428571428571427,0.16666666666666666,0.125,0.16666666666666666,1.0,1.0,,0.3333333333333333,1.0,1.0,,0.5,,,,1.0,,,0.5,,0.6666666666666666,,0.48058333333333336,,0.45085,0.14285714285714285,0.25,0.7777777777777778,5.8,25.133333333333336,0.37,,1.0,,,,,,2.0,,,,,,,,,,,,,,0.18181818181818182,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1630162,1610612750,Anthony Edwards,Anthony Edwards,1630162,MIN,4680.0,78,-31,163,174,74.0,93,11.0,337,8.0,12.0,7.0,8.0,2.0,5.0,4.0,5.0,17.0,1.0,2.0,5.0,12.0,21.0,6.0,21.0,6.0,48.0,189,2.0,8.0,12.0,3.0,7.0,5.0,30.0,6.0,18.0,15.0,3.0,17.0,5.0,1.0,3.0,4.0,7.0,3.0,2.0,1.0,18.0,2.0,1.0,4.0,5.0,4.0,2.0,2.0,3.0,,4.0,3.0,7.0,3.0,9.0,1.0,6.0,10.0,,5.0,1.0,30.0,74.0,1.0,0.25,0.25,0.8333333333333334,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.6666666666666666,0.5,0.6578947368421053,0.5217391304347826,0.6818181818181818,0.5,0.047619047619047616,,0.2,30.113636363636363,0.42857142857142855,0.02040816326530612,0.06451612903225806,0.0375,0.037037037037037035,0.09090909090909091,,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.375,0.11904761904761904,0.4,0.5,0.09523809523809523,0.40476190476190477,0.29411764705882354,0.29411764705882354,0.8,0.25,0.42105263157894735,0.875,0.2631578947368421,0.4,0.7857142857142857,0.29411764705882354,0.5311452380952381,0.565875,0.54835,0.1111111111111111,0.20833333333333334,0.625,7.085714285714286,25.242857142857144,0.4539877300613497,4.0,1.0,,1.0,1.0,,2.0,4.0,,,2.0,3.0,1.0,2.0,4.0,2.0,2.0,0.1111111111111111,,0.012987012987012988,,,0.5,,0.09523809523809523,1.0,1.0,1.0,2.0,1.0,2.0,8.0,,,1.0,,,0.5,1.0,1.0,,,0.03125,0.05,,0.25,0.25,1.0,0.25,1.0,1.0,0.10526315789473684,0.16666666666666666,1.0,,0.5,,,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.25,1.0,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,
1630183,1610612750,Jaden McDaniels,Jaden McDaniels,1630183,MIN,4624.0,77,2,167,172,80.0,97,11.0,339,5.0,7.0,2.0,3.0,1.0,1.0,2.0,1.0,4.0,,,2.0,6.0,10.0,3.0,9.0,6.0,27.0,185,1.0,3.0,4.0,,4.0,5.0,11.0,8.0,4.0,9.0,,4.0,1.0,,,4.0,4.0,1.0,,,12.0,,5.0,7.0,9.0,1.0,1.0,,3.0,3.0,1.0,,4.0,3.0,13.0,,6.0,8.0,,2.0,2.0,11.0,80.0,2.0,0.6666666666666666,0.8,1.0,0.3333333333333333,,0.3333333333333333,0.6,0.75,0.5526315789473685,0.375,0.5869565217391305,0.5,0.47368421052631576,,,,15.0,0.75,0.12195121951219512,,0.06578947368421052,0.125,,,0.3684210526315789,0.7142857142857143,0.7142857142857143,0.6,0.05263157894736842,1.0,1.0,0.10526315789473684,0.21052631578947367,0.25,0.25,1.0,,0.375,0.6666666666666666,0.25,,0.8421052631578947,0.25,0.5849342105263159,0.5268,0.60288125,0.09523809523809523,0.16666666666666666,0.4074074074074074,6.38,24.233333333333334,0.47904191616766467,5.0,3.0,2.0,2.0,2.0,,,7.0,,1.0,,6.0,5.0,1.0,7.0,6.0,3.0,0.3333333333333333,0.05405405405405406,0.029850746268656716,0.07692307692307693,0.13333333333333333,0.8571428571428571,1.0,0.2631578947368421,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,,,1.0,,1.0,0.5,0.5,,,,,,0.4,0.4,1.0,0.5,1.0,,0.25,0.07407407407407407,,,,,1.0,2.0,0.1,,,1.0,,,1.0,1.0,,,,0.5,,,,,1.0,,True,,,,,,,,,,,,,,,,
201976,1610612750,Patrick Beverley,Patrick Beverley,201976,MIN,2797.0,47,-29,97,103,31.0,32,8.0,200,2.0,3.0,1.0,2.0,,1.0,,2.0,4.0,,1.0,3.0,2.0,4.0,2.0,5.0,4.0,14.0,117,,1.0,2.0,1.0,3.0,1.0,6.0,,4.0,3.0,3.0,4.0,2.0,,6.0,4.0,10.0,3.0,5.0,1.0,24.0,1.0,4.0,5.0,6.0,1.0,1.0,,1.0,,2.0,1.0,3.0,,9.0,1.0,4.0,6.0,,2.0,1.0,6.0,31.0,1.0,,,0.5,0.4,0.3333333333333333,0.4,0.5,0.5,0.5555555555555556,0.5,0.5833333333333334,0.5,0.5555555555555556,,,,14.285714285714285,0.3333333333333333,0.15384615384615385,0.05263157894736842,0.1111111111111111,0.14285714285714285,0.07692307692307693,,0.3333333333333333,0.6666666666666666,0.6666666666666666,,0.1111111111111111,,,,0.4444444444444444,0.5,0.5,0.5,,0.4,0.5,0.6,0.3333333333333333,0.8888888888888888,0.5,0.5696166666666668,0.5472,0.60307,0.18181818181818182,0.3333333333333333,0.42857142857142855,2.8000000000000003,25.32,0.31958762886597936,1.0,1.0,,,1.0,,,6.0,,1.0,,2.0,1.0,1.0,2.0,,1.0,,,0.022222222222222223,,0.16666666666666666,,,0.1111111111111111,1.0,1.0,,,1.0,1.0,2.0,2.0,,1.0,1.0,,1.0,1.0,1.0,,,0.058823529411764705,0.08333333333333333,,,,,1.0,1.0,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1629675,1610612750,Naz Reid,Naz Reid,1629675,MIN,2351.0,39,-12,88,88,20.0,40,5.0,176,4.0,8.0,,1.0,,1.0,,1.0,3.0,,,,4.0,9.0,2.0,4.0,7.0,21.0,84,,,1.0,,,4.0,4.0,6.0,2.0,6.0,,3.0,1.0,2.0,,,,,,,,4.0,4.0,10.0,12.0,1.0,1.0,,2.0,1.0,2.0,1.0,4.0,1.0,10.0,1.0,6.0,7.0,,3.0,1.0,4.0,20.0,1.0,0.75,1.0,1.0,0.5,,0.5,0.4444444444444444,,0.5384615384615384,,0.65625,0.6666666666666666,0.3076923076923077,0.2222222222222222,0.125,1.0,21.50537634408602,0.5,0.16666666666666666,0.18181818181818182,0.17391304347826086,0.21428571428571427,0.26666666666666666,,0.6153846153846154,0.5,0.5714285714285714,0.75,0.07692307692307693,,,,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,,1.0,,,,0.9230769230769231,0.3333333333333333,0.5628307692307692,0.67885,0.3333,0.2,0.2727272727272727,0.19047619047619047,2.3777777777777773,24.95,0.22727272727272727,1.0,,,2.0,2.0,1.0,,9.0,,,1.0,5.0,2.0,3.0,5.0,5.0,,0.2857142857142857,,0.05405405405405406,,0.1111111111111111,1.0,,0.07692307692307693,2.0,2.0,1.0,,2.0,2.0,7.0,2.0,,2.0,,,1.0,1.0,1.1666666666666667,,,0.1,0.2,,1.0,1.0,1.0,1.0,1.0,0.5,,0.3333333333333333,,,,3.0,1.0,2.0,0.2,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
