EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,Fg2aBlocked,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,OffRebounds,SelfOReb,DeadBallTurnovers,ShootingFouls,Fouls,NonShootingFoulsDrawn,DefensiveGoaltends,OffensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,ShortMidRangeFGM,PenaltyArc3FGA,PenaltyFG3A,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,BadPassSteals,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,ShortMidRangePctBlocked,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyArc3Frequency,LongMidRangeFGM,LongMidRangeFGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,ShortMidRangeAssists,PenaltyFg3Pct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,on,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,PtsPutbacks,Fg3aBlocked,Corner3Assists,LongMidRangeAssists,FTDefRebounds,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockedAtRim,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,3SecondViolations,HeaveAttempts,Charge Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,Travels,BlockedCorner3,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked
1626246,1610612742,Boban Marjanovic,Boban Marjanovic,1626246,DAL,371.0,6,-10.0,14,14,10.0,6.0,1.0,28,1.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,4.0,18,1.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,10.0,0.25,0.3333333333333333,0.25,0.3333333333333333,0.4,0.5,0.25,0.5,46.66666666666667,1.0,0.16666666666666666,0.4,0.2727272727272727,1.0,0.5,0.5,0.5,1.0,0.5,0.3333333333333333,1.0,0.5,0.43645,0.4434666666666667,0.2,0.2,1.0,6.675000000000001,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627737,1610612742,Marquese Chriss,Marquese Chriss,1627737,DAL,1807.0,30,-15.0,66,66,48.0,25.0,6.0,132,3.0,6.0,3.0,5.0,,3.0,6.0,5.0,14.0,78,3.0,5.0,5.0,11.0,2.0,1.0,2.0,3.0,5.0,9.0,,,,,,1.0,1.0,3.0,6.0,,11.0,48.0,0.5,0.6,0.5625,0.6,0.6363636363636364,0.6875,0.16666666666666666,0.16666666666666666,16.666666666666668,,0.15789473684210525,0.2,0.1724137931034483,0.42857142857142855,0.125,0.75,0.5,0.6,,1.0,0.6,1.0,0.6065875000000001,0.62486,,,0.7857142857142857,1.5833333333333333,0.7272727272727273,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0.5,0.5,0.5,0.25,0.3333333333333333,0.16666666666666666,0.058823529411764705,0.10344827586206896,0.2,0.14285714285714285,0.07142857142857142,0.5,0.3333333333333333,0.6666666666666666,0.125,0.125,1.0,1.0,1.0,1.0,0.5,1.0,0.7486999999999999,0.21428571428571427,24.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628425,1610612742,Sterling Brown,Sterling Brown,1628425,DAL,1416.0,24,-12.0,53,55,39.0,22.0,4.0,108,2.0,2.0,2.0,2.0,4.0,3.0,6.0,3.0,9.0,60,3.0,5.0,3.0,9.0,,1.0,1.0,5.0,6.0,7.0,4.0,2.0,2.0,,2.0,3.0,,4.0,5.0,2.0,9.0,39.0,0.5,0.6,0.3,0.375,0.375,0.45,0.16666666666666666,,26.315789473684212,0.6666666666666666,0.29411764705882354,0.14285714285714285,0.25,0.3333333333333333,0.2,0.2,1.0,1.0,0.4,0.25,1.0,0.6,0.49213000000000007,0.5043875,0.18181818181818182,0.2857142857142857,1.0,5.683333333333334,0.7358490566037735,,,1.0,,3.0,,4.0,,,2.0,2.0,6.0,,3.0,,1.0,,,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,0.4,,,0.06666666666666667,0.041666666666666664,,,0.08333333333333333,,,1.0,0.1,0.3,,,,,,,,0.2222222222222222,25.650000000000002,1.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.2,0.3333333333333333,1.0,0.25,0.3333333333333333,1.0,0.375,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630182,1610612742,Josh Green,Josh Green,1630182,DAL,1720.0,29,-15.0,64,64,48.0,25.0,6.0,128,,,,,,,,,3.0,73,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,2.0,,,48.0,,,1.5,,0.75,,,,2.857142857142857,,0.05263157894736842,,0.03571428571428571,,,,,,,,,1.0,0.47805,,,,,,0.75,,,,1.0,1.0,1.0,1.0,,,,,,3.0,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,25.4,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203504,1610612742,Trey Burke,Trey Burke,203504,DAL,1653.0,28,-11.0,62,61,46.0,22.0,6.0,123,1.0,2.0,,1.0,6.0,7.0,10.0,3.0,26.0,69,3.0,5.0,2.0,17.0,14.0,1.0,,2.0,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,3.0,1.0,17.0,46.0,0.7,0.6,0.6388888888888888,0.5769230769230769,0.6842105263157895,0.6071428571428571,0.1,0.5,29.41176470588235,1.0,0.1111111111111111,,0.07407407407407407,,,0.1111111111111111,0.5,1.0,0.3333333333333333,0.07692307692307693,,0.5555555555555556,0.4570416666666666,0.47835000000000005,0.05555555555555555,0.1,0.6538461538461539,8.99,0.7419354838709677,,,1.0,3.0,7.0,3.0,8.0,,,,,,9.0,7.0,3.0,,,,,,,,1.0,1.0,,,,,,1.0,0.375,0.375,,,,0.4444444444444444,,,,,,,,,,,0.05555555555555555,0.3888888888888889,0.42857142857142855,0.42857142857142855,1.0,,,0.42857142857142855,,,26.025,4.0,7.0,8.0,3.0,1.0,4.0,1.0,2.0,9.0,,,,1.0,,,,,,,0.2857142857142857,,0.6666666666666666,0.6666666666666666,,0.5384615384615384,2.0,2.0,1.0,3.0,3.0,1.0,0.375,0.1111111111111111,1.0,1.0,0.07692307692307693,0.42857142857142855,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202722,1610612742,Davis Bertans,Davis Bertans,202722,DAL,761.0,13,-4.0,27,26,18.0,18.0,2.0,53,,,,,,,,,,30,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,18.0,,,,,,,,,10.344827586206897,,,,,,,,,,,,,1.0,0.45344999999999996,0.431175,,,,,0.6666666666666666,,,,,3.0,,3.0,,,,,,,3.0,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,0.25,,0.09090909090909091,,0.3333333333333333,,,,,,1.0,,,,,,,,,26.433333333333334,,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628373,1610612742,Frank Ntilikina,Frank Ntilikina,1628373,DAL,963.0,16,-7.0,34,34,25.0,6.0,4.0,68,,,,,,,,,3.0,43,,,,3.0,,,1.0,,1.0,1.0,,,3.0,3.0,,3.0,1.0,1.0,,,3.0,25.0,,,0.375,0.375,0.375,0.375,,,18.42105263157895,1.0,,0.25,0.09090909090909091,,0.3333333333333333,,,,,,,1.0,0.522375,0.522375,,,1.0,,0.7352941176470589,,,,1.0,4.0,1.0,4.0,,,,,,3.0,4.0,1.0,,,,,,,1.0,1.0,,,,,,,1.0,0.25,0.25,,,,1.0,,,,,,,,,,,,1.0,0.25,0.25,1.0,,,0.25,0.54015,,25.125,,4.0,4.0,1.0,2.0,3.0,2.0,1.0,8.0,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,0.25,,,,,0.25,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628973,1610612742,Jalen Brunson,Jalen Brunson,1628973,DAL,87.0,1,,2,2,,,,4,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203915,1610612742,Spencer Dinwiddie,Spencer Dinwiddie,203915,DAL,257.0,4,-1.0,8,8,6.0,1.0,1.0,16,,,,,1.0,2.0,2.0,,4.0,14,1.0,1.0,,2.0,4.0,,,,,,,,,,,,,,,,2.0,6.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,0.5,,,33.333333333333336,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,0.36588333333333334,0.393125,,,0.5,12.350000000000001,0.75,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,0.3333333333333333,,,,,,,,,24.8,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.5,1.0,1.0,,,,,,0.3333333333333333,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627827,1610612742,Dorian Finney-Smith,Dorian Finney-Smith,1627827,DAL,41281.0,688,47.0,1308,1311,315.0,331.0,115.0,2619,20.0,28.0,3.0,6.0,18.0,28.0,49.0,17.0,211.0,1510,6.0,12.0,14.0,32.0,14.0,7.0,36.0,27.0,67.0,99.0,17.0,8.0,13.0,8.0,5.0,18.0,5.0,22.0,24.0,7.0,32.0,309.0,0.5714285714285714,0.5,0.6178343949044586,0.3,0.6242603550295858,0.4,0.14285714285714285,0.07142857142857142,13.049546406140962,0.7222222222222222,0.08108108108108109,0.13090909090909092,0.10361842105263158,0.05,0.11737089201877934,0.17834394904458598,0.7142857142857143,0.7692307692307693,0.11464968152866242,0.2,0.5,0.8662420382165605,0.5548662420382166,0.5353083333333333,0.042682926829268296,0.125,0.15165876777251186,4.628571428571429,0.2408256880733945,6.0,9.0,45.0,25.0,63.0,46.0,108.0,8.0,13.0,2.0,45.0,42.0,132.0,63.0,25.0,15.0,15.0,2.0,32.0,1.0,5.0,29.0,53.0,5.0,,,4.0,0.75,0.875,0.9565217391304348,0.42592592592592593,0.42592592592592593,0.6153846153846154,0.8269230769230769,0.8035714285714286,0.6878980891719745,0.058823529411764705,0.05928853754940711,0.04297994269340974,0.04983388704318937,0.05263157894736842,0.06134969325153374,0.05533596837944664,0.1774193548387097,0.013513513513513514,0.7,0.28662420382165604,0.4012738853503185,0.3968253968253968,0.3968253968253968,0.92,0.34615384615384615,0.6666666666666666,0.3968253968253968,0.5668,0.2132701421800948,24.75277777777778,6.0,10.0,18.0,17.0,18.0,35.0,11.0,9.0,88.0,9.0,1.0,4.0,,7.0,,7.0,3.0,0.2777777777777778,0.12903225806451613,0.06666666666666667,0.42857142857142855,0.3333333333333333,0.46153846153846156,0.8333333333333334,0.3333333333333333,2.0,3.0,8.0,1.0,2.0,7.0,0.1111111111111111,0.01910828025477707,0.6666666666666666,0.6666666666666666,0.26666666666666666,0.1,7.0,13.0,0.2692307692307692,False,21.0,4.0,6.0,1.0,5.0,9.0,6.0,8.0,2.0,7.0,1.0,4.0,1.0,2.0,2.0,3.0,5.0,3.0,4.0,5.0,0.6923076923076923,0.018518518518518517,0.044444444444444446,0.125,0.06060606060606061,0.010416666666666666,1.0,0.4666666666666667,0.4883720930232558,1.0,0.3333333333333333,0.23076923076923078,0.6666666666666666,1.0,0.7142857142857143,0.8,0.125,,,,,,,,,,,,,,,
