EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,Fg3aBlocked,LongMidRangeAssists,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffAtRimReboundPct,SelfORebPct,Travels,Charge Fouls Drawn,SecondChanceArc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,DefensiveGoaltends,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,OffensiveGoaltends,SecondChanceCorner3PctAssisted,on,HeaveAttempts,FTOffRebounds,OffFTReboundPct,Defensive 3 Seconds Violations
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,9486.0,158,51,302,296,70.0,62.0,28.0,598,15.0,19.0,2.0,3.0,2.0,5.0,12.0,20.0,5.0,14.0,4.0,7.0,2.0,4.0,13.0,25.0,1.0,2.0,2.0,3.0,32.0,53.0,17.0,32.0,12.0,127.0,320,6.0,8.0,1.0,2.0,15.0,8.0,14.0,4.0,7.0,7.0,35.0,28.0,36.0,36.0,15.0,2.0,25.0,13.0,4.0,6.0,9.0,15.0,5.0,4.0,5.0,1.0,39.0,4.0,1.0,10.0,11.0,4.0,25.0,5.0,30.0,2.0,2.0,6.0,1.0,3.0,1.0,5.0,9.0,1.0,3.0,7.0,2.0,21.0,2.0,1.0,20.0,1.0,1.0,6.0,1.0,4.0,1.0,1.0,1.0,1.0,35.0,70.0,4.0,0.4375,0.45161290322580644,0.7058823529411765,0.53125,0.5,0.5714285714285714,0.53125,0.6037735849056604,0.75,0.5714285714285714,0.6764705882352942,0.75,0.6666666666666666,0.675531914893617,0.75,0.6730769230769231,0.3764705882352941,0.07547169811320754,0.10526315789473684,0.1,30.56379821958457,0.6666666666666666,0.5,0.12941176470588237,0.016129032258064516,0.16393442622950818,0.0625,0.14383561643835616,0.03968253968253968,0.034482758620689655,0.061224489795918366,0.06666666666666667,0.08695652173913043,0.11428571428571428,0.18518518518518517,0.14583333333333334,0.23076923076923078,1.0,0.2235294117647059,0.7894736842105263,0.8823529411764706,0.4666666666666667,0.23529411764705882,0.6,0.6666666666666666,0.4166666666666667,0.16470588235294117,0.35714285714285715,0.35714285714285715,0.4,0.08235294117647059,0.5714285714285714,0.5714285714285714,0.75,0.29411764705882354,0.52,0.52,0.6923076923076923,0.3,0.6666666666666666,0.2,0.5,0.23809523809523808,0.4,0.19047619047619047,0.5,0.14285714285714285,0.6666666666666666,0.6,0.52,0.4971452941176471,0.42569999999999997,0.4816714285714285,0.07777777777777778,0.10344827586206896,0.03125,0.11811023622047244,0.2755905511811024,8.184905660377359,25.709374999999998,0.23178807947019867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,13913.0,232,65,459,451,128.0,142.0,40.0,910,19.0,28.0,1.0,1.0,3.0,7.0,11.0,22.0,6.0,17.0,3.0,9.0,1.0,3.0,19.0,48.0,,1.0,3.0,12.0,36.0,67.0,22.0,57.0,30.0,168.0,480,2.0,5.0,,1.0,5.0,8.0,18.0,4.0,15.0,6.0,34.0,40.0,32.0,33.0,33.0,2.0,48.0,19.0,7.0,18.0,27.0,45.0,19.0,8.0,10.0,7.0,117.0,3.0,2.0,17.0,18.0,4.0,39.0,5.0,44.0,6.0,4.0,18.0,7.0,11.0,4.0,11.0,29.0,8.0,4.0,18.0,1.0,31.0,1.0,2.0,38.0,4.0,,17.0,1.0,2.0,5.0,2.0,7.0,4.0,34.0,128.0,2.0,0.5555555555555556,0.5714285714285714,0.5,0.38596491228070173,,0.26666666666666666,0.38596491228070173,0.5373134328358209,0.4,0.4444444444444444,0.5564516129032258,0.3333333333333333,0.42424242424242425,0.6,0.4166666666666667,0.4594594594594595,0.4596774193548387,0.1044776119402985,0.07142857142857142,0.18181818181818182,33.59840954274354,0.6206896551724138,0.3333333333333333,0.144,0.02631578947368421,0.17346938775510204,0.02586206896551724,0.15695067264573992,0.026041666666666668,0.030303030303030304,0.036585365853658534,,0.14285714285714285,0.12962962962962962,0.16666666666666666,0.20270270270270271,0.08333333333333333,0.5714285714285714,0.22580645161290322,0.6785714285714286,0.7307692307692307,0.5263157894736842,0.1774193548387097,0.5,0.6111111111111112,0.7272727272727273,0.13709677419354838,0.35294117647058826,0.375,0.3333333333333333,0.07258064516129033,0.3333333333333333,0.375,1.0,0.3870967741935484,0.3958333333333333,0.40425531914893614,0.42105263157894735,0.16666666666666666,1.0,0.16666666666666666,,0.21212121212121213,0.42857142857142855,0.09090909090909091,0.3333333333333333,0.36363636363636365,0.25,0.6854838709677419,0.3958333333333333,0.5112060483870968,0.43595000000000006,0.48880454545454544,0.13043478260869565,0.2125,0.017241379310344827,0.02976190476190476,0.20238095238095238,8.471641791044776,25.692982456140346,0.2788671023965142,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.03508771929824561,0.058823529411764705,0.1111111111111111,0.020833333333333332,0.041666666666666664,0.017857142857142856,,,,,,,,,,,,,,True,,,,
1628401,1610612738,Derrick White,Derrick White,1628401,BOS,10732.0,179,-26,348,350,103.0,94.0,33.0,698,6.0,8.0,,,2.0,3.0,4.0,22.0,3.0,4.0,4.0,5.0,1.0,1.0,7.0,19.0,1.0,2.0,,6.0,13.0,34.0,11.0,24.0,12.0,71.0,400,,,1.0,2.0,3.0,4.0,12.0,1.0,7.0,8.0,19.0,12.0,14.0,30.0,3.0,,19.0,7.0,3.0,14.0,6.0,20.0,5.0,1.0,3.0,8.0,46.0,1.0,1.0,6.0,6.0,1.0,13.0,2.0,15.0,4.0,1.0,11.0,7.0,4.0,,4.0,15.0,6.0,6.0,16.0,,14.0,1.0,1.0,14.0,,,6.0,,1.0,4.0,2.0,4.0,2.0,19.0,103.0,1.0,0.46153846153846156,0.46153846153846156,0.9090909090909091,0.4583333333333333,0.5,0.14285714285714285,0.4583333333333333,0.38235294117647056,,0.3333333333333333,0.5086206896551724,0.75,0.2894736842105263,0.5461538461538461,0.75,0.3958333333333333,0.41379310344827586,0.08823529411764706,0.125,0.09090909090909091,20.942408376963353,0.7333333333333333,0.125,0.0594059405940594,0.0136986301369863,0.08955223880597014,0.012345679012345678,0.07142857142857142,0.012987012987012988,0.02631578947368421,0.015151515151515152,,0.08695652173913043,0.05660377358490566,0.04,0.07547169811320754,0.14285714285714285,0.5,0.13793103448275862,0.75,0.8571428571428571,0.6666666666666666,0.3793103448275862,0.18181818181818182,0.2,0.5,0.06896551724137931,0.75,0.75,,0.08620689655172414,0.8,0.8,1.0,0.3275862068965517,0.3684210526315789,0.3684210526315789,0.8571428571428571,,,1.0,0.5,0.15789473684210525,0.6666666666666666,0.05263157894736842,1.0,0.3157894736842105,,0.5517241379310345,0.3684210526315789,0.470248275862069,0.43665,0.4615973684210526,0.09375,0.15,,0.04225352112676056,0.2676056338028169,7.452941176470587,25.975000000000005,0.2959770114942529,,,3.0,1.0,3.0,1.0,2.0,2.0,,,,,2.0,,,1.0,,,,,,0.03225806451612903,1.0,1.0,1.0,,,,,,,,,,,True,,,,
1628464,1610612738,Daniel Theis,Daniel Theis,1628464,BOS,4700.0,78,-37,154,155,61.0,48.0,11.0,309,8.0,9.0,2.0,3.0,2.0,2.0,,2.0,,,1.0,2.0,,,,1.0,,,,1.0,8.0,11.0,1.0,3.0,,19.0,190,2.0,4.0,,,4.0,2.0,4.0,,1.0,,4.0,12.0,4.0,3.0,,2.0,1.0,,,2.0,3.0,5.0,3.0,,2.0,,13.0,2.0,3.0,8.0,9.0,,17.0,5.0,22.0,1.0,1.0,1.0,1.0,1.0,,,2.0,,2.0,4.0,,2.0,,,,,,,,,4.0,3.0,4.0,2.0,4.0,61.0,,0.75,0.8571428571428571,1.0,0.3333333333333333,,,0.3333333333333333,0.7272727272727273,0.5,0.5,0.6785714285714286,0.5,0.4,0.6785714285714286,0.5,0.4,0.21428571428571427,,,,9.580838323353294,0.5,,0.21428571428571427,0.09375,0.2222222222222222,0.05405405405405406,0.21794871794871795,0.07246376811594203,0.125,0.03333333333333333,0.14285714285714285,0.3076923076923077,0.25,,0.17857142857142858,0.375,0.5,0.6428571428571429,0.8888888888888888,0.8888888888888888,0.75,0.14285714285714285,,,,,,,,0.14285714285714285,0.5,0.5,1.0,0.07142857142857142,,,,0.75,0.6666666666666666,,,0.4,1.0,,,0.2,,0.8571428571428571,,0.5402928571428571,0.48845000000000005,0.45047,,,,0.21052631578947367,0.21052631578947367,3.227272727272727,23.7,0.3961038961038961,,,,,,,,,1.0,,,,1.0,,,,,,,,0.125,,,,,0.5,,,,,,,,,,True,,,,
1630202,1610612738,Payton Pritchard,Payton Pritchard,1630202,BOS,18520.0,309,54,600,597,166.0,166.0,53.0,1197,4.0,5.0,,,1.0,2.0,11.0,15.0,4.0,10.0,6.0,17.0,2.0,3.0,18.0,55.0,1.0,3.0,3.0,19.0,19.0,30.0,24.0,72.0,4.0,114.0,646,,,2.0,5.0,6.0,4.0,8.0,5.0,22.0,1.0,24.0,24.0,14.0,60.0,12.0,,55.0,18.0,1.0,26.0,12.0,38.0,8.0,4.0,16.0,5.0,88.0,5.0,5.0,14.0,20.0,2.0,36.0,10.0,46.0,6.0,4.0,5.0,4.0,4.0,,1.0,9.0,1.0,10.0,23.0,2.0,5.0,,1.0,6.0,,,2.0,,1.0,2.0,2.0,2.0,2.0,24.0,166.0,1.0,0.631578947368421,0.631578947368421,0.8333333333333334,0.3333333333333333,0.4,0.22727272727272727,0.3333333333333333,0.6333333333333333,,0.5,0.5392156862745098,0.6,0.38333333333333336,0.5428571428571428,0.6,0.3870967741935484,0.7058823529411765,0.03333333333333333,0.2,,17.272727272727273,0.5555555555555556,0.13333333333333333,0.11764705882352941,0.045454545454545456,0.112,0.034482758620689655,0.1152542372881356,0.0392156862745098,0.0196078431372549,0.027777777777777776,0.05405405405405406,0.08695652173913043,0.10256410256410256,0.17391304347826086,0.1134020618556701,0.10714285714285714,1.0,0.049019607843137254,0.8,1.0,0.75,0.14705882352941177,0.7333333333333333,0.7333333333333333,0.6363636363636364,0.09803921568627451,0.4,0.4,0.5,0.16666666666666666,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.5392156862745098,0.32727272727272727,0.32727272727272727,0.8333333333333334,,,0.6,0.3333333333333333,0.06666666666666667,0.5,0.1,0.6666666666666666,0.6333333333333333,0.15789473684210525,0.7549019607843137,0.32727272727272727,0.49650343137254915,0.5557,0.4670850000000001,0.019230769230769232,0.0625,,0.05263157894736842,0.21052631578947367,10.47,25.755555555555556,0.27666666666666667,,,5.0,2.0,2.0,2.0,2.0,,,,,,,,,3.0,,,,,,0.0392156862745098,,,,,1.0,2.0,2.0,1.0,0.13793103448275862,0.4,0.5,,,True,,,,
1629057,1610612738,Robert Williams III,Robert Williams III,1629057,BOS,6153.0,103,17,198,194,51.0,49.0,27.0,392,10.0,15.0,5.0,10.0,2.0,5.0,2.0,3.0,1.0,2.0,,,,,,,,,,,13.0,20.0,,,9.0,35.0,202,6.0,11.0,,,16.0,2.0,5.0,,,3.0,7.0,16.0,10.0,,,10.0,,,1.0,3.0,2.0,5.0,2.0,,,3.0,12.0,2.0,12.0,9.0,11.0,2.0,22.0,14.0,36.0,6.0,6.0,,,,,,,,10.0,13.0,,9.0,1.0,1.0,11.0,1.0,,5.0,,,7.0,2.0,8.0,4.0,7.0,51.0,,0.6153846153846154,1.0,,,,,,0.65,0.5454545454545454,0.4,0.65,0.5454545454545454,0.4,0.7291666666666666,0.6153846153846154,0.5,,0.05,0.06666666666666667,,10.526315789473685,,0.2857142857142857,0.24444444444444444,0.2608695652173913,0.20930232558139536,0.03773584905660377,0.22727272727272727,0.1414141414141414,0.3333333333333333,0.023809523809523808,0.09090909090909091,0.07142857142857142,0.3181818181818182,0.3333333333333333,0.2,0.23076923076923078,0.5,0.75,0.6666666666666666,0.7142857142857143,0.6,0.15,0.6666666666666666,0.6666666666666666,0.5,0.1,0.5,0.5,1.0,,,,,,,,,0.9090909090909091,0.5,,,1.0,0.4,,,,,0.75,,0.563955,0.5481625,0.56924,0.20833333333333334,0.20833333333333334,,0.45714285714285713,0.2,4.23,,0.25757575757575757,4.0,,,3.0,,,,,,,1.0,,5.0,1.0,,,,,,,0.2857142857142857,0.75,,,,0.2,,,,,0.09090909090909091,,,,,True,,,,
201143,1610612738,Al Horford,Al Horford,201143,BOS,8610.0,144,70,278,279,61.0,81.0,18.0,557,5.0,6.0,,,1.0,2.0,2.0,5.0,2.0,3.0,2.0,6.0,,,7.0,12.0,,,,2.0,9.0,14.0,9.0,18.0,6.0,51.0,286,,1.0,1.0,1.0,3.0,1.0,3.0,,2.0,,2.0,16.0,2.0,27.0,,,12.0,7.0,1.0,6.0,15.0,21.0,12.0,3.0,4.0,2.0,57.0,1.0,1.0,11.0,26.0,,37.0,2.0,39.0,5.0,3.0,3.0,3.0,4.0,,,7.0,1.0,6.0,11.0,1.0,9.0,,,9.0,1.0,,5.0,,,8.0,3.0,9.0,4.0,2.0,61.0,,0.8888888888888888,0.8888888888888888,1.0,0.5,1.0,,0.5,0.6428571428571429,,0.3333333333333333,0.703125,0.75,0.2,0.7083333333333334,0.5,0.2,0.5625,0.07142857142857142,,0.2,14.285714285714286,0.42857142857142855,,0.2826086956521739,0.022222222222222223,0.21568627450980393,0.015384615384615385,0.25874125874125875,0.01818181818181818,,,0.045454545454545456,0.2727272727272727,0.2926829268292683,0.27586206896551724,0.18604651162790697,0.375,0.4444444444444444,0.1875,0.8333333333333334,0.8333333333333334,1.0,0.15625,0.4,0.5,1.0,0.09375,0.6666666666666666,0.6666666666666666,0.5,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.375,0.5833333333333334,0.5833333333333334,1.0,,,,,0.4,0.5,,,0.4,,0.75,0.5833333333333334,0.5261421875,0.3952,0.56413,0.1388888888888889,0.2777777777777778,,0.058823529411764705,0.0392156862745098,7.592857142857143,25.016666666666666,0.21942446043165467,,,,,2.0,,,1.0,2.0,,1.0,1.0,5.0,,,1.0,,,,,0.07692307692307693,,,,,,1.0,1.0,,,,0.5,1.0,1.0,1.0,True,,,,
1629684,1610612738,Grant Williams,Grant Williams,1629684,BOS,14139.0,236,15,454,452,139.0,135.0,41.0,906,5.0,11.0,1.0,4.0,1.0,3.0,2.0,5.0,,2.0,3.0,9.0,2.0,4.0,8.0,17.0,2.0,2.0,3.0,5.0,7.0,18.0,11.0,26.0,17.0,64.0,500,2.0,5.0,2.0,2.0,14.0,1.0,5.0,5.0,9.0,11.0,28.0,12.0,2.0,33.0,,,17.0,8.0,4.0,3.0,5.0,8.0,3.0,2.0,3.0,,21.0,3.0,2.0,9.0,12.0,,21.0,5.0,26.0,3.0,2.0,2.0,,3.0,,2.0,5.0,1.0,10.0,29.0,2.0,21.0,4.0,2.0,23.0,,,7.0,,4.0,6.0,1.0,8.0,6.0,28.0,139.0,4.0,0.8571428571428571,0.8571428571428571,1.0,0.4230769230769231,1.0,0.5555555555555556,0.4230769230769231,0.3888888888888889,0.4,0.2,0.5340909090909091,0.7142857142857143,0.6071428571428571,0.5818181818181818,0.7777777777777778,0.7,0.5909090909090909,0.2222222222222222,0.2727272727272727,0.2,12.048192771084336,0.4,,0.09375,0.024096385542168676,0.0989010989010989,0.02830188679245283,0.0958904109589041,0.026455026455026454,,0.012658227848101266,0.07407407407407407,0.08823529411764706,0.1016949152542373,0.08571428571428572,0.09722222222222222,0.10526315789473684,0.75,0.25,0.45454545454545453,0.625,0.8,0.11363636363636363,0.4,0.5,1.0,0.045454545454545456,,,,0.20454545454545456,0.3333333333333333,0.3333333333333333,1.0,0.38636363636363635,0.47058823529411764,0.47058823529411764,1.0,0.5714285714285714,0.25,0.2857142857142857,1.0,0.21428571428571427,0.3333333333333333,0.2857142857142857,0.5,0.35714285714285715,0.6,0.8409090909090909,0.47058823529411764,0.5385352272727273,0.47451999999999994,0.5319678571428572,0.13725490196078433,0.28,,0.21875,0.4375,5.227777777777778,25.23076923076923,0.30616740088105726,4.0,,,1.0,1.0,,,,1.0,1.0,2.0,2.0,3.0,,2.0,,,,,,0.043478260869565216,0.047619047619047616,1.0,3.0,1.0,,,,1.0,,0.047619047619047616,,,,,True,,,,
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,3950.0,66,60,129,132,18.0,20.0,10.0,261,2.0,4.0,,,,,2.0,4.0,2.0,3.0,2.0,6.0,,,6.0,12.0,,,1.0,2.0,6.0,11.0,8.0,18.0,3.0,39.0,123,,,1.0,2.0,3.0,1.0,1.0,1.0,2.0,,5.0,6.0,6.0,21.0,3.0,,12.0,6.0,,6.0,4.0,10.0,2.0,2.0,4.0,1.0,24.0,,,4.0,6.0,,10.0,,10.0,2.0,1.0,4.0,2.0,1.0,,2.0,5.0,1.0,3.0,7.0,1.0,5.0,,,3.0,1.0,,2.0,,,2.0,1.0,2.0,1.0,5.0,18.0,,0.5,0.5,0.875,0.4444444444444444,0.5,0.5,0.4444444444444444,0.5454545454545454,,1.0,0.6206896551724138,0.75,0.8333333333333334,0.65,0.75,0.8333333333333334,0.6206896551724138,,,,24.822695035460995,0.8,,0.15,,0.14285714285714285,,0.14705882352941177,,,,,0.09090909090909091,0.11764705882352941,0.25,0.18181818181818182,,0.5,0.13793103448275862,0.5,0.5,1.0,0.13793103448275862,0.5,0.5,,0.10344827586206896,0.6666666666666666,0.6666666666666666,0.5,0.20689655172413793,0.3333333333333333,0.3333333333333333,1.0,0.41379310344827586,0.5,0.5,0.8333333333333334,,,,,,,,,0.6666666666666666,0.5,0.7586206896551724,0.5,0.5128241379310345,,0.5083166666666666,0.06666666666666667,0.16666666666666666,,0.07692307692307693,0.1282051282051282,7.309090909090909,25.66111111111111,0.13953488372093023,,,1.0,,1.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,1.0,2.0,,,,1.0,0.5,,1.0,True,,,,
1630174,1610612738,Aaron Nesmith,Aaron Nesmith,1630174,BOS,1779.0,30,-1,58,59,27.0,16.0,4.0,117,1.0,1.0,,,,,,,1.0,1.0,,3.0,,1.0,1.0,2.0,,1.0,,,2.0,2.0,1.0,5.0,,7.0,60,,,,1.0,,1.0,1.0,,1.0,,2.0,4.0,,3.0,,,2.0,1.0,,1.0,,1.0,,,1.0,,2.0,2.0,,3.0,3.0,,6.0,2.0,8.0,1.0,1.0,,,1.0,,,1.0,,3.0,4.0,,,,,,,,,,,3.0,1.0,3.0,2.0,2.0,27.0,,1.0,1.0,1.0,0.2,,,0.2,1.0,,1.0,0.5,,0.5,0.5,,0.5,0.7142857142857143,,,,12.698412698412698,,,0.16666666666666666,,0.1875,0.1111111111111111,0.17647058823529413,0.07692307692307693,,0.13333333333333333,,0.14285714285714285,0.2222222222222222,,0.25,,0.6666666666666666,0.14285714285714285,1.0,1.0,1.0,,,,,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,,,,0.2857142857142857,0.5,0.5,1.0,,,1.0,,,,0.5,,,,0.8571428571428571,0.5,0.49379285714285714,0.5409,0.519175,,,,,0.2857142857142857,9.35,24.72,0.46551724137931033,,1.0,,,,1.0,,,,,,,2.0,,,,0.2,,0.3333333333333333,,,,,,,,,,,,,,,,,True,,,,
