EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsUnassisted2s,OffTwoPtRebounds,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,OffTwoPtReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFtPoints,Fg2aBlocked,LostBallOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,FG2APctBlocked,ShortMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,PtsPutbacks,Blocked3s,BlockedArc3,RecoveredBlocks,BlocksRecoveredPct,2pt And 1 Free Throw Trips,OffensiveGoaltends,AtRimPctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,PtsUnassisted3s,LongMidRangeFGM,Charge Fouls Drawn,BlockedAtRim,DefensiveGoaltends,LongMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Technical Free Throw Trips,Arc3PctBlocked,HeaveAttempts,on,FTOffRebounds,3pt And 1 Free Throw Trips,OffFTReboundPct,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,BlockedCorner3
1627777,1610612755,Georges Niang,Georges Niang,1627777,PHI,11886.0,198.0,24.0,385,382,158.0,162.0,34.0,767,3.0,3.0,3.0,3.0,1.0,1.0,1.0,6.0,15.0,1.0,1.0,3.0,5.0,10.0,28.0,1.0,1.0,4.0,11.0,4.0,5.0,16.0,43.0,2.0,58.0,425,2.0,2.0,6.0,4.0,5.0,7.0,16.0,2.0,31.0,8.0,48.0,28.0,10.0,1.0,7.0,4.0,11.0,2.0,2.0,3.0,2.0,2.0,26.0,4.0,7.0,5.0,2.0,14.0,4.0,18.0,1.0,3.0,2.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,7.0,1.0,4.0,18.0,30.0,1.0,4.0,1.0,2.0,1.0,31.0,158.0,2.0,1.0,1.0,1.0,1.0,0.37209302325581395,1.0,0.4375,0.37209302325581395,0.8,0.8,0.5833333333333334,1.5,0.6904761904761905,0.5918367346938775,1.5,0.7045454545454546,0.8958333333333334,0.023255813953488372,0.06666666666666667,13.333333333333332,0.5714285714285714,0.13333333333333333,0.053763440860215055,0.07954545454545454,0.05405405405405406,0.06629834254143646,0.025974025974025976,0.03773584905660377,0.09523809523809523,0.041666666666666664,0.08695652173913043,0.08064516129032258,0.07692307692307693,0.041666666666666664,0.0625,1.0,1.0,1.0,0.020833333333333332,1.0,1.0,1.0,0.020833333333333332,0.3125,0.4,0.42857142857142855,1.0,0.5833333333333334,0.35714285714285715,0.35714285714285715,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.14285714285714285,1.0,0.23809523809523808,0.6,0.5238095238095238,0.36363636363636365,0.9583333333333334,0.35714285714285715,0.5278229166666668,0.5024880952380952,0.10344827586206896,0.5344827586206896,5.200000000000001,25.35348837209303,0.4103896103896104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,1397.0,23.0,,48,47,22.0,7.0,5.0,95,2.0,2.0,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,3.0,,,,,2.0,3.0,2.0,4.0,2.0,12.0,56,,,2.0,,1.0,1.0,1.0,,3.0,2.0,6.0,3.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,,5.0,,1.0,3.0,,4.0,1.0,5.0,,,,,,,,1.0,,,1.0,,1.0,1.0,3.0,1.0,2.0,,2.0,,3.0,22.0,,,0.5,0.5,1.0,0.5,,1.0,0.5,0.6666666666666666,,0.7142857142857143,1.0,0.75,0.75,1.0,0.75,0.5714285714285714,,,16.9811320754717,,,0.21428571428571427,0.1,,0.16666666666666666,0.06666666666666667,,,0.3333333333333333,,0.2,,,0.2857142857142857,1.0,1.0,0.5,0.14285714285714285,,,,,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.5,1.0,,,0.8571428571428571,0.3333333333333333,0.5542071428571428,0.49195,0.16666666666666666,0.25,2.933333333333333,25.325000000000003,0.4583333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.14285714285714285,0.5,0.4,1.0,1.0,0.6534,0.125,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1629003,1610612755,Shake Milton,Shake Milton,1629003,PHI,4723.0,79.0,30.0,156,154,73.0,74.0,12.0,310,2.0,4.0,,,4.0,5.0,,1.0,2.0,1.0,1.0,,1.0,2.0,3.0,,,,,6.0,9.0,3.0,5.0,9.0,30.0,173,1.0,1.0,5.0,2.0,2.0,,1.0,7.0,11.0,8.0,9.0,3.0,2.0,,2.0,5.0,7.0,3.0,2.0,2.0,,,19.0,,4.0,2.0,,6.0,,6.0,,3.0,1.0,2.0,,2.0,,4.0,,,4.0,,2.0,1.0,5.0,,7.0,,11.0,2.0,11.0,73.0,1.0,2.0,0.6666666666666666,0.6666666666666666,1.0,0.6,1.0,,0.6,0.6666666666666666,1.0,0.75,1.5,0.6666666666666666,0.7894736842105263,1.25,0.7857142857142857,0.35714285714285715,,,13.855421686746988,,,0.04878048780487805,0.13333333333333333,,0.08450704225352113,,,,,0.047619047619047616,0.047619047619047616,0.3333333333333333,,0.2857142857142857,0.5,0.5,1.0,0.35714285714285715,0.8,1.0,0.5,,0.14285714285714285,0.5,0.5,1.0,0.21428571428571427,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,,,,,,0.3333333333333333,,,,0.6428571428571429,0.6666666666666666,0.5145892857142857,0.47523333333333334,0.16666666666666666,0.36666666666666664,4.433333333333334,25.52,0.46794871794871795,,,,,4.0,,2.0,,,,0.14285714285714285,,,,0.17647058823529413,0.18181818181818182,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.1111111111111111,0.2,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1629680,1610612755,Matisse Thybulle,Matisse Thybulle,1629680,PHI,3517.0,59.0,-7.0,113,121,68.0,57.0,6.0,234,3.0,3.0,3.0,3.0,1.0,2.0,,2.0,3.0,,,,1.0,1.0,1.0,,,,,4.0,5.0,3.0,4.0,,17.0,143,,,2.0,3.0,3.0,,1.0,,6.0,6.0,9.0,1.0,1.0,,1.0,2.0,3.0,2.0,,,,1.0,8.0,1.0,3.0,1.0,,4.0,1.0,5.0,1.0,3.0,2.0,1.0,1.0,,1.0,,,,1.0,,,2.0,3.0,,2.0,,2.0,,6.0,68.0,,,0.75,1.0,1.0,0.75,,,0.75,0.8,1.0,0.9444444444444444,1.0,0.75,0.85,1.0,0.6,0.4444444444444444,,,9.322033898305085,1.0,,0.041666666666666664,0.1111111111111111,0.05555555555555555,0.0784313725490196,0.02631578947368421,,0.2,,,0.1,0.14285714285714285,0.5,0.3333333333333333,1.0,1.0,0.6666666666666666,0.2222222222222222,0.5,0.5,1.0,,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.1111111111111111,1.0,1.0,1.0,,,,,,,0.75,1.0,0.25,,,,0.7777777777777778,1.0,0.6016833333333333,0.729125,0.11764705882352941,0.35294117647058826,4.38,24.275,0.6017699115044248,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,,0.125,1.0,1.0,,0.1,0.16666666666666666,,,,,1.0,1.0,,2.0,1.0,1.0,3.0,,,,2.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,,,,,
1630194,1610612755,Paul Reed,Paul Reed,1630194,PHI,3081.0,51.0,,101,100,39.0,20.0,13.0,201,7.0,9.0,4.0,4.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,7.0,11.0,1.0,1.0,2.0,19.0,114,,,3.0,4.0,4.0,,,1.0,9.0,12.0,3.0,,,,2.0,1.0,3.0,,1.0,2.0,,,7.0,3.0,3.0,8.0,1.0,12.0,8.0,20.0,1.0,4.0,2.0,2.0,1.0,,,3.0,1.0,,4.0,1.0,,4.0,8.0,1.0,5.0,1.0,3.0,1.0,9.0,39.0,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,,,1.0,0.6363636363636364,1.0,0.7083333333333334,0.5,1.0,0.7307692307692307,0.75,0.9,0.08333333333333333,,,14.782608695652176,0.25,0.2,0.42105263157894735,0.1111111111111111,0.15789473684210525,0.2391304347826087,0.19047619047619047,0.2,,0.3333333333333333,0.5454545454545454,0.125,0.09090909090909091,0.5,0.75,0.7777777777777778,1.0,0.8571428571428571,0.08333333333333333,,,,0.08333333333333333,0.08333333333333333,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,0.8333333333333334,,0.6040875,0.672925,0.15789473684210525,0.47368421052631576,3.7545454545454544,23.5,0.38613861386138615,1.0,1.0,1.0,2.0,2.0,5.0,1.0,0.5,0.21739130434782608,0.3333333333333333,,0.5,1.0,0.4509,0.08333333333333333,0.09090909090909091,1.0,2.0,1.0,,2.0,,,,,,,0.18181818181818182,,,2.0,,,,,1.0,1.0,0.2222222222222222,0.2857142857142857,0.1,,,,,,,,,,,,,True,,,,,,
1630178,1610612755,Tyrese Maxey,Tyrese Maxey,1630178,PHI,8858.0,148.0,4.0,288,285,117.0,123.0,27.0,573,13.0,17.0,7.0,7.0,11.0,22.0,4.0,,2.0,,,,,9.0,21.0,1.0,3.0,7.0,13.0,24.0,43.0,9.0,23.0,13.0,88.0,322,1.0,3.0,7.0,12.0,17.0,7.0,13.0,6.0,51.0,20.0,21.0,21.0,9.0,,9.0,6.0,15.0,1.0,5.0,7.0,2.0,,36.0,,11.0,2.0,,13.0,1.0,14.0,1.0,4.0,1.0,3.0,6.0,1.0,5.0,3.0,1.0,,9.0,,2.0,2.0,9.0,,13.0,1.0,14.0,1.0,51.0,117.0,3.0,1.0,0.4166666666666667,0.43478260869565216,0.7777777777777778,0.391304347826087,0.3333333333333333,0.5384615384615384,0.391304347826087,0.5581395348837209,0.7058823529411765,0.5681818181818182,0.7,0.75,0.6197183098591549,0.7,0.796875,0.3484848484848485,,,25.157232704402514,0.6666666666666666,,0.03076923076923077,0.15714285714285714,,0.0962962962962963,0.007936507936507936,,,0.05555555555555555,0.03225806451612903,0.17307692307692307,0.1111111111111111,0.03125,0.25757575757575757,0.7647058823529411,0.7647058823529411,0.3076923076923077,0.3333333333333333,0.5,0.5238095238095238,0.5454545454545454,0.06060606060606061,0.030303030303030304,,,,0.3181818181818182,0.42857142857142855,0.42857142857142855,0.7777777777777778,,,,0.6,0.3333333333333333,1.0,0.23333333333333334,1.0,,,0.43333333333333335,0.5384615384615384,0.6060606060606061,0.42857142857142855,0.5021280303030303,0.5224283333333333,0.07954545454545454,0.5795454545454546,6.941860465116278,26.47826086956522,0.40625,1.0,1.0,2.0,2.0,28.0,1.0,8.0,1.0,0.014705882352941176,,,0.2,1.0,0.5907,0.11428571428571428,0.1702127659574468,,1.0,,2.0,1.0,1.0,,1.0,,1.0,1.0,0.023255813953488372,0.045454545454545456,,2.0,,,1.0,1.0,4.0,,,,0.025,6.0,,,,,,,,,,,,True,,,,,,
203954,1610612755,Joel Embiid,Joel Embiid,203954,PHI,7500.0,125.0,19.0,241,241,106.0,116.0,19.0,482,16.0,19.0,6.0,7.0,7.0,20.0,9.0,1.0,2.0,1.0,1.0,,1.0,4.0,10.0,,1.0,,3.0,29.0,48.0,5.0,12.0,34.0,107.0,274,1.0,2.0,10.0,9.0,20.0,,4.0,21.0,39.0,30.0,12.0,10.0,4.0,,5.0,2.0,7.0,2.0,,5.0,,,16.0,5.0,6.0,15.0,4.0,25.0,7.0,32.0,1.0,,,,4.0,2.0,2.0,4.0,2.0,2.0,8.0,1.0,2.0,8.0,16.0,,40.0,3.0,42.0,6.0,39.0,106.0,2.0,6.0,0.5172413793103449,0.5769230769230769,0.8,0.4166666666666667,0.5,,0.4166666666666667,0.6041666666666666,0.45,0.6083333333333333,0.75,0.375,0.6858974358974359,0.8333333333333334,0.527027027027027,0.2,,,33.07692307692307,0.5,0.4444444444444444,0.23076923076923078,0.12244897959183673,0.11904761904761904,0.18421052631578946,0.07865168539325842,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.36363636363636365,0.13157894736842105,0.09090909090909091,0.043478260869565216,0.31666666666666665,0.8421052631578947,0.9411764705882353,0.5,0.3333333333333333,0.35,0.35,0.42857142857142855,0.15,0.03333333333333333,0.5,0.5,1.0,0.16666666666666666,0.4,0.4,0.75,0.16666666666666666,1.0,1.0,0.16666666666666666,,,0.2916666666666667,0.8571428571428571,0.041666666666666664,,0.125,,0.5166666666666667,0.4,0.4915858333333333,0.4808916666666667,0.09345794392523364,0.3644859813084112,8.054166666666665,26.208333333333332,0.43983402489626555,3.0,4.0,3.0,4.0,28.0,2.0,18.0,0.75,0.0425531914893617,,0.05555555555555555,0.6666666666666666,0.75,0.5604625,0.25,0.3,1.0,3.0,,,3.0,,,4.0,1.0,2.0,4.0,0.0625,,,6.0,,,,,6.0,,0.10526315789473684,0.1,0.03333333333333333,3.0,6.0,1.0,1.0,1.0,0.1111111111111111,0.6666666666666666,0.75,0.6666666666666666,,,,True,,,,,,
1630198,1610612755,Isaiah Joe,Isaiah Joe,1630198,PHI,115.0,2.0,1.0,5,5,5.0,5.0,,10,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1630531,1610612755,Jaden Springer,Jaden Springer,1630531,PHI,29.0,,-1.0,1,1,,,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201935,1610612755,James Harden,James Harden,201935,PHI,8676.0,145.0,24.0,279,279,114.0,121.0,23.0,558,5.0,8.0,2.0,2.0,5.0,16.0,2.0,,,,,,,7.0,21.0,1.0,3.0,3.0,9.0,10.0,26.0,7.0,21.0,21.0,62.0,304,1.0,3.0,9.0,3.0,7.0,3.0,9.0,12.0,27.0,2.0,3.0,21.0,7.0,1.0,20.0,18.0,38.0,13.0,5.0,10.0,7.0,3.0,94.0,1.0,9.0,11.0,6.0,26.0,4.0,30.0,3.0,,,,8.0,3.0,3.0,11.0,5.0,,19.0,,6.0,3.0,10.0,2.0,22.0,1.0,24.0,2.0,27.0,114.0,,2.0,0.1,0.1111111111111111,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.38461538461538464,0.42857142857142855,0.43617021276595747,0.625,0.46875,0.5350877192982456,0.75,0.6136363636363636,0.44680851063829785,0.047619047619047616,,25.165562913907284,0.42105263157894735,0.5454545454545454,0.15942028985507245,0.140625,0.01818181818181818,0.15037593984962405,0.035398230088495575,0.025,,0.16666666666666666,0.058823529411764705,0.16279069767441862,0.09523809523809523,0.125,0.1702127659574468,0.625,0.7142857142857143,,0.3404255319148936,0.3125,0.4166666666666667,0.2,0.0425531914893617,,,,,0.44680851063829785,0.3333333333333333,0.35,0.14285714285714285,,,,0.75,0.3333333333333333,,0.125,1.0,,,0.5625,0.3333333333333333,0.6170212765957447,0.3333333333333333,0.4773031914893618,0.474621875,0.14516129032258066,0.43548387096774194,7.842307692307693,26.56190476190476,0.40860215053763443,1.0,1.0,1.0,1.0,18.0,3.0,7.0,1.0,0.05172413793103448,,0.35294117647058826,0.25,1.0,0.46151666666666663,0.14545454545454545,0.21212121212121213,4.0,5.0,2.0,3.0,1.0,,1.0,2.0,,2.0,2.0,0.19230769230769232,0.25,0.045454545454545456,2.0,,,,,,,0.125,,0.08571428571428572,18.0,,1.0,,,,,,,3.0,0.047619047619047616,,True,,,,,,
