EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,Clear Path Fouls,3SecondViolations,OffFTReboundPct,SecondChanceAtRimPctAssisted,Fg3aBlocked,ThreePtShootingFoulsDrawn,OffensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,DefensiveGoaltends,on,3pt And 1 Free Throw Trips
101128,1610612758,Francisco Garcia,Francisco Garcia,101128,SAC,48317.0,805,-32.0,1605,1609,649,593,170.0,3214,52.0,75,7.0,11.0,20.0,29.0,17.0,31.0,31.0,72.0,12.0,25.0,3.0,5.0,8.0,15.0,31.0,85.0,1.0,4.0,9.0,37.0,100.0,178,43.0,110.0,54.0,383.0,1862,11.0,16.0,4.0,9.0,3.0,37.0,38.0,64.0,17.0,52.0,32.0,159.0,80.0,120.0,111.0,18.0,10.0,1.0,84.0,31.0,14.0,43.0,12.0,55.0,9.0,3.0,19.0,5.0,19.0,122.0,7.0,13.0,19.0,50.0,4.0,73.0,20.0,93.0,3.0,38.0,26.0,12.0,29.0,3.0,24.0,22.0,3.0,5.0,1.0,1.0,51.0,4.0,20.0,48.0,91,2.0,9.0,71.0,3.0,7.0,71.0,10.0,1.0,28.0,12.0,17.0,2.0,1.0,13.0,1.0,3.0,1.0,19.0,12.0,159.0,649,14.0,11.0,0.4,0.42105263157894735,0.8604651162790697,0.39090909090909093,0.4444444444444444,0.3269230769230769,0.3944954128440367,0.5617977528089888,0.6875,0.59375,0.5711805555555556,0.68,0.5474137931034483,0.6022012578616353,0.6851851851851852,0.5932835820895522,0.3819444444444444,0.07865168539325842,0.12,0.06451612903225806,0.041666666666666664,20.433092726263187,0.5686274509803921,0.06896551724137931,0.09900990099009901,0.02663934426229508,0.10160427807486631,0.03888888888888889,0.09971098265895954,0.029940119760479042,0.024691358024691357,0.024390243902439025,0.029556650246305417,0.03731343283582089,0.043478260869565216,0.07784431137724551,0.11612903225806452,0.10382513661202186,0.09302325581395349,0.1206896551724138,0.023255813953488372,0.631578947368421,0.2604166666666667,0.6933333333333334,0.7878787878787878,0.5,0.1076388888888889,0.5483870967741935,0.5862068965517241,0.23529411764705882,0.25,0.4305555555555556,0.4492753623188406,0.3225806451612903,0.08680555555555555,0.48,0.48,0.9166666666666666,0.2951388888888889,0.36470588235294116,0.36470588235294116,0.8387096774193549,0.44,0.6363636363636364,0.2,0.6,1.0,0.16,0.25,1.0,0.25,0.6896551724137931,0.12931034482758622,0.5333333333333333,0.31896551724137934,0.24324324324324326,0.6423611111111112,0.36904761904761907,0.5045813588850172,0.5370277777777778,0.5052795652173913,0.0915032679738562,0.14285714285714285,0.09660574412532637,0.4151436031331593,9.405056179775281,25.17,0.4043613707165109,,,,,,,,,,,,,,,True,
101158,1610612758,Orien Greene,Orien Greene,101158,SAC,2111.0,35,-34.0,65,68,8,21,4.0,133,2.0,3,,,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,,,,1.0,2.0,5,,1.0,,4.0,87,,,,,,,1.0,2.0,,1.0,,2.0,2.0,2.0,,,,1.0,,,,1.0,,1.0,,,,,1.0,2.0,,,,3.0,,3.0,,3.0,,,,,3.0,1.0,,2.0,,3.0,,,5.0,1.0,,2.0,8,1.0,,2.0,,1.0,,,,,,,1.0,1.0,,,,,1.0,,2.0,8,2.0,,0.5,0.5,,,,,,0.4,,0.5,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.16666666666666666,,,,,15.714285714285715,0.6,,0.125,,,,0.09090909090909091,,,,,,,0.09090909090909091,,0.3333333333333333,,,,,0.5,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,,,,0.16666666666666666,,,,,,,,0.16666666666666666,,,,,,,,,,,,0.3333333333333333,1.0,,,0.3333333333333333,,0.6666666666666666,,0.5723800000000001,,0.5688,,,,0.5,4.54,57.5,0.12307692307692308,,,,,,,,,,,,,,,True,
1802,1610612758,Brad Miller,Brad Miller,1802,SAC,93875.0,1565,145.0,3108,3097,830,693,341.0,6205,74.0,142,21.0,48.0,22.0,48.0,29.0,69.0,76.0,171.0,5.0,13.0,,,1.0,3.0,8.0,24.0,,1.0,3.0,9.0,179.0,382,13.0,37.0,156.0,553.0,3393,28.0,61.0,,1.0,30.0,86.0,37.0,90.0,4.0,12.0,81.0,167.0,244.0,114.0,39.0,,28.0,1.0,23.0,8.0,38.0,130.0,42.0,172.0,22.0,20.0,89.0,13.0,28.0,386.0,28.0,76.0,57.0,232.0,44.0,333.0,107.0,440.0,17.0,44.0,28.0,16.0,53.0,13.0,40.0,42.0,3.0,13.0,1.0,7.0,95.0,15.0,21.0,81.0,160,19.0,12.0,156.0,18.0,20.0,184.0,14.0,2.0,77.0,21.0,52.0,1.0,,38.0,1.0,1.0,13.0,53.0,29.0,167.0,830,25.0,20.0,0.6815642458100558,0.7393939393939394,1.0,0.35135135135135137,,0.3333333333333333,0.3611111111111111,0.468586387434555,0.45901639344262296,0.4111111111111111,0.4737470167064439,0.45161290322580644,0.4215686274509804,0.547713717693837,0.5512820512820513,0.5574324324324325,0.0883054892601432,0.09947643979057591,0.19014084507042253,0.15942028985507245,,17.061340941512128,0.5578947368421052,0.44,0.23107569721115537,0.0725883476599809,0.14960629921259844,0.09180327868852459,0.20866425992779783,0.07692307692307693,0.09836065573770492,0.04721030042918455,0.06473214285714286,0.09606986899563319,0.07894736842105263,0.2546816479400749,0.24918032786885247,0.2037037037037037,0.1520912547528517,0.1440677966101695,0.0913978494623656,0.5471698113207547,0.33890214797136037,0.5211267605633803,0.6434782608695652,0.5675675675675675,0.16467780429594273,0.42028985507246375,0.5,0.3793103448275862,0.4081145584725537,0.4444444444444444,0.4444444444444444,0.9078947368421053,0.031026252983293555,0.38461538461538464,0.38461538461538464,1.0,0.057279236276849645,0.3333333333333333,0.3333333333333333,1.0,0.7741935483870968,0.4375,,,,0.016129032258064516,,,0.47058823529411764,0.4583333333333333,0.029411764705882353,0.3333333333333333,0.08823529411764706,0.3333333333333333,0.42720763723150357,0.34782608695652173,0.4796547846889952,0.5229962264150942,0.5017930693069307,0.15975103734439833,0.17303370786516853,0.15551537070524413,0.30198915009041594,10.018848167539266,25.07027027027027,0.26705276705276704,3.0,1.0,1.0,0.03896103896103896,0.14285714285714285,,,,,,,,,,True,
201208,1610612758,Darryl Watkins,Darryl Watkins,201208,SAC,2402.0,40,-38.0,78,79,28,26,7.0,157,2.0,2,1.0,1.0,2.0,2.0,,6.0,,,,,,,,,,,,,,,2.0,8,,,1.0,5.0,111,1.0,1.0,,,,2.0,2.0,3.0,,,1.0,5.0,2.0,2.0,,,2.0,,,,1.0,,,,,,,,,,,2.0,,3.0,1.0,4.0,2.0,6.0,,,,,2.0,,1.0,2.0,,1.0,,1.0,4.0,1.0,2.0,3.0,5,1.0,1.0,4.0,,1.0,3.0,1.0,,2.0,,1.0,,,,,,1.0,1.0,1.0,5.0,28,1.0,,0.5,1.0,,,,,,0.25,1.0,0.6666666666666666,0.25,1.0,0.6666666666666666,0.2777777777777778,1.0,0.625,,0.125,,0.16666666666666666,,14.772727272727273,0.5,0.5,0.17647058823529413,0.0625,,,0.125,0.05263157894736842,0.125,0.0625,,,,0.14285714285714285,,0.2857142857142857,,,,1.0,0.25,1.0,1.0,0.5,0.75,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,0.6666666666666666,1.0,,,,,0.25,,0.4407625,0.6014,0.5192,0.2222222222222222,0.2222222222222222,0.4,1.0,7.125,,0.358974358974359,,,,,,,,,,,,,,,True,
2755,1610612758,Kevin Martin,Kevin Martin,2755,SAC,132973.0,2216,-28.0,4426,4421,1316,1195,478.0,8847,155.0,260,17.0,25.0,47.0,82.0,46.0,117.0,109.0,271.0,28.0,67.0,2.0,8.0,7.0,21.0,79.0,199.0,5.0,17.0,24.0,56.0,310.0,648,107.0,266.0,502.0,1443.0,4979,29.0,63.0,7.0,25.0,21.0,100.0,86.0,176.0,31.0,77.0,200.0,465.0,284.0,336.0,267.0,54.0,16.0,,199.0,79.0,49.0,90.0,39.0,129.0,29.0,10.0,44.0,11.0,35.0,297.0,13.0,34.0,71.0,145.0,9.0,225.0,48.0,273.0,13.0,62.0,47.0,15.0,58.0,14.0,29.0,73.0,4.0,29.0,5.0,13.0,131.0,10.0,32.0,61.0,150,3.0,26.0,378.0,11.0,23.0,578.0,34.0,50.0,220.0,60.0,5.0,,,3.0,,1.0,1.0,5.0,1.0,465.0,1316,23.0,57.0,0.45806451612903226,0.47019867549668876,0.8317757009345794,0.40225563909774437,0.28,0.4025974025974026,0.40225563909774437,0.4783950617283951,0.4603174603174603,0.48863636363636365,0.5147702407002188,0.44886363636363635,0.5237154150197628,0.6042204995693368,0.5052083333333334,0.6368715083798883,0.2910284463894967,0.07561728395061729,0.1423076923076923,0.09401709401709402,0.0036900369003690036,25.903614457831328,0.44274809160305345,0.059602649006622516,0.10182584269662921,0.023224043715846996,0.13840155945419103,0.02914798206278027,0.11151264842540011,0.024607329842931937,0.020202020202020204,0.014084507042253521,0.030944625407166124,0.03067484662576687,0.025,0.058823529411764705,0.0735632183908046,0.153184165232358,0.15254237288135594,0.1069182389937107,0.029545454545454545,0.2,0.2844638949671772,0.5961538461538461,0.695067264573991,0.567741935483871,0.12800875273522977,0.39316239316239315,0.4339622641509434,0.13043478260869565,0.2964989059080963,0.4022140221402214,0.40370370370370373,0.44036697247706424,0.07330415754923414,0.417910447761194,0.417910447761194,0.9285714285714286,0.21772428884026257,0.3969849246231156,0.4010152284263959,0.7974683544303798,0.2840909090909091,0.68,0.09090909090909091,0.25,1.0,0.19318181818181818,0.29411764705882354,1.0,0.3241106719367589,0.573170731707317,0.08300395256916997,0.3333333333333333,0.22134387351778656,0.42857142857142855,0.5754923413566739,0.3969849246231156,0.513340919037199,0.5007669014084506,0.5105476284584979,0.20072661217075385,0.2637889688249401,0.0693000693000693,0.32224532224532226,9.519753086419756,24.76503759398496,0.2973339358337099,1.0,1.0,,0.007936507936507936,0.35294117647058826,2.0,1.0,1.0,1.0,0.007518796992481203,0.010050251256281407,0.003745318352059925,,,True,
2422,1610612758,John Salmons,John Salmons,2422,SAC,63861.0,1064,-94.0,2122,2123,787,704,222.0,4245,81.0,131,12.0,16.0,27.0,43.0,30.0,73.0,22.0,62.0,9.0,25.0,,1.0,2.0,10.0,11.0,29.0,1.0,4.0,3.0,13.0,133.0,266,20.0,54.0,77.0,403.0,2448,18.0,28.0,1.0,5.0,3.0,42.0,38.0,82.0,5.0,23.0,30.0,121.0,70.0,196.0,54.0,6.0,20.0,1.0,28.0,11.0,30.0,51.0,29.0,80.0,21.0,8.0,21.0,8.0,22.0,189.0,3.0,31.0,26.0,65.0,9.0,100.0,36.0,136.0,9.0,42.0,24.0,18.0,37.0,3.0,29.0,30.0,3.0,8.0,2.0,9.0,67.0,7.0,16.0,45.0,76,1.0,10.0,78.0,3.0,2.0,92.0,14.0,,46.0,7.0,13.0,1.0,1.0,4.0,,,9.0,14.0,9.0,121.0,787,7.0,5.0,0.2631578947368421,0.2845528455284553,0.9,0.37037037037037035,0.2,0.21739130434782608,0.37735849056603776,0.5,0.6428571428571429,0.4634146341463415,0.509375,0.5909090909090909,0.43333333333333335,0.5612813370473537,0.6,0.5,0.16875,0.11278195488721804,0.15267175572519084,0.1232876712328767,0.016129032258064516,17.894736842105264,0.5522388059701493,0.12,0.09601181683899557,0.04538799414348463,0.10655737704918032,0.014634146341463415,0.0988056460369164,0.038288288288288286,0.06086956521739131,0.04371584699453552,0.03333333333333333,0.013793103448275862,0.016666666666666666,0.07804878048780488,0.09615384615384616,0.10984848484848485,0.1286549707602339,0.0547945205479452,0.06766917293233082,0.6428571428571429,0.409375,0.6183206106870229,0.7297297297297297,0.2716049382716049,0.228125,0.410958904109589,0.46875,0.16666666666666666,0.19375,0.3548387096774194,0.36065573770491804,0.36363636363636365,0.078125,0.36,0.36,1.0,0.090625,0.3793103448275862,0.4074074074074074,0.8181818181818182,0.48484848484848486,0.75,0.030303030303030304,,,0.12121212121212122,0.25,1.0,0.4095238095238095,0.627906976744186,0.09523809523809523,0.2,0.12380952380952381,0.23076923076923078,0.578125,0.39285714285714285,0.4972057993730409,0.46492166666666673,0.49384759615384627,0.13068181818181818,0.15436241610738255,0.10421836228287841,0.3002481389578164,6.821804511278196,24.650000000000002,0.3708765315739868,2.0,1.0,,0.03076923076923077,0.08333333333333333,2.0,,,2.0,0.037037037037037035,0.06896551724137931,,,,True,
949,1610612758,Shareef Abdur-Rahim,Shareef Abdur-Rahim,949,SAC,2066.0,34,-16.0,66,63,23,15,7.0,129,,4,,2.0,,1.0,1.0,2.0,,3.0,,,,,,,,,,,,,1.0,9,,,2.0,4.0,81,,2.0,,,2.0,2.0,,3.0,,,,,,2.0,,,,,,,2.0,3.0,1.0,4.0,,1.0,3.0,,,9.0,2.0,3.0,,1.0,,1.0,5.0,6.0,1.0,1.0,,1.0,,,,,,,,,,,,3.0,7,2.0,,2.0,,1.0,2.0,,,1.0,,,,,,,,,,,,23,1.0,,,,,,,,,0.1111111111111111,,,0.1111111111111111,,,0.2,0.3333333333333333,,,0.2222222222222222,0.5,,,13.513513513513514,,,0.07142857142857142,0.13043478260869565,,0.2222222222222222,0.045454545454545456,0.15625,0.2,,0.14285714285714285,0.4,,,0.25,,,,0.16666666666666666,,0.4444444444444444,,,,0.2222222222222222,0.5,0.5,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,,,,,,0.4444444444444444,,0.4675,0.5542,0.45536666666666664,0.1,0.1,0.5,,8.777777777777779,,0.3484848484848485,,,,,,,,,,,,,,,True,
1903,1610612758,Kenny Thomas,Kenny Thomas,1903,SAC,7718.0,129,-34.0,253,240,83,103,28.0,493,9.0,16,1.0,5.0,4.0,7.0,3.0,8.0,,,,,,,,,,,,,,,12.0,24,,,,24.0,283,1.0,6.0,,,,2.0,6.0,9.0,,,,12.0,14.0,10.0,,,2.0,,,,2.0,8.0,2.0,10.0,,2.0,5.0,1.0,2.0,22.0,2.0,7.0,6.0,12.0,3.0,21.0,9.0,30.0,,3.0,3.0,,5.0,2.0,3.0,4.0,,2.0,,,9.0,,3.0,8.0,15,3.0,1.0,7.0,1.0,,2.0,,,1.0,,,,,,,,,,,12.0,83,1.0,,0.5833333333333334,0.6363636363636364,,,,,,0.5,0.16666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.6666666666666666,0.48,0.16666666666666666,0.6666666666666666,,0.08333333333333333,0.0625,0.125,,11.724137931034484,0.5555555555555556,0.42857142857142855,0.1518987341772152,0.07291666666666667,0.1875,0.08695652173913043,0.16216216216216217,0.07563025210084033,0.06060606060606061,,0.13157894736842105,,0.25,0.20512820512820512,0.09523809523809523,0.10526315789473684,0.1111111111111111,0.6,,,0.6666666666666666,0.5625,0.6,0.7777777777777778,0.3333333333333333,0.375,0.42857142857142855,,,,,,,,,,,,,,0.8333333333333334,0.2,,,,,,,0.7777777777777778,0.5714285714285714,,,,,0.6666666666666666,,0.5253500000000001,0.5569599999999999,0.5620222222222222,0.04,0.04,0.08333333333333333,0.5,2.933333333333333,,0.32806324110671936,,,1.0,,,,,,,,,,,,True,
200763,1610612758,Quincy Douby,Quincy Douby,200763,SAC,12043.0,201,-60.0,413,409,144,131,46.0,822,4.0,12,1.0,2.0,1.0,2.0,5.0,13.0,8.0,15.0,1.0,9.0,1.0,1.0,,3.0,4.0,14.0,1.0,3.0,1.0,3.0,17.0,40,5.0,23.0,11.0,60.0,473,2.0,4.0,2.0,4.0,,10.0,7.0,15.0,1.0,6.0,9.0,26.0,6.0,28.0,9.0,6.0,,1.0,13.0,4.0,5.0,7.0,3.0,10.0,2.0,1.0,4.0,,3.0,23.0,,3.0,6.0,12.0,,18.0,3.0,21.0,,6.0,1.0,5.0,9.0,3.0,6.0,10.0,2.0,3.0,1.0,3.0,19.0,2.0,7.0,6.0,16,,,9.0,1.0,2.0,12.0,,,5.0,1.0,,,,,,,,,,26.0,144,6.0,1.0,0.17647058823529413,0.17647058823529413,0.6,0.21739130434782608,0.5,0.16666666666666666,0.22727272727272727,0.425,0.5,0.4666666666666667,0.3888888888888889,0.625,0.40476190476190477,0.43478260869565216,0.625,0.5,0.36507936507936506,0.125,0.4166666666666667,,,19.00647948164147,0.47368421052631576,,0.10714285714285714,0.02127659574468085,0.11320754716981132,,0.10909090909090909,0.01675977653631285,0.020833333333333332,0.05128205128205128,,,,0.09090909090909091,0.15625,0.08333333333333333,0.1388888888888889,0.058823529411764705,,,0.19047619047619047,0.3333333333333333,0.5714285714285714,0.25,0.20634920634920634,0.38461538461538464,0.38461538461538464,0.2,0.23809523809523808,0.5333333333333333,0.5333333333333333,0.125,0.14285714285714285,0.1111111111111111,0.1111111111111111,1.0,0.2222222222222222,0.2857142857142857,0.2857142857142857,0.5,0.25,0.5,0.125,1.0,1.0,0.375,0.3333333333333333,1.0,0.09523809523809523,0.5,0.14285714285714285,,0.14285714285714285,0.3333333333333333,0.5555555555555556,0.3076923076923077,0.4810104838709677,0.45325624999999997,0.44537619047619037,0.07352941176470588,0.1111111111111111,0.16666666666666666,0.43333333333333335,10.1175,25.56521739130435,0.3486682808716707,,,,,,,,,,,,,,,True,
2757,1610612758,Beno Udrih,Beno Udrih,2757,SAC,58601.0,977,45.0,1954,1948,605,497,211.0,3902,64.0,123,7.0,9.0,24.0,41.0,24.0,44.0,42.0,95.0,9.0,17.0,,1.0,3.0,6.0,14.0,40.0,,1.0,3.0,13.0,130.0,262,23.0,57.0,68.0,397.0,2158,12.0,17.0,,2.0,7.0,31.0,36.0,74.0,6.0,19.0,40.0,130.0,70.0,190.0,63.0,6.0,8.0,3.0,37.0,14.0,24.0,97.0,37.0,134.0,23.0,14.0,46.0,3.0,48.0,305.0,2.0,12.0,26.0,50.0,1.0,77.0,14.0,91.0,,24.0,15.0,9.0,39.0,12.0,28.0,22.0,4.0,11.0,1.0,4.0,61.0,2.0,12.0,32.0,70,3.0,,63.0,2.0,5.0,80.0,8.0,,33.0,11.0,5.0,1.0,1.0,3.0,,1.0,1.0,6.0,3.0,130.0,605,14.0,11.0,0.2692307692307692,0.2777777777777778,0.9130434782608695,0.40350877192982454,,0.3157894736842105,0.42592592592592593,0.4961832061068702,0.7058823529411765,0.4864864864864865,0.5156739811912225,0.631578947368421,0.4838709677419355,0.5591549295774648,0.7045454545454546,0.5701754385964912,0.1786833855799373,0.0916030534351145,0.15447154471544716,0.045454545454545456,0.031578947368421054,18.832050701674966,0.639344262295082,0.017857142857142856,0.07739938080495357,0.017991004497751123,0.1145374449339207,0.010638297872340425,0.08705612829324169,0.016374269005847954,0.0196078431372549,0.014084507042253521,0.018518518518518517,0.014388489208633094,,0.0481283422459893,0.07692307692307693,0.09848484848484848,0.09868421052631579,0.14666666666666667,,0.5,0.38557993730407525,0.5203252032520326,0.6153846153846154,0.265625,0.13793103448275862,0.5454545454545454,0.5714285714285714,0.16666666666666666,0.29780564263322884,0.4421052631578947,0.45652173913043476,0.3333333333333333,0.05329153605015674,0.5294117647058824,0.5625,1.0,0.12539184952978055,0.35,0.35,0.8571428571428571,0.47368421052631576,0.7777777777777778,0.05263157894736842,,,0.05263157894736842,,,0.44086021505376344,0.5853658536585366,0.06451612903225806,0.5,0.13978494623655913,0.23076923076923078,0.5642633228840125,0.3783783783783784,0.5010446202531648,0.482125,0.5010072222222222,0.09593023255813954,0.11498257839721254,0.07808564231738035,0.327455919395466,8.25534351145038,26.39298245614035,0.30962128966223135,,,,,0.42857142857142855,1.0,,,,0.017543859649122806,,,0.058823529411764705,,True,
