EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,Arc3FGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3A,PtsPutbacks,NonHeaveArc3FGA,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChancePointsPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,LostBallSteals,Clear Path Fouls,Defensive 3 Seconds Violations,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,FTOffRebounds,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,HeaveAttempts,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,BlockedCorner3,3pt And 1 Free Throw Trips,Corner3PctBlocked
711,1610612742,Jerry Stackhouse,Jerry Stackhouse,711,DAL,33355.0,556,,1062,1075,262,339,121.0,2137,24.0,45.0,12.0,22.0,28.0,67.0,18.0,38.0,59.0,134.0,28.0,79.0,28.0,230.0,1174,13.0,29.0,7.0,47.0,62.0,56.0,69.0,13.0,44.0,62.0,14.0,25.0,142.0,8.0,8.0,30.0,39,11.0,50,19.0,9.0,28.0,15.0,36.0,35.0,2.0,36.0,15.0,47.0,262,0.5254237288135594,0.5535714285714286,0.8214285714285714,0.35443037974683544,0.358974358974359,0.44029850746268656,0.47417840375586856,0.4956140350877193,0.4895833333333333,0.37089201877934275,0.09701492537313433,0.2222222222222222,21.31557035803497,0.6785714285714286,0.07352941176470588,0.023668639053254437,0.0761904761904762,0.07407407407407407,0.021321961620469083,0.013071895424836602,0.04065040650406504,0.07563025210084033,0.0963855421686747,,0.2112676056338028,0.5333333333333333,0.6857142857142857,0.10328638497652583,0.3145539906103286,0.417910447761194,0.4307692307692308,0.4642857142857143,0.1784037558685446,0.47368421052631576,0.47368421052631576,0.8888888888888888,0.2727272727272727,0.5821596244131455,0.5091143867924529,0.5409225,0.5226127906976744,0.06607929515418502,0.10135135135135136,0.20434782608695654,10.841044776119404,24.417721518987342,0.24670433145009416,5.0,7.0,5.0,7.0,41.0,6.0,7.0,2.0,28.0,11.0,15.0,6.0,40.0,18.0,14.0,4.0,5.0,2.0,1.0,,9.0,7.0,4.0,9.0,1.0,10.0,,1.0,,8.0,3.0,3.0,2.0,1.0,5.0,1.0,1.0,1.0,,,1.0,,,5.0,1.0,0.5384615384615384,0.3793103448275862,0.5909090909090909,0.45454545454545453,0.6086956521739131,0.045454545454545456,0.02702702702702703,0.015267175572519083,0.04950495049504951,0.011904761904761904,0.021505376344086023,,0.10256410256410256,,,0.7083333333333334,0.3181818181818182,0.3333333333333333,0.14285714285714285,0.19248826291079812,0.3181818181818182,0.7142857142857143,0.4,0.4166666666666667,0.13636363636363635,0.12173913043478261,3.0,5.0,6.0,9.0,10.0,1.0,4.0,,4.0,9.0,6.0,15.0,10.0,,2.0,,1.0,0.4444444444444444,0.4,,0.029850746268656716,,0.24390243902439024,0.24390243902439024,0.7,0.22727272727272727,0.6,1.0,0.18181818181818182,0.25,,0.20454545454545456,0.6666666666666666,,0.25,1.0,1.0,,0.030303030303030304,1.0,,,,,True,,,
2124,1610612742,Malik Allen,Malik Allen,2124,DAL,4444.0,74,15.0,140,142,14,24,23.0,282,2.0,3.0,,2.0,8.0,15.0,,,11.0,20.0,,,,22.0,155,6.0,,,,16.0,6.0,,2.0,2.0,3.0,2.0,,7.0,5.0,3.0,7.0,10,8.0,18,1.0,,5.0,10.0,13.0,,,,,,14,0.7272727272727273,0.8888888888888888,,,,0.55,0.55,0.55,,,0.1,0.3333333333333333,15.060240963855422,0.2,0.11666666666666667,0.09615384615384616,0.13043478260869565,0.12048192771084337,0.11666666666666667,0.14285714285714285,0.1,0.2,0.1,0.2857142857142857,0.15,0.6666666666666666,1.0,0.1,0.75,0.5333333333333333,0.5333333333333333,1.0,,,,,,0.15,0.43413500000000005,0.44559999999999994,,,,,15.235,,0.1,2.0,3.0,,1.0,,,4.0,,8.0,,,4.0,,1.0,1.0,,,2.0,,,1.0,,1.0,4.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,0.5,,0.25,0.1111111111111111,,0.3333333333333333,,0.0625,,,,0.5,1.0,,,0.5,0.6666666666666666,,,,0.36363636363636365,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.3333333333333333,,,,,,True,,,
224,1610612742,Eddie Jones,Eddie Jones,224,DAL,27545.0,459,76.0,842,846,105,97,107.0,1688,10.0,13.0,3.0,9.0,3.0,10.0,4.0,14.0,14.0,32.0,15.0,57.0,6.0,79.0,866,5.0,4.0,1.0,16.0,28.0,,45.0,4.0,28.0,33.0,11.0,11.0,71.0,8.0,12.0,42.0,58,11.0,69,10.0,8.0,19.0,13.0,40.0,17.0,7.0,8.0,4.0,16.0,105,1.0,1.0,1.0,0.2631578947368421,0.2631578947368421,0.4375,0.4101123595505618,0.42934782608695654,0.6153846153846154,0.6404494382022472,0.125,0.07692307692307693,11.384615384615385,0.5263157894736842,0.12883435582822086,0.02711864406779661,0.16901408450704225,0.13602015113350127,0.02736318407960199,0.02586206896551724,0.10810810810810811,0.09615384615384616,0.16216216216216217,0.15789473684210525,0.14606741573033707,0.7692307692307693,0.8333333333333334,0.10112359550561797,0.11235955056179775,0.3,0.3,1.0,0.15730337078651685,0.2857142857142857,0.2857142857142857,1.0,0.25,0.7865168539325843,0.54208595505618,0.47019,0.5547958333333334,0.04395604395604396,0.11764705882352941,0.20253164556962025,8.4375,24.91754385964912,0.12470308788598575,,2.0,2.0,1.0,43.0,6.0,1.0,,2.0,3.0,8.0,,43.0,5.0,1.0,4.0,6.0,3.0,4.0,1.0,10.0,8.0,4.0,9.0,,2.0,,1.0,1.0,,,3.0,1.0,2.0,,1.0,3.0,1.0,,2.0,5.0,2.0,,5.0,1.0,0.2,0.75,0.16666666666666666,0.625,0.16666666666666666,0.3333333333333333,0.19047619047619047,0.028037383177570093,0.05063291139240506,0.01,0.03614457831325301,,0.17307692307692307,0.01818181818181818,0.4,1.0,0.1111111111111111,0.16666666666666666,1.0,0.48314606741573035,0.3333333333333333,,,0.6666666666666666,0.5,0.02531645569620253,,1.0,1.0,2.0,11.0,,,2.0,,1.0,3.0,,11.0,,2.0,1.0,,,0.375,,,,0.2558139534883721,0.2558139534883721,1.0,0.16666666666666666,,,,,,0.16666666666666666,0.5,0.3333333333333333,0.2558139534883721,,,,,,2.0,2.0,,,True,,,
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,33081.0,551,48.0,1016,1026,157,181,110.0,2042,49.0,86.0,11.0,22.0,19.0,41.0,4.0,7.0,77.0,149.0,14.0,28.0,63.0,259.0,1131,6.0,24.0,11.0,42.0,68.0,86.0,33.0,14.0,78.0,98.0,32.0,29.0,216.0,5.0,7.0,15.0,22,6.0,28,28.0,18.0,39.0,24.0,49.0,70.0,15.0,77.0,39.0,42.0,157,0.44155844155844154,0.44155844155844154,0.7857142857142857,0.5,0.5185185185185185,0.5167785234899329,0.5536723163841808,0.6108490566037735,0.5675675675675675,0.15819209039548024,0.09395973154362416,0.16279069767441862,21.84508268059182,0.717948717948718,0.036855036855036855,0.01440922190201729,0.07954545454545454,0.044444444444444446,0.0136986301369863,,0.05555555555555555,0.03305785123966942,0.025,0.08,0.4858757062146893,0.5697674418604651,0.6805555555555556,0.12429378531073447,0.23163841807909605,0.4634146341463415,0.4634146341463415,0.631578947368421,0.03954802259887006,0.5714285714285714,0.5714285714285714,1.0,0.3548387096774194,0.6440677966101694,0.5125997159090909,0.5042333333333333,0.45429500000000006,0.1895734597156398,0.21428571428571427,0.16216216216216217,6.235570469798658,26.349999999999998,0.1545275590551181,1.0,4.0,7.0,9.0,21.0,6.0,2.0,5.0,9.0,11.0,7.0,,20.0,20.0,14.0,6.0,17.0,1.0,,,22.0,8.0,4.0,11.0,1.0,10.0,,4.0,5.0,3.0,,2.0,,6.0,,1.0,1.0,1.0,,,1.0,1.0,,3.0,1.0,0.3333333333333333,0.4583333333333333,0.3333333333333333,0.5,0.5,,,0.01098901098901099,0.018867924528301886,0.034482758620689655,,0.03125,0.07936507936507936,,1.0,0.40816326530612246,0.4090909090909091,0.4090909090909091,0.2222222222222222,0.11864406779661017,0.6666666666666666,0.25,,0.6363636363636364,0.1935483870967742,0.03474903474903475,,,1.0,1.0,10.0,,,2.0,,,3.0,9.0,10.0,,14.0,,,,0.42857142857142855,,,,0.47619047619047616,0.47619047619047616,0.7,,,,,,,0.03225806451612903,1.0,0.3333333333333333,0.5,,,,,1.0,,,1.0,0.034482758620689655,True,,,
2239,1610612742,Trenton Hassell,Trenton Hassell,2239,DAL,5551.0,93,-32.0,159,161,43,53,20.0,320,,3.0,,5.0,4.0,8.0,,,6.0,16.0,,,1.0,13.0,207,1.0,2.0,1.0,5.0,8.0,4.0,,2.0,4.0,6.0,3.0,1.0,14.0,1.0,2.0,6.0,8,1.0,9,1.0,,2.0,2.0,10.0,1.0,,2.0,1.0,5.0,43,0.6666666666666666,0.6666666666666666,,,,0.375,0.375,0.38235294117647056,0.8333333333333334,,0.125,0.3333333333333333,10.052910052910054,0.5,0.11764705882352941,0.015384615384615385,0.15384615384615385,0.125,0.012658227848101266,0.03333333333333333,,0.14285714285714285,0.14814814814814814,,0.1875,,,0.3125,0.5,0.5,0.5714285714285714,1.0,,,,,,0.1875,0.41440625000000003,,0.43625,0.058823529411764705,0.058823529411764705,0.38461538461538464,12.13125,,0.27044025157232704,,,,2.0,,,,,,2.0,,,,2.0,2.0,,,,,,2.0,1.0,1.0,1.0,,1.0,,,,1.0,2.0,,,,,,,,,,,,,2.0,,,1.0,,1.0,,,,,,,,,0.2222222222222222,,,,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,True,,,
200772,1610612742,Maurice Ager,Maurice Ager,200772,DAL,332.0,6,2.0,11,13,9,3,,24,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,1.0,,1,,1,,,1.0,1.0,2.0,,,,,,9,,,,,,,,,,,,,9.090909090909092,,,,0.5,0.14285714285714285,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.8181818181818182,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
436,1610612742,Juwan Howard,Juwan Howard,436,DAL,554.0,9,-6.0,16,16,5,12,2.0,32,,,,2.0,,,,,1.0,2.0,,,,2.0,25,1.0,1.0,,2.0,2.0,,,,,1.0,,,3.0,1.0,,,1,1.0,2,,,,,,,,,,2.0,5,1.0,1.0,,,,0.5,0.5,0.5,1.0,,,,11.11111111111111,,,0.2,,,0.125,0.3333333333333333,,,,,,,,1.0,,,,,,,,,,,0.37185,0.3666,0.3666,,,1.0,12.75,,0.3125,,,,1.0,,,1.0,,2.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,0.5,0.5,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101120,1610612742,Antoine Wright,Antoine Wright,101120,DAL,7830.0,130,,247,253,81,112,24.0,500,9.0,16.0,4.0,3.0,3.0,3.0,3.0,6.0,13.0,22.0,4.0,8.0,4.0,42.0,256,2.0,6.0,2.0,15.0,12.0,14.0,12.0,1.0,9.0,10.0,1.0,5.0,21.0,3.0,4.0,6.0,12,4.0,16,3.0,3.0,8.0,11.0,14.0,7.0,1.0,5.0,3.0,15.0,81,0.46153846153846156,0.46153846153846156,1.0,0.5,0.5,0.5909090909090909,0.6333333333333333,0.65625,0.8333333333333334,0.26666666666666666,0.045454545454545456,0.0625,14.760147601476016,0.375,0.0625,0.04054054054054054,0.2222222222222222,0.08771929824561403,0.030612244897959183,0.02631578947368421,0.05,,0.10869565217391304,,0.5333333333333333,0.5625,0.6,0.1,0.1,1.0,1.0,0.6666666666666666,0.2,0.5,0.5,1.0,0.5,0.8,0.5055783333333335,0.5496,0.50305,0.09375,0.125,0.35714285714285715,4.15,23.625,0.32793522267206476,,2.0,3.0,1.0,2.0,1.0,,,,5.0,2.0,,2.0,1.0,1.0,,3.0,,2.0,1.0,2.0,1.0,2.0,5.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,4.0,3.0,1.0,,4.0,1.0,,1.0,,,0.8333333333333334,,0.8125,,,0.15384615384615385,,,0.125,,,0.25,0.09090909090909091,0.25,0.4444444444444444,0.3333333333333333,0.3333333333333333,,0.06666666666666667,1.0,,,0.75,0.125,,,,,1.0,1.0,,,1.0,,,1.0,,1.0,,1.0,,,,0.5,,,,0.5,0.5,1.0,,,,,,,0.125,,1.0,0.5,1.0,,,0.1,,,,,,False,,,
101138,1610612742,Brandon Bass,Brandon Bass,101138,DAL,77213.0,1287,20.0,2416,2412,900,909,275.0,4828,69.0,125.0,42.0,137.0,69.0,128.0,,,199.0,390.0,,3.0,133.0,531.0,2590,62.0,117.0,57.0,175.0,228.0,170.0,,38.0,34.0,42.0,10.0,18.0,92.0,76.0,35.0,131.0,192,102.0,294,45.0,17.0,69.0,76.0,118.0,114.0,2.0,160.0,79.0,175.0,900,0.5728643216080402,0.6404494382022472,,,,0.5102564102564102,0.5063613231552163,0.5734341252699784,0.5952380952380952,0.007633587786259542,0.09743589743589744,0.224,19.494320263832908,0.6521739130434783,0.1457174638487208,0.09036860879904875,0.16055045871559634,0.1486123545210385,0.09,0.06741573033707865,0.12121212121212122,0.11923076923076924,0.18133333333333335,0.09259259259259259,0.31806615776081426,0.552,0.711340206185567,0.3486005089058524,0.3256997455470738,0.5390625,0.5433070866141733,0.7391304347826086,,,,,0.3559322033898305,0.3256997455470738,0.44140727040816324,0.499904255319149,0.4441974576271186,0.1747787610619469,0.1759465478841871,0.3295668549905838,8.756410256410259,31.833333333333332,0.37251655629139074,23.0,40.0,26.0,61.0,3.0,1.0,34.0,27.0,95.0,59.0,1.0,42.0,2.0,8.0,5.0,3.0,6.0,23.0,26.0,2.0,18.0,14.0,2.0,24.0,1.0,28.0,1.0,4.0,11.0,26.0,10.0,10.0,8.0,20.0,,11.0,39.0,19.0,7.0,13.0,39.0,27.0,1.0,9.0,12.0,0.5483870967741935,0.5042735042735043,0.5483870967741935,0.5,0.625,0.06569343065693431,0.2653061224489796,0.0888030888030888,0.11467889908256881,0.10112359550561797,0.10119047619047619,0.06593406593406594,0.18292682926829268,0.013333333333333334,0.6923076923076923,0.5072463768115942,0.44525547445255476,0.4765625,0.45901639344262296,0.007633587786259542,0.6451612903225806,0.575,0.08695652173913043,0.6190476190476191,0.00847457627118644,0.17890772128060264,,,,,,,,,,,,,,1.0,4.0,,3.0,,,0.3333333333333333,0.0078125,0.3333333333333333,,,,,,,,,,,,,,3.0,5.0,4.0,0.047619047619047616,1.0,,,,,False,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,85455.0,1424,260.0,2719,2709,922,885,291.0,5428,80.0,135.0,47.0,161.0,119.0,242.0,5.0,14.0,269.0,538.0,45.0,123.0,286.0,959.0,2864,59.0,170.0,160.0,384.0,240.0,298.0,126.0,30.0,100.0,143.0,45.0,41.0,329.0,33.0,40.0,224.0,300,48.0,348,41.0,24.0,78.0,74.0,107.0,243.0,8.0,334.0,112.0,384.0,922,0.44609665427509293,0.46332046332046334,0.9333333333333333,0.36585365853658536,0.36885245901639346,0.5,0.5090771558245083,0.5862282878411911,0.6132686084142395,0.18608169440242056,0.055762081784386616,0.11851851851851852,28.762214983713356,0.5256410256410257,0.222001982160555,0.036954087346024636,0.14336917562724014,0.20496894409937888,0.03764320785597381,0.036211699164345405,0.22333333333333333,0.23728813559322035,0.21014492753623187,0.13333333333333333,0.2042360060514372,0.5925925925925926,0.6722689075630253,0.24357034795763993,0.3661119515885023,0.49173553719008267,0.5042372881355932,0.6554621848739496,0.02118003025718608,0.35714285714285715,0.35714285714285715,1.0,0.2088888888888889,0.3903177004538578,0.44865349013657047,0.4823641666666666,0.4431578475336323,0.15139442231075698,0.17834394904458598,0.40041710114702816,11.07788104089219,25.570731707317073,0.33909525560867965,16.0,28.0,22.0,70.0,109.0,50.0,33.0,22.0,106.0,82.0,55.0,20.0,108.0,43.0,30.0,13.0,14.0,13.0,36.0,7.0,24.0,18.0,14.0,37.0,5.0,17.0,,9.0,6.0,30.0,5.0,8.0,22.0,22.0,21.0,53.0,45.0,34.0,,11.0,45.0,28.0,,9.0,52.0,0.559322033898305,0.4823529411764706,0.56,0.49777777777777776,0.6176470588235294,0.049689440993788817,0.34951456310679613,0.03951367781155015,0.06792452830188679,0.007434944237918215,0.026785714285714284,0.06666666666666667,0.14705882352941177,0.02258064516129032,0.6222222222222222,0.3125,0.43478260869565216,0.45751633986928103,0.24285714285714285,0.1649016641452345,0.37333333333333335,0.5714285714285714,0.0625,0.46808510638297873,0.2222222222222222,0.1105318039624609,,1.0,2.0,5.0,40.0,6.0,15.0,18.0,6.0,16.0,20.0,9.0,40.0,,6.0,1.0,3.0,0.375,0.36363636363636365,,0.024793388429752067,,0.3669724770642202,0.3669724770642202,0.925,0.013333333333333334,,,0.2,0.4,1.0,0.022222222222222223,0.4,0.36,0.37037037037037035,2.0,,,0.029411764705882353,1.0,,,2.0,0.016,False,,,
1731,1610612742,Tyronn Lue,Tyronn Lue,1731,DAL,7948.0,132,-8.0,246,244,74,99,17.0,490,4.0,6.0,2.0,7.0,6.0,11.0,1.0,2.0,13.0,24.0,6.0,13.0,,44.0,255,,5.0,,9.0,6.0,20.0,15.0,1.0,11.0,14.0,1.0,10.0,31.0,,,10.0,10,,10,4.0,2.0,4.0,7.0,19.0,5.0,1.0,2.0,,9.0,74,0.23076923076923078,0.23076923076923078,0.8333333333333334,0.46153846153846156,0.5,0.5416666666666666,0.5945945945945946,0.5789473684210527,0.45,0.35135135135135137,0.041666666666666664,0.16666666666666666,15.909090909090908,1.0,0.10869565217391304,,,0.08928571428571429,,,,0.07407407407407407,0.16,,0.16216216216216217,0.6666666666666666,0.8,0.1891891891891892,0.2972972972972973,0.5454545454545454,0.5454545454545454,0.16666666666666666,0.05405405405405406,0.5,0.5,1.0,0.2222222222222222,0.5135135135135135,0.45903142857142865,0.6141,0.4899125,,,0.20454545454545456,10.795833333333334,29.123076923076926,0.3008130081300813,,,1.0,3.0,11.0,4.0,,,3.0,3.0,4.0,,10.0,3.0,3.0,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,,3.0,1.0,,0.6,1.5,0.5,1.5,,,,,,,,,,,0.5,0.42857142857142855,0.42857142857142855,,0.2972972972972973,,,,0.5,0.4444444444444444,0.06818181818181818,1.0,1.0,,,5.0,,,1.0,1.0,1.0,1.0,3.0,5.0,,,,,1.0,0.25,,,,0.45454545454545453,0.45454545454545453,0.8,1.0,1.0,1.0,,,,,,0.25,0.5,,,,,1.0,,,,,False,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,89310.0,1488,242.0,2837,2804,1059,1033,301.0,5641,51.0,85.0,28.0,78.0,102.0,208.0,28.0,75.0,184.0,371.0,85.0,226.0,145.0,768.0,2962,24.0,132.0,79.0,307.0,172.0,196.0,231.0,24.0,117.0,162.0,44.0,55.0,369.0,11.0,30.0,73.0,105,15.0,120,30.0,25.0,46.0,34.0,107.0,114.0,7.0,168.0,57.0,307.0,1059,0.4673913043478261,0.46994535519125685,0.9058823529411765,0.37610619469026546,0.3794642857142857,0.49595687331536387,0.5217755443886097,0.5663189269746647,0.5972762645914397,0.3785594639865997,0.0646900269541779,0.10588235294117647,22.392254840724544,0.6521739130434783,0.06919431279620854,0.011752136752136752,0.10909090909090909,0.0774436090225564,0.010894941634241245,0.012285012285012284,0.05934718100890208,0.06188925081433225,0.0827250608272506,0.1038961038961039,0.1423785594639866,0.6,0.6710526315789473,0.1306532663316583,0.34840871021775544,0.49038461538461536,0.5024630541871922,0.5490196078431373,0.12562814070351758,0.37333333333333335,0.37333333333333335,0.9642857142857143,0.13145539906103287,0.5209380234505863,0.47566283783783775,0.47038947368421063,0.4557300480769231,0.0913312693498452,0.13636363636363635,0.3997395833333333,12.139622641509437,24.91504424778761,0.37328163553048993,2.0,5.0,17.0,31.0,151.0,53.0,11.0,5.0,45.0,72.0,81.0,2.0,149.0,45.0,33.0,12.0,18.0,3.0,2.0,3.0,59.0,36.0,3.0,16.0,6.0,5.0,1.0,2.0,2.0,18.0,6.0,4.0,2.0,10.0,8.0,25.0,11.0,7.0,2.0,2.0,14.0,8.0,,27.0,25.0,0.4583333333333333,0.5454545454545454,0.4166666666666667,0.5352112676056338,0.4411764705882353,0.1282051282051282,0.01652892561983471,0.008595988538681949,0.012658227848101266,0.010273972602739725,0.008620689655172414,0.008547008547008548,0.1111111111111111,0.010380622837370242,0.5714285714285714,0.3137254901960784,0.3974358974358974,0.45588235294117646,0.45161290322580644,0.2529313232830821,0.10416666666666667,0.4,,0.6071428571428571,0.24882629107981222,0.05859375,,5.0,9.0,28.0,57.0,6.0,19.0,19.0,6.0,24.0,28.0,24.0,57.0,,23.0,1.0,3.0,0.25,0.345679012345679,,0.02403846153846154,,0.37748344370860926,0.37748344370860926,0.8771929824561403,0.10416666666666667,,,0.3958333333333333,0.3157894736842105,1.0,0.13145539906103287,0.32142857142857145,0.3584905660377358,0.3825503355704698,1.0,,,0.013333333333333334,2.0,3.0,2.0,2.0,0.008771929824561403,False,1.0,,
