EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,HeaveAttempts,Fg3aBlocked,Technical Free Throw Trips,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,on,Clear Path Fouls
101124,1610612763,Hakim Warrick,Hakim Warrick,101124,MEM,61977.0,1033,-217.0,2064,2071,652,537,250.0,4135,102.0,138.0,30.0,44.0,26.0,37.0,24.0,72.0,52.0,150.0,4.0,1.0,10.0,24.0,1.0,4.0,6.0,16.0,178.0,360.0,10.0,28.0,98.0,484.0,2312,39.0,69.0,1.0,4.0,22.0,103.0,47.0,95.0,6.0,17.0,49.0,161.0,230.0,126.0,27.0,3.0,52.0,24.0,10.0,21.0,22.0,9.0,31.0,6.0,3.0,12.0,4.0,6.0,71.0,15.0,52.0,1.0,44.0,92.0,10.0,146.0,68.0,214.0,6.0,23.0,12.0,11.0,22.0,2.0,11.0,27.0,2.0,11.0,3.0,5.0,49.0,8.0,14.0,42.0,100.0,11.0,12.0,116.0,15.0,8.0,147.0,13.0,65.0,15.0,19.0,1.0,1.0,14.0,5.0,20.0,10.0,1.0,3.0,161.0,652,12.0,14.0,0.6460674157303371,0.756578947368421,0.9,0.35714285714285715,0.25,0.35294117647058826,0.35714285714285715,0.49444444444444446,0.5652173913043478,0.49473684210526314,0.49742268041237114,0.5547945205479452,0.5,0.5318681318681319,0.5919540229885057,0.5551724137931034,0.07216494845360824,0.058333333333333334,0.07971014492753623,0.1388888888888889,21.37404580152672,0.4489795918367347,0.15384615384615385,0.010526315789473684,0.14153846153846153,0.07692307692307693,0.16988416988416988,0.051194539249146756,0.1496149614961496,0.06914344685242518,0.1016949152542373,0.08695652173913043,0.046875,0.053497942386831275,0.04,0.1044776119402985,0.18518518518518517,0.14285714285714285,0.17475728155339806,0.1509433962264151,0.034482758620689655,0.5,0.3556701030927835,0.7391304347826086,0.8031496062992126,0.5686274509803921,0.18556701030927836,0.3333333333333333,0.3870967741935484,0.4583333333333333,0.3865979381443299,0.3466666666666667,0.3466666666666667,0.8846153846153846,0.010309278350515464,0.061855670103092786,0.4166666666666667,0.4166666666666667,0.9,0.6027397260273972,0.6818181818181818,0.13333333333333333,0.0547945205479452,0.25,1.0,0.33035714285714285,0.7027027027027027,0.008928571428571428,0.14285714285714285,0.375,0.42783505154639173,0.4166666666666667,0.46493837209302347,0.5038966101694914,0.45957342342342355,0.14772727272727273,0.15776699029126215,0.2128099173553719,0.33264462809917356,9.525555555555554,25.689285714285717,0.31589147286821706,,,,,,,,,,,,,,,,,,,,,,,,,,True,
200752,1610612763,Rudy Gay,Rudy Gay,200752,MEM,83615.0,1394,-191.0,2754,2772,897,732,323.0,5526,109.0,184.0,23.0,34.0,32.0,49.0,60.0,136.0,77.0,174.0,35.0,13.0,52.0,165.0,1.0,13.0,23.0,76.0,246.0,494.0,69.0,200.0,124.0,823.0,3087,35.0,64.0,1.0,16.0,11.0,84.0,66.0,137.0,26.0,89.0,62.0,272.0,132.0,360.0,174.0,33.0,40.0,158.0,52.0,29.0,44.0,21.0,65.0,14.0,7.0,26.0,8.0,10.0,151.0,22.0,42.0,4.0,44.0,106.0,20.0,170.0,68.0,238.0,20.0,54.0,38.0,16.0,59.0,6.0,26.0,31.0,5.0,33.0,3.0,7.0,90.0,8.0,18.0,44.0,103.0,2.0,6.0,128.0,5.0,7.0,160.0,14.0,63.0,20.0,35.0,3.0,2.0,22.0,8.0,38.0,22.0,1.0,,272.0,897,17.0,20.0,0.2682926829268293,0.2920353982300885,0.8405797101449275,0.345,0.0625,0.29213483146067415,0.35751295336787564,0.4979757085020243,0.546875,0.48175182481751827,0.5036023054755043,0.45625,0.4646017699115044,0.5360419397116645,0.48823529411764705,0.5113207547169811,0.2881844380403458,0.058704453441295545,0.13043478260869565,0.03676470588235294,27.200255102040817,0.6555555555555556,0.2631578947368421,0.032,0.12282734646581692,0.048723897911832945,0.12054794520547946,0.0535279805352798,0.12214983713355049,0.05027494108405342,0.06514657980456026,0.05363984674329502,0.027210884353741496,0.05389221556886228,0.05194805194805195,0.09859154929577464,0.11428571428571428,0.14634146341463414,0.13310580204778158,0.06944444444444445,0.05952380952380952,0.5789473684210527,0.26512968299711814,0.592391304347826,0.68125,0.3853211009174312,0.19596541786743515,0.4411764705882353,0.4580152671755725,0.11666666666666667,0.2507204610951009,0.4425287356321839,0.4425287356321839,0.22077922077922077,0.05043227665706052,0.2377521613832853,0.3151515151515151,0.3170731707317073,0.7884615384615384,0.425,0.6764705882352942,,0.1625,0.07692307692307693,,0.2168141592920354,0.6530612244897959,0.05752212389380531,0.336283185840708,0.3026315789473684,0.553314121037464,0.3291139240506329,0.48326450437317775,0.4902381355932204,0.47540205479452063,0.0847913862718708,0.11602209944751381,0.10206561360874848,0.330498177399757,9.048582995951417,26.305000000000003,0.32570806100217864,17.0,3.0,3.0,7.0,1.0,8.0,1.0,5.0,3.0,1.0,0.005,0.006060606060606061,0.4857142857142857,0.4857142857142857,1.0,0.0375,0.23076923076923078,,,,,,,,,True,
200768,1610612763,Kyle Lowry,Kyle Lowry,200768,MEM,125337.0,2089,-195.0,4158,4185,1326,1115,475.0,8343,128.0,247.0,13.0,21.0,39.0,85.0,40.0,87.0,52.0,118.0,54.0,16.0,17.0,86.0,5.0,12.0,6.0,37.0,220.0,452.0,36.0,140.0,243.0,791.0,4548,16.0,30.0,5.0,13.0,7.0,54.0,71.0,150.0,12.0,53.0,120.0,298.0,98.0,342.0,93.0,15.0,18.0,70.0,17.0,64.0,164.0,132.0,296.0,106.0,26.0,85.0,22.0,57.0,724.0,12.0,29.0,,65.0,141.0,3.0,209.0,41.0,250.0,6.0,92.0,44.0,48.0,72.0,8.0,52.0,55.0,7.0,20.0,,10.0,127.0,7.0,42.0,75.0,185.0,5.0,21.0,299.0,16.0,48.0,348.0,25.0,143.0,42.0,22.0,,,17.0,5.0,22.0,8.0,,2.0,298.0,1326,24.0,41.0,0.22272727272727272,0.23222748815165878,0.8611111111111112,0.2571428571428571,0.38461538461538464,0.22641509433962265,0.2903225806451613,0.48672566371681414,0.5333333333333333,0.47333333333333333,0.46283783783783783,0.5465116279069767,0.43842364532019706,0.5252324037184595,0.5625,0.5265017667844523,0.23648648648648649,0.1415929203539823,0.21862348178137653,0.09195402298850575,18.687619452112973,0.5669291338582677,0.024,,0.10405904059040591,0.022568093385214007,0.11948529411764706,0.01951219512195122,0.10847814639283834,0.02157894736842105,0.02608695652173913,0.029490616621983913,0.01327433628318584,0.022494887525562373,0.007936507936507936,0.08695652173913043,0.09480122324159021,0.1218274111675127,0.11899313501144165,0.12149532710280374,0.024489795918367346,0.36363636363636365,0.4172297297297297,0.5182186234817814,0.6632124352331606,0.25,0.14695945945945946,0.45977011494252873,0.5063291139240507,0.025,0.19932432432432431,0.4406779661016949,0.4482758620689655,0.3076923076923077,0.09121621621621621,0.14527027027027026,0.19767441860465115,0.20238095238095238,0.7647058823529411,0.4883720930232558,0.6190476190476191,,0.27906976744186046,0.4166666666666667,0.8,0.4187192118226601,0.4588235294117647,0.07881773399014778,0.18226600985221675,0.16216216216216217,0.6537162162162162,0.24285714285714285,0.5132620869565215,0.5053824324324325,0.4896223404255318,0.20253164556962025,0.25087719298245614,0.06826801517067003,0.37673830594184576,6.7933628318584045,27.42285714285714,0.3189033189033189,19.0,1.0,6.0,16.0,2.0,,,,,,0.014285714285714285,0.023255813953488372,0.35185185185185186,0.35185185185185186,0.9473684210526315,0.023255813953488372,0.375,1.0,0.01694915254237288,0.0070921985815602835,,,,,,True,
200784,1610612763,Bobby Jones,Bobby Jones,200784,MEM,4052.0,68,7.0,130,130,33,17,14.0,260,6.0,8.0,2.0,2.0,2.0,3.0,,1.0,1.0,1.0,2.0,,1.0,4.0,,,,2.0,7.0,10.0,1.0,6.0,4.0,21.0,125,2.0,2.0,,,,4.0,2.0,3.0,,2.0,2.0,6.0,6.0,8.0,3.0,,4.0,3.0,1.0,3.0,,3.0,3.0,2.0,1.0,,,,9.0,1.0,3.0,,,6.0,,6.0,4.0,10.0,,2.0,,2.0,,,,3.0,,,,2.0,3.0,,1.0,2.0,11.0,1.0,1.0,6.0,2.0,2.0,4.0,,2.0,,1.0,,,1.0,,1.0,,,,6.0,33,1.0,,0.42857142857142855,0.6,1.0,0.16666666666666666,,,0.2,0.7,1.0,0.6666666666666666,0.53125,1.0,0.4,0.5833333333333334,1.0,0.5,0.375,0.3,0.25,1.0,14.583333333333334,,,,0.10526315789473684,0.075,,0.05263157894736842,0.08,0.06779661016949153,0.1111111111111111,0.1111111111111111,,0.07142857142857142,,0.13333333333333333,0.0625,0.11538461538461539,,,,,0.5,0.75,1.0,0.3333333333333333,0.0625,,,,0.0625,1.0,1.0,1.0,0.125,0.25,0.25,0.25,1.0,1.0,1.0,,,,,0.6,0.6666666666666666,,0.4,,0.875,0.3333333333333333,0.5802733333333332,0.6102000000000001,0.6017875,0.1111111111111111,0.16666666666666666,0.19047619047619047,0.2857142857142857,3.3200000000000003,29.03333333333333,0.25384615384615383,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,33100.0,552,-14.0,1069,1090,316,291,106.0,2159,49.0,76.0,14.0,22.0,11.0,15.0,23.0,52.0,20.0,62.0,3.0,3.0,1.0,4.0,,1.0,1.0,3.0,92.0,190.0,2.0,7.0,86.0,276.0,1154,18.0,30.0,,2.0,9.0,45.0,22.0,44.0,2.0,6.0,43.0,93.0,114.0,70.0,6.0,,18.0,4.0,1.0,13.0,29.0,9.0,38.0,7.0,2.0,18.0,1.0,10.0,85.0,8.0,23.0,4.0,26.0,55.0,12.0,93.0,35.0,128.0,7.0,4.0,3.0,1.0,29.0,,15.0,7.0,1.0,14.0,,3.0,36.0,2.0,11.0,18.0,35.0,4.0,1.0,84.0,10.0,3.0,105.0,11.0,41.0,17.0,19.0,,,14.0,4.0,19.0,10.0,1.0,,93.0,316,9.0,16.0,0.6195652173913043,0.6867469879518072,1.0,0.2857142857142857,,0.3333333333333333,0.2857142857142857,0.4842105263157895,0.6,0.5,0.48223350253807107,0.5625,0.5,0.5655737704918032,0.6081081081081081,0.6118421052631579,0.03553299492385787,0.06842105263157895,0.13157894736842105,0.038461538461538464,23.60876897133221,0.8055555555555556,0.35294117647058826,0.1111111111111111,0.1385390428211587,0.06948640483383686,0.19117647058823528,0.05970149253731343,0.15196998123827393,0.06666666666666667,0.125,0.04081632653061224,0.04132231404958678,0.07,0.029411764705882353,0.08661417322834646,0.15384615384615385,0.1686746987951807,0.2072072072072072,0.12,0.07954545454545454,0.5263157894736842,0.38578680203045684,0.6447368421052632,0.7424242424242424,0.6530612244897959,0.2639593908629442,0.4423076923076923,0.46,0.391304347826087,0.3147208121827411,0.3225806451612903,0.32786885245901637,0.8,0.015228426395939087,0.02030456852791878,0.25,0.25,1.0,0.6875,0.6363636363636364,0.21428571428571427,0.03125,,,0.3,0.7333333333333333,0.06,0.06,0.3333333333333333,0.4213197969543147,0.25,0.460603807106599,0.5013788461538462,0.4468220000000001,0.18061674008810572,0.18636363636363637,0.16304347826086957,0.33695652173913043,8.141052631578948,24.514285714285712,0.29560336763330214,1.0,1.0,1.0,,,,,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,0.03125,0.3333333333333333,,0.016129032258064516,,,,,,,True,
2434,1610612763,Juan Carlos Navarro,Juan Carlos Navarro,2434,MEM,71947.0,1199,-68.0,2423,2426,649,620,272.0,4849,33.0,64.0,1.0,7.0,6.0,15.0,47.0,90.0,12.0,37.0,31.0,6.0,73.0,232.0,6.0,19.0,18.0,60.0,92.0,191.0,88.0,263.0,69.0,517.0,2652,5.0,19.0,6.0,20.0,6.0,34.0,19.0,45.0,21.0,66.0,35.0,136.0,44.0,140.0,234.0,30.0,,232.0,73.0,14.0,71.0,28.0,99.0,20.0,8.0,51.0,7.0,13.0,226.0,10.0,9.0,1.0,27.0,65.0,4.0,96.0,20.0,116.0,5.0,28.0,21.0,7.0,50.0,5.0,31.0,28.0,2.0,19.0,3.0,10.0,78.0,7.0,20.0,19.0,52.0,,3.0,95.0,5.0,22.0,83.0,6.0,23.0,17.0,,,,,,,,,,136.0,649,10.0,17.0,0.2391304347826087,0.2391304347826087,0.8863636363636364,0.33460076045627374,0.3,0.3181818181818182,0.33460076045627374,0.4816753926701571,0.2631578947368421,0.4222222222222222,0.4933920704845815,0.358974358974359,0.45495495495495497,0.5244897959183673,0.39285714285714285,0.5113636363636364,0.579295154185022,0.07329842931937172,0.09375,0.06666666666666667,20.836390315480557,0.6410256410256411,0.05333333333333334,0.011235955056179775,0.08419689119170984,0.012587412587412588,0.08823529411764706,0.02631578947368421,0.08534322820037106,0.017351598173515982,0.011538461538461539,0.02403846153846154,0.004048582995951417,0.019417475728155338,0.056338028169014086,0.054474708171206226,0.07731958762886598,0.11214953271028037,0.08333333333333333,0.10606060606060606,0.01953125,,0.14096916299559473,0.515625,0.5689655172413793,0.18181818181818182,0.19823788546255505,0.5222222222222223,0.5595238095238095,0.2553191489361702,0.08149779735682819,0.32432432432432434,0.34285714285714286,0.3333333333333333,0.06828193832599119,0.5110132158590308,0.3146551724137931,0.3173913043478261,0.8767123287671232,0.1794871794871795,0.14285714285714285,,0.48717948717948717,0.3157894736842105,1.0,0.13513513513513514,0.4,0.05405405405405406,0.5405405405405406,0.3,0.7202643171806168,0.3146551724137931,0.5124901982378857,0.4869982142857142,0.4860400900900899,0.052854122621564484,0.11057692307692307,0.06576402321083172,0.26305609284332687,7.659685863874342,25.404182509505702,0.26784977300866697,15.0,1.0,3.0,,2.0,3.0,,,,,0.0076045627376425855,0.008620689655172414,0.4838709677419355,0.4838709677419355,0.9333333333333333,0.02564102564102564,0.5,2.0,0.05405405405405406,0.007547169811320755,,,,,,True,
2545,1610612763,Darko Milicic,Darko Milicic,2545,MEM,40564.0,676,-47.0,1352,1371,459,292,165.0,2723,41.0,68.0,9.0,24.0,13.0,23.0,36.0,93.0,3.0,14.0,,,,,,,,,80.0,175.0,,,24.0,184.0,1453,13.0,30.0,,,3.0,29.0,20.0,45.0,,,8.0,48.0,96.0,64.0,,,16.0,,,14.0,10.0,4.0,14.0,3.0,1.0,4.0,1.0,5.0,32.0,13.0,35.0,3.0,38.0,84.0,18.0,140.0,51.0,191.0,4.0,7.0,7.0,,29.0,1.0,14.0,22.0,3.0,15.0,,4.0,51.0,6.0,12.0,46.0,75.0,1.0,11.0,42.0,12.0,1.0,44.0,8.0,22.0,4.0,51.0,,,34.0,15.0,51.0,32.0,1.0,3.0,48.0,459,2.0,4.0,0.6,0.6666666666666666,,,,,,0.45714285714285713,0.43333333333333335,0.4444444444444444,0.45714285714285713,0.43333333333333335,0.4444444444444444,0.47668393782383417,0.4393939393939394,0.47058823529411764,,0.08,0.11764705882352941,0.053763440860215055,15.85445094217024,0.5686274509803921,0.5,0.05084745762711865,0.17834394904458598,0.08196721311475409,0.20652173913043478,0.06666666666666667,0.18625954198473282,0.07717041800643087,0.08391608391608392,0.07534246575342465,0.08695652173913043,0.07096774193548387,0.05,0.14,0.2072072072072072,0.19047619047619047,0.2080536912751678,0.2,0.04938271604938271,0.6274509803921569,0.38857142857142857,0.6029411764705882,0.6833333333333333,0.6829268292682927,0.5314285714285715,0.3870967741935484,0.4090909090909091,0.5,0.08,0.21428571428571427,0.23076923076923078,0.6666666666666666,,,,,,0.8,0.375,0.2222222222222222,,,,0.5111111111111111,0.5652173913043478,,,,0.38857142857142857,,0.46371657142857137,0.5385370370370369,0.48139111111111105,0.1164021164021164,0.1164021164021164,0.15760869565217392,0.2608695652173913,5.612571428571428,,0.33949704142011833,,,,,,,,2.0,,,,,,,,,,,0.07142857142857142,,,,,,,True,
200814,1610612763,Tarence Kinsey,Tarence Kinsey,200814,MEM,4897.0,82,-8.0,161,164,69,62,22.0,325,3.0,7.0,1.0,2.0,3.0,5.0,1.0,5.0,6.0,15.0,3.0,1.0,1.0,4.0,,,1.0,4.0,10.0,27.0,3.0,7.0,5.0,34.0,155,1.0,3.0,,,,2.0,7.0,15.0,2.0,5.0,3.0,23.0,12.0,8.0,9.0,,,4.0,1.0,1.0,2.0,,2.0,,,1.0,1.0,,4.0,,3.0,,2.0,5.0,1.0,8.0,3.0,11.0,,3.0,3.0,,1.0,,1.0,2.0,1.0,,,1.0,3.0,,2.0,4.0,11.0,,,5.0,,1.0,6.0,,1.0,2.0,,,,,,,,,,23.0,69,2.0,2.0,0.6,0.6,1.0,0.42857142857142855,,0.4,0.42857142857142855,0.37037037037037035,0.3333333333333333,0.4666666666666667,0.4264705882352941,0.3333333333333333,0.5,0.4594594594594595,0.3333333333333333,0.5227272727272727,0.20588235294117646,0.037037037037037035,,0.2,21.27659574468085,0.3333333333333333,0.14285714285714285,,0.07936507936507936,0.047619047619047616,0.1111111111111111,,0.08641975308641975,0.0379746835443038,,0.15384615384615385,0.03225806451612903,,,,0.3,0.0625,0.125,,,,0.20588235294117646,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.14705882352941177,0.2,0.25,,0.4411764705882353,0.4,0.4,0.8333333333333334,0.08823529411764706,0.11764705882352941,0.25,0.25,1.0,0.6666666666666666,0.5,1.0,,,,0.25,0.6,0.05,0.2,0.25,0.4117647058823529,0.25,0.48175588235294114,0.5301,0.5099475,0.02857142857142857,0.03571428571428571,0.058823529411764705,0.6764705882352942,12.425925925925927,24.142857142857142,0.42857142857142855,2.0,,1.0,,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,1.0,,,,,,,,,True,
2031,1610612763,Stromile Swift,Stromile Swift,2031,MEM,18927.0,315,-72.0,618,617,147,167,70.0,1235,26.0,45.0,6.0,13.0,5.0,11.0,12.0,29.0,5.0,21.0,,,,,,,,,43.0,95.0,,,25.0,111.0,679,10.0,19.0,,,5.0,25.0,11.0,23.0,,,7.0,29.0,60.0,26.0,,,12.0,,,12.0,7.0,1.0,8.0,,1.0,5.0,,2.0,17.0,10.0,15.0,2.0,10.0,29.0,8.0,47.0,27.0,74.0,3.0,4.0,3.0,1.0,15.0,1.0,7.0,10.0,,8.0,,1.0,25.0,1.0,8.0,17.0,42.0,3.0,7.0,36.0,2.0,3.0,38.0,4.0,17.0,4.0,21.0,,,12.0,9.0,21.0,13.0,1.0,1.0,29.0,147,7.0,3.0,0.6976744186046512,0.8108108108108109,,,,,,0.45263157894736844,0.5263157894736842,0.4782608695652174,0.45263157894736844,0.5263157894736842,0.4782608695652174,0.4955357142857143,0.5208333333333334,0.5178571428571429,,0.12631578947368421,0.15555555555555556,0.1724137931034483,19.51566951566952,0.6,0.36363636363636365,0.09523809523809523,0.12133891213389121,0.07246376811594203,0.16666666666666666,0.11627906976744186,0.13043478260869565,0.08532423208191127,0.06329113924050633,0.09803921568627451,0.06493506493506493,0.11428571428571428,0.125,0.10256410256410256,0.11764705882352941,0.13636363636363635,0.16,0.2,0.075,0.6190476190476191,0.47368421052631576,0.5777777777777777,0.6842105263157895,0.7692307692307693,0.30526315789473685,0.41379310344827586,0.5,0.4166666666666667,0.22105263157894736,0.23809523809523808,0.23809523809523808,1.0,,,,,,0.6842105263157895,0.46153846153846156,0.16666666666666666,,,,0.4782608695652174,0.45454545454545453,,,,0.47368421052631576,,0.48893473684210526,0.5081399999999999,0.46257826086956516,0.1574074074074074,0.1574074074074074,0.22522522522522523,0.26126126126126126,6.245263157894736,,0.23786407766990292,,,,,,,,,3.0,,,,,,,,,,,,,,,,,True,
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,63802.0,1063,-75.0,2115,2138,589,554,220.0,4253,83.0,125.0,8.0,16.0,21.0,29.0,7.0,22.0,40.0,81.0,23.0,5.0,54.0,141.0,2.0,9.0,12.0,30.0,130.0,228.0,64.0,164.0,86.0,538.0,2355,11.0,20.0,3.0,11.0,7.0,38.0,27.0,49.0,14.0,35.0,32.0,128.0,96.0,164.0,174.0,18.0,8.0,141.0,54.0,21.0,86.0,36.0,122.0,20.0,16.0,43.0,21.0,22.0,280.0,7.0,17.0,,47.0,125.0,4.0,176.0,24.0,200.0,7.0,16.0,14.0,2.0,45.0,7.0,23.0,27.0,1.0,22.0,1.0,4.0,72.0,5.0,22.0,25.0,59.0,3.0,10.0,91.0,4.0,8.0,114.0,14.0,41.0,14.0,9.0,1.0,,6.0,3.0,10.0,4.0,1.0,,128.0,589,7.0,13.0,0.36923076923076925,0.38095238095238093,0.90625,0.3902439024390244,0.2727272727272727,0.4,0.3902439024390244,0.5701754385964912,0.55,0.5510204081632653,0.576530612244898,0.5,0.5714285714285714,0.6048387096774194,0.5285714285714286,0.6078431372549019,0.41836734693877553,0.09210526315789473,0.144,0.13636363636363635,21.299029945170812,0.625,0.058823529411764705,,0.1793400286944046,0.02702702702702703,0.16967509025270758,0.023972602739726026,0.17659137577002054,0.026058631921824105,0.028169014084507043,0.02617801047120419,0.02666666666666667,0.030042918454935622,,0.1703056768558952,0.13218390804597702,0.21428571428571427,0.15695067264573992,0.2222222222222222,0.04046242774566474,0.4,0.31887755102040816,0.664,0.7757009345794392,0.3493975903614458,0.05612244897959184,0.3181818181818182,0.3684210526315789,0.2857142857142857,0.2066326530612245,0.49382716049382713,0.49382716049382713,0.425,0.058673469387755105,0.3596938775510204,0.3829787234042553,0.3829787234042553,0.8888888888888888,0.5161290322580645,0.5,,0.2903225806451613,0.2222222222222222,1.0,0.34523809523809523,0.7241379310344828,0.05952380952380952,0.35714285714285715,0.4,0.7372448979591837,0.3829787234042553,0.5180843989769822,0.5379909090909091,0.518762048192771,0.10238095238095238,0.1607843137254902,0.07063197026022305,0.2379182156133829,8.095175438596492,25.794512195121953,0.2784869976359338,10.0,2.0,2.0,,,14.0,1.0,,,,,,0.43478260869565216,0.43478260869565216,1.0,0.06451612903225806,0.4,2.0,,0.012121212121212121,1.0,1.0,0.5,1.0,,True,
