EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGA,Corner3Assists,DeadBallTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls,Offensive Fouls Drawn,OffensiveGoaltends,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,PtsUnassisted3s,Fg3aBlocked,LostBallOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3SecondViolations,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,on,BlockedCorner3,Clear Path Fouls
101204,1610612739,Dwayne Jones,Dwayne Jones,101204,CLE,15595.0,260,-10,494,498,212,199,72.0,992,13.0,22.0,12.0,16.0,7.0,10.0,3.0,1.0,1.0,13.0,25.0,1.0,22.0,48.0,530,12.0,17.0,8.0,32.0,7.0,11.0,1.0,10.0,24.0,4.0,22.0,22.0,1.0,6.0,1.0,2.0,3.0,2.0,1.0,8.0,10.0,21.0,3.0,6.0,27.0,10.0,43.0,34.0,77.0,1.0,6.0,5.0,1.0,7.0,3.0,4.0,7.0,1.0,5.0,30.0,48.0,2.0,25.0,3.0,40.0,2.0,13.0,8.0,14.0,12.0,2.0,14.0,10.0,1.0,1.0,24.0,212,5.0,8.0,0.15384615384615385,1.0,0.52,0.7058823529411765,0.6363636363636364,0.5,0.7058823529411765,0.5833333333333334,0.5333333333333333,0.64,0.5217391304347826,0.038461538461538464,0.24,0.18181818181818182,0.6666666666666666,9.027777777777779,1.0,0.4166666666666667,0.0967741935483871,0.15083798882681565,0.1320754716981132,0.1016949152542373,0.15873015873015872,0.13865546218487396,0.13963963963963963,0.19148936170212766,0.14634146341463414,0.08450704225352113,0.15789473684210525,0.16,0.1774193548387097,0.14814814814814814,0.12698412698412698,0.1,0.10526315789473684,0.16666666666666666,0.7142857142857143,0.8461538461538461,0.5909090909090909,0.7222222222222222,0.15384615384615385,0.11538461538461539,0.038461538461538464,0.9411764705882353,0.75,0.08333333333333333,0.8333333333333334,0.7,0.08333333333333333,0.8846153846153846,0.535984,0.5627357142857143,0.5466090909090909,0.35135135135135137,0.3611111111111111,0.6666666666666666,0.5,1.8120000000000005,43.6,0.4291497975708502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1112,1610612739,Ben Wallace,Ben Wallace,1112,CLE,16445.0,274,-30,515,528,139,101,81.0,1043,20.0,35.0,8.0,9.0,8.0,14.0,9.0,,,22.0,45.0,,7.0,51.0,568,8.0,10.0,1.0,17.0,8.0,15.0,,1.0,17.0,30.0,14.0,10.0,,2.0,1.0,4.0,5.0,2.0,1.0,14.0,5.0,20.0,,10.0,31.0,3.0,44.0,25.0,69.0,2.0,10.0,4.0,6.0,5.0,3.0,2.0,9.0,2.0,3.0,9.0,16.0,2.0,12.0,1.0,17.0,1.0,8.0,1.0,19.0,14.0,5.0,19.0,13.0,,1.0,17.0,139,,1.0,0.6818181818181818,0.8823529411764706,0.4888888888888889,0.8,0.5333333333333333,0.4888888888888889,0.8,0.5333333333333333,0.4811320754716981,0.7727272727272727,0.53125,,0.044444444444444446,0.05714285714285714,,10.130718954248366,0.5555555555555556,0.3333333333333333,,0.1657754010695187,0.0975609756097561,0.18181818181818182,0.08333333333333333,0.16942148760330578,0.09433962264150944,0.09210526315789473,0.11320754716981132,0.09210526315789473,0.06521739130434782,0.14285714285714285,0.11594202898550725,0.13043478260869565,0.2361111111111111,0.24324324324324326,0.05555555555555555,0.09523809523809523,0.6842105263157895,0.7777777777777778,0.5714285714285714,0.6060606060606061,0.75,0.2,,0.9,0.8888888888888888,0.375,0.9333333333333333,0.5714285714285714,,0.7777777777777778,0.5819,0.63229,0.60492,0.15384615384615385,0.15384615384615385,0.3333333333333333,0.3333333333333333,2.488888888888889,,0.26990291262135924,2.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,0.2222222222222222,0.2222222222222222,0.022222222222222223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1887,1610612739,Wally Szczerbiak,Wally Szczerbiak,1887,CLE,14441.0,241,-23,437,445,115,100,83.0,882,5.0,8.0,,,1.0,2.0,20.0,16.0,3.0,28.0,77.0,22.0,11.0,79.0,485,1.0,9.0,,5.0,1.0,16.0,6.0,3.0,11.0,42.0,14.0,,,3.0,13.0,8.0,21.0,5.0,9.0,50.0,1.0,7.0,,9.0,19.0,6.0,34.0,8.0,42.0,,4.0,3.0,1.0,7.0,4.0,3.0,10.0,,2.0,11.0,15.0,1.0,15.0,,13.0,1.0,4.0,1.0,1.0,,,1.0,,,1.0,11.0,115,2.0,1.0,0.75,0.75,0.36363636363636365,0.1111111111111111,0.0625,0.3434343434343434,0.19230769230769232,0.18181818181818182,0.3640776699029126,0.19230769230769232,0.22916666666666666,0.2222222222222222,0.03896103896103896,0.25,,21.20075046904315,0.7,0.2857142857142857,,0.12179487179487179,0.040697674418604654,0.20930232558139536,0.017543859649122806,0.1407035175879397,0.034934497816593885,0.030303030303030304,,0.07042253521126761,0.022727272727272728,,0.0784313725490196,0.15151515151515152,0.1388888888888889,0.21428571428571427,0.2,,,0.08080808080808081,0.625,0.8333333333333334,0.8,0.20202020202020202,0.16161616161616163,,,,0.09090909090909091,0.5,0.13636363636363635,0.30303030303030304,0.44483737373737386,0.4457611111111111,0.458390909090909,0.0392156862745098,0.05,0.06329113924050633,0.13924050632911392,14.524675324675325,24.836363636363636,0.2631578947368421,10.0,49.0,3.0,3.0,,,3.0,,0.5,0.5,0.494949494949495,13.0,1.0,6.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,4.0,1.0,4.0,2.0,12.0,16.0,3.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,0.18181818181818182,0.25,0.3333333333333333,0.18181818181818182,0.02040816326530612,0.7,0.2653061224489796,0.2708333333333333,0.7692307692307693,0.06060606060606061,0.16666666666666666,0.16666666666666666,1.0,0.1875,0.1875,1.0,0.07692307692307693,1.0,1.0,0.23076923076923078,0.13636363636363635,0.3333333333333333,0.3333333333333333,0.1875,,,,,,,,,,,,,,,,True,,
2484,1610612739,Devin Brown,Devin Brown,2484,CLE,105728.0,1762,-43,3274,3300,881,905,499.0,6574,96.0,186.0,12.0,29.0,17.0,41.0,107.0,87.0,28.0,172.0,385.0,146.0,107.0,586.0,3504,23.0,52.0,13.0,89.0,33.0,86.0,46.0,35.0,134.0,172.0,172.0,18.0,8.0,37.0,133.0,42.0,175.0,27.0,69.0,392.0,20.0,43.0,2.0,41.0,144.0,13.0,198.0,65.0,263.0,7.0,52.0,26.0,26.0,55.0,30.0,25.0,99.0,9.0,23.0,76.0,144.0,8.0,115.0,,142.0,13.0,66.0,11.0,7.0,4.0,2.0,7.0,5.0,,2.0,134.0,881,20.0,10.0,0.5,0.5276073619631901,0.44675324675324674,0.4423076923076923,0.38372093023255816,0.4510357815442561,0.5277777777777778,0.375,0.49159663865546216,0.5493827160493827,0.4407894736842105,0.2749529190207156,0.09610389610389611,0.11290322580645161,0.11214953271028037,18.007265179034768,0.5555555555555556,0.11818181818181818,0.014184397163120567,0.1275465013286094,0.03604358759430008,0.10933333333333334,0.04672897196261682,0.12300531914893617,0.038864898210980874,0.04285714285714286,0.03257328990228013,0.032188841201716736,0.043010752688172046,0.053691275167785234,0.0859375,0.11888111888111888,0.16775599128540306,0.09558823529411764,0.14563106796116504,0.027237354085603113,0.7142857142857143,0.3502824858757062,0.5161290322580645,0.5818181818181818,0.5208333333333334,0.2015065913370998,0.1638418079096045,0.4027777777777778,0.41379310344827586,0.25,0.3106060606060606,0.4146341463414634,0.21212121212121213,0.6252354048964218,0.5137744741873805,0.5239122807017544,0.5014329365079366,0.11301369863013698,0.1506849315068493,0.15187713310580206,0.22866894197952217,7.509610389610389,25.776712328767122,0.26908979841172875,42.0,92.0,15.0,44.0,4.0,13.0,14.0,,0.3925233644859813,0.4421052631578947,0.17325800376647835,34.0,20.0,59.0,7.0,11.0,6.0,18.0,25.0,9.0,5.0,45.0,10.0,20.0,11.0,132.0,79.0,25.0,18.0,46.0,7.0,17.0,1.0,1.0,0.9777777777777777,0.3082191780821918,0.5,0.2391304347826087,0.32608695652173914,0.043478260869565216,0.35714285714285715,0.3695652173913043,0.38636363636363635,0.6176470588235294,0.1111111111111111,0.3389830508474576,0.3389830508474576,1.0,0.28735632183908044,0.29411764705882354,0.96,0.1527777777777778,0.6363636363636364,1.0,0.125,0.13636363636363635,0.3333333333333333,0.17857142857142858,0.31645569620253167,3.0,3.0,2.0,2.0,0.0136986301369863,0.022988505747126436,0.3333333333333333,1.0,,,,,,,,True,,
2753,1610612739,Delonte West,Delonte West,2753,CLE,24401.0,407,9,775,784,234,188,121.0,1559,18.0,34.0,2.0,5.0,9.0,15.0,15.0,25.0,11.0,36.0,72.0,44.0,14.0,143.0,847,3.0,7.0,2.0,17.0,12.0,22.0,17.0,5.0,53.0,22.0,50.0,4.0,,7.0,55.0,7.0,62.0,7.0,31.0,131.0,3.0,4.0,,7.0,27.0,1.0,35.0,7.0,42.0,1.0,17.0,10.0,7.0,18.0,13.0,5.0,22.0,1.0,7.0,12.0,27.0,,13.0,,19.0,1.0,8.0,2.0,11.0,8.0,,11.0,5.0,,,53.0,234,6.0,2.0,0.3055555555555556,0.3235294117647059,0.5,0.42857142857142855,0.5454545454545454,0.5560344827586207,0.5357142857142857,0.6153846153846154,0.572,0.5666666666666667,0.6309523809523809,0.3793103448275862,0.09722222222222222,0.17647058823529413,0.06666666666666667,16.083150984682714,0.8181818181818182,0.045454545454545456,,0.09540636042402827,0.013793103448275862,0.07954545454545454,0.03409090909090909,0.09164420485175202,0.018518518518518517,0.01834862385321101,0.0136986301369863,0.009259259259259259,0.046153846153846156,,0.08035714285714286,0.19047619047619047,0.05555555555555555,0.06557377049180328,0.1111111111111111,0.019230769230769232,0.45454545454545453,0.29310344827586204,0.5294117647058824,0.6428571428571429,0.3888888888888889,0.12931034482758622,0.21551724137931033,0.35714285714285715,0.4,,0.38461538461538464,0.6,0.28205128205128205,0.6724137931034483,0.5534474137931036,0.5952423076923077,0.5831884615384616,0.06504065040650407,0.10126582278481013,0.11888111888111888,0.3706293706293706,8.154166666666667,24.236363636363635,0.30193548387096775,6.0,23.0,,4.0,,1.0,1.0,,0.4,0.42857142857142855,0.19827586206896552,12.0,6.0,19.0,,3.0,1.0,6.0,13.0,4.0,7.0,19.0,3.0,7.0,8.0,54.0,25.0,13.0,11.0,13.0,1.0,,,3.0,0.9473684210526315,0.4318181818181818,0.42857142857142855,0.47058823529411764,0.4318181818181818,,0.3333333333333333,0.5217391304347826,0.5217391304347826,0.16666666666666666,0.16379310344827586,0.3157894736842105,0.3333333333333333,1.0,0.52,0.52,0.9230769230769231,0.21428571428571427,,,0.2857142857142857,0.15384615384615385,0.16666666666666666,0.6363636363636364,0.52,3.0,3.0,1.0,,0.022727272727272728,,0.75,1.0,0.05263157894736842,,,,,,,True,,
2873,1610612739,Billy Thomas,Billy Thomas,2873,CLE,1033.0,17,-7,34,30,19,6,4.0,64,,,,,,,,3.0,1.0,,,6.0,,6.0,41,,,,,,,2.0,,3.0,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,1.0,,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,3.0,19,,,,,,,,0.5,,0.75,0.5,,0.75,1.0,,,,20.51282051282051,0.5,,,0.25,,,,0.16666666666666666,,,,,,,,0.4,,,,,,,,,,,0.5,,,,,,0.5,1.0,0.548575,,0.507675,,,,0.5,,24.033333333333335,0.5588235294117647,,,,1.0,,,,,,,,,,3.0,,,,1.0,2.0,,1.0,2.0,,,1.0,6.0,3.0,2.0,,,,,,,1.0,0.3333333333333333,,0.5,0.3333333333333333,,,,,,0.5,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,0.5,,1.0,0.6666666666666666,,,,1.0,,,,,,,,,,,,True,,
1716,1610612739,Larry Hughes,Larry Hughes,1716,CLE,12992.0,217,-74,411,422,116,162,61.0,833,10.0,20.0,1.0,2.0,1.0,1.0,11.0,17.0,9.0,25.0,63.0,22.0,29.0,97.0,489,2.0,6.0,,10.0,8.0,16.0,12.0,13.0,44.0,34.0,16.0,2.0,,6.0,6.0,4.0,10.0,3.0,2.0,24.0,,3.0,,6.0,13.0,,19.0,3.0,22.0,2.0,12.0,9.0,3.0,4.0,3.0,1.0,16.0,2.0,2.0,8.0,17.0,,24.0,,34.0,1.0,10.0,5.0,1.0,,1.0,1.0,1.0,,1.0,44.0,116,3.0,5.0,0.68,0.7083333333333334,0.3968253968253968,0.3333333333333333,0.5,0.4,0.5,0.5535714285714286,0.48,0.5,0.6285714285714286,0.25882352941176473,0.09523809523809523,0.15,0.09090909090909091,23.81930184804928,0.25,,,0.11607142857142858,0.018072289156626505,0.10909090909090909,,0.11377245508982035,0.014492753623188406,0.02,0.019230769230769232,0.015625,,,0.10638297872340426,0.02857142857142857,0.23333333333333334,0.11428571428571428,0.1,0.0425531914893617,1.0,0.23529411764705882,0.5,0.5882352941176471,0.7,0.12941176470588237,0.2,0.2,0.5,,0.03571428571428571,1.0,0.32142857142857145,0.49411764705882355,0.4982241176470589,0.5023124999999999,0.45881607142857145,0.11578947368421053,0.1388888888888889,0.10309278350515463,0.4536082474226804,11.969841269841266,24.86363636363636,0.2822384428223844,3.0,32.0,1.0,12.0,1.0,4.0,1.0,,0.2727272727272727,0.3,0.3764705882352941,12.0,2.0,5.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,6.0,2.0,4.0,5.0,18.0,17.0,4.0,1.0,3.0,3.0,2.0,2.0,,1.0,0.2727272727272727,0.5,0.4166666666666667,0.2727272727272727,0.0625,1.0,0.375,0.4,0.5833333333333334,0.058823529411764705,0.4,0.4,1.0,0.23529411764705882,0.23529411764705882,1.0,0.1,1.0,1.0,0.3,0.10714285714285714,0.3333333333333333,0.4444444444444444,0.23529411764705882,1.0,,,1.0,,,0.3333333333333333,1.0,,1.0,0.043478260869565216,,,,,True,,
1800,1610612739,Damon Jones,Damon Jones,1800,CLE,46614.0,777,8,1434,1432,360,379,204.0,2866,10.0,15.0,,,1.0,3.0,7.0,79.0,29.0,23.0,50.0,149.0,14.0,237.0,1504,2.0,3.0,,13.0,3.0,7.0,42.0,12.0,63.0,22.0,24.0,,,1.0,53.0,22.0,75.0,9.0,23.0,172.0,2.0,,,13.0,26.0,1.0,40.0,2.0,42.0,1.0,13.0,13.0,,15.0,10.0,5.0,22.0,2.0,5.0,15.0,31.0,,18.0,,21.0,1.0,2.0,6.0,1.0,1.0,,1.0,,,1.0,63.0,360,5.0,6.0,0.4782608695652174,0.4782608695652174,0.46,0.6666666666666666,0.42857142857142855,0.5603015075376885,0.5,0.5204081632653061,0.572463768115942,0.5,0.5625,0.7487437185929648,0.02,,0.14285714285714285,13.745498199279712,0.6818181818181818,0.023255813953488372,,0.04905660377358491,,0.08387096774193549,0.009009009009009009,0.05693430656934306,0.002886002886002886,,,,,0.025,0.08333333333333333,0.02097902097902098,0.0410958904109589,0.07079646017699115,0.11904761904761904,0.009174311926605505,,0.07537688442211055,0.6666666666666666,0.6666666666666666,0.7,0.035175879396984924,0.3969849246231156,,,,0.061224489795918366,0.3333333333333333,0.5918367346938775,0.8241206030150754,0.5212111111111111,0.5150125000000001,0.4998499999999999,0.014925373134328358,0.0392156862745098,0.05485232067510549,0.26582278481012656,12.027999999999997,24.481208053691272,0.2510460251046025,3.0,28.0,13.0,7.0,2.0,,1.0,,0.42857142857142855,0.5,0.1407035175879397,10.0,31.0,70.0,1.0,4.0,4.0,13.0,28.0,6.0,11.0,59.0,3.0,10.0,15.0,174.0,79.0,28.0,12.0,18.0,2.0,1.0,3.0,,0.9830508474576272,0.3959731543624161,0.3,0.35714285714285715,0.3959731543624161,,0.3333333333333333,0.35714285714285715,0.35714285714285715,0.3,0.35175879396984927,0.44285714285714284,0.4626865671641791,1.0,0.35443037974683544,0.36363636363636365,0.9642857142857143,0.3076923076923077,0.25,1.0,0.46153846153846156,0.2653061224489796,0.3076923076923077,0.3793103448275862,0.35443037974683544,2.0,3.0,5.0,1.0,0.03355704697986577,0.02531645569620253,0.3333333333333333,1.0,0.04285714285714286,1.0,0.006666666666666667,,,,,True,,
1956,1610612739,Ira Newble,Ira Newble,1956,CLE,14731.0,246,-103,464,480,157,181,62.0,944,16.0,25.0,5.0,9.0,3.0,3.0,4.0,7.0,3.0,22.0,46.0,17.0,6.0,65.0,524,5.0,10.0,3.0,16.0,5.0,9.0,7.0,4.0,17.0,26.0,18.0,8.0,,4.0,4.0,,4.0,,4.0,8.0,1.0,12.0,2.0,7.0,16.0,4.0,27.0,15.0,42.0,2.0,15.0,10.0,5.0,3.0,3.0,,16.0,,4.0,14.0,28.0,3.0,10.0,3.0,9.0,1.0,4.0,1.0,3.0,1.0,2.0,3.0,2.0,,,17.0,157,6.0,1.0,0.5909090909090909,0.7222222222222222,0.4782608695652174,0.5,0.5555555555555556,0.46825396825396826,0.5909090909090909,0.40625,0.48507462686567165,0.6153846153846154,0.4473684210526316,0.2698412698412698,0.08695652173913043,0.04,0.5,15.514018691588786,0.1875,0.19047619047619047,0.07407407407407407,0.11594202898550725,0.07407407407407407,0.12280701754385964,0.015625,0.11794871794871795,0.05752212389380531,0.14035087719298245,0.05405405405405406,0.029411764705882353,0.02564102564102564,,0.12244897959183673,0.07692307692307693,0.14,0.1590909090909091,,0.06451612903225806,0.6666666666666666,0.3968253968253968,0.64,0.6666666666666666,0.625,0.06349206349206349,0.1111111111111111,0.8181818181818182,0.5555555555555556,0.2,0.1875,1.0,0.1875,0.6666666666666666,0.5239142857142857,0.5876136363636364,0.46105937499999994,0.06060606060606061,0.08163265306122448,0.24615384615384617,0.26153846153846155,7.710869565217391,24.476470588235294,0.33836206896551724,1.0,17.0,,13.0,1.0,3.0,1.0,,0.25,0.5,0.2698412698412698,5.0,4.0,10.0,1.0,1.0,1.0,4.0,1.0,,,5.0,1.0,1.0,1.0,15.0,7.0,1.0,,,1.0,1.0,,,1.0,0.29411764705882354,1.0,0.14285714285714285,0.29411764705882354,0.058823529411764705,,0.29411764705882354,0.3125,0.6,0.15873015873015872,0.4,0.4,1.0,0.14285714285714285,0.14285714285714285,1.0,0.09090909090909091,1.0,1.0,,0.25,0.25,,0.14285714285714285,,,,3.0,,,,,,,,1.0,,,,True,,
2400,1610612739,Drew Gooden,Drew Gooden,2400,CLE,22227.0,370,-91,698,712,175,252,93.0,1410,18.0,37.0,8.0,14.0,6.0,14.0,47.0,1.0,1.0,50.0,135.0,1.0,27.0,127.0,775,9.0,19.0,4.0,22.0,11.0,39.0,1.0,6.0,28.0,54.0,46.0,18.0,,14.0,7.0,3.0,10.0,2.0,4.0,23.0,3.0,22.0,2.0,7.0,45.0,10.0,62.0,27.0,89.0,5.0,10.0,6.0,4.0,8.0,6.0,2.0,21.0,1.0,8.0,20.0,37.0,3.0,31.0,1.0,39.0,3.0,20.0,1.0,7.0,5.0,1.0,7.0,3.0,1.0,,28.0,175,10.0,1.0,0.54,0.6585365853658537,0.37037037037037035,0.47368421052631576,0.28205128205128205,0.36764705882352944,0.47368421052631576,0.275,0.41233766233766234,0.5238095238095238,0.3181818181818182,0.007352941176470588,0.1037037037037037,0.21621621621621623,0.10638297872340426,21.875,0.38095238095238093,0.4,0.06666666666666667,0.19911504424778761,0.08088235294117647,0.1044776119402985,0.039473684210526314,0.17747440273037543,0.07183908045977011,0.14814814814814814,0.07058823529411765,0.03773584905660377,0.02127659574468085,0.06896551724137931,0.13043478260869565,0.2638888888888889,0.2,0.12244897959183673,0.05555555555555555,0.07142857142857142,0.42857142857142855,0.27205882352941174,0.4864864864864865,0.6206896551724138,0.4444444444444444,0.34558823529411764,0.007352941176470588,0.7368421052631579,0.5714285714285714,,0.35,0.42857142857142855,0.025,0.27941176470588236,0.44762389705882344,0.5544444444444444,0.45083625000000005,0.13071895424836602,0.13157894736842105,0.1732283464566929,0.2204724409448819,10.17259259259259,24.7,0.2507163323782235,12.0,51.0,1.0,13.0,1.0,3.0,1.0,,0.2553191489361702,0.2857142857142857,0.375,20.0,,,,,,,,,,,,,,,1.0,,,3.0,1.0,4.0,,1.0,,,,,,0.0196078431372549,0.4166666666666667,0.39215686274509803,0.4,0.7,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,True,,
