EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3A,NonHeaveArc3FGA,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,LiveBallTurnovers,LostBallTurnovers,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,LiveBallTurnoverPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Corner3Assists,FTDefRebounds,BadPassTurnovers,Loose Ball Fouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceTurnovers,Offensive Fouls,DefensiveGoaltends,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,FTOffRebounds,SelfOReb,StepOutOfBoundsTurnovers,Technical Free Throw Trips,OffFTReboundPct,OffShortMidRangeReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,BlockedShortMidRange,BlockedLongMidRange,on,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,OffensiveGoaltends,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedCorner3
1548,1610612748,Mark Blount,Mark Blount,1548,MIA,5226.0,87,-15.0,157,156,45,33.0,20,313,6.0,9.0,3.0,3.0,2.0,2.0,2.0,5.0,4.0,12.0,1.0,1.0,12.0,26.0,1.0,9.0,33.0,162,3.0,6.0,2.0,8.0,2.0,2.0,1.0,4.0,8.0,18.0,6.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,2.0,2.0,5.0,7.0,2,9,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,8.0,10,12,2.0,1.0,14.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,45,1.0,0.75,0.8181818181818182,0.46153846153846156,0.5,1.0,0.4444444444444444,0.5,0.6666666666666666,0.515625,0.5714285714285714,0.8,0.037037037037037035,0.07692307692307693,0.2222222222222222,20.224719101123597,0.10638297872340426,0.03333333333333333,0.09523809523809523,0.10294117647058823,0.0273972602739726,0.06666666666666667,0.029411764705882353,0.16666666666666666,0.18181818181818182,0.041666666666666664,0.11764705882352941,1.0,0.3333333333333333,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.18518518518518517,0.4,0.4,1.0,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.75,0.037037037037037035,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.37037037037037035,0.448,0.46698333333333325,0.503,0.25806451612903225,0.26666666666666666,0.24242424242424243,0.24242424242424243,10.092307692307692,23.5,0.28662420382165604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1715,1610612748,Jason Williams,Jason Williams,1715,MIA,3447.0,57,-10.0,107,108,35,50.0,10,215,4.0,4.0,,,2.0,2.0,,,1.0,5.0,,,5.0,9.0,6.0,4.0,14.0,122,,,,,3.0,5.0,3.0,2.0,8.0,,10.0,,,6.0,4.0,10.0,4.0,1.0,24.0,,1.0,1.0,2.0,1,3,3.0,2.0,1.0,,1.0,,,2.0,3.0,5,4,,,4.0,,1.0,1.0,,,,,,,8.0,35,1.0,,,0.5555555555555556,,0.6,0.3333333333333333,,0.375,0.4117647058823529,,0.4444444444444444,0.4,,,16.10169491525424,0.03571428571428571,,0.08333333333333333,0.05,0.019230769230769232,,,0.1,,,,,0.26666666666666666,1.0,1.0,,,,,,0.3333333333333333,0.2,0.2,,,,,,0.25,1.0,,0.6666666666666666,0.46297666666666665,0.53865,0.43329375,0.0625,0.1,,0.5714285714285714,11.68888888888889,25.98333333333333,0.32710280373831774,6.0,1.0,3.0,1.0,6.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,0.08333333333333333,1.0,0.3333333333333333,0.4,1.0,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1729,1610612748,Ricky Davis,Ricky Davis,1729,MIA,8486.0,141,-33.0,266,267,124,97.0,25,533,8.0,14.0,,1.0,3.0,6.0,2.0,4.0,7.0,16.0,2.0,2.0,17.0,34.0,14.0,11.0,60.0,294,,2.0,,,7.0,15.0,9.0,6.0,26.0,12.0,22.0,,2.0,15.0,2.0,17.0,1.0,5.0,36.0,1.0,5.0,8.0,16.0,2,18,2.0,2.0,,,,,,7.0,7.0,8,16,,1.0,14.0,2.0,4.0,4.0,,,,,,,26.0,124,3.0,0.35294117647058826,0.35294117647058826,0.5,,0.4666666666666667,0.5104166666666666,,0.4166666666666667,0.5555555555555556,,0.4642857142857143,0.2916666666666667,0.058823529411764705,0.07142857142857142,20.477815699658702,0.09302325581395349,0.010638297872340425,0.15625,0.11016949152542373,0.015625,0.038461538461538464,,0.15,0.043478260869565216,0.09302325581395349,0.15384615384615385,,0.2916666666666667,0.5714285714285714,0.6153846153846154,0.375,0.08333333333333333,0.5,0.6666666666666666,0.5,0.3333333333333333,0.4375,0.4375,0.2857142857142857,0.041666666666666664,0.5,,,0.25,0.5,0.08333333333333333,0.5833333333333334,0.48503617021276596,0.4337,0.4844891304347827,0.08,0.1111111111111111,,0.43333333333333335,10.270588235294118,27.12857142857143,0.46616541353383456,12.0,,7.0,,11.0,,10.0,1.0,7.0,2.0,2.0,,1.0,0.029411764705882353,,0.16666666666666666,0.25,,0.2916666666666667,5.0,2.0,5.0,2.0,12.0,3.0,1.0,5.0,1.0,3.0,5.0,1.0,0.8,0.35714285714285715,0.2222222222222222,0.38461538461538464,0.25,0.375,0.041666666666666664,0.4166666666666667,0.4166666666666667,0.8,0.2857142857142857,0.45454545454545453,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
200792,1610612748,Alexander Johnson,Alexander Johnson,200792,MIA,3751.0,63,12.0,110,115,43,40.0,16,225,3.0,5.0,1.0,1.0,,,3.0,5.0,6.0,9.0,,,12.0,19.0,,6.0,30.0,111,1.0,2.0,,2.0,4.0,8.0,,1.0,9.0,16.0,8.0,,1.0,1.0,,1.0,,1.0,2.0,1.0,,7.0,9.0,1,10,3.0,3.0,,,4.0,,1.0,6.0,2.0,8,6,,1.0,9.0,1.0,5.0,,3.0,3.0,3.0,3.0,,1.0,9.0,43,,0.6666666666666666,0.6666666666666666,0.631578947368421,0.5,0.5,0.631578947368421,0.5,0.5,0.6521739130434783,0.5,0.5,,0.05263157894736842,0.2,23.2,0.18421052631578946,0.02702702702702703,,0.13725490196078433,0.02127659574468085,,0.05555555555555555,0.14285714285714285,0.14285714285714285,0.20833333333333334,,1.0,0.2631578947368421,0.6,0.75,1.0,0.2631578947368421,0.6,0.6,0.6666666666666666,0.47368421052631576,0.6666666666666666,0.6666666666666666,0.5,,0.5,1.0,1.0,,,,0.2631578947368421,0.44467368421052633,0.3027,0.38571250000000007,0.21739130434782608,0.21739130434782608,0.06666666666666667,0.3,10.115789473684211,,0.39090909090909093,,,,,,,,,2.0,1.0,3.0,2.0,0.3333333333333333,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,0.3333333333333333,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2739,1610612748,Luke Jackson,Luke Jackson,2739,MIA,13683.0,228,-18.0,420,424,170,113.0,45,844,10.0,21.0,1.0,3.0,5.0,9.0,,13.0,5.0,16.0,6.0,4.0,15.0,50.0,30.0,16.0,79.0,437,3.0,8.0,1.0,7.0,7.0,24.0,12.0,3.0,29.0,16.0,14.0,,8.0,12.0,5.0,17.0,4.0,5.0,39.0,5.0,5.0,19.0,26.0,7,33,8.0,4.0,4.0,,5.0,1.0,1.0,9.0,8.0,22,17,1.0,4.0,23.0,1.0,11.0,,,,,,,,29.0,170,,0.5333333333333333,0.5333333333333333,0.3,0.375,0.2916666666666667,0.39375,0.2727272727272727,0.3611111111111111,0.42777777777777776,0.2916666666666667,0.3717948717948718,0.375,0.16,0.23809523809523808,21.244635193133046,0.14615384615384616,0.03333333333333333,0.08928571428571429,0.12903225806451613,0.030612244897959183,0.025,0.0125,0.058823529411764705,0.1935483870967742,0.16923076923076924,0.09090909090909091,,0.2625,0.47619047619047616,0.625,0.5,0.1625,,,,0.2,0.3125,0.3125,0.6,0.075,0.2727272727272727,0.3333333333333333,,0.25,0.5555555555555556,0.1111111111111111,0.6375,0.5080202531645567,0.469275,0.5100071428571429,0.12222222222222222,0.18333333333333332,0.08860759493670886,0.3670886075949367,8.533999999999999,25.203333333333337,0.40476190476190477,24.0,1.0,8.0,3.0,23.0,2.0,5.0,1.0,4.0,2.0,2.0,7.0,0.4444444444444444,0.021739130434782608,0.1,0.08333333333333333,0.3,0.09090909090909091,0.2222222222222222,8.0,2.0,11.0,4.0,33.0,,1.0,8.0,1.0,2.0,2.0,1.0,1.0,0.36666666666666664,0.3333333333333333,0.3793103448275862,0.23076923076923078,0.15384615384615385,,0.3333333333333333,0.3333333333333333,1.0,0.25,0.34782608695652173,,1.0,,3.0,2.0,2.0,1.0,2.0,1.0,2.0,0.058823529411764705,0.1,0.044444444444444446,0.5,0.5,1.0,0.18181818181818182,0.5,,,,,True,,,,,,,,,,,,,,,,,,,
201161,1610612748,Daequan Cook,Daequan Cook,201161,MIA,7093.0,118,-19.0,218,222,93,51.0,24,440,3.0,5.0,,,1.0,1.0,1.0,2.0,4.0,21.0,5.0,2.0,8.0,28.0,12.0,2.0,36.0,227,,,,,1.0,8.0,5.0,2.0,10.0,14.0,2.0,,2.0,4.0,5.0,9.0,5.0,1.0,23.0,1.0,6.0,7.0,13.0,1,14,2.0,2.0,,,1.0,,,4.0,4.0,8,2,,1.0,2.0,,,1.0,1.0,1.0,2.0,,,,10.0,93,1.0,0.875,0.875,0.2857142857142857,,0.125,0.425,,0.3076923076923077,0.43902439024390244,,0.35714285714285715,0.3,0.07142857142857142,0.4,18.75,0.1044776119402985,0.0125,0.2222222222222222,0.13829787234042554,0.009615384615384616,,0.022222222222222223,,0.09090909090909091,0.16216216216216217,0.23809523809523808,,0.125,0.6,1.0,0.6666666666666666,0.05,0.5,0.5,1.0,0.525,0.19047619047619047,0.19047619047619047,1.0,0.125,,,,0.07692307692307693,1.0,0.15384615384615385,0.425,0.455335,,0.43998076923076923,,,,0.2777777777777778,14.939285714285713,25.016666666666666,0.42660550458715596,7.0,,3.0,,7.0,1.0,2.0,,3.0,2.0,1.0,,0.75,,,0.16666666666666666,0.175,,0.23076923076923078,4.0,2.0,6.0,2.0,18.0,,,4.0,,,1.0,,1.0,0.5,0.4,0.5,,,,0.5714285714285714,0.5714285714285714,1.0,0.6666666666666666,0.5714285714285714,,1.0,,2.0,,,,1.0,,,,,0.041666666666666664,0.4,0.4,1.0,,,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,5173.0,86,,159,162,84,42.0,15,321,6.0,7.0,3.0,3.0,2.0,3.0,4.0,6.0,3.0,7.0,,,13.0,20.0,,6.0,32.0,163,4.0,4.0,2.0,10.0,5.0,9.0,,4.0,14.0,12.0,14.0,6.0,,3.0,,3.0,,3.0,6.0,5.0,5.0,13.0,19.0,6,25,1.0,,1.0,,1.0,1.0,,2.0,3.0,3,8,1.0,2.0,7.0,1.0,2.0,2.0,,,,,,,14.0,84,2.0,0.46153846153846156,0.6,0.65,1.0,0.5555555555555556,0.65,1.0,0.5555555555555556,0.6956521739130435,1.0,0.6363636363636364,,,,14.367816091954023,0.23636363636363636,0.09259259259259259,0.20833333333333334,0.22784810126582278,0.08108108108108109,0.1875,0.04,,0.3333333333333333,0.2962962962962963,0.23809523809523808,,0.35,0.8571428571428571,0.8571428571428571,0.5,0.3,0.6666666666666666,0.6666666666666666,,0.35,0.42857142857142855,0.42857142857142855,1.0,,0.75,1.0,,0.3333333333333333,0.6666666666666666,,0.35,0.450525,0.5633,0.4366888888888889,0.09523809523809523,0.09523809523809523,0.3125,0.4375,8.370000000000001,,0.5283018867924528,,,,,,,,1.0,1.0,,1.0,,0.5,0.05,,,,,,,,,,,,,,,1.0,1.0,,,,,,,0.3333333333333333,0.06666666666666667,,,,,,,,,,,,,1.0,,,,0.07692307692307693,0.14285714285714285,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2748,1610612748,Dorell Wright,Dorell Wright,2748,MIA,3804.0,63,10.0,116,118,32,21.0,10,234,2.0,6.0,,2.0,,,,1.0,7.0,14.0,,,9.0,21.0,,3.0,21.0,121,,3.0,,,,3.0,,2.0,2.0,16.0,2.0,,1.0,3.0,1.0,4.0,,2.0,9.0,2.0,3.0,2.0,7.0,2,9,,,,,,,,,1.0,2,4,,,4.0,,2.0,,2.0,1.0,2.0,1.0,,,2.0,32,,0.8888888888888888,0.8888888888888888,0.42857142857142855,,,0.42857142857142855,,,0.45652173913043476,,0.25,,0.047619047619047616,0.16666666666666666,17.96875,0.06451612903225806,0.045454545454545456,0.14285714285714285,0.09615384615384616,0.04,0.09090909090909091,,,,0.15384615384615385,0.11764705882352941,0.5,0.2857142857142857,0.3333333333333333,0.4,1.0,0.047619047619047616,,,,0.6666666666666666,0.5,0.5,0.8571428571428571,,0.6666666666666666,,,,,,0.2857142857142857,0.44850476190476196,0.5007333333333334,0.3815,0.08695652173913043,0.08695652173913043,,0.09523809523809523,13.571428571428571,,0.27586206896551724,,,,,,,1.0,,,,,,,,,0.25,,,,,,,,,,,,1.0,2.0,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,1.0,,,,0.16666666666666666,0.09090909090909091,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,5826.0,97,-12.0,181,177,73,55.0,22,358,13.0,18.0,4.0,5.0,6.0,6.0,1.0,5.0,8.0,17.0,1.0,,22.0,40.0,3.0,11.0,55.0,192,4.0,6.0,,8.0,10.0,16.0,1.0,7.0,27.0,10.0,34.0,2.0,,10.0,5.0,15.0,2.0,4.0,35.0,2.0,3.0,7.0,10.0,3,13,7.0,5.0,2.0,2.0,8.0,2.0,2.0,14.0,2.0,8,17,,1.0,18.0,,3.0,6.0,2.0,1.0,2.0,,,,27.0,73,6.0,0.22727272727272727,0.23809523809523808,0.55,0.6666666666666666,0.625,0.5116279069767442,0.6666666666666666,0.5882352941176471,0.5288461538461539,0.6666666666666666,0.5869565217391305,0.06976744186046512,,,32.35294117647059,0.1320754716981132,0.03636363636363636,0.125,0.12987012987012986,0.036585365853658534,0.05555555555555555,,0.14285714285714285,0.125,0.13043478260869565,0.13636363636363635,,0.4186046511627907,0.7222222222222222,0.7222222222222222,0.38461538461538464,0.11627906976744186,0.2,0.2,,0.3953488372093023,0.47058823529411764,0.47058823529411764,,0.023255813953488372,0.8333333333333334,0.8,0.5,0.35294117647058826,1.0,,0.4883720930232558,0.47905116279069765,0.47264,0.46432352941176475,0.06521739130434782,0.06976744186046512,0.14545454545454545,0.4909090909090909,8.9975,24.366666666666664,0.40331491712707185,2.0,,1.0,,2.0,2.0,4.0,1.0,6.0,4.0,7.0,,0.42857142857142855,0.037037037037037035,,,0.046511627906976744,,0.058823529411764705,,,,,,,,,3.0,,2.0,1.0,,,,,,,0.05,,,,,,2.0,2.0,,,,,,1.0,,,,0.1,0.047619047619047616,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,
2853,1610612748,Earl Barron,Earl Barron,2853,MIA,5187.0,86,-13.0,160,162,66,33.0,17,322,2.0,3.0,1.0,2.0,,1.0,1.0,3.0,4.0,11.0,,,7.0,17.0,2.0,11.0,25.0,156,1.0,2.0,3.0,5.0,3.0,5.0,2.0,4.0,10.0,8.0,6.0,2.0,,1.0,,1.0,,1.0,2.0,7.0,3.0,13.0,18.0,8,26,1.0,1.0,,1.0,2.0,,,4.0,5.0,11,10,,2.0,14.0,,6.0,1.0,1.0,1.0,1.0,,,,10.0,66,1.0,0.5714285714285714,0.6666666666666666,0.4117647058823529,0.5,0.6,0.3684210526315789,0.5,0.42857142857142855,0.4807692307692308,0.5,0.5,0.10526315789473684,,,16.853932584269664,0.2653061224489796,0.1076923076923077,0.15789473684210525,0.23529411764705882,0.1,0.16666666666666666,0.10526315789473684,0.38461538461538464,0.21428571428571427,0.22727272727272727,0.23076923076923078,,0.15789473684210525,0.6666666666666666,0.6666666666666666,,0.15789473684210525,0.3333333333333333,0.3333333333333333,,0.5789473684210527,0.36363636363636365,0.36363636363636365,1.0,,1.0,0.5,,0.14285714285714285,,,0.2631578947368421,0.41397631578947375,0.53445,0.40989285714285717,0.24,0.2608695652173913,0.2,0.4,13.23529411764706,24.75,0.4125,2.0,,2.0,,2.0,,,1.0,2.0,2.0,1.0,3.0,0.5,0.06666666666666667,,,0.10526315789473684,,0.2857142857142857,,,,,,,,,,2.0,,2.0,,,,,,0.4,0.07692307692307693,,,,,,,1.0,,,,,,,,,,0.06666666666666667,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
