EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefensiveGoaltends,OffensiveGoaltends,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,on
1897,1610612758,Metta World Peace,Metta World Peace,1897,SAC,63320.0,1055,-50,2055,2059,702,673,218,4114,103.0,167.0,19.0,33.0,32.0,59.0,20.0,68.0,56.0,133.0,6.0,18.0,,3.0,2.0,4.0,35.0,90.0,3.0,9.0,10.0,26.0,179,368,41.0,108.0,108.0,589,2234,19.0,44.0,3.0,12.0,20.0,67.0,60.0,129,12.0,30.0,50.0,206.0,100.0,258.0,87.0,36.0,24.0,,90.0,35.0,26.0,58.0,33.0,91.0,24.0,9.0,37.0,5.0,16.0,215.0,10.0,41.0,1.0,38.0,69.0,13.0,120.0,52.0,172,18.0,56.0,20.0,36.0,37.0,6.0,22.0,44.0,6.0,15.0,2.0,7.0,81.0,5.0,35.0,32.0,84,,7.0,14.0,122.0,5.0,1.0,157.0,15.0,,,74.0,,12.0,21.0,5.0,3.0,15.0,1.0,5.0,26.0,14.0,2.0,3.0,206.0,702,13.0,10.0,0.27932960893854747,0.2994011976047904,0.7073170731707317,0.37962962962962965,0.25,0.4,0.37962962962962965,0.48641304347826086,0.4318181818181818,0.46511627906976744,0.5052521008403361,0.41964285714285715,0.49056603773584906,0.5383912248628885,0.4855072463768116,0.533678756476684,0.226890756302521,0.07065217391304347,0.10179640718562874,0.1323529411764706,,27.268779852366478,0.4567901234567901,0.19402985074626866,0.012987012987012988,0.09801136363636363,0.06184012066365008,0.1532258064516129,0.04310344827586207,0.11239495798319328,0.05698324022346369,0.08677685950413223,0.05113636363636364,0.044897959183673466,0.03550295857988166,0.06349206349206349,0.07211538461538461,0.10091743119266056,0.11510791366906475,0.16393442622950818,0.12307692307692308,0.08108108108108109,0.5384615384615384,0.35084033613445376,0.6167664670658682,0.6866666666666666,0.32038834951456313,0.14285714285714285,0.29411764705882354,0.3389830508474576,0.05,0.27941176470588236,0.42105263157894735,0.42105263157894735,0.2857142857142857,0.037815126050420166,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.18907563025210083,0.3888888888888889,0.3888888888888889,0.6857142857142857,0.5892857142857143,0.5757575757575758,0.15789473684210525,0.05357142857142857,,,0.16071428571428573,0.3333333333333333,0.6666666666666666,0.3710691823899371,0.5423728813559322,0.025157232704402517,0.5,0.16352201257861634,0.38461538461538464,0.5777310924369747,0.3888888888888889,0.49203676470588226,0.5425022727272727,0.47615314465408803,0.1383177570093458,0.17330210772833723,,0.11375212224108659,0.34974533106960953,8.635054347826086,24.91296296296296,0.3416058394160584,1.0,,,2.0,,,,True
200749,1610612758,Shelden Williams,Shelden Williams,200749,SAC,14928.0,249,-40,497,497,223,221,65,994,28.0,44.0,12.0,21.0,14.0,18.0,8.0,23.0,9.0,18.0,,,,,,,,1.0,,,,1.0,45,85,,1.0,28.0,118,546,12.0,23.0,,,9.0,33.0,20.0,38,,1.0,16.0,56.0,48.0,42.0,,,20.0,,1.0,,8.0,5.0,1.0,6.0,1.0,,4.0,1.0,,13.0,7.0,16.0,1.0,8.0,22.0,8.0,38.0,24.0,62,4.0,7.0,6.0,1.0,8.0,2.0,4.0,7.0,,4.0,,,15.0,1.0,4.0,15.0,33,,3.0,3.0,34.0,7.0,1.0,46.0,4.0,,,19.0,,6.0,5.0,,,4.0,,1.0,5.0,4.0,1.0,2.0,56.0,223,7.0,6.0,0.5333333333333333,0.6857142857142857,,,,,,0.5294117647058824,0.5217391304347826,0.5263157894736842,0.5232558139534884,0.5217391304347826,0.5128205128205128,0.5514018691588785,0.5689655172413793,0.5833333333333334,0.011627906976744186,0.09411764705882353,0.11363636363636363,0.13043478260869565,,21.403508771929825,0.5333333333333333,0.34782608695652173,0.07142857142857142,0.13253012048192772,0.0893854748603352,0.13333333333333333,0.14583333333333334,0.13274336283185842,0.1013215859030837,0.09090909090909091,0.14754098360655737,0.031746031746031744,0.15789473684210525,0.1,0.08888888888888889,0.12,0.16901408450704225,0.1794871794871795,0.047619047619047616,0.12121212121212122,0.8,0.5116279069767442,0.6363636363636364,0.717948717948718,0.5,0.26744186046511625,0.34782608695652173,0.4,0.25,0.20930232558139536,0.5,0.5,0.8888888888888888,,,,,0.011627906976744186,,,,0.9130434782608695,0.5714285714285714,0.16666666666666666,,,,,,,0.46153846153846156,0.7777777777777778,,,0.02564102564102564,,0.5232558139534884,,0.4812976744186047,0.54256875,0.46808974358974365,0.18811881188118812,0.19,,0.2796610169491525,0.4745762711864407,5.677647058823529,24.9,0.448692152917505,,,,,,,,True
201150,1610612758,Spencer Hawes,Spencer Hawes,201150,SAC,38834.0,647,-114,1274,1280,443,398,146,2554,42.0,79.0,16.0,36.0,17.0,31.0,29.0,71.0,31.0,63.0,2.0,8.0,,,,2.0,1.0,8.0,,,,2.0,102,213,3.0,16.0,25.0,238,1430,22.0,49.0,,,4.0,48.0,36.0,75,,4.0,9.0,81.0,116.0,88.0,6.0,3.0,34.0,1.0,7.0,1.0,19.0,29.0,7.0,36.0,6.0,1.0,22.0,1.0,6.0,79.0,5.0,51.0,,25.0,69.0,14.0,108.0,56.0,164,7.0,11.0,9.0,2.0,26.0,1.0,12.0,12.0,2.0,14.0,,7.0,38.0,2.0,12.0,73.0,88,,2.0,1.0,36.0,3.0,2.0,41.0,3.0,,,18.0,,4.0,24.0,1.0,1.0,17.0,1.0,6.0,25.0,13.0,1.0,1.0,81.0,443,4.0,4.0,0.5686274509803921,0.6823529411764706,0.6666666666666666,0.1875,,,0.2,0.4788732394366197,0.4489795918367347,0.48,0.4650655021834061,0.4489795918367347,0.45569620253164556,0.4798387096774194,0.46153846153846156,0.46551724137931033,0.06986899563318777,0.0892018779342723,0.17721518987341772,0.07042253521126761,,19.792387543252595,0.6842105263157895,0.3111111111111111,,0.16546762589928057,0.1130820399113082,0.16129032258064516,0.04065040650406504,0.16433566433566432,0.0975609756097561,0.15,0.1282051282051282,0.06451612903225806,0.044444444444444446,0.030303030303030304,0.12612612612612611,0.23703703703703705,0.13450292397660818,0.1743119266055046,0.13043478260869565,0.06796116504854369,0.52,0.34497816593886466,0.5316455696202531,0.6461538461538462,0.5714285714285714,0.31004366812227074,0.4084507042253521,0.4393939393939394,0.27586206896551724,0.27510917030567683,0.49206349206349204,0.49206349206349204,0.8387096774193549,0.034934497816593885,0.25,0.25,1.0,0.034934497816593885,0.125,0.125,,0.7346938775510204,0.4444444444444444,,,,,,,,0.3924050632911392,0.5483870967741935,0.02531645569620253,,0.02531645569620253,,0.4148471615720524,0.14285714285714285,0.4612385964912279,0.5092022727272728,0.45073734177215186,0.07377049180327869,0.07894736842105263,,0.20168067226890757,0.3403361344537815,8.462441314553994,25.09375,0.347723704866562,2.0,,,,,,,True
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,12183.0,203,-94,410,407,146,118,52,817,8.0,10.0,1.0,1.0,6.0,7.0,1.0,6.0,15.0,41.0,2.0,7.0,,1.0,,1.0,3.0,16.0,1.0,3.0,1.0,5.0,24,57,5.0,23.0,11.0,74,503,1.0,3.0,1.0,4.0,,5.0,7.0,15,1.0,6.0,6.0,23.0,16.0,32.0,15.0,,2.0,,16.0,3.0,1.0,16.0,9.0,25.0,5.0,4.0,11.0,1.0,4.0,59.0,2.0,4.0,,4.0,12.0,,16.0,6.0,22,2.0,9.0,5.0,4.0,14.0,2.0,11.0,2.0,,3.0,,,16.0,3.0,6.0,10.0,17,,,,15.0,,1.0,16.0,3.0,,1.0,5.0,,4.0,1.0,,,1.0,,,1.0,,,,23.0,146,3.0,4.0,0.3333333333333333,0.34782608695652173,1.0,0.21739130434782608,0.25,0.16666666666666666,0.21739130434782608,0.42105263157894735,0.3333333333333333,0.4666666666666667,0.39375,0.35714285714285715,0.40476190476190477,0.42441860465116277,0.35714285714285715,0.46,0.2875,0.017543859649122806,,0.16666666666666666,,21.70212765957447,0.875,,,0.09917355371900827,0.027777777777777776,0.09302325581395349,0.03571428571428571,0.0975609756097561,0.03,0.02127659574468085,0.02631578947368421,0.03389830508474576,0.027777777777777776,0.05,0.06060606060606061,0.030303030303030304,0.16363636363636364,0.08571428571428572,0.125,0.04,,0.125,0.8,0.8,0.25,0.075,0.16666666666666666,0.2,1.0,0.5125,0.36585365853658536,0.36585365853658536,0.3333333333333333,0.0875,0.2857142857142857,0.2857142857142857,1.0,0.2,0.1875,0.1875,1.0,0.14285714285714285,1.0,,0.14285714285714285,,,0.42857142857142855,0.3333333333333333,1.0,0.3333333333333333,0.8571428571428571,0.047619047619047616,,0.23809523809523808,0.2,0.4125,0.1875,0.4798562500000001,0.56015,0.5315428571428571,0.06097560975609756,0.0847457627118644,,0.06756756756756757,0.3108108108108108,15.19473684210526,24.860869565217396,0.35609756097560974,,,,,,,,True
2757,1610612758,Beno Udrih,Beno Udrih,2757,SAC,77674.0,1295,-46,2521,2515,780,700,258,5036,74.0,138.0,9.0,11.0,19.0,37.0,31.0,61.0,63.0,146.0,12.0,22.0,,,3.0,6.0,21.0,64.0,,4.0,3.0,17.0,168,345,33.0,86.0,89.0,524,2718,12.0,22.0,,4.0,8.0,32.0,43.0,90,6.0,23.0,52.0,156.0,82.0,254.0,96.0,3.0,,1.0,63.0,21.0,28.0,120.0,41.0,161.0,25.0,16.0,71.0,5.0,44.0,363.0,5.0,14.0,,26.0,93.0,2.0,121.0,19.0,140,6.0,32.0,19.0,13.0,62.0,10.0,39.0,33.0,6.0,23.0,,8.0,95.0,2.0,25.0,38.0,78,1.0,7.0,5.0,85.0,2.0,3.0,103.0,7.0,,1.0,38.0,1.0,15.0,5.0,1.0,1.0,3.0,,2.0,6.0,5.0,,,156.0,780,11.0,14.0,0.24404761904761904,0.24404761904761904,0.9696969696969697,0.38372093023255816,,0.2608695652173913,0.38823529411764707,0.48695652173913045,0.5454545454545454,0.4777777777777778,0.5046403712296984,0.46153846153846156,0.46017699115044247,0.547071129707113,0.5333333333333333,0.5492957746478874,0.19953596287703015,0.08115942028985507,0.13043478260869565,0.13114754098360656,0.0136986301369863,20.21877205363444,0.6526315789473685,0.02702702702702703,,0.10532276330690826,0.017456359102244388,0.08666666666666667,0.018796992481203006,0.10059171597633136,0.017790262172284643,0.009708737864077669,0.019704433497536946,0.02413793103448276,0.026881720430107527,,0.08960573476702509,0.09125475285171103,0.12903225806451613,0.08653846153846154,0.08695652173913043,0.030927835051546393,0.8333333333333334,0.32018561484918795,0.5362318840579711,0.6166666666666667,0.24324324324324326,0.14153132250580047,0.5081967213114754,0.5849056603773585,0.0967741935483871,0.33874709976798145,0.4315068493150685,0.4375,0.31746031746031744,0.05104408352668213,0.5454545454545454,0.5714285714285714,1.0,0.14849187935034802,0.328125,0.328125,0.9523809523809523,0.4230769230769231,0.8181818181818182,0.5555555555555556,,,,0.15384615384615385,,,0.3274336283185841,0.5135135135135135,0.05309734513274336,0.5,0.1504424778761062,0.17647058823529413,0.5197215777262181,0.3333333333333333,0.48971083916083924,0.502485,0.4696432432432432,0.08423326133909287,0.10106382978723404,0.011494252873563218,0.061068702290076333,0.29770992366412213,9.424057971014486,25.33604651162791,0.3094010313367711,,,1.0,,0.011627906976744186,,0.045454545454545456,True
2563,1610612758,Dahntay Jones,Dahntay Jones,2563,SAC,6443.0,107,-24,202,217,87,79,14,419,2.0,5.0,,,1.0,3.0,5.0,7.0,5.0,9.0,,1.0,,,,,,3.0,,,,2.0,12,21,,4.0,18.0,42,225,1.0,3.0,,,,2.0,6.0,9,,2.0,7.0,19.0,12.0,12.0,,,,1.0,2.0,,,2.0,1.0,3.0,,1.0,2.0,,,7.0,,3.0,,4.0,10.0,2.0,16.0,3.0,19,,3.0,2.0,1.0,2.0,,,5.0,,2.0,,1.0,7.0,,1.0,4.0,17,,1.0,3.0,19.0,1.0,3.0,26.0,1.0,,,10.0,,4.0,4.0,,,4.0,,,4.0,2.0,,,19.0,87,2.0,3.0,0.5,0.5,,,,,,0.5714285714285714,0.3333333333333333,0.6666666666666666,0.48,0.3333333333333333,0.5454545454545454,0.5526315789473685,0.3333333333333333,0.59375,0.16,,,,,19.642857142857142,0.2857142857142857,0.16666666666666666,,0.14084507042253522,0.05,0.13333333333333333,,0.13861386138613863,0.037037037037037035,0.08695652173913043,,0.05,,,0.19230769230769232,0.09090909090909091,0.11764705882352941,0.05,0.3,,0.5,0.2,0.4,0.4,0.5,0.28,0.7142857142857143,0.7142857142857143,0.2,0.36,0.5555555555555556,0.5555555555555556,0.8,0.04,,,,0.12,,,,,,,,,,,,,0.2727272727272727,0.3333333333333333,,,0.18181818181818182,,0.36,,0.44941666666666674,0.38230000000000003,0.4309,0.29411764705882354,0.3333333333333333,,0.047619047619047616,0.4523809523809524,10.6,27.900000000000002,0.4306930693069307,1.0,1.0,,,,,,True
1903,1610612758,Kenny Thomas,Kenny Thomas,1903,SAC,11413.0,190,-49,365,364,127,135,38,729,10.0,19.0,2.0,8.0,3.0,5.0,2.0,9.0,,,,,,,,,,,,,,,12,28,,,,24,405,2.0,8.0,,,,4.0,4.0,6,,,,8.0,16.0,8.0,,,4.0,,,,1.0,8.0,1.0,9.0,,1.0,4.0,2.0,2.0,19.0,2.0,9.0,1.0,10.0,19.0,3.0,32.0,12.0,44,1.0,3.0,3.0,,5.0,5.0,2.0,9.0,1.0,3.0,,,14.0,,7.0,16.0,24,,2.0,1.0,10.0,3.0,,5.0,,,,1.0,,2.0,1.0,,,,,1.0,1.0,1.0,2.0,,8.0,127,,1.0,0.6666666666666666,0.8,,,,,,0.42857142857142855,0.25,0.6666666666666666,0.42857142857142855,0.25,0.6666666666666666,0.3870967741935484,0.2222222222222222,0.5714285714285714,,0.03571428571428571,,0.1111111111111111,,10.602409638554215,0.35714285714285715,0.25,0.07692307692307693,0.18095238095238095,0.07317073170731707,0.22727272727272727,0.05,0.19463087248322147,0.06748466257668712,0.0975609756097561,0.030303030303030304,0.08163265306122448,0.03571428571428571,0.08333333333333333,0.2222222222222222,0.13793103448275862,0.16129032258064516,0.23333333333333334,0.21428571428571427,0.06666666666666667,1.0,0.6785714285714286,0.5263157894736842,0.5263157894736842,0.8,0.32142857142857145,0.2222222222222222,0.25,,,,,,,,,,,,,,1.0,0.25,,,,,,,,0.8333333333333334,0.6,,,,,0.6785714285714286,,0.5230928571428571,0.5731750000000001,0.59035,0.034482758620689655,0.034482758620689655,,0.16666666666666666,0.3333333333333333,2.6392857142857147,,0.34794520547945207,,,,,,,,True
200818,1610612758,Justin Williams,Justin Williams,200818,SAC,4305.0,72,1,135,139,46,29,25,274,8.0,12.0,7.0,9.0,2.0,3.0,1.0,3.0,,,,,,,,,,,,,,,9,15,,,3.0,21,134,8.0,10.0,,,1.0,17.0,3.0,6,,,1.0,7.0,4.0,14.0,,,12.0,,,,5.0,,,,,,,,,,1.0,15.0,,3.0,15.0,1.0,19.0,16.0,35,,4.0,3.0,1.0,1.0,,,2.0,,1.0,,,3.0,,,6.0,11,,1.0,1.0,8.0,,,14.0,,,,6.0,,1.0,2.0,,,1.0,,1.0,2.0,2.0,1.0,1.0,7.0,46,1.0,1.0,0.2222222222222222,0.6666666666666666,,,,,,0.6,0.8,0.5,0.6,0.8,0.5,0.4772727272727273,0.6071428571428571,0.4375,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,14.970059880239521,0.3333333333333333,0.25,,0.35714285714285715,0.3,0.15,0.08333333333333333,0.2903225806451613,0.25806451612903225,0.29411764705882354,0.4166666666666667,0.23809523809523808,,0.5,0.3125,0.3076923076923077,0.46153846153846156,0.08333333333333333,0.25,,1.0,0.8,0.6666666666666666,1.0,0.25,0.2,0.3333333333333333,0.5,,,,,,,,,,,,,,0.9,0.7777777777777778,0.14285714285714285,,,,,,,0.5,0.6666666666666666,,,,,0.8,,0.5497,0.5621222222222223,0.4774,0.2857142857142857,0.2857142857142857,,0.8095238095238095,0.3333333333333333,2.1266666666666665,,0.34074074074074073,,,,,,,,True
953,1610612758,Lorenzen Wright,Lorenzen Wright,953,SAC,772.0,13,-6,25,26,13,9,5,51,1.0,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,1,4,,,,2,29,,,,,,,,2,,,,,2.0,,,,,,,,,,1.0,1.0,,1.0,,,,3.0,,1.0,,,,,,1.0,1,,,,,,,,2.0,,,,1.0,2.0,1.0,2.0,3.0,5,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,13,,,1.0,1.0,,,,,,0.25,,,0.25,,,0.25,,,,,,,,20.689655172413794,,,,,0.1111111111111111,,,,0.09090909090909091,,,0.3333333333333333,,,,,,,,,,0.5,0.5,0.5,1.0,0.25,,,,0.25,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,0.5,,0.459775,,0.4416,,,,,,6.75,,0.52,,,,,,,,True
101128,1610612758,Francisco Garcia,Francisco Garcia,101128,SAC,38241.0,637,12,1259,1256,417,432,153,2515,32.0,52.0,5.0,9.0,10.0,18.0,9.0,23.0,19.0,52.0,11.0,27.0,1.0,3.0,5.0,12.0,26.0,74.0,1.0,4.0,3.0,20.0,60,127,37.0,101.0,44.0,275,1361,7.0,15.0,2.0,7.0,5.0,25.0,16.0,37,8.0,32.0,24.0,80.0,52.0,68.0,105.0,6.0,10.0,,74.0,26.0,9.0,31.0,12.0,43.0,7.0,5.0,12.0,4.0,15.0,98.0,5.0,12.0,,17.0,41.0,5.0,63.0,17.0,80,1.0,29.0,20.0,9.0,15.0,4.0,11.0,19.0,1.0,4.0,1.0,3.0,34.0,2.0,10.0,42.0,73,,2.0,9.0,51.0,2.0,5.0,57.0,7.0,,4.0,23.0,,7.0,16.0,3.0,2.0,11.0,1.0,4.0,19.0,16.0,,1.0,80.0,417,5.0,5.0,0.43333333333333335,0.4727272727272727,0.9459459459459459,0.36633663366336633,0.2857142857142857,0.25,0.36633663366336633,0.47244094488188976,0.4666666666666667,0.43243243243243246,0.506578947368421,0.45454545454545453,0.4057971014492754,0.5418326693227091,0.4807692307692308,0.4759036144578313,0.44298245614035087,0.07086614173228346,0.11538461538461539,0.13043478260869565,,19.790940766550523,0.4411764705882353,0.10638297872340426,,0.10049019607843138,0.028169014084507043,0.10240963855421686,0.032467532467532464,0.10104529616724739,0.029310344827586206,0.027972027972027972,0.02727272727272727,0.028901734104046242,0.04310344827586207,,0.1079136690647482,0.07142857142857142,0.11464968152866242,0.09821428571428571,0.1111111111111111,0.008264462809917356,0.8421052631578947,0.22807017543859648,0.6153846153846154,0.6956521739130435,0.5625,0.10087719298245613,0.391304347826087,0.45,,0.22807017543859648,0.36538461538461536,0.36538461538461536,0.42105263157894735,0.11842105263157894,0.4074074074074074,0.4074074074074074,1.0,0.32456140350877194,0.35135135135135137,0.35135135135135137,0.9230769230769231,0.4090909090909091,0.5555555555555556,,0.13636363636363635,0.3333333333333333,1.0,0.18181818181818182,0.25,1.0,0.2608695652173913,0.5555555555555556,0.17391304347826086,0.4166666666666667,0.2898550724637681,0.15,0.6710526315789473,0.35135135135135137,0.5110949561403507,0.49331666666666674,0.5189094202898551,0.0942622950819672,0.16083916083916083,,0.09090909090909091,0.2909090909090909,9.569291338582673,24.83267326732674,0.3312152501985703,,,,1.0,,,,False
101158,1610612758,Orien Greene,Orien Greene,101158,SAC,1668.0,28,-15,50,50,10,18,7,100,1.0,2.0,,1.0,,1.0,,2.0,,1.0,,,,,,,,,,,,,1,5,,,,2,56,,1.0,,,,,,1,,,,,2.0,,,,,,,,1.0,1.0,,1.0,,,,1.0,,2.0,,,,1.0,2.0,,3.0,,3,,,,,,,,2.0,,,,,2.0,,,2.0,4,,,1.0,,,,,,,,,,,,,,,,,,,,,,10,1.0,,1.0,1.0,,,,,,0.2,,,0.2,,,0.2,,,,0.2,,0.5,,12.06896551724138,,,,0.14285714285714285,,0.1111111111111111,,0.13043478260869565,,,,,,,0.25,,0.16666666666666666,0.14285714285714285,,,,0.4,0.5,0.5,1.0,0.4,,,,0.2,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,0.4,,0.49085999999999996,0.587,0.587,,,,,,7.24,,0.2,,,,,,,,False
1630,1610612758,Mikki Moore,Mikki Moore,1630,SAC,61931.0,1032,71,2045,2047,409,375,242,4092,90.0,126.0,29.0,47.0,13.0,24.0,20.0,43.0,26.0,60.0,,1.0,,,,,,,,,,,136,229,,1.0,53.0,325,2218,41.0,61.0,,,7.0,89.0,18.0,36,,,16.0,52.0,194.0,78.0,,,50.0,,,,12.0,21.0,13.0,34.0,8.0,5.0,9.0,2.0,10.0,81.0,11.0,69.0,,36.0,101.0,16.0,153.0,80.0,233,8.0,12.0,9.0,3.0,22.0,4.0,7.0,21.0,1.0,15.0,,2.0,43.0,7.0,7.0,91.0,143,,18.0,11.0,96.0,13.0,23.0,76.0,16.0,,,43.0,,3.0,17.0,,,9.0,1.0,7.0,17.0,10.0,2.0,7.0,52.0,409,7.0,3.0,0.7132352941176471,0.8738738738738738,,,,,,0.5938864628820961,0.6721311475409836,0.5,0.591304347826087,0.6721311475409836,0.5,0.625,0.6742424242424242,0.5652173913043478,0.004347826086956522,0.05240174672489083,0.0873015873015873,0.023255813953488372,,13.071613459879206,0.5116279069767442,0.23529411764705882,,0.15097159940209268,0.0970464135021097,0.14285714285714285,0.052132701421800945,0.1487513572204126,0.08676789587852494,0.12931034482758622,0.09740259740259741,0.07384615384615385,0.050955414012738856,0.05555555555555555,0.14545454545454545,0.15121951219512195,0.15384615384615385,0.1497005988023952,0.12941176470588237,0.09876543209876543,0.5882352941176471,0.5478260869565217,0.7142857142857143,0.782608695652174,0.7222222222222222,0.18695652173913044,0.46511627906976744,0.47619047619047616,0.45,0.2608695652173913,0.43333333333333335,0.43333333333333335,0.8846153846153846,0.004347826086956522,,,,,,,,0.7704918032786885,0.6170212765957447,0.13793103448275862,,,,,,,0.6666666666666666,0.5416666666666666,,,,,0.5521739130434783,,0.49456847826086947,0.5358654545454545,0.5069277777777778,0.16731517509727625,0.16796875,,0.27384615384615385,0.16,6.333187772925765,22.9,0.2,1.0,,,,,,,False
