EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3Assists,ShortMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,BlockedCorner3,Defensive 3 Seconds Violations,SelfORebPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,Corner3PctBlocked,OffensiveGoaltends
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,32114.0,535,18,980,974,340,340,148,1954,41.0,60.0,16.0,24.0,16.0,22.0,23.0,48.0,19.0,48.0,83.0,156.0,53.0,219.0,1011,21.0,33.0,14.0,56.0,22.0,39.0,13.0,57.0,96.0,70.0,30.0,9.0,10.0,3.0,13.0,3.0,3.0,7.0,29.0,5.0,44.0,2.0,10.0,61.0,4.0,75.0,51.0,126.0,7.0,3.0,4.0,11.0,4.0,10.0,2.0,7.0,3.0,21.0,1.0,6.0,37.0,57.0,3.0,3.0,69.0,7.0,3.0,88.0,10.0,46.0,3.0,31.0,1.0,1.0,26.0,2.0,3.0,32.0,18.0,3.0,2.0,57.0,340,5.0,3.0,0.5783132530120482,0.7058823529411765,0.532051282051282,0.6363636363636364,0.5641025641025641,0.532051282051282,0.6363636363636364,0.5641025641025641,0.5615384615384615,0.6511627906976745,0.57,0.057692307692307696,0.06666666666666667,0.08333333333333333,0.020833333333333332,18.57265692175408,0.5238095238095238,0.13333333333333333,0.04878048780487805,0.1737891737891738,0.10945273631840796,0.08695652173913043,0.0625,0.15236051502145923,0.1016597510373444,0.11320754716981132,0.12359550561797752,0.10144927536231885,0.07272727272727272,0.04,0.17054263565891473,0.24324324324324326,0.14189189189189189,0.0989010989010989,0.041666666666666664,0.5625,0.38461538461538464,0.6833333333333333,0.7321428571428571,0.5365853658536586,0.3076923076923077,0.4791666666666667,0.5227272727272727,0.5217391304347826,0.3076923076923077,0.3958333333333333,0.40425531914893614,0.7368421052631579,0.7272727272727273,0.6666666666666666,0.0625,0.5641025641025641,0.7272727272727273,0.38461538461538464,0.45518076923076933,0.4943821428571429,0.48051025641025646,0.23958333333333334,0.23958333333333334,0.2557077625570776,0.2602739726027397,8.176923076923076,0.3469387755102041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
101161,1610612765,Amir Johnson,Amir Johnson,101161,DET,24135.0,402,71,781,771,300,375,115,1552,46.0,69.0,20.0,33.0,18.0,31.0,9.0,21.0,,6.0,55.0,96.0,18.0,128.0,739,21.0,34.0,4.0,46.0,23.0,43.0,9.0,55.0,54.0,56.0,36.0,7.0,18.0,4.0,22.0,3.0,10.0,3.0,48.0,6.0,34.0,5.0,14.0,48.0,14.0,76.0,45.0,121.0,13.0,8.0,5.0,8.0,7.0,14.0,2.0,1.0,2.0,22.0,3.0,6.0,36.0,67.0,7.0,4.0,28.0,2.0,2.0,26.0,6.0,15.0,1.0,43.0,2.0,1.0,33.0,3.0,7.0,45.0,27.0,1.0,1.0,55.0,300,13.0,1.0,0.4909090909090909,0.7297297297297297,0.5729166666666666,0.6176470588235294,0.5348837209302325,0.5729166666666666,0.6176470588235294,0.5348837209302325,0.6037735849056604,0.6571428571428571,0.5851063829787234,0.07291666666666667,0.08695652173913043,0.047619047619047616,,14.081408140814082,0.36363636363636365,0.3684210526315789,0.2,0.16666666666666666,0.11643835616438356,0.125,0.08450704225352113,0.155,0.11019283746556474,0.17777777777777778,0.06153846153846154,0.10218978102189781,0.08163265306122448,0.09090909090909091,0.15178571428571427,0.11864406779661017,0.20512820512820512,0.12195121951219512,0.13333333333333333,0.6,0.71875,0.6666666666666666,0.7301587301587301,0.5,0.21875,0.42857142857142855,0.45,0.4444444444444444,0.0625,,,,0.9705882352941176,0.6060606060606061,0.1,0.7209302325581395,0.5806451612903226,0.71875,0.5195333333333333,0.5542322580645161,0.5109488372093023,0.14285714285714285,0.14285714285714285,0.359375,0.4296875,3.030208333333334,0.38412291933418696,1.0,5.0,3.0,3.0,1.0,3.0,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,24851.0,414,90,771,768,294,247,102,1539,13.0,25.0,1.0,1.0,1.0,5.0,7.0,13.0,26.0,72.0,46.0,110.0,89.0,238.0,779,4.0,8.0,6.0,29.0,14.0,35.0,53.0,99.0,10.0,82.0,,4.0,64.0,24.0,88.0,17.0,26.0,28.0,200.0,3.0,6.0,1.0,6.0,24.0,1.0,31.0,10.0,41.0,9.0,6.0,3.0,15.0,11.0,14.0,2.0,4.0,,29.0,5.0,12.0,8.0,21.0,2.0,3.0,66.0,1.0,,95.0,6.0,34.0,14.0,5.0,,,3.0,2.0,,5.0,4.0,,,99.0,294,4.0,14.0,0.10869565217391304,0.10869565217391304,0.41818181818181815,0.5,0.4,0.45151515151515154,0.6764705882352942,0.4339622641509434,0.5628019323671497,0.725,0.6075949367088608,0.03636363636363636,0.12,0.07692307692307693,,26.51685393258427,0.5172413793103449,0.047619047619047616,0.038461538461538464,0.08921933085501858,0.021739130434782608,0.09375,0.03614457831325301,0.09009009009009009,0.025069637883008356,0.016666666666666666,,0.032679738562091505,0.03333333333333333,0.043478260869565216,0.08860759493670886,0.12307692307692308,0.072,0.13157894736842105,0.038461538461538464,0.8,0.15151515151515152,0.52,0.5909090909090909,0.15384615384615385,0.07878787878787878,0.5384615384615384,0.5833333333333334,,0.43636363636363634,0.3611111111111111,0.3611111111111111,0.11538461538461539,0.058823529411764705,1.0,,0.09433962264150944,0.2,0.48484848484848486,0.47549079754601226,0.4592566666666666,0.447486274509804,0.17616580310880828,0.2463768115942029,0.12184873949579832,0.41596638655462187,13.502727272727272,0.38132295719844356,7.0,10.0,3.0,7.0,,1.0,0.03260869565217391,2.0,8.0,2.0,3.0,1.0,4.0,17.0,47.0,3.0,6.0,5.0,14.0,19.0,55.0,5.0,9.0,6.0,18.0,30.0,27.0,1.0,46.0,17.0,5.0,0.5263157894736842,0.34545454545454546,0.5555555555555556,0.3333333333333333,0.35185185185185186,0.3333333333333333,0.048484848484848485,0.25,0.25,0.5,0.28484848484848485,0.3617021276595745,0.3617021276595745,0.5294117647058824,0.17647058823529413,0.6666666666666666,0.5,0.35294117647058826,0.5,0.6666666666666666,0.07547169811320754,0.25,0.2641509433962264,0.35714285714285715,0.3695652173913043,26.447272727272725,,,,True,,,,,,
201167,1610612765,Arron Afflalo,Arron Afflalo,201167,DET,58211.0,970,120,1825,1814,621,657,257,3639,42.0,80.0,7.0,14.0,16.0,27.0,13.0,34.0,34.0,79.0,89.0,193.0,68.0,276.0,1803,17.0,34.0,9.0,46.0,29.0,57.0,30.0,94.0,116.0,62.0,12.0,31.0,43.0,9.0,52.0,6.0,27.0,13.0,113.0,5.0,28.0,3.0,33.0,63.0,5.0,101.0,36.0,137.0,31.0,13.0,18.0,9.0,6.0,25.0,5.0,3.0,3.0,34.0,4.0,13.0,32.0,83.0,3.0,6.0,67.0,5.0,2.0,87.0,7.0,33.0,11.0,8.0,,,3.0,2.0,3.0,8.0,2.0,,,94.0,621,11.0,10.0,0.651685393258427,0.6987951807228916,0.46113989637305697,0.5,0.5087719298245614,0.4315352697095436,0.5138888888888888,0.43243243243243246,0.4892086330935252,0.5625,0.5054945054945055,0.16062176165803108,0.2625,0.23529411764705882,0.02531645569620253,14.661654135338345,0.2647058823529412,0.07462686567164178,0.047619047619047616,0.09603658536585366,0.04005722460658083,0.15865384615384615,0.029411764705882353,0.1111111111111111,0.0379746835443038,0.04918032786885246,0.04294478527607362,0.0339943342776204,0.03418803418803419,0.018867924528301886,0.07079646017699115,0.06428571428571428,0.1310344827586207,0.15436241610738255,0.1694915254237288,0.25,0.33195020746887965,0.525,0.711864406779661,0.47619047619047616,0.14107883817427386,0.38235294117647056,0.5,0.6923076923076923,0.3278008298755187,0.43037974683544306,0.44155844155844154,0.8529411764705882,0.3888888888888889,0.5,,0.36486486486486486,0.5925925925925926,0.5311203319502075,0.5067728991596638,0.4517348484848486,0.5089520833333334,0.12359550561797752,0.1506849315068493,0.16666666666666666,0.34057971014492755,9.423834196891194,0.3402739726027397,3.0,3.0,1.0,4.0,,,0.009433962264150943,2.0,23.0,,1.0,,7.0,8.0,25.0,1.0,1.0,2.0,10.0,10.0,48.0,1.0,2.0,2.0,17.0,24.0,6.0,1.0,24.0,8.0,6.0,0.8,0.20833333333333334,0.5,0.11764705882352941,0.2127659574468085,0.1991701244813278,0.0954356846473029,0.08695652173913043,0.08695652173913043,0.5,0.1037344398340249,0.32,0.32,0.875,0.027777777777777776,,,0.027777777777777776,1.0,1.0,0.0945945945945946,,0.13513513513513514,0.2,0.3333333333333333,26.050000000000008,5.0,,,True,,,,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,29866.0,498,117,925,917,354,300,129,1842,36.0,56.0,8.0,11.0,8.0,15.0,18.0,51.0,30.0,79.0,84.0,186.0,50.0,260.0,901,11.0,21.0,5.0,33.0,27.0,59.0,27.0,105.0,78.0,90.0,8.0,10.0,39.0,9.0,48.0,8.0,8.0,25.0,105.0,9.0,13.0,1.0,10.0,49.0,4.0,63.0,23.0,86.0,8.0,5.0,3.0,14.0,5.0,12.0,4.0,9.0,3.0,26.0,2.0,10.0,9.0,17.0,1.0,3.0,48.0,3.0,2.0,63.0,8.0,28.0,7.0,8.0,2.0,2.0,4.0,2.0,2.0,10.0,9.0,,,105.0,354,2.0,7.0,0.4642857142857143,0.4875,0.45161290322580644,0.5238095238095238,0.4576271186440678,0.49295774647887325,0.5833333333333334,0.52,0.5395833333333333,0.6111111111111112,0.5769230769230769,0.053763440860215055,0.10714285714285714,0.058823529411764705,0.012658227848101266,24.72118959107807,0.5384615384615384,0.15384615384615385,0.02857142857142857,0.15123456790123457,0.03757225433526012,0.10869565217391304,0.10588235294117647,0.14182692307692307,0.05104408352668213,0.08235294117647059,0.022727272727272728,0.023121387283236993,0.0847457627118644,0.15384615384615385,0.07407407407407407,0.1780821917808219,0.1958041958041958,0.07936507936507936,0.1724137931034483,0.9,0.26291079812206575,0.6428571428571429,0.72,0.5555555555555556,0.23943661971830985,0.35294117647058826,0.375,0.3888888888888889,0.37089201877934275,0.379746835443038,0.38461538461538464,0.4,0.4583333333333333,0.7272727272727273,0.375,0.2,0.5333333333333333,0.38967136150234744,0.44938967136150226,0.5019690476190476,0.44114733333333334,0.12017167381974249,0.13592233009708737,0.12692307692307692,0.40384615384615385,10.176881720430105,0.3827027027027027,1.0,6.0,6.0,1.0,,,0.05825242718446602,5.0,9.0,,,3.0,7.0,9.0,18.0,2.0,3.0,5.0,9.0,14.0,27.0,2.0,3.0,8.0,16.0,39.0,3.0,,18.0,9.0,1.0,0.9285714285714286,0.5185185185185185,0.6666666666666666,0.5,0.5185185185185185,0.1267605633802817,0.04225352112676056,0.5555555555555556,0.5555555555555556,1.0,0.08450704225352113,0.5,0.5,0.8888888888888888,,,,0.125,0.6666666666666666,1.0,0.09333333333333334,0.42857142857142855,0.12,0.5555555555555556,0.5,24.92592592592592,,,,True,,,,,,
2553,1610612765,Jarvis Hayes,Jarvis Hayes,2553,DET,21559.0,359,-6,681,680,168,222,90,1361,25.0,31.0,4.0,6.0,5.0,5.0,3.0,15.0,19.0,59.0,47.0,105.0,13.0,152.0,695,5.0,11.0,,13.0,8.0,17.0,3.0,22.0,58.0,36.0,2.0,9.0,18.0,1.0,19.0,1.0,7.0,7.0,39.0,1.0,5.0,,11.0,22.0,7.0,40.0,6.0,46.0,12.0,7.0,5.0,3.0,2.0,10.0,,1.0,1.0,13.0,,3.0,17.0,31.0,,5.0,14.0,1.0,2.0,19.0,2.0,7.0,1.0,2.0,,,1.0,1.0,,2.0,1.0,1.0,,22.0,168,3.0,1.0,0.6170212765957447,0.6304347826086957,0.44761904761904764,0.45454545454545453,0.47058823529411764,0.476027397260274,0.43333333333333335,0.3958333333333333,0.49673202614379086,0.43333333333333335,0.4230769230769231,0.08571428571428572,0.12903225806451613,0.26666666666666666,0.01694915254237288,21.039290240811155,0.23076923076923078,0.2413793103448276,,0.08906882591093117,0.018796992481203006,0.13253012048192772,0.015151515151515152,0.1,0.018072289156626505,0.013888888888888888,,0.028985507246376812,0.02,,0.07407407407407407,0.125,0.08181818181818182,0.1206896551724138,0.16,0.5,0.21232876712328766,0.8064516129032258,0.9259259259259259,0.68,0.10273972602739725,0.2,0.2727272727272727,0.3333333333333333,0.4041095890410959,0.3220338983050847,0.3275862068965517,0.5789473684210527,0.4,0.6666666666666666,0.5,0.20833333333333334,1.0,0.4931506849315068,0.48801335616438346,0.5215,0.47578125000000004,0.05263157894736842,0.06363636363636363,0.08552631578947369,0.14473684210526316,11.902857142857144,0.24669603524229075,,4.0,,2.0,,,,6.0,11.0,,,1.0,1.0,9.0,30.0,1.0,4.0,,6.0,15.0,41.0,1.0,4.0,1.0,7.0,42.0,3.0,,30.0,9.0,2.0,0.9333333333333333,0.36585365853658536,0.25,0.14285714285714285,0.36585365853658536,0.2808219178082192,0.07534246575342465,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.2054794520547945,0.3,0.3,1.0,,,,0.26666666666666666,0.25,1.0,0.041666666666666664,1.0,0.25,,0.3,25.19268292682927,,1.0,0.023809523809523808,True,,,,,,
200835,1610612765,Walter Herrmann,Walter Herrmann,200835,DET,6931.0,116,18,229,225,104,136,35,454,8.0,14.0,,1.0,2.0,4.0,1.0,4.0,2.0,6.0,11.0,24.0,9.0,52.0,201,1.0,5.0,,2.0,4.0,7.0,6.0,20.0,14.0,8.0,,2.0,6.0,2.0,8.0,1.0,4.0,2.0,18.0,3.0,5.0,,3.0,10.0,2.0,15.0,8.0,23.0,1.0,1.0,,4.0,1.0,1.0,,3.0,1.0,5.0,1.0,2.0,5.0,7.0,,,12.0,4.0,2.0,11.0,1.0,4.0,2.0,,,,,,,,,,,20.0,104,2.0,2.0,0.6363636363636364,0.6363636363636364,0.4583333333333333,0.2,0.5714285714285714,0.4574468085106383,0.2,0.4666666666666667,0.5,0.2,0.5555555555555556,0.08333333333333333,0.14285714285714285,,,21.189591078066915,0.8,0.18181818181818182,,0.12048192771084337,0.06172839506172839,0.1111111111111111,0.125,0.11818181818181818,0.0761904761904762,0.07407407407407407,0.05555555555555555,0.05555555555555555,0.2727272727272727,,0.06060606060606061,0.26666666666666666,0.11428571428571428,0.14285714285714285,,,0.2978723404255319,0.5714285714285714,0.6666666666666666,0.75,0.0851063829787234,0.25,0.25,,0.1276595744680851,0.3333333333333333,0.3333333333333333,0.5,0.2,,,0.26666666666666666,0.5,0.7872340425531915,0.4877053191489362,0.373,0.4787666666666667,0.08,0.14814814814814814,0.038461538461538464,0.38461538461538464,7.408333333333334,0.45414847161572053,1.0,,,,,,,2.0,12.0,,,,4.0,5.0,11.0,,,2.0,4.0,7.0,23.0,,,2.0,8.0,18.0,3.0,,11.0,5.0,,0.8571428571428571,0.30434782608695654,,0.25,0.30434782608695654,0.48936170212765956,0.2553191489361702,0.16666666666666666,0.16666666666666666,0.5,0.23404255319148937,0.45454545454545453,0.45454545454545453,1.0,,,,,,,0.26666666666666666,,0.26666666666666666,0.5,0.45454545454545453,25.30869565217392,,,,True,,,,,,
201155,1610612765,Rodney Stuckey,Rodney Stuckey,201155,DET,20829.0,347,23,653,650,216,277,102,1303,23.0,55.0,3.0,12.0,4.0,15.0,5.0,22.0,16.0,55.0,44.0,132.0,67.0,155.0,631,4.0,19.0,17.0,25.0,9.0,33.0,29.0,47.0,14.0,74.0,2.0,14.0,47.0,8.0,55.0,7.0,30.0,15.0,118.0,2.0,7.0,1.0,12.0,23.0,,35.0,10.0,45.0,13.0,6.0,7.0,12.0,8.0,14.0,2.0,4.0,1.0,26.0,2.0,10.0,15.0,33.0,2.0,6.0,47.0,2.0,1.0,76.0,2.0,33.0,5.0,2.0,,,,2.0,,2.0,2.0,,1.0,47.0,216,4.0,5.0,0.1590909090909091,0.16279069767441862,0.3333333333333333,0.21052631578947367,0.2727272727272727,0.3308270676691729,0.21052631578947367,0.2647058823529412,0.4556213017751479,0.44642857142857145,0.47,0.10606060606060606,0.16363636363636364,0.13636363636363635,0.03636363636363636,25.22639068564036,0.46153846153846156,,0.041666666666666664,0.10222222222222223,0.02564102564102564,0.13636363636363635,0.044444444444444446,0.11182108626198083,0.02830188679245283,0.05063291139240506,0.047619047619047616,,,0.10526315789473684,0.10112359550561797,0.05,0.125,0.10294117647058823,0.25,1.0,0.41353383458646614,0.41818181818181815,0.5,0.043478260869565216,0.16541353383458646,0.22727272727272727,0.2631578947368421,,0.41353383458646614,0.2909090909090909,0.3018867924528302,0.375,0.631578947368421,0.25,,0.4411764705882353,0.26666666666666666,0.42105263157894735,0.46873106060606057,0.47668750000000004,0.452290909090909,0.20121951219512196,0.20245398773006135,0.16129032258064516,0.3032258064516129,9.52878787878788,0.33078101071975496,1.0,2.0,6.0,4.0,,1.0,0.0821917808219178,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,,,2.0,,,,,,0.007518796992481203,,,,,0.007518796992481203,,,,,,,,,,,,0.029411764705882353,,,56.1,,,,True,,,,,,
2413,1610612765,Juan Dixon,Juan Dixon,2413,DET,2841.0,47,32,94,94,34,53,10,188,,1.0,,,,1.0,1.0,2.0,4.0,9.0,5.0,12.0,,25.0,76,1.0,1.0,,5.0,2.0,5.0,,10.0,2.0,8.0,,1.0,9.0,2.0,11.0,2.0,4.0,2.0,24.0,,1.0,,1.0,1.0,,2.0,1.0,3.0,,,,4.0,3.0,2.0,,1.0,,6.0,,4.0,4.0,6.0,,,1.0,,,,,,,,,,,,,,,,,10.0,34,2.0,,0.2,0.2,0.4166666666666667,1.0,0.4,0.5952380952380952,0.625,0.5,0.5952380952380952,0.625,0.5,0.08333333333333333,,0.5,,25.471698113207545,0.6666666666666666,,,0.022727272727272728,0.03333333333333333,0.1,,0.037037037037037035,0.025,0.14285714285714285,,,,,0.07142857142857142,,,0.125,,,0.047619047619047616,,,,0.09523809523809523,0.5,1.0,,0.42857142857142855,0.4444444444444444,0.4444444444444444,0.25,,,,0.1,,0.47619047619047616,0.4499119047619048,0.539775,0.462225,,,0.2,0.4,16.658333333333335,0.3617021276595745,,3.0,,2.0,,,,1.0,2.0,,1.0,,,4.0,7.0,1.0,2.0,2.0,5.0,5.0,9.0,1.0,3.0,2.0,5.0,12.0,3.0,,7.0,4.0,,0.8,0.5555555555555556,0.3333333333333333,0.4,0.5555555555555556,0.42857142857142855,0.09523809523809523,0.5,0.5,1.0,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.75,0.25,,,0.5,0.5,1.0,,,0.5,0.4,0.5714285714285714,25.755555555555556,,,,True,,,,,,
283,1610612765,Lindsey Hunter,Lindsey Hunter,283,DET,4255.0,71,6,128,129,16,29,21,257,1.0,6.0,,1.0,,,,1.0,4.0,8.0,5.0,15.0,2.0,15.0,114,,2.0,,,,,2.0,2.0,4.0,6.0,,1.0,7.0,3.0,10.0,3.0,4.0,1.0,23.0,,2.0,,,4.0,,4.0,2.0,6.0,1.0,,1.0,2.0,2.0,1.0,,,,3.0,,1.0,5.0,11.0,,,4.0,,1.0,2.0,,,1.0,1.0,,,,1.0,,1.0,,,,2.0,16,,1.0,0.4,0.4,0.3333333333333333,,,0.325,,,0.35714285714285715,,0.5,0.06666666666666667,0.16666666666666666,,,15.483870967741934,0.6666666666666666,,,0.07407407407407407,0.03508771929824561,,,0.05405405405405406,0.028985507246376812,,,0.06896551724137931,,,0.05263157894736842,,0.11538461538461539,,,,0.3,0.16666666666666666,0.2,,0.05,,,,0.4,0.5,0.5,0.5,0.3333333333333333,,,,,0.55,0.47409000000000007,0.4958833333333334,0.43755,,,,0.13333333333333333,11.139999999999999,0.125,,2.0,,1.0,,,,1.0,1.0,,,,,,4.0,,1.0,,1.0,1.0,5.0,,1.0,,1.0,3.0,,,4.0,,,1.0,0.2,,,0.2,0.25,0.05,1.0,1.0,1.0,0.2,,,,,,,0.3333333333333333,,,,,1.0,,,25.68,,,,True,,,,,,
