EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,HeaveAttempts,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGM,PenaltyFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Travels,OffArc3ReboundPct,3pt And 1 Free Throw Trips,SecondChanceAtRimPctAssisted,OffensiveGoaltends,on,StepOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,2889.0,48,-12,95,100,49,54,9.0,195,2.0,8.0,1.0,4.0,1.0,1.0,1.0,4.0,,1.0,5.0,4.0,13.0,1.0,6.0,3.0,14.0,109,3.0,7.0,3.0,12.0,2.0,6.0,,5.0,1.0,13.0,15.0,9.0,1.0,3.0,32.0,1.0,,4.0,3.0,,7.0,1.0,8.0,,3.0,,3.0,2.0,2.0,2.0,3.0,5.0,2.0,,2.0,3.0,,4.0,,2.0,12.0,49,1.0,0.25,0.25,,0.16666666666666666,0.16666666666666666,0.3076923076923077,0.42857142857142855,0.2894736842105263,0.45,0.3333333333333333,0.5,0.3157894736842105,0.07692307692307693,0.125,24.76190476190476,0.4,,,0.07894736842105263,0.030303030303030304,0.4444444444444444,0.14893617021276595,0.02127659574468085,0.07142857142857142,0.0625,0.5,,0.42105263157894735,0.25,0.2857142857142857,,0.05263157894736842,1.0,1.0,0.21052631578947367,0.25,0.25,1.0,0.05263157894736842,,,,0.2631578947368421,0.4,0.25,0.7368421052631579,0.4795684210526317,0.49248000000000003,0.09523809523809523,0.13333333333333333,0.8571428571428571,6.946153846153847,25.63333333333333,0.5157894736842106,,1.0,,1.0,,,,,2.0,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,0.11764705882352941,,,,1.0,,0.5751,,1.0,1.0,3.0,1.0,3.0,3.0,1.0,0.3333333333333333,0.2,0.2,,0.3,0.3333333333333333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2124,1610612742,Malik Allen,Malik Allen,2124,DAL,1292.0,22,-4,42,43,14,26,2.0,85,,,,,,,3.0,4.0,,,,3.0,4.0,,,,6.0,43,1.0,1.0,,2.0,6.0,,,,,2.0,3.0,1.0,,1.0,7.0,,,,2.0,,2.0,,2.0,,,,,,1.0,,2.0,2.0,1.0,,2.0,,,,,,2.0,14,,1.0,1.0,,,,0.75,1.0,0.75,1.0,0.75,1.0,,,,13.636363636363637,,,,0.14285714285714285,,,0.10526315789473684,,,,,,,,,,,,,1.0,0.75,0.75,1.0,,,,,,,,,0.3892,0.3927,,,0.3333333333333333,17.925,,0.3333333333333333,,,1.0,1.0,,2.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,0.4,,,,,,0.3586,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
711,1610612742,Jerry Stackhouse,Jerry Stackhouse,711,DAL,5999.0,100,12,197,197,64,82,19.0,394,5.0,9.0,1.0,1.0,4.0,9.0,3.0,10.0,1.0,4.0,5.0,12.0,28.0,4.0,9.0,5.0,41.0,205,3.0,5.0,1.0,13.0,12.0,12.0,12.0,5.0,2.0,9.0,12.0,2.0,1.0,6.0,27.0,2.0,,2.0,5.0,,7.0,2.0,9.0,,3.0,2.0,1.0,7.0,,5.0,3.0,10.0,4.0,4.0,7.0,4.0,,5.0,1.0,3.0,13.0,64,,0.5,0.5,1.0,0.4444444444444444,0.4444444444444444,0.42857142857142855,0.6,0.4864864864864865,0.6,0.5256410256410257,0.65,0.24324324324324326,0.07142857142857142,0.2222222222222222,22.374429223744293,0.7,,,0.07692307692307693,0.029411764705882353,0.11764705882352941,0.08536585365853659,0.024096385542168676,,0.03333333333333333,,,0.24324324324324326,0.5555555555555556,0.7142857142857143,0.6,0.24324324324324326,0.4444444444444444,0.4444444444444444,0.2702702702702703,0.3,0.3,,0.10810810810810811,0.25,0.25,1.0,0.13513513513513514,0.1,1.0,0.4864864864864865,0.5000162162162163,0.506235,0.07692307692307693,0.1,0.3170731707317073,10.392857142857142,24.12222222222222,0.3248730964467005,,,1.0,2.0,1.0,3.0,,,3.0,1.0,2.0,,2.0,,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,0.5,0.5,0.75,,0.0625,0.03333333333333333,,0.05555555555555555,0.17647058823529413,0.25,1.0,0.75,,,0.374,0.07317073170731707,3.0,1.0,2.0,2.0,5.0,,3.0,0.4,0.6,0.6,1.0,0.2,0.5,0.6,,1.0,3.0,,,,,1.0,,,,,,,,,,0.3,0.3333333333333333,,,,,,,True,,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,4953.0,83,-17,162,158,59,67,8.0,320,5.0,10.0,2.0,4.0,4.0,8.0,12.0,20.0,,,3.0,21.0,38.0,,3.0,14.0,56.0,187,8.0,15.0,6.0,22.0,18.0,24.0,,3.0,4.0,8.0,8.0,2.0,1.0,5.0,16.0,,,1.0,10.0,4.0,15.0,,15.0,,3.0,1.0,2.0,2.0,,2.0,1.0,3.0,1.0,3.0,4.0,11.0,,21.0,2.0,7.0,22.0,59,1.0,0.42857142857142855,0.42857142857142855,,,,0.5526315789473685,0.5333333333333333,0.5121951219512195,0.5,0.5625,0.55,0.07317073170731707,0.10526315789473684,0.3,29.651162790697676,0.6666666666666666,0.4444444444444444,,0.17857142857142858,,0.06666666666666667,0.15492957746478872,,,0.25,0.1,,0.24390243902439024,0.5,0.7142857142857143,0.6,0.1951219512195122,0.5,0.5,0.4878048780487805,0.6,0.631578947368421,0.5,,,,,0.07317073170731707,0.25,0.5,0.3170731707317073,0.4481353658536585,0.44805937500000004,0.15217391304347827,0.16279069767441862,0.39285714285714285,11.44736842105263,25.599999999999998,0.36419753086419754,,,1.0,2.0,2.0,4.0,,,,,,,,,,,,2.0,,,,,,,,,,2.0,0.5,0.3333333333333333,0.5,,,,,0.17647058823529413,0.06666666666666667,,,,,,0.46931666666666666,0.07142857142857142,,,1.0,,1.0,,,,,,,0.0625,,,,,,,1.0,,1.0,,5.0,,,,0.05,,0.3333333333333333,,,,,,1.0,,,,,True,,,,,,,,,,,,
200772,1610612742,Maurice Ager,Maurice Ager,200772,DAL,1621.0,27,-21,53,52,23,33,2.0,105,,2.0,,,,3.0,,4.0,,,5.0,,9.0,,5.0,4.0,4.0,56,,3.0,2.0,2.0,,,,5.0,3.0,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,3.0,2.0,,4.0,,1.0,2.0,23,,,,,,,,,,,0.125,0.14285714285714285,0.35714285714285715,0.3333333333333333,1.0,30.909090909090907,1.0,,,,,,,,,,,,0.14285714285714285,,,,0.21428571428571427,,,0.2857142857142857,,,,,,,,0.35714285714285715,,,0.5,0.39629642857142855,0.35497500000000004,0.06666666666666667,0.1,0.5,12.177777777777777,25.220000000000002,0.4339622641509434,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,3.0,,3.0,,,,,,,0.5,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,True,,,,,,,,,,,,
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,3013.0,50,-11,97,93,29,29,9.0,190,4.0,4.0,,,1.0,1.0,1.0,4.0,,,1.0,6.0,9.0,1.0,1.0,14.0,29.0,108,,1.0,6.0,6.0,4.0,8.0,3.0,1.0,,9.0,12.0,2.0,2.0,5.0,27.0,,,2.0,5.0,,7.0,,7.0,,,,,3.0,1.0,2.0,2.0,5.0,2.0,3.0,6.0,11.0,1.0,16.0,,7.0,6.0,29,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,,0.75,,0.8055555555555556,0.75,0.1,,,21.69811320754717,0.6,,,0.16129032258064516,,0.2222222222222222,0.175,,,0.25,0.3333333333333333,,0.4,1.0,1.0,0.25,0.1,1.0,1.0,0.4,0.25,0.25,,,,,,0.1,,,0.5,0.507185,0.3832,0.4117647058823529,0.4375,0.20689655172413793,8.399999999999999,24.7,0.29896907216494845,,,1.0,1.0,,5.0,,,3.0,2.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,1.0,1.0,1.25,1.25,,,,,0.1,,,,1.0,,,0.513125,0.1724137931034483,1.0,,,,,,1.0,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,0.5,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,
2205,1610612742,DeSagana Diop,DeSagana Diop,2205,DAL,1696.0,28,-1,56,54,41,32,7.0,110,,,,,,,,,,,,,,,,3.0,3.0,53,,,1.0,1.0,,,,,,1.0,1.0,,,1.0,2.0,3.0,,1.0,3.0,1.0,5.0,4.0,9.0,,,,,2.0,1.0,1.0,4.0,6.0,6.0,,1.0,3.0,,4.0,,2.0,1.0,41,,,,,,,,,,,0.75,0.5,,,,12.698412698412698,0.3333333333333333,1.0,,0.15,0.17647058823529413,0.2,0.16,0.2,0.2,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,,,0.7321428571428571,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,2.0,1.0,,1.0,2.0,1.0,,,,,,,,0.3333333333333333,,0.2222222222222222,,0.2222222222222222,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,1.0,True,,,,,,,,,,,,
2239,1610612742,Trenton Hassell,Trenton Hassell,2239,DAL,5264.0,88,-36,161,162,56,83,17.0,323,,2.0,,2.0,2.0,4.0,4.0,10.0,,1.0,1.0,6.0,16.0,,2.0,,12.0,180,2.0,5.0,,4.0,10.0,2.0,,1.0,,3.0,4.0,1.0,,2.0,9.0,2.0,,,6.0,2.0,8.0,2.0,10.0,,,,,1.0,1.0,,3.0,4.0,1.0,3.0,8.0,,,,,,4.0,56,1.0,0.8333333333333334,0.8333333333333334,,,,0.375,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,,,12.222222222222221,0.25,0.2,,0.10909090909090909,0.03225806451612903,,0.08571428571428572,0.024691358024691357,,0.08333333333333333,,,0.1111111111111111,,,,0.2222222222222222,0.5,0.5,0.5555555555555556,0.4,0.4,1.0,0.05555555555555555,,,,0.05555555555555555,0.3333333333333333,,0.2222222222222222,0.38671111111111117,0.36827499999999996,,,0.3333333333333333,14.05625,25.4,0.34782608695652173,,1.0,1.0,3.0,,2.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.07407407407407407,,0.125,0.14285714285714285,,,0.5,0.3333333333333333,,0.38066666666666665,0.16666666666666666,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,0.16666666666666666,,,1.0,,,,,True,,,,,,,,,,,,
201174,1610612742,Nick Fazekas,Nick Fazekas,201174,DAL,501.0,8,2,15,16,13,12,2.0,31,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,2.0,4.0,,,,4.0,11,2.0,4.0,,4.0,2.0,2.0,,,,,,,,,,1.0,,,2.0,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,4.0,13,,0.5,1.0,,,,0.5,0.5,0.5,0.5,0.5,0.5,,,,23.52941176470588,,,,0.2,0.16666666666666666,,0.18181818181818182,0.14285714285714285,,0.3333333333333333,,,0.5,0.5,0.5,,0.5,0.5,0.5,,,,,,,,,,0.5,0.5,0.5,0.46857499999999996,0.46857499999999996,,,1.0,4.125,,0.8666666666666667,1.0,1.0,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,0.5,,,,,,,1.0,1.0,1.0,0.6302,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
956,1610612742,Erick Dampier,Erick Dampier,956,DAL,554.0,9,-6,16,16,5,12,2.0,32,,1.0,,1.0,,,,,,,,,1.0,,,,,25,,1.0,,,,,,,,1.0,1.0,,1.0,,2.0,,,1.0,2.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,5.555555555555555,,,,0.5,,1.0,0.6,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,0.5845,0.5845,,,,,,0.3125,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,0.6666666666666666,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
101120,1610612742,Antoine Wright,Antoine Wright,101120,DAL,7195.0,120,-3,217,222,60,64,25.0,439,5.0,12.0,,1.0,,2.0,1.0,5.0,2.0,5.0,1.0,6.0,19.0,3.0,6.0,3.0,24.0,226,,1.0,1.0,4.0,2.0,10.0,9.0,1.0,1.0,7.0,8.0,1.0,2.0,4.0,17.0,3.0,,1.0,8.0,1.0,10.0,3.0,13.0,,,,,5.0,,5.0,3.0,8.0,,15.0,17.0,6.0,1.0,6.0,,3.0,4.0,60,,0.16666666666666666,0.16666666666666666,1.0,0.5,0.5,0.3157894736842105,,0.42,0.5,0.42857142857142855,0.5,0.24,0.05263157894736842,0.08333333333333333,14.5748987854251,0.625,0.09090909090909091,,0.09411764705882353,0.0375,0.06666666666666667,0.09,0.03,0.058823529411764705,0.1282051282051282,,,0.48,0.4166666666666667,0.45454545454545453,,0.08,,,0.2,0.2,0.2,1.0,0.2,0.4,0.4,1.0,0.04,0.3333333333333333,,0.72,0.47875200000000007,0.4806333333333333,0.10714285714285714,0.13636363636363635,0.16666666666666666,7.110526315789474,23.650000000000002,0.2764976958525346,,2.0,,3.0,,,,,1.0,1.0,,,,1.0,,,1.0,,4.0,3.0,1.0,,4.0,1.0,,,,,,,,,,0.046511627906976744,,0.1111111111111111,0.03571428571428571,0.3333333333333333,0.25,,0.6666666666666666,,0.48233333333333334,,1.0,1.0,1.0,1.0,2.0,,1.0,0.5,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,0.3333333333333333,,,1.0,,,,,False,1.0,,,,,,,,,,,
101138,1610612742,Brandon Bass,Brandon Bass,101138,DAL,80633.0,1344,-16,2513,2526,916,927,292.0,5039,76.0,136.0,24.0,43.0,62.0,142.0,76.0,142.0,,,3.0,214.0,420.0,,3.0,132.0,560.0,2709,53.0,115.0,60.0,166.0,248.0,180.0,,3.0,41.0,42.0,51.0,12.0,5.0,25.0,111.0,84.0,2.0,32.0,126.0,31.0,189.0,111.0,300.0,4.0,20.0,16.0,4.0,43.0,3.0,18.0,29.0,72.0,28.0,85.0,135.0,120.0,3.0,159.0,18.0,75.0,166.0,916,16.0,0.5794392523364486,0.6526315789473685,,,,0.5095238095238095,0.4608695652173913,0.5059101654846335,0.452991452991453,0.5669371196754563,0.5608108108108109,0.0070921985815602835,0.09761904761904762,0.22058823529411764,19.83151983151983,0.5972222222222222,0.28703703703703703,0.034482758620689655,0.1337579617834395,0.09480812641083522,0.13617021276595745,0.13423959218351741,0.09429065743944637,0.11636363636363636,0.15844155844155844,0.16184971098265896,0.024691358024691357,0.3215130023640662,0.5588235294117647,0.7169811320754716,0.5,0.33569739952718675,0.43661971830985913,0.4696969696969697,0.33569739952718675,0.5352112676056338,0.5390070921985816,0.7631578947368421,,,,,0.0070921985815602835,0.36752136752136755,0.5581395348837209,0.32860520094562645,0.44455425531914894,0.4536205128205127,0.15625,0.15723270440251572,0.29642857142857143,8.932142857142859,25.8,0.36450457620374055,28.0,48.0,41.0,74.0,26.0,108.0,48.0,,9.0,5.0,4.0,25.0,25.0,9.0,11.0,10.0,10.0,13.0,39.0,19.0,7.0,13.0,39.0,29.0,2.0,3.0,1.0,14.0,0.5540540540540541,0.5540540540540541,0.6067415730337079,0.09259259259259259,0.1111111111111111,0.06896551724137931,0.07692307692307693,0.10948905109489052,0.12367491166077739,0.06451612903225806,0.7435897435897436,0.45161290322580644,0.6486486486486487,0.5833333333333334,0.4879293103448277,0.19285714285714287,,,2.0,,2.0,,,,,,,0.017094017094017096,,,,,,,,,,2.0,1.0,,,0.07042253521126761,0.007042253521126761,,,,,,,,6.0,0.1005586592178771,,0.10714285714285714,2.0,False,2.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,161178.0,2686,499,5060,5037,1304,1241,572.0,10097,135.0,227.0,30.0,63.0,146.0,312.0,249.0,517.0,7.0,21.0,196.0,530.0,1056.0,79.0,217.0,464.0,1761.0,5313,119.0,247.0,217.0,542.0,518.0,542.0,228.0,195.0,53.0,180.0,258.0,93.0,21.0,66.0,594.0,63.0,3.0,73.0,418.0,58.0,549.0,95.0,644.0,7.0,48.0,36.0,12.0,93.0,22.0,53.0,64.0,157.0,40.0,130.0,194.0,415.0,13.0,523.0,42.0,190.0,542.0,1304,13.0,0.48867924528301887,0.505859375,0.9620253164556962,0.3640552995391705,0.36574074074074076,0.5018939393939394,0.4817813765182186,0.50942655145326,0.5110062893081762,0.5797730307076101,0.622093023255814,0.17046347211311863,0.050189393939393936,0.1277533039647577,28.750217277941942,0.5923566878980892,0.3431952662721893,0.023809523809523808,0.2130479102956167,0.03677758318739054,0.1492842535787321,0.20032639738882088,0.03994789405123752,0.012121212121212121,0.1941747572815534,0.1529745042492918,0.011647254575707155,0.17831893165750196,0.5947136563876652,0.6818181818181818,0.34074074074074073,0.24509033778476041,0.46794871794871795,0.49324324324324326,0.406127258444619,0.4816247582205029,0.48919449901768175,0.6827309236947792,0.016496465043205028,0.3333333333333333,0.3333333333333333,1.0,0.1539670070699136,0.19811320754716982,0.47619047619047616,0.3487824037706206,0.44790597954366623,0.4394813291139242,0.13553370786516855,0.15780730897009967,0.3077796706416809,11.65104166666666,25.241013824884785,0.25770750988142294,29.0,51.0,70.0,126.0,39.0,206.0,36.0,1.0,78.0,54.0,24.0,29.0,40.0,12.0,10.0,16.0,33.0,74.0,71.0,53.0,3.0,15.0,71.0,42.0,1.0,1.0,11.0,73.0,0.5555555555555556,0.5529801324503312,0.6035502958579881,0.04915254237288136,0.06315789473684211,0.03633916554508748,0.06857142857142857,0.21863799283154123,0.23448275862068965,0.13970588235294118,0.5915492957746479,0.2945205479452055,0.33774834437086093,0.5686274509803921,0.46487876106194687,0.11697898921067575,72.0,27.0,66.0,29.0,71.0,9.0,72.0,0.4084507042253521,0.3673469387755102,0.36923076923076925,0.9583333333333334,0.20754716981132076,0.4090909090909091,0.36923076923076925,1.0,2.0,5.0,9.0,24.0,9.0,25.0,9.0,29.0,3.0,0.36,0.05128205128205128,0.015473887814313346,0.006622516556291391,0.15894039735099338,0.375,1.0,0.015723270440251572,0.4,0.013636363636363636,14.0,0.04096385542168675,,0.10344827586206896,,False,,1.0,0.004608294930875576,0.00510204081632653,1.0,,,,,,,
1731,1610612742,Tyronn Lue,Tyronn Lue,1731,DAL,7935.0,132,-13,241,246,61,65,24.0,487,4.0,7.0,,1.0,5.0,10.0,7.0,17.0,2.0,2.0,10.0,16.0,34.0,7.0,12.0,1.0,54.0,253,3.0,7.0,1.0,10.0,6.0,26.0,21.0,10.0,1.0,6.0,10.0,1.0,,5.0,24.0,,,,9.0,,9.0,,9.0,,,,,3.0,,3.0,,3.0,,9.0,23.0,6.0,2.0,4.0,,1.0,10.0,61,4.0,0.1875,0.1875,1.0,0.5833333333333334,0.5833333333333334,0.47058823529411764,0.42857142857142855,0.5760869565217391,0.5,0.5625,0.45454545454545453,0.2608695652173913,0.029411764705882353,,18.88888888888889,1.0,,,0.09574468085106383,,,0.0782608695652174,,,0.13725490196078433,,,0.15217391304347827,0.5714285714285714,0.5714285714285714,0.25,0.21739130434782608,0.5,0.5555555555555556,0.3695652173913043,0.4117647058823529,0.4117647058823529,0.2857142857142857,0.043478260869565216,1.0,1.0,1.0,0.21739130434782608,0.1111111111111111,,0.41304347826086957,0.44603555555555574,0.44612222222222225,0.02127659574468085,0.02857142857142857,0.18518518518518517,12.288235294117646,26.208333333333332,0.25311203319502074,,1.0,,1.0,1.0,4.0,,,4.0,3.0,1.0,,,,,,,1.0,1.0,1.0,,,1.0,,,,,1.0,,0.75,0.6666666666666666,,,,,,0.08333333333333333,,,,0.5,,0.5578,0.07407407407407407,5.0,1.0,2.0,1.0,2.0,,5.0,0.5,0.5,0.5,1.0,0.2222222222222222,0.5,0.5,1.0,,,,,1.0,1.0,,,,1.0,0.1,,0.5,,,,,,,,,,,,False,,,,,,1.0,1.0,1.0,,,,
