EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PtsUnassisted3s,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,3pt And 1 Free Throw Trips,Corner3PctBlocked,on,HeaveMakes
2046,1610612749,Desmond Mason,Desmond Mason,2046,MIL,68111.0,1135,-116,2134,2148,443,468,278,4282,92,146,15.0,26.0,11,20,48.0,123.0,18.0,49.0,,,,158,318,,54,370,2410,22.0,42.0,,1.0,45.0,26,55,,16.0,68,204.0,112.0,24.0,,22.0,77,6.0,83,4.0,2.0,38.0,7.0,32.0,172,9,43.0,,33.0,79,6.0,118,52,170,7.0,27.0,13.0,14.0,28.0,4.0,20.0,21.0,2.0,8.0,5.0,49.0,3.0,11.0,42.0,74.0,,1.0,4.0,73,6.0,4.0,93,12.0,46,7.0,25.0,18.0,3.0,25.0,14.0,1.0,2.0,1.0,68,443,9.0,6.0,0.6455696202531646,0.6986301369863014,0.4968553459119497,0.5238095238095238,0.4727272727272727,0.4968553459119497,0.5238095238095238,0.4727272727272727,0.5153203342618384,0.5232558139534884,0.4927536231884058,,0.06918238993710692,0.10273972602739725,0.04065040650406504,0.04081632653061224,16.524908869987847,0.5714285714285714,0.09090909090909091,,0.10792349726775956,0.05155875299760192,0.12790697674418605,0.056962025316455694,0.11313131313131314,0.05241935483870968,0.04778156996587031,0.061068702290076333,0.04659498207885305,0.06976744186046512,,0.055970149253731345,0.07100591715976332,0.17627118644067796,0.1111111111111111,0.17391304347826086,0.050724637681159424,0.56,0.4591194968553459,0.6301369863013698,0.7022900763358778,0.6847826086956522,0.3867924528301887,0.3902439024390244,0.4067796610169492,0.5208333333333334,0.1540880503144654,0.3673469387755102,0.3829787234042553,0.7777777777777778,,0.6190476190476191,0.5769230769230769,0.3333333333333333,,0.36363636363636365,0.55,,0.4591194968553459,0.48727515723270454,0.505835294117647,0.4630818181818182,0.13068181818181818,0.13068181818181818,0.12162162162162163,0.1837837837837838,5.887106918238995,,0.20759137769447047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,1.0,,,True,
2250,1610612749,Bobby Simmons,Bobby Simmons,2250,MIL,44514.0,742,-130,1392,1377,299,433,183,2769,24,46,11.0,24.0,2,8,10.0,21.0,27.0,81.0,28.0,1.0,5.0,61,148,68.0,27,212,1554,14.0,38.0,6.0,3.0,37.0,9,27,11.0,3.0,24,78.0,44.0,16.0,28.0,9.0,27,6.0,33,5.0,1.0,16.0,7.0,4.0,72,7,35.0,1.0,18.0,60,5.0,83,43,126,4.0,25.0,17.0,8.0,19.0,2.0,15.0,20.0,,4.0,8.0,39.0,6.0,6.0,23.0,70.0,,4.0,7.0,30,,2.0,33,2.0,15,1.0,3.0,3.0,,3.0,1.0,,2.0,,24,299,11.0,1.0,0.639344262295082,0.7358490566037735,0.41216216216216217,0.3684210526315789,0.3333333333333333,0.42824074074074076,0.38636363636363635,0.27631578947368424,0.4588744588744589,0.40217391304347827,0.3,0.3148148148148148,0.060810810810810814,0.10869565217391304,0.14285714285714285,0.012345679012345678,16.791044776119406,0.48717948717948717,0.09433962264150944,0.023809523809523808,0.14388489208633093,0.06591337099811675,0.1125,0.044585987261146494,0.13518197573656845,0.061046511627906974,0.05649717514124294,0.11627906976744186,0.044444444444444446,0.041666666666666664,0.04918032786885246,0.11486486486486487,0.13402061855670103,0.1744186046511628,0.09565217391304348,0.15555555555555556,0.03278688524590164,0.3333333333333333,0.21296296296296297,0.5217391304347826,0.5853658536585366,0.4583333333333333,0.09722222222222222,0.47619047619047616,0.5555555555555556,0.6,0.375,0.3333333333333333,0.3375,0.8148148148148148,0.12962962962962962,0.5454545454545454,0.4583333333333333,0.09090909090909091,0.022727272727272728,0.21052631578947367,0.25,0.13157894736842105,0.5277777777777778,0.4763216279069765,0.49526666666666674,0.4334960526315791,0.06956521739130435,0.09316770186335403,0.17452830188679244,0.11320754716981132,11.458108108108112,24.85441176470588,0.21479885057471265,13.0,40.0,6.0,8.0,,,21.0,2.0,1.0,51.0,,8.0,,0.8095238095238095,0.3088235294117647,0.3333333333333333,0.09090909090909091,0.3088235294117647,,,0.18518518518518517,0.325,0.325,0.6923076923076923,0.2857142857142857,0.2857142857142857,1.0,,,0.15789473684210525,,0.2857142857142857,1.0,2.0,5.0,1.0,12.0,0.11363636363636363,0.4,0.5,0.16666666666666666,,1.0,,,,0.014492753623188406,,,,True,
2063,1610612749,Jake Voskuhl,Jake Voskuhl,2063,MIL,9320.0,155,-40,296,310,89,99,40,606,13,20,4.0,5.0,3,4,2.0,7.0,1.0,6.0,,,,16,33,,12,44,350,5.0,7.0,,3.0,13.0,4,6,,1.0,9,28.0,4.0,4.0,,1.0,4,,4,,,,1.0,3.0,8,5,5.0,1.0,4.0,23,4.0,31,11,42,,3.0,2.0,1.0,4.0,,4.0,8.0,,,,12.0,2.0,4.0,20.0,42.0,,3.0,6.0,14,2.0,1.0,15,1.0,7,1.0,9.0,4.0,5.0,9.0,6.0,,2.0,1.0,9,89,3.0,1.0,0.875,1.0,0.48484848484848486,0.7142857142857143,0.6666666666666666,0.48484848484848486,0.7142857142857143,0.6666666666666666,0.55,0.7222222222222222,0.6428571428571429,,0.030303030303030304,0.05,,,15.2046783625731,0.3333333333333333,0.3076923076923077,0.1111111111111111,0.22772277227722773,0.045871559633027525,0.10256410256410256,0.18518518518518517,0.19285714285714287,0.07352941176470588,0.045454545454545456,0.09523809523809523,0.022727272727272728,0.2777777777777778,,0.2857142857142857,0.24,0.17073170731707318,0.06451612903225806,0.25,,0.6666666666666666,0.6060606060606061,0.65,0.6842105263157895,0.8461538461538461,0.21212121212121213,0.2857142857142857,0.2857142857142857,1.0,0.18181818181818182,0.16666666666666666,0.16666666666666666,1.0,,0.7142857142857143,0.8,0.5,,0.6666666666666666,0.75,,0.6060606060606061,0.5266878787878788,0.5006,0.5172166666666667,0.1794871794871795,0.1794871794871795,0.29545454545454547,0.20454545454545456,4.8121212121212125,,0.30067567567567566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2429,1610612749,Dan Gadzuric,Dan Gadzuric,2429,MIL,11771.0,196,-29,363,365,54,108,58,728,16,33,3.0,12.0,2,3,1.0,13.0,,4.0,1.0,1.0,1.0,17,50,1.0,5,39,388,3.0,16.0,1.0,,6.0,2,6,1.0,2.0,6,28.0,6.0,6.0,1.0,2.0,6,1.0,7,1.0,,6.0,,,15,6,16.0,1.0,6.0,21,6.0,33,23,56,2.0,6.0,5.0,1.0,4.0,,,6.0,,4.0,1.0,10.0,,2.0,19.0,30.0,,4.0,2.0,15,3.0,1.0,16,2.0,9,,5.0,4.0,1.0,5.0,4.0,,2.0,,6,54,3.0,,0.8235294117647058,1.0,0.34,0.1875,0.3333333333333333,0.3333333333333333,0.17647058823529413,0.2857142857142857,0.33620689655172414,0.17647058823529413,0.2727272727272727,0.0196078431372549,0.04,0.06060606060606061,,,15.85081585081585,0.4,0.35294117647058826,0.06666666666666667,0.168,0.1038961038961039,0.1276595744680851,0.12244897959183673,0.1569767441860465,0.10837438423645321,0.04,0.09302325581395349,0.16393442622950818,0.14705882352941177,0.06666666666666667,0.1111111111111111,0.3333333333333333,0.12,0.1111111111111111,0.18181818181818182,0.0625,0.8,0.6470588235294118,0.48484848484848486,0.5161290322580645,0.8125,0.2549019607843137,0.07692307692307693,0.07692307692307693,1.0,0.0784313725490196,,,,0.0196078431372549,0.7058823529411765,0.25,,0.058823529411764705,0.42857142857142855,0.6666666666666666,0.14285714285714285,0.6666666666666666,0.5128009803921569,0.5359576923076923,0.5101071428571429,0.15517241379310345,0.15789473684210525,0.15384615384615385,0.15384615384615385,3.438,25.0,0.1487603305785124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101106,1610612749,Andrew Bogut,Andrew Bogut,101106,MIL,51161.0,853,-159,1662,1665,493,584,206,3327,101,173,31.0,62.0,25,41,37.0,84.0,7.0,17.0,2.0,,2.0,145,274,2.0,63,353,1910,33.0,69.0,,7.0,73.0,31,62,2.0,29.0,91,164.0,126.0,52.0,2.0,13.0,62,9.0,71,9.0,,34.0,8.0,20.0,151,15,60.0,3.0,26.0,105,25.0,156,78,234,14.0,24.0,20.0,4.0,30.0,7.0,17.0,20.0,3.0,13.0,5.0,50.0,4.0,13.0,48.0,70.0,,5.0,2.0,91,4.0,13.0,109,8.0,47,12.0,55.0,51.0,2.0,55.0,33.0,,1.0,,91,493,6.0,11.0,0.5655172413793104,0.6890756302521008,0.5291970802919708,0.4782608695652174,0.5,0.5253623188405797,0.4782608695652174,0.484375,0.5397553516819572,0.49324324324324326,0.5112359550561798,0.007246376811594203,0.04744525547445255,0.046242774566473986,0.05952380952380952,,19.82076963626779,0.6,0.4807692307692308,0.05,0.19516728624535315,0.10291595197255575,0.1452513966480447,0.09036144578313253,0.18270571827057183,0.10013351134846461,0.15677966101694915,0.07386363636363637,0.05847953216374269,0.07086614173228346,0.15384615384615385,0.16145833333333334,0.234375,0.2018348623853211,0.1450381679389313,0.14583333333333334,0.12280701754385964,0.6,0.6268115942028986,0.5838150289017341,0.6121212121212121,0.594059405940594,0.30434782608695654,0.44047619047619047,0.46835443037974683,0.40540540540540543,0.06159420289855073,0.4117647058823529,0.4117647058823529,1.0,0.007246376811594203,0.8985507246376812,0.5,0.12903225806451613,,0.640625,0.6097560975609756,0.03125,0.6340579710144928,0.5037920289855072,0.5496155172413794,0.5065609375,0.1492063492063492,0.1501597444089457,0.20679886685552407,0.2577903682719547,3.516788321167883,24.85,0.29663056558363415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,False,
101111,1610612749,Charlie Villanueva,Charlie Villanueva,101111,MIL,52385.0,873,-178,1720,1721,380,479,246,3441,76,129,32.0,50.0,12,23,52.0,118.0,31.0,75.0,95.0,5.0,17.0,159,322,104.0,57,480,1980,42.0,69.0,5.0,5.0,92.0,20,48,19.0,10.0,74,180.0,138.0,54.0,95.0,17.0,28,9.0,37,2.0,7.0,17.0,5.0,6.0,83,18,53.0,3.0,27.0,116,22.0,165,74,239,16.0,12.0,7.0,5.0,31.0,5.0,20.0,21.0,3.0,11.0,6.0,52.0,3.0,12.0,46.0,74.0,,2.0,6.0,63,,6.0,76,11.0,42,1.0,22.0,17.0,5.0,22.0,15.0,,,2.0,74,380,8.0,1.0,0.5660377358490566,0.6818181818181818,0.4937888198757764,0.6086956521739131,0.4166666666666667,0.4964788732394366,0.5878378378378378,0.47761194029850745,0.5240174672489083,0.5974025974025974,0.49333333333333335,0.24413145539906103,0.052795031055900624,0.08527131782945736,0.05084745762711865,,25.423728813559325,0.5961538461538461,0.39285714285714285,0.05084745762711865,0.20567375886524822,0.08466453674121406,0.16666666666666666,0.0891089108910891,0.19696969696969696,0.08574879227053141,0.07456140350877193,0.08947368421052632,0.09134615384615384,0.08024691358024691,0.125,0.20388349514563106,0.2323943661971831,0.18981481481481483,0.1937984496124031,0.06060606060606061,0.07655502392344497,0.6818181818181818,0.3028169014084507,0.5891472868217055,0.6440677966101694,0.4473684210526316,0.27699530516431925,0.4406779661016949,0.4642857142857143,0.6346153846153846,0.176056338028169,0.41333333333333333,0.41333333333333333,0.7419354838709677,0.22300469483568075,0.6756756756756757,0.64,0.125,0.06756756756756757,0.34328358208955223,0.5217391304347826,0.2537313432835821,0.5469483568075117,0.4840670212765959,0.5197209677419355,0.487283846153846,0.09190371991247265,0.11898016997167139,0.19166666666666668,0.15416666666666667,7.361180124223603,25.8375,0.22093023255813954,2.0,9.0,2.0,33.0,1.0,7.0,35.0,1.0,8.0,102.0,,33.0,1.0,0.9714285714285714,0.33653846153846156,0.2,0.42105263157894735,0.33653846153846156,0.009615384615384616,0.010526315789473684,0.02112676056338028,0.2222222222222222,0.2222222222222222,1.0,0.3473684210526316,0.35106382978723405,0.9696969696969697,0.2,1.0,0.029850746268656716,0.4117647058823529,0.3473684210526316,,,,1.0,3.0,,,,0.5,1.0,,,,,,,,,False,
1913,1610612749,Michael Ruffin,Michael Ruffin,1913,MIL,22101.0,368,34,706,698,191,218,115,1404,17,31,6.0,13.0,7,11,1.0,6.0,,,,,,18,37,,18,54,737,6.0,14.0,,8.0,20.0,7,13,,10.0,24,26.0,10.0,8.0,,2.0,14,2.0,16,2.0,,6.0,3.0,5.0,34,10,40.0,1.0,10.0,43,3.0,56,51,107,3.0,18.0,12.0,6.0,4.0,1.0,3.0,8.0,2.0,1.0,1.0,12.0,3.0,,24.0,41.0,,5.0,1.0,33,4.0,5.0,44,,17,5.0,8.0,7.0,1.0,8.0,6.0,4.0,,,24,191,4.0,5.0,0.7222222222222222,0.9285714285714286,0.4864864864864865,0.42857142857142855,0.5384615384615384,0.4864864864864865,0.42857142857142855,0.5384615384615384,0.4576271186440678,0.38461538461538464,0.46153846153846156,,0.05405405405405406,0.03225806451612903,0.16666666666666666,,8.382526564344746,0.3333333333333333,0.15789473684210525,0.034482758620689655,0.2,0.14492753623188406,0.1388888888888889,0.12658227848101267,0.18466898954703834,0.14084507042253522,0.16304347826086957,0.1518987341772152,0.12380952380952381,0.11290322580645161,0.17647058823529413,0.2,0.26,0.17,0.1509433962264151,0.10526315789473684,0.17647058823529413,0.75,0.8378378378378378,0.5483870967741935,0.5666666666666667,0.7058823529411765,0.16216216216216217,0.16666666666666666,0.2,1.0,,,,,,0.9285714285714286,0.46153846153846156,0.3333333333333333,,0.8461538461538461,0.6363636363636364,,0.8378378378378378,0.5524837837837839,0.5516090909090908,0.5541230769230768,0.3148148148148148,0.3148148148148148,0.37037037037037035,0.4444444444444444,1.6162162162162161,,0.2705382436260623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,False,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,60027.0,1000,-180,1939,1936,512,584,277,3875,82,158,11.0,26.0,31,56,38.0,92.0,48.0,114.0,106.0,11.0,24.0,168,364,127.0,152,599,2211,21.0,49.0,13.0,21.0,66.0,54,109,30.0,57.0,189,132.0,204.0,18.0,106.0,36.0,71,26.0,97,12.0,14.0,36.0,9.0,26.0,220,6,35.0,1.0,22.0,46,2.0,70,42,112,12.0,25.0,17.0,8.0,39.0,10.0,20.0,31.0,3.0,19.0,5.0,70.0,4.0,25.0,16.0,42.0,,1.0,10.0,148,,2.0,185,15.0,73,20.0,1.0,1.0,,1.0,,,,,189,512,6.0,19.0,0.39285714285714285,0.41509433962264153,0.46153846153846156,0.42857142857142855,0.4954128440366973,0.45519348268839105,0.3629032258064516,0.4748201438848921,0.5175131348511384,0.4520547945205479,0.5465116279069767,0.25865580448065173,0.0989010989010989,0.17088607594936708,0.08695652173913043,0.008771929824561403,28.163444639718804,0.5571428571428572,0.03278688524590164,0.015873015873015872,0.07142857142857142,0.0461133069828722,0.11458333333333333,0.028037383177570093,0.08133971291866028,0.0421377183967112,0.0429042904290429,0.04888888888888889,0.047619047619047616,0.023529411764705882,0.045454545454545456,0.05128205128205128,0.07407407407407407,0.08870967741935484,0.12408759124087591,0.09090909090909091,0.048582995951417005,,0.32179226069246436,0.5189873417721519,0.6259541984732825,0.3780487804878049,0.18737270875763748,0.41304347826086957,0.4523809523809524,0.2631578947368421,0.23217922606924643,0.42105263157894735,0.4247787610619469,0.5208333333333334,0.2158859470468432,0.41935483870967744,0.4230769230769231,0.18181818181818182,0.1774193548387097,0.4028776978417266,0.5535714285714286,0.17266187050359713,0.5804480651731161,0.4930170408163266,0.5017395833333333,0.491454347826087,0.13611615245009073,0.17298578199052134,0.11018363939899833,0.31552587646076796,8.015659340659344,25.46614173228346,0.26405363589479114,10.0,21.0,6.0,27.0,1.0,4.0,37.0,1.0,8.0,93.0,,27.0,1.0,0.8378378378378378,0.29133858267716534,0.07692307692307693,0.26666666666666666,0.29133858267716534,0.007874015748031496,0.009433962264150943,0.04276985743380855,0.47619047619047616,0.47619047619047616,1.0,0.25471698113207547,0.2571428571428571,0.7777777777777778,0.09090909090909091,1.0,0.04316546762589928,0.16666666666666666,0.25471698113207547,1.0,,2.0,4.0,18.0,0.03225806451612903,,,0.6666666666666666,8.0,2.0,,,,0.015503875968992248,,,,False,
2294,1610612749,Charlie Bell,Charlie Bell,2294,MIL,50667.0,844,-119,1628,1636,408,593,234,3264,31,63,3.0,7.0,10,18,7.0,18.0,31.0,88.0,88.0,6.0,21.0,69,169,115.0,53,326,1798,6.0,17.0,11.0,4.0,28.0,15,35,24.0,20.0,68,50.0,88.0,,86.0,16.0,106,27.0,133,22.0,5.0,54.0,18.0,34.0,293,7,7.0,1.0,23.0,48,1.0,72,15,87,3.0,32.0,18.0,14.0,37.0,9.0,21.0,17.0,1.0,16.0,3.0,54.0,3.0,14.0,27.0,62.0,,1.0,3.0,61,3.0,5.0,65,3.0,28,5.0,,,,,,,,,68,408,11.0,5.0,0.36231884057971014,0.36231884057971014,0.40828402366863903,0.35294117647058826,0.42857142857142855,0.48063380281690143,0.42857142857142855,0.4067796610169492,0.5159235668789809,0.46551724137931033,0.4722222222222222,0.40492957746478875,0.09467455621301775,0.2222222222222222,0.05555555555555555,0.011363636363636364,19.297325642370215,0.6851851851851852,0.017857142857142856,0.01694915254237288,0.09195402298850575,0.011804384485666104,0.1464968152866242,0.0330188679245283,0.10456553755522828,0.017391304347826087,0.012711864406779662,,0.018867924528301886,0.03468208092485549,0.02564102564102564,0.06153846153846154,0.1015625,0.11557788944723618,0.11504424778761062,0.22727272727272727,0.02027027027027027,,0.22183098591549297,0.49206349206349204,0.6326530612244898,0.3548387096774194,0.06338028169014084,0.3888888888888889,0.4117647058823529,0.42857142857142855,0.30985915492957744,0.3522727272727273,0.3563218390804598,0.3548387096774194,0.30985915492957744,0.25,0.42857142857142855,0.3333333333333333,0.21428571428571427,0.3050847457627119,0.5555555555555556,0.3559322033898305,0.6267605633802817,0.5001638790035585,0.4928357142857143,0.501976724137931,0.09061488673139159,0.14432989690721648,0.08588957055214724,0.2085889570552147,10.922485207100593,25.86521739130435,0.25061425061425063,17.0,27.0,3.0,28.0,2.0,5.0,45.0,4.0,6.0,102.0,2.0,28.0,2.0,0.7555555555555555,0.391304347826087,0.36363636363636365,0.25,0.39823008849557523,0.017391304347826087,0.011363636363636364,0.09507042253521127,0.6296296296296297,0.6538461538461539,0.9411764705882353,0.3181818181818182,0.3218390804597701,0.6428571428571429,0.3333333333333333,1.0,0.05084745762711865,0.23809523809523808,0.32558139534883723,1.0,2.0,5.0,1.0,33.0,0.17857142857142858,0.4,0.5,0.3333333333333333,2.0,,,,,,,,0.037037037037037035,False,
2767,1610612749,Royal Ivey,Royal Ivey,2767,MIL,53985.0,900,-167,1735,1746,404,538,254,3481,41,89,4.0,14.0,12,25,7.0,31.0,31.0,72.0,37.0,4.0,11.0,79,192,70.0,66,287,1965,6.0,22.0,8.0,4.0,25.0,17,46,18.0,27.0,76,90.0,68.0,6.0,36.0,21.0,84,32.0,116,18.0,14.0,37.0,13.0,34.0,264,6,21.0,,15.0,31,1.0,47,27,74,5.0,28.0,11.0,17.0,32.0,7.0,15.0,24.0,2.0,17.0,1.0,56.0,7.0,15.0,45.0,111.0,,9.0,8.0,92,3.0,18.0,91,5.0,37,11.0,3.0,1.0,2.0,3.0,1.0,,,,76,404,14.0,11.0,0.569620253164557,0.5921052631578947,0.4114583333333333,0.2727272727272727,0.3695652173913043,0.4217557251908397,0.35,0.3828125,0.4704918032786885,0.3787878787878788,0.4578313253012048,0.26717557251908397,0.109375,0.19101123595505617,0.0967741935483871,0.013888888888888888,17.73955773955774,0.5714285714285714,0.018518518518518517,,0.05973025048169557,0.03333333333333333,0.08064516129032258,0.030612244897959183,0.06524822695035461,0.03268765133171913,0.05194805194805195,0.022988505747126436,0.022222222222222223,0.02702702702702703,0.041666666666666664,0.057291666666666664,0.02459016393442623,0.08292682926829269,0.07857142857142857,0.08695652173913043,0.036231884057971016,0.3333333333333333,0.33969465648854963,0.4606741573033708,0.5694444444444444,0.43902439024390244,0.1183206106870229,0.22580645161290322,0.25,0.42857142857142855,0.2748091603053435,0.4305555555555556,0.43661971830985913,0.7741935483870968,0.14122137404580154,0.4666666666666667,0.2857142857142857,,0.13333333333333333,0.390625,0.48,0.171875,0.6068702290076335,0.4955329501915709,0.4993057692307692,0.49413809523809527,0.12585034013605442,0.16517857142857142,0.08710801393728224,0.26480836236933797,8.603125,25.017142857142854,0.23285302593659943,10.0,33.0,7.0,11.0,1.0,3.0,21.0,3.0,5.0,63.0,1.0,11.0,,1.0,0.3,0.375,0.2777777777777778,0.30434782608695654,,,0.12595419847328243,0.30303030303030304,0.30303030303030304,1.0,0.2972972972972973,0.2972972972972973,1.0,0.25,1.0,0.109375,0.2727272727272727,0.3055555555555556,3.0,2.0,4.0,2.0,,0.13333333333333333,0.5,1.0,0.2857142857142857,,,,,,,,,,False,
201146,1610612749,Yi Jianlian,Yi Jianlian,201146,MIL,22978.0,383,-54,721,717,208,260,119,1438,19,43,6.0,12.0,8,13,7.0,21.0,30.0,68.0,3.0,,3.0,56,132,4.0,34,146,762,12.0,23.0,,10.0,34.0,16,33,3.0,8.0,40,82.0,30.0,10.0,3.0,19.0,5,4.0,9,1.0,3.0,1.0,,4.0,22,6,17.0,1.0,9.0,37,12.0,58,24,82,3.0,6.0,6.0,,8.0,4.0,3.0,13.0,1.0,5.0,1.0,21.0,,7.0,16.0,31.0,,1.0,4.0,29,6.0,2.0,38,2.0,17,3.0,17.0,12.0,5.0,17.0,12.0,1.0,1.0,2.0,40,208,4.0,2.0,0.7321428571428571,0.803921568627451,0.42424242424242425,0.5217391304347826,0.48484848484848486,0.4117647058823529,0.5217391304347826,0.4444444444444444,0.474025974025974,0.6071428571428571,0.5,0.029411764705882353,0.14393939393939395,0.32558139534883723,0.09523809523809523,0.04411764705882353,20.022883295194507,0.38095238095238093,0.4,0.03225806451612903,0.15416666666666667,0.05448717948717949,0.1125,0.06741573033707865,0.14375,0.057356608478802994,0.08396946564885496,0.058823529411764705,0.017699115044247787,0.03125,0.16,0.1326530612244898,0.12280701754385964,0.2,0.12280701754385964,0.08695652173913043,0.04918032786885246,0.7058823529411765,0.3161764705882353,0.4418604651162791,0.6551724137931034,0.6842105263157895,0.15441176470588236,0.3333333333333333,0.3684210526315789,0.2857142857142857,0.5,0.4411764705882353,0.46153846153846156,0.8666666666666667,0.022058823529411766,0.5217391304347826,0.5,0.3333333333333333,,0.3611111111111111,0.6153846153846154,0.08333333333333333,0.34558823529411764,0.4508794117647059,0.4882684210526315,0.46228888888888886,0.11258278145695365,0.11564625850340136,0.2328767123287671,0.273972602739726,11.126515151515148,25.925,0.2884882108183079,,1.0,,,,,,,,,,,,,,,,,,,0.007352941176470588,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,False,
