EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGM,Arc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,Fg3aBlocked,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,BlockedArc3,Clear Path Fouls,on
101154,1610612764,Andray Blatche,Andray Blatche,101154,WAS,42732.0,712,-53,1317,1326,255,330,163,2643,76.0,124.0,29.0,46.0,13.0,22.0,13.0,45.0,22.0,54.0,2.0,1.0,2.0,1.0,1.0,111.0,223,4.0,58.0,280.0,1392,33.0,50.0,1.0,12.0,78.0,18.0,36.0,2.0,17.0,53.0,122.0,100.0,42.0,2.0,27.0,30.0,10.0,40.0,8.0,2.0,18.0,5.0,7.0,90.0,10.0,65.0,3.0,30.0,66,19.0,115,78.0,193,10.0,20,13,7.0,21.0,4.0,13.0,37.0,3.0,8.0,10.0,58.0,6.0,10.0,58.0,113.0,5.0,13.0,71.0,3.0,10.0,79.0,13.0,43.0,3.0,59.0,34.0,3.0,22.0,59.0,28.0,2.0,1.0,2.0,2.0,53.0,255,10.0,3.0,0.5495495495495496,0.6777777777777778,0.4977578475336323,0.66,0.5,0.4889867841409692,0.6470588235294118,0.47368421052631576,0.5384615384615384,0.6724137931034483,0.53,0.01762114537444934,0.1210762331838565,0.14516129032258066,0.15555555555555556,0.037037037037037035,21.017845340383342,0.3620689655172414,0.4318181818181818,0.1,0.14699331848552338,0.13429752066115702,0.16129032258064516,0.06993006993006994,0.15118110236220472,0.11961722488038277,0.20666666666666667,0.10236220472440945,0.10144927536231885,0.07377049180327869,0.047619047619047616,0.18571428571428572,0.1391304347826087,0.12371134020618557,0.15328467153284672,0.1836734693877551,0.11494252873563218,0.4745762711864407,0.5462555066079295,0.6129032258064516,0.7169811320754716,0.5526315789473685,0.19823788546255505,0.28888888888888886,0.34210526315789475,0.46153846153846156,0.23788546255506607,0.4074074074074074,0.4230769230769231,0.5909090909090909,0.00881057268722467,0.00881057268722467,0.9019607843137255,0.6304347826086957,0.13793103448275862,0.0196078431372549,0.5789473684210527,0.5909090909090909,0.02631578947368421,0.02631578947368421,0.5638766519823789,0.5098647577092511,0.5677333333333334,0.5246421052631579,0.16731517509727625,0.16996047430830039,0.2785714285714286,0.18928571428571428,6.526457399103139,24.474999999999998,0.19362186788154898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1498,1610612764,Antonio Daniels,Antonio Daniels,1498,WAS,42480.0,708,-5,1306,1317,343,297,189,2623,40.0,56.0,3.0,3.0,15.0,16.0,17.0,31.0,16.0,40.0,2.0,1.0,24.0,2.0,5.0,73.0,127,26.0,69.0,230.0,1407,10.0,13.0,2.0,2.0,22.0,24.0,35.0,6.0,37.0,88.0,46.0,100.0,,24.0,5.0,78.0,28.0,106.0,20.0,8.0,34.0,11.0,33.0,240.0,3.0,8.0,,22.0,45,2.0,69,11.0,80,4.0,29,15,14.0,16.0,4.0,15.0,14.0,2.0,1.0,3.0,30.0,5.0,11.0,13.0,30.0,,4.0,78.0,,10.0,90.0,11.0,35.0,15.0,,,,,,,,,,,88.0,343,3.0,12.0,0.3150684931506849,0.3150684931506849,0.5748031496062992,0.7692307692307693,0.6857142857142857,0.5261437908496732,0.6666666666666666,0.6219512195121951,0.59375,0.7333333333333333,0.6875,0.16993464052287582,0.03937007874015748,0.05357142857142857,0.03225806451612903,0.025,14.416775884665793,0.5333333333333333,0.06896551724137931,,0.10158013544018059,0.017278617710583154,0.12571428571428572,0.018633540372670808,0.10841423948220065,0.017628205128205128,0.023255813953488372,0.018518518518518517,0.011627906976744186,0.022058823529411766,,0.08196721311475409,0.08333333333333333,0.12437810945273632,0.12396694214876033,0.12962962962962962,0.057971014492753624,,0.3660130718954248,0.7142857142857143,0.7547169811320755,0.325,0.20261437908496732,0.5483870967741935,0.5666666666666667,0.35294117647058826,0.26143790849673204,0.4,0.41025641025641024,0.25,0.013071895424836602,0.1568627450980392,0.2,1.0,,0.13333333333333333,0.3902439024390244,0.9375,0.024390243902439025,0.12195121951219512,0.5359477124183006,0.5019842105263158,0.4417772727272727,0.49798124999999993,0.1977401129943503,0.23178807947019867,0.09565217391304348,0.3826086956521739,7.981889763779528,25.97692307692308,0.26263399693721284,1.0,1.0,4.0,5.0,1.0,12.0,3.0,4.0,2.0,0.8,0.19230769230769232,0.16666666666666666,0.19230769230769232,0.5,0.5,1.0,0.16666666666666666,0.16666666666666666,0.75,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,True
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,52738.0,879,119,1670,1643,436,420,220,3313,74.0,113.0,25.0,43.0,19.0,28.0,47.0,112.0,21.0,67.0,18.0,5.0,90.0,4.0,20.0,142.0,292,108.0,99.0,488.0,1724,30.0,62.0,6.0,15.0,87.0,29.0,64.0,25.0,29.0,108.0,158.0,126.0,36.0,90.0,11.0,25.0,12.0,37.0,12.0,,16.0,4.0,5.0,86.0,8.0,55.0,2.0,32.0,120,14.0,166,65.0,231,12.0,29,16,13.0,22.0,2.0,14.0,19.0,1.0,8.0,5.0,41.0,3.0,9.0,29.0,55.0,2.0,4.0,118.0,7.0,9.0,134.0,17.0,60.0,12.0,13.0,9.0,,4.0,13.0,4.0,,,,1.0,108.0,436,10.0,12.0,0.5563380281690141,0.6370967741935484,0.4863013698630137,0.4838709677419355,0.453125,0.48625,0.5294117647058824,0.4438202247191011,0.5339168490153173,0.5576923076923077,0.5046728971962616,0.27,0.03767123287671233,0.05309734513274336,0.03571428571428571,0.014925373134328358,25.829875518672196,0.5365853658536586,0.32558139534883723,0.03389830508474576,0.21739130434782608,0.09274873524451939,0.14953271028037382,0.03669724770642202,0.19843342036553524,0.07768187422934648,0.12345679012345678,0.09424083769633508,0.07083333333333333,0.03954802259887006,0.024390243902439025,0.17218543046357615,0.2389937106918239,0.23140495867768596,0.1411042944785276,0.17647058823529413,0.05741626794258373,0.3076923076923077,0.2825,0.6548672566371682,0.6915887850467289,0.527027027027027,0.28,0.41964285714285715,0.4351851851851852,0.5106382978723404,0.1675,0.31343283582089554,0.3181818181818182,0.7619047619047619,0.045,0.225,0.6323529411764706,0.5813953488372093,0.2,0.058823529411764705,0.3146067415730337,0.6785714285714286,0.056179775280898875,0.2247191011235955,0.5525,0.488130375,0.5234358333333334,0.4926595505617977,0.1393258426966292,0.1791044776119403,0.17827868852459017,0.22131147540983606,8.097602739726028,25.14907407407407,0.26107784431137726,7.0,3.0,28.0,35.0,7.0,96.0,9.0,28.0,1.0,0.9142857142857143,0.32407407407407407,0.28,0.32407407407407407,0.3888888888888889,0.3888888888888889,1.0,0.3111111111111111,0.3218390804597701,0.8928571428571429,0.6,0.3111111111111111,2.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,0.6666666666666666,0.027777777777777776,0.03333333333333333,0.029411764705882353,1.0,1.0,0.5,1.0,0.2,0.01818181818181818,,,,,,,True
201156,1610612764,Nick Young,Nick Young,201156,WAS,37645.0,627,-122,1180,1188,256,298,134,2368,35.0,60.0,5.0,6.0,5.0,9.0,12.0,41.0,48.0,112.0,17.0,5.0,37.0,2.0,10.0,95.0,213,54.0,49.0,299.0,1288,11.0,18.0,2.0,7.0,32.0,14.0,39.0,15.0,18.0,61.0,48.0,142.0,6.0,35.0,12.0,27.0,9.0,36.0,7.0,2.0,11.0,5.0,11.0,81.0,3.0,7.0,,16.0,35,2.0,53,10.0,63,1.0,24,18,6.0,31.0,1.0,17.0,31.0,5.0,14.0,8.0,62.0,4.0,11.0,25.0,62.0,2.0,6.0,50.0,2.0,1.0,62.0,3.0,28.0,4.0,3.0,,1.0,2.0,4.0,2.0,,,,,61.0,256,6.0,4.0,0.25263157894736843,0.2608695652173913,0.4460093896713615,0.6111111111111112,0.358974358974359,0.4681647940074906,0.625,0.39814814814814814,0.5050675675675675,0.6956521739130435,0.4621212121212121,0.20224719101123595,0.056338028169014086,0.1,0.12195121951219512,0.008928571428571428,26.57757980697847,0.5,0.04878048780487805,,0.089058524173028,0.016129032258064516,0.10256410256410256,0.022900763358778626,0.09289617486338798,0.017699115044247787,0.015625,0.018018018018018018,0.015384615384615385,0.017241379310344827,0.06666666666666667,0.05263157894736842,0.1,0.10650887573964497,0.10526315789473684,0.09523809523809523,0.007352941176470588,0.5,0.2247191011235955,0.5833333333333334,0.6481481481481481,0.4,0.15355805243445692,0.2926829268292683,0.3333333333333333,,0.41947565543071164,0.42857142857142855,0.43243243243243246,0.20833333333333334,0.06367041198501873,0.13857677902621723,0.3,0.8333333333333334,,0.1,0.16666666666666666,0.5555555555555556,0.09259259259259259,0.18518518518518517,0.42696629213483145,0.47060988593155884,0.47135333333333335,0.448267,0.09931506849315068,0.11764705882352941,0.10702341137123746,0.2040133779264214,11.411737089201878,25.877777777777776,0.21694915254237288,8.0,3.0,12.0,20.0,5.0,51.0,9.0,12.0,,0.85,0.37037037037037035,0.3333333333333333,0.38461538461538464,0.47058823529411764,0.47058823529411764,1.0,0.32432432432432434,0.32432432432432434,0.75,0.6,0.34285714285714286,,,1.0,2.0,1.0,,5.0,1.0,0.5,,,,,,0.5,1.0,0.2,0.018518518518518517,2.0,1.0,1.0,1.0,,,True
2443,1610612764,Darius Songaila,Darius Songaila,2443,WAS,93249.0,1554,21,2900,2899,672,719,367,5799,97.0,168.0,14.0,39.0,15.0,34.0,56.0,140.0,61.0,157.0,,,2.0,,2.0,214.0,465,2.0,67.0,495.0,3074,17.0,55.0,,9.0,43.0,33.0,78.0,2.0,33.0,99.0,300.0,128.0,22.0,2.0,28.0,97.0,38.0,135.0,31.0,7.0,55.0,12.0,30.0,308.0,22.0,57.0,2.0,58.0,119,13.0,190,81.0,271,7.0,53,30,23.0,48.0,14.0,32.0,38.0,6.0,16.0,8.0,86.0,6.0,17.0,101.0,181.0,12.0,5.0,79.0,9.0,4.0,73.0,8.0,30.0,10.0,16.0,9.0,,7.0,16.0,10.0,,,,,99.0,672,14.0,9.0,0.7009345794392523,0.7389162561576355,0.46021505376344085,0.3090909090909091,0.4230769230769231,0.4582441113490364,0.3090909090909091,0.4125,0.49498997995991983,0.3620689655172414,0.5051546391752577,0.004282655246252677,0.060215053763440864,0.10714285714285714,0.05714285714285714,0.012738853503184714,17.541229385307346,0.5581395348837209,0.16049382716049382,0.024390243902439025,0.12408759124087591,0.05582761998041136,0.14320987654320988,0.06162464985994398,0.12976539589442815,0.057329462989840346,0.05862068965517241,0.05,0.058004640371229696,0.059800664451827246,0.07142857142857142,0.15693430656934307,0.10984848484848485,0.11163895486935867,0.14625850340136054,0.13513513513513514,0.03167420814479638,0.625,0.35974304068522484,0.5773809523809523,0.6466666666666666,0.7010309278350515,0.29978586723768735,0.4,0.42424242424242425,0.5,0.3361884368308351,0.3885350318471338,0.3935483870967742,0.8852459016393442,,0.004282655246252677,0.7090909090909091,0.358974358974359,0.14285714285714285,,0.425,0.4411764705882353,,0.025,0.3640256959314775,0.4624034261241968,0.5149488888888889,0.44555999999999996,0.06134969325153374,0.061601642710472276,0.08686868686868687,0.2,9.23010752688172,24.950000000000003,0.2317241379310345,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2052,1610612764,DeShawn Stevenson,DeShawn Stevenson,2052,WAS,40302.0,672,90,1266,1247,310,268,163,2513,20.0,38.0,2.0,3.0,8.0,13.0,2.0,14.0,24.0,56.0,21.0,5.0,86.0,9.0,17.0,46.0,108,107.0,42.0,257.0,1320,5.0,7.0,12.0,6.0,31.0,13.0,30.0,22.0,27.0,74.0,36.0,56.0,4.0,85.0,9.0,57.0,20.0,77.0,14.0,6.0,30.0,12.0,15.0,174.0,2.0,3.0,,19.0,36,4.0,59,5.0,64,2.0,15,12,3.0,14.0,2.0,13.0,9.0,2.0,1.0,2.0,23.0,,4.0,13.0,26.0,,3.0,37.0,1.0,6.0,45.0,4.0,17.0,6.0,5.0,4.0,,1.0,6.0,3.0,,,,,74.0,310,2.0,6.0,0.391304347826087,0.4090909090909091,0.42592592592592593,0.7142857142857143,0.43333333333333335,0.5,0.6578947368421053,0.4519230769230769,0.5468085106382978,0.7045454545454546,0.5606060606060606,0.49767441860465117,0.08333333333333333,0.18421052631578946,0.14285714285714285,,17.780840799448658,0.6086956521739131,0.11428571428571428,,0.08181818181818182,0.006666666666666667,0.11377245508982035,0.01282051282051282,0.09060955518945635,0.00825082508250825,0.0234375,,,0.0078125,0.03571428571428571,0.045454545454545456,0.059322033898305086,0.12105263157894737,0.11504424778761062,0.1111111111111111,0.017391304347826087,0.5,0.17674418604651163,0.5263157894736842,0.6451612903225806,0.3,0.06511627906976744,0.14285714285714285,0.16666666666666666,0.5,0.26046511627906976,0.42857142857142855,0.42857142857142855,0.4583333333333333,0.09767441860465116,0.4,0.15789473684210525,0.6666666666666666,,0.47368421052631576,0.25,0.6153846153846154,0.09615384615384616,0.3269230769230769,0.6744186046511628,0.5018518779342722,0.5127900000000001,0.505358,0.07860262008733625,0.14049586776859505,0.12062256809338522,0.28793774319066145,11.25,25.46728971962617,0.24486571879936808,8.0,2.0,33.0,41.0,7.0,111.0,12.0,33.0,,0.9024390243902439,0.38317757009345793,0.3181818181818182,0.3867924528301887,0.38095238095238093,0.38095238095238093,1.0,0.38372093023255816,0.38372093023255816,0.8787878787878788,0.4,0.38823529411764707,1.0,3.0,4.0,5.0,5.0,,,1.0,0.4166666666666667,,,0.15789473684210525,0.3333333333333333,1.0,0.4444444444444444,0.75,0.29411764705882354,0.009259259259259259,1.0,,1.0,,1.0,,True
2240,1610612764,Gilbert Arenas,Gilbert Arenas,2240,WAS,9959.0,166,19,333,326,132,144,46,659,14.0,17.0,3.0,3.0,8.0,10.0,1.0,5.0,9.0,24.0,1.0,,32.0,2.0,13.0,24.0,46,33.0,27.0,102.0,342,4.0,4.0,3.0,4.0,15.0,13.0,27.0,13.0,15.0,44.0,14.0,34.0,,32.0,4.0,27.0,7.0,34.0,6.0,1.0,17.0,2.0,8.0,75.0,,1.0,,8.0,15,,23,1.0,24,,13,5,8.0,12.0,3.0,5.0,6.0,,7.0,,18.0,1.0,5.0,4.0,16.0,,2.0,28.0,,,35.0,6.0,15.0,4.0,,,,,,,1.0,,,,44.0,132,3.0,4.0,0.2916666666666667,0.2916666666666667,0.5217391304347826,1.0,0.48148148148148145,0.47468354430379744,0.7857142857142857,0.3625,0.5380434782608695,0.8333333333333334,0.44680851063829785,0.4177215189873418,0.08695652173913043,,0.4,0.08333333333333333,28.720626631853786,0.6666666666666666,,,0.16304347826086957,0.009433962264150943,0.14035087719298245,,0.15436241610738255,0.006535947712418301,0.02857142857142857,,,,,0.10714285714285714,0.13043478260869565,0.21951219512195122,0.1590909090909091,0.07692307692307693,,,0.21518987341772153,0.8235294117647058,0.8235294117647058,0.2857142857142857,0.06329113924050633,0.2,0.3333333333333333,,0.3037974683544304,0.375,0.4090909090909091,0.3333333333333333,0.012658227848101266,0.4050632911392405,0.42857142857142855,1.0,0.3333333333333333,0.2857142857142857,0.25,0.8,,0.325,0.6329113924050633,0.504479746835443,0.5601083333333333,0.49060999999999994,0.17045454545454544,0.2727272727272727,0.14705882352941177,0.43137254901960786,11.084782608695651,25.969696969696965,0.3963963963963964,,,9.0,9.0,1.0,15.0,12.0,9.0,3.0,0.5555555555555556,0.2727272727272727,0.07692307692307693,0.2727272727272727,,,,0.28125,0.28125,0.5555555555555556,,0.28125,,1.0,1.0,1.0,1.0,,,,0.3333333333333333,,,0.14285714285714285,,,0.5,1.0,0.07692307692307693,,,,,,,,True
2406,1610612764,Caron Butler,Caron Butler,2406,WAS,35606.0,593,116,1109,1098,280,291,148,2207,63.0,84.0,15.0,23.0,12.0,15.0,11.0,27.0,24.0,76.0,4.0,,28.0,3.0,10.0,98.0,187,32.0,64.0,299.0,1147,16.0,27.0,3.0,15.0,50.0,20.0,35.0,10.0,38.0,90.0,102.0,94.0,18.0,27.0,12.0,70.0,12.0,82.0,8.0,4.0,42.0,13.0,15.0,176.0,11.0,26.0,,17.0,56,8.0,81,37.0,118,6.0,34,25,9.0,21.0,7.0,15.0,22.0,1.0,6.0,5.0,43.0,5.0,12.0,13.0,41.0,,9.0,62.0,3.0,,75.0,3.0,24.0,13.0,6.0,4.0,,2.0,6.0,3.0,,,,2.0,90.0,280,6.0,12.0,0.5204081632653061,0.5730337078651685,0.5240641711229946,0.5925925925925926,0.5714285714285714,0.5365296803652968,0.5833333333333334,0.5777777777777777,0.5849802371541502,0.6447368421052632,0.6818181818181818,0.1461187214611872,0.06417112299465241,0.10714285714285714,0.037037037037037035,0.02631578947368421,23.028883684621388,0.4883720930232558,0.3076923076923077,,0.16231884057971013,0.06933333333333333,0.1118421052631579,0.09016393442622951,0.14688128772635814,0.0744466800804829,0.10434782608695652,0.05102040816326531,0.05555555555555555,0.10204081632653061,0.041666666666666664,0.1326530612244898,0.13793103448275862,0.19375,0.11818181818181818,0.09523809523809523,0.06593406593406594,0.5,0.3835616438356164,0.75,0.84,0.5714285714285714,0.1232876712328767,0.4074074074074074,0.4230769230769231,0.45454545454545453,0.3470319634703196,0.3157894736842105,0.32432432432432434,0.4166666666666667,0.0182648401826484,0.1278538812785388,0.7666666666666667,0.6521739130434783,0.13333333333333333,0.1,0.3333333333333333,0.8,,0.2222222222222222,0.5296803652968036,0.49190366972477045,0.5162826086956521,0.4444034090909091,0.1,0.11538461538461539,0.16722408026755853,0.3010033444816054,9.054010695187165,26.20625,0.25247971145175835,1.0,,12.0,13.0,4.0,21.0,18.0,12.0,4.0,0.5384615384615384,0.40625,0.4,0.41935483870967744,0.25,0.25,1.0,0.42857142857142855,0.42857142857142855,0.5,,0.4444444444444444,,,1.0,4.0,1.0,,,,0.3333333333333333,,,,,,0.3333333333333333,,0.4,,1.0,,,,,,True
2427,1610612764,Roger Mason Jr.,Roger Mason Jr.,2427,WAS,54365.0,906,48,1675,1687,339,412,196,3362,16.0,28.0,3.0,4.0,,1.0,3.0,11.0,48.0,106.0,24.0,6.0,165.0,14.0,32.0,67.0,145,189.0,27.0,395.0,1750,6.0,11.0,15.0,2.0,14.0,8.0,20.0,38.0,9.0,67.0,68.0,66.0,2.0,164.0,5.0,55.0,16.0,71.0,14.0,2.0,19.0,10.0,26.0,158.0,,8.0,,22.0,34,,56,8.0,64,2.0,23,15,8.0,22.0,4.0,12.0,9.0,2.0,10.0,2.0,31.0,1.0,9.0,24.0,62.0,3.0,,31.0,1.0,2.0,29.0,4.0,11.0,2.0,9.0,4.0,1.0,4.0,11.0,7.0,,,,,67.0,339,8.0,1.0,0.5074626865671642,0.5151515151515151,0.46206896551724136,0.5454545454545454,0.4,0.5508982035928144,0.23076923076923078,0.5,0.5697674418604651,0.25925925925925924,0.532258064516129,0.5658682634730539,0.034482758620689655,0.14285714285714285,,0.009433962264150943,19.561815336463223,0.7096774193548387,,,0.06355140186915888,0.013793103448275862,0.08906882591093117,,0.07161125319693094,0.009987515605493134,0.019867549668874173,0.0196078431372549,0.007246376811594203,,,0.04054054054054054,0.0472972972972973,0.08786610878661087,0.09090909090909091,0.08333333333333333,0.011235955056179775,0.6363636363636364,0.08383233532934131,0.5714285714285714,0.6666666666666666,0.375,0.03293413173652695,0.2727272727272727,0.2727272727272727,,0.31736526946107785,0.4528301886792453,0.45714285714285713,0.5833333333333334,0.0718562874251497,0.4940119760479042,0.15384615384615385,0.75,,0.5384615384615384,0.017241379310344827,,0.10344827586206896,0.5517241379310345,0.6497005988023952,0.4991694864048337,0.5063470588235295,0.4763169642857144,0.03508771929824561,0.07236842105263158,0.035443037974683546,0.16962025316455695,15.327586206896555,25.356084656084658,0.20238805970149254,10.0,2.0,68.0,78.0,14.0,174.0,60.0,68.0,4.0,0.7435897435897436,0.4126984126984127,0.3684210526315789,0.4148936170212766,0.4166666666666667,0.4166666666666667,1.0,0.4121212121212121,0.4171779141104294,0.7058823529411765,0.3333333333333333,0.4146341463414634,,1.0,,12.0,,2.0,1.0,1.0,,0.010582010582010581,0.012121212121212121,0.038461538461538464,,,,,0.375,0.005263157894736842,1.0,,2.0,,2.0,,True
200762,1610612764,Oleksiy Pecherov,Oleksiy Pecherov,200762,WAS,7538.0,126,-46,232,233,46,58,26,465,7.0,11.0,4.0,5.0,1.0,3.0,3.0,7.0,3.0,9.0,5.0,2.0,19.0,1.0,3.0,13.0,27,24.0,3.0,44.0,262,4.0,5.0,1.0,,8.0,3.0,6.0,5.0,2.0,14.0,14.0,12.0,6.0,19.0,2.0,1.0,1.0,2.0,,1.0,1.0,,,5.0,2.0,6.0,,6.0,14,1.0,21,8.0,29,,3,2,1.0,6.0,,4.0,2.0,,2.0,1.0,8.0,1.0,2.0,8.0,14.0,2.0,1.0,6.0,,,7.0,1.0,3.0,1.0,1.0,1.0,,,1.0,1.0,,,,,14.0,46,1.0,1.0,0.5384615384615384,0.7,0.48148148148148145,0.8,0.5,0.4019607843137255,0.6666666666666666,0.5454545454545454,0.4074074074074074,0.6666666666666666,0.5384615384615384,0.47058823529411764,0.07407407407407407,0.09090909090909091,0.14285714285714285,,23.484848484848484,0.75,0.125,,0.19444444444444445,0.07894736842105263,0.1935483870967742,0.04878048780487805,0.1941747572815534,0.06837606837606838,0.15789473684210525,,0.06976744186046512,0.05555555555555555,,0.18518518518518517,0.15789473684210525,0.23076923076923078,0.20833333333333334,0.14285714285714285,,1.0,0.21568627450980393,0.6363636363636364,0.7,0.5714285714285714,0.13725490196078433,0.42857142857142855,0.5,0.6666666666666666,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.09803921568627451,0.37254901960784315,0.8333333333333334,0.8,0.25,0.16666666666666666,0.2727272727272727,0.3333333333333333,0.18181818181818182,0.2727272727272727,0.6862745098039216,0.5199803921568628,0.627,0.526759090909091,0.05660377358490566,0.10344827586206896,0.18181818181818182,0.3181818181818182,9.525925925925925,24.89166666666667,0.19827586206896552,2.0,1.0,3.0,5.0,2.0,15.0,,3.0,,1.0,0.20833333333333334,0.4,0.20833333333333334,0.4,0.4,1.0,0.15789473684210525,0.15789473684210525,1.0,0.5,0.15789473684210525,,,,1.0,,,,,,,,,,,,,0.3333333333333333,,,,,,,1.0,True
