EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,DefensiveGoaltends,LongMidRangePctBlocked,LongMidRangePctAssisted,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Clear Path Fouls,Blocked3s,BlockedCorner3,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Technical Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,on
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,50223.0,837,235.0,1710,1706,559,440,193,3416,125.0,176.0,37.0,50.0,44.0,58.0,27.0,50.0,1.0,6.0,153.0,232.0,72.0,378.0,1729,39.0,56.0,16.0,94.0,51.0,73.0,26.0,128.0,178.0,128.0,56.0,21.0,41.0,8.0,49.0,5.0,3.0,24.0,6.0,11.0,106.0,10.0,72.0,3.0,51.0,149.0,19.0,219.0,85.0,304,10.0,10.0,6.0,4.0,16.0,2.0,7.0,27.0,2.0,9.0,8.0,43.0,4.0,12.0,49.0,82,3.0,7.0,77.0,4.0,1.0,100.0,18.0,54.0,5.0,59.0,38.0,21.0,59.0,35.0,1.0,5.0,3.0,128.0,559,2.0,4.0,0.5816993464052288,0.712,0.6594827586206896,0.6964285714285714,0.6986301369863014,0.6594827586206896,0.6964285714285714,0.6986301369863014,0.6923076923076923,0.7014925373134329,0.7441860465116279,0.09051724137931035,0.11363636363636363,0.02,16.339193381592555,0.37209302325581395,0.31666666666666665,0.05263157894736842,0.2310077519379845,0.1381957773512476,0.2524752475247525,0.05025125628140704,0.2361275088547816,0.11388888888888889,0.15675675675675677,0.16,0.10900473933649289,0.039735099337748346,0.08333333333333333,0.22429906542056074,0.18888888888888888,0.26693227091633465,0.25,0.26,0.1724137931034483,0.5932203389830508,0.7586206896551724,0.7102272727272727,0.8012820512820513,0.624,0.21551724137931033,0.54,0.5510204081632653,0.4074074074074074,0.02586206896551724,0.16666666666666666,0.16666666666666666,0.8928571428571429,0.74,0.16216216216216217,0.7945205479452054,0.7586206896551724,0.7586206896551724,0.5420202586206897,0.5499685185185186,0.5550479452054794,0.20149253731343283,0.20149253731343283,0.24867724867724866,0.3386243386243386,2.2275862068965515,0.32690058479532164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101142,1610612747,Ronny Turiaf,Ronny Turiaf,101142,LAL,65005.0,1083,95.0,2131,2136,581,561,258,4267,92.0,138.0,19.0,30.0,29.0,41.0,17.0,58.0,37.0,102.0,146.0,298.0,105.0,397.0,2317,20.0,36.0,24.0,64.0,41.0,71.0,38.0,120.0,242.0,50.0,22.0,26.0,58.0,31.0,89.0,23.0,8.0,35.0,6.0,17.0,209.0,16.0,50.0,1.0,27.0,87.0,24.0,138.0,67.0,205,11.0,21.0,13.0,8.0,30.0,6.0,16.0,22.0,1.0,14.0,6.0,52.0,6.0,12.0,106.0,147,8.0,4.0,116.0,11.0,14.0,138.0,20.0,70.0,9.0,79.0,59.0,20.0,79.0,46.0,,3.0,,120.0,581,9.0,8.0,0.8287671232876712,0.8962962962962963,0.4899328859060403,0.5555555555555556,0.5774647887323944,0.4899328859060403,0.5555555555555556,0.5774647887323944,0.5560224089635855,0.6530612244897959,0.6521739130434783,0.087248322147651,0.11594202898550725,0.15517241379310345,16.838205022643063,0.5769230769230769,0.34285714285714286,0.014084507042253521,0.10943396226415095,0.07418397626112759,0.108,0.05776173285198556,0.10909090909090909,0.0694006309148265,0.10144927536231885,0.08588957055214724,0.049342105263157895,0.07075471698113207,0.015384615384615385,0.0708955223880597,0.1206896551724138,0.13559322033898305,0.109375,0.10344827586206896,0.08943089430894309,0.5822784810126582,0.46308724832214765,0.6666666666666666,0.7540983606557377,0.8478260869565217,0.19463087248322147,0.29310344827586204,0.3469387755102041,0.5882352941176471,0.3422818791946309,0.3627450980392157,0.36633663366336633,0.8333333333333334,0.6333333333333333,0.42105263157894735,0.5774647887323944,0.7073170731707317,0.46308724832214765,0.49134026845637574,0.5168041666666668,0.5109732394366198,0.20114942528735633,0.20114942528735633,0.16120906801007556,0.3022670025188917,8.030536912751675,0.2726419521351478,5.0,0.00980392156862745,0.8918918918918919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,152870.0,2548,497.0,5095,5084,1575,1314,584,10179,255.0,392.0,55.0,95.0,70.0,108.0,36.0,88.0,52.0,116.0,343.0,596.0,202.0,963.0,5337,59.0,111.0,39.0,163.0,90.0,149.0,75.0,285.0,420.0,266.0,82.0,50.0,171.0,67.0,238.0,50.0,17.0,90.0,22.0,59.0,543.0,51.0,116.0,4.0,112.0,390.0,44.0,546.0,171.0,717,32.0,65.0,39.0,26.0,71.0,11.0,47.0,66.0,3.0,24.0,12.0,137.0,17.0,29.0,92.0,189,14.0,22.0,216.0,18.0,12.0,291.0,29.0,132.0,28.0,61.0,48.0,9.0,62.0,41.0,,11.0,11.0,285.0,1575,23.0,26.0,0.6122448979591837,0.695364238410596,0.575503355704698,0.5315315315315315,0.6040268456375839,0.5522496371552975,0.5210084033613446,0.5706521739130435,0.5871951219512195,0.5699300699300699,0.5962343096234309,0.08389261744966443,0.11989795918367346,0.03409090909090909,16.551366309235558,0.5182481751824818,0.3013698630136986,0.022598870056497175,0.20645844362096347,0.07327858496525584,0.18421052631578946,0.07750759878419453,0.20104124949939928,0.07452030343596609,0.08880994671403197,0.09302325581395349,0.04739336492890995,0.06736842105263158,0.10382513661202186,0.19339622641509435,0.22549019607843138,0.20457604306864063,0.17832957110609482,0.2,0.12167300380228137,0.6612903225806451,0.5689404934687954,0.6505102040816326,0.7391304347826086,0.615686274509804,0.12772133526850507,0.4090909090909091,0.4235294117647059,0.5,0.1683599419448476,0.4482758620689655,0.4482758620689655,0.7983193277310925,0.5789473684210527,0.18181818181818182,0.5869565217391305,0.6481481481481481,0.7039187227866474,0.5250412063953489,0.5478442105263158,0.5244398907103826,0.16666666666666666,0.1888412017167382,0.16926272066458983,0.29595015576323985,5.029362416107383,0.30912659470068693,2.0,,0.6730769230769231,6.0,25.0,3.0,2.0,9.0,19.0,68.0,2.0,5.0,8.0,26.0,25.0,93.0,2.0,8.0,10.0,35.0,63.0,12.0,1.0,67.0,19.0,1.0,2.0,2.0,1.0,1.0,4.0,0.84,0.26881720430107525,0.25,0.2857142857142857,0.2717391304347826,0.13497822931785197,0.010752688172043012,0.014705882352941176,0.036284470246734396,0.24,0.24,0.6666666666666666,0.09869375907111756,0.27941176470588236,0.2835820895522388,0.8947368421052632,0.025210084033613446,0.04201680672268908,0.4,0.5,0.04891304347826087,0.2222222222222222,0.14130434782608695,0.3076923076923077,0.2835820895522388,25.183870967741935,,,,,,,,,,True
200770,1610612747,Jordan Farmar,Jordan Farmar,200770,LAL,60911.0,1015,237.0,2001,2016,773,674,227,4017,62.0,96.0,5.0,9.0,19.0,28.0,14.0,31.0,23.0,50.0,99.0,177.0,34.0,418.0,2119,9.0,16.0,1.0,31.0,31.0,54.0,18.0,152.0,100.0,98.0,2.0,9.0,84.0,42.0,126.0,29.0,13.0,43.0,13.0,28.0,294.0,16.0,12.0,,25.0,47.0,2.0,74.0,28.0,102,4.0,45.0,26.0,19.0,26.0,14.0,19.0,29.0,1.0,7.0,3.0,55.0,4.0,18.0,20.0,78,2.0,6.0,45.0,1.0,3.0,47.0,8.0,19.0,8.0,4.0,1.0,,4.0,2.0,,,,152.0,773,16.0,7.0,0.5050505050505051,0.5102040816326531,0.559322033898305,0.5625,0.5740740740740741,0.5260273972602739,0.46875,0.5403225806451613,0.54296875,0.484375,0.5634328358208955,0.05084745762711865,0.07291666666666667,0.06451612903225806,19.261213720316626,0.4727272727272727,0.02531645569620253,,0.06619718309859154,0.02142857142857143,0.10330578512396695,0.04790419161676647,0.07563025210084033,0.03131991051454139,0.020833333333333332,0.022900763358778626,0.02109704641350211,0.04149377593360996,0.06451612903225806,0.0622568093385214,0.08205128205128205,0.05813953488372093,0.09836065573770492,0.11864406779661017,0.02185792349726776,0.5,0.26301369863013696,0.6458333333333334,0.6966292134831461,0.532258064516129,0.08493150684931507,0.45161290322580644,0.4827586206896552,0.35714285714285715,0.136986301369863,0.46,0.46,0.28125,0.5555555555555556,0.4,0.22580645161290322,0.6785714285714286,0.7780821917808219,0.5240012465373961,0.5300977272727274,0.5043247933884298,0.05053191489361702,0.10106382978723404,0.07416267942583732,0.36363636363636365,6.981920903954805,0.38630684657671166,,,0.5217391304347826,15.0,52.0,1.0,6.0,18.0,47.0,136.0,4.0,15.0,18.0,52.0,62.0,188.0,4.0,16.0,24.0,70.0,147.0,39.0,3.0,133.0,47.0,1.0,2.0,1.0,,,3.0,0.7903225806451613,0.32978723404255317,0.25,0.34285714285714286,0.33513513513513515,0.5150684931506849,0.005319148936170213,0.007352941176470588,0.14246575342465753,0.28846153846153844,0.28846153846153844,0.9333333333333333,0.3726027397260274,0.34558823529411764,0.34814814814814815,0.7446808510638298,0.03125,0.46875,0.26666666666666666,0.75,0.14516129032258066,0.3333333333333333,0.41935483870967744,0.34615384615384615,0.3533834586466165,25.482446808510637,1.0,,,,,,,,,True
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,191547.0,3192,595.0,6389,6384,1982,1680,733,12773,274.0,430.0,27.0,52.0,92.0,140.0,123.0,253.0,228.0,592.0,625.0,1275.0,623.0,2323.0,6722,46.0,109.0,66.0,188.0,170.0,352.0,292.0,785.0,416.0,834.0,32.0,66.0,306.0,135.0,441.0,70.0,65.0,215.0,29.0,62.0,1017.0,31.0,60.0,3.0,113.0,297.0,13.0,423.0,94.0,517,26.0,151.0,93.0,58.0,147.0,29.0,83.0,110.0,17.0,64.0,11.0,257.0,26.0,90.0,80.0,227,5.0,29.0,541.0,15.0,8.0,742.0,62.0,296.0,73.0,38.0,29.0,6.0,40.0,25.0,,2.0,2.0,785.0,1982,42.0,68.0,0.3328,0.3415435139573071,0.49019607843137253,0.42201834862385323,0.48295454545454547,0.5029585798816568,0.4295774647887324,0.4871541501976285,0.5726006961710591,0.5316091954022989,0.58675799086758,0.05176470588235294,0.08139534883720931,0.07509881422924901,31.28453038674033,0.5719844357976653,0.06403940886699508,0.013953488372093023,0.1271404109589041,0.030257186081694403,0.15046604527296936,0.03734939759036145,0.13281503077421444,0.0323498044792037,0.029197080291970802,0.04583333333333333,0.022004889975550123,0.03482587064676617,0.04405286343612335,0.09722222222222222,0.12050078247261346,0.1580110497237569,0.14954954954954955,0.15306122448979592,0.031476997578692496,0.625,0.25443786982248523,0.6372093023255814,0.6936708860759494,0.3686131386861314,0.14970414201183432,0.48616600790513836,0.5256410256410257,0.2682926829268293,0.3502958579881657,0.38513513513513514,0.3931034482758621,0.36619718309859156,0.5192307692307693,0.18518518518518517,0.2766798418972332,0.6571428571428571,0.5,0.48281715219976234,0.4865419811320754,0.4855037148594376,0.1609907120743034,0.19615639496355203,0.08092983211364614,0.3379250968575118,10.550431372549022,0.3102206918140554,6.0,0.02027027027027027,0.32456140350877194,12.0,32.0,4.0,3.0,6.0,138.0,383.0,10.0,29.0,48.0,148.0,150.0,415.0,10.0,33.0,51.0,154.0,306.0,144.0,7.0,376.0,138.0,,2.0,,2.0,,3.0,0.68,0.3614457831325301,0.30303030303030304,0.33116883116883117,0.36764705882352944,0.2455621301775148,,,0.01893491124260355,0.375,0.375,0.6666666666666666,0.22662721893491125,0.360313315926893,0.360313315926893,0.6811594202898551,0.028169014084507043,0.20422535211267606,0.3448275862068966,0.8,0.011857707509881422,0.5,0.2924901185770751,0.32432432432432434,0.3670212765957447,26.207469879518072,22.0,2.0,16.0,2.0,0.037296037296037296,,,,,True
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,131174.0,2186,355.0,4406,4388,1224,1000,506,8794,51.0,126.0,6.0,10.0,13.0,29.0,27.0,65.0,145.0,302.0,223.0,493.0,162.0,938.0,4628,13.0,28.0,12.0,65.0,48.0,112.0,83.0,290.0,204.0,242.0,4.0,33.0,181.0,54.0,235.0,39.0,15.0,118.0,24.0,39.0,524.0,10.0,12.0,2.0,44.0,99.0,1.0,144.0,24.0,168,9.0,84.0,44.0,40.0,53.0,15.0,43.0,35.0,6.0,10.0,3.0,88.0,,28.0,74.0,178,7.0,10.0,189.0,8.0,54.0,184.0,9.0,55.0,31.0,3.0,1.0,1.0,3.0,2.0,,,2.0,290.0,1224,29.0,30.0,0.45739910313901344,0.46153846153846156,0.45233265720081134,0.4642857142857143,0.42857142857142855,0.5098554533508541,0.45689655172413796,0.5307692307692308,0.5500595947556615,0.5,0.5916666666666667,0.06693711967545639,0.18253968253968253,0.12307692307692308,18.579454253611555,0.6022727272727273,0.008064516129032258,0.0136986301369863,0.06114885731933292,0.008409250175192713,0.08560311284046693,0.020161290322580645,0.06704172526957337,0.011440457618304731,0.012195121951219513,0.005681818181818182,0.00686106346483705,0.019337016574585635,0.022388059701492536,0.04868913857677903,0.049773755656108594,0.07931570762052877,0.07407407407407407,0.11764705882352941,0.02313624678663239,0.6666666666666666,0.16557161629434955,0.40476190476190477,0.49514563106796117,0.2549019607843137,0.08541392904073587,0.4153846153846154,0.47368421052631576,0.5555555555555556,0.3968462549277267,0.48013245033112584,0.48333333333333334,0.1724137931034483,0.6,0.3333333333333333,0.14871794871794872,0.4482758620689655,0.5177398160315374,0.5015613306982871,0.5235000000000001,0.4974817010309278,0.06930693069306931,0.10204081632653061,0.06929637526652452,0.3091684434968017,13.02555780933063,0.27780299591466184,,0.006622516556291391,0.5103448275862069,61.0,121.0,8.0,25.0,42.0,49.0,147.0,3.0,22.0,12.0,41.0,110.0,268.0,9.0,30.0,37.0,83.0,318.0,12.0,1.0,146.0,49.0,,1.0,,,,1.0,0.9636363636363636,0.41044776119402987,0.3,0.4457831325301205,0.41198501872659177,0.35216819973718794,,,0.1590013140604468,0.5041322314049587,0.5041322314049587,0.9836065573770492,0.19316688567674112,0.3333333333333333,0.3333333333333333,0.9387755102040817,0.13793103448275862,0.3793103448275862,0.13636363636363635,1.0,0.2153846153846154,0.5952380952380952,0.21025641025641026,0.2926829268292683,0.3356164383561644,24.683208955223876,19.0,,1.0,,0.0037174721189591076,6.0,0.75,1.0,,True
2209,1610612747,Vladimir Radmanovic,Vladimir Radmanovic,2209,LAL,69255.0,1154,302.0,2336,2318,606,544,257,4654,53.0,83.0,13.0,19.0,6.0,13.0,10.0,32.0,12.0,31.0,75.0,146.0,37.0,391.0,2456,16.0,24.0,2.0,49.0,11.0,27.0,13.0,80.0,116.0,34.0,14.0,15.0,75.0,24.0,99.0,15.0,9.0,36.0,18.0,21.0,222.0,10.0,28.0,1.0,28.0,88.0,8.0,124.0,39.0,163,2.0,38.0,30.0,8.0,32.0,5.0,23.0,21.0,4.0,9.0,2.0,53.0,8.0,10.0,60.0,114,9.0,4.0,43.0,6.0,4.0,47.0,1.0,20.0,4.0,8.0,7.0,,9.0,2.0,,1.0,1.0,80.0,606,15.0,4.0,0.7733333333333333,0.8529411764705882,0.5136986301369864,0.6666666666666666,0.4074074074074074,0.5566037735849056,0.6911764705882353,0.4855072463768116,0.5733137829912024,0.7,0.5128205128205128,0.10273972602739725,0.14457831325301204,0.09375,15.00952380952381,0.6037735849056604,0.11267605633802817,0.01818181818181818,0.10824108241082411,0.041728763040238454,0.1003584229390681,0.030864197530864196,0.10622710622710622,0.03819095477386935,0.04184100418410042,0.03821656050955414,0.04363636363636364,0.03375527426160337,0.022988505747126436,0.11683848797250859,0.10747663551401869,0.10064935064935066,0.10526315789473684,0.08571428571428572,0.013071895424836602,0.2222222222222222,0.2610062893081761,0.6385542168674698,0.7464788732394366,0.7735849056603774,0.10062893081761007,0.3125,0.3448275862068966,0.8,0.09748427672955975,0.3870967741935484,0.3870967741935484,0.5588235294117647,0.6842105263157895,0.46153846153846156,0.18840579710144928,0.46153846153846156,0.8018867924528302,0.5422954258675079,0.53695,0.5242470588235293,0.05934718100890208,0.12121212121212122,0.12531969309462915,0.20460358056265984,6.078767123287671,0.2594178082191781,,,0.75,30.0,72.0,8.0,5.0,14.0,38.0,100.0,1.0,2.0,10.0,28.0,68.0,172.0,5.0,10.0,15.0,42.0,195.0,9.0,1.0,99.0,38.0,2.0,2.0,,1.0,,1.0,0.9558823529411765,0.3953488372093023,0.5,0.35714285714285715,0.39766081871345027,0.5408805031446541,0.011627906976744186,0.01,0.22641509433962265,0.4166666666666667,0.4225352112676056,0.9666666666666667,0.31446540880503143,0.38,0.3838383838383838,0.9473684210526315,0.23529411764705882,0.058823529411764705,0.5,,0.2028985507246377,0.35714285714285715,0.4057971014492754,0.35714285714285715,0.3838383838383838,24.725000000000005,,,,1.0,,4.0,0.5,0.75,0.013888888888888888,True
2230,1610612747,Maurice Evans,Maurice Evans,2230,LAL,1414.0,24,11.0,52,52,16,18,5,104,,2.0,,,,1.0,,1.0,,,,3.0,2.0,2.0,48,,,,,,1.0,,,,,,1.0,3.0,,3.0,,,,1.0,2.0,6.0,,,1.0,,1.0,1.0,2.0,1.0,3,,2.0,1.0,1.0,,,,,,,,,,,,1,,,2.0,,,2.0,,1.0,,,,,,,,,,,16,,,,,,,,,,,0.14285714285714285,,,0.3333333333333333,0.5,,12.06896551724138,,0.25,0.5,0.07692307692307693,,,,0.043478260869565216,,,,,,,,,0.1,,,,,0.3333333333333333,,,,0.16666666666666666,,,,,,,,,,0.5,,0.8333333333333334,0.5093000000000001,,0.54055,0.14285714285714285,0.25,,,3.3000000000000003,0.3076923076923077,,,,,1.0,,,1.0,,2.0,,,,,,3.0,,,,1.0,,,,2.0,,,,,,,,,,,,,0.5,,,0.16666666666666666,,,,0.3333333333333333,,,,,,,,0.5,,,,,26.133333333333336,,,,,,,,,,True
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,78555.0,1309,180.0,2641,2640,831,711,319,5281,75.0,122.0,11.0,22.0,19.0,33.0,28.0,83.0,25.0,76.0,128.0,281.0,64.0,374.0,2752,16.0,32.0,11.0,55.0,33.0,66.0,30.0,108.0,178.0,78.0,18.0,22.0,124.0,30.0,154.0,22.0,8.0,81.0,16.0,27.0,338.0,18.0,38.0,5.0,33.0,114.0,18.0,165.0,61.0,226,8.0,45.0,22.0,23.0,49.0,12.0,35.0,23.0,3.0,14.0,3.0,72.0,12.0,32.0,43.0,98,5.0,3.0,82.0,6.0,9.0,91.0,10.0,38.0,11.0,13.0,8.0,5.0,13.0,5.0,,1.0,,108.0,831,12.0,11.0,0.6953125,0.7478991596638656,0.4555160142348754,0.5,0.5,0.45058139534883723,0.5238095238095238,0.4482758620689655,0.4869791666666667,0.5978260869565217,0.5192307692307693,0.07829181494661921,0.11475409836065574,0.08433734939759036,15.159574468085108,0.6805555555555556,0.21428571428571427,0.05102040816326531,0.11550151975683891,0.044186046511627906,0.10963455149501661,0.05421686746987952,0.11413043478260869,0.04697986577181208,0.039603960396039604,0.04054054054054054,0.050746268656716415,0.05982905982905983,0.04081632653061224,0.10091743119266056,0.11494252873563218,0.12781954887218044,0.10909090909090909,0.1111111111111111,0.04678362573099415,0.38461538461538464,0.3546511627906977,0.6147540983606558,0.6944444444444444,0.76,0.24127906976744187,0.3373493975903614,0.3684210526315789,0.39285714285714285,0.22093023255813954,0.32894736842105265,0.3333333333333333,0.5238095238095238,0.5,0.45454545454545453,0.3793103448275862,0.5757575757575758,0.5377906976744186,0.5030170588235293,0.5150694444444446,0.4999614457831325,0.10455764075067024,0.12297734627831715,0.14705882352941177,0.2887700534759358,7.965836298932383,0.31465354032563425,,0.013157894736842105,0.84,6.0,26.0,6.0,2.0,9.0,12.0,37.0,3.0,4.0,2.0,12.0,18.0,63.0,4.0,10.0,4.0,21.0,51.0,3.0,3.0,34.0,12.0,1.0,,,,,,0.9444444444444444,0.2857142857142857,0.4,0.19047619047619047,0.3,0.18313953488372092,0.015873015873015872,0.02702702702702703,0.0755813953488372,0.23076923076923078,0.23076923076923078,1.0,0.10755813953488372,0.32432432432432434,0.3333333333333333,0.9166666666666666,0.14285714285714285,0.09523809523809523,0.75,1.0,0.10344827586206896,0.2222222222222222,0.13793103448275862,0.16666666666666666,0.35294117647058826,25.66984126984127,,,1.0,,0.015625,1.0,0.16666666666666666,1.0,,True
2772,1610612747,Trevor Ariza,Trevor Ariza,2772,LAL,13488.0,225,61.0,457,464,201,154,51,921,21.0,27.0,4.0,5.0,6.0,9.0,2.0,7.0,2.0,8.0,25.0,42.0,23.0,85.0,469,4.0,6.0,3.0,11.0,7.0,13.0,15.0,35.0,38.0,12.0,4.0,3.0,11.0,4.0,15.0,3.0,1.0,4.0,1.0,6.0,34.0,1.0,9.0,,9.0,17.0,6.0,32.0,10.0,42,1.0,14.0,11.0,3.0,6.0,1.0,6.0,4.0,,,2.0,10.0,,4.0,10.0,22,,1.0,20.0,,1.0,30.0,2.0,12.0,4.0,5.0,3.0,2.0,5.0,1.0,,,,35.0,201,3.0,3.0,0.76,0.8260869565217391,0.5952380952380952,0.6666666666666666,0.5384615384615384,0.5636363636363636,0.5714285714285714,0.5882352941176471,0.6159420289855072,0.6111111111111112,0.7,0.07142857142857142,0.07407407407407407,0.14285714285714285,15.057915057915059,0.6,0.2608695652173913,,0.10897435897435898,0.05844155844155844,0.15254237288135594,0.022222222222222223,0.12093023255813953,0.05025125628140704,,0.08823529411764706,0.0821917808219178,,0.07142857142857142,0.09230769230769231,0.10256410256410256,0.1346153846153846,0.14634146341463414,0.16666666666666666,0.045454545454545456,0.2,0.4909090909090909,0.7777777777777778,0.84,0.7619047619047619,0.12727272727272726,0.2857142857142857,0.3333333333333333,0.5,0.14545454545454545,0.25,0.25,0.7142857142857143,0.8,0.5,0.5294117647058824,0.6666666666666666,0.7272727272727273,0.5337818181818182,0.51022,0.4983764705882353,0.18461538461538463,0.23076923076923078,0.12941176470588237,0.4117647058823529,5.15,0.43982494529540483,,,1.0,4.0,10.0,,2.0,4.0,,3.0,,1.0,,,4.0,13.0,,1.0,2.0,4.0,12.0,,,3.0,,,,,,,,1.0,0.3076923076923077,,0.5,0.3076923076923077,0.23636363636363636,,,0.18181818181818182,0.4,0.4,1.0,0.05454545454545454,,,,,0.14285714285714285,,,0.23529411764705882,0.5,,,,23.93076923076923,,,,,,,,,,True
