EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,PenaltyCorner3FGM,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,StepOutOfBoundsTurnovers,OffensiveGoaltends,Clear Path Fouls,on,3pt And 1 Free Throw Trips
101114,1610612762,Deron Williams,Deron Williams,101114,UTA,62419.0,1040,140.0,1999,2017,618,621,258.0,4016,78.0,125.0,7.0,9.0,20.0,32.0,23.0,52.0,63.0,145.0,1.0,5.0,1.0,1.0,21.0,68.0,5.0,8.0,6.0,29.0,164.0,322.0,22.0,73.0,118.0,512.0,2137,12.0,35.0,5.0,9.0,7.0,46.0,42.0,84.0,6.0,30.0,51.0,153.0,102.0,226.0,42.0,24.0,2.0,4.0,64.0,21.0,23.0,232.0,56.0,288,41.0,15.0,122.0,22.0,88.0,632,4.0,12.0,20.0,48.0,1.0,69,16.0,85,4.0,31.0,17.0,14.0,52.0,20.0,36.0,47.0,1.0,16.0,1.0,99.0,5.0,33.0,23.0,61,1.0,17.0,139.0,1.0,11.0,151.0,19.0,3.0,66.0,1.0,16.0,9.0,1.0,4.0,1.0,1.0,4.0,10.0,6.0,1.0,153.0,618,10.0,14.0,0.31097560975609756,0.3128834355828221,0.6363636363636364,0.3013698630136986,0.5555555555555556,0.2,0.3188405797101449,0.5093167701863354,0.34285714285714286,0.5,0.49873417721518987,0.4431818181818182,0.4473684210526316,0.5544662309368191,0.4787234042553192,0.5241379310344828,0.1848101265822785,0.07142857142857142,0.152,0.07692307692307693,24.082865774708672,0.5252525252525253,0.012048192771084338,0.07272727272727272,0.017518248175182483,0.08298755186721991,0.021505376344086023,0.07547169811320754,0.018369690011481057,0.021551724137931036,0.02631578947368421,0.009966777408637873,0.019867549668874173,0.02857142857142857,0.0603448275862069,0.04736842105263158,0.10504201680672269,0.08695652173913043,0.07017543859649122,0.02247191011235955,0.6,0.31645569620253167,0.624,0.7358490566037735,0.2948717948717949,0.13164556962025317,0.4423076923076923,0.4791666666666667,0.21739130434782608,0.3670886075949367,0.43448275862068964,0.43448275862068964,0.36507936507936506,0.012658227848101266,0.2,0.2,1.0,0.17215189873417722,0.3088235294117647,0.3088235294117647,0.6190476190476191,0.20454545454545456,0.7777777777777778,0.42857142857142855,0.022727272727272728,0.18181818181818182,0.625,1.0,0.2807017543859649,0.625,0.008771929824561403,0.2543859649122807,0.20689655172413793,0.5012658227848101,0.328125,0.48162877237851653,0.46576527777777765,0.47557681818181813,0.15124153498871332,0.17886178861788618,0.013513513513513514,0.08984375,0.298828125,9.954347826086956,26.609589041095887,0.3091545772886443,,,,,,,,,,,,,,,,,,True,
101139,1610612762,CJ Miles,CJ Miles,101139,UTA,21823.0,364,51.0,704,699,329,309,108.0,1403,31.0,41.0,7.0,9.0,13.0,19.0,8.0,20.0,9.0,34.0,2.0,5.0,,2.0,19.0,37.0,1.0,4.0,12.0,18.0,48.0,95.0,21.0,42.0,25.0,184.0,725,8.0,14.0,1.0,4.0,3.0,22.0,19.0,42.0,12.0,20.0,9.0,83.0,56.0,40.0,63.0,,8.0,,37.0,19.0,,23.0,3.0,26,3.0,,17.0,4.0,2.0,55,2.0,8.0,8.0,22.0,1.0,31,10.0,41,1.0,17.0,11.0,6.0,9.0,3.0,6.0,7.0,1.0,3.0,1.0,16.0,,9.0,29.0,49,1.0,1.0,19.0,2.0,2.0,31.0,3.0,2.0,13.0,,3.0,2.0,1.0,1.0,,,1.0,3.0,1.0,1.0,83.0,329,8.0,3.0,0.5833333333333334,0.6363636363636364,1.0,0.5,0.25,0.6,0.5,0.5052631578947369,0.5714285714285714,0.4523809523809524,0.5802919708029197,0.5277777777777778,0.5967741935483871,0.61,0.55,0.6119402985074627,0.30656934306569344,,,,20.048309178743963,0.5625,0.034482758620689655,0.10426540284360189,0.02952029520295203,0.10126582278481013,0.037037037037037035,0.10344827586206896,0.03076923076923077,0.011494252873563218,0.03076923076923077,0.04201680672268908,0.044444444444444446,,0.078125,0.06779661016949153,0.14772727272727273,0.09433962264150944,0.11538461538461539,0.015151515151515152,0.3333333333333333,0.29927007299270075,0.7560975609756098,0.7560975609756098,0.6129032258064516,0.145985401459854,0.4,0.4,0.25,0.24817518248175183,0.2647058823529412,0.2647058823529412,0.7777777777777778,0.0364963503649635,0.4,0.4,1.0,0.27007299270072993,0.5135135135135135,0.5277777777777778,1.0,0.5,0.7777777777777778,0.14285714285714285,,0.2222222222222222,0.25,1.0,0.3064516129032258,0.6842105263157895,0.03225806451612903,0.2903225806451613,0.6666666666666666,0.6058394160583942,0.5135135135135135,0.5007310218978103,0.49343,0.49435564516129044,0.08843537414965986,0.12380952380952381,,0.11956521739130435,0.45108695652173914,8.678947368421053,25.135714285714286,0.46732954545454547,1.0,1.0,0.023809523809523808,0.02702702702702703,,,,,,,,,,,,,,True,
101179,1610612762,Ronnie Price,Ronnie Price,101179,UTA,26286.0,438,91.0,823,826,352,345,119.0,1649,35.0,50.0,2.0,4.0,16.0,21.0,3.0,10.0,16.0,47.0,5.0,6.0,1.0,2.0,13.0,53.0,,4.0,4.0,19.0,54.0,107.0,18.0,59.0,23.0,185.0,816,2.0,9.0,1.0,5.0,,7.0,25.0,47.0,5.0,21.0,15.0,80.0,36.0,72.0,45.0,9.0,,3.0,50.0,13.0,8.0,48.0,13.0,61,11.0,2.0,16.0,7.0,25.0,135,1.0,5.0,13.0,14.0,,27,6.0,33,3.0,27.0,8.0,19.0,11.0,5.0,9.0,16.0,,2.0,3.0,27.0,,17.0,30.0,69,1.0,5.0,33.0,1.0,9.0,30.0,4.0,,13.0,,4.0,3.0,,1.0,,2.0,,3.0,1.0,,80.0,352,14.0,4.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.3050847457627119,0.2,0.23809523809523808,0.32142857142857145,0.5046728971962616,0.2222222222222222,0.5319148936170213,0.4879518072289157,0.25,0.47794117647058826,0.5167597765363129,0.25,0.5194805194805194,0.35542168674698793,0.07476635514018691,0.1,0.1,21.39148494288681,0.4074074074074074,,0.054901960784313725,0.016722408026755852,0.1262135922330097,0.016129032258064516,0.07541899441340782,0.01662049861495845,0.01020408163265306,0.03225806451612903,0.014388489208633094,0.0196078431372549,,0.02631578947368421,0.016666666666666666,0.09243697478991597,0.13157894736842105,0.1111111111111111,0.04,0.3333333333333333,0.30120481927710846,0.7,0.7777777777777778,0.34285714285714286,0.060240963855421686,0.3,0.3333333333333333,,0.28313253012048195,0.3404255319148936,0.35555555555555557,0.375,0.03614457831325301,0.8333333333333334,0.8333333333333334,1.0,0.3192771084337349,0.24528301886792453,0.24528301886792453,0.7692307692307693,0.2857142857142857,0.5,,0.07142857142857142,0.2857142857142857,,,0.3088235294117647,0.7619047619047619,0.029411764705882353,0.27941176470588236,0.21052631578947367,0.6566265060240963,0.26,0.504030981595092,0.5104708333333333,0.45888923076923077,0.07428571428571429,0.11206896551724138,,0.03783783783783784,0.43243243243243246,9.516822429906542,25.966101694915253,0.42770352369380316,,,,,1.0,1.0,1.0,0.0425531914893617,1.0,1.0,0.5,,,,,,,True,
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,102099.0,1702,218.0,3270,3268,1188,1187,447.0,6538,175.0,298.0,49.0,85.0,59.0,95.0,41.0,103.0,37.0,97.0,,,,,,4.0,,1.0,,3.0,253.0,498.0,,4.0,155.0,661.0,3430,64.0,116.0,,1.0,37.0,165.0,91.0,166.0,,3.0,51.0,233.0,314.0,192.0,,,70.0,1.0,3.0,,57.0,58.0,23.0,81,17.0,6.0,25.0,6.0,27.0,185,30.0,129.0,70.0,184.0,39.0,293,167.0,460,22.0,72.0,37.0,35.0,40.0,5.0,23.0,47.0,4.0,17.0,7.0,87.0,9.0,30.0,155.0,269,12.0,22.0,178.0,23.0,10.0,229.0,23.0,,105.0,,21.0,73.0,,63.0,,1.0,9.0,73.0,39.0,5.0,233.0,1188,27.0,20.0,0.6205533596837944,0.7201834862385321,,,,,,0.5080321285140562,0.5517241379310345,0.5481927710843374,0.5039840637450199,0.5470085470085471,0.5384615384615384,0.5462809917355372,0.5851063829787234,0.5655339805825242,0.00796812749003984,0.1144578313253012,0.13087248322147652,0.1553398058252427,18.15077488836354,0.45977011494252873,0.2689655172413793,0.17709335899903753,0.11092003439380911,0.18087855297157623,0.10909090909090909,0.17812061711079943,0.1105702364394993,0.12096774193548387,0.10843373493975904,0.10516605166051661,0.1141552511415525,0.08928571428571429,0.14534883720930233,0.19133574007220217,0.1937799043062201,0.1853146853146853,0.16831683168316833,0.11891891891891893,0.5342465753424658,0.5936254980079682,0.587248322147651,0.6756756756756757,0.6057142857142858,0.2051792828685259,0.39805825242718446,0.47126436781609193,0.5121951219512195,0.19322709163346613,0.38144329896907214,0.3894736842105263,0.8108108108108109,,,,,0.00796812749003984,,,,0.7264957264957265,0.5764705882352941,0.20408163265306123,,0.008547008547008548,,,0.5621301775147929,0.6210526315789474,,0.01775147928994083,,0.601593625498008,,0.49609031936127745,0.5207727272727272,0.4919273809523811,0.1797945205479452,0.1810344827586207,,0.24962178517397882,0.3524962178517398,5.181726907630522,35.875,0.363302752293578,,,,,,,4.0,0.020618556701030927,,,,8.0,7.0,0.05925925925925926,,,,True,
2430,1610612762,Carlos Boozer,Carlos Boozer,2430,UTA,38823.0,647,98.0,1270,1268,559,648,169.0,2538,89.0,122.0,16.0,26.0,39.0,49.0,37.0,75.0,33.0,88.0,,,,,,,,,,,159.0,285.0,,,73.0,391.0,1381,21.0,38.0,,,5.0,47.0,68.0,120.0,,,44.0,180.0,206.0,112.0,,,26.0,,,,16.0,58.0,3.0,61,3.0,,33.0,6.0,19.0,125,4.0,40.0,31.0,96.0,17.0,144,45.0,189,10.0,21.0,11.0,10.0,21.0,5.0,12.0,27.0,,9.0,1.0,48.0,4.0,19.0,41.0,76,6.0,15.0,68.0,2.0,3.0,101.0,12.0,1.0,50.0,,6.0,8.0,,7.0,,,1.0,8.0,3.0,2.0,180.0,559,8.0,5.0,0.6477987421383647,0.7054794520547946,,,,,,0.5578947368421052,0.5526315789473685,0.5666666666666667,0.5578947368421052,0.5526315789473685,0.5666666666666667,0.5927051671732523,0.5595238095238095,0.6122448979591837,,0.056140350877192984,0.10655737704918032,0.02666666666666667,25.804243668720055,0.4375,0.288135593220339,0.2467866323907455,0.09501187648456057,0.2080536912751678,0.043010752688172046,0.23605947955390336,0.08560311284046693,0.1417910447761194,0.11956521739130435,0.05128205128205128,0.041666666666666664,0.047619047619047616,0.27941176470588236,0.2376237623762376,0.2236842105263158,0.15789473684210525,0.37142857142857144,0.09090909090909091,0.375,0.4280701754385965,0.7295081967213115,0.8165137614678899,0.651685393258427,0.2631578947368421,0.49333333333333335,0.5068493150684932,0.5675675675675675,0.3087719298245614,0.375,0.3793103448275862,0.7272727272727273,,,,,,,,,0.6842105263157895,0.6153846153846154,0.25,,,,,0.4083333333333333,0.7959183673469388,,,,0.4280701754385965,,0.4823908771929824,0.5193400000000001,0.4753725000000001,0.15479876160990713,0.15479876160990713,,0.12020460358056266,0.46035805626598464,7.727368421052629,,0.4401574803149606,,,,,,,3.0,0.011363636363636364,,,,1.0,1.0,0.019230769230769232,,,,True,
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,60146.0,1002,-27.0,1868,1881,494,531,273.0,3749,89.0,133.0,21.0,37.0,25.0,33.0,23.0,54.0,56.0,154.0,2.0,7.0,1.0,3.0,,,,,,,168.0,341.0,2.0,7.0,104.0,446.0,2058,27.0,52.0,,1.0,17.0,71.0,41.0,72.0,,3.0,31.0,113.0,262.0,74.0,6.0,,28.0,,,,25.0,51.0,10.0,61,4.0,6.0,35.0,6.0,10.0,132,10.0,53.0,30.0,62.0,17.0,109,68.0,177,8.0,34.0,15.0,19.0,27.0,8.0,19.0,38.0,1.0,8.0,5.0,65.0,12.0,16.0,49.0,118,3.0,17.0,160.0,13.0,15.0,142.0,14.0,,59.0,,19.0,6.0,1.0,3.0,,1.0,2.0,7.0,2.0,2.0,113.0,494,15.0,15.0,0.7797619047619048,0.8506493506493507,1.0,0.2857142857142857,,,0.2857142857142857,0.49266862170087977,0.5192307692307693,0.5694444444444444,0.49137931034482757,0.5094339622641509,0.5466666666666666,0.5412621359223301,0.5634920634920635,0.601063829787234,0.020114942528735632,0.07331378299120235,0.12030075187969924,0.12962962962962962,21.51956323930846,0.4153846153846154,0.2073170731707317,0.10180623973727422,0.07748538011695906,0.14018691588785046,0.05847953216374269,0.1117861482381531,0.07368421052631578,0.10952380952380952,0.04411764705882353,0.07100591715976332,0.06338028169014084,0.034482758620689655,0.052083333333333336,0.12422360248447205,0.125,0.12345679012345678,0.19230769230769232,0.05228758169934641,0.2857142857142857,0.382183908045977,0.6691729323308271,0.7606837606837606,0.6741573033707865,0.15517241379310345,0.42592592592592593,0.48936170212765956,0.6956521739130435,0.4425287356321839,0.36363636363636365,0.3684210526315789,0.9821428571428571,0.020114942528735632,0.2857142857142857,0.2857142857142857,1.0,,,,,0.6981132075471698,0.5675675675675675,0.2857142857142857,0.018867924528301886,,,,0.44,0.7575757575757576,0.04,,,0.40229885057471265,,0.479796264367816,0.5096255319148936,0.4943506666666667,0.15012722646310434,0.15284974093264247,,0.1591928251121076,0.2533632286995516,9.443108504398825,23.042857142857144,0.2644539614561028,,1.0,,,,,4.0,0.012987012987012988,,,,5.0,,0.060240963855421686,1.0,,,True,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,30463.0,508,151.0,1011,1007,436,437,131.0,2018,29.0,45.0,9.0,15.0,13.0,16.0,2.0,12.0,18.0,45.0,4.0,10.0,,6.0,6.0,15.0,2.0,3.0,2.0,6.0,49.0,102.0,10.0,25.0,72.0,200.0,1040,10.0,18.0,2.0,3.0,7.0,33.0,18.0,36.0,5.0,12.0,33.0,84.0,66.0,32.0,24.0,6.0,18.0,,15.0,6.0,8.0,59.0,4.0,63,3.0,1.0,37.0,4.0,18.0,130,8.0,22.0,15.0,33.0,16.0,64,32.0,96,2.0,18.0,12.0,6.0,17.0,6.0,15.0,13.0,1.0,2.0,2.0,30.0,2.0,15.0,16.0,39,1.0,,54.0,1.0,,84.0,3.0,2.0,31.0,,12.0,25.0,1.0,15.0,,3.0,7.0,26.0,16.0,,84.0,436,7.0,10.0,0.673469387755102,0.825,0.8,0.4,0.6666666666666666,0.4166666666666667,0.4,0.4803921568627451,0.5555555555555556,0.5,0.5039370078740157,0.6190476190476191,0.53125,0.5958083832335329,0.66,0.6363636363636364,0.1968503937007874,0.0784313725490196,0.1111111111111111,0.25,16.69505962521295,0.5666666666666667,0.35555555555555557,0.1,0.062146892655367235,0.12931034482758622,0.10810810810810811,0.10762331838565023,0.07009345794392523,0.07751937984496124,0.045454545454545456,0.058394160583941604,0.07272727272727272,0.21052631578947367,0.05042016806722689,0.13186813186813187,0.125,0.09195402298850575,0.2413793103448276,0.03333333333333333,0.6153846153846154,0.3543307086614173,0.6444444444444445,0.725,0.5862068965517241,0.09448818897637795,0.16666666666666666,0.2222222222222222,1.0,0.3543307086614173,0.4,0.4,0.7777777777777778,0.07874015748031496,0.4,0.4,1.0,0.11811023622047244,0.4,0.4,0.6666666666666666,0.7142857142857143,0.6,,,0.14285714285714285,0.6666666666666666,0.5,0.3333333333333333,0.8125,0.125,0.125,0.3333333333333333,0.5511811023622047,0.4,0.5114846456692913,0.5432184210526316,0.5292041666666667,0.2,0.23846153846153847,,0.165,0.42,9.573529411764707,24.34,0.43125618199802174,,1.0,,,,3.0,,,,,0.5,2.0,,0.05,,1.0,,True,
201178,1610612762,Kyrylo Fesenko,Kyrylo Fesenko,201178,UTA,2709.0,45,1.0,87,90,39,49,14.0,177,3.0,7.0,2.0,5.0,2.0,3.0,,2.0,,,,,,,,,,,,,3.0,9.0,,,2.0,8.0,88,2.0,6.0,,,2.0,6.0,2.0,4.0,,,2.0,6.0,,6.0,,,4.0,,,,1.0,1.0,,1,,,1.0,,,2,2.0,6.0,4.0,5.0,,9,8.0,17,1.0,,,,4.0,,1.0,2.0,,3.0,,6.0,,3.0,4.0,10,3.0,1.0,3.0,1.0,,4.0,,,,,2.0,3.0,,3.0,,,,3.0,2.0,,6.0,39,2.0,2.0,,,,,,,,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.36363636363636365,0.42857142857142855,0.5,,0.1111111111111111,0.14285714285714285,,16.346153846153847,0.6666666666666666,,0.18518518518518517,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.23076923076923078,0.2,0.14285714285714285,0.2,0.2,0.3333333333333333,,0.2,,0.375,0.3333333333333333,0.3333333333333333,0.2,0.6666666666666666,0.7777777777777778,0.42857142857142855,0.5,,0.2222222222222222,,,,,,,,,,,,,,,,0.8333333333333334,0.4,,,,,,0.75,0.6666666666666666,,,,0.7777777777777778,,0.5055555555555555,0.45872,0.478425,,,,0.75,0.75,1.0555555555555556,,0.4482758620689655,,,,,,,,,,,,,,,,1.0,,True,
2246,1610612762,Mehmet Okur,Mehmet Okur,2246,UTA,35388.0,590,73.0,1088,1098,236,193,142.0,2186,25.0,53.0,7.0,16.0,6.0,9.0,9.0,34.0,33.0,63.0,2.0,3.0,1.0,2.0,20.0,52.0,3.0,7.0,6.0,17.0,67.0,150.0,22.0,55.0,50.0,250.0,1167,12.0,31.0,4.0,8.0,6.0,42.0,14.0,25.0,7.0,19.0,17.0,66.0,74.0,60.0,66.0,,10.0,,52.0,20.0,10.0,28.0,11.0,39,6.0,5.0,12.0,6.0,10.0,89,8.0,25.0,21.0,68.0,22.0,111,41.0,152,2.0,11.0,5.0,6.0,12.0,6.0,6.0,16.0,1.0,6.0,2.0,28.0,2.0,10.0,37.0,56,6.0,3.0,42.0,3.0,1.0,59.0,7.0,2.0,28.0,,4.0,4.0,1.0,2.0,1.0,2.0,,5.0,4.0,1.0,66.0,236,,4.0,0.5522388059701493,0.5967741935483871,1.0,0.4,0.5,0.3684210526315789,0.4,0.44666666666666666,0.3870967741935484,0.56,0.4878048780487805,0.46153846153846156,0.5568181818181818,0.5413043478260869,0.4883720930232558,0.6346153846153846,0.2682926829268293,0.06666666666666667,0.1320754716981132,0.058823529411764705,20.251177394034535,0.42857142857142855,0.4782608695652174,0.18888888888888888,0.06443298969072164,0.1590909090909091,0.06837606837606838,0.18089430894308944,0.06534653465346535,0.0916030534351145,0.08235294117647059,0.03488372093023256,0.061855670103092786,0.1,0.16071428571428573,0.19047619047619047,0.2097902097902098,0.16666666666666666,0.13333333333333333,0.018867924528301886,0.8,0.25853658536585367,0.4716981132075472,0.5434782608695652,0.52,0.16585365853658537,0.2647058823529412,0.28125,0.1111111111111111,0.3073170731707317,0.5238095238095238,0.532258064516129,0.696969696969697,0.014634146341463415,0.6666666666666666,0.6666666666666666,1.0,0.25365853658536586,0.38461538461538464,0.38461538461538464,1.0,0.41025641025641024,0.4375,0.2857142857142857,0.02564102564102564,0.1794871794871795,0.42857142857142855,1.0,0.20454545454545456,0.6666666666666666,0.045454545454545456,0.38636363636363635,0.35294117647058826,0.526829268292683,0.38461538461538464,0.4791531707317072,0.49635142857142867,0.48580681818181826,0.12389380530973451,0.16374269005847952,,0.168,0.264,9.999333333333334,24.74727272727273,0.21691176470588236,,,,,1.0,1.0,,0.015873015873015872,1.0,1.0,0.5,8.0,,0.2,,1.0,1.0,True,
2260,1610612762,Jarron Collins,Jarron Collins,2260,UTA,22381.0,373,50.0,735,719,322,274,105.0,1454,8.0,11.0,1.0,3.0,1.0,3.0,6.0,13.0,7.0,25.0,,,,,,1.0,,,,,21.0,49.0,,1.0,20.0,62.0,690,2.0,5.0,,,7.0,11.0,7.0,17.0,,,15.0,29.0,32.0,10.0,,,2.0,,1.0,,2.0,14.0,4.0,18,2.0,2.0,5.0,2.0,7.0,40,3.0,16.0,10.0,31.0,2.0,43,21.0,64,1.0,3.0,2.0,1.0,9.0,1.0,7.0,6.0,,2.0,,15.0,1.0,6.0,27.0,54,4.0,4.0,50.0,6.0,18.0,39.0,3.0,,13.0,,8.0,1.0,,1.0,,,,1.0,1.0,1.0,29.0,322,5.0,8.0,0.7619047619047619,0.8,,,,,,0.42857142857142855,0.4,0.4117647058823529,0.42,0.4,0.4117647058823529,0.45588235294117646,0.5,0.5370370370370371,0.02,0.04081632653061224,0.09090909090909091,0.07692307692307693,9.71896955503513,0.6,0.06666666666666667,0.13191489361702127,0.05714285714285714,0.11904761904761904,0.057692307692307696,0.12852664576802508,0.0572289156626506,0.05405405405405406,0.07547169811320754,0.05228758169934641,0.02702702702702703,0.13333333333333333,0.19718309859154928,0.1206896551724138,0.09433962264150944,0.1016949152542373,0.16,0.038461538461538464,1.0,0.22,0.7272727272727273,0.8,0.75,0.26,0.46153846153846156,0.5,0.8333333333333334,0.5,0.28,0.28,0.7142857142857143,,,,,0.02,,,,0.6,0.3333333333333333,,,,,,0.17647058823529413,0.3333333333333333,,,,0.24,,0.424157,0.49178,0.41199411764705884,0.21666666666666667,0.22033898305084745,,0.1774193548387097,0.46774193548387094,11.808163265306126,25.2,0.4380952380952381,,,,,,,2.0,,,,,2.0,1.0,0.05263157894736842,,,,True,
