EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,OffensiveGoaltends,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedArc3,DefensiveGoaltends,LongMidRangePctBlocked,on
101145,1610612744,Monta Ellis,Monta Ellis,101145,GSW,59126.0,985.0,51.0,2068.0,2067,508.0,645,250.0,4135,117.0,171.0,14.0,20.0,23.0,40.0,18.0,55.0,68.0,157.0,4.0,11.0,1.0,1.0,3.0,8.0,1.0,4.0,203.0,383.0,4.0,19.0,132.0,550.0,2337.0,23.0,34.0,2.0,5.0,51.0,46.0,83.0,1.0,7.0,52.0,147.0,196.0,210.0,12.0,22.0,1.0,7.0,21.0,56.0,51.0,107.0,35.0,16.0,37.0,3.0,16.0,265.0,21.0,28.0,24.0,60.0,4.0,88.0,49.0,137.0,6.0,36.0,20.0,16.0,30.0,1.0,13.0,15.0,2.0,17.0,2.0,45.0,2.0,12.0,30.0,62.0,1.0,6.0,146.0,2.0,18.0,173.0,13.0,2.0,76.0,16.0,11.0,7.0,1.0,3.0,11.0,6.0,147.0,508.0,9.0,14.0,0.4827586206896552,0.5104166666666666,1.0,0.21052631578947367,0.14285714285714285,0.2222222222222222,0.5300261096605744,0.6764705882352942,0.5542168674698795,0.5199004975124378,0.6388888888888888,0.5277777777777778,0.5696465696465697,0.6375,0.5887096774193549,0.0472636815920398,0.05483028720626632,0.09941520467836257,0.07272727272727272,22.354441138971524,0.6666666666666666,0.05194805194805195,0.08708272859216255,0.04538087520259319,0.10434782608695652,0.06402439024390244,0.09140369967355821,0.05185185185185185,0.03543307086614173,0.06716417910447761,0.043668122270742356,0.048582995951417005,0.1111111111111111,0.07692307692307693,0.06217616580310881,0.11864406779661017,0.09467455621301775,0.13114754098360656,0.03529411764705882,0.5454545454545454,0.4253731343283582,0.6842105263157895,0.7597402597402597,0.5128205128205128,0.13681592039800994,0.32727272727272727,0.35294117647058826,0.3333333333333333,0.39054726368159204,0.43312101910828027,0.43312101910828027,0.47058823529411764,0.02736318407960199,0.36363636363636365,0.36363636363636365,1.0,0.01990049751243781,0.5555555555555556,0.7,0.2857142857142857,0.027777777777777776,0.027777777777777776,0.4444444444444444,0.575,0.03333333333333333,0.3333333333333333,0.044444444444444446,0.472636815920398,0.5108106250000001,0.4964238095238095,0.4936292134831461,0.16344086021505377,0.17040358744394618,0.09272727272727273,0.2672727272727273,9.270234986945173,25.973684210526315,0.24564796905222436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101235,1610612744,Kelenna Azubuike,Kelenna Azubuike,101235,GSW,34374.0,573.0,14.0,1184.0,1186,353.0,449,165.0,2370,49.0,86.0,12.0,25.0,12.0,23.0,13.0,24.0,10.0,25.0,8.0,27.0,4.0,4.0,9.0,40.0,8.0,9.0,72.0,135.0,26.0,67.0,39.0,261.0,1316.0,16.0,32.0,12.0,8.0,46.0,15.0,32.0,11.0,18.0,19.0,82.0,86.0,58.0,72.0,20.0,,40.0,11.0,10.0,14.0,24.0,6.0,8.0,8.0,,2.0,62.0,7.0,25.0,17.0,42.0,8.0,67.0,32.0,99.0,7.0,17.0,12.0,5.0,10.0,2.0,5.0,11.0,1.0,5.0,4.0,21.0,,1.0,29.0,58.0,2.0,2.0,37.0,1.0,3.0,54.0,4.0,,22.0,7.0,16.0,9.0,,7.0,16.0,9.0,82.0,353.0,14.0,5.0,0.5972222222222222,0.6935483870967742,0.9230769230769231,0.3880597014925373,0.6111111111111112,0.3880597014925373,0.5333333333333333,0.5,0.46875,0.5495049504950495,0.4318181818181818,0.63,0.5748898678414097,0.46938775510204084,0.6612903225806451,0.3316831683168317,0.08148148148148149,0.10465116279069768,0.08333333333333333,18.010167029774873,0.47619047619047616,0.14814814814814814,0.10526315789473684,0.06925207756232687,0.12686567164179105,0.03482587064676617,0.11069418386491557,0.05693950177935943,0.09333333333333334,0.06666666666666667,0.04132231404958678,0.040268456375838924,0.019230769230769232,0.1,0.09166666666666666,0.12080536912751678,0.12371134020618557,0.13513513513513514,0.07777777777777778,0.5625,0.42574257425742573,0.5697674418604651,0.6363636363636364,0.5714285714285714,0.1188118811881188,0.5416666666666666,0.5909090909090909,0.5384615384615384,0.12376237623762376,0.4,0.4,0.8,0.13366336633663367,0.2962962962962963,0.3076923076923077,1.0,0.19801980198019803,0.5681818181818182,0.48,0.08333333333333333,0.09090909090909091,0.18181818181818182,0.46,0.5217391304347826,0.18,0.4444444444444444,0.18,0.7574257425742574,0.5383443069306931,0.5313620689655173,0.543484,0.1,0.1437908496732026,0.17624521072796934,0.31417624521072796,5.657037037037039,24.610447761194028,0.2981418918918919,18.0,2.0,7.0,2.0,6.0,18.0,1.0,1.0,3.0,0.16666666666666666,0.014925373134328358,0.037037037037037035,0.45,0.45,0.8888888888888888,0.25,1.0,0.7777777777777778,0.45,,,,,,,,,,,,,,,,,,True
1506,1610612744,Austin Croshere,Austin Croshere,1506,GSW,9128.0,152.0,-4.0,301.0,298,106.0,138,32.0,599,5.0,9.0,1.0,2.0,1.0,1.0,1.0,2.0,6.0,9.0,3.0,5.0,,1.0,1.0,21.0,1.0,12.0,12.0,20.0,10.0,26.0,8.0,62.0,314.0,1.0,2.0,1.0,1.0,6.0,3.0,4.0,4.0,13.0,6.0,24.0,12.0,12.0,30.0,2.0,1.0,20.0,1.0,5.0,6.0,11.0,3.0,3.0,2.0,1.0,2.0,28.0,3.0,4.0,7.0,19.0,1.0,27.0,7.0,34.0,,3.0,3.0,,3.0,1.0,1.0,7.0,,2.0,2.0,10.0,1.0,5.0,13.0,21.0,,3.0,13.0,3.0,2.0,10.0,,2.0,4.0,,3.0,2.0,1.0,,3.0,,24.0,106.0,,,0.5,0.5454545454545454,1.0,0.38461538461538464,0.3076923076923077,0.4,0.6,0.5,0.75,0.5869565217391305,0.8333333333333334,0.5294117647058824,0.6,0.8333333333333334,0.5789473684210527,0.5652173913043478,0.05,,0.5,17.441860465116278,0.3,0.1,0.17757009345794392,0.041237113402061855,0.175,0.05660377358490566,0.17687074829931973,0.04666666666666667,0.02631578947368421,0.10526315789473684,0.025,0.07692307692307693,,0.2,0.2647058823529412,0.09302325581395349,0.2,0.1,,,0.1956521739130435,0.5555555555555556,0.5555555555555556,0.4,0.043478260869565216,0.5,1.0,,0.1956521739130435,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.10869565217391304,0.6,0.6,1.0,0.45652173913043476,0.6666666666666666,0.5,,,0.3333333333333333,0.058823529411764705,1.0,0.058823529411764705,1.0,0.7058823529411765,0.7608695652173914,0.515388888888889,0.55955,0.5218093749999999,0.08,0.16666666666666666,0.0967741935483871,0.3870967741935484,9.045,26.77692307692308,0.3521594684385382,7.0,1.0,3.0,1.0,,7.0,,,1.0,1.0,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.25,0.35,1.0,,,,,,,,,,,,,,,,,True
1536,1610612744,Stephen Jackson,Stephen Jackson,1536,GSW,52882.0,881.0,-4.0,1818.0,1818,394.0,560,237.0,3636,63.0,110.0,11.0,21.0,15.0,25.0,18.0,45.0,26.0,80.0,11.0,18.0,1.0,2.0,3.0,132.0,18.0,16.0,107.0,235.0,50.0,150.0,119.0,483.0,2068.0,12.0,28.0,19.0,13.0,55.0,25.0,55.0,4.0,19.0,50.0,112.0,72.0,142.0,120.0,8.0,1.0,131.0,19.0,63.0,28.0,91.0,17.0,11.0,45.0,6.0,12.0,210.0,6.0,21.0,23.0,43.0,12.0,78.0,29.0,107.0,6.0,40.0,29.0,11.0,38.0,5.0,16.0,17.0,1.0,22.0,5.0,55.0,5.0,8.0,34.0,55.0,1.0,2.0,94.0,4.0,4.0,137.0,10.0,15.0,48.0,18.0,15.0,9.0,1.0,5.0,15.0,6.0,112.0,394.0,4.0,18.0,0.3364485981308411,0.34951456310679613,0.8,0.3333333333333333,0.21052631578947367,0.33557046979865773,0.4553191489361702,0.42857142857142855,0.45454545454545453,0.4727272727272727,0.44680851063829785,0.4189189189189189,0.5340136054421769,0.5,0.5445544554455446,0.38961038961038963,0.08085106382978724,0.10909090909090909,0.15555555555555556,23.607805806758684,0.6909090909090909,0.1791044776119403,0.06869009584664537,0.037037037037037035,0.11979166666666667,0.018404907975460124,0.08068459657701711,0.030235162374020158,0.04310344827586207,0.03278688524590164,0.03286384976525822,0.011857707509881422,0.0410958904109589,0.035555555555555556,0.06976744186046512,0.10043668122270742,0.1079136690647482,0.1509433962264151,0.02926829268292683,0.4,0.2857142857142857,0.5727272727272728,0.6428571428571429,0.38095238095238093,0.11688311688311688,0.4,0.47368421052631576,0.16666666666666666,0.2077922077922078,0.325,0.325,0.34615384615384615,0.046753246753246755,0.6111111111111112,0.6470588235294118,1.0,0.34285714285714286,0.44680851063829785,0.5238095238095238,0.18181818181818182,0.02127659574468085,0.3829787234042553,0.33783783783783783,0.6,0.04054054054054054,0.6666666666666666,0.21621621621621623,0.6753246753246753,0.5051420365535249,0.5020100000000001,0.48243680555555557,0.11347517730496454,0.17582417582417584,0.11387163561076605,0.2318840579710145,8.84723404255319,25.696666666666665,0.21672167216721672,39.0,6.0,2.0,6.0,30.0,39.0,1.0,,1.0,0.3157894736842105,0.006666666666666667,0.05555555555555555,0.29545454545454547,0.29545454545454547,0.7435897435897436,0.3333333333333333,0.8333333333333334,0.125,0.29770992366412213,,2.0,0.04,,,,,,,,,,,,,,,True
2440,1610612744,Matt Barnes,Matt Barnes,2440,GSW,84811.0,1414.0,,2926.0,2926,745.0,946,387.0,5852,91.0,152.0,25.0,46.0,22.0,31.0,21.0,53.0,22.0,56.0,24.0,61.0,7.0,7.0,14.0,120.0,9.0,35.0,134.0,261.0,53.0,181.0,59.0,486.0,3291.0,34.0,60.0,16.0,16.0,99.0,36.0,62.0,13.0,49.0,31.0,142.0,164.0,104.0,153.0,36.0,2.0,118.0,18.0,91.0,48.0,139.0,32.0,16.0,60.0,8.0,23.0,326.0,32.0,57.0,52.0,144.0,34.0,230.0,94.0,324.0,10.0,48.0,22.0,26.0,52.0,9.0,38.0,33.0,3.0,14.0,4.0,85.0,11.0,20.0,85.0,159.0,8.0,11.0,74.0,11.0,6.0,79.0,8.0,,29.0,14.0,34.0,26.0,,8.0,36.0,16.0,142.0,745.0,22.0,15.0,0.6119402985074627,0.7068965517241379,0.9622641509433962,0.292817679558011,0.2653061224489796,0.29608938547486036,0.5134099616858238,0.5666666666666667,0.5806451612903226,0.4830316742081448,0.5460526315789473,0.5,0.5094339622641509,0.5755813953488372,0.5419847328244275,0.4095022624434389,0.06896551724137931,0.10526315789473684,0.03773584905660377,16.6173861620343,0.611764705882353,0.3269230769230769,0.14784394250513347,0.0625,0.15522388059701492,0.06286836935166994,0.1497326203208556,0.06263194933145672,0.08443271767810026,0.04390243902439024,0.04878048780487805,0.060209424083769635,0.07086614173228346,0.12215909090909091,0.1386861313868613,0.1810344827586207,0.16260162601626016,0.1348314606741573,0.04405286343612335,0.4444444444444444,0.3438914027149321,0.5986842105263158,0.6691176470588235,0.6153846153846154,0.11990950226244344,0.39622641509433965,0.4117647058823529,0.47619047619047616,0.12669683257918551,0.39285714285714285,0.39285714285714285,0.7272727272727273,0.13800904977375567,0.39344262295081966,0.39344262295081966,0.9583333333333334,0.27149321266968324,0.6052631578947368,0.5434782608695652,0.24,0.09210526315789473,0.11842105263157894,0.27927927927927926,0.7096774193548387,0.12612612612612611,0.5,0.3153153153153153,0.753393665158371,0.5290636363636364,0.5317540983606558,0.49654862385321125,0.06479481641468683,0.10283687943262411,0.2037037037037037,0.29218106995884774,6.373563218390802,25.313812154696134,0.2546138072453862,29.0,3.0,6.0,5.0,6.0,29.0,1.0,,5.0,0.3125,0.0055248618784530384,,0.24166666666666667,0.24369747899159663,0.9655172413793104,0.3333333333333333,1.0,0.17142857142857143,0.2457627118644068,1.0,5.0,0.05263157894736842,2.0,1.0,1.0,1.0,2.0,2.0,0.008333333333333333,0.2857142857142857,0.5,0.0055248618784530384,,,,,True
1733,1610612744,Al Harrington,Al Harrington,1733,GSW,38903.0,648.0,34.0,1339.0,1332,288.0,366,183.0,2671,47.0,75.0,9.0,16.0,11.0,17.0,12.0,26.0,23.0,65.0,14.0,33.0,7.0,1.0,6.0,98.0,7.0,15.0,82.0,166.0,49.0,131.0,49.0,360.0,1488.0,13.0,27.0,14.0,8.0,52.0,16.0,36.0,5.0,21.0,15.0,62.0,74.0,90.0,147.0,14.0,2.0,96.0,11.0,25.0,14.0,39.0,11.0,3.0,16.0,1.0,8.0,92.0,17.0,16.0,23.0,79.0,3.0,105.0,35.0,140.0,4.0,21.0,13.0,8.0,10.0,3.0,5.0,16.0,2.0,5.0,2.0,26.0,3.0,11.0,47.0,95.0,9.0,5.0,64.0,11.0,11.0,61.0,8.0,1.0,28.0,4.0,2.0,1.0,,1.0,2.0,1.0,62.0,288.0,10.0,4.0,0.45121951219512196,0.49333333333333335,1.0,0.37404580152671757,0.23809523809523808,0.3798449612403101,0.4939759036144578,0.48148148148148145,0.4444444444444444,0.5235690235690236,0.5365853658536586,0.41228070175438597,0.5590062111801242,0.5652173913043478,0.484375,0.44107744107744107,0.06626506024096386,0.13333333333333333,0.038461538461538464,22.49515190691661,0.38461538461538464,0.058823529411764705,0.1922141119221411,0.03855421686746988,0.14935064935064934,0.06692913385826772,0.18053097345132743,0.04932735426008968,0.06914893617021277,0.012195121951219513,0.013793103448275862,0.07106598984771574,0.05263157894736842,0.22302158273381295,0.216,0.14285714285714285,0.17117117117117117,0.09302325581395349,0.02666666666666667,0.5,0.25252525252525254,0.6266666666666667,0.7230769230769231,0.5319148936170213,0.08754208754208755,0.46153846153846156,0.48,0.16666666666666666,0.21885521885521886,0.35384615384615387,0.35384615384615387,0.43478260869565216,0.1111111111111111,0.42424242424242425,0.42424242424242425,1.0,0.32996632996632996,0.3902439024390244,0.5625,0.2222222222222222,0.17073170731707318,0.17073170731707318,0.2982456140350877,0.6470588235294118,0.10526315789473684,0.16666666666666666,0.2631578947368421,0.6936026936026936,0.5175074576271186,0.5348017857142857,0.4847991071428571,0.09433962264150944,0.15053763440860216,0.14444444444444443,0.17222222222222222,9.03012048192771,25.351145038167935,0.2150858849887976,35.0,3.0,4.0,6.0,,35.0,,2.0,3.0,0.42857142857142855,,,0.35714285714285715,0.35714285714285715,1.0,0.42857142857142855,1.0,0.26666666666666666,0.3645833333333333,1.0,2.0,0.045454545454545456,3.0,,1.0,2.0,,,,0.42857142857142855,1.0,0.015151515151515152,1.0,,,,True
1884,1610612744,Baron Davis,Baron Davis,1884,GSW,63469.0,1058.0,16.0,2194.0,2199,489.0,647,291.0,4393,94.0,169.0,7.0,11.0,18.0,31.0,25.0,67.0,38.0,92.0,6.0,24.0,2.0,1.0,7.0,160.0,12.0,45.0,157.0,328.0,69.0,184.0,110.0,631.0,2514.0,12.0,25.0,14.0,9.0,39.0,28.0,64.0,19.0,52.0,47.0,160.0,70.0,244.0,111.0,10.0,4.0,156.0,22.0,130.0,62.0,192.0,36.0,26.0,96.0,16.0,18.0,446.0,8.0,21.0,23.0,52.0,2.0,77.0,30.0,107.0,8.0,62.0,30.0,32.0,43.0,11.0,29.0,28.0,3.0,14.0,2.0,71.0,4.0,17.0,38.0,79.0,,7.0,120.0,1.0,6.0,145.0,9.0,4.0,50.0,22.0,15.0,7.0,4.0,4.0,16.0,8.0,160.0,489.0,12.0,20.0,0.2229299363057325,0.23026315789473684,0.5362318840579711,0.375,0.36538461538461536,0.38333333333333336,0.47865853658536583,0.48,0.4375,0.5087890625,0.38461538461538464,0.4870689655172414,0.5441941074523396,0.43333333333333335,0.5482758620689655,0.359375,0.06707317073170732,0.07692307692307693,0.08955223880597014,25.482473414730208,0.6056338028169014,0.027777777777777776,0.0707482993197279,0.03215926493108729,0.09349593495934959,0.019753086419753086,0.0764525993883792,0.027410207939508508,0.048109965635738834,0.02127659574468085,0.01809954751131222,0.022950819672131147,0.01,0.05454545454545454,0.08294930875576037,0.07818930041152264,0.09550561797752809,0.08823529411764706,0.031746031746031744,0.5,0.330078125,0.5562130177514792,0.6025641025641025,0.3191489361702128,0.130859375,0.373134328358209,0.4098360655737705,,0.1796875,0.41304347826086957,0.42696629213483145,0.13157894736842105,0.046875,0.25,0.25,0.8333333333333334,0.3125,0.28205128205128205,0.6363636363636364,0.14285714285714285,0.05128205128205128,0.3076923076923077,0.2672413793103448,0.5806451612903226,0.0603448275862069,0.14285714285714285,0.3879310344827586,0.689453125,0.499784486166008,0.48360740740740743,0.46229684684684685,0.0936936936936937,0.13550135501355012,0.061806656101426306,0.25356576862123614,7.285365853658536,26.338043478260875,0.2228805834092981,63.0,2.0,18.0,2.0,96.0,63.0,1.0,,2.0,0.14285714285714285,0.005434782608695652,,0.39375,0.39622641509433965,0.5079365079365079,0.16666666666666666,1.0,0.4,0.40384615384615385,,1.0,0.015384615384615385,,,,2.0,1.0,,0.00625,,,0.010752688172043012,,1.0,1.0,0.03260869565217391,True
2554,1610612744,Mickael Pietrus,Mickael Pietrus,2554,GSW,17003.0,283.0,-10.0,593.0,596,201.0,238,83.0,1189,11.0,24.0,2.0,7.0,4.0,7.0,1.0,4.0,6.0,13.0,17.0,35.0,4.0,3.0,7.0,7.0,1.0,1.0,18.0,41.0,17.0,42.0,9.0,96.0,650.0,2.0,8.0,5.0,1.0,14.0,6.0,13.0,3.0,8.0,7.0,28.0,22.0,14.0,45.0,2.0,,7.0,5.0,13.0,3.0,16.0,1.0,2.0,10.0,1.0,2.0,35.0,7.0,10.0,2.0,18.0,2.0,22.0,20.0,42.0,4.0,18.0,8.0,10.0,3.0,2.0,1.0,11.0,,2.0,1.0,14.0,3.0,4.0,22.0,42.0,1.0,,22.0,4.0,8.0,15.0,1.0,,4.0,4.0,14.0,10.0,1.0,3.0,14.0,8.0,28.0,201.0,6.0,3.0,0.6111111111111112,0.6470588235294118,0.8823529411764706,0.40476190476190477,0.375,0.40476190476190477,0.43902439024390244,0.25,0.46153846153846156,0.5240963855421686,0.5,0.5,0.5333333333333333,0.5384615384615384,0.5185185185185185,0.5060240963855421,0.12195121951219512,0.16666666666666666,0.25,14.992721979621543,0.21428571428571427,0.14285714285714285,0.09375,0.055248618784530384,0.02857142857142857,0.06140350877192982,0.07633587786259542,0.0576271186440678,0.05714285714285714,0.08333333333333333,0.031746031746031744,0.06329113924050633,0.05714285714285714,0.05063291139240506,0.10526315789473684,0.14285714285714285,0.03508771929824561,,0.09523809523809523,0.5714285714285714,0.2891566265060241,0.4583333333333333,0.55,0.5454545454545454,0.04819277108433735,0.25,0.3333333333333333,,0.1566265060240964,0.46153846153846156,0.46153846153846156,0.8333333333333334,0.42168674698795183,0.4857142857142857,0.4857142857142857,0.8823529411764706,0.08433734939759036,0.5384615384615384,0.2857142857142857,0.5,0.3076923076923077,0.07692307692307693,0.3333333333333333,0.5714285714285714,0.3333333333333333,0.42857142857142855,0.047619047619047616,0.7951807228915663,0.557706626506024,0.5769812500000001,0.5465309523809522,0.046511627906976744,0.09090909090909091,0.14583333333333334,0.2916666666666667,7.578048780487806,23.73095238095238,0.33895446880269814,,,,3.0,6.0,,,,,0.6,,,,,,,,,,1.0,3.0,0.13636363636363635,3.0,5.0,,,,,,0.75,0.3333333333333333,,,,1.0,,True
201148,1610612744,Brandan Wright,Brandan Wright,201148,GSW,7457.0,124.0,-10.0,255.0,261,83.0,117,35.0,516,9.0,17.0,3.0,6.0,2.0,5.0,3.0,10.0,3.0,10.0,,,,,,,,,15.0,37.0,,,11.0,41.0,287.0,4.0,8.0,,4.0,12.0,4.0,14.0,,,,8.0,22.0,8.0,,4.0,,,4.0,1.0,2.0,3.0,2.0,,1.0,,,8.0,2.0,9.0,3.0,7.0,2.0,12.0,12.0,24.0,,3.0,2.0,1.0,,,,4.0,2.0,,,4.0,1.0,3.0,3.0,5.0,,,12.0,1.0,1.0,15.0,3.0,,9.0,,9.0,5.0,2.0,2.0,9.0,5.0,8.0,83.0,,,0.7333333333333333,0.8461538461538461,,,,,0.40540540540540543,0.5,0.2857142857142857,0.40540540540540543,0.5,0.2857142857142857,0.47674418604651164,0.5454545454545454,0.2857142857142857,,0.10810810810810811,0.23529411764705882,,15.771812080536913,,0.25,0.09090909090909091,0.09473684210526316,0.08108108108108109,0.05128205128205128,0.08771929824561403,0.08208955223880597,0.0967741935483871,0.18181818181818182,0.047619047619047616,0.034482758620689655,0.1,0.16129032258064516,0.06666666666666667,0.03225806451612903,0.03571428571428571,0.2222222222222222,,0.5555555555555556,0.4594594594594595,0.5294117647058824,0.6923076923076923,0.7777777777777778,0.2702702702702703,0.3,0.3,0.6666666666666666,0.2702702702702703,0.3,0.3,0.6666666666666666,,,,,,0.75,0.5,0.3333333333333333,,,0.35714285714285715,0.4,,,,0.4594594594594595,0.4913324324324323,0.6059333333333333,0.4617857142857142,0.20930232558139536,0.20930232558139536,0.2926829268292683,0.1951219512195122,6.672972972972974,,0.3254901960784314,,,,,,,,1.0,,,,,,,,,,,,,1.0,0.16666666666666666,,,,,,,,,,,,,3.0,,True
201228,1610612744,C.J. Watson,C.J. Watson,201228,GSW,9766.0,163.0,-20.0,330.0,329,89.0,115,52.0,659,3.0,7.0,,1.0,,,,6.0,10.0,19.0,2.0,4.0,,1.0,1.0,7.0,1.0,1.0,13.0,32.0,3.0,11.0,9.0,44.0,353.0,,4.0,1.0,,,2.0,7.0,1.0,2.0,5.0,12.0,6.0,20.0,9.0,,,7.0,4.0,13.0,4.0,17.0,3.0,1.0,6.0,3.0,4.0,38.0,1.0,5.0,6.0,2.0,,8.0,6.0,14.0,1.0,5.0,4.0,1.0,4.0,1.0,3.0,5.0,,1.0,2.0,9.0,1.0,1.0,6.0,11.0,,,8.0,1.0,1.0,10.0,,,3.0,2.0,,,,,,,12.0,89.0,2.0,2.0,0.23076923076923078,0.23076923076923078,1.0,0.2727272727272727,0.5,0.2727272727272727,0.40625,,0.2857142857142857,0.4069767441860465,,0.3888888888888889,0.4583333333333333,,0.5,0.2558139534883721,0.125,0.2857142857142857,0.16666666666666666,14.615384615384615,0.4444444444444444,,0.01818181818181818,0.043478260869565216,0.11538461538461539,0.015384615384615385,0.04938271604938271,0.03333333333333333,0.05,0.03125,0.046511627906976744,0.023255813953488372,,0.023809523809523808,,0.02631578947368421,0.08108108108108109,0.2,0.043478260869565216,,0.16279069767441862,0.42857142857142855,0.6,0.3333333333333333,0.13953488372093023,,,,0.4418604651162791,0.5263157894736842,0.5555555555555556,0.2,0.09302325581395349,0.5,0.5,1.0,0.16279069767441862,0.2,,,,0.2,,,0.1111111111111111,1.0,0.1111111111111111,0.4186046511627907,0.47629418604651164,0.44158333333333327,0.4421111111111111,0.06521739130434782,0.08571428571428572,,0.2727272727272727,12.459375000000001,24.663636363636364,0.2696969696969697,1.0,,,,,1.0,,,,,,,0.14285714285714285,0.14285714285714285,1.0,,,,0.14285714285714285,,,,,,,,,,,,,,,,,0.05263157894736842,True
