EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,AtRimFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,SecondChanceFG2M,PenaltyFG2M,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,Blocked3s,BlockedCorner3,SecondChanceFg3Pct,LongMidRangePctBlocked,ShortMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Technical Free Throw Trips,SecondChanceCorner3FGM,HeaveAttempts,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,3SecondViolations,DefensiveGoaltends,Clear Path Fouls,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Arc3PctBlocked,BlockedArc3
101204,1610612739,Dwayne Jones,Dwayne Jones,101204,CLE,264.0,4,-4.0,9,10,8.0,4.0,2.0,19,2.0,2.0,2.0,2.0,3.0,3.0,11,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,3.0,6.0,2.0,1.0,3.0,8.0,1.0,0.3,0.1666666666666666,0.375,0.5,0.5,41.66666666666667,0.3333333333333333,0.3333333333333333,1.0,0.2,0.4285714285714285,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.60065,0.6801,0.60065,0.5,0.5,0.3333333333333333,1.0,0.7,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1112,1610612739,Ben Wallace,Ben Wallace,1112,CLE,34658.0,578,-2.0,1059,1069,272.0,217.0,162.0,2128,61.0,15.0,20.0,81.0,19.0,93.0,1110,17.0,4.0,20.0,25.0,6.0,28.0,5.0,15.0,43.0,68.0,104.0,59.0,163.0,37.0,44.0,19.0,4.0,28.0,272.0,4.0,0.4558823529411764,0.4166666666666667,0.4516129032258064,0.0617283950617283,0.0655737704918032,9.561752988047807,0.1658536585365853,0.1031175059952038,0.1162790697674418,0.174721189591078,0.1062271062271062,0.0863309352517985,0.1415094339622641,0.088235294117647,0.1041666666666666,0.7530864197530864,0.8823529411764706,0.8,0.7530864197530864,0.5765827160493827,0.6134117647058823,0.572712,0.1938775510204081,0.1938775510204081,0.2150537634408602,0.3010752688172043,2.5123456790123457,0.2568460812086874,34.0,8.0,10.0,3.0,19.0,1.0,37.0,8.0,11.0,52.0,22.0,10.0,5.0,8.0,13.0,6.0,2.0,4.0,1.0,34.0,1.0,26.0,10.0,2.0,19.0,9.0,10.0,9.0,6.0,9.0,2.0,3.0,2.0,1.0,18.0,5.0,3.0,20.0,35.0,3.0,3.0,7.0,6.0,2.0,37.0,28.0,2.0,7.0,37.0,25.0,1.0,2.0,2.0,0.7027027027027027,0.8125,0.4567901234567901,0.4705882352941176,0.44,0.4567901234567901,0.4705882352941176,0.44,0.0526315789473684,0.5,0.3448275862068966,0.0294117647058823,0.203125,0.0930232558139534,0.1263157894736842,0.1711711711711711,0.2193548387096774,0.21875,0.15625,0.0512820512820512,0.6756756756756757,0.5573770491803278,0.5964912280701754,0.7647058823529411,0.2345679012345679,0.1578947368421052,0.1666666666666666,0.0123456790123456,0.5333333333333333,0.375,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1800,1610612739,Damon Jones,Damon Jones,1800,CLE,6329.0,105,4.0,185,186,63.0,44.0,28.0,371,,,,11.0,,33.0,194,1.0,,,4.0,,13.0,1.0,,1.0,3.0,6.0,1.0,7.0,1.0,,,,13.0,63.0,,0.5,,0.7222222222222222,0.0909090909090909,,16.666666666666664,0.037037037037037,0.0149253731343283,,0.0618556701030927,0.0106382978723404,,,,0.0384615384615384,,,,0.6666666666666666,0.495760606060606,0.3784,0.4642055555555555,,,,0.3939393939393939,16.05454545454546,0.3405405405405405,,,,,2.0,9.0,3.0,,2.0,2.0,4.0,,7.0,3.0,10.0,2.0,1.0,2.0,4.0,23.0,,3.0,,,2.0,1.0,1.0,1.0,1.0,2.0,,,,,3.0,,1.0,5.0,9.0,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.2727272727272727,,0.5,0.5,,0.7222222222222222,0.5,0.3333333333333333,,,0.1875,0.0285714285714285,,0.05,0.0285714285714285,0.25,,,,,,,0.0606060606060606,,,0.2727272727272727,,,,3.0,4.0,9.0,1.0,2.0,2.0,5.0,13.0,1.0,3.0,9.0,22.0,1.0,3.0,5.0,27.0,13.0,5.0,1.0,2.0,1.0,0.4090909090909091,0.6,0.4090909090909091,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.4444444444444444,0.4444444444444444,1.0,0.3939393939393939,0.3846153846153846,0.3846153846153846,1.0,0.5,0.2222222222222222,1.0,0.3333333333333333,0.3333333333333333,0.3846153846153846,24.509090909090904,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1887,1610612739,Wally Szczerbiak,Wally Szczerbiak,1887,CLE,9644.0,161,-16.0,288,291,97.0,88.0,49.0,579,4.0,1.0,2.0,38.0,11.0,59.0,293,5.0,,6.0,15.0,7.0,17.0,4.0,1.0,4.0,12.0,16.0,5.0,21.0,10.0,12.0,3.0,3.0,17.0,97.0,3.0,0.4836065573770491,0.2727272727272727,0.3695652173913043,0.1052631578947368,0.25,19.142857142857142,0.1043478260869565,0.032258064516129,0.0294117647058823,0.1048951048951049,0.0316455696202531,0.0227272727272727,,0.1111111111111111,0.1081081081081081,0.0727272727272727,0.0909090909090909,0.1052631578947368,0.3818181818181818,0.4620336363636363,0.5270555555555556,0.4515763157894736,0.0517241379310344,0.073170731707317,0.1016949152542373,0.288135593220339,15.676315789473682,0.3368055555555556,2.0,,2.0,2.0,7.0,27.0,12.0,,5.0,12.0,12.0,,7.0,1.0,8.0,1.0,,3.0,4.0,17.0,,3.0,1.0,2.0,4.0,3.0,1.0,3.0,2.0,3.0,,1.0,,,6.0,,3.0,9.0,12.0,,1.0,,,,2.0,1.0,1.0,,3.0,3.0,,,1.0,0.5,0.5,0.3157894736842105,,0.3333333333333333,0.4363636363636363,0.2727272727272727,0.2631578947368421,0.1428571428571428,0.5,0.0714285714285714,,0.1071428571428571,0.06,,,0.1568627450980392,0.15,,0.064516129032258,1.0,0.5,0.6666666666666666,0.5,0.1272727272727272,0.2857142857142857,0.3333333333333333,0.4909090909090909,,,1.0,8.0,2.0,6.0,3.0,,1.0,6.0,11.0,,3.0,8.0,17.0,6.0,,4.0,24.0,11.0,6.0,,,1.0,0.4705882352941176,,0.4705882352941176,0.3090909090909091,0.2962962962962963,0.32,0.5,0.109090909090909,0.3333333333333333,0.3333333333333333,1.0,0.2,0.5454545454545454,0.5454545454545454,1.0,0.2727272727272727,0.0526315789473684,,0.1578947368421052,,0.5454545454545454,24.58823529411765,2.0,3.0,2.0,1.0,1.0,0.3333333333333333,0.074074074074074,0.5,0.2727272727272727,0.6666666666666666,1.0,,,,,,,,,,,,,True,,,,,
200789,1610612739,Daniel Gibson,Daniel Gibson,200789,CLE,2068.0,34,-1.0,62,63,24.0,24.0,15.0,125,1.0,,,2.0,2.0,10.0,63,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,1.0,3.0,3.0,1.0,,,24.0,,0.3214285714285714,0.5,,0.5,,17.72151898734177,0.0454545454545454,,,0.0357142857142857,,,,,,0.0769230769230769,,,0.9230769230769232,0.4864730769230769,,0.4347083333333333,0.0714285714285714,0.3333333333333333,0.1,,4.0,0.3870967741935484,1.0,,,,1.0,,1.0,,,,2.0,,1.0,,1.0,,,1.0,,2.0,,,,,1.0,,1.0,,,,,,,,,,,2.0,5.0,,,,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,,,0.5,,,0.3076923076923077,,,1.0,,,,,,,,0.0909090909090909,,,,1.0,1.0,1.0,,0.0769230769230769,,,,,,,,2.0,5.0,,,2.0,,6.0,,3.0,2.0,11.0,,,5.0,6.0,6.0,,,,1.0,0.1818181818181818,,0.1818181818181818,0.8461538461538461,,,,0.3846153846153846,0.4,0.4,1.0,0.4615384615384615,,,,,0.3333333333333333,,0.5,,,25.009090909090904,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,
2484,1610612739,Devin Brown,Devin Brown,2484,CLE,16445.0,274,-30.0,515,528,139.0,101.0,81.0,1043,24.0,4.0,5.0,61.0,10.0,95.0,568,9.0,1.0,16.0,11.0,6.0,23.0,4.0,,5.0,21.0,27.0,5.0,32.0,12.0,12.0,4.0,2.0,23.0,139.0,2.0,0.510752688172043,0.6153846153846154,0.5227272727272727,0.0655737704918032,0.0416666666666666,18.30065359477124,0.1122994652406417,0.024390243902439,,0.1074380165289256,0.0188679245283018,0.0263157894736842,0.0377358490566037,,0.1014492753623188,0.2758620689655172,0.3333333333333333,0.2631578947368421,0.5747126436781609,0.5189191860465115,0.5322899999999999,0.5131916666666666,0.0439560439560439,0.0615384615384615,0.1684210526315789,0.2421052631578947,9.150819672131147,0.2699029126213592,15.0,4.0,3.0,6.0,14.0,23.0,29.0,6.0,4.0,30.0,28.0,4.0,20.0,10.0,30.0,7.0,3.0,13.0,4.0,70.0,,5.0,1.0,1.0,5.0,,5.0,12.0,9.0,7.0,1.0,3.0,,2.0,19.0,1.0,7.0,10.0,21.0,,3.0,,1.0,,2.0,,1.0,1.0,2.0,1.0,,,5.0,0.5172413793103449,0.5555555555555556,0.4754098360655737,0.6666666666666666,0.3636363636363636,0.4885057471264368,0.625,0.4473684210526316,0.0714285714285714,0.631578947368421,0.1111111111111111,,0.0909090909090909,0.0131578947368421,,0.0652173913043478,0.1527777777777778,0.081081081081081,0.1111111111111111,0.0238095238095238,0.5,0.625,0.6521739130434783,0.6,0.160919540229885,0.4285714285714285,0.4615384615384615,0.264367816091954,1.0,0.5,0.6,8.0,2.0,3.0,1.0,1.0,1.0,7.0,23.0,2.0,7.0,9.0,26.0,3.0,3.0,8.0,27.0,22.0,7.0,3.0,1.0,1.0,0.3461538461538461,0.375,0.36,0.2988505747126437,0.3478260869565217,0.3809523809523809,0.5,0.0344827586206896,0.6666666666666666,0.6666666666666666,1.0,0.264367816091954,0.3043478260869565,0.3043478260869565,1.0,0.0833333333333333,0.0526315789473684,1.0,0.3684210526315789,0.2857142857142857,0.3181818181818182,25.76153846153846,,2.0,1.0,,,0.3333333333333333,0.0869565217391304,0.3333333333333333,0.1666666666666666,,,,1.0,1.0,1.0,1.0,,,,,,,,True,,,,,
2753,1610612739,Delonte West,Delonte West,2753,CLE,29161.0,486,8.0,900,907,222.0,175.0,139.0,1807,40.0,3.0,11.0,95.0,14.0,156.0,941,10.0,2.0,13.0,20.0,7.0,44.0,11.0,4.0,5.0,35.0,46.0,9.0,55.0,14.0,16.0,10.0,,44.0,222.0,,0.5131578947368421,0.3823529411764705,0.55,0.1157894736842105,0.175,16.292134831460675,0.103244837758112,0.0141242937853107,0.0384615384615384,0.0986842105263157,0.019650655021834,0.0080645161290322,0.0449438202247191,,0.0826446280991735,0.273972602739726,0.1875,0.2972972972972973,0.6232876712328768,0.5408890410958904,0.5260633333333333,0.5713527027027026,0.0657894736842105,0.099009900990099,0.0833333333333333,0.282051282051282,8.921052631578947,0.2466666666666666,19.0,1.0,6.0,8.0,19.0,36.0,44.0,4.0,8.0,32.0,56.0,2.0,65.0,8.0,73.0,4.0,4.0,41.0,18.0,154.0,,10.0,1.0,1.0,19.0,10.0,9.0,15.0,11.0,7.0,2.0,4.0,,1.0,22.0,2.0,3.0,15.0,33.0,2.0,,,2.0,4.0,11.0,5.0,2.0,4.0,11.0,8.0,,,8.0,0.3636363636363636,0.3720930232558139,0.4631578947368421,0.4,0.4,0.4863013698630137,0.34375,0.5,0.2105263157894736,0.6818181818181818,0.04,,0.0854700854700854,,0.050632911392405,0.1666666666666666,0.0737704918032786,0.0804597701149425,0.1,0.0142857142857142,0.7272727272727273,0.475,0.5757575757575758,0.4210526315789473,0.1301369863013698,0.4210526315789473,0.5333333333333333,0.2465753424657534,0.3333333333333333,,0.5454545454545454,17.0,5.0,20.0,2.0,1.0,8.0,13.0,31.0,6.0,9.0,18.0,51.0,6.0,7.0,17.0,51.0,31.0,13.0,6.0,1.0,0.9444444444444444,0.3529411764705882,0.4117647058823529,0.3529411764705882,0.3493150684931507,0.4722222222222222,0.4722222222222222,0.3529411764705882,0.136986301369863,0.25,0.2631578947368421,1.0,0.2123287671232876,0.4193548387096774,0.4193548387096774,0.9230769230769232,0.125,0.2162162162162162,0.125,0.2432432432432432,0.6666666666666666,0.4193548387096774,24.33921568627451,1.0,4.0,1.0,,,0.1666666666666666,,0.25,0.25,0.25,1.0,,,,,,3.0,1.0,0.0196078431372549,0.05,,,,True,,,,,
2873,1610612739,Billy Thomas,Billy Thomas,2873,CLE,119.0,2,4.0,4,3,4.0,,1.0,7,,,,,,3.0,3,,,,,,3.0,,,,,,,,,,,,3.0,4.0,,1.5,,1.5,,,16.666666666666668,,,,,,,,,,,,,1.0,0.5562,,0.5562,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,3.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,23.2,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
693,1610612739,Joe Smith,Joe Smith,693,CLE,4948.0,82,9.0,155,157,56.0,66.0,19.0,312,6.0,2.0,,29.0,12.0,38.0,169,6.0,5.0,13.0,5.0,7.0,11.0,2.0,2.0,5.0,11.0,13.0,7.0,20.0,14.0,18.0,5.0,4.0,11.0,56.0,3.0,0.5,0.65,0.5,0.0689655172413793,0.1666666666666666,23.428571428571427,0.2156862745098039,0.1282051282051282,0.0869565217391304,0.1940298507462686,0.1129032258064516,0.0769230769230769,0.1818181818181818,,0.3571428571428571,0.2068965517241379,0.3333333333333333,,0.2068965517241379,0.434451724137931,0.457925,0.37814,0.1470588235294117,0.1470588235294117,0.3421052631578947,0.2894736842105263,11.082758620689654,0.3612903225806451,3.0,1.0,,2.0,8.0,15.0,13.0,4.0,2.0,24.0,2.0,,1.0,4.0,5.0,4.0,,1.0,,14.0,,2.0,,,1.0,,1.0,3.0,2.0,,,1.0,,,3.0,,,6.0,7.0,,,3.0,2.0,,,,,,,,,,,0.9230769230769232,0.9230769230769232,0.4482758620689655,0.6666666666666666,0.4,0.4482758620689655,0.6666666666666666,0.4,0.125,1.0,,,0.125,0.1333333333333333,0.1,0.2142857142857142,0.1304347826086956,0.0769230769230769,0.3333333333333333,,,0.5,0.6,0.6666666666666666,0.2758620689655172,0.25,0.2857142857142857,0.5172413793103449,0.5,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5333333333333333,0.5333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,
2760,1610612739,Anderson Varejao,Anderson Varejao,2760,CLE,12472.0,208,-18.0,368,373,116.0,55.0,59.0,741,33.0,15.0,13.0,60.0,11.0,57.0,405,17.0,3.0,15.0,16.0,4.0,14.0,5.0,1.0,19.0,30.0,40.0,23.0,63.0,20.0,14.0,7.0,,14.0,116.0,,0.4253731343283582,0.3947368421052631,0.3684210526315789,0.0833333333333333,0.1212121212121212,18.24324324324324,0.2097902097902098,0.1210191082802547,0.0238095238095238,0.1968085106382978,0.100502512562814,0.140625,0.1555555555555555,,0.196078431372549,0.55,0.8823529411764706,0.8125,0.55,0.5078633333333333,0.5651,0.54425,0.1044776119402985,0.1044776119402985,0.2631578947368421,0.2456140350877192,6.17,0.3152173913043478,14.0,6.0,4.0,3.0,15.0,12.0,23.0,6.0,5.0,32.0,14.0,6.0,5.0,2.0,7.0,1.0,1.0,3.0,2.0,16.0,3.0,7.0,3.0,4.0,7.0,4.0,3.0,6.0,3.0,8.0,3.0,3.0,,,14.0,1.0,5.0,10.0,19.0,,2.0,1.0,3.0,,1.0,1.0,,,1.0,,,,1.0,0.6956521739130435,0.8,0.3833333333333333,0.3529411764705882,0.3125,0.3833333333333333,0.3529411764705882,0.3125,0.0666666666666666,0.4285714285714285,0.2307692307692307,0.375,0.1555555555555555,0.0625,0.037037037037037,0.2631578947368421,0.1851851851851851,0.1212121212121212,0.25,0.125,,0.4242424242424242,0.4827586206896552,0.7857142857142857,0.25,0.2,0.2142857142857142,0.2,0.4,0.5,0.3076923076923077,6.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,0.5,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,1.0,,,True,,,,,
