EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,Offensive Fouls Drawn,FTA,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceFtPoints,FTOffRebounds,FTDefRebounds,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,LostBallOutOfBoundsTurnovers,SecondChanceCorner3Frequency,PtsUnassisted3s,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,DefensiveGoaltends,Clear Path Fouls,on,OffensiveGoaltends,SecondChanceArc3FGM,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedArc3,Corner3PctBlocked
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,390.0,6,-2.0,11,12,4.0,6.0,4.0,23,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,12,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.25,1.0,0.25,1.0,0.25,1.0,25.0,0.1111111111111111,0.1,0.5,0.3333333333333333,0.25,1.0,1.0,0.5,0.25,1.0,1.0,0.25,0.426325,0.5595,1.0,8.825000000000001,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
200770,1610612747,Jordan Farmar,Jordan Farmar,200770,LAL,8226.0,137,-18.0,270,274,69.0,83.0,28.0,544,7.0,11.0,,,5.0,12.0,16.0,28.0,70.0,308,1.0,1.0,2.0,16.0,,,2.0,14.0,,8.0,6.0,10.0,69.0,0.5714285714285714,1.0,0.625,0.3333333333333333,0.6363636363636364,0.3333333333333333,22.185430463576157,,0.016129032258064516,,,0.21153846153846154,0.6363636363636364,0.7,0.09615384615384616,0.23076923076923078,,,0.6730769230769231,0.5297740384615385,0.479725,0.02857142857142857,9.778571428571427,0.25555555555555554,3.0,3.0,1.0,8.0,4.0,10.0,1.0,1.0,7.0,14.0,2.0,2.0,3.0,11.0,24.0,5.0,2.0,6.0,8.0,3.0,4.0,2.0,23.0,16.0,33.0,14.0,7.0,1.0,19.0,6.0,25.0,3.0,3.0,11.0,2.0,6.0,56.0,2.0,3.0,9.0,12.0,2.0,7.0,1.0,3.0,5.0,4.0,1.0,12.0,2.0,1.0,6.0,2.0,1.0,7.0,1.0,3.0,1.0,1.0,1.0,1.0,23.0,0.5,0.5,1.0,0.4583333333333333,0.75,0.4583333333333333,0.75,0.875,0.8846153846153846,0.46153846153846156,0.03571428571428571,0.09090909090909091,0.5833333333333334,0.0989010989010989,0.09375,0.046511627906976744,0.0975609756097561,0.03571428571428571,0.06666666666666667,0.08571428571428572,0.13636363636363635,0.08823529411764706,0.08695652173913043,0.1111111111111111,0.42857142857142855,0.2,0.2,1.0,0.6666666666666666,0.6666666666666666,0.5,0.19230769230769232,0.4,0.4,1.0,0.2692307692307692,0.5,0.5,1.0,0.6666666666666666,0.25,1.0,0.08333333333333333,1.0,0.25,0.6666666666666666,0.5,0.5295125,0.07272727272727272,0.0967741935483871,0.041666666666666664,0.32857142857142857,24.345833333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2036,1610612747,Chris Mihm,Chris Mihm,2036,LAL,16687.0,278,-21.0,560,564,158.0,191.0,68.0,1124,14.0,39.0,4.0,15.0,44.0,12.0,32.0,95.0,82.0,607,9.0,23.0,20.0,22.0,6.0,21.0,28.0,77.0,4.0,4.0,3.0,27.0,158.0,0.3368421052631579,0.391304347826087,0.3368421052631579,0.391304347826087,0.38317757009345793,0.38461538461538464,19.405320813771517,0.10880829015544041,0.09923664122137404,0.03076923076923077,0.07547169811320754,0.4105263157894737,0.358974358974359,0.4666666666666667,0.4631578947368421,0.12631578947368421,0.6521739130434783,0.26666666666666666,0.4105263157894737,0.46564631578947363,0.5053904761904762,0.24390243902439024,5.948421052631578,0.28214285714285714,4.0,10.0,14.0,4.0,,,,,,,,,,,,18.0,,9.0,20.0,,,11.0,29.0,42.0,,,,10.0,9.0,4.0,13.0,2.0,2.0,2.0,2.0,5.0,30.0,5.0,12.0,29.0,49.0,1.0,8.0,,4.0,9.0,4.0,2.0,17.0,8.0,29.0,42.0,4.0,1.0,27.0,,11.0,,14.0,13.0,14.0,29.0,0.65625,0.7241379310344828,,,,,0.45,0.45,0.5370370370370371,,0.10526315789473684,0.23076923076923078,0.47058823529411764,0.1407766990291262,0.16901408450704225,0.07246376811594203,0.148014440433213,0.061224489795918366,0.1,0.136986301369863,0.15,0.136986301369863,0.22,0.047619047619047616,0.7142857142857143,0.3181818181818182,0.32558139534883723,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,0.5,0.4,,,,,,0.490855,0.10679611650485436,0.10679611650485436,,0.35365853658536583,,2.0,2.0,8.0,1.0,3.0,5.0,3.0,4.0,1.0,9.0,3.0,2.0,1.0,4.0,0.022727272727272728,0.2962962962962963,0.09523809523809523,0.15384615384615385,0.14285714285714285,0.6428571428571429,0.25,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2230,1610612747,Maurice Evans,Maurice Evans,2230,LAL,1249.0,21,5.0,45,44,10.0,8.0,6.0,89,3.0,5.0,,1.0,,1.0,3.0,6.0,8.0,41,,1.0,,2.0,,1.0,2.0,4.0,,2.0,2.0,1.0,10.0,0.5,,0.375,,0.4444444444444444,,17.307692307692307,0.05555555555555555,0.045454545454545456,0.2,,0.625,0.6,0.75,,0.125,1.0,,0.875,0.56400625,0.5595,,2.433333333333333,0.2222222222222222,,1.0,,,,1.0,,1.0,,1.0,,,,,2.0,2.0,,,1.0,,1.0,,,4.0,,1.0,,1.0,2.0,,2.0,,,,2.0,,4.0,,,1.0,2.0,,,,,,,,,,1.0,2.0,,,2.0,,1.0,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,0.25,0.16666666666666666,0.2,,0.09090909090909091,,,0.05555555555555555,,,,,0.1111111111111111,,,0.6666666666666666,,,,,,,0.125,,,,0.125,,,,,0.5,,0.5,,,,,0.54055,0.1111111111111111,0.14285714285714285,,,26.0,,1.0,1.0,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,9607.0,160,,315,316,98.0,77.0,37.0,631,7.0,12.0,2.0,4.0,13.0,6.0,16.0,31.0,44.0,346,2.0,4.0,8.0,14.0,2.0,4.0,7.0,18.0,,6.0,4.0,9.0,98.0,0.5161290322580645,0.5,0.48717948717948717,0.4,0.5365853658536586,0.6666666666666666,14.124293785310734,0.038834951456310676,0.04411764705882353,0.05714285714285714,,0.3076923076923077,0.5833333333333334,0.6363636363636364,0.3333333333333333,0.15384615384615385,0.8,0.5,0.5128205128205128,0.5053769230769231,0.5562666666666667,0.18181818181818182,7.606451612903226,0.3111111111111111,3.0,6.0,6.0,3.0,1.0,3.0,,1.0,1.0,5.0,,1.0,2.0,2.0,8.0,6.0,1.0,6.0,10.0,1.0,3.0,6.0,21.0,18.0,6.0,5.0,1.0,1.0,16.0,4.0,20.0,2.0,2.0,8.0,3.0,5.0,44.0,2.0,3.0,6.0,11.0,2.0,6.0,,4.0,3.0,2.0,,9.0,3.0,5.0,12.0,1.0,1.0,7.0,,2.0,1.0,3.0,2.0,3.0,21.0,0.5625,0.6,1.0,0.25,0.3333333333333333,0.25,0.6,0.5769230769230769,0.7,0.20512820512820512,0.03225806451612903,0.08333333333333333,0.6666666666666666,0.04838709677419355,0.08333333333333333,0.06060606060606061,0.05625,0.041666666666666664,0.1111111111111111,0.021739130434782608,0.030303030303030304,0.08888888888888889,0.07407407407407407,0.1111111111111111,0.42857142857142855,0.46153846153846156,0.46153846153846156,0.5,0.5,0.5,1.0,0.07692307692307693,0.3333333333333333,0.3333333333333333,1.0,0.1282051282051282,0.2,0.2,1.0,,0.46153846153846156,0.5,0.07692307692307693,,0.15384615384615385,0.5,0.2,0.54045,0.075,0.06451612903225806,0.1111111111111111,0.4772727272727273,24.362499999999997,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,,3.0,1.0,,0.125,0.09090909090909091,,0.0625,0.6666666666666666,0.5,1.0,1.0,0.2,,,,,,,,,,,True,,,,,,,,,,,,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,10953.0,183,18.0,370,370,119.0,120.0,50.0,740,12.0,20.0,,1.0,9.0,28.0,31.0,57.0,136.0,378,1.0,3.0,7.0,38.0,,2.0,6.0,33.0,3.0,11.0,8.0,31.0,119.0,0.543859649122807,0.3333333333333333,0.5764705882352941,0.2,0.6355140186915887,0.3888888888888889,27.934272300469484,0.015873015873015872,0.03428571428571429,,0.07894736842105263,0.23529411764705882,0.6,0.7058823529411765,0.10588235294117647,0.32941176470588235,0.2,,0.5647058823529412,0.49726117647058826,0.4766,0.051470588235294115,10.735087719298246,0.3216216216216216,3.0,6.0,7.0,12.0,1.0,2.0,,1.0,11.0,26.0,1.0,5.0,11.0,12.0,28.0,38.0,2.0,8.0,15.0,5.0,12.0,19.0,50.0,24.0,24.0,26.0,11.0,4.0,22.0,3.0,25.0,1.0,2.0,11.0,5.0,6.0,53.0,4.0,7.0,20.0,27.0,3.0,4.0,3.0,1.0,8.0,3.0,1.0,12.0,3.0,7.0,12.0,1.0,1.0,47.0,,20.0,1.0,2.0,1.0,2.0,50.0,0.3870967741935484,0.3870967741935484,0.6666666666666666,0.42857142857142855,0.4166666666666667,0.42857142857142855,0.5333333333333333,0.5740740740740741,0.6578947368421053,0.32941176470588235,0.07017543859649122,0.15,0.3333333333333333,0.13793103448275862,0.15217391304347827,0.08163265306122448,0.14136125654450263,0.05405405405405406,0.16666666666666666,0.125,0.15555555555555556,0.1346153846153846,0.12121212121212122,0.23076923076923078,0.4166666666666667,0.7777777777777778,0.7777777777777778,0.42857142857142855,0.42857142857142855,0.4444444444444444,0.3333333333333333,0.023529411764705882,0.5,0.5,,0.3058823529411765,0.4230769230769231,0.4230769230769231,0.7272727272727273,0.2,0.2222222222222222,0.5,0.037037037037037035,,0.4074074074074074,0.45454545454545453,0.4230769230769231,0.4905185185185185,0.20192307692307693,0.26666666666666666,0.034482758620689655,0.36764705882352944,25.41071428571428,5.0,,,1.0,,,2.0,3.0,1.0,2.0,,,2.0,3.0,,,,,0.046511627906976744,1.0,,1.0,2.0,0.2,12.0,0.03571428571428571,,,,,,,,,True,,,,,,,,,,,,,,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,7607.0,127,-14.0,257,259,64.0,77.0,35.0,516,3.0,5.0,1.0,1.0,3.0,19.0,15.0,27.0,50.0,274,1.0,2.0,8.0,10.0,,,1.0,14.0,,2.0,1.0,9.0,64.0,0.5555555555555556,0.5,0.5384615384615384,0.6666666666666666,0.5813953488372093,0.6666666666666666,17.845117845117844,,,,,0.1282051282051282,0.6,0.6,0.07692307692307693,0.48717948717948717,0.16666666666666666,1.0,0.4358974358974359,0.48093589743589743,0.5800599999999999,0.16,14.981481481481481,0.2490272373540856,1.0,1.0,3.0,9.0,4.0,6.0,2.0,4.0,,6.0,2.0,,1.0,4.0,12.0,8.0,4.0,2.0,3.0,2.0,5.0,2.0,12.0,20.0,12.0,6.0,,,14.0,3.0,17.0,3.0,,5.0,5.0,4.0,37.0,,2.0,11.0,13.0,1.0,7.0,1.0,4.0,3.0,3.0,,10.0,3.0,4.0,11.0,2.0,4.0,9.0,,2.0,1.0,,,,12.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.4,0.3333333333333333,0.6666666666666666,0.625,0.6666666666666666,0.3076923076923077,,,0.7,0.10576923076923077,0.0625,,0.09558823529411764,,,0.058823529411764705,0.11428571428571428,0.14285714285714285,0.09090909090909091,,0.6666666666666666,1.0,1.0,0.6666666666666666,0.47368421052631576,0.47368421052631576,0.6666666666666666,0.15384615384615385,0.6666666666666666,0.6666666666666666,1.0,0.15384615384615385,,,,0.3333333333333333,0.125,1.0,0.5,0.5,0.125,,,0.54343125,0.07142857142857142,0.06896551724137931,0.07692307692307693,0.24,24.383333333333336,,1.0,,,,,,1.0,,,,1.0,,1.0,,,0.125,,,,1.0,2.0,,0.3333333333333333,,,2.0,2.0,0.5,1.0,1.0,,,,True,,,,,,,,,,,,,,
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,6534.0,109,1.0,207,214,47.0,79.0,22.0,421,5.0,7.0,,1.0,2.0,11.0,11.0,20.0,49.0,228,,2.0,3.0,2.0,,1.0,1.0,16.0,,2.0,2.0,5.0,47.0,0.55,,0.5512820512820513,0.375,0.573170731707317,0.375,19.06779661016949,0.015384615384615385,0.010416666666666666,0.038461538461538464,,0.1794871794871795,0.7142857142857143,0.7142857142857143,0.05128205128205128,0.28205128205128205,0.25,,0.6666666666666666,0.5231858974358976,0.5384666666666666,0.061224489795918366,11.65,0.22705314009661837,2.0,3.0,,6.0,3.0,7.0,,1.0,4.0,12.0,,,1.0,7.0,19.0,6.0,2.0,3.0,5.0,,2.0,1.0,7.0,20.0,21.0,12.0,4.0,2.0,2.0,2.0,4.0,2.0,,,1.0,1.0,10.0,,3.0,12.0,15.0,,2.0,1.0,2.0,2.0,,,4.0,2.0,6.0,7.0,,1.0,7.0,,3.0,,1.0,,1.0,7.0,0.9090909090909091,0.9090909090909091,1.0,0.3684210526315789,,0.3684210526315789,0.6,0.42857142857142855,0.4375,0.48717948717948717,0.1,,0.5,0.15789473684210525,0.10714285714285714,,0.14423076923076922,,,0.06896551724137931,0.2,0.2222222222222222,0.10526315789473684,0.1111111111111111,0.8,,,,0.5454545454545454,0.5454545454545454,1.0,0.1794871794871795,0.42857142857142855,0.42857142857142855,1.0,0.3076923076923077,0.3333333333333333,0.3333333333333333,1.0,,0.42857142857142855,0.6666666666666666,0.14285714285714285,,0.14285714285714285,,0.3333333333333333,0.5530642857142857,0.07317073170731707,0.13636363636363635,,0.14285714285714285,24.873684210526314,,,,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,2.0,,0.5,,,1.0,1.0,0.5,0.5,1.0,2.0,,,True,,,,,,,,,,,,,,
101142,1610612747,Ronny Turiaf,Ronny Turiaf,101142,LAL,5104.0,85,-16.0,171,170,22.0,57.0,23.0,341,10.0,15.0,3.0,4.0,9.0,8.0,16.0,32.0,36.0,194,3.0,4.0,6.0,8.0,4.0,4.0,4.0,21.0,2.0,1.0,,5.0,22.0,0.5,0.75,0.5,0.75,0.5294117647058824,0.75,20.408163265306122,0.058823529411764705,0.04819277108433735,0.038461538461538464,0.13333333333333333,0.46875,0.6666666666666666,0.7142857142857143,0.28125,0.25,1.0,0.75,0.46875,0.4889,0.5723,0.16666666666666666,7.234375,0.1286549707602339,2.0,4.0,3.0,3.0,,,,,,,,,,,,4.0,,3.0,6.0,,,,6.0,24.0,,,,1.0,7.0,5.0,12.0,3.0,2.0,2.0,,5.0,29.0,,3.0,10.0,17.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,6.0,1.0,7.0,10.0,,,6.0,,4.0,,3.0,1.0,3.0,6.0,0.75,0.8571428571428571,,,,,0.5,0.5,0.5,,0.03125,0.06666666666666667,0.5,0.15873015873015872,0.14285714285714285,,0.15476190476190477,,,0.15,0.15384615384615385,0.17647058823529413,0.14285714285714285,0.14285714285714285,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.375,0.375,1.0,,,,,,,,,,0.6666666666666666,0.5,,,,,,0.5337166666666667,0.11764705882352941,0.11764705882352941,,0.16666666666666666,,,,4.0,2.0,,,2.0,,2.0,1.0,,,2.0,,,0.5,,0.047619047619047616,0.09523809523809523,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,8647.0,144,-28.0,294,295,88.0,99.0,32.0,589,9.0,15.0,3.0,3.0,8.0,11.0,17.0,34.0,52.0,318,3.0,3.0,8.0,8.0,2.0,3.0,4.0,26.0,2.0,3.0,2.0,15.0,88.0,0.5,1.0,0.4625,1.0,0.49056603773584906,0.8,19.6969696969697,0.02912621359223301,0.029411764705882353,0.029411764705882353,0.1,0.375,0.6,0.6923076923076923,0.2,0.275,1.0,1.0,0.525,0.5062325,0.6040666666666668,0.15384615384615385,7.423529411764705,0.29931972789115646,3.0,5.0,2.0,6.0,,,,,1.0,6.0,,1.0,2.0,1.0,6.0,15.0,,4.0,10.0,1.0,2.0,8.0,19.0,26.0,3.0,6.0,1.0,2.0,8.0,2.0,10.0,2.0,,3.0,1.0,4.0,22.0,1.0,6.0,13.0,22.0,1.0,5.0,1.0,5.0,7.0,,4.0,12.0,4.0,4.0,14.0,,1.0,26.0,,10.0,,1.0,1.0,1.0,19.0,0.7647058823529411,0.8125,1.0,0.16666666666666666,0.5,0.16666666666666666,0.4,0.4583333333333333,0.5,0.15,0.058823529411764705,0.13333333333333333,0.4166666666666667,0.11304347826086956,0.17142857142857143,0.030303030303030304,0.12666666666666668,0.038461538461538464,,0.10256410256410256,0.10810810810810811,0.1282051282051282,0.14814814814814814,0.25,0.6666666666666666,0.25,0.25,1.0,0.5454545454545454,0.5454545454545454,0.8333333333333334,,,,,0.15,0.16666666666666666,0.16666666666666666,1.0,,0.4166666666666667,0.6,,,0.16666666666666666,0.5,0.16666666666666666,0.5159750000000001,0.2,0.22727272727272727,,0.36538461538461536,25.349999999999998,2.0,,3.0,1.0,3.0,2.0,,3.0,,1.0,1.0,,4.0,3.0,,0.2727272727272727,,0.05128205128205128,,1.0,0.3333333333333333,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,
