EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,PlusMinus,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,Avg2ptShotDistance,Avg3ptShotDistance,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,Fg2aBlocked,Fg3aBlocked,Corner3Assists,AtRimAssists,LongMidRangeAssists,LostBallSteals,LostBallOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,ShortMidRangeFGM,LostBallTurnovers,OffShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceCorner3FGM,SelfOReb,Travels,Offensive Fouls Drawn,BlockedShortMidRange,RecoveredBlocks,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,Loose Ball Fouls Drawn,OffFTReboundPct,Technical Free Throw Trips,LongMidRangePctBlocked,PenaltyArc3FGM,PtsUnassisted3s,PenaltyArc3Accuracy,on,3SecondViolations,Defensive 3 Seconds Violations,HeaveAttempts,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedCorner3,OffensiveGoaltends
2067,1610612738,Eddie House,Eddie House,2067,BOS,2425.0,40,85,78,36.0,47,9.0,163,1.0,1.0,,,1.0,1.0,4.0,8.0,,23.0,76,,,,,3.0,4.0,,9.0,2.0,,1.0,1.0,,2.0,1.0,5.0,6.0,1.0,7.0,3.0,6.0,,,,,,,,9.0,36.0,0.5,,0.75,0.6764705882352942,,0.6428571428571429,0.6764705882352942,,0.6428571428571429,20.833333333333336,0.1724137931034483,0.043478260869565216,0.17647058823529413,0.03125,0.1,,0.6666666666666666,0.1875,0.058823529411764705,1.0,1.0,,,0.14285714285714285,1.0,0.5882352941176471,0.4629411764705882,,0.44889999999999997,,,,0.391304347826087,0.4235294117647059,1.0,2.0,2.0,3.0,7.0,,,5.0,9.0,,,6.0,6.0,7.0,3.0,,,,1.0,,2.0,,1.0,2.0,1.0,2.0,3.0,,,,,,,0.75,0.75,0.4,0.5555555555555556,,0.5555555555555556,0.5294117647058824,0.3333333333333333,,0.2,,,,0.3333333333333333,1.0,0.11764705882352941,1.0,1.0,0.5,0.4117647058823529,0.42857142857142855,0.42857142857142855,0.3333333333333333,,,,0.42857142857142855,15.95,24.977777777777778,1.0,3.0,6.0,,,,3.0,1.0,3.0,1.0,,,,1.0,2.0,,,0.3333333333333333,,0.125,,,,,,0.058823529411764705,0.35294117647058826,0.5,0.6,0.6666666666666666,,,,,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,1.0,9.0,0.3333333333333333,True,,,,,,,,,,,,,,,
708,1610612738,Kevin Garnett,Kevin Garnett,708,BOS,439.0,7,12,13,,8,3.0,25,2.0,2.0,1.0,1.0,,,2.0,3.0,,4.0,13,1.0,1.0,,2.0,,,,,,,1.0,1.0,,2.0,1.0,,,2.0,2.0,,,1.0,,,,,,,,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,20.0,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,0.6666666666666666,1.0,1.0,1.0,1.0,,,0.6666666666666666,0.6303333333333333,,,,,0.5,,,1.0,,,,,,,,,,,4.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.3333333333333333,0.3333333333333333,,,1.0,,,,,,,,,,,,,8.299999999999999,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
951,1610612738,Ray Allen,Ray Allen,951,BOS,568.0,9,16,17,1.0,4,,33,,,,,,,1.0,1.0,,2.0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,1.0,,,18.75,,,,,,,,,,,,,,,,,0.4274,,,,,,,0.0625,-11.0,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,1.0,1.0,2.0,,,,,,,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,15.1,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2570,1610612738,Kendrick Perkins,Kendrick Perkins,2570,BOS,184.0,3,7,6,,6,,13,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
136,1610612738,P.J. Brown,P.J. Brown,136,BOS,11854.0,198,367,366,62.0,112,59.0,733,5.0,16.0,3.0,9.0,1.0,1.0,13.0,38.0,10.0,36.0,356,5.0,12.0,5.0,15.0,3.0,5.0,,6.0,8.0,8.0,7.0,9.0,1.0,20.0,19.0,23.0,37.0,26.0,63.0,13.0,28.0,11.0,15.0,1.0,8.0,7.0,7.0,7.0,6.0,62.0,0.34210526315789475,0.4166666666666667,0.6,0.3333333333333333,0.4166666666666667,0.6,0.391304347826087,0.5,0.6,12.844036697247706,0.18548387096774194,0.13286713286713286,0.18032786885245902,0.13089005235602094,0.16326530612244897,0.12307692307692308,0.16666666666666666,0.1509433962264151,0.41025641025641024,0.3125,0.38461538461538464,0.75,0.3333333333333333,0.2,1.0,0.4358974358974359,0.46902435897435896,0.5245499999999998,0.4248200000000001,0.17391304347826086,0.17777777777777778,0.4166666666666667,0.16666666666666666,0.16893732970027248,-3.0,,,,1.0,,,,1.0,,,18.0,,1.0,,2.0,2.0,6.0,10.0,4.0,5.0,,4.0,,2.0,6.0,10.0,1.0,1.0,6.0,4.0,,,0.6923076923076923,1.0,,,,,0.02564102564102564,0.4,0.26666666666666666,0.1694915254237288,0.125,0.1282051282051282,0.2571428571428571,0.17777777777777778,0.4,,,,,0.02564102564102564,,,,,,,,8.844736842105263,24.7,7.0,5.0,15.0,,,,,,,5.0,,,3.0,3.0,5.0,,3.0,,,0.13157894736842105,0.1875,0.2857142857142857,,0.1111111111111111,0.14285714285714285,0.1794871794871795,0.38461538461538464,0.3333333333333333,0.3333333333333333,0.8,,,,,,3.0,2.0,0.10344827586206896,0.42857142857142855,0.6,,1.0,,1.0,,6.0,0.05,0.8571428571428571,1.0,,,1.0,1.0,0.14285714285714285,,,,,,False,1.0,1.0,,,,,,,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,171823.0,2864,5431,5405,1574.0,1599,636.0,10836,202.0,340.0,20.0,32.0,59.0,103.0,366.0,731.0,408.0,1566.0,5357,28.0,52.0,34.0,141.0,108.0,218.0,189.0,531.0,496.0,18.0,279.0,361.0,27.0,804.0,40.0,235.0,357.0,52.0,409.0,105.0,200.0,420.0,484.0,44.0,202.0,34.0,19.0,36.0,531.0,1574.0,0.5006839945280438,0.5384615384615384,0.4954128440366973,0.5287671232876713,0.601123595505618,0.531055900621118,0.5948012232415902,0.660377358490566,0.6282660332541568,24.85765414023101,0.1248008497079129,0.023880597014925373,0.12702078521939955,0.021551724137931036,0.043478260869565216,0.009404388714733543,0.1183206106870229,0.14547677261613692,0.3105022831050228,0.5941176470588235,0.7062937062937062,0.3595505617977528,0.625,0.3198757763975155,0.5728155339805825,0.6429223744292237,0.509919826007326,0.516375352112676,0.49313734375000007,0.16334661354581673,0.22722159730033745,0.09003831417624521,0.3390804597701149,0.2898177131283373,776.0,17.0,40.0,125.0,324.0,15.0,30.0,142.0,364.0,17.0,37.0,236.0,375.0,323.0,125.0,82.0,54.0,10.0,95.0,27.0,100.0,52.0,126.0,30.0,72.0,95.0,221.0,19.0,49.0,10.0,24.0,53.0,51.0,0.3224043715846995,0.33053221288515405,0.8802816901408451,0.3901098901098901,0.4594594594594595,0.39118457300275483,0.3324200913242009,0.5701357466063348,0.14136125654450263,0.13286713286713286,0.015503875968992248,0.014492753623188406,0.09981515711645102,0.12452107279693486,0.3316831683168317,0.0365296803652968,0.425,0.4473684210526316,1.0,0.2958904109589041,0.38580246913580246,0.38819875776397517,0.864,0.33707865168539325,0.5,0.8,0.38699690402476783,8.649384404924762,25.263736263736263,111.0,118.0,280.0,7.0,5.0,7.0,97.0,42.0,104.0,64.0,4.0,28.0,161.0,91.0,48.0,12.0,20.0,0.40384615384615385,0.01098901098901099,0.08755129958960328,0.1588235294117647,0.07207207207207207,0.006172839506172839,0.018518518518518517,0.15544041450777202,0.10136986301369863,0.2557077625570776,0.42142857142857143,0.4244604316546763,0.3135593220338983,0.3,0.07865168539325842,0.021739130434782608,0.7142857142857143,0.30124223602484473,46.0,54.0,0.016826923076923076,0.4144144144144144,0.44660194174757284,2.0,10.0,23.0,31.0,6.0,20.0,0.01968503937007874,0.5555555555555556,0.30434782608695654,0.2857142857142857,1.0,2.0,13.0,0.0125,12.0,0.007142857142857143,37.0,51.0,0.38144329896907214,False,,6.0,1.0,2.0,1.0,3.0,2.0,2.0,9.0,2.0,0.05,0.00819672131147541,,,
1899,1610612738,James Posey,James Posey,1899,BOS,106620.0,1777,3375,3354,1142.0,1197,392.0,6729,56.0,94.0,6.0,15.0,9.0,20.0,64.0,131.0,91.0,531.0,3378,9.0,23.0,15.0,57.0,10.0,28.0,51.0,182.0,34.0,6.0,76.0,113.0,7.0,263.0,18.0,174.0,285.0,29.0,314.0,87.0,177.0,118.0,111.0,7.0,34.0,18.0,10.0,19.0,182.0,1142.0,0.48854961832061067,0.391304347826087,0.35714285714285715,0.5445544554455446,0.45652173913043476,0.515748031496063,0.5809628008752735,0.5277777777777778,0.5796178343949044,13.474620617477761,0.1641509433962264,0.018108651911468814,0.15813060179257363,0.017699115044247787,0.02743142144638404,0.011267605633802818,0.16161616161616163,0.18222222222222223,0.23267326732673269,0.5957446808510638,0.6746987951807228,0.32608695652173914,0.4,0.15748031496062992,0.45,0.9084158415841584,0.5467589775561097,0.5372878787878789,0.5325004032258064,0.08120649651972157,0.21518987341772153,0.10734463276836158,0.3427495291902072,0.3383703703703704,215.0,26.0,80.0,78.0,193.0,4.0,12.0,104.0,273.0,8.0,23.0,94.0,285.0,191.0,78.0,37.0,25.0,8.0,73.0,38.0,71.0,37.0,32.0,10.0,20.0,30.0,62.0,2.0,18.0,12.0,11.0,26.0,22.0,0.734375,0.7704918032786885,0.9134615384615384,0.38095238095238093,0.34782608695652173,0.3837638376383764,0.6757425742574258,0.5161290322580645,0.2878787878787879,0.1454183266932271,0.016842105263157894,0.011869436201780416,0.14057507987220447,0.1532033426183844,0.7678571428571429,0.19801980198019803,0.325,0.3291139240506329,1.0,0.4777227722772277,0.40414507772020725,0.40414507772020725,0.8846153846153846,0.2608695652173913,0.3333333333333333,1.0,0.4083769633507853,4.903816793893132,24.902930402930398,13.0,5.0,24.0,11.0,9.0,34.0,65.0,37.0,99.0,12.0,1.0,12.0,36.0,33.0,34.0,2.0,24.0,0.37373737373737376,0.003663003663003663,0.0916030534351145,0.11702127659574468,0.07692307692307693,,0.028985507246376812,0.1258741258741259,0.03217821782178218,0.0594059405940594,0.20833333333333334,0.20833333333333334,0.6,0.5,0.2391304347826087,0.2677165354330709,0.2647058823529412,0.5118110236220472,3.0,12.0,0.012605042016806723,0.23076923076923078,0.25,4.0,4.0,2.0,28.0,4.0,13.0,0.018604651162790697,0.6842105263157895,0.3333333333333333,0.36363636363636365,1.0,3.0,17.0,0.025,,,28.0,27.0,0.4307692307692308,False,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,,0.0125,0.003663003663003663,,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,137990.0,2300,4380,4365,1227.0,1345,493.0,8745,188.0,326.0,17.0,31.0,56.0,90.0,345.0,692.0,107.0,812.0,4320,26.0,56.0,11.0,66.0,93.0,187.0,55.0,250.0,406.0,22.0,253.0,392.0,26.0,923.0,47.0,161.0,244.0,78.0,322.0,66.0,187.0,184.0,175.0,23.0,71.0,12.0,5.0,13.0,250.0,1227.0,0.4985549132947977,0.4642857142857143,0.49732620320855614,0.4957805907172996,0.47413793103448276,0.49242424242424243,0.5158831003811944,0.5,0.5122950819672131,18.91727493917275,0.10340398201669879,0.03435672514619883,0.11179245283018868,0.04159824849480022,0.03359683794466403,0.022988505747126436,0.09255079006772009,0.13141993957703926,0.45850914205344584,0.5766871165644172,0.6596491228070176,0.5344827586206896,0.5483870967741935,0.45454545454545453,0.6222222222222222,0.48523206751054854,0.4983280763790664,0.4810649999999999,0.4794335897435896,0.09354413702239789,0.09594594594594595,0.0812807881773399,0.3078817733990148,0.28013698630136985,612.0,2.0,5.0,3.0,14.0,1.0,1.0,5.0,19.0,1.0,2.0,284.0,9.0,12.0,3.0,139.0,95.0,29.0,76.0,7.0,128.0,52.0,68.0,22.0,43.0,78.0,146.0,13.0,44.0,5.0,25.0,28.0,27.0,0.4115942028985507,0.4251497005988024,0.6,0.2631578947368421,0.5,0.29411764705882354,0.026722925457102673,0.4657534246575342,0.04516129032258064,0.1349911190053286,0.06318082788671024,0.07670454545454546,0.07300884955752213,0.1311881188118812,0.3617021276595745,0.007032348804500703,0.4,0.4,1.0,0.01969057665260197,0.21428571428571427,0.21428571428571427,0.3333333333333333,0.017241379310344827,1.0,,0.25,7.951156069364165,28.86842105263158,153.0,96.0,213.0,1.0,,1.0,10.0,3.0,11.0,58.0,,44.0,118.0,109.0,76.0,9.0,23.0,0.2727272727272727,,0.0838150289017341,0.12576687116564417,0.0915032679738562,,0.018691588785046728,0.14465408805031446,0.21518987341772153,0.29957805907172996,0.4507042253521127,0.45714285714285713,0.6041666666666666,0.058823529411764705,0.017241379310344827,0.005050505050505051,,0.050505050505050504,61.0,25.0,0.052941176470588235,0.39869281045751637,0.43884892086330934,,13.0,10.0,13.0,3.0,6.0,0.04498269896193772,0.46153846153846156,0.26229508196721313,,,2.0,5.0,0.015037593984962405,,0.014084507042253521,3.0,6.0,0.3,False,2.0,,2.0,1.0,,,1.0,1.0,4.0,2.0,,,,,
200796,1610612738,Leon Powe,Leon Powe,200796,BOS,45325.0,755,1429,1431,410.0,578,198.0,2860,124.0,195.0,32.0,59.0,29.0,49.0,141.0,241.0,126.0,408.0,1426,33.0,62.0,33.0,99.0,36.0,65.0,36.0,108.0,86.0,50.0,8.0,14.0,,34.0,65.0,74.0,122.0,87.0,209.0,54.0,113.0,145.0,177.0,19.0,91.0,15.0,12.0,15.0,108.0,410.0,0.5850622406639004,0.532258064516129,0.5538461538461539,0.5826446280991735,0.5238095238095238,0.5454545454545454,0.6355140186915887,0.5892857142857143,0.6206896551724138,21.523579201934705,0.15845824411134904,0.14130434782608695,0.1588502269288956,0.13063763608087092,0.20207253886010362,0.06832298136645963,0.1951219512195122,0.145,0.8057851239669421,0.6358974358974359,0.7425149700598802,0.9365079365079365,0.5423728813559322,0.7424242424242424,0.5918367346938775,0.8099173553719008,0.5526336776859506,0.5495390909090909,0.5108977272727273,0.2898089171974522,0.29073482428115016,0.2426470588235294,0.2647058823529412,0.28691392582225334,107.0,,,,1.0,,1.0,,1.0,,1.0,196.0,,1.0,,6.0,5.0,19.0,31.0,17.0,14.0,4.0,21.0,2.0,4.0,14.0,35.0,3.0,15.0,18.0,3.0,7.0,6.0,0.6950354609929078,0.8448275862068966,,,,,0.004132231404958678,0.6,0.32075471698113206,0.15979381443298968,0.10382513661202186,0.08333333333333333,0.14583333333333334,0.17142857142857143,0.6854838709677419,,,,,0.004132231404958678,,,,0.015873015873015872,,,,2.7817427385892124,26.0,30.0,5.0,16.0,,,,1.0,,1.0,32.0,,1.0,5.0,3.0,10.0,3.0,13.0,,,0.13278008298755187,0.14358974358974358,0.13333333333333333,,0.1568627450980392,0.12962962962962962,0.12396694214876033,0.06611570247933884,0.3125,0.3125,1.0,0.15625,,,,0.015151515151515152,12.0,17.0,0.14150943396226415,0.4,0.46153846153846156,,10.0,2.0,30.0,3.0,11.0,0.14492753623188406,0.7333333333333333,0.6666666666666666,,,3.0,10.0,0.058823529411764705,,,,,,False,2.0,,,,,,,,,,,,,,
208,1610612738,Sam Cassell,Sam Cassell,208,BOS,17532.0,292,544,540,151.0,201,73.0,1084,,5.0,,,,2.0,39.0,104.0,18.0,123.0,528,1.0,5.0,4.0,9.0,11.0,29.0,8.0,45.0,46.0,,24.0,35.0,3.0,81.0,3.0,17.0,25.0,5.0,30.0,11.0,29.0,21.0,22.0,1.0,8.0,3.0,1.0,3.0,45.0,151.0,0.375,0.2,0.3793103448275862,0.4166666666666667,0.35714285714285715,0.4868421052631579,0.4485294117647059,0.5,0.5357142857142857,24.68152866242038,0.09090909090909091,0.014563106796116505,0.09363295880149813,0.01838235294117647,0.014925373134328358,0.009900990099009901,0.1111111111111111,0.09411764705882353,0.03968253968253968,,,,,0.05263157894736842,,0.21428571428571427,0.42722642276422773,0.4736,0.43051621621621616,0.06015037593984962,0.07207207207207207,0.07317073170731707,0.36585365853658536,0.2775735294117647,20.0,3.0,3.0,6.0,19.0,1.0,2.0,9.0,22.0,1.0,2.0,32.0,24.0,18.0,6.0,11.0,8.0,2.0,8.0,,9.0,2.0,15.0,1.0,11.0,4.0,19.0,2.0,4.0,3.0,1.0,3.0,2.0,0.41025641025641024,0.41025641025641024,0.8888888888888888,0.4090909090909091,0.5,0.42857142857142855,0.1746031746031746,0.7894736842105263,,0.1,0.030303030303030304,0.0392156862745098,0.0625,0.08333333333333333,,0.023809523809523808,1.0,1.0,1.0,0.15079365079365079,0.3157894736842105,0.3157894736842105,0.8333333333333334,0.2857142857142857,0.5,1.0,0.3333333333333333,16.378846153846155,27.61363636363637,16.0,34.0,83.0,,1.0,1.0,8.0,5.0,9.0,6.0,,3.0,7.0,14.0,7.0,1.0,6.0,0.5555555555555556,,0.057692307692307696,0.6,0.125,,,0.15,0.12698412698412698,0.6587301587301587,0.40963855421686746,0.4146341463414634,0.4411764705882353,,,0.02631578947368421,1.0,0.21052631578947367,5.0,4.0,0.02631578947368421,0.3125,0.35714285714285715,,1.0,1.0,3.0,,2.0,0.014492753623188406,0.6666666666666666,0.2,,,,1.0,,1.0,0.012048192771084338,4.0,3.0,0.5,False,,,1.0,,,,,,2.0,,,,1.0,,
2754,1610612738,Tony Allen,Tony Allen,2754,BOS,78919.0,1315,2481,2503,714.0,807,289.0,4984,103.0,201.0,10.0,19.0,18.0,40.0,143.0,316.0,132.0,469.0,2421,12.0,31.0,7.0,34.0,30.0,75.0,37.0,115.0,144.0,10.0,70.0,105.0,6.0,245.0,20.0,81.0,130.0,31.0,161.0,71.0,163.0,134.0,175.0,13.0,78.0,16.0,8.0,19.0,115.0,714.0,0.4525316455696203,0.3870967741935484,0.4,0.45663956639566394,0.38571428571428573,0.43333333333333335,0.5211111111111111,0.4358974358974359,0.5088495575221239,19.66631167909123,0.09407665505226481,0.02680965147453083,0.10224438902743142,0.028517110266159697,0.03896103896103896,0.015209125475285171,0.1067193675889328,0.09831460674157304,0.5447154471544715,0.5124378109452736,0.5852272727272727,0.5428571428571428,0.5263157894736842,0.4444444444444444,0.45,0.6883468834688347,0.5301002717391305,0.547175,0.5079433333333333,0.17972350230414746,0.2047244094488189,0.07249466950959488,0.24520255863539445,0.2877871825876663,217.0,9.0,25.0,8.0,28.0,,1.0,17.0,53.0,1.0,4.0,142.0,51.0,27.0,8.0,35.0,24.0,10.0,42.0,7.0,58.0,34.0,55.0,9.0,25.0,50.0,105.0,10.0,27.0,8.0,15.0,16.0,13.0,0.4965034965034965,0.5144927536231884,1.0,0.32075471698113206,0.25,0.3269230769230769,0.14363143631436315,0.5238095238095238,0.06422018348623854,0.12280701754385964,0.032679738562091505,0.034782608695652174,0.07539682539682539,0.14741035856573706,0.46601941747572817,0.06775067750677506,0.36,0.36,1.0,0.07588075880758807,0.2857142857142857,0.2857142857142857,1.0,0.02857142857142857,,,0.2962962962962963,5.637025316455695,24.69056603773585,54.0,22.0,61.0,3.0,2.0,6.0,9.0,6.0,15.0,32.0,,11.0,49.0,15.0,24.0,8.0,16.0,0.4,,0.10126582278481013,0.12437810945273632,0.12962962962962962,,0.02631578947368421,0.054945054945054944,0.14634146341463414,0.16531165311653118,0.36065573770491804,0.36065573770491804,0.6363636363636364,0.2,0.08571428571428572,0.06666666666666667,0.3333333333333333,0.1,18.0,30.0,0.022857142857142857,0.3333333333333333,0.3829787234042553,1.0,8.0,9.0,7.0,5.0,7.0,0.04678362573099415,0.3684210526315789,0.5,0.3333333333333333,1.0,1.0,3.0,0.011494252873563218,,,4.0,,0.4444444444444444,False,2.0,5.0,1.0,4.0,,,3.0,2.0,3.0,2.0,,,,1.0,1.0
708,1610612738,Kevin Garnett,Kevin Garnett,708,BOS,139253.0,2321,4398,4360,1188.0,1272,488.0,8758,181.0,255.0,35.0,53.0,52.0,73.0,532.0,976.0,269.0,1333.0,4253,64.0,100.0,31.0,159.0,121.0,217.0,103.0,345.0,346.0,58.0,171.0,243.0,15.0,558.0,87.0,349.0,520.0,133.0,653.0,70.0,163.0,264.0,336.0,18.0,143.0,87.0,61.0,89.0,345.0,1188.0,0.5450819672131147,0.64,0.5576036866359447,0.5390070921985816,0.64,0.5401785714285714,0.5816593886462882,0.6625,0.6052631578947368,25.935666599231237,0.21771678103555833,0.06425406203840472,0.21421975992613113,0.0683667932718394,0.0767590618336887,0.05172413793103448,0.24608501118568232,0.23309352517985613,0.25835866261398177,0.7098039215686275,0.7702127659574468,0.53,0.660377358490566,0.32589285714285715,0.7123287671232876,0.2695035460992908,0.4520890529531569,0.48268395061728386,0.45157100456621013,0.12859712230215828,0.1298819255222525,0.11927981995498875,0.25881470367591897,0.27012278308321963,736.0,,,,11.0,,,,11.0,,,718.0,,8.0,,72.0,51.0,39.0,115.0,56.0,100.0,74.0,55.0,19.0,38.0,83.0,138.0,9.0,35.0,10.0,29.0,33.0,30.0,0.674812030075188,0.7137176938369781,,,,,0.011144883485309016,0.39855072463768115,0.35668789808917195,0.20426287744227353,0.07975460122699386,0.07336956521739131,0.16702819956616052,0.20595533498759305,0.7292817679558011,,,,,0.011144883485309016,,,,,,,,11.190471311475413,35.75454545454546,303.0,200.0,418.0,,,,7.0,,7.0,30.0,,21.0,121.0,35.0,26.0,4.0,20.0,,,0.030737704918032786,0.0784313725490196,0.026402640264026403,,0.09917355371900827,0.2,0.3069908814589666,0.42350557244174264,0.4784688995215311,0.4807692307692308,0.845,0.2,,,,0.03125,151.0,17.0,0.06611570247933884,0.49834983498349833,0.511864406779661,,21.0,24.0,6.0,25.0,53.0,0.050359712230215826,0.5955056179775281,0.3841059602649007,,,7.0,11.0,0.05185185185185185,2.0,0.004784688995215311,,,,False,4.0,11.0,3.0,1.0,,,2.0,2.0,1.0,9.0,,,,,1.0
