EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PtsUnassisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,HeaveAttempts,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,3pt And 1 Free Throw Trips,Corner3PctBlocked,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3,on
1904,1610612742,Devean George,Devean George,1904,DAL,8496.0,142,-17.0,259,271,80,109,32.0,530,2.0,8.0,2.0,8.0,25.0,32.0,284,3.0,6.0,1.0,5.0,,,14.0,3.0,20.0,26.0,4.0,30.0,4.0,2.0,6.0,4.0,16.0,9.0,1.0,80,0.32,0.3787878787878788,0.43243243243243246,14.776632302405497,0.6666666666666666,0.21052631578947367,0.03409090909090909,0.20161290322580644,0.03389830508474576,,0.23333333333333334,0.13636363636363635,0.24242424242424243,0.25,0.3333333333333333,0.6666666666666666,0.48484848484848486,0.4849060606060607,0.55125,0.3088803088803089,1.0,,2.0,1.0,4.0,5.0,13.0,6.0,1.0,8.0,7.0,2.0,,4.0,1.0,8.0,1.0,3.0,8.0,10.0,2.0,6.0,2.0,,4.0,4.0,,1.0,1.0,,5.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,,,2.0,1.0,1.0,1.0,9.0,1.0,4.0,1.0,2.0,2.0,,,2.0,2.0,,,,,8.0,3.0,1.0,0.625,0.7142857142857143,0.6666666666666666,0.125,0.6666666666666666,0.2777777777777778,0.6666666666666666,0.4,0.24242424242424243,,0.08,0.25,,,0.1111111111111111,,0.1724137931034483,0.03333333333333333,0.047619047619047616,0.05128205128205128,0.05555555555555555,,0.3333333333333333,0.21052631578947367,0.1,0.05263157894736842,1.0,0.5,0.12121212121212122,0.25,0.25,,0.3939393939393939,0.38461538461538464,0.38461538461538464,0.8,0.18181818181818182,0.5,,0.2222222222222222,,0.1111111111111111,0.4263388888888889,0.1111111111111111,0.14285714285714285,0.125,0.25,12.44,24.462500000000002,,2.0,,,3.0,,,1.0,3.0,,,1.0,6.0,3.0,3.0,,,,0.6666666666666666,0.375,,1.0,0.375,,0.06060606060606061,,,,0.5,0.5,0.6666666666666666,,,,,,1.0,0.5,,,,,,,,,,,,,,,True
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,4979.0,83,2.0,164,164,59,97,18.0,328,6.0,16.0,2.0,7.0,19.0,25.0,170,2.0,10.0,7.0,10.0,3.0,2.0,23.0,,6.0,8.0,,8.0,5.0,3.0,8.0,5.0,11.0,7.0,1.0,59,0.3684210526315789,0.37037037037037035,0.4166666666666667,20.652173913043477,0.625,0.11764705882352941,,0.10144927536231885,,,0.06666666666666667,0.2222222222222222,0.5925925925925926,0.375,0.5,1.0,0.8888888888888888,0.5232788461538461,0.54325,0.3597560975609756,,3.0,7.0,,,1.0,3.0,8.0,3.0,8.0,5.0,,,,3.0,8.0,3.0,5.0,14.0,4.0,,7.0,4.0,,3.0,2.0,1.0,2.0,,,1.0,1.0,,2.0,,2.0,3.0,2.0,2.0,,,4.0,,,,6.0,,1.0,2.0,,,,,,,,,,,14.0,2.0,2.0,0.2857142857142857,0.2857142857142857,,0.375,,0.4090909090909091,,0.5,0.2962962962962963,,0.21052631578947367,0.25,,,0.09090909090909091,,0.05555555555555555,,,,,,0.05555555555555555,,0.14285714285714285,,,0.16666666666666666,,,,,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.2962962962962963,,,0.6363636363636364,0.42857142857142855,0.2727272727272727,0.5139799999999999,0.03571428571428571,0.05,,0.56,3.121052631578948,27.900000000000002,,,,,2.0,,,1.0,2.0,,,1.0,6.0,,2.0,1.0,,,1.0,0.25,,0.3333333333333333,0.2857142857142857,,,,,,0.25,0.25,1.0,,,,,,0.3333333333333333,0.2857142857142857,,,1.0,,,,,,,,,,,,True
2205,1610612742,DeSagana Diop,DeSagana Diop,2205,DAL,21331.0,356,-3.0,662,672,215,217,82.0,1334,25.0,43.0,21.0,28.0,51.0,64.0,695,22.0,22.0,8.0,8.0,1.0,4.0,16.0,33.0,46.0,62.0,43.0,105.0,3.0,,13.0,30.0,42.0,13.0,3.0,215,0.5490196078431373,0.5490196078431373,0.5714285714285714,9.18774966711052,0.23076923076923078,0.17557251908396945,0.13924050632911392,0.16470588235294117,0.134375,0.12121212121212122,0.1414141414141414,0.1875,0.8431372549019608,0.5813953488372093,0.6578947368421053,0.9545454545454546,0.8431372549019608,0.5573156862745098,0.5628000000000001,0.324773413897281,11.0,7.0,12.0,3.0,7.0,,1.0,,,,8.0,11.0,1.0,23.0,8.0,14.0,,2.0,18.0,34.0,20.0,,6.0,,,,,3.0,10.0,,10.0,6.0,2.0,5.0,5.0,,10.0,,3.0,4.0,4.0,4.0,2.0,2.0,2.0,12.0,2.0,7.0,,29.0,20.0,1.0,8.0,29.0,12.0,2.0,,2.0,,18.0,1.0,,0.6071428571428571,0.9444444444444444,0.5,0.5714285714285714,0.5,0.5714285714285714,0.5,0.6,,,0.11764705882352941,0.11627906976744186,0.14285714285714285,,0.24,,0.1282051282051282,0.12048192771084337,0.234375,0.09345794392523364,0.1206896551724138,0.12,0.208955223880597,0.10416666666666667,0.16666666666666666,0.11764705882352941,0.41379310344827586,0.6,0.13725490196078433,0.42857142857142855,0.5,0.6666666666666666,0.0196078431372549,,,,,0.5238095238095238,0.09090909090909091,0.8571428571428571,0.5833333333333334,,0.5572857142857144,0.125,0.125,0.359375,0.28125,1.5960784313725491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2239,1610612742,Trenton Hassell,Trenton Hassell,2239,DAL,6246.0,104,-23.0,206,210,81,83,27.0,416,,1.0,,5.0,16.0,13.0,234,2.0,2.0,3.0,4.0,,1.0,9.0,1.0,9.0,9.0,1.0,10.0,3.0,1.0,5.0,4.0,16.0,1.0,1.0,81,0.3125,0.3611111111111111,0.3611111111111111,10.0,0.6,0.11842105263157894,0.015625,0.0891089108910891,0.011111111111111112,,0.13793103448275862,0.0967741935483871,0.05555555555555555,,,,0.16666666666666666,0.39966111111111113,,0.3932038834951456,,,,1.0,5.0,4.0,10.0,,,2.0,,1.0,,2.0,1.0,3.0,1.0,,2.0,8.0,,,,,1.0,1.0,,2.0,,,,,,1.0,,1.0,2.0,,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,2.0,2.0,,0.8,0.8,0.5,0.3333333333333333,0.5,0.25,0.5,0.25,0.1111111111111111,,,,,,,,,,,0.047619047619047616,,,0.125,,,,,,0.2777777777777778,0.2,0.2,,0.5555555555555556,0.4,0.4,1.0,,,,,,,0.38883750000000006,,,0.15384615384615385,0.15384615384615385,15.125000000000002,23.8,1.0,2.0,,1.0,,,,,1.0,,,,3.0,,,1.0,,,1.0,0.5,,,0.5,,0.1111111111111111,0.5,0.5,1.0,,,,,,,,0.25,,,,,,,,,,,,,,,,,True
224,1610612742,Eddie Jones,Eddie Jones,224,DAL,4969.0,83,-20.0,153,156,52,52,11.0,309,1.0,2.0,1.0,2.0,3.0,10.0,161,1.0,2.0,,4.0,,,12.0,2.0,8.0,12.0,2.0,14.0,1.0,1.0,2.0,2.0,6.0,1.0,,52,0.6666666666666666,0.3333333333333333,0.3125,10.843373493975903,0.5,0.13793103448275862,0.043478260869565216,0.13513513513513514,0.027777777777777776,,0.10526315789473684,0.19230769230769232,0.13333333333333333,0.5,0.5,1.0,0.9333333333333333,0.5144666666666666,0.3476,0.33986928104575165,,,1.0,1.0,1.0,,,8.0,1.0,12.0,,,,,,1.0,2.0,,,2.0,,8.0,,,4.0,3.0,1.0,,,,2.0,2.0,,2.0,,2.0,1.0,,,,,,,,,2.0,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,0.5,0.5,,,,,,,0.8,,,,,,0.2,,0.125,,0.07692307692307693,0.05,,,0.07692307692307693,0.16666666666666666,,,1.0,,0.06666666666666667,1.0,1.0,1.0,,,,,0.5333333333333333,,,0.3333333333333333,,0.3333333333333333,0.3966166666666667,,,,,4.366666666666666,24.833333333333332,1.0,4.0,,1.0,1.0,,,,2.0,,,,6.0,,1.0,,,,1.0,0.16666666666666666,,,0.16666666666666666,,0.26666666666666666,0.25,0.25,1.0,0.125,0.125,1.0,,,,,0.3333333333333333,,0.125,,,,,,,,,,,,,,,True
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,54111.0,902,46.0,1745,1722,528,532,211.0,3467,57.0,93.0,24.0,143.0,302.0,471.0,1881,45.0,170.0,32.0,50.0,5.0,16.0,118.0,35.0,85.0,130.0,49.0,179.0,18.0,12.0,35.0,38.0,77.0,101.0,6.0,528,0.4735099337748344,0.4890710382513661,0.5541176470588235,23.15047810770005,0.5142857142857142,0.12878787878787878,0.05804311774461028,0.13690476190476192,0.05845771144278607,0.04878048780487805,0.1,0.16666666666666666,0.2540983606557377,0.6129032258064516,0.7037037037037037,0.46153846153846156,0.42896174863387976,0.4819293956043956,0.50898375,0.3025787965616046,11.0,12.0,22.0,39.0,92.0,47.0,117.0,54.0,17.0,64.0,113.0,22.0,14.0,70.0,32.0,75.0,20.0,29.0,105.0,116.0,22.0,53.0,23.0,,18.0,8.0,10.0,11.0,12.0,2.0,30.0,15.0,13.0,17.0,16.0,1.0,17.0,1.0,6.0,2.0,7.0,6.0,7.0,5.0,6.0,135.0,14.0,62.0,10.0,6.0,3.0,,3.0,6.0,4.0,,,1.0,,105.0,10.0,10.0,0.40559440559440557,0.4393939393939394,0.4888888888888889,0.4266666666666667,0.5384615384615384,0.4,0.5932203389830508,0.4646017699115044,0.17486338797814208,,0.076158940397351,0.12903225806451613,0.08695652173913043,,0.26785714285714285,0.045454545454545456,0.16666666666666666,0.05970149253731343,0.06741573033707865,0.05747126436781609,0.03816793893129771,0.1,0.109375,0.16279069767441862,0.17647058823529413,0.0755813953488372,0.6666666666666666,0.5087719298245614,0.25136612021857924,0.42391304347826086,0.4642857142857143,0.3076923076923077,0.319672131147541,0.4017094017094017,0.41228070175438597,0.3617021276595745,0.14754098360655737,0.4583333333333333,0.2727272727272727,0.23157894736842105,0.5454545454545454,0.17894736842105263,0.4736564516129032,0.1566265060240964,0.17714285714285713,0.14861995753715498,0.2229299363057325,9.711920529801324,25.409374999999994,4.0,10.0,,3.0,20.0,4.0,7.0,2.0,24.0,4.0,7.0,4.0,66.0,6.0,20.0,6.0,,3.0,0.9166666666666666,0.375,0.5714285714285714,0.2,0.38095238095238093,0.02564102564102564,0.0273224043715847,0.4,0.4,0.75,0.37037037037037035,0.37037037037037035,0.95,,0.1346153846153846,0.5714285714285714,0.75,0.031578947368421054,0.11764705882352941,0.37735849056603776,0.046153846153846156,,1.0,,,2.0,2.0,,0.6666666666666666,1.0,,,,,True
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,23095.0,385,79.0,755,752,265,279,90.0,1507,33.0,59.0,4.0,48.0,100.0,177.0,779,6.0,66.0,44.0,60.0,4.0,12.0,136.0,6.0,25.0,33.0,6.0,39.0,21.0,13.0,37.0,16.0,45.0,69.0,12.0,265,0.48,0.44656488549618323,0.5429447852760736,23.274853801169588,0.5675675675675675,0.09090909090909091,0.026905829596412557,0.09221902017291066,0.018808777429467086,,0.09782608695652174,0.102803738317757,0.45038167938931295,0.559322033898305,0.673469387755102,0.4444444444444444,0.6870229007633588,0.5091228346456692,0.5363785714285714,0.3509933774834437,2.0,9.0,19.0,4.0,15.0,11.0,26.0,26.0,8.0,31.0,60.0,3.0,,9.0,11.0,31.0,10.0,21.0,49.0,30.0,2.0,22.0,11.0,,16.0,8.0,8.0,28.0,,,7.0,1.0,2.0,26.0,14.0,12.0,16.0,1.0,8.0,3.0,3.0,12.0,1.0,6.0,2.0,73.0,9.0,35.0,6.0,1.0,1.0,,,1.0,,,,,,49.0,6.0,5.0,0.3125,0.3191489361702128,0.5,0.3548387096774194,0.5,0.34146341463414637,0.5,0.46226415094339623,0.2366412213740458,,0.11,0.1694915254237288,0.06666666666666667,,0.027777777777777776,,0.09722222222222222,,0.033707865168539325,0.03571428571428571,,,0.06578947368421052,0.10714285714285714,0.0625,0.03571428571428571,,0.24242424242424243,0.11450381679389313,0.26666666666666666,0.2857142857142857,,0.1984732824427481,0.4230769230769231,0.4230769230769231,0.6363636363636364,0.1984732824427481,0.5,0.5,0.4634146341463415,0.47368421052631576,0.1951219512195122,0.46106578947368426,0.2229299363057325,0.2777777777777778,0.05084745762711865,0.2768361581920904,6.2620000000000005,29.496774193548386,1.0,5.0,,2.0,6.0,1.0,3.0,2.0,7.0,1.0,3.0,2.0,21.0,,6.0,3.0,,,1.0,0.22580645161290322,0.3333333333333333,0.2,0.25925925925925924,,0.03816793893129771,0.2,0.2,1.0,0.23076923076923078,0.23076923076923078,1.0,,0.3333333333333333,0.3333333333333333,1.0,0.04878048780487805,0.25,0.2727272727272727,,,4.0,,,,,,,2.0,1.0,,,,True
2048,1610612742,Jamaal Magloire,Jamaal Magloire,2048,DAL,306.0,5,6.0,10,11,4,9,1.0,21,,,,,,,8,,,,,,,,,,,,,,,1.0,,,1.0,,4,,,,9.090909090909092,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
200772,1610612742,Maurice Ager,Maurice Ager,200772,DAL,257.0,4,-6.0,8,12,6,4,,20,,,,,,,11,,,,,,,,,,1.0,,1.0,,,1.0,1.0,3.0,,,6,,,,12.5,,,,0.2,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101120,1610612742,Antoine Wright,Antoine Wright,101120,DAL,9570.0,160,2.0,297,306,99,127,29.0,603,10.0,17.0,1.0,15.0,30.0,50.0,303,2.0,16.0,10.0,11.0,2.0,6.0,23.0,3.0,8.0,15.0,4.0,19.0,4.0,4.0,9.0,16.0,20.0,9.0,1.0,99,0.5,0.5769230769230769,0.5813953488372093,15.853658536585368,0.4444444444444444,0.06611570247933884,0.031578947368421054,0.09219858156028368,0.024793388429752067,0.045454545454545456,0.043478260869565216,0.10526315789473684,0.4358974358974359,0.5882352941176471,0.6666666666666666,0.5,0.6666666666666666,0.4792858974358974,0.45475,0.3333333333333333,,3.0,5.0,1.0,5.0,4.0,8.0,2.0,1.0,9.0,5.0,,,,5.0,7.0,2.0,3.0,16.0,14.0,,2.0,2.0,,1.0,1.0,,2.0,,1.0,5.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,,1.0,1.0,1.0,,,1.0,9.0,1.0,5.0,,4.0,3.0,1.0,,4.0,1.0,,,,,16.0,1.0,,0.4666666666666667,0.4666666666666667,,0.7142857142857143,,0.7222222222222222,,0.7272727272727273,0.23076923076923078,,0.06666666666666667,0.11764705882352941,,,0.13333333333333333,0.07692307692307693,0.25,,,0.041666666666666664,,,0.024390243902439025,0.23529411764705882,0.3333333333333333,0.0625,0.25,0.4,0.1282051282051282,0.2,0.2,,0.20512820512820512,0.5,0.5,0.75,0.05128205128205128,,,0.5555555555555556,0.6,0.1111111111111111,0.5053,0.11627906976744186,0.14705882352941177,,0.32,7.3566666666666665,23.58888888888889,4.0,7.0,,1.0,1.0,,,1.0,5.0,,,1.0,15.0,,1.0,2.0,,,1.0,0.5555555555555556,,0.5,0.5555555555555556,,0.1794871794871795,0.5714285714285714,0.5714285714285714,1.0,0.5,0.5,1.0,,,,,0.1111111111111111,1.0,0.5,,,,,,,,,,1.0,,,,,False
101138,1610612742,Brandon Bass,Brandon Bass,101138,DAL,56163.0,936,-27.0,1730,1740,600,627,185.0,3470,53.0,92.0,30.0,157.0,306.0,416.0,1854,47.0,130.0,24.0,32.0,4.0,13.0,72.0,54.0,99.0,145.0,70.0,215.0,29.0,12.0,54.0,51.0,87.0,93.0,1.0,600,0.5130718954248366,0.5097402597402597,0.570054945054945,21.457905544147845,0.5370370370370371,0.15022761760242792,0.08794788273615635,0.15024630541871922,0.08712121212121213,0.09547738693467336,0.1270718232044199,0.1773049645390071,0.2987012987012987,0.5760869565217391,0.7464788732394366,0.6382978723404256,0.3051948051948052,0.4343493485342018,0.4953729729729729,0.3468208092485549,18.0,18.0,30.0,47.0,111.0,57.0,103.0,2.0,,2.0,102.0,27.0,24.0,78.0,35.0,75.0,,35.0,105.0,184.0,32.0,1.0,29.0,,8.0,4.0,4.0,7.0,15.0,1.0,23.0,23.0,2.0,14.0,12.0,2.0,25.0,1.0,17.0,5.0,5.0,21.0,8.0,9.0,7.0,128.0,15.0,65.0,6.0,29.0,13.0,5.0,11.0,29.0,19.0,2.0,1.0,3.0,1.0,105.0,11.0,6.0,0.5859872611464968,0.6524822695035462,0.574468085106383,0.4666666666666667,0.574468085106383,0.4666666666666667,0.639344262295082,0.5645161290322581,0.006493506493506494,,0.09477124183006536,0.22826086956521738,0.06306306306306306,,0.3382352941176471,0.0196078431372549,0.1503267973856209,0.08426966292134831,0.11029411764705882,0.07168458781362007,0.07563025210084033,0.1016949152542373,0.1326530612244898,0.1724137931034483,0.08108108108108109,0.01694915254237288,0.6551724137931034,0.4528301886792453,0.36038961038961037,0.42342342342342343,0.4519230769230769,0.46808510638297873,0.3344155844155844,0.5533980582524272,0.5588235294117647,0.8070175438596491,0.006493506493506494,0.6,0.05555555555555555,0.4,0.6,,0.4404533333333332,0.18156424581005587,0.18258426966292135,0.1875,0.25240384615384615,9.06993464052288,34.3,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,0.009708737864077669,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,False
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,109101.0,1818,369.0,3374,3364,728,670,385.0,6738,83.0,136.0,35.0,376.0,742.0,1187.0,3552,93.0,400.0,126.0,171.0,17.0,48.0,387.0,49.0,267.0,351.0,69.0,420.0,56.0,32.0,99.0,83.0,129.0,282.0,9.0,728,0.5067385444743935,0.504581901489118,0.5725490196078431,29.001297016861223,0.5656565656565656,0.20060105184072127,0.04198800342759212,0.19155446756425948,0.044213263979193757,0.011494252873563218,0.19436619718309858,0.18739054290718038,0.15578465063001146,0.6102941176470589,0.7033898305084746,0.3153153153153153,0.30584192439862545,0.44191274397244534,0.4692253012048192,0.2157676348547718,20.0,17.0,33.0,107.0,226.0,186.0,380.0,117.0,36.0,131.0,306.0,51.0,28.0,151.0,74.0,150.0,38.0,136.0,326.0,352.0,28.0,116.0,37.0,,45.0,30.0,15.0,61.0,19.0,1.0,46.0,38.0,6.0,29.0,22.0,7.0,43.0,3.0,24.0,9.0,7.0,19.0,8.0,13.0,24.0,347.0,28.0,127.0,46.0,41.0,33.0,3.0,5.0,41.0,26.0,1.0,,1.0,6.0,326.0,10.0,45.0,0.46808510638297873,0.4861878453038674,0.5483870967741935,0.49333333333333335,0.5540540540540541,0.5053191489361702,0.6008064516129032,0.6284046692607004,0.15005727376861397,,0.04986522911051213,0.1323529411764706,0.05752212389380531,,0.3584905660377358,0.012195121951219513,0.15181518151815182,0.05121293800539083,0.07612456747404844,0.04339622641509434,0.04395604395604396,0.07142857142857142,0.22469135802469137,0.1598173515981735,0.13095238095238096,0.014598540145985401,0.6341463414634146,0.3132530120481928,0.2588774341351661,0.47345132743362833,0.5023474178403756,0.29906542056074764,0.4352806414662085,0.48947368421052634,0.49732620320855614,0.6344086021505376,0.13402061855670103,0.5714285714285714,0.05,0.17553191489361702,0.5151515151515151,0.19148936170212766,0.435753494623656,0.1324435318275154,0.15101070154577884,0.12721145745577084,0.2746419545071609,12.163072776280323,25.340458015267174,5.0,14.0,,2.0,38.0,7.0,18.0,12.0,43.0,7.0,18.0,14.0,123.0,6.0,38.0,15.0,24.0,2.0,0.9534883720930233,0.3282442748091603,0.3888888888888889,0.3684210526315789,0.33076923076923076,0.015789473684210527,0.016036655211912942,0.35714285714285715,0.35714285714285715,1.0,0.3247863247863248,0.3247863247863248,0.9473684210526315,,0.16216216216216217,0.3888888888888889,1.0,0.010638297872340425,0.3333333333333333,0.3275862068965517,0.015037593984962405,,1.0,,,2.0,,,1.0,,1.0,,,,False
1731,1610612742,Tyronn Lue,Tyronn Lue,1731,DAL,9020.0,150,-14.0,276,280,88,107,21.0,556,3.0,7.0,1.0,15.0,34.0,52.0,287,1.0,24.0,11.0,15.0,,10.0,34.0,,12.0,12.0,,12.0,5.0,3.0,5.0,11.0,26.0,8.0,2.0,88,0.4411764705882353,0.53125,0.52,18.394648829431436,1.0,0.11320754716981132,,0.09523809523809523,,,,0.16666666666666666,0.14583333333333334,0.42857142857142855,0.5,0.5,0.4375,0.4477619565217393,0.5578,0.3188405797101449,,1.0,2.0,5.0,11.0,7.0,16.0,12.0,5.0,14.0,1.0,,1.0,4.0,5.0,9.0,5.0,1.0,17.0,6.0,,11.0,2.0,,4.0,3.0,1.0,1.0,,,,,,,,,,,2.0,,,1.0,1.0,,,4.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,,17.0,4.0,1.0,0.2,0.2,,0.5555555555555556,0.75,0.5714285714285714,0.6666666666666666,0.53125,0.2916666666666667,,0.058823529411764705,0.14285714285714285,0.09090909090909091,,,,,,,,,,0.06666666666666667,,,,,0.3333333333333333,0.22916666666666666,0.45454545454545453,0.5,,0.3333333333333333,0.4375,0.4375,0.2857142857142857,0.25,,,0.14285714285714285,0.5,0.35714285714285715,0.4638846153846154,0.02040816326530612,0.02857142857142857,0.07692307692307693,0.3269230769230769,11.455882352941178,28.507142857142856,1.0,2.0,1.0,,6.0,,,2.0,7.0,1.0,1.0,2.0,18.0,3.0,6.0,,,,0.8571428571428571,0.5,1.0,0.4,0.5384615384615384,,0.041666666666666664,0.5,0.5,1.0,0.5,0.5,0.8333333333333334,0.5,,,,,0.4,0.5454545454545454,,1.0,1.0,1.0,1.0,,,,,,,,,,False
