EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGA,NonHeaveArc3FGA,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Technical Free Throw Trips,DefensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffensiveGoaltends,on,StepOutOfBoundsTurnovers,3SecondViolations,HeaveAttempts,Clear Path Fouls,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3
101154,1610612764,Andray Blatche,Andray Blatche,101154,WAS,8561.0,143,8,273,276,113,109,30.0,549,18.0,27.0,3.0,6.0,5.0,9.0,2.0,5.0,5.0,11,1.0,1.0,25.0,43,1.0,1.0,9.0,62.0,296,4.0,8.0,8.0,7.0,13.0,4.0,18.0,36.0,14.0,3.0,6.0,5.0,4.0,2.0,6.0,1.0,1.0,3.0,1.0,14.0,2.0,10.0,1.0,5.0,13.0,1.0,19.0,13.0,32.0,2.0,3.0,2.0,1.0,4.0,2.0,3.0,2.0,2.0,7.0,2.0,3.0,14.0,24.0,2.0,1.0,16.0,1.0,1.0,17.0,5.0,10.0,1.0,11.0,5.0,6.0,11.0,5.0,18.0,113,5.0,1.0,0.72,0.8181818181818182,1.0,1.0,1.0,0.5813953488372093,0.5,0.5384615384615384,0.6022727272727273,0.5,0.5384615384615384,0.62,0.5,0.5625,0.022727272727272728,0.11627906976744186,0.1111111111111111,0.4,18.566775244299674,0.5714285714285714,0.1111111111111111,0.07692307692307693,0.15476190476190477,0.11494252873563218,0.11363636363636363,0.06451612903225806,0.140625,0.1016949152542373,0.10714285714285714,0.23529411764705882,0.07142857142857142,0.034482758620689655,0.5,0.20588235294117646,0.09523809523809523,0.13793103448275862,0.08823529411764706,0.2,0.15384615384615385,0.45454545454545453,0.6136363636363636,0.6666666666666666,0.75,0.8333333333333334,0.11363636363636363,0.4,0.6666666666666666,0.25,0.45454545454545453,0.45454545454545453,0.6,0.022727272727272728,1.0,1.0,1.0,0.75,0.5,0.3333333333333333,0.6923076923076923,0.5555555555555556,0.6363636363636364,0.5401636363636364,0.5590714285714287,0.5318846153846153,0.20408163265306123,0.20833333333333334,0.12903225806451613,0.2903225806451613,6.144186046511628,24.1,0.4139194139194139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1498,1610612764,Antonio Daniels,Antonio Daniels,1498,WAS,6085.0,101,-37,201,201,73,68,30.0,402,3.0,6.0,1.0,1.0,,1.0,2.0,4.0,,4,,,5.0,14,,1.0,7.0,17.0,240,1.0,2.0,2.0,,3.0,5.0,5.0,2.0,8.0,,2.0,,8.0,6.0,14.0,4.0,2.0,4.0,4.0,34.0,1.0,1.0,,3.0,5.0,,8.0,2.0,10.0,1.0,,,,1.0,1.0,2.0,,,3.0,,1.0,2.0,6.0,,,9.0,,1.0,10.0,2.0,5.0,1.0,,,,,,5.0,73,4.0,1.0,0.2,0.25,,,,0.35714285714285715,0.5,,0.3333333333333333,0.5,,0.4473684210526316,0.5,0.4166666666666667,0.06666666666666667,,,,9.322033898305085,0.3333333333333333,,,0.0847457627118644,0.015151515151515152,0.09375,0.03333333333333333,0.08791208791208792,0.020833333333333332,0.05,,,0.037037037037037035,,0.11764705882352941,0.11764705882352941,0.04,0.08,0.14285714285714285,0.1,,0.4,0.5,0.5,,0.26666666666666666,0.5,0.5,0.26666666666666666,,,,,,,,0.5,1.0,,0.3333333333333333,,0.4666666666666667,0.5228133333333332,0.5939,0.42313333333333336,0.2777777777777778,0.29411764705882354,0.11764705882352941,0.29411764705882354,8.178571428571429,27.6,0.36318407960199006,1.0,1.0,1.0,1.0,0.5,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,21068.0,351,-2,700,692,180,193,98.0,1392,14.0,38.0,7.0,15.0,2.0,4.0,14.0,31.0,9.0,33,5.0,14.0,37.0,102,17.0,45.0,36.0,161.0,725,10.0,21.0,31.0,4.0,14.0,12.0,29.0,40.0,34.0,48.0,12.0,6.0,11.0,2.0,13.0,2.0,,3.0,6.0,28.0,1.0,17.0,1.0,13.0,51.0,4.0,68.0,19.0,87.0,5.0,9.0,5.0,4.0,5.0,5.0,5.0,,3.0,10.0,,4.0,12.0,24.0,,,38.0,3.0,3.0,42.0,3.0,19.0,2.0,3.0,3.0,,3.0,2.0,29.0,180,3.0,2.0,0.5405405405405406,0.6451612903225806,0.9411764705882353,0.37777777777777777,0.37777777777777777,0.3627450980392157,0.47619047619047616,0.2857142857142857,0.42517006802721086,0.4791666666666667,0.38636363636363635,0.48493975903614456,0.5740740740740741,0.5178571428571429,0.30612244897959184,0.058823529411764705,0.13157894736842105,0.03225806451612903,21.595092024539877,0.5,0.2222222222222222,0.03125,0.2328767123287671,0.06666666666666667,0.12745098039215685,0.010752688172043012,0.19937694704049844,0.05172413793103448,0.11235955056179775,0.061224489795918366,0.03418803418803419,,0.058823529411764705,0.2727272727272727,0.21212121212121213,0.22448979591836735,0.10975609756097561,0.2,0.05747126436781609,0.6666666666666666,0.2585034013605442,0.3684210526315789,0.42424242424242425,0.42857142857142855,0.2108843537414966,0.45161290322580644,0.4666666666666667,0.22448979591836735,0.2727272727272727,0.2727272727272727,0.8888888888888888,0.09523809523809523,0.35714285714285715,0.35714285714285715,1.0,0.625,0.4666666666666667,0.14285714285714285,0.18181818181818182,0.5,0.564625850340136,0.49516394557823135,0.5066847826086956,0.4950636363636363,0.12195121951219512,0.16101694915254236,0.19254658385093168,0.18012422360248448,9.213725490196078,24.68888888888889,0.2571428571428571,31.0,31.0,1.0,1.0,0.42857142857142855,0.2108843537414966,1.0,1.0,2.0,4.0,12.0,2.0,1.0,4.0,1.0,3.0,8.0,3.0,8.0,3.0,12.0,2.0,1.0,0.3333333333333333,0.375,0.3870967741935484,0.3870967741935484,0.9166666666666666,0.041666666666666664,1.0,1.0,0.08333333333333333,0.18181818181818182,0.5,0.18181818181818182,0.25,0.3870967741935484,0.021739130434782608,,,,,,,,,,,,True,,,,,,,,,
2052,1610612764,DeShawn Stevenson,DeShawn Stevenson,2052,WAS,13493.0,225,28,447,446,79,117,67.0,893,3.0,11.0,1.0,2.0,,2.0,2.0,5.0,5.0,19,5.0,7.0,10.0,35,10.0,19.0,9.0,59.0,446,1.0,2.0,8.0,,6.0,3.0,12.0,4.0,16.0,27.0,,2.0,18.0,6.0,24.0,4.0,2.0,10.0,5.0,54.0,3.0,5.0,,5.0,13.0,3.0,21.0,8.0,29.0,3.0,3.0,2.0,1.0,4.0,1.0,6.0,3.0,1.0,10.0,3.0,1.0,6.0,11.0,,3.0,15.0,,4.0,13.0,1.0,6.0,1.0,3.0,,2.0,4.0,2.0,12.0,79,,1.0,0.2,0.2,0.9,0.5263157894736842,0.5263157894736842,0.2857142857142857,0.5,,0.46296296296296297,0.8,0.375,0.49166666666666664,0.8,0.42857142857142855,0.35185185185185186,0.05714285714285714,0.09090909090909091,0.2,13.232514177693762,0.4,0.23076923076923078,,0.09154929577464789,0.02824858757062147,0.07575757575757576,0.05555555555555555,0.08653846153846154,0.03463203463203463,0.015625,0.03125,0.037037037037037035,0.06666666666666667,,0.02564102564102564,0.0975609756097561,0.12903225806451613,0.07407407407407407,0.08333333333333333,0.09375,0.5,0.2037037037037037,0.2727272727272727,0.3,,0.09259259259259259,0.4,0.5,0.35185185185185186,0.2631578947368421,0.2631578947368421,0.4,0.12962962962962962,0.7142857142857143,0.7142857142857143,0.8,0.4,0.5,,0.16666666666666666,,0.5555555555555556,0.5041444444444444,0.5699333333333333,0.5401875,0.1016949152542373,0.15,0.13559322033898305,0.2033898305084746,11.622857142857143,25.02631578947368,0.1767337807606264,12.0,12.0,1.0,,,0.2222222222222222,,,1.0,2.0,5.0,3.0,2.0,4.0,2.0,3.0,,3.0,6.0,3.0,5.0,3.0,,0.6666666666666666,0.5,0.4166666666666667,0.4166666666666667,1.0,,,,0.6,0.16666666666666666,0.5,0.3333333333333333,0.5,0.4166666666666667,,2.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,,,,True,,,,,,,,,
2240,1610612764,Gilbert Arenas,Gilbert Arenas,2240,WAS,25490.0,425,7,839,835,254,258,118.0,1674,23.0,40.0,4.0,6.0,9.0,15.0,6.0,14.0,27.0,64,1.0,4.0,56.0,118,22.0,78.0,74.0,252.0,883,6.0,9.0,33.0,17.0,43.0,31.0,83.0,36.0,76.0,33.0,,6.0,51.0,15.0,66.0,11.0,4.0,31.0,15.0,147.0,2.0,3.0,1.0,18.0,27.0,,45.0,6.0,51.0,2.0,23.0,8.0,15.0,27.0,14.0,22.0,13.0,2.0,49.0,3.0,15.0,9.0,30.0,,4.0,66.0,,,96.0,11.0,39.0,10.0,,,,1.0,,83.0,254,4.0,10.0,0.32142857142857145,0.32142857142857145,0.5,0.28205128205128205,0.28205128205128205,0.4745762711864407,0.6666666666666666,0.3953488372093023,0.45408163265306123,0.7058823529411765,0.37681159420289856,0.5234042553191489,0.75,0.47093023255813954,0.3979591836734694,0.05084745762711865,0.025,0.21428571428571427,29.068577277379735,0.5510204081632653,,0.027777777777777776,0.10465116279069768,0.009966777408637873,0.13533834586466165,0.018518518518518517,0.11508951406649616,0.012224938875305624,0.0297029702970297,,,0.022222222222222223,,0.0684931506849315,0.06756756756756757,0.15315315315315314,0.1523809523809524,0.07142857142857142,0.01834862385321101,,0.20408163265306123,0.575,0.5897435897435898,0.30434782608695654,0.07142857142857142,0.42857142857142855,0.5454545454545454,0.32653061224489793,0.421875,0.43548387096774194,0.37037037037037035,0.02040816326530612,0.25,0.25,,0.35294117647058826,0.6666666666666666,0.5,0.21739130434782608,0.6,0.6020408163265306,0.5089826530612245,0.5768785714285715,0.48739492753623176,0.17777777777777778,0.2671232876712329,0.13095238095238096,0.32936507936507936,11.746610169491527,25.610256410256405,0.30274135876042907,74.0,74.0,12.0,2.0,0.16666666666666666,0.37755102040816324,,1.0,,1.0,21.0,7.0,6.0,25.0,4.0,8.0,9.0,6.0,26.0,33.0,21.0,5.0,1.0,0.5,0.23076923076923078,0.28378378378378377,0.28378378378378377,0.5238095238095238,0.058823529411764705,,,0.4117647058823529,0.014492753623188406,,0.36231884057971014,0.24,0.28378378378378377,0.012658227848101266,4.0,1.0,1.0,,0.5714285714285714,0.5,6.0,2.0,1.0,0.03125,,True,,,,,,,,,
2406,1610612764,Caron Butler,Caron Butler,2406,WAS,20671.0,345,10,683,678,200,197,97.0,1361,29.0,41.0,6.0,10.0,7.0,9.0,5.0,11.0,28.0,65,1.0,3.0,62.0,117,5.0,17.0,44.0,183.0,721,7.0,13.0,21.0,16.0,27.0,26.0,64.0,68.0,56.0,15.0,10.0,8.0,16.0,5.0,21.0,3.0,2.0,8.0,5.0,47.0,5.0,14.0,,17.0,28.0,2.0,47.0,19.0,66.0,4.0,15.0,10.0,5.0,16.0,8.0,14.0,8.0,1.0,30.0,2.0,12.0,9.0,24.0,,3.0,37.0,2.0,,51.0,3.0,20.0,7.0,,,,,,64.0,200,4.0,7.0,0.5483870967741935,0.5964912280701754,1.0,0.29411764705882354,0.29411764705882354,0.5299145299145299,0.5384615384615384,0.5925925925925926,0.5186567164179104,0.5,0.5428571428571428,0.5791139240506329,0.5833333333333334,0.6530612244897959,0.12686567164179105,0.06837606837606838,0.12195121951219512,0.18181818181818182,23.55889724310777,0.5333333333333333,0.11764705882352941,,0.13793103448275862,0.056451612903225805,0.1504424778761062,0.05555555555555555,0.14240506329113925,0.05621301775147929,0.06818181818181818,0.022727272727272728,0.0603448275862069,0.06944444444444445,,0.08928571428571429,0.11666666666666667,0.1839080459770115,0.13333333333333333,0.21739130434782608,0.06779661016949153,,0.30597014925373134,0.7073170731707317,0.8055555555555556,0.6206896551724138,0.08208955223880597,0.45454545454545453,0.5555555555555556,0.48507462686567165,0.4307692307692308,0.4375,0.5,0.022388059701492536,0.3333333333333333,0.3333333333333333,1.0,0.7142857142857143,0.6,0.16666666666666666,0.2571428571428571,0.7777777777777778,0.43283582089552236,0.4838037313432836,0.50747,0.4581542857142857,0.13245033112582782,0.14925373134328357,0.11475409836065574,0.34972677595628415,11.794017094017095,25.123529411764707,0.29282576866764276,14.0,14.0,6.0,2.0,0.4,0.1044776119402985,,,,1.0,4.0,1.0,2.0,7.0,,1.0,7.0,2.0,8.0,,4.0,3.0,,,0.25,0.2857142857142857,0.2857142857142857,1.0,,,,0.07142857142857142,0.02857142857142857,,0.2,0.2857142857142857,0.2857142857142857,,,,,,,,,,,0.015384615384615385,,True,,,,,,,,,
2443,1610612764,Darius Songaila,Darius Songaila,2443,WAS,9959.0,166,19,333,326,132,144,46.0,659,9.0,18.0,2.0,7.0,3.0,9.0,5.0,13.0,9.0,17,,,23.0,48,,1.0,9.0,55.0,342,2.0,8.0,7.0,8.0,21.0,7.0,23.0,36.0,10.0,,2.0,3.0,7.0,5.0,12.0,5.0,,6.0,1.0,29.0,2.0,10.0,,14.0,9.0,1.0,24.0,12.0,36.0,1.0,5.0,2.0,3.0,4.0,3.0,6.0,1.0,1.0,10.0,,3.0,10.0,24.0,3.0,1.0,9.0,2.0,1.0,9.0,,3.0,1.0,3.0,2.0,1.0,3.0,1.0,23.0,132,4.0,1.0,0.782608695652174,0.8181818181818182,,,,0.4791666666666667,0.25,0.38095238095238093,0.46938775510204084,0.25,0.36363636363636365,0.5094339622641509,0.3333333333333333,0.44,0.02040816326530612,0.0625,0.1111111111111111,0.07692307692307693,16.449086161879894,0.4,0.16666666666666666,,0.09782608695652174,0.09433962264150944,0.24561403508771928,0.0425531914893617,0.15436241610738255,0.0784313725490196,0.11428571428571428,0.11538461538461539,0.06666666666666667,0.05128205128205128,,0.21428571428571427,,0.07317073170731707,0.2727272727272727,0.15384615384615385,0.045454545454545456,0.3333333333333333,0.3673469387755102,0.5,0.5625,0.6666666666666666,0.2653061224489796,0.38461538461538464,0.4166666666666667,0.3469387755102041,0.5294117647058824,0.5294117647058824,1.0,,,,,0.875,0.2857142857142857,0.5,0.4090909090909091,0.3333333333333333,0.3877551020408163,0.45260612244897946,0.5272499999999999,0.4274227272727273,0.057692307692307696,0.058823529411764705,0.12727272727272726,0.41818181818181815,9.15,24.3,0.3963963963963964,1.0,1.0,2.0,1.0,0.6,0.02040816326530612,,,,,,,,1.0,,,3.0,,1.0,,,,,,,,,,,,,,,,0.045454545454545456,,,,,,,,,,1.0,,,,,True,,,,,,,,,
201156,1610612764,Nick Young,Nick Young,201156,WAS,2445.0,41,-30,81,81,44,37,10.0,162,2.0,3.0,,,1.0,2.0,,1.0,,7,,1.0,2.0,11,2.0,3.0,1.0,11.0,106,,2.0,3.0,1.0,9.0,1.0,6.0,4.0,,3.0,,,1.0,,1.0,,,1.0,,2.0,,,1.0,,1.0,,1.0,1.0,2.0,,,,,3.0,2.0,,1.0,,3.0,,2.0,3.0,10.0,,,2.0,,,2.0,,1.0,,,,,,,6.0,44,2.0,,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.18181818181818182,,0.1111111111111111,0.35714285714285715,0.5,0.25,0.36666666666666664,0.5,0.2727272727272727,0.21428571428571427,,,,19.35483870967742,1.0,,0.3333333333333333,0.043478260869565216,,,,0.02702702702702703,,,,,,,,0.5,,,,,,0.21428571428571427,0.6666666666666666,0.6666666666666666,1.0,0.07142857142857142,,,0.5,,,,0.07142857142857142,,,,,,,0.2,0.5,0.42857142857142855,0.46280714285714286,0.37939999999999996,0.422435,0.06666666666666667,0.08333333333333333,0.2727272727272727,0.5454545454545454,12.654545454545454,25.3,0.5432098765432098,2.0,2.0,,,,0.14285714285714285,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,2.0,,,1.0,1.0,1.0,1.0,0.5,,,,0.3333333333333333,,,0.1,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,True,,,,,,,,,
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,15589.0,260,15,508,507,123,124,76.0,1015,29.0,46.0,15.0,22.0,5.0,8.0,2.0,12.0,,2,,,31.0,60,,,16.0,78.0,525,15.0,25.0,38.0,5.0,10.0,6.0,16.0,24.0,38.0,,26.0,8.0,5.0,3.0,8.0,3.0,,,5.0,19.0,8.0,34.0,,15.0,21.0,5.0,41.0,42.0,83.0,3.0,3.0,,3.0,4.0,,5.0,4.0,2.0,9.0,3.0,2.0,20.0,29.0,4.0,1.0,28.0,3.0,3.0,27.0,3.0,14.0,1.0,17.0,8.0,7.0,17.0,9.0,16.0,123,1.0,1.0,0.3870967741935484,0.6666666666666666,,,,0.5166666666666667,0.6,0.5,0.5166666666666667,0.6,0.5,0.5416666666666666,0.6333333333333333,0.5,,0.13333333333333333,0.15217391304347827,0.08333333333333333,13.52253756260434,0.4444444444444444,0.3125,,0.125,0.17616580310880828,0.19230769230769232,0.12698412698412698,0.14634146341463414,0.1640625,0.25396825396825395,0.22857142857142856,0.10526315789473684,0.1320754716981132,0.1,0.13953488372093023,0.1320754716981132,0.1111111111111111,0.20634920634920634,0.13333333333333333,0.14285714285714285,0.5294117647058824,0.7666666666666667,0.6304347826086957,0.7435897435897436,0.41379310344827586,0.2,0.16666666666666666,0.18181818181818182,0.03333333333333333,,,,,,,,0.88,0.6818181818181818,0.06666666666666667,0.8,0.625,0.7666666666666667,0.5554,0.5497157894736842,0.55657,0.19718309859154928,0.19718309859154928,0.48717948717948717,0.20512820512820512,2.835,,0.2421259842519685,,,,1.0,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,3.0,,1.0,True,,,,,,,,,
201187,1610612764,Dominic McGuire,Dominic McGuire,201187,WAS,751.0,13,-5,26,26,19,8,5.0,52,,1.0,,,,,,1.0,,1,,,,3,,,1.0,1.0,28,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,1.0,2.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,2.0,1.0,,1.0,,,2.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,19,,1.0,,,,,,,,,,,,0.125,,0.25,,,,,12.903225806451614,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,,,0.3333333333333333,0.4715666666666667,0.4556,0.3975,,,,1.0,7.433333333333334,,0.7307692307692307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
