EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Clear Path Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,Corner3FGM,PenaltyCorner3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Travels,Blocked3s,BlockedArc3,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,BlockedLongMidRange,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,on,3pt And 1 Free Throw Trips
1425,1610612746,Aaron Williams,Aaron Williams,1425,LAC,6784.0,113,-33.0,209,221,59,96,23.0,430,5.0,10.0,4.0,5.0,6.0,8.0,1.0,5.0,12.0,23.0,3.0,27.0,242,4.0,5.0,2.0,10.0,2.0,12.0,12.0,6.0,2.0,3.0,3.0,1.0,2.0,6.0,6.0,3.0,12.0,5.0,20.0,6.0,26.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,13.0,18.0,2.0,6.0,1.0,3.0,1.0,2.0,6.0,4.0,2.0,6.0,3.0,1.0,59,2.0,0.5,0.6666666666666666,0.5217391304347826,0.8,0.5217391304347826,0.8,0.5625,0.8333333333333334,0.08695652173913043,0.2,11.065573770491804,0.6666666666666666,0.45454545454545453,0.14814814814814814,0.06666666666666667,0.1875,0.15463917525773196,0.05714285714285714,0.16,0.04,0.025,0.20588235294117646,0.08,0.13636363636363635,0.16666666666666666,0.25,0.1111111111111111,0.5,0.43478260869565216,0.5,0.625,0.2,0.34782608695652173,0.75,0.75,0.6666666666666666,0.21739130434782608,0.2,0.2,1.0,1.0,0.8,0.43478260869565216,0.45917391304347843,0.5464800000000001,0.31615000000000004,0.08333333333333333,0.08333333333333333,0.37037037037037035,6.0260869565217385,0.2822966507177033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1501,1610612746,Tim Thomas,Tim Thomas,1501,LAC,42051.0,701,-98.0,1341,1348,269,322,132.0,2689,32.0,48.0,6.0,11.0,24.0,63.0,22.0,51.0,78.0,162.0,38.0,302.0,1439,11.0,20.0,10.0,41.0,36.0,104.0,52.0,8.0,13.0,48.0,56.0,15.0,22.0,120.0,14.0,17.0,75.0,10.0,102.0,16.0,118.0,3.0,12.0,7.0,5.0,20.0,13.0,10.0,30.0,1.0,5.0,38.0,59.0,4.0,43.0,3.0,49.0,6.0,21.0,10.0,9.0,1.0,10.0,5.0,,269,3.0,0.6666666666666666,0.7027027027027027,0.48148148148148145,0.55,0.4835164835164835,0.5961538461538461,0.5136518771331058,0.640625,0.08024691358024691,0.125,21.663313212608987,0.6666666666666666,0.22727272727272727,0.15756302521008403,0.028056112224448898,0.12056737588652482,0.14910858995137763,0.02403846153846154,0.02608695652173913,0.040268456375838924,0.02127659574468085,0.11688311688311688,0.22058823529411764,0.14516129032258066,0.13861386138613863,0.075,0.020689655172413793,0.5,0.17582417582417584,0.6666666666666666,0.7619047619047619,0.8125,0.23076923076923078,0.38095238095238093,0.41379310344827586,0.4166666666666667,0.18681318681318682,0.43137254901960786,0.4489795918367347,0.7272727272727273,0.4230769230769231,0.5454545454545454,0.5824175824175825,0.48284963099630995,0.5062979166666667,0.48410245901639354,0.07612456747404844,0.11864406779661017,0.1357615894039735,9.52283950617284,0.20059656972408652,10.0,16.0,7.0,2.0,36.0,104.0,3.0,6.0,8.0,25.0,36.0,111.0,3.0,6.0,18.0,8.0,27.0,8.0,68.0,102.0,6.0,1.0,2.0,101.0,35.0,8.0,7.0,1.0,11.0,1.0,1.0,1.0,2.0,7.0,1.0,6.0,6.0,2.0,1.0,4.0,1.0,3.0,68.0,4.0,0.9444444444444444,0.32432432432432434,0.5,0.2962962962962963,0.3211009174311927,0.5,0.47619047619047616,0.5074626865671642,0.4065934065934066,0.07936507936507936,0.0392156862745098,0.025,0.008,0.009433962264150943,0.02564102564102564,0.38095238095238093,0.34615384615384615,0.34615384615384615,0.9444444444444444,0.5,0.23076923076923078,0.5,1.0,0.25396825396825395,0.625,0.031746031746031744,0.3968253968253968,0.32,0.3465346534653465,0.008928571428571428,0.2251655629139073,26.19639639639639,,,,,,,,,,,,,,,,,,,,,,,,True,
1510,1610612746,Brevin Knight,Brevin Knight,1510,LAC,22412.0,374,-144.0,710,734,180,229,79.0,1444,4.0,7.0,,,1.0,5.0,28.0,66.0,33.0,78.0,17.0,83.0,818,1.0,5.0,,2.0,19.0,54.0,12.0,,2.0,53.0,68.0,27.0,21.0,151.0,3.0,6.0,16.0,1.0,23.0,3.0,26.0,,18.0,9.0,9.0,9.0,8.0,6.0,15.0,,4.0,17.0,36.0,,23.0,6.0,19.0,,7.0,1.0,1.0,,1.0,1.0,,180,4.0,0.8181818181818182,0.8181818181818182,0.4230769230769231,0.2,0.4074074074074074,0.2,0.45555555555555555,0.2,0.02564102564102564,0.14285714285714285,13.043478260869565,0.6,0.041666666666666664,0.06477732793522267,0.010416666666666666,0.08571428571428572,0.0694006309148265,0.008746355685131196,,0.037037037037037035,,0.08139534883720931,0.0547945205479452,0.056818181818181816,0.1,,,1.0,0.08641975308641975,0.5714285714285714,0.6666666666666666,0.25,0.06172839506172839,0.2,0.2,1.0,0.8148148148148148,0.42424242424242425,0.4307692307692308,0.8928571428571429,,,0.12345679012345678,0.4167262500000001,0.40176666666666666,0.3637625,0.07954545454545454,0.08235294117647059,0.024096385542168676,16.989743589743593,0.2535211267605634,,,,,,3.0,,,,2.0,,3.0,,,7.0,,2.0,6.0,20.0,,,,1.0,2.0,,15.0,13.0,2.0,5.0,,,6.0,,1.0,,,,1.0,,2.0,,,20.0,2.0,,,,,,0.3684210526315789,0.3333333333333333,0.4166666666666667,0.037037037037037035,,0.015151515151515152,,,,,0.037037037037037035,,,,,,,,,,,0.09523809523809523,,,,0.24096385542168675,37.56666666666667,,,,,,,,,,,,,,,,,,,,,,,,True,
1749,1610612746,Cuttino Mobley,Cuttino Mobley,1749,LAC,39388.0,656,-123.0,1225,1269,364,438,131.0,2494,30.0,48.0,1.0,2.0,15.0,35.0,36.0,89.0,81.0,172.0,58.0,262.0,1388,3.0,10.0,4.0,10.0,39.0,74.0,88.0,2.0,11.0,44.0,55.0,14.0,23.0,121.0,9.0,8.0,39.0,1.0,48.0,10.0,58.0,1.0,21.0,6.0,15.0,19.0,15.0,17.0,36.0,,5.0,14.0,31.0,,58.0,2.0,68.0,3.0,23.0,6.0,3.0,3.0,8.0,5.0,,364,5.0,0.4567901234567901,0.4625,0.47093023255813954,0.3,0.4722222222222222,0.3,0.5262096774193549,0.4166666666666667,0.06395348837209303,0.08333333333333333,20.520231213872833,0.5277777777777778,0.018518518518518517,0.09090909090909091,0.0196078431372549,0.05555555555555555,0.08202443280977312,0.01763668430335097,0.038834951456310676,0.015151515151515152,0.013392857142857142,0.0658682634730539,0.07079646017699115,0.1342281879194631,0.06422018348623854,0.02857142857142857,0.009615384615384616,0.625,0.2222222222222222,0.625,0.6818181818181818,0.36666666666666664,0.16203703703703703,0.42857142857142855,0.46875,0.13333333333333333,0.41203703703703703,0.4044943820224719,0.4235294117647059,0.6666666666666666,0.2,0.5,0.42592592592592593,0.46384415887850466,0.43160000000000004,0.47627307692307697,0.09745762711864407,0.11979166666666667,0.03816793893129771,11.273837209302323,0.29714285714285715,11.0,16.0,15.0,4.0,10.0,29.0,,,3.0,10.0,14.0,44.0,,,20.0,5.0,14.0,30.0,85.0,39.0,3.0,,2.0,27.0,10.0,11.0,8.0,3.0,7.0,1.0,,6.0,1.0,4.0,,4.0,1.0,1.0,,12.0,3.0,,85.0,12.0,0.9285714285714286,0.3181818181818182,,0.35714285714285715,0.3333333333333333,0.5128205128205128,0.5188679245283019,0.5985915492957746,0.2037037037037037,0.08571428571428572,0.0449438202247191,,0.009259259259259259,0.011111111111111112,0.06944444444444445,0.13425925925925927,0.3448275862068966,0.35714285714285715,0.9,,,,,0.3018867924528302,0.6875,0.07547169811320754,0.18867924528301888,0.3,0.37037037037037035,,0.3244274809160305,25.829545454545453,4.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.045454545454545456,0.06666666666666667,0.034482758620689655,0.26666666666666666,0.2857142857142857,1.0,0.5,,,,,,,,,True,
2624,1610612746,Quinton Ross,Quinton Ross,2624,LAC,90271.0,1505,-324.0,2865,2911,676,730,295.0,5776,37.0,72.0,7.0,19.0,5.0,30.0,80.0,212.0,122.0,314.0,40.0,311.0,3164,13.0,31.0,9.0,38.0,61.0,192.0,52.0,12.0,23.0,76.0,88.0,16.0,47.0,188.0,44.0,25.0,90.0,3.0,118.0,54.0,172.0,2.0,43.0,30.0,13.0,19.0,15.0,10.0,29.0,3.0,5.0,68.0,132.0,7.0,61.0,10.0,60.0,8.0,28.0,33.0,23.0,8.0,33.0,22.0,,676,18.0,0.7868852459016393,0.8275862068965517,0.3885350318471338,0.41935483870967744,0.4044776119402985,0.4393939393939394,0.4307479224376731,0.4634146341463415,0.0732484076433121,0.2222222222222222,12.149532710280374,0.6551724137931034,0.028846153846153848,0.09045226130653267,0.03914590747330961,0.07668711656441718,0.08705526116578349,0.03911439114391144,0.051587301587301584,0.03514376996805112,0.03577817531305903,0.07282913165266107,0.09848484848484848,0.10160427807486631,0.0642570281124498,0.11688311688311688,0.011560693641618497,0.6666666666666666,0.21492537313432836,0.5138888888888888,0.6607142857142857,0.6486486486486487,0.08955223880597014,0.16666666666666666,0.2,0.4,0.6328358208955224,0.37735849056603776,0.38095238095238093,0.875,0.5757575757575758,0.3684210526315789,0.27761194029850744,0.44508063063063064,0.4705089285714287,0.4359507042253521,0.07887323943661972,0.08383233532934131,0.12218649517684887,13.90509554140127,0.23595113438045376,8.0,11.0,11.0,7.0,2.0,10.0,1.0,2.0,1.0,4.0,9.0,21.0,1.0,2.0,24.0,6.0,11.0,12.0,78.0,24.0,3.0,,2.0,8.0,2.0,12.0,12.0,,13.0,9.0,1.0,1.0,1.0,4.0,,2.0,8.0,,,6.0,,,78.0,7.0,0.8888888888888888,0.42857142857142855,0.5,0.5454545454545454,0.47368421052631576,0.39344262295081966,0.4583333333333333,0.4875,0.0626865671641791,0.16666666666666666,0.009433962264150943,0.010752688172043012,0.03896103896103896,0.03482587064676617,0.03283582089552239,0.029850746268656716,0.2,0.2,0.5,0.14285714285714285,0.06060606060606061,0.5,,0.1527777777777778,0.7272727272727273,0.09722222222222222,0.05555555555555555,0.25,0.25,,0.2508038585209003,26.152380952380955,7.0,5.0,,,5.0,,,,,,,0.6363636363636364,0.6363636363636364,1.0,0.7142857142857143,2.0,0.06666666666666667,,,,,,,True,
1894,1610612746,Corey Maggette,Corey Maggette,1894,LAC,48861.0,814,-137.0,1584,1598,330,319,160.0,3182,62.0,91.0,9.0,11.0,12.0,49.0,47.0,114.0,121.0,254.0,152.0,481.0,1724,12.0,19.0,2.0,38.0,37.0,130.0,112.0,14.0,22.0,52.0,61.0,13.0,28.0,131.0,21.0,28.0,75.0,8.0,111.0,21.0,132.0,8.0,27.0,14.0,13.0,34.0,13.0,40.0,74.0,4.0,14.0,23.0,64.0,2.0,151.0,16.0,184.0,14.0,69.0,2.0,1.0,,2.0,1.0,,330,5.0,0.5371900826446281,0.5701754385964912,0.4763779527559055,0.631578947368421,0.5156739811912225,0.6923076923076923,0.5927318295739349,0.7037037037037037,0.08661417322834646,0.13186813186813187,26.7836919592299,0.4594594594594595,0.1568627450980392,0.13686131386861314,0.03398058252427184,0.15217391304347827,0.1407103825136612,0.028455284552845527,0.0273972602739726,0.05,0.0273972602739726,0.0913978494623656,0.14685314685314685,0.1689497716894977,0.16551724137931034,0.10256410256410256,0.05517241379310345,0.5,0.2852664576802508,0.6813186813186813,0.7848101265822784,0.41935483870967744,0.1536050156739812,0.24489795918367346,0.2926829268292683,0.25,0.3573667711598746,0.41228070175438597,0.41964285714285715,0.7659574468085106,0.4230769230769231,0.8181818181818182,0.4890282131661442,0.49022484276729555,0.5262846153846154,0.4957556603773586,0.18882978723404256,0.22330097087378642,0.079002079002079,10.294094488188977,0.20833333333333334,9.0,17.0,4.0,2.0,28.0,61.0,3.0,5.0,6.0,14.0,29.0,65.0,4.0,7.0,18.0,7.0,16.0,55.0,112.0,81.0,6.0,,,61.0,28.0,9.0,7.0,2.0,11.0,,,8.0,6.0,21.0,,12.0,9.0,8.0,2.0,23.0,2.0,2.0,112.0,21.0,0.9310344827586207,0.4461538461538462,0.5714285714285714,0.4375,0.4461538461538462,0.4864864864864865,0.5377358490566038,0.6363636363636364,0.20376175548589343,0.16326530612244897,0.017543859649122806,,,,0.012539184952978056,0.19122257053291536,0.45901639344262296,0.45901639344262296,0.9285714285714286,0.1111111111111111,0.19230769230769232,0.6,1.0,0.32075471698113206,0.5294117647058824,0.03773584905660377,0.2641509433962264,0.42857142857142855,0.45901639344262296,0.029850746268656716,0.23284823284823286,25.580000000000002,1.0,1.0,,1.0,7.0,,,,,,,0.25,0.25,1.0,0.5,1.0,,1.0,2.0,0.07692307692307693,0.5,1.0,,True,
201154,1610612746,Al Thornton,Al Thornton,201154,LAC,40822.0,680,-207.0,1280,1312,285,292,136.0,2592,41.0,76.0,14.0,17.0,21.0,48.0,42.0,119.0,104.0,243.0,71.0,327.0,1450,19.0,30.0,12.0,53.0,41.0,104.0,104.0,26.0,20.0,31.0,33.0,13.0,17.0,68.0,29.0,20.0,46.0,16.0,82.0,32.0,114.0,4.0,17.0,14.0,3.0,14.0,9.0,33.0,47.0,5.0,12.0,23.0,55.0,2.0,76.0,3.0,94.0,10.0,41.0,15.0,11.0,3.0,15.0,9.0,,285,5.0,0.5,0.5714285714285714,0.4279835390946502,0.6333333333333333,0.445993031358885,0.640625,0.4969512195121951,0.6973684210526315,0.0823045267489712,0.23684210526315788,26.114206128133706,0.2978723404255319,0.35555555555555557,0.10599078341013825,0.055449330783938815,0.136986301369863,0.11379310344827587,0.05144694533762058,0.09482758620689655,0.0546875,0.03942652329749104,0.10982658959537572,0.07766990291262135,0.12025316455696203,0.15384615384615385,0.06896551724137931,0.027586206896551724,0.6,0.26480836236933797,0.5394736842105263,0.7068965517241379,0.36585365853658536,0.1672473867595819,0.4375,0.45652173913043476,0.47619047619047616,0.4146341463414634,0.35294117647058826,0.35294117647058826,0.6428571428571429,0.53125,0.8235294117647058,0.4181184668989547,0.4685336842105264,0.5036793103448275,0.4756529411764708,0.1289308176100629,0.14963503649635038,0.1620795107033639,10.87037037037037,0.22265625,8.0,12.0,2.0,,15.0,42.0,1.0,2.0,5.0,12.0,16.0,44.0,1.0,2.0,20.0,5.0,12.0,24.0,79.0,48.0,,,1.0,41.0,15.0,2.0,1.0,1.0,1.0,3.0,,1.0,6.0,5.0,,11.0,2.0,2.0,,10.0,1.0,1.0,79.0,10.0,1.0,0.36363636363636365,0.5,0.4166666666666667,0.37209302325581395,0.4878048780487805,0.5188679245283019,0.5808823529411765,0.15331010452961671,0.041666666666666664,,,0.030303030303030304,0.021739130434782608,0.006968641114982578,0.14634146341463414,0.35714285714285715,0.35714285714285715,1.0,0.07142857142857142,0.0625,0.5,1.0,0.22641509433962265,0.6666666666666666,,0.22641509433962265,0.4166666666666667,0.36585365853658536,,0.2415902140672783,26.031818181818185,1.0,,,,8.0,,,,,,,0.5,0.5,1.0,,1.0,0.14285714285714285,,,,,,3.0,True,
1739,1610612746,Ruben Patterson,Ruben Patterson,1739,LAC,4069.0,68,-23.0,133,141,40,45,16.0,274,4.0,10.0,1.0,4.0,1.0,4.0,,,5.0,14.0,5.0,15.0,162,1.0,4.0,1.0,3.0,3.0,2.0,8.0,2.0,3.0,1.0,2.0,1.0,,5.0,5.0,4.0,5.0,1.0,10.0,5.0,15.0,1.0,3.0,3.0,,1.0,1.0,3.0,4.0,,4.0,5.0,8.0,,6.0,1.0,11.0,1.0,3.0,2.0,2.0,,2.0,,,40,,0.2,0.25,0.35714285714285715,0.25,0.35714285714285715,0.25,0.39473684210526316,0.25,0.21428571428571427,0.1,15.131578947368421,0.25,0.25,0.11363636363636363,0.09615384615384616,0.19047619047619047,0.13846153846153847,0.07462686567164178,0.16666666666666666,0.18181818181818182,0.034482758620689655,0.045454545454545456,0.25,0.1,0.17647058823529413,0.25,0.16666666666666666,,0.7142857142857143,0.4,0.4444444444444444,,0.2857142857142857,0.25,0.5,1.0,,,,,1.0,0.25,0.7142857142857143,0.5357571428571429,0.565825,0.5678,0.1875,0.1875,0.2,2.357142857142857,0.3007518796992481,1.0,3.0,,,,,,,,,,,,,1.0,,,1.0,3.0,,,,,,,1.0,,1.0,,,,,,,,3.0,,,,3.0,,,3.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,0.3,,0.5,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,True,
2424,1610612746,Dan Dickau,Dan Dickau,2424,LAC,27954.0,466,-80.0,867,882,197,224,97.0,1749,9.0,27.0,1.0,6.0,7.0,14.0,26.0,52.0,42.0,93.0,22.0,130.0,950,2.0,8.0,,7.0,27.0,34.0,50.0,,2.0,66.0,81.0,17.0,36.0,177.0,2.0,10.0,29.0,,39.0,5.0,44.0,,14.0,5.0,9.0,13.0,10.0,11.0,24.0,,6.0,25.0,48.0,,26.0,3.0,27.0,2.0,7.0,2.0,2.0,,2.0,1.0,,197,6.0,0.40476190476190477,0.40476190476190477,0.45161290322580644,0.25,0.4153846153846154,0.23333333333333334,0.4607142857142857,0.23333333333333334,0.021505376344086023,0.07407407407407407,16.649746192893403,0.5416666666666666,,0.09863945578231292,0.005797101449275362,0.10101010101010101,0.09923664122137404,0.0117096018735363,0.0125,,0.005405405405405406,0.07,0.1111111111111111,0.11475409836065574,0.1038961038961039,0.09090909090909091,,0.5,0.2076923076923077,0.3333333333333333,0.36,0.2222222222222222,0.1076923076923077,0.5,0.5,0.42857142857142855,0.4,0.5,0.5,0.46153846153846156,0.4,0.16666666666666666,0.49230769230769234,0.47737961538461526,0.5120769230769231,0.4379323529411765,0.058823529411764705,0.07142857142857142,0.05384615384615385,12.045161290322586,0.22722029988465975,2.0,8.0,3.0,1.0,7.0,34.0,1.0,7.0,,6.0,8.0,37.0,1.0,7.0,9.0,,7.0,17.0,35.0,12.0,12.0,,,34.0,7.0,15.0,13.0,2.0,13.0,3.0,,5.0,1.0,3.0,,4.0,2.0,4.0,1.0,4.0,,,35.0,4.0,0.5,0.21621621621621623,0.14285714285714285,,0.21621621621621623,0.3333333333333333,0.2647058823529412,0.4069767441860465,0.2846153846153846,,,,0.036585365853658534,0.03896103896103896,0.023076923076923078,0.26153846153846155,0.20588235294117646,0.21212121212121213,0.42857142857142855,1.0,0.4666666666666667,0.14285714285714285,1.0,0.23529411764705882,0.25,0.029411764705882353,0.17647058823529413,,0.20588235294117646,0.02631578947368421,0.2692307692307692,25.251351351351353,1.0,,1.0,,1.0,,,,0.02702702702702703,,0.029411764705882353,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,True,
208,1610612746,Sam Cassell,Sam Cassell,208,LAC,34050.0,568,-60.0,1102,1098,239,211,101.0,2200,16.0,33.0,,1.0,36.0,67.0,56.0,122.0,108.0,222.0,66.0,306.0,1188,7.0,12.0,2.0,16.0,35.0,58.0,158.0,,9.0,77.0,98.0,35.0,33.0,217.0,5.0,22.0,30.0,,52.0,6.0,58.0,1.0,11.0,5.0,6.0,19.0,11.0,28.0,47.0,2.0,11.0,11.0,38.0,4.0,59.0,8.0,72.0,3.0,29.0,2.0,2.0,,2.0,1.0,,239,2.0,0.26851851851851855,0.26851851851851855,0.4864864864864865,0.5833333333333334,0.47808764940239046,0.5384615384615384,0.5318021201413428,0.5714285714285714,0.04054054054054054,0.12121212121212122,27.160493827160494,0.40425531914893614,,0.07894736842105263,0.011627906976744186,0.171875,0.10236220472440945,0.011787819253438114,0.019801980198019802,0.0070921985815602835,0.010638297872340425,0.058394160583941604,0.11320754716981132,0.072992700729927,0.15555555555555556,0.21052631578947367,0.008,0.5,0.13147410358565736,0.48484848484848486,0.5517241379310345,0.125,0.26693227091633465,0.5373134328358209,0.5625,0.1388888888888889,0.4860557768924303,0.45901639344262296,0.4666666666666667,0.39285714285714285,0.07692307692307693,,0.24701195219123506,0.44539262948207176,0.38349999999999995,0.44764659090909087,0.10469314079422383,0.11693548387096774,0.05228758169934641,13.394594594594592,0.21687840290381125,3.0,7.0,1.0,1.0,8.0,28.0,,1.0,4.0,8.0,8.0,29.0,,1.0,21.0,4.0,9.0,20.0,74.0,18.0,6.0,,,28.0,8.0,21.0,21.0,,9.0,1.0,,15.0,1.0,8.0,,2.0,2.0,5.0,,6.0,,1.0,74.0,6.0,0.75,0.27586206896551724,,0.4444444444444444,0.27586206896551724,0.6,0.6136363636363636,0.6886792452830188,0.11553784860557768,0.04477611940298507,0.01639344262295082,,0.012658227848101266,0.015384615384615385,0.00398406374501992,0.11155378486055777,0.2857142857142857,0.2857142857142857,0.75,,0.07692307692307693,,,0.1590909090909091,0.42857142857142855,0.022727272727272728,0.18181818181818182,0.5,0.2857142857142857,,0.24183006535947713,25.548275862068966,,,,1.0,7.0,,,,,,,,,,,,,,,,,,,True,
