EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Corner3Assists,BadPassOutOfBoundsTurnovers,BadPassTurnovers,StepOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,BlockedAtRim,BlockedLongMidRange,3SecondViolations,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3FGM,SecondChanceFtPoints,HeaveAttempts,LongMidRangeAssists,Loose Ball Fouls,PenaltyCorner3Accuracy,Defensive 3 Seconds Violations,OffCorner3ReboundPct,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,on,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,Clear Path Fouls,OffensiveGoaltends,3pt And 1 Free Throw Trips
101124,1610612763,Hakim Warrick,Hakim Warrick,101124,MEM,9784.0,163,-44,324,332,125.0,85,45.0,656,25.0,38.0,8.0,13.0,12.0,15.0,6.0,9.0,5.0,23.0,1.0,3.0,5.0,3.0,5.0,36.0,70.0,3.0,6.0,7.0,88.0,372,9.0,18.0,18.0,16.0,23.0,3.0,5.0,5.0,46.0,48.0,24.0,9.0,12.0,5.0,3.0,7.0,8.0,1.0,9.0,1.0,6.0,2.0,19.0,2.0,14.0,1.0,11.0,16.0,5.0,32.0,17.0,49.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,2.0,8.0,2.0,15.0,3.0,2.0,13.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,46.0,125.0,2.0,1.0,0.6666666666666666,0.8,1.0,0.5,0.6,0.5,0.5142857142857142,0.5,0.6956521739130435,0.5328947368421053,0.5,0.7321428571428571,0.5365853658536586,0.47368421052631576,0.71875,0.07894736842105263,0.1,0.13157894736842105,0.2222222222222222,22.57217847769029,0.25,0.3125,0.05555555555555555,0.17391304347826086,0.12173913043478261,0.22916666666666666,0.0392156862745098,0.19285714285714287,0.0963855421686747,0.19230769230769232,0.12,0.02631578947368421,0.05405405405405406,0.034482758620689655,0.21875,0.25806451612903225,0.2571428571428571,0.15384615384615385,0.06896551724137931,1.0,0.5,0.6578947368421053,0.7575757575757576,0.64,0.11842105263157894,0.6666666666666666,0.8571428571428571,0.5,0.3026315789473684,0.21739130434782608,0.21739130434782608,1.0,0.013157894736842105,0.06578947368421052,0.6,0.6,1.0,0.7222222222222222,0.6153846153846154,0.25,0.5357142857142857,0.8,0.17857142857142858,0.6,0.5789473684210527,0.6,0.49153486842105265,0.5379066666666666,0.5014089285714286,0.07407407407407407,0.08,0.20454545454545456,0.5227272727272727,7.321428571428571,25.05,0.38580246913580246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
200752,1610612763,Rudy Gay,Rudy Gay,200752,MEM,11372.0,190,-32,381,375,132.0,95,44.0,756,14.0,18.0,1.0,3.0,3.0,5.0,7.0,21.0,8.0,21.0,6.0,8.0,22.0,2.0,10.0,29.0,60.0,11.0,28.0,14.0,105.0,406,4.0,7.0,14.0,8.0,18.0,2.0,12.0,7.0,29.0,16.0,42.0,24.0,4.0,22.0,8.0,2.0,,3.0,3.0,1.0,,,9.0,2.0,4.0,,4.0,15.0,2.0,21.0,6.0,27.0,,11.0,9.0,2.0,8.0,8.0,3.0,5.0,16.0,1.0,5.0,6.0,13.0,1.0,14.0,,,17.0,1.0,8.0,,9.0,1.0,9.0,6.0,29.0,132.0,3.0,,0.27586206896551724,0.2962962962962963,0.7272727272727273,0.39285714285714285,0.16666666666666666,0.39285714285714285,0.48333333333333334,0.5714285714285714,0.4444444444444444,0.5170454545454546,0.6363636363636364,0.36666666666666664,0.5473684210526316,0.6363636363636364,0.42424242424242425,0.3181818181818182,0.03333333333333333,0.1111111111111111,,25.34246575342466,0.5,0.14285714285714285,,0.12605042016806722,0.034482758620689655,0.08,0.028169014084507043,0.11242603550295859,0.03208556149732621,0.08695652173913043,,,0.037037037037037035,0.05128205128205128,0.11538461538461539,0.18518518518518517,0.08571428571428572,0.06666666666666667,,0.6666666666666666,0.20454545454545456,0.7777777777777778,0.875,0.42857142857142855,0.23863636363636365,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.23863636363636365,0.38095238095238093,0.38095238095238093,0.125,0.06818181818181818,0.25,0.36363636363636365,0.36363636363636365,0.75,0.2727272727272727,0.3333333333333333,,0.16666666666666666,0.6,0.3333333333333333,0.2,0.5227272727272727,0.36363636363636365,0.47499715909090906,0.5160277777777778,0.4719749999999999,0.08421052631578947,0.11940298507462686,0.13333333333333333,0.2761904761904762,9.846666666666666,24.917857142857144,0.3464566929133858,3.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,9.0,2.0,1.0,3.0,1.0,1.0,2.0,5.0,3.0,1.0,0.5,0.5,0.5,0.6666666666666666,0.18181818181818182,0.5,0.18181818181818182,0.5,1.0,0.06666666666666667,,,,,,,,,,,,,,,,,True,,,,,,,
200768,1610612763,Kyle Lowry,Kyle Lowry,200768,MEM,20119.0,335,17,673,678,274.0,191,79.0,1351,28.0,47.0,2.0,3.0,14.0,24.0,5.0,16.0,10.0,20.0,7.0,1.0,13.0,,8.0,43.0,83.0,4.0,20.0,33.0,131.0,687,2.0,3.0,9.0,22.0,42.0,2.0,12.0,20.0,70.0,18.0,68.0,9.0,,11.0,1.0,10.0,30.0,20.0,50.0,14.0,18.0,4.0,120.0,3.0,6.0,,11.0,19.0,,30.0,9.0,39.0,1.0,22.0,11.0,11.0,12.0,7.0,1.0,3.0,19.0,1.0,10.0,14.0,30.0,3.0,52.0,3.0,9.0,51.0,5.0,23.0,5.0,4.0,1.0,4.0,2.0,70.0,274.0,1.0,5.0,0.20930232558139536,0.20930232558139536,0.75,0.2,0.16666666666666666,0.2222222222222222,0.5180722891566265,0.6666666666666666,0.5238095238095238,0.47572815533980584,0.5833333333333334,0.46296296296296297,0.5198412698412699,0.6428571428571429,0.5147058823529411,0.1941747572815534,0.12048192771084337,0.2127659574468085,,18.979057591623036,0.631578947368421,,,0.0892018779342723,0.031413612565445025,0.11224489795918367,0.025,0.09646302250803858,0.028938906752411574,0.02666666666666667,0.037037037037037035,0.03225806451612903,0.034482758620689655,0.08196721311475409,0.1320754716981132,0.0707070707070707,0.10810810810810811,0.125,0.024390243902439025,0.5,0.4563106796116505,0.5957446808510638,0.7567567567567568,0.21428571428571427,0.1553398058252427,0.3125,0.3125,,0.1941747572815534,0.5,0.5,0.3,0.06796116504854369,0.1262135922330097,0.07692307692307693,0.07692307692307693,,0.5,0.6666666666666666,,0.4444444444444444,0.5833333333333334,0.14814814814814814,,0.6504854368932039,0.09090909090909091,0.5114964999999999,0.501425,0.506478431372549,0.19008264462809918,0.22772277227722773,0.06870229007633588,0.5343511450381679,6.56987951807229,28.455000000000005,0.40713224368499257,3.0,,,4.0,1.0,3.0,1.0,3.0,3.0,6.0,,9.0,,3.0,,3.0,,,0.3333333333333333,0.42857142857142855,0.42857142857142855,1.0,,,0.5,0.3333333333333333,,0.07407407407407407,2.0,2.0,2.0,8.0,1.0,0.5,,,,,,,,,,,True,,,,,,,
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,7576.0,126,-10,251,256,129.0,97,29.0,507,16.0,26.0,3.0,4.0,5.0,9.0,,2.0,3.0,7.0,4.0,4.0,9.0,4.0,9.0,19.0,35.0,6.0,13.0,17.0,73.0,294,4.0,6.0,10.0,8.0,16.0,5.0,11.0,11.0,42.0,2.0,36.0,18.0,2.0,9.0,4.0,4.0,13.0,13.0,26.0,12.0,11.0,1.0,65.0,2.0,1.0,,6.0,9.0,,15.0,3.0,18.0,,2.0,1.0,1.0,5.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,7.0,,13.0,,1.0,20.0,2.0,10.0,1.0,,,,,42.0,129.0,3.0,1.0,0.05263157894736842,0.05555555555555555,1.0,0.46153846153846156,0.45454545454545453,0.46153846153846156,0.5428571428571428,0.6666666666666666,0.5,0.5833333333333334,0.5714285714285714,0.5740740740740741,0.6403508771929824,0.7142857142857143,0.6363636363636364,0.2708333333333333,0.11428571428571428,0.15384615384615385,,21.501706484641637,0.8333333333333334,,,0.1232876712328767,0.012987012987012988,0.17142857142857143,0.05,0.1388888888888889,0.02564102564102564,0.027777777777777776,,,0.07142857142857142,0.07407407407407407,,0.20588235294117646,0.15384615384615385,0.2222222222222222,,,0.5416666666666666,0.6153846153846154,0.7272727272727273,0.0625,0.041666666666666664,,,,0.14583333333333334,0.42857142857142855,0.42857142857142855,,0.08333333333333333,0.1875,0.4444444444444444,0.4444444444444444,1.0,0.5714285714285714,0.75,,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.4444444444444444,0.8125,0.4444444444444444,0.5366708333333333,0.4822875,0.5196574074074074,0.17857142857142858,0.23255813953488372,0.136986301369863,0.5753424657534246,4.517142857142857,24.45384615384615,0.5139442231075697,2.0,,,2.0,,1.0,,1.0,,1.0,,3.0,,,,,,,,0.5,0.5,1.0,,,0.14285714285714285,,,0.07407407407407407,1.0,2.0,,1.0,,0.5,,,,,,,,,,,True,,,,,,,
2073,1610612763,Brian Cardinal,Brian Cardinal,2073,MEM,26383.0,440,12,887,894,382.0,275,103.0,1781,11.0,23.0,6.0,12.0,2.0,8.0,3.0,6.0,4.0,16.0,28.0,17.0,53.0,9.0,20.0,18.0,45.0,25.0,81.0,13.0,124.0,929,7.0,15.0,20.0,3.0,14.0,11.0,32.0,4.0,43.0,26.0,10.0,75.0,6.0,53.0,17.0,2.0,11.0,11.0,22.0,6.0,9.0,1.0,55.0,8.0,15.0,3.0,14.0,51.0,5.0,70.0,26.0,96.0,5.0,10.0,7.0,3.0,16.0,7.0,,6.0,23.0,4.0,9.0,38.0,62.0,2.0,27.0,2.0,7.0,19.0,2.0,7.0,3.0,2.0,,2.0,1.0,43.0,382.0,6.0,3.0,0.7222222222222222,0.8666666666666667,1.0,0.30864197530864196,0.34375,0.30864197530864196,0.4,0.4666666666666667,0.21428571428571427,0.44047619047619047,0.5,0.42391304347826086,0.458955223880597,0.5,0.43,0.6428571428571429,0.044444444444444446,0.08695652173913043,,15.544554455445546,0.6956521739130435,0.14705882352941177,0.06,0.18214285714285713,0.05905511811023622,0.112,0.05228758169934641,0.16049382716049382,0.056511056511056514,0.04854368932038835,0.09090909090909091,0.047058823529411764,0.04504504504504504,0.2619047619047619,0.22727272727272727,0.1076923076923077,0.12222222222222222,0.08571428571428572,0.06329113924050633,0.5,0.18253968253968253,0.4782608695652174,0.5238095238095238,0.7272727272727273,0.047619047619047616,0.5,0.5,0.6666666666666666,0.12698412698412698,0.25,0.25,0.75,0.2222222222222222,0.42063492063492064,0.32075471698113206,0.32075471698113206,1.0,0.6,0.5,0.5,0.17391304347826086,0.25,0.43478260869565216,0.45,0.8253968253968254,0.32075471698113206,0.5087008000000001,0.5012566666666667,0.5004466666666667,0.05343511450381679,0.14,0.16129032258064516,0.3467741935483871,8.071111111111112,24.998765432098768,0.4306651634723788,8.0,1.0,2.0,12.0,1.0,3.0,2.0,5.0,,5.0,4.0,10.0,,,1.0,2.0,,,0.4,0.2857142857142857,0.2857142857142857,1.0,0.1,0.5,0.15,0.3333333333333333,1.0,0.2608695652173913,2.0,,,1.0,1.0,0.16666666666666666,1.0,0.07142857142857142,1.0,,,,,,,,True,,,,,,,
201159,1610612763,Javaris Crittenton,Javaris Crittenton,201159,MEM,9914.0,165,41,335,337,172.0,121,37.0,672,26.0,48.0,4.0,6.0,17.0,27.0,3.0,5.0,4.0,12.0,2.0,3.0,13.0,2.0,3.0,33.0,65.0,3.0,15.0,34.0,109.0,325,4.0,6.0,8.0,19.0,34.0,2.0,3.0,17.0,61.0,10.0,56.0,6.0,4.0,13.0,3.0,6.0,12.0,7.0,19.0,5.0,8.0,4.0,45.0,2.0,4.0,1.0,8.0,17.0,1.0,26.0,7.0,33.0,,6.0,3.0,3.0,5.0,4.0,,1.0,9.0,,2.0,2.0,10.0,1.0,32.0,,3.0,48.0,5.0,22.0,3.0,1.0,,1.0,,61.0,172.0,2.0,3.0,0.15151515151515152,0.16129032258064516,0.6666666666666666,0.2,0.6666666666666666,0.2,0.5076923076923077,0.6666666666666666,0.5588235294117647,0.46875,0.5714285714285714,0.5945945945945946,0.5396039603960396,0.5714285714285714,0.6354166666666666,0.1875,0.09230769230769231,0.125,,29.333333333333332,0.5555555555555556,0.125,0.04,0.15178571428571427,0.046511627906976744,0.13559322033898305,0.03389830508474576,0.14619883040935672,0.041379310344827586,0.0851063829787234,,,0.02564102564102564,0.05714285714285714,0.21739130434782608,0.18518518518518517,0.1111111111111111,0.21428571428571427,,,0.6,0.5416666666666666,0.6190476190476191,0.15384615384615385,0.0625,0.6,0.6,,0.15,0.3333333333333333,0.3333333333333333,0.25,0.025,0.1625,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.8571428571428571,0.6666666666666666,,0.7297297297297297,0.6296296296296297,0.08108108108108109,0.6666666666666666,0.7875,0.23076923076923078,0.5400443750000001,0.5504083333333334,0.55295,0.23469387755102042,0.2682926829268293,0.07339449541284404,0.5596330275229358,4.312307692307693,25.466666666666665,0.5134328358208955,,,,,,1.0,,1.0,3.0,2.0,,4.0,,1.0,,1.0,,,,,,,,,0.14285714285714285,,,,,,,,,,,0.05,,1.0,0.0625,,,,,,True,,,,,,,
2198,1610612763,Kwame Brown,Kwame Brown,2198,MEM,5935.0,99,4,195,197,93.0,52,20.0,392,9.0,15.0,2.0,5.0,5.0,8.0,3.0,5.0,,1.0,,,,,,12.0,21.0,,,10.0,34.0,205,3.0,6.0,7.0,8.0,12.0,,,5.0,21.0,10.0,14.0,,4.0,,,2.0,7.0,2.0,9.0,2.0,4.0,1.0,20.0,1.0,8.0,1.0,7.0,10.0,5.0,22.0,10.0,32.0,,4.0,2.0,2.0,4.0,3.0,,2.0,7.0,,2.0,7.0,10.0,1.0,25.0,2.0,4.0,23.0,3.0,11.0,2.0,2.0,,2.0,2.0,21.0,93.0,,2.0,0.4166666666666667,0.5,,,,,0.5714285714285714,0.5,0.6666666666666666,0.5714285714285714,0.5,0.6666666666666666,0.5483870967741935,0.5,0.5833333333333334,,0.09523809523809523,0.13333333333333333,,17.27272727272727,0.5714285714285714,0.625,0.06666666666666667,0.14705882352941177,0.1702127659574468,0.25,0.030303030303030304,0.17708333333333334,0.1125,0.28,,0.07142857142857142,0.045454545454545456,0.14285714285714285,0.06666666666666667,0.1794871794871795,0.22727272727272727,0.3333333333333333,,1.0,0.7142857142857143,0.6,0.6923076923076923,0.4444444444444444,0.23809523809523808,0.6,0.6,0.3333333333333333,0.047619047619047616,,,,,,,,,0.8333333333333334,0.4,,0.6666666666666666,0.625,,,0.7142857142857143,,0.536252380952381,0.5462,0.5412,0.3793103448275862,0.3793103448275862,0.20588235294117646,0.6176470588235294,2.2142857142857144,,0.47692307692307695,,,,,,,,,,,1.0,2.0,,1.0,,2.0,,,,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,True,,,,,,,
2418,1610612763,Casey Jacobsen,Casey Jacobsen,2418,MEM,7861.0,131,52,268,272,157.0,103,27.0,540,9.0,10.0,1.0,1.0,3.0,3.0,1.0,3.0,,1.0,11.0,1.0,6.0,1.0,4.0,10.0,14.0,4.0,17.0,2.0,34.0,258,1.0,1.0,5.0,4.0,6.0,4.0,13.0,2.0,22.0,14.0,6.0,12.0,2.0,6.0,1.0,1.0,5.0,4.0,9.0,2.0,5.0,,22.0,,2.0,,2.0,7.0,,9.0,2.0,11.0,1.0,1.0,1.0,,2.0,5.0,1.0,,7.0,,4.0,4.0,8.0,1.0,6.0,1.0,1.0,4.0,,2.0,,,,,,22.0,157.0,,,0.7,0.7777777777777778,1.0,0.23529411764705882,0.3076923076923077,0.23529411764705882,0.7142857142857143,1.0,0.6666666666666666,0.5161290322580645,1.25,0.5263157894736842,0.5151515151515151,1.25,0.5238095238095238,0.5483870967741935,0.07142857142857142,,0.3333333333333333,13.422818791946309,0.2857142857142857,,,0.08536585365853659,0.030303030303030304,0.05555555555555555,,0.07627118644067797,0.01818181818181818,,0.05555555555555555,0.04,,0.043478260869565216,0.11764705882352941,0.09523809523809523,0.03571428571428571,0.125,0.06666666666666667,,0.3225806451612903,0.9,0.9,0.7777777777777778,0.0967741935483871,0.3333333333333333,0.5,,0.03225806451612903,,,,0.3548387096774194,0.1935483870967742,0.16666666666666666,0.16666666666666666,1.0,0.5,1.0,,0.15789473684210525,1.0,0.21052631578947367,0.25,0.8709677419354839,0.16666666666666666,0.5636822580645162,0.617,0.5452157894736842,0.06060606060606061,0.125,0.14705882352941177,0.6470588235294118,2.9499999999999997,23.900000000000002,0.585820895522388,3.0,,,9.0,1.0,1.0,1.0,1.0,,2.0,3.0,2.0,,,,,,,1.0,0.2727272727272727,0.3,1.0,,,0.5,1.0,1.0,0.47368421052631576,3.0,,,,,0.3333333333333333,,,,,,1.0,0.058823529411764705,0.09090909090909091,,,True,,,,,,,
2434,1610612763,Juan Carlos Navarro,Juan Carlos Navarro,2434,MEM,13176.0,220,-38,453,458,157.0,127,49.0,911,4.0,11.0,,1.0,1.0,4.0,9.0,22.0,2.0,12.0,2.0,12.0,41.0,4.0,15.0,15.0,45.0,13.0,43.0,26.0,95.0,509,2.0,3.0,15.0,4.0,12.0,5.0,16.0,7.0,30.0,8.0,22.0,33.0,2.0,41.0,12.0,3.0,14.0,3.0,17.0,2.0,10.0,1.0,37.0,,6.0,,5.0,9.0,2.0,16.0,6.0,22.0,4.0,5.0,2.0,3.0,13.0,2.0,,7.0,15.0,,5.0,4.0,10.0,,20.0,,2.0,28.0,1.0,9.0,3.0,,,,,30.0,157.0,2.0,2.0,0.26666666666666666,0.2857142857142857,0.8461538461538461,0.3023255813953488,0.3125,0.3023255813953488,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.39204545454545453,0.7222222222222222,0.4107142857142857,0.465,0.75,0.46774193548387094,0.48863636363636365,0.06666666666666667,,0.045454545454545456,22.54901960784314,0.8666666666666667,0.1,,0.06293706293706294,0.04477611940298507,0.09090909090909091,,0.0707070707070707,0.028708133971291867,0.046511627906976744,0.07142857142857142,0.02040816326530612,,0.023255813953488372,0.030303030303030304,0.1044776119402985,0.11428571428571428,0.05,0.07272727272727272,,0.125,0.36363636363636365,0.36363636363636365,,0.25,0.4090909090909091,0.42857142857142855,0.3333333333333333,0.13636363636363635,0.16666666666666666,0.2,0.5,0.022727272727272728,0.4659090909090909,0.2926829268292683,0.3,0.8333333333333334,0.1111111111111111,,,0.14285714285714285,0.25,0.5357142857142857,0.26666666666666666,0.6136363636363636,0.2926829268292683,0.49093579545454546,0.5003714285714286,0.4851660714285714,0.10309278350515463,0.16981132075471697,0.15789473684210525,0.3157894736842105,9.211111111111114,25.41395348837209,0.3465783664459161,1.0,,,1.0,3.0,6.0,3.0,6.0,6.0,1.0,,6.0,,2.0,2.0,,,,0.5,0.5,0.5,1.0,,,0.6666666666666666,0.5,1.0,0.03571428571428571,1.0,2.0,,3.0,,1.0,,,,1.0,0.022727272727272728,1.0,0.023255813953488372,,0.16666666666666666,0.024390243902439025,True,,,,,,,
2810,1610612763,Andre Brown,Andre Brown,2810,MEM,4391.0,73,16,151,153,86.0,65,16.0,304,13.0,16.0,1.0,3.0,6.0,9.0,1.0,6.0,,2.0,,,,,,14.0,24.0,,,11.0,39.0,157,1.0,3.0,5.0,6.0,13.0,,,6.0,18.0,24.0,4.0,,,,,2.0,2.0,,2.0,,1.0,,4.0,2.0,1.0,,5.0,7.0,5.0,17.0,3.0,20.0,,2.0,1.0,1.0,,3.0,,,3.0,1.0,1.0,6.0,8.0,1.0,13.0,,,18.0,4.0,7.0,4.0,3.0,,3.0,2.0,18.0,86.0,,4.0,0.8571428571428571,0.8571428571428571,,,,,0.5833333333333334,0.3333333333333333,0.46153846153846156,0.5833333333333334,0.3333333333333333,0.46153846153846156,0.6290322580645161,0.5,0.47368421052631576,,0.08333333333333333,0.0625,0.16666666666666666,20.118343195266274,,0.8333333333333334,,0.175,0.024390243902439025,0.17857142857142858,0.07407407407407407,0.17647058823529413,0.04411764705882353,,0.07692307692307693,,0.08695652173913043,0.23076923076923078,0.4,0.09090909090909091,0.2631578947368421,,,0.6666666666666666,0.6666666666666666,0.8125,0.8666666666666667,0.8461538461538461,0.25,0.16666666666666666,0.2,1.0,0.08333333333333333,,,,,,,,,1.0,0.3333333333333333,,0.6923076923076923,0.6666666666666666,,,0.6666666666666666,,0.5297625,0.66215,0.5536076923076922,0.25925925925925924,0.25925925925925924,0.1282051282051282,0.46153846153846156,3.358333333333334,,0.5695364238410596,,,,,,,,,,,2.0,,,,,3.0,,,,,,,,,,,,,,3.0,,1.0,1.0,,,,,,,,,,,,True,,,,,,,
