EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,Offensive Fouls,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyArc3FGM,PtsUnassisted3s,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFtPoints,PtsPutbacks,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,LongMidRangePctBlocked,OffFTReboundPct,OffAtRimReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Arc3PctBlocked,on,Clear Path Fouls,Blocked3s,BlockedArc3
101133,1610612759,Ian Mahinmi,Ian Mahinmi,101133,SAS,1214.0,20,-14.0,39,40,22.0,15.0,4.0,79,6.0,9.0,1.0,1.0,4.0,7.0,3.0,6.0,12.0,7.0,19.0,51,1.0,1.0,2.0,4.0,9.0,2.0,10.0,6.0,6.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,5.0,5.0,2.0,2.0,2.0,1.0,3.0,1.0,5.0,1.0,7.0,1.0,3.0,1.0,4.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,10.0,22.0,1.0,1.0,0.5,0.5,0.5,1.0,0.4444444444444444,0.5,1.0,0.4444444444444444,0.6333333333333333,1.0,0.5,0.25,0.1111111111111111,0.6666666666666666,39.53488372093023,0.5,0.2857142857142857,0.2,0.5714285714285714,0.75,0.75,0.6666666666666666,0.75,0.5,0.25,1.0,1.0,0.7777777777777778,0.5714285714285714,0.75,0.5091333333333333,0.5255888888888889,0.21428571428571427,0.21428571428571427,0.10526315789473684,0.5263157894736842,2.9916666666666667,0.5641025641025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,25859.0,431,28.0,785,803,258.0,254.0,90.0,1588,6.0,8.0,2.0,2.0,2.0,3.0,8.0,17.0,31.0,9.0,109.0,824,3.0,6.0,9.0,7.0,11.0,9.0,44.0,30.0,4.0,2.0,4.0,7.0,1.0,17.0,23.0,6.0,34.0,40.0,3.0,7.0,2.0,11.0,38.0,,18.0,4.0,15.0,,1.0,5.0,3.0,2.0,1.0,3.0,1.0,,,,44.0,258.0,7.0,5.0,0.8823529411764706,0.8823529411764706,0.5483870967741935,0.5,0.6363636363636364,0.6410256410256411,0.4090909090909091,0.6730769230769231,0.6411764705882353,0.4090909090909091,0.6666666666666666,0.06451612903225806,0.125,0.125,10.325476992143658,0.2222222222222222,0.08041958041958042,0.07387862796833773,0.024390243902439025,0.3333333333333333,0.10256410256410256,0.75,0.8571428571428571,0.6666666666666666,0.10256410256410256,0.18181818181818182,1.0,0.11538461538461539,0.6666666666666666,0.7051282051282052,0.5158960526315788,0.5046145833333333,0.025,0.03125,0.08256880733944955,0.4036697247706422,12.219354838709679,0.3286624203821656,3.0,8.0,15.0,21.0,42.0,1.0,4.0,7.0,12.0,1.0,5.0,1.0,3.0,22.0,47.0,1.0,5.0,7.0,15.0,66.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,5.0,6.0,1.0,8.0,5.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.46808510638297873,0.2,0.4666666666666667,0.4888888888888889,0.6025641025641025,0.02127659574468085,0.023809523809523808,0.5714285714285714,0.015151515151515152,0.053763440860215055,0.019230769230769232,0.016304347826086956,0.01098901098901099,0.030303030303030304,0.019230769230769232,0.019230769230769232,0.05747126436781609,0.13675213675213677,0.05405405405405406,0.05263157894736842,0.030303030303030304,0.375,0.42857142857142855,1.0,0.19230769230769232,0.5333333333333333,0.5333333333333333,1.0,0.5384615384615384,0.5,0.5121951219512195,1.0,0.0641025641025641,0.2,0.2,1.0,0.5,0.36363636363636365,0.25,1.0,0.09090909090909091,0.46153846153846156,0.5833333333333334,0.11538461538461539,0.3333333333333333,0.5082,0.020833333333333332,24.534042553191494,,,,,,,,,,,,,,,,,,,,True,,,
200827,1610612759,Darius Washington,Darius Washington,200827,SAS,4439.0,74,-12.0,145,144,71.0,61.0,14.0,289,5.0,6.0,1.0,1.0,2.0,3.0,4.0,8.0,18.0,5.0,27.0,155,2.0,2.0,4.0,4.0,10.0,2.0,13.0,6.0,10.0,1.0,3.0,7.0,1.0,18.0,8.0,,8.0,11.0,4.0,7.0,3.0,4.0,7.0,,6.0,1.0,8.0,,3.0,1.0,,,,,,,,,13.0,71.0,1.0,1.0,0.375,0.375,0.4444444444444444,1.0,0.4,0.44,1.0,0.4230769230769231,0.46551724137931033,1.0,0.43333333333333335,0.05555555555555555,,0.25,22.5,,0.16326530612244897,0.125,0.23529411764705882,,0.24,0.8333333333333334,0.8333333333333334,0.2,0.16,0.5,1.0,0.23076923076923078,0.6666666666666666,0.52,0.454982,0.41305000000000003,0.10714285714285714,0.14285714285714285,0.14814814814814814,0.48148148148148145,10.927777777777777,0.4896551724137931,,3.0,8.0,,,,,,,2.0,7.0,,3.0,2.0,7.0,,,1.0,3.0,3.0,,7.0,2.0,,4.0,4.0,,,2.0,1.0,2.0,,3.0,,1.0,,1.0,3.0,1.0,3.0,,,2.0,,,,0.5,0.2857142857142857,,0.3333333333333333,0.2857142857142857,0.28,,,0.42857142857142855,0.04878048780487805,,0.047619047619047616,0.04838709677419355,0.1,0.06666666666666667,,0.14285714285714285,,0.16666666666666666,,,,,,,0.32,0.375,0.375,0.6666666666666666,,,,,0.28,0.2857142857142857,0.2857142857142857,0.5,,,,,,,,0.23076923076923078,0.2857142857142857,0.443,,26.67142857142857,1.0,3.0,0.3333333333333333,,,,,,,,,,,,,,,,,True,,,
2137,1610612759,Ime Udoka,Ime Udoka,2137,SAS,78955.0,1316,164.0,2460,2472,757.0,819.0,262.0,4932,46.0,80.0,7.0,21.0,14.0,23.0,32.0,98.0,210.0,44.0,423.0,2471,11.0,28.0,45.0,26.0,50.0,20.0,132.0,146.0,50.0,21.0,48.0,63.0,19.0,141.0,126.0,27.0,192.0,228.0,29.0,58.0,9.0,45.0,127.0,6.0,57.0,4.0,58.0,8.0,22.0,9.0,17.0,9.0,5.0,17.0,8.0,,,,132.0,757.0,15.0,8.0,0.7448979591836735,0.7684210526315789,0.4666666666666667,0.39285714285714285,0.52,0.5053333333333333,0.4878048780487805,0.5333333333333333,0.5276381909547738,0.5232558139534884,0.559322033898305,0.1,0.1625,0.21875,16.515755161173487,0.34177215189873417,0.1425339366515837,0.14360313315926893,0.11020408163265306,0.47058823529411764,0.21333333333333335,0.575,0.6865671641791045,0.6956521739130435,0.08533333333333333,0.5121951219512195,0.3333333333333333,0.21904761904761905,0.6086956521739131,0.6533333333333333,0.5110048128342247,0.5087192307692308,0.05912596401028278,0.09821428571428571,0.10638297872340426,0.3120567375886525,10.40285714285715,0.30772357723577237,13.0,39.0,98.0,46.0,125.0,5.0,11.0,15.0,44.0,15.0,40.0,2.0,11.0,61.0,165.0,6.0,13.0,20.0,55.0,183.0,1.0,39.0,15.0,1.0,15.0,7.0,8.0,8.0,21.0,14.0,21.0,39.0,36.0,4.0,56.0,33.0,23.0,29.0,6.0,22.0,7.0,3.0,11.0,6.0,1.0,,1.0,0.3696969696969697,0.46153846153846156,0.36363636363636365,0.3719512195121951,0.44,0.006060606060606061,0.008,0.5,0.026923076923076925,0.1471698113207547,0.040345821325648415,0.031055900621118012,0.030042918454935622,0.030211480362537766,0.025252525252525252,0.06040268456375839,0.12083333333333333,0.17543859649122806,0.1497584541062802,0.13793103448275862,0.021052631578947368,0.40625,0.52,0.6153846153846154,0.2613333333333333,0.3979591836734694,0.4020618556701031,0.8461538461538461,0.3333333333333333,0.368,0.3709677419354839,1.0,0.10666666666666667,0.375,0.375,1.0,0.2857142857142857,0.2682926829268293,0.45454545454545453,1.0,0.04878048780487805,0.41904761904761906,0.3409090909090909,0.10476190476190476,0.38461538461538464,0.5405586206896552,0.006060606060606061,23.890303030303027,5.0,,0.45454545454545453,1.0,5.0,6.0,1.0,6.0,1.0,7.0,1.0,3.0,3.0,0.01020408163265306,0.01639344262295082,0.018518518518518517,0.5,1.0,,True,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,20887.0,348,35.0,666,665,248.0,256.0,66.0,1331,10.0,15.0,2.0,3.0,4.0,7.0,20.0,30.0,65.0,19.0,136.0,655,5.0,8.0,12.0,11.0,28.0,10.0,50.0,44.0,16.0,4.0,14.0,16.0,4.0,34.0,50.0,6.0,64.0,83.0,8.0,16.0,8.0,15.0,40.0,8.0,12.0,1.0,21.0,,4.0,5.0,4.0,1.0,3.0,4.0,1.0,,,1.0,50.0,248.0,6.0,5.0,0.7333333333333333,0.8148148148148148,0.46153846153846156,0.625,0.39285714285714285,0.4875,0.38461538461538464,0.47619047619047616,0.5155038759689923,0.42857142857142855,0.5208333333333334,0.06153846153846154,0.13333333333333333,0.05,19.621109607577807,0.23076923076923078,0.19607843137254902,0.18238993710691823,0.22857142857142856,0.25,0.125,0.6666666666666666,0.7692307692307693,0.7,0.16666666666666666,0.23076923076923078,0.6666666666666666,0.16666666666666666,0.5714285714285714,0.5833333333333334,0.47715624999999984,0.44100119047619046,0.03225806451612903,0.057971014492753624,0.08823529411764706,0.36764705882352944,11.116923076923076,0.37237237237237236,5.0,15.0,30.0,4.0,7.0,,,1.0,2.0,15.0,48.0,5.0,12.0,19.0,55.0,,5.0,6.0,14.0,57.0,,48.0,15.0,,2.0,2.0,,2.0,8.0,5.0,13.0,8.0,19.0,3.0,5.0,3.0,2.0,8.0,,5.0,3.0,2.0,3.0,2.0,,2.0,1.0,0.34545454545454546,,0.42857142857142855,0.34545454545454546,0.4583333333333333,,,0.5,0.06842105263157895,0.12698412698412698,0.05,0.06206896551724138,0.01818181818181818,0.13095238095238096,0.031746031746031744,0.08108108108108109,0.047619047619047616,0.2540983606557377,0.14583333333333334,0.06666666666666667,0.04477611940298507,0.25,0.2631578947368421,0.2,0.25,0.5,0.5172413793103449,0.9333333333333333,0.058333333333333334,0.5714285714285714,0.5714285714285714,1.0,0.4,0.3125,0.3125,1.0,,,,,0.38461538461538464,0.047619047619047616,0.5,0.2857142857142857,0.3125,0.559175,,24.763636363636355,5.0,,0.4166666666666667,,2.0,6.0,1.0,,1.0,5.0,,3.0,,0.03333333333333333,0.07142857142857142,0.0196078431372549,,,,True,,,
1922,1610612759,Francisco Elson,Francisco Elson,1922,SAS,10729.0,179,5.0,335,337,98.0,132.0,33.0,672,8.0,17.0,1.0,4.0,3.0,8.0,14.0,23.0,56.0,11.0,57.0,311,2.0,7.0,4.0,6.0,21.0,6.0,18.0,34.0,12.0,7.0,2.0,3.0,2.0,7.0,21.0,3.0,28.0,42.0,5.0,11.0,4.0,11.0,20.0,3.0,10.0,2.0,12.0,2.0,5.0,2.0,6.0,4.0,1.0,6.0,5.0,,,,18.0,98.0,2.0,2.0,0.7391304347826086,0.7727272727272727,0.4107142857142857,0.2857142857142857,0.2857142857142857,0.4107142857142857,0.2857142857142857,0.2857142857142857,0.4672131147540984,0.2857142857142857,0.375,0.125,0.11764705882352941,0.2857142857142857,19.40700808625337,0.42857142857142855,0.17355371900826447,0.15625,0.25,0.8333333333333334,0.30357142857142855,0.47058823529411764,0.5333333333333333,0.875,0.25,0.5714285714285714,0.25,0.38095238095238093,0.375,0.30357142857142855,0.4277178571428571,0.4203047619047619,0.0847457627118644,0.0847457627118644,0.07017543859649122,0.3157894736842105,10.171428571428573,0.29253731343283584,4.0,11.0,25.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,4.0,9.0,4.0,14.0,1.0,4.0,2.0,2.0,6.0,1.0,3.0,3.0,1.0,2.0,,,1.0,,,,,,,,,0.5454545454545454,0.09090909090909091,0.10256410256410256,0.08163265306122448,0.08783783783783784,0.2,0.061224489795918366,0.07142857142857142,0.09523809523809523,0.18181818181818182,0.12698412698412698,0.13793103448275862,,0.038461538461538464,0.2857142857142857,0.4,0.5,0.44642857142857145,0.44,0.4583333333333333,0.7272727272727273,,,,,,,,,,,,,,,,,,0.46925999999999995,,,,,,,,2.0,1.0,,,2.0,,,1.0,0.04,0.2,0.06666666666666667,,,,True,,,
699,1610612759,Brent Barry,Brent Barry,699,SAS,9367.0,156,24.0,300,294,84.0,95.0,40.0,594,5.0,6.0,3.0,4.0,1.0,1.0,3.0,8.0,14.0,8.0,51.0,309,4.0,5.0,12.0,3.0,5.0,1.0,16.0,12.0,4.0,1.0,15.0,21.0,9.0,48.0,9.0,2.0,13.0,18.0,2.0,8.0,2.0,8.0,16.0,2.0,9.0,1.0,9.0,1.0,4.0,1.0,1.0,1.0,,1.0,1.0,,,,16.0,84.0,4.0,,0.75,0.75,0.5714285714285714,0.8,0.6,0.48863636363636365,0.5,0.75,0.53125,0.6,0.8,0.07142857142857142,,0.3333333333333333,16.0,0.25,0.09375,0.08396946564885496,,1.0,0.13636363636363635,0.8333333333333334,0.8333333333333334,1.0,0.06818181818181818,0.5,0.75,0.1,1.0,0.8181818181818182,0.5298170454545454,0.48671,0.0851063829787234,0.23529411764705882,0.23529411764705882,0.3137254901960784,8.085714285714285,0.28,,3.0,5.0,4.0,12.0,,1.0,1.0,2.0,5.0,18.0,2.0,3.0,9.0,30.0,,3.0,3.0,5.0,27.0,,18.0,5.0,,6.0,5.0,1.0,1.0,5.0,3.0,2.0,2.0,5.0,1.0,4.0,4.0,,6.0,1.0,6.0,,,1.0,,,,1.0,0.3,,0.6,0.3,0.6818181818181818,,,0.75,0.020618556701030927,0.05714285714285714,0.06666666666666667,0.035211267605633804,,,0.07407407407407407,0.05555555555555555,0.13636363636363635,0.13333333333333333,0.09090909090909091,,0.04,,,,0.11363636363636363,0.6,0.6,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.4090909090909091,0.2777777777777778,0.2777777777777778,1.0,1.0,0.125,,,0.25,0.2,0.5,0.3,0.2777777777777778,0.5779099999999999,,24.67666666666667,2.0,,0.6666666666666666,,4.0,,,,,1.0,,,,,,0.07407407407407407,,,,True,,,
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,25435.0,424,-16.0,806,806,193.0,233.0,101.0,1612,29.0,42.0,10.0,17.0,3.0,6.0,24.0,45.0,75.0,17.0,107.0,819,13.0,22.0,27.0,3.0,13.0,7.0,13.0,70.0,20.0,4.0,13.0,21.0,7.0,50.0,61.0,6.0,76.0,120.0,7.0,14.0,2.0,35.0,54.0,4.0,36.0,7.0,29.0,1.0,11.0,4.0,5.0,5.0,,5.0,3.0,,,,13.0,193.0,7.0,4.0,0.7777777777777778,0.9459459459459459,0.6,0.5909090909090909,0.23076923076923078,0.5921052631578947,0.5909090909090909,0.23076923076923078,0.5944444444444444,0.5869565217391305,0.34210526315789475,0.05333333333333334,0.07142857142857142,0.041666666666666664,11.243243243243244,0.21428571428571427,0.2210144927536232,0.1977401129943503,0.21794871794871795,0.6,0.5526315789473685,0.6904761904761905,0.7435897435897436,0.6896551724137931,0.3157894736842105,0.7727272727272727,0.5882352941176471,0.46153846153846156,0.5,0.5657894736842105,0.48679599999999995,0.43970769230769224,0.12790697674418605,0.12941176470588237,0.2523364485981308,0.12149532710280374,5.114666666666666,0.23945409429280398,11.0,5.0,9.0,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,8.0,5.0,3.0,2.0,4.0,8.0,34.0,9.0,44.0,5.0,13.0,11.0,2.0,7.0,1.0,3.0,4.0,1.0,1.0,1.0,,,,,,,,0.013157894736842105,,,0.5,0.11333333333333333,0.11538461538461539,0.06896551724137931,0.10096153846153846,0.12162162162162163,0.07462686567164178,0.029850746268656716,0.12244897959183673,0.28378378378378377,0.18548387096774194,0.12903225806451613,0.0625,0.19230769230769232,0.4583333333333333,0.4782608695652174,0.9090909090909091,0.11842105263157894,0.5555555555555556,0.5555555555555556,1.0,,,,,0.013157894736842105,,,,0.2,,,,,,,,,0.550811111111111,,47.8,,,,,1.0,16.0,2.0,1.0,1.0,3.0,,,,,0.1,0.16304347826086957,,,,True,,,
109,1610612759,Robert Horry,Robert Horry,109,SAS,11969.0,199,13.0,359,367,111.0,148.0,39.0,726,5.0,8.0,1.0,1.0,1.0,2.0,3.0,13.0,21.0,7.0,48.0,367,1.0,1.0,3.0,5.0,7.0,4.0,17.0,22.0,4.0,1.0,9.0,15.0,6.0,36.0,20.0,,26.0,38.0,1.0,6.0,3.0,10.0,21.0,3.0,11.0,1.0,11.0,1.0,2.0,4.0,8.0,5.0,3.0,8.0,6.0,1.0,,,17.0,111.0,2.0,4.0,0.8461538461538461,0.8461538461538461,0.6190476190476191,1.0,0.7142857142857143,0.43617021276595747,0.5,0.4642857142857143,0.46153846153846156,0.5,0.4722222222222222,0.047619047619047616,,0.3333333333333333,14.180929095354523,,0.15873015873015872,0.15853658536585366,0.09090909090909091,0.75,0.1702127659574468,0.625,0.625,0.8,0.06382978723404255,0.5,1.0,0.14285714285714285,0.5,0.723404255319149,0.5361989361702127,0.5009464285714287,0.041666666666666664,0.09090909090909091,0.0625,0.3541666666666667,11.014285714285714,0.30919220055710306,2.0,6.0,10.0,2.0,10.0,,1.0,,3.0,3.0,16.0,,4.0,5.0,26.0,,1.0,1.0,7.0,15.0,,16.0,3.0,,6.0,2.0,4.0,,3.0,4.0,8.0,6.0,12.0,,5.0,3.0,2.0,5.0,,4.0,1.0,,,2.0,,,1.0,0.19230769230769232,,0.14285714285714285,0.19230769230769232,0.5531914893617021,,,0.8333333333333334,0.07476635514018691,0.15789473684210525,0.058823529411764705,0.06857142857142857,0.18518518518518517,0.0625,0.047619047619047616,0.07692307692307693,0.12121212121212122,0.21666666666666667,0.17857142857142858,0.1,,0.6666666666666666,1.0,0.5,0.2127659574468085,0.6,0.6,1.0,0.2127659574468085,0.2,0.2,1.0,0.3404255319148936,0.1875,0.1875,1.0,,0.5,,,,0.21428571428571427,,0.2857142857142857,0.1875,0.672975,,24.21923076923077,1.0,,0.25,,1.0,,,1.0,,2.0,,,,,,,,,,True,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,32398.0,540,102.0,1003,1006,290.0,320.0,106.0,2009,63.0,96.0,5.0,5.0,16.0,28.0,49.0,116.0,228.0,69.0,319.0,1034,8.0,14.0,29.0,30.0,58.0,30.0,99.0,40.0,192.0,12.0,47.0,88.0,18.0,217.0,42.0,,54.0,59.0,15.0,42.0,9.0,9.0,20.0,1.0,76.0,,91.0,8.0,41.0,8.0,1.0,1.0,,1.0,,,,,99.0,290.0,3.0,7.0,0.1724137931034483,0.17543859649122806,0.5087719298245614,0.5714285714285714,0.5172413793103449,0.5060728744939271,0.7352941176470589,0.5307692307692308,0.5520833333333334,0.7631578947368421,0.6036585365853658,0.05263157894736842,0.08333333333333333,0.08163265306122448,29.54341987466428,,0.11475409836065574,0.11368421052631579,0.09900990099009901,,0.38866396761133604,0.65625,0.7159090909090909,0.19047619047619047,0.19838056680161945,0.29411764705882354,1.0,0.4307692307692308,0.5714285714285714,0.46558704453441296,0.4816319838056681,0.4725138461538462,0.14642857142857144,0.15708812260536398,0.09090909090909091,0.3103448275862069,9.123684210526317,0.28913260219341974,18.0,35.0,83.0,5.0,9.0,2.0,2.0,3.0,4.0,1.0,10.0,1.0,3.0,6.0,19.0,3.0,3.0,3.0,7.0,18.0,,10.0,1.0,,41.0,16.0,25.0,10.0,19.0,,5.0,12.0,5.0,3.0,8.0,6.0,2.0,27.0,5.0,13.0,14.0,2.0,1.0,,,1.0,1.0,0.3157894736842105,1.0,0.42857142857142855,0.3157894736842105,0.07692307692307693,,,0.6428571428571429,0.015822784810126583,0.11009174311926606,,0.011210762331838564,0.01834862385321101,0.01680672268907563,,,0.044642857142857144,0.17647058823529413,0.125,0.047619047619047616,0.027522935779816515,0.3673469387755102,0.4,,0.3360323886639676,0.42168674698795183,0.42168674698795183,0.22857142857142856,0.03643724696356275,0.5555555555555556,0.5555555555555556,1.0,0.04048582995951417,0.1,0.1,1.0,0.2,0.11764705882352941,1.0,1.0,0.058823529411764705,0.06153846153846154,0.75,0.046153846153846156,0.1,0.4835107142857143,,24.242105263157892,,,,1.0,4.0,4.0,,4.0,,3.0,,1.0,,,,0.011363636363636364,1.0,1.0,,True,,,
