EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Corner3Assists,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,Clear Path Fouls,Blocked3s,BlockedArc3,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,on,StepOutOfBoundsTurnovers,BlockedCorner3,3pt And 1 Free Throw Trips,Corner3PctBlocked
101138,1610612742,Brandon Bass,Brandon Bass,101138,DAL,16897.0,282,-69.0,516,523,209,202,65.0,1039,13.0,22.0,5.0,7.0,4.0,6.0,14.0,35.0,20.0,38.0,1.0,1.0,47.0,95.0,1.0,28.0,122.0,566,9.0,16.0,18.0,14.0,29.0,1.0,11.0,39.0,52.0,42.0,10.0,1.0,8.0,1.0,16.0,2.0,18.0,2.0,1.0,2.0,13.0,38.0,5.0,14.0,2.0,4.0,35.0,9.0,48.0,21.0,69.0,1.0,1.0,13.0,4.0,2.0,9.0,2.0,15.0,2.0,6.0,18.0,25.0,4.0,24.0,1.0,32.0,2.0,14.0,3.0,6.0,5.0,1.0,6.0,5.0,1.0,39.0,209,3.0,4.0,0.5531914893617021,0.6190476190476191,0.4947368421052631,0.5625,0.4827586206896552,0.4895833333333333,0.5625,0.4666666666666667,0.5495495495495496,0.5625,0.5416666666666666,0.0104166666666666,1.0,0.0842105263157894,0.2272727272727272,0.0857142857142857,1.0,21.31979695431472,0.8666666666666667,0.45,0.125,0.175,0.0736842105263157,0.1111111111111111,0.0892857142857142,0.1652542372881356,0.0772357723577235,0.1025641025641025,0.1,0.0439560439560439,0.0930232558139534,0.0769230769230769,0.1506849315068493,0.1914893617021276,0.1875,0.1304347826086956,0.0769230769230769,0.8333333333333334,0.2291666666666666,0.5909090909090909,0.7647058823529411,0.3846153846153846,0.3645833333333333,0.4,0.4375,0.5,0.3958333333333333,0.5263157894736842,0.5263157894736842,0.7,0.0104166666666666,0.4375,0.7142857142857143,0.2,0.2,0.6666666666666666,0.0333333333333333,0.2395833333333333,0.4210218749999999,0.4640214285714285,0.4090933333333332,0.1296296296296296,0.1308411214953271,0.1475409836065573,0.319672131147541,10.30315789473684,26.9,0.4050387596899225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,35545.0,592,139.0,1104,1113,248,265,127.0,2217,37.0,57.0,7.0,14.0,4.0,13.0,30.0,68.0,48.0,102.0,35.0,10.0,115.0,227.0,39.0,114.0,383.0,1117,15.0,27.0,49.0,21.0,51.0,13.0,49.0,109.0,112.0,118.0,12.0,34.0,9.0,,45.0,21.0,66.0,14.0,21.0,5.0,19.0,153.0,8.0,20.0,,14.0,91.0,11.0,116.0,28.0,144.0,11.0,3.0,15.0,10.0,21.0,5.0,4.0,36.0,1.0,11.0,25.0,37.0,1.0,105.0,1.0,138.0,11.0,55.0,15.0,21.0,18.0,,21.0,15.0,,109.0,248,3.0,15.0,0.4869565217391304,0.5137614678899083,0.5066079295154186,0.5555555555555556,0.4117647058823529,0.5056390977443609,0.5909090909090909,0.46875,0.5812883435582822,0.6621621621621622,0.6,0.1466165413533834,,0.039647577092511,0.0350877192982456,0.0441176470588235,,28.639240506329116,0.4166666666666667,0.4074074074074074,,0.2131147540983606,0.0516795865633074,0.1217391304347826,0.0601503759398496,0.1937269372693727,0.0538461538461538,0.0964912280701754,,0.0526315789473684,0.0520833333333333,0.081081081081081,0.2061068702290076,0.2543859649122807,0.1923076923076923,0.1463414634146341,0.0606060606060606,0.7142857142857143,0.2142857142857142,0.6491228070175439,0.6727272727272727,0.3243243243243243,0.2556390977443609,0.4411764705882353,0.4615384615384615,0.2333333333333333,0.3834586466165413,0.4705882352941176,0.4897959183673469,0.7708333333333334,0.131578947368421,0.4242424242424242,0.5,,0.203125,0.3076923076923077,0.15625,0.3609022556390977,0.45461,0.5005019230769231,0.4537801587301586,0.180064308681672,0.2029520295202952,0.1279373368146214,0.2845953002610966,11.1568281938326,25.95897435897436,0.2246376811594203,2.0,4.0,2.0,3.0,11.0,3.0,6.0,4.0,13.0,3.0,6.0,10.0,6.0,36.0,3.0,1.0,11.0,7.0,5.0,8.0,10.0,2.0,5.0,11.0,6.0,1.0,3.0,0.9230769230769232,0.3333333333333333,0.5,0.4615384615384615,0.3421052631578947,0.0392156862745098,0.0390625,0.0150375939849624,0.5,0.5,1.0,0.3142857142857143,0.3142857142857143,0.9090909090909092,0.1818181818181818,0.5,1.0,0.046875,0.6666666666666666,0.4,0.3235294117647059,0.025,,,,,,,,,,,,True,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,31734.0,529,70.0,985,986,329,332,100.0,1971,11.0,24.0,,1.0,6.0,10.0,11.0,28.0,36.0,84.0,62.0,15.0,58.0,136.0,89.0,43.0,261.0,1008,3.0,7.0,10.0,23.0,44.0,25.0,24.0,94.0,50.0,66.0,,62.0,8.0,,38.0,11.0,49.0,9.0,12.0,5.0,21.0,109.0,,2.0,,8.0,25.0,,33.0,2.0,35.0,23.0,10.0,10.0,8.0,1.0,2.0,,11.0,,5.0,12.0,33.0,2.0,33.0,3.0,49.0,2.0,19.0,5.0,3.0,2.0,,4.0,2.0,1.0,94.0,329,5.0,5.0,0.4310344827586206,0.4310344827586206,0.4264705882352941,0.4285714285714285,0.5227272727272727,0.4844444444444444,0.28125,0.5072463768115942,0.5222672064777328,0.2941176470588235,0.573170731707317,0.3955555555555555,,0.0588235294117647,0.125,0.1071428571428571,,23.1390134529148,0.9090909090909092,,,0.0659630606860158,0.0060975609756097,0.0842105263157894,,0.0696202531645569,0.0044150110375275,,,0.0121212121212121,,,0.0775193798449612,0.02,0.0866666666666666,0.0769230769230769,0.1,0.5,0.1066666666666666,0.4583333333333333,0.5238095238095238,0.3636363636363636,0.1244444444444444,0.3928571428571428,0.44,0.2727272727272727,0.3733333333333333,0.4285714285714285,0.4390243902439024,0.5,0.2755555555555555,0.0625,,,0.144927536231884,0.6,0.217391304347826,0.5022222222222222,0.4735704444444444,0.4958454545454545,0.4605550724637681,0.0785123966942148,0.1241830065359477,0.0383141762452107,0.3601532567049808,13.076470588235296,24.487640449438203,0.3340101522842639,11.0,27.0,4.0,10.0,23.0,1.0,7.0,4.0,34.0,1.0,9.0,1.0,8.0,90.0,12.0,,23.0,2.0,,13.0,,,1.0,,3.0,,1.0,0.8823529411764706,0.3820224719101123,0.1111111111111111,0.32,0.3820224719101123,0.0238095238095238,,0.12,0.4074074074074074,0.4074074074074074,0.9090909090909092,0.3709677419354839,0.3709677419354839,0.8695652173913043,0.4375,0.1428571428571428,1.0,0.144927536231884,0.4,0.2666666666666666,0.3709677419354839,,2.0,1.0,1.0,1.0,0.125,,,,,,,True,,,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,10659.0,178,-12.0,326,329,110,116,39.0,655,13.0,33.0,1.0,2.0,3.0,9.0,1.0,6.0,2.0,8.0,18.0,6.0,16.0,47.0,20.0,8.0,67.0,333,1.0,4.0,5.0,5.0,16.0,7.0,3.0,22.0,10.0,22.0,,16.0,5.0,,16.0,3.0,19.0,2.0,4.0,5.0,7.0,41.0,1.0,1.0,,3.0,14.0,,17.0,2.0,19.0,6.0,5.0,8.0,5.0,7.0,3.0,,15.0,1.0,6.0,4.0,15.0,,12.0,3.0,10.0,2.0,4.0,2.0,,,,,,,22.0,110,2.0,2.0,0.3125,0.3125,0.3404255319148936,0.25,0.3125,0.4402985074626865,0.5,0.4130434782608695,0.4718309859154929,0.5,0.44,0.2985074626865671,,0.1063829787234042,0.1515151515151515,,,22.87234042553192,0.5333333333333333,,,0.128440366972477,0.0076335877862595,0.0789473684210526,0.0263157894736842,0.1156462585034013,0.0118343195266272,0.027027027027027,,,,0.1,0.0967741935483871,0.125,0.1578947368421052,,0.25,,0.4925373134328358,0.3939393939393939,0.4642857142857143,0.3846153846153846,0.0895522388059701,0.1666666666666666,0.1666666666666666,,0.1194029850746268,0.25,0.25,,0.2686567164179104,0.4,0.5,,0.391304347826087,0.3333333333333333,0.2608695652173913,0.7910447761194029,0.5177515384615384,0.46085,0.466497619047619,0.0579710144927536,0.0816326530612244,0.0746268656716417,0.3283582089552239,4.361702127659575,27.385,0.3374233128834356,2.0,2.0,1.0,1.0,7.0,,,2.0,9.0,1.0,1.0,,3.0,21.0,6.0,2.0,7.0,1.0,1.0,1.0,4.0,1.0,1.0,,,,,0.7777777777777778,0.45,1.0,0.4285714285714285,0.5,,0.0294117647058823,0.0298507462686567,1.0,1.0,1.0,0.3888888888888889,0.3888888888888889,0.7142857142857143,,,,0.0434782608695652,1.0,0.3333333333333333,0.4375,,1.0,,,,0.2,1.0,1.0,1.0,,,,True,,,,
2205,1610612742,DeSagana Diop,DeSagana Diop,2205,DAL,53654.0,894,80.0,1661,1677,476,481,192.0,3338,59.0,92.0,27.0,44.0,13.0,23.0,7.0,21.0,1.0,2.0,,,67.0,115.0,,24.0,158.0,1714,27.0,46.0,57.0,14.0,29.0,,7.0,35.0,82.0,52.0,50.0,,11.0,,24.0,2.0,26.0,2.0,12.0,4.0,8.0,54.0,19.0,92.0,,25.0,126.0,8.0,159.0,111.0,270.0,20.0,5.0,13.0,6.0,29.0,7.0,9.0,42.0,12.0,21.0,64.0,100.0,10.0,40.0,5.0,40.0,6.0,21.0,2.0,63.0,44.0,3.0,63.0,32.0,3.0,35.0,476,6.0,2.0,0.6119402985074627,0.9761904761904762,0.5826086956521739,0.5869565217391305,0.4827586206896552,0.5826086956521739,0.5869565217391305,0.4827586206896552,0.5984848484848485,0.59375,0.5147058823529411,,,0.0956521739130434,0.0869565217391304,0.1428571428571428,,9.186906019007392,0.3095238095238095,0.16,,0.1974921630094044,0.1586206896551724,0.1582278481012658,0.096938775510204,0.1896984924623115,0.143041237113402,0.2251655629139073,0.1595092024539877,0.1203007518796992,0.0763888888888889,0.1538461538461538,0.1504854368932038,0.2411764705882353,0.2061068702290076,0.1651376146788991,0.1428571428571428,0.5079365079365079,0.8,0.6413043478260869,0.7023809523809523,0.576271186440678,0.1826086956521739,0.3333333333333333,0.3888888888888889,0.8571428571428571,0.017391304347826,0.5,0.5,1.0,,0.9565217391304348,0.6136363636363636,0.074074074074074,0.7931034482758621,0.5652173913043478,,0.8,0.5435539130434782,0.5703047619047619,0.5481034482758619,0.1615384615384615,0.1615384615384615,0.360759493670886,0.2215189873417721,1.8982608695652172,,0.2865743527995184,,,,,,,,,,,,3.0,,,,,,,6.0,15.0,1.0,1.0,7.0,6.0,,,16.0,,,,,,,0.1621621621621621,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,6.0,True,,,,
224,1610612742,Eddie Jones,Eddie Jones,224,DAL,14548.0,242,56.0,450,457,109,115,47.0,907,4.0,6.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,20.0,1.0,6.0,12.0,33.0,4.0,43.0,439,1.0,2.0,2.0,1.0,2.0,4.0,2.0,7.0,8.0,4.0,,20.0,,,11.0,7.0,18.0,3.0,3.0,1.0,7.0,43.0,1.0,2.0,,4.0,21.0,3.0,28.0,3.0,31.0,10.0,3.0,3.0,2.0,2.0,1.0,1.0,5.0,,1.0,2.0,17.0,,11.0,7.0,6.0,,,3.0,2.0,2.0,,2.0,2.0,,7.0,109,3.0,2.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.4333333333333333,0.3333333333333333,0.4166666666666667,0.4479166666666667,0.25,0.4375,0.7333333333333333,,,,,,10.216110019646363,0.6,0.2142857142857142,,0.1206896551724138,0.014388489208633,0.1,0.0163934426229508,0.116822429906542,0.015,0.0238095238095238,,0.0172413793103448,,0.0625,0.0714285714285714,0.054054054054054,0.1684210526315789,0.0689655172413793,0.1818181818181818,1.0,0.1333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.0666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.0666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.4444444444444444,0.6666666666666666,0.5,,0.3333333333333333,0.5,0.1666666666666666,0.8666666666666667,0.5408377777777778,0.44955,0.5146666666666667,,,0.0465116279069767,0.1627906976744186,6.908333333333334,24.77878787878788,0.2422222222222222,5.0,13.0,1.0,3.0,4.0,,1.0,,9.0,,1.0,,1.0,27.0,,,4.0,4.0,,7.0,1.0,,,1.0,,,,1.0,0.2727272727272727,,0.25,0.2727272727272727,,,0.2888888888888888,0.3846153846153846,0.3846153846153846,1.0,0.2,0.2,1.0,0.3333333333333333,,,0.5,0.3333333333333333,,0.2,,,,,,,,,,,,,True,,,,
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,35106.0,585,79.0,1085,1087,240,255,121.0,2172,43.0,57.0,5.0,7.0,5.0,9.0,29.0,60.0,50.0,118.0,34.0,10.0,122.0,235.0,44.0,67.0,335.0,1135,16.0,27.0,41.0,13.0,32.0,11.0,17.0,46.0,86.0,158.0,10.0,31.0,4.0,,26.0,10.0,36.0,5.0,11.0,4.0,11.0,82.0,4.0,13.0,1.0,21.0,60.0,9.0,90.0,18.0,108.0,16.0,,12.0,8.0,8.0,4.0,,20.0,,4.0,29.0,53.0,3.0,73.0,4.0,87.0,13.0,45.0,5.0,3.0,2.0,,3.0,2.0,1.0,46.0,240,5.0,4.0,0.3524590163934426,0.3675213675213675,0.5191489361702127,0.5925925925925926,0.40625,0.4802867383512544,0.5645161290322581,0.3372093023255814,0.5300632911392406,0.5857142857142857,0.4259259259259259,0.1577060931899641,,0.0170212765957446,0.0526315789473684,0.0166666666666666,,27.257933279088693,0.6,0.375,0.0294117647058823,0.1474201474201474,0.0345744680851063,0.2079207920792079,0.0341880341880341,0.1594488188976378,0.0344827586206896,0.0434782608695652,0.0471698113207547,0.0224719101123595,0.0481927710843373,,0.1472868217054263,0.1016949152542373,0.18125,0.1830985915492957,0.2666666666666666,0.6666666666666666,0.2043010752688172,0.7543859649122807,0.7962962962962963,0.3953488372093023,0.2150537634408602,0.4833333333333333,0.4915254237288136,0.2068965517241379,0.4229390681003584,0.423728813559322,0.423728813559322,0.4,0.1218637992831541,0.2258064516129032,0.7142857142857143,0.4,0.2093023255813953,0.5555555555555556,0.2325581395348837,0.3620071684587813,0.4730789855072463,0.4609055555555556,0.4947475609756097,0.1446945337620578,0.1685393258426966,0.1223880597014925,0.1373134328358209,11.535744680851066,26.39318181818181,0.2211981566820276,3.0,10.0,,1.0,5.0,1.0,4.0,1.0,8.0,1.0,4.0,6.0,1.0,24.0,,3.0,5.0,5.0,5.0,16.0,2.0,,6.0,4.0,,,1.0,1.0,0.1818181818181818,0.25,0.0909090909090909,0.1951219512195122,,0.0354609929078014,0.03584229390681,0.3,0.3,1.0,0.1470588235294117,0.1470588235294117,1.0,0.1290322580645161,0.25,1.0,0.0232558139534883,,0.1,0.1612903225806451,,,,,,,,,,,,,True,,,,
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,24821.0,414,113.0,778,782,168,156,95.0,1560,38.0,65.0,3.0,8.0,4.0,7.0,9.0,23.0,9.0,28.0,24.0,9.0,56.0,116.0,26.0,52.0,179.0,781,4.0,11.0,17.0,7.0,14.0,9.0,12.0,29.0,40.0,72.0,,22.0,11.0,,56.0,14.0,70.0,10.0,31.0,5.0,20.0,154.0,1.0,7.0,,8.0,22.0,3.0,33.0,8.0,41.0,21.0,8.0,13.0,8.0,18.0,5.0,4.0,31.0,1.0,5.0,20.0,44.0,,61.0,11.0,67.0,6.0,27.0,10.0,,,,,,,29.0,168,2.0,7.0,0.3571428571428571,0.3571428571428571,0.4827586206896552,0.3636363636363636,0.5,0.4471830985915493,0.53125,0.3695652173913043,0.5173410404624278,0.53125,0.4677419354838709,0.1830985915492957,,0.0948275862068965,0.1076923076923077,0.1739130434782608,,22.645739910313903,0.4193548387096774,0.1304347826086956,,0.0726072607260726,0.02734375,0.1194029850746268,0.0106382978723404,0.081081081081081,0.0228571428571428,0.0405405405405405,0.03125,0.0169491525423728,,0.0476190476190476,0.0978260869565217,0.0384615384615384,0.075187969924812,0.125,0.1052631578947368,,0.4577464788732394,0.5846153846153846,0.6551724137931034,0.3684210526315789,0.1619718309859155,0.391304347826087,0.4736842105263157,0.2222222222222222,0.1971830985915492,0.3214285714285714,0.3214285714285714,0.4444444444444444,0.1690140845070422,0.5,0.375,0.3333333333333333,0.3043478260869565,0.5714285714285714,0.391304347826087,0.6408450704225352,0.5078139285714285,0.5005633333333334,0.4739523809523808,0.1656441717791411,0.1970802919708029,0.0949720670391061,0.1620111731843575,6.255172413793103,27.70384615384616,0.2159383033419023,,2.0,,,5.0,3.0,5.0,1.0,5.0,3.0,5.0,,1.0,15.0,,2.0,5.0,4.0,3.0,13.0,4.0,3.0,6.0,3.0,,,,1.0,0.1923076923076923,0.6,0.1111111111111111,0.2083333333333333,,0.0461538461538461,0.0140845070422535,,,,0.2083333333333333,0.2083333333333333,1.0,0.3125,0.6,1.0,,,0.1111111111111111,0.2272727272727272,,,1.0,,,,,,,,,,True,,,,
711,1610612742,Jerry Stackhouse,Jerry Stackhouse,711,DAL,21331.0,356,-3.0,662,672,215,217,82.0,1334,19.0,26.0,1.0,2.0,6.0,7.0,10.0,22.0,14.0,44.0,22.0,7.0,43.0,92.0,37.0,37.0,159.0,695,3.0,7.0,12.0,15.0,28.0,11.0,19.0,67.0,46.0,40.0,2.0,21.0,3.0,,29.0,10.0,39.0,7.0,10.0,4.0,15.0,88.0,2.0,4.0,,10.0,17.0,,27.0,6.0,33.0,3.0,,17.0,12.0,9.0,5.0,3.0,26.0,4.0,11.0,9.0,20.0,1.0,36.0,2.0,41.0,4.0,15.0,6.0,4.0,3.0,,4.0,3.0,,67.0,215,3.0,4.0,0.5348837209302325,0.5476190476190477,0.4673913043478261,0.4285714285714285,0.5357142857142857,0.4728682170542636,0.375,0.6153846153846154,0.5342465753424658,0.4615384615384615,0.7021276595744681,0.2868217054263566,,0.0326086956521739,0.1153846153846153,,,22.90279627163782,0.6538461538461539,,,0.0648854961832061,0.0168776371308016,0.1282051282051282,0.0240963855421686,0.0794117647058823,0.01875,0.03125,0.0151515151515151,0.0093457943925233,0.0344827586206896,,0.0202020202020202,0.0746268656716417,0.1041666666666666,0.1041666666666666,0.1666666666666666,0.75,0.2015503875968992,0.7307692307692307,0.8260869565217391,0.631578947368421,0.1705426356589147,0.4545454545454545,0.4545454545454545,0.1,0.3410852713178294,0.3181818181818182,0.3181818181818182,0.7142857142857143,0.1705426356589147,0.1666666666666666,0.5,,0.1794871794871795,0.8571428571428571,0.1794871794871795,0.4883720930232558,0.4920437499999999,0.48682,0.4763,0.1071428571428571,0.145631067961165,0.0754716981132075,0.4213836477987421,11.256521739130436,24.30810810810811,0.324773413897281,3.0,15.0,2.0,4.0,9.0,1.0,2.0,4.0,12.0,1.0,5.0,3.0,6.0,33.0,3.0,1.0,9.0,3.0,,3.0,2.0,,4.0,2.0,3.0,,1.0,0.9166666666666666,0.3243243243243243,0.2,0.5454545454545454,0.3333333333333333,,,0.1162790697674418,0.2,0.2,1.0,0.4090909090909091,0.4090909090909091,0.8888888888888888,0.1666666666666666,0.5,1.0,0.1025641025641025,0.5,0.5714285714285714,0.4285714285714285,,3.0,,,,0.25,,,,,,,True,,,,
200772,1610612742,Maurice Ager,Maurice Ager,200772,DAL,2337.0,39,-8.0,79,81,24,10,6.0,160,2.0,5.0,,1.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,10.0,2.0,1.0,9.0,84,,1.0,,2.0,3.0,1.0,,4.0,6.0,2.0,,2.0,1.0,,2.0,,2.0,,1.0,,1.0,4.0,,1.0,,1.0,1.0,,2.0,1.0,3.0,,,,,,,,,,,4.0,7.0,,1.0,,2.0,,1.0,,,,,,,,4.0,24,2.0,,0.75,0.75,0.4,,0.6666666666666666,0.3333333333333333,,0.5,0.3461538461538461,,0.5,0.1666666666666666,,0.1,,,,14.772727272727272,,,,0.0357142857142857,0.0333333333333333,0.1666666666666666,,0.0588235294117647,0.0303030303030303,0.1,,,,,,,0.0714285714285714,0.2,,,0.4166666666666667,0.4,0.4,1.0,0.0833333333333333,1.0,1.0,,0.3333333333333333,0.25,0.3333333333333333,1.0,0.1666666666666666,1.0,,,0.5,1.0,0.25,0.5833333333333334,0.5139708333333334,0.5211,0.5273125,0.0769230769230769,0.0909090909090909,,0.4444444444444444,7.779999999999999,24.95,0.3037974683544304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,True,,,,
