EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG3A,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Arc3FGA,FG2M,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,Corner3Assists,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChancePointsPct,PenaltyPointsPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,FTOffRebounds,Clear Path Fouls,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,3pt And 1 Free Throw Trips,Corner3PctBlocked,on
101120,1610612742,Antoine Wright,Antoine Wright,101120,DAL,2418.0,40,-10.0,72,75,14,21,8,147,3,2.0,1.0,1.0,3.0,1.0,4,1.0,3.0,2.0,5,93,2.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,9.0,2.0,3.0,3.0,2.0,5.0,2.0,2.0,2.0,6.0,7.0,2.0,4.0,2.0,2.0,2.0,2.0,14,1.0,0.3333333333333333,0.3333333333333333,0.21428571428571427,0.2777777777777778,0.42857142857142855,13.75,1.0,0.10714285714285714,0.08,0.09375,0.06896551724137931,0.16666666666666666,0.07142857142857142,0.125,0.2,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.8571428571428571,0.5195642857142857,0.5496,0.34065,0.2222222222222222,0.3333333333333333,5.325,23.233333333333334,0.19444444444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101138,1610612742,Brandon Bass,Brandon Bass,101138,DAL,39968.0,666,87.0,1257,1255,495,470,134,2512,77,26.0,32.0,,,,162,,2.0,66.0,240,1351,32.0,,,10.0,2.0,12.0,1.0,6.0,1.0,3.0,26.0,48.0,51.0,78.0,59.0,137.0,18.0,7.0,29.0,39.0,60.0,55.0,79.0,34.0,19.0,6.0,19.0,495,,,,0.5304878048780488,0.6005025125628141,0.012195121951219513,16.158752657689583,0.6206896551724138,0.10851063829787234,0.11374407582938388,0.11390284757118928,0.1059245960502693,0.10294117647058823,0.11801242236024845,0.07936507936507936,0.15816326530612246,0.4695121951219512,0.1951219512195122,,,,,0.8125,,0.4817073170731707,0.48016840490797563,0.546888,0.4952150943396225,0.17894736842105263,0.18085106382978725,6.321604938271604,34.3,0.3937947494033413,43.0,15.0,16.0,27.0,23.0,53.0,21.0,2.0,87.0,17.0,12.0,46.0,28.0,53.0,37.0,93.0,104.0,70.0,28.0,1.0,1.0,19.0,1.0,11.0,17.0,10.0,1.0,9.0,7.0,2.0,2.0,11.0,1.0,11.0,1.0,1.0,4.0,14.0,2.0,4.0,6.0,1.0,8.0,1.0,9.0,5.0,8.0,16.0,2.0,1.0,1.0,93.0,4.0,9.0,0.5977011494252874,0.7123287671232876,0.5370370370370371,0.53125,0.5283018867924528,0.53125,0.5283018867924528,0.6052631578947368,0.6458333333333334,0.11728395061728394,0.22077922077922077,0.03773584905660377,0.2,0.13385826771653545,0.08148148148148149,0.12,0.09195402298850575,0.0625,0.06756756756756757,0.14432989690721648,0.1,0.018518518518518517,0.8421052631578947,0.5584415584415584,0.7166666666666667,0.5348837209302325,0.3231707317073171,0.4339622641509434,0.45098039215686275,0.5652173913043478,0.65625,0.65625,0.7619047619047619,0.012195121951219513,0.5769230769230769,0.06666666666666667,0.5094339622641509,0.5925925925925926,0.19166666666666668,0.3875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,166131.0,2769,482.0,5222,5195,1363,1308,580,10417,237,51.0,537.0,7.0,21.0,5.0,1094,79.0,220.0,478.0,1817,5500,128.0,72.0,228.0,188.0,78.0,266.0,54.0,95.0,22.0,71.0,610.0,63.0,428.0,564.0,95.0,659.0,95.0,55.0,160.0,133.0,198.0,426.0,544.0,197.0,71.0,53.0,71.0,1363,0.9620253164556962,0.35909090909090907,0.3607305936073059,0.5095129375951294,0.5792367399741267,0.167427701674277,28.776371308016877,0.59375,0.21209117938553024,0.035734543391945546,0.19904837430610625,0.03885135135135135,0.011650485436893204,0.035479632063074903,0.21739130434782608,0.1957547169811321,0.18036529680365296,0.408675799086758,0.01598173515981735,0.3333333333333333,0.3333333333333333,1.0,0.33116883116883117,0.014970059880239521,0.34779299847793,0.4479131478658535,0.46499353448275865,0.4398947289156627,0.1360544217687075,0.15797914995990378,11.643967093235824,25.245909090909084,0.26101110685561085,140.0,29.0,32.0,67.0,150.0,320.0,261.0,199.0,551.0,71.0,41.0,210.0,127.0,262.0,223.0,564.0,536.0,566.0,36.0,1.0,198.0,57.0,24.0,29.0,74.0,62.0,7.0,51.0,37.0,14.0,22.0,65.0,9.0,40.0,,15.0,12.0,41.0,10.0,16.0,33.0,13.0,44.0,34.0,76.0,3.0,15.0,42.0,1.0,,1.0,564.0,14.0,75.0,0.4863883847549909,0.5028142589118199,0.5036563071297989,0.5546875,0.4847328244274809,0.5487012987012987,0.5104790419161677,0.6011560693641619,0.6188888888888889,0.05210237659963437,0.1350210970464135,0.05,0.34831460674157305,0.14682539682539683,0.047933884297520664,0.061601642710472276,0.03981264637002342,0.06741573033707865,0.23025210084033612,0.15151515151515152,0.1347517730496454,0.011363636363636364,0.5915492957746479,0.5907172995780591,0.6829268292682927,0.35,0.243531202435312,0.46875,0.4934210526315789,0.2866666666666667,0.4860335195530726,0.4943181818181818,0.6743295019157088,0.15144596651445966,0.5686274509803921,0.10344827586206896,0.20059880239520958,0.47761194029850745,0.11557512383048982,0.3104017611447441,1.0,2.0,72.0,9.0,25.0,27.0,67.0,9.0,26.0,29.0,9.0,72.0,1.0,3.0,1.0,3.0,11.0,0.34615384615384615,0.4027777777777778,0.004545454545454545,0.01675977653631285,0.005025125628140704,0.023076923076923078,0.36180904522613067,0.36363636363636365,0.9583333333333334,0.006493506493506494,0.16233766233766234,0.36,1.0,0.4,0.20059880239520958,0.40298507462686567,0.36363636363636365,0.013452914798206279,,,,,,,,,True
1731,1610612742,Tyronn Lue,Tyronn Lue,1731,DAL,4204.0,70,9.0,126,133,38,27,11,259,3,,8.0,2.0,2.0,,18,7.0,7.0,,39,134,,1.0,21.0,1.0,2.0,3.0,1.0,,,1.0,8.0,,3.0,3.0,,3.0,2.0,2.0,2.0,5.0,13.0,4.0,2.0,,,,,38,1.0,1.0,1.0,0.78,0.75,0.28,20.28985507246377,1.0,0.05357142857142857,,0.04477611940298507,,,,,0.07407407407407407,0.12,0.32,0.08,1.0,1.0,1.0,,,0.4,0.458418,0.6141,0.46481666666666666,,,11.894444444444444,24.38571428571429,0.30158730158730157,2.0,,,1.0,3.0,7.0,4.0,5.0,9.0,,,3.0,1.0,5.0,,5.0,2.0,16.0,,,5.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,5.0,,1.0,0.1111111111111111,0.1111111111111111,0.5,,0.2,1.5,0.4166666666666667,1.5,0.35714285714285715,0.05555555555555555,,0.14285714285714285,,,,,,,0.05555555555555555,,,,,0.6666666666666666,0.6666666666666666,,0.28,0.42857142857142855,0.5,,0.5,0.5,0.25,0.2,,,0.16666666666666666,,0.07692307692307693,0.1282051282051282,1.0,,5.0,,,1.0,1.0,1.0,1.0,1.0,,5.0,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,0.16666666666666666,1.0,1.0,,1.0,1.0,1.0,,,,,,True
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,103376.0,1723,287.0,3249,3201,1005,943,362,6450,104,7.0,207.0,34.0,83.0,23.0,395,92.0,233.0,119.0,821,3454,29.0,72.0,240.0,126.0,45.0,171.0,37.0,43.0,20.0,63.0,387.0,14.0,94.0,127.0,19.0,146.0,37.0,31.0,58.0,43.0,122.0,103.0,141.0,54.0,13.0,9.0,16.0,1005,0.8695652173913043,0.3948497854077253,0.39826839826839827,0.5589171974522293,0.5940665701881331,0.37101910828025475,20.292603630452454,0.6379310344827587,0.07496012759170653,0.012903225806451613,0.0800768737988469,0.012016021361815754,0.012578616352201259,0.012320328542094456,0.053475935828877004,0.0970873786407767,0.16560509554140126,0.32961783439490444,0.1321656050955414,0.40963855421686746,0.40963855421686746,0.9705882352941176,0.11864406779661017,0.11165048543689321,0.5366242038216561,0.48956123595505624,0.4693680851063831,0.4683482587064677,0.08221225710014948,0.12413793103448276,11.419746835443036,24.751931330472104,0.30932594644506,74.0,2.0,27.0,36.0,40.0,84.0,99.0,150.0,213.0,12.0,5.0,56.0,75.0,134.0,65.0,281.0,194.0,232.0,2.0,2.0,148.0,23.0,8.0,4.0,31.0,2.0,3.0,54.0,34.0,20.0,5.0,21.0,4.0,6.0,2.0,2.0,3.0,17.0,4.0,7.0,3.0,6.0,14.0,,22.0,1.0,3.0,6.0,,,,281.0,26.0,22.0,0.45539906103286387,0.45754716981132076,0.5392405063291139,0.41379310344827586,0.5597014925373134,0.4322033898305085,0.5242718446601942,0.45161290322580644,0.5805785123966942,0.05822784810126582,0.08653846153846154,0.10714285714285714,0.015873015873015872,0.10097719869706841,0.009685230024213076,0.014285714285714285,0.010273972602739725,0.008264462809917356,0.06575342465753424,0.08056872037914692,0.14583333333333334,0.010309278350515464,0.375,0.7115384615384616,0.7789473684210526,0.3783783783783784,0.1337579617834395,0.47619047619047616,0.5333333333333333,0.35,0.4782608695652174,0.4900990099009901,0.5555555555555556,0.23885350318471338,0.2857142857142857,,0.17475728155339806,0.75,0.0682095006090134,0.34226552984165654,11.0,7.0,58.0,6.0,19.0,15.0,49.0,9.0,30.0,22.0,36.0,58.0,,1.0,1.0,1.0,3.0,0.3,0.3055555555555556,,0.024154589371980676,,0.0136986301369863,0.38666666666666666,0.38666666666666666,0.8103448275862069,0.1864406779661017,0.3220338983050847,0.3157894736842105,1.0,0.30434782608695654,0.23786407766990292,0.30612244897959184,0.3918918918918919,0.004273504273504274,3.0,0.2727272727272727,1.0,3.0,2.0,1.0,,,True
1904,1610612742,Devean George,Devean George,1904,DAL,27472.0,458,26.0,837,854,255,266,98,1691,26,7.0,30.0,6.0,17.0,3.0,75,15.0,37.0,12.0,109,917,13.0,10.0,45.0,17.0,6.0,23.0,6.0,6.0,4.0,7.0,52.0,16.0,35.0,56.0,19.0,75.0,7.0,5.0,11.0,25.0,48.0,24.0,17.0,6.0,7.0,4.0,8.0,255,1.0,0.40540540540540543,0.4166666666666667,0.4330357142857143,0.45416666666666666,0.33035714285714285,13.631633714880333,0.6363636363636364,0.109717868338558,0.054982817869415807,0.12345679012345678,0.04859335038363171,0.05319148936170213,0.051094890510948905,0.12195121951219512,0.125,0.23214285714285715,0.26785714285714285,0.15178571428571427,0.35294117647058826,0.35294117647058826,1.0,0.4117647058823529,0.10344827586206896,0.5625,0.4907640909090908,0.49956875000000006,0.4758203703703704,0.05128205128205128,0.075,10.170666666666667,25.47837837837838,0.3046594982078853,14.0,3.0,3.0,6.0,4.0,19.0,8.0,20.0,26.0,4.0,2.0,13.0,7.0,19.0,6.0,26.0,28.0,24.0,6.0,1.0,19.0,6.0,,3.0,15.0,6.0,5.0,13.0,6.0,7.0,,4.0,,2.0,,1.0,,3.0,2.0,3.0,4.0,6.0,1.0,,3.0,1.0,2.0,5.0,,,,26.0,8.0,3.0,0.5384615384615384,0.6086956521739131,0.3466666666666667,0.3076923076923077,0.3684210526315789,0.3235294117647059,0.3448275862068966,0.34210526315789475,0.40625,0.08,0.11538461538461539,0.15789473684210525,0.20689655172413793,0.1744186046511628,0.03,0.06666666666666667,0.02857142857142857,0.03333333333333333,0.07526881720430108,0.15789473684210525,0.20689655172413793,0.08196721311475409,0.625,0.5384615384615384,0.6086956521739131,0.6428571428571429,0.16964285714285715,0.21052631578947367,0.25,0.25,0.26666666666666666,0.26666666666666666,0.5,0.17857142857142858,0.42857142857142855,0.3333333333333333,0.20689655172413793,0.5,0.11926605504587157,0.23853211009174313,1.0,1.0,9.0,1.0,3.0,1.0,7.0,1.0,4.0,2.0,,9.0,,,,,,0.25,0.2,,,,,0.45,0.45,1.0,0.058823529411764705,0.17647058823529413,0.3333333333333333,1.0,0.3333333333333333,0.2413793103448276,0.14285714285714285,0.47368421052631576,,,,,1.0,,1.0,,,True
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,16048.0,267,65.0,507,495,150,161,65,1002,46,2.0,7.0,2.0,5.0,2.0,61,12.0,32.0,15.0,101,516,4.0,7.0,30.0,26.0,13.0,39.0,7.0,6.0,10.0,10.0,91.0,2.0,14.0,22.0,4.0,26.0,13.0,8.0,23.0,8.0,20.0,27.0,17.0,8.0,1.0,,1.0,150,0.8333333333333334,0.375,0.3870967741935484,0.46236559139784944,0.505,0.34408602150537637,21.025641025641026,0.5652173913043478,0.0782122905027933,0.011428571428571429,0.09361702127659574,0.016666666666666666,,0.01694915254237288,0.06,0.12698412698412698,0.4946236559139785,0.07526881720430108,0.053763440860215055,0.4,0.4,1.0,0.2857142857142857,0.07692307692307693,0.8387096774193549,0.5456923913043479,0.4752375,0.5458739999999999,0.08163265306122448,0.12121212121212122,3.6524590163934425,26.028125000000003,0.2958579881656805,23.0,,8.0,15.0,1.0,8.0,1.0,27.0,25.0,1.0,,8.0,8.0,19.0,9.0,31.0,16.0,34.0,,1.0,26.0,8.0,6.0,2.0,8.0,,1.0,9.0,1.0,8.0,4.0,10.0,1.0,5.0,,2.0,,6.0,,2.0,,8.0,3.0,,2.0,,1.0,,,,,31.0,4.0,2.0,0.32,0.32,0.4098360655737705,0.25,0.42105263157894735,0.5714285714285714,0.4230769230769231,0.5714285714285714,0.5,0.13114754098360656,0.17391304347826086,,,0.14285714285714285,0.03076923076923077,0.018867924528301886,0.022222222222222223,0.05,0.045454545454545456,0.0975609756097561,0.26666666666666666,0.02127659574468085,,0.5,0.6052631578947368,0.34782608695652173,0.08602150537634409,0.125,0.125,,0.14285714285714285,0.14285714285714285,,0.2903225806451613,,,0.5769230769230769,0.5333333333333333,0.07920792079207921,0.3069306930693069,1.0,1.0,10.0,1.0,2.0,1.0,5.0,2.0,3.0,2.0,6.0,10.0,,,,,,0.6666666666666666,0.2857142857142857,,,,,0.37037037037037035,0.37037037037037035,0.8,0.14285714285714285,0.2857142857142857,0.5,1.0,0.5,0.19230769230769232,0.2,0.38461538461538464,,1.0,1.0,1.0,,,,,,True
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,124264.0,2071,475.0,3914,3886,918,812,437,7800,190,37.0,343.0,12.0,33.0,6.0,763,53.0,150.0,207.0,1092,4033,89.0,32.0,153.0,83.0,36.0,119.0,20.0,38.0,10.0,35.0,274.0,60.0,216.0,314.0,86.0,400.0,40.0,22.0,79.0,73.0,142.0,203.0,254.0,121.0,23.0,13.0,24.0,918,0.9622641509433962,0.35333333333333333,0.3581081081081081,0.4846659364731654,0.5326829268292683,0.16429353778751368,24.81439820022497,0.5063291139240507,0.1396250808015514,0.044709388971684055,0.1495085359544749,0.045711060948081264,0.061696658097686374,0.026981450252951095,0.09192825112107623,0.1784037558685446,0.20810514786418402,0.37568455640744797,0.03614457831325301,0.36363636363636365,0.36363636363636365,1.0,0.3627450980392157,0.036585365853658534,0.3723986856516977,0.4697128979143798,0.4889802469135802,0.48507208588957046,0.1205179282868526,0.14168618266978922,10.99200524246396,25.246666666666673,0.2345426673479816,127.0,20.0,22.0,41.0,95.0,230.0,141.0,117.0,363.0,45.0,18.0,129.0,60.0,132.0,59.0,212.0,318.0,408.0,36.0,2.0,115.0,37.0,16.0,21.0,73.0,25.0,30.0,44.0,36.0,8.0,11.0,39.0,3.0,18.0,1.0,6.0,9.0,15.0,9.0,14.0,10.0,14.0,30.0,,21.0,3.0,7.0,16.0,1.0,,,212.0,10.0,20.0,0.4380165289256198,0.4608695652173913,0.47575360419397117,0.5056179775280899,0.45454545454545453,0.5441176470588235,0.46646341463414637,0.5758928571428571,0.5326633165829145,0.04849279161205767,0.08947368421052632,0.06956521739130435,0.20161290322580644,0.18911917098445596,0.04883720930232558,0.05555555555555555,0.04318936877076412,0.06201550387596899,0.13203463203463203,0.18571428571428572,0.19811320754716982,0.06593406593406594,0.6666666666666666,0.6684210526315789,0.7341040462427746,0.4881889763779528,0.25191675794085433,0.41304347826086957,0.4439252336448598,0.3894736842105263,0.4110787172011662,0.415929203539823,0.425531914893617,0.12814895947426067,0.5405405405405406,0.2,0.25,0.5365853658536586,0.11813186813186813,0.19413919413919414,1.0,2.0,41.0,6.0,12.0,9.0,26.0,7.0,13.0,11.0,6.0,41.0,,5.0,,,1.0,0.5384615384615384,0.34375,,0.011661807580174927,,0.05319148936170213,0.3504273504273504,0.3504273504273504,0.9512195121951219,0.00980392156862745,0.11764705882352941,0.5,1.0,0.3333333333333333,0.15853658536585366,0.34615384615384615,0.3565217391304348,,1.0,1.0,1.0,1.0,1.0,,,,True
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,41325.0,689,141.0,1329,1319,332,267,152,2648,57,6.0,41.0,4.0,9.0,4.0,111,18.0,41.0,18.0,174,1392,11.0,11.0,48.0,141.0,49.0,190.0,34.0,73.0,20.0,48.0,429.0,15.0,86.0,110.0,29.0,139.0,30.0,25.0,52.0,32.0,58.0,34.0,24.0,10.0,7.0,3.0,7.0,332,0.8888888888888888,0.43902439024390244,0.45,0.5131578947368421,0.5370370370370371,0.26973684210526316,14.134742404227213,0.5769230769230769,0.15867158671586715,0.032467532467532464,0.15648286140089418,0.04582651391162029,0.06299212598425197,0.024271844660194174,0.12857142857142856,0.19915254237288135,0.375,0.26973684210526316,0.05921052631578947,0.4444444444444444,0.4444444444444444,1.0,0.4,0.1111111111111111,0.6447368421052632,0.5184513245033112,0.5180045454545454,0.5399642857142857,0.06329113924050633,0.08547008547008547,8.572072072072071,25.134146341463413,0.24981188863807374,32.0,2.0,11.0,18.0,5.0,13.0,14.0,32.0,51.0,2.0,,10.0,12.0,25.0,10.0,52.0,30.0,72.0,2.0,1.0,31.0,7.0,15.0,13.0,19.0,5.0,3.0,39.0,22.0,17.0,15.0,22.0,,5.0,1.0,2.0,2.0,8.0,,1.0,2.0,4.0,4.0,,4.0,,4.0,5.0,,,,52.0,6.0,4.0,0.29411764705882354,0.3,0.4594594594594595,0.18181818181818182,0.48,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.6341463414634146,0.06306306306306306,0.10526315789473684,0.07692307692307693,0.12195121951219512,0.14728682170542637,0.087248322147651,0.015503875968992248,0.0784313725490196,0.10638297872340426,0.12650602409638553,0.13861386138613863,0.17857142857142858,0.0410958904109589,0.7142857142857143,0.5614035087719298,0.6274509803921569,0.15625,0.08552631578947369,0.38461538461538464,0.4166666666666667,,0.34146341463414637,0.34146341463414637,0.7142857142857143,0.21052631578947367,0.3333333333333333,,0.5,0.6111111111111112,0.05747126436781609,0.2988505747126437,1.0,1.0,14.0,1.0,3.0,5.0,7.0,2.0,4.0,6.0,6.0,14.0,,1.0,,,1.0,0.5,0.5454545454545454,,,,0.02702702702702703,0.4375,0.4375,0.8571428571428571,0.06666666666666667,0.2,0.3333333333333333,,0.25,0.19444444444444445,0.7142857142857143,0.45161290322580644,,1.0,1.0,1.0,,,,,,True
711,1610612742,Jerry Stackhouse,Jerry Stackhouse,711,DAL,57030.0,950,113.0,1848,1831,635,638,195,3679,81,8.0,80.0,26.0,73.0,25.0,196,48.0,138.0,94.0,418,1948,13.0,46.0,123.0,59.0,24.0,83.0,18.0,19.0,6.0,34.0,190.0,19.0,33.0,57.0,23.0,80.0,33.0,22.0,48.0,29.0,63.0,81.0,105.0,34.0,5.0,3.0,5.0,635,0.8541666666666666,0.34782608695652173,0.35294117647058826,0.48502994011976047,0.5431937172774869,0.41317365269461076,20.77294685990338,0.6875,0.048034934497816595,0.031879194630872486,0.059684684684684686,0.027710843373493974,0.023952095808383235,0.017316017316017316,0.03636363636363636,0.05776173285198556,0.24251497005988024,0.23952095808383234,0.218562874251497,0.3561643835616438,0.3611111111111111,0.9230769230769231,0.34782608695652173,0.25252525252525254,0.655688622754491,0.5236146969696969,0.5504157894736842,0.5135847368421053,0.1008174386920981,0.14977973568281938,9.286224489795918,24.392028985507242,0.3436147186147186,50.0,4.0,13.0,23.0,9.0,35.0,31.0,65.0,90.0,5.0,6.0,25.0,24.0,53.0,44.0,152.0,106.0,74.0,8.0,2.0,63.0,13.0,6.0,4.0,20.0,4.0,3.0,17.0,15.0,2.0,5.0,15.0,3.0,11.0,,1.0,6.0,12.0,6.0,5.0,4.0,4.0,3.0,3.0,15.0,1.0,1.0,2.0,1.0,,,152.0,11.0,15.0,0.5888888888888889,0.6162790697674418,0.45918367346938777,0.38461538461538464,0.4528301886792453,0.41304347826086957,0.5454545454545454,0.4807692307692308,0.6229508196721312,0.0663265306122449,0.14814814814814814,,0.05555555555555555,0.09950248756218906,0.017094017094017096,0.05555555555555555,0.01948051948051948,0.0125,0.04736842105263158,0.09027777777777778,0.12280701754385964,0.017241379310344827,0.4,0.6172839506172839,0.7246376811594203,0.68,0.10479041916167664,0.2571428571428571,0.2571428571428571,0.2222222222222222,0.3875,0.3924050632911392,0.5483870967741935,0.19461077844311378,0.5,,0.23232323232323232,0.5652173913043478,0.05980861244019139,0.36363636363636365,7.0,13.0,22.0,1.0,3.0,7.0,21.0,3.0,10.0,20.0,21.0,22.0,2.0,,,3.0,1.0,0.3,0.43478260869565216,0.014492753623188406,0.0125,0.015384615384615385,,0.3384615384615385,0.34375,0.7727272727272727,0.30434782608695654,0.13043478260869565,0.3333333333333333,,0.52,0.21212121212121213,0.3333333333333333,0.3492063492063492,0.02142857142857143,2.0,0.2857142857142857,1.0,,,,1.0,0.0136986301369863,True
