EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,HeaveAttempts,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyArc3FGA,PenaltyFG3A,NonHeaveArc3FGA,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyArc3Frequency,Corner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG2M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2A,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,OffAtRimReboundPct,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceFG2M,FTOffRebounds,LostBallTurnovers,Travels,SecondChanceFg2Pct,SecondChanceEfgPct,OffFTReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,ShortMidRangePctBlocked,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,LostBallSteals,SecondChanceTurnovers,RecoveredBlocks,3SecondViolations,BlocksRecoveredPct,PtsPutbacks,on,Corner3FGM,PenaltyCorner3FGA,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockedLongMidRange,OffShortMidRangeReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,Fg3aBlocked,Corner3Assists,Loose Ball Fouls,BlockedShortMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Clear Path Fouls,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,3pt And 1 Free Throw Trips,Corner3PctBlocked
101138,1610612742,Brandon Bass,Brandon Bass,101138,DAL,1441.0,24,3.0,48,48,20,31,2.0,96,1.0,2.0,4.0,1.0,2.0,5.0,1.0,4.0,8.0,43,2.0,2.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,6.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,4.0,2.0,4.0,20,0.5,0.5,0.4,0.3333333333333333,0.5,1.0,0.6666666666666666,0.1666666666666666,0.2,1.0,17.647058823529413,0.2857142857142857,0.0769230769230769,0.375,0.1904761904761904,0.1428571428571428,0.3333333333333333,0.5,0.1666666666666666,0.6666666666666666,0.5,0.5,0.5,0.1666666666666666,0.3333333333333333,0.36496,0.2362,0.25,0.2857142857142857,0.25,0.5,12.38,43.2,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,2868.0,48,-2.0,97,95,24,9,6.0,192,4.0,2.0,5.0,3.0,7.0,11.0,3.0,8.0,22.0,109,,,1.0,6.0,6.0,6.0,8.0,,,7.0,9.0,3.0,20.0,,6.0,2.0,8.0,9.0,3.0,4.0,1.0,1.0,3.0,1.0,10.0,1.0,12.0,4.0,6.0,24,0.4285714285714285,0.4285714285714285,0.6363636363636364,0.5,0.55,,0.6,0.2142857142857142,,,22.857142857142858,0.6666666666666666,0.1818181818181818,,0.1428571428571428,0.1333333333333333,,,0.2857142857142857,0.3571428571428571,0.4,0.4,1.0,0.2142857142857142,0.5,0.4733607142857143,0.51825,0.2222222222222222,0.2666666666666666,,0.2727272727272727,11.036363636363635,25.133333333333336,0.2474226804123711,3.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.25,0.037037037037037,0.0285714285714285,0.0909090909090909,0.1666666666666666,0.25,0.75,0.75,0.3333333333333333,0.1428571428571428,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,1159.0,19,-8.0,40,42,13,15,1.0,82,2.0,1.0,4.0,2.0,4.0,7.0,4.0,4.0,18.0,46,,,2.0,2.0,7.0,,8.0,,,2.0,2.0,1.0,4.0,,2.0,,2.0,2.0,,,,1.0,1.0,,4.0,1.0,4.0,1.0,7.0,13,,,0.5714285714285714,0.6363636363636364,0.7083333333333334,,0.875,0.3636363636363636,,,28.571428571428573,,0.2222222222222222,,0.1428571428571428,0.3333333333333333,,,0.1818181818181818,0.3636363636363636,0.25,0.25,,0.1818181818181818,0.5454545454545454,0.5211454545454545,0.4161166666666667,0.0909090909090909,0.1428571428571428,,0.3888888888888889,11.55714285714286,24.25,0.325,2.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,,0.0909090909090909,1.0,1.0,0.3333333333333333,2.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.8333333333333334,0.1818181818181818,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200772,1610612742,Maurice Ager,Maurice Ager,200772,DAL,4609.0,77,-12.0,153,155,55,49,9.0,308,8.0,1.0,7.0,8.0,5.0,19.0,8.0,5.0,15.0,158,,,5.0,2.0,6.0,8.0,2.0,,3.0,4.0,4.0,2.0,8.0,2.0,1.0,,3.0,4.0,2.0,3.0,1.0,5.0,11.0,2.0,3.0,,6.0,2.0,6.0,55,0.8,0.8,0.2631578947368421,0.1851851851851851,0.25,,0.3,0.2962962962962963,0.1578947368421052,0.25,20.0,,0.0204081632653061,0.1176470588235294,0.0454545454545454,0.04,0.0769230769230769,0.25,0.2962962962962963,0.2592592592592592,0.1428571428571428,0.1666666666666666,1.0,0.2962962962962963,0.5925925925925926,0.4777592592592593,0.4430944444444444,0.0689655172413793,0.0952380952380952,,0.4,9.121052631578948,25.075,0.3594771241830065,3.0,1.0,4.0,4.0,4.0,8.0,,,2.0,,1.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0196078431372549,0.0153846153846153,,,,0.375,0.5,1.0,0.1481481481481481,0.25,0.25,0.4444444444444444,,,,,2.0,,,,,,,,,,,0.4,0.2222222222222222,,,,,,,1.0,2.0,2.0,1.0,1.0,2.0,0.1428571428571428,0.0666666666666666,1.0,0.2222222222222222,1.0,0.5211,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,2425.0,40,12.0,79,78,13,4,7.0,157,6.0,3.0,8.0,1.0,10.0,19.0,1.0,6.0,29.0,80,,4.0,2.0,3.0,8.0,18.0,2.0,,,,,,,1.0,6.0,,7.0,9.0,2.0,4.0,,,4.0,1.0,7.0,,9.0,4.0,8.0,13,0.9,0.9,0.5263157894736842,0.575,0.6041666666666666,0.4,0.8,0.05,,,30.337078651685392,,0.2068965517241379,0.1666666666666666,0.2,0.2142857142857142,0.2,,0.3,0.4,0.375,0.375,0.6666666666666666,0.05,0.35,0.4834175,0.6136833333333334,0.1739130434782608,0.1818181818181818,0.1379310344827586,0.2758620689655172,10.43157894736842,24.8,0.1645569620253164,5.0,2.0,5.0,1.0,1.0,1.0,,,,,1.0,2.0,3.0,3.0,2.0,,1.0,,1.0,,,,,0.5,0.0416666666666666,0.0344827586206896,,0.2,0.2,0.8333333333333334,0.8333333333333334,1.0,0.25,0.4,0.4,0.3333333333333333,,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,,1.0,1.0,1.0,1.0,0.5,0.8333333333333334,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,,,,0.1111111111111111,0.4,0.3333333333333333,1.0,0.46584,1.0,2.0,1.0,1.0,1.0,0.4,0.4,0.3333333333333333,1.0,0.5,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,1610612742,Juwan Howard,Juwan Howard,436,DAL,1621.0,27,-21.0,53,52,23,33,2.0,105,1.0,1.0,2.0,,1.0,5.0,,,2.0,56,,2.0,2.0,,2.0,2.0,,,2.0,,,,,2.0,3.0,1.0,6.0,7.0,,,,4.0,4.0,,,,,,2.0,23,1.0,1.0,0.2,0.2,0.2,1.0,0.5,,0.4,1.0,9.09090909090909,0.1666666666666666,0.2142857142857142,0.3333333333333333,0.25,0.25,0.4,,0.2,0.4,0.5,0.5,1.0,,0.2,0.35828,0.3553,,,1.0,1.0,8.139999999999999,,0.4339622641509434,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,,,,0.4,,,,,,,,1.0,,,,,,,,,,,0.5,0.5,,,,,,,,,,1.0,,,,,,,,0.3104,,1.0,1.0,,,1.0,1.0,1.0,,,,0.5,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,1730.0,29,-17.0,55,56,29,33,3.0,111,3.0,1.0,1.0,5.0,3.0,4.0,5.0,2.0,17.0,55,,,3.0,,10.0,,6.0,,,1.0,1.0,,2.0,1.0,1.0,,2.0,3.0,1.0,2.0,2.0,2.0,2.0,,4.0,1.0,4.0,2.0,10.0,29,,,0.75,0.8333333333333334,0.7727272727272727,,1.0,0.5555555555555556,,,22.41379310344828,,0.0714285714285714,0.1428571428571428,0.0952380952380952,,0.1666666666666666,,0.3333333333333333,0.1111111111111111,1.0,1.0,,0.5555555555555556,0.8888888888888888,0.5029666666666668,0.5307,0.1818181818181818,0.3333333333333333,,0.5882352941176471,5.55,25.12,0.5272727272727272,2.0,,,2.0,2.0,5.0,,,1.0,,,1.0,,,1.0,,1.0,1.0,,,,,,0.5,,0.0344827586206896,,0.2,,0.6666666666666666,0.6666666666666666,,,,,0.4,,3.0,2.0,3.0,2.0,2.0,3.0,6.0,3.0,,,0.3333333333333333,0.6,1.0,0.6,0.6666666666666666,1.0,,0.6,0.6,0.3333333333333333,1.0,0.6,,2.0,3.0,,,,,,,0.6,0.6666666666666666,,,,,,,,,,,,,,1.0,0.1428571428571428,0.1666666666666666,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,1610612742,DeSagana Diop,DeSagana Diop,2205,DAL,2337.0,39,-8.0,79,81,24,10,6.0,160,3.0,,,,2.0,4.0,,2.0,6.0,84,,2.0,2.0,,2.0,4.0,,,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,9.0,2.0,3.0,,3.0,4.0,,2.0,,4.0,2.0,2.0,24,1.0,1.0,0.5,0.5,0.5,1.0,0.5,,,,10.227272727272728,0.3333333333333333,0.0714285714285714,0.3333333333333333,0.1176470588235294,,0.4,,0.75,,,,,,0.75,0.5371,0.46795,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.575,,0.3037974683544304,2.0,,1.0,,,,,,,,4.0,4.0,5.0,4.0,1.0,,1.0,,,2.0,2.0,2.0,,0.3333333333333333,0.1333333333333333,0.1212121212121212,0.2666666666666666,0.1666666666666666,0.125,0.6666666666666666,0.6666666666666666,1.0,0.25,,,,,,,,1.0,,,,,,,,,,,0.5,0.5,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,0.5,1.0,0.6351,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,0.5,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,2036.0,34,16.0,69,68,19,2,5.0,137,8.0,1.0,3.0,,7.0,12.0,,3.0,17.0,65,,,3.0,,6.0,6.0,8.0,,,8.0,8.0,1.0,16.0,2.0,1.0,,3.0,3.0,,1.0,,2.0,3.0,,2.0,,4.0,2.0,6.0,19,0.4285714285714285,0.4285714285714285,0.5833333333333334,0.5833333333333334,0.6071428571428571,,1.0,,,,19.73684210526316,,0.0333333333333333,0.4,0.0857142857142857,0.0769230769230769,0.3333333333333333,0.5,0.6666666666666666,0.25,0.3333333333333333,0.3333333333333333,1.0,,0.6666666666666666,0.5836,0.6101,0.1428571428571428,0.1428571428571428,,0.3529411764705882,5.8500000000000005,,0.2753623188405797,6.0,,1.0,,,,,,7.0,,,,4.0,3.0,1.0,,1.0,,,,,,,1.0,,,,,,0.75,0.75,0.3333333333333333,0.0833333333333333,,,,,,,,3.0,,,,,,,,,,,1.0,1.0,,,,,,,,2.0,2.0,1.0,,,,,,0.6666666666666666,1.0,0.4186,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239,1610612742,Trenton Hassell,Trenton Hassell,2239,DAL,1231.0,21,-9.0,41,42,21,32,2.0,83,1.0,,2.0,1.0,,3.0,1.0,,,40,,,1.0,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,4.0,,,,,,,,,,,,21,,,,,,,,0.25,,,9.30232558139535,0.4,0.0833333333333333,0.1428571428571428,0.1052631578947368,,,1.0,0.25,0.5,,,,0.25,0.5,0.4067874999999999,0.447,,,,,12.666666666666666,26.0,0.5121951219512195,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
