EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,OffThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,PenaltyOffPossExcludingTakeFouls,Usage,DefFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,LongMidRangeFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,FG2M,FG3A,FtPoints,Points,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,AtRimAssists,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceAtRimFGA,DefTwoPtRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,DefTwoPtReboundPct,DefAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,FG3M,SecondChanceFG2M,PtsAssisted3s,PtsPutbacks,ShortMidRangeAssists,LiveBallTurnovers,LostBallTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,LiveBallTurnoverPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,NonHeaveArc3FGM,ThreePtAssists,Corner3Assists,Steals,BadPassSteals,2pt And 1 Free Throw Trips,PenaltyFg3Pct,ShortMidRangePctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Arc3Assists,BadPassTurnovers,SecondChanceTurnovers,Technical Free Throw Trips,OffensiveGoaltends,Defensive 3 Seconds Violations,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,on,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Travels,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,OffLongMidRangeReboundPct,SelfORebPct,StepOutOfBoundsTurnovers,PtsUnassisted3s,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Blocked3s,BlockedCorner3,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,ThreePtShootingFoulsDrawn,BlockedArc3,Arc3PctBlocked,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveMakes,3pt And 1 Free Throw Trips
1730,1610612756,Brian Skinner,Brian Skinner,1730,PHX,534.0,9,-10,18,18,15.0,13.0,3.0,36,2.0,2.0,26,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,15.0,9.523809523809524,1.0,0.5,0.1,1.0,1.0,0.38715,0.3762,0.38715,16.95,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,1610612756,Sean Marks,Sean Marks,1752,PHX,638.0,11,-12,22,22,22.0,15.0,2.0,44,4.0,4.0,26,,4.0,,,2.0,1.0,3.0,1.0,2.0,1.0,,22.0,25.0,,,0.0769230769230769,,0.8,0.41658,,0.41658,18.8,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.25,0.25,0.2,0.2,0.3333333333333333,1.0,0.3333333333333333,0.2,0.0909090909090909,0.5,0.2222222222222222,0.3333333333333333,1.0,0.25,0.25,1.0,0.2,0.2,0.2,0.1666666666666666,0.2,0.5,1.0,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,1610612756,Gordan Giricek,Gordan Giricek,1921,PHX,601.0,10,-8,20,20,17.0,15.0,3.0,40,3.0,5.0,26,,5.0,,,1.0,,1.0,,1.0,,,17.0,26.08695652173913,,,,,0.5,0.495975,,0.495975,10.26,0.85,2.0,,,3.0,1.0,,6.0,,,3.0,1.0,,6.0,2.0,1.0,1.0,,2.0,,1.0,,,,6.0,1.0,0.3333333333333333,0.3333333333333333,0.6,0.6,0.5,0.5,0.5,,0.5,0.1666666666666666,,0.3333333333333333,0.1428571428571428,,,0.6666666666666666,0.6666666666666666,0.5,,,0.5,,,,1.0,24.8,1.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.5,0.5,1.0,0.3333333333333333,0.5,1.0,0.1666666666666666,0.3333333333333333,0.5,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201199,1610612756,DJ Strawberry,DJ Strawberry,201199,PHX,1258.0,21,-13,41,42,33.0,21.0,4.0,83,2.0,5.0,49,1.0,2.0,,,2.0,,2.0,1.0,3.0,2.0,,33.0,20.0,,,,,0.4,0.51878,,0.4777,8.0,0.8048780487804879,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,4.0,1.0,1.0,,,,,,,,0.0714285714285714,,0.125,,,,0.1111111111111111,,,,,,,,0.6,0.1666666666666666,0.1666666666666666,,1.0,,,3.0,,1.0,,,,,1.0,,2.0,1.0,2.0,2.0,0.2,0.3333333333333333,,1.0,0.6,,,,0.5,,,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.1428571428571428,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2669,1610612756,Linton Johnson,Linton Johnson,2669,PHX,3207.0,53,-19,107,106,55.0,42.0,10.0,213,5.0,12.0,126,3.0,6.0,1.0,,8.0,5.0,13.0,5.0,10.0,2.0,,55.0,13.675213675213676,,0.1111111111111111,0.1063829787234042,,0.3571428571428571,0.4700535714285714,0.6217666666666667,0.4154,10.175,0.514018691588785,3.0,1.0,,6.0,2.0,,15.0,,2.0,4.0,,,8.0,6.0,3.0,3.0,1.0,6.0,4.0,1.0,1.0,,,8.0,1.0,0.5,0.6,0.5,0.6666666666666666,0.5357142857142857,0.6666666666666666,0.5357142857142857,0.3333333333333333,0.6666666666666666,0.1428571428571428,0.1052631578947368,0.125,0.1777777777777777,0.2,0.3333333333333333,0.6,0.6,0.6666666666666666,0.0714285714285714,,0.4285714285714285,,,0.1333333333333333,0.5333333333333333,24.2,2.0,4.0,1.0,1.0,1.0,,6.0,1.0,,1.0,1.0,,1.0,,,,,,0.2857142857142857,0.5,0.5,0.0714285714285714,0.1666666666666666,1.0,,3.0,7.0,,1.0,2.0,1.0,,,1.0,,0.1891891891891892,0.25,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,0.125,0.2,0.1666666666666666,0.1538461538461538,0.5,0.2142857142857142,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,2409.0,40,-15,77,78,31.0,21.0,7.0,155,3.0,10.0,97,,3.0,,,3.0,,3.0,2.0,6.0,7.0,,31.0,28.571428571428573,,,,,0.1666666666666666,0.5150138888888889,,0.5783571428571428,6.710000000000001,0.4025974025974026,2.0,1.0,,5.0,8.0,6.0,31.0,,,2.0,4.0,3.0,16.0,2.0,3.0,4.0,1.0,9.0,,,,9.0,4.0,16.0,1.0,0.2,0.2,0.5,0.6666666666666666,0.6944444444444444,0.9285714285714286,0.7045454545454546,,0.8888888888888888,0.4444444444444444,,,0.0909090909090909,,,0.6666666666666666,0.6666666666666666,0.5,0.0555555555555555,,0.7222222222222222,0.1904761904761904,0.3076923076923077,,0.5161290322580645,24.25,2.0,5.0,2.0,3.0,7.0,4.0,8.0,7.0,2.0,2.0,,,,,0.2,0.2,,,0.2777777777777778,0.4,0.5,0.3888888888888889,0.4285714285714285,0.6666666666666666,0.5714285714285714,,3.0,,,2.0,1.0,,1.0,,1.0,0.1111111111111111,0.1111111111111111,,,1.0,2.0,,5.0,,15.0,,,2.0,2.0,1.0,0.625,0.625,,,1.0,,,,0.2222222222222222,,0.1111111111111111,0.5,1.0,,,,,5.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.7142857142857143,0.7142857142857143,1.0,0.75,0.7142857142857143,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2564,1610612756,Boris Diaw,Boris Diaw,2564,PHX,1706.0,28,-9,57,55,29.0,16.0,3.0,112,,2.0,58,,,,,3.0,,3.0,,1.0,,,29.0,8.333333333333334,,,,,,0.41855,,,9.3,0.5087719298245614,,,,1.0,,,2.0,,,,,,,,2.0,3.0,1.0,7.0,,,,,,,,,,0.5,,0.5,,0.5,,,,,,0.125,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,3.0,,1.0,3.0,1.0,1.0,,,,0.1666666666666666,,,,1.0,2.0,,,,,,,2.0,,,,,,,0.6666666666666666,,,,0.375,,1.0,0.5,0.5,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,1.0,2.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,1610612756,Raja Bell,Raja Bell,1952,PHX,1287.0,21,-2,45,42,25.0,21.0,4.0,87,2.0,4.0,41,,1.0,,,2.0,,2.0,,1.0,1.0,1.0,25.0,14.285714285714286,,,,,0.2857142857142857,0.4794214285714285,,0.4730124999999999,11.9,0.5555555555555556,,2.0,2.0,,3.0,1.0,1.0,,,,3.0,,,,,1.0,,3.0,,1.0,,1.0,,,1.0,,,,,,,,,,0.4285714285714285,,0.3333333333333333,0.0952380952380952,,,,,,0.2857142857142857,0.5,0.5714285714285714,,,,,23.866666666666664,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,0.25,1.0,0.5,,0.1428571428571428,,,0.1428571428571428,,,0.25,,1.0,,,,,,,,,0.0555555555555555,,,,,1.0,,,,,,,,,,,,,,,,,,0.125,,0.1428571428571428,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,1464.0,24,2,50,49,16.0,13.0,5.0,99,3.0,11.0,55,1.0,2.0,1.0,1.0,6.0,1.0,7.0,,2.0,7.0,,16.0,34.54545454545454,1.0,0.25,0.0588235294117647,0.5,0.2727272727272727,0.466290909090909,0.3301,0.49155,7.354545454545455,0.32,2.0,,,7.0,,11.0,25.0,2.0,4.0,2.0,,5.0,9.0,12.0,4.0,4.0,2.0,8.0,,,,12.0,7.0,9.0,,0.8571428571428571,0.8571428571428571,0.6363636363636364,1.0,0.6363636363636364,1.0,0.78125,1.0,0.9,,,,0.217391304347826,,,0.6666666666666666,0.6666666666666666,0.5,,,0.4545454545454545,0.4375,0.4375,0.16,0.36,,4.0,5.0,2.0,2.0,,,2.0,,,2.0,3.0,1.0,3.0,2.0,,,,0.6666666666666666,0.4545454545454545,0.8,0.8,,1.0,1.0,,,5.0,,2.0,3.0,2.0,1.0,,2.0,,0.238095238095238,0.375,,,1.0,3.0,,,1.0,,,,1.0,1.0,,,,1.0,1.0,0.3333333333333333,,,0.2,0.125,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,1610612756,Shaquille O'Neal,Shaquille O'Neal,406,PHX,1199.0,20,2,40,39,11.0,14.0,3.0,79,,6.0,53,1.0,1.0,,,3.0,,3.0,,1.0,4.0,,11.0,20.930232558139537,,,,,,0.5517666666666666,0.6949,0.5561,2.1166666666666667,0.275,,,,4.0,,3.0,11.0,,2.0,1.0,,,2.0,8.0,1.0,1.0,,2.0,,,,6.0,2.0,2.0,,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6111111111111112,1.0,0.5,,,,0.2142857142857142,,,,,,,,0.8333333333333334,0.25,0.25,0.1818181818181818,0.1818181818181818,,4.0,5.0,1.0,1.0,,,,,1.0,1.0,2.0,1.0,2.0,1.0,0.1666666666666666,,,0.5,0.8333333333333334,0.8,0.8,,1.0,1.0,,1.0,3.0,,,,,,1.0,1.0,1.0,0.2307692307692307,,1.0,1.0,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,,0.25,0.5,1.0,0.1666666666666666,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
