EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,Travels,PenaltyTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,AtRimPctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,Corner3FGM,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3Accuracy,HeaveAttempts,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,on,HeaveMakes,Clear Path Fouls,BlockedCorner3,Corner3PctBlocked
1425,1610612746,Aaron Williams,Aaron Williams,1425,LAC,4878.0,81,-14.0,152,150,31.0,29.0,18,302,4.0,6.0,2.0,3.0,6.0,9.0,1.0,4.0,11.0,19.0,4.0,26.0,169,3.0,4.0,2.0,8.0,8.0,14.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0,1.0,10.0,5.0,15.0,1.0,7.0,4.0,3.0,2.0,1.0,1.0,4.0,1.0,6.0,1.0,6.0,14.0,2.0,7.0,2.0,4.0,2.0,3.0,7.0,5.0,2.0,7.0,2.0,1.0,31.0,2.0,0.36363636363636365,0.4,0.5789473684210527,0.75,0.5789473684210527,0.75,0.65,0.8,0.05263157894736842,0.1111111111111111,14.942528735632184,0.3333333333333333,0.5,0.08771929824561403,0.078125,0.3076923076923077,0.12857142857142856,0.06944444444444445,0.15789473684210525,0.13333333333333333,0.13636363636363635,0.05555555555555555,0.058823529411764705,0.36363636363636365,0.14285714285714285,0.2857142857142857,0.3157894736842105,0.6666666666666666,0.6666666666666666,0.25,0.47368421052631576,0.6666666666666666,0.75,0.3333333333333333,0.21052631578947367,0.25,0.25,1.0,0.75,0.6666666666666666,0.3157894736842105,0.4545526315789474,0.5201499999999999,0.15,0.15,0.3076923076923077,6.994736842105263,0.20394736842105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1501,1610612746,Tim Thomas,Tim Thomas,1501,LAC,22961.0,383,26.0,731,719,187.0,195.0,82,1450,11.0,19.0,2.0,6.0,9.0,24.0,9.0,23.0,29.0,66.0,22.0,122.0,743,3.0,13.0,3.0,18.0,32.0,26.0,2.0,4.0,21.0,35.0,7.0,84.0,9.0,13.0,45.0,1.0,59.0,13.0,72.0,1.0,6.0,4.0,2.0,10.0,,6.0,7.0,4.0,17.0,,13.0,35.0,6.0,26.0,5.0,27.0,1.0,10.0,6.0,5.0,1.0,6.0,2.0,,187.0,7.0,0.5517241379310345,0.5714285714285714,0.4393939393939394,0.23076923076923078,0.423728813559322,0.4411764705882353,0.4653846153846154,0.5,0.06060606060606061,0.041666666666666664,17.753623188405797,0.5882352941176471,0.07692307692307693,0.18442622950819673,0.036290322580645164,0.14772727272727273,0.1746987951807229,0.03560830860534125,0.057971014492753624,0.04225352112676056,0.11267605633802817,0.265625,0.1834862385321101,0.1323529411764706,0.014084507042253521,0.3333333333333333,0.16101694915254236,0.5789473684210527,0.6875,0.6363636363636364,0.2033898305084746,0.375,0.391304347826087,0.3333333333333333,0.19491525423728814,0.391304347826087,0.391304347826087,0.6666666666666666,0.35294117647058826,0.3333333333333333,0.6016949152542372,0.4759411016949152,0.4988785714285714,0.08661417322834646,0.13333333333333333,0.14754098360655737,9.83787878787879,0.2558139534883721,7.0,8.0,5.0,1.0,1.0,14.0,47.0,3.0,3.0,3.0,10.0,14.0,52.0,3.0,4.0,9.0,11.0,3.0,11.0,11.0,38.0,42.0,47.0,14.0,14.0,12.0,2.0,9.0,5.0,3.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,3.0,38.0,3.0,1.0,0.2692307692307692,0.75,0.2727272727272727,0.2692307692307692,0.8181818181818182,0.6136363636363636,0.7037037037037037,0.4406779661016949,0.15789473684210525,0.058823529411764705,0.033707865168539325,0.018518518518518517,0.039473684210526314,0.2,0.0423728813559322,0.3983050847457627,0.2978723404255319,0.2978723404255319,1.0,0.5,0.058823529411764705,0.17647058823529413,1.0,1.0,0.36363636363636365,0.875,0.045454545454545456,0.45454545454545453,0.3,0.2978723404255319,0.5213704545454546,0.019230769230769232,0.3114754098360656,25.640384615384612,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1510,1610612746,Brevin Knight,Brevin Knight,1510,LAC,736.0,12,-9.0,20,23,7.0,9.0,4,43,1.0,1.0,,,1.0,1.0,1.0,2.0,3.0,4.0,,6.0,32,,,,,2.0,4.0,,,1.0,1.0,1.0,2.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,7.0,1.0,0.3333333333333333,0.3333333333333333,0.75,,0.75,,0.75,,,,16.0,,,,,0.25,0.16666666666666666,,,,,,,0.25,,,0.25,1.0,1.0,,0.25,1.0,1.0,1.0,0.5,0.5,0.5,,,,0.25,0.408175,,,,,11.2,0.35,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.3553,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201154,1610612746,Al Thornton,Al Thornton,201154,LAC,44074.0,735,-94.0,1394,1396,334.0,289.0,153,2790,54.0,85.0,15.0,17.0,22.0,52.0,44.0,132.0,120.0,269.0,88.0,373.0,1561,18.0,26.0,15.0,51.0,130.0,110.0,22.0,19.0,20.0,23.0,10.0,49.0,24.0,19.0,51.0,15.0,85.0,30.0,115.0,4.0,21.0,17.0,4.0,11.0,1.0,6.0,36.0,5.0,47.0,3.0,27.0,59.0,9.0,92.0,3.0,118.0,12.0,55.0,17.0,11.0,6.0,17.0,9.0,,334.0,7.0,0.5416666666666666,0.5963302752293578,0.44609665427509293,0.6923076923076923,0.4509493670886076,0.6428571428571429,0.504054054054054,0.6891891891891891,0.07063197026022305,0.057692307692307696,26.395939086294415,0.23404255319148937,0.3409090909090909,0.1130820399113082,0.046511627906976744,0.12582781456953643,0.11627906976744186,0.04552352048558422,0.06153846153846154,0.05555555555555555,0.11188811188811189,0.09917355371900827,0.12299465240641712,0.14545454545454545,0.025,0.5294117647058824,0.2689873417721519,0.6352941176470588,0.7714285714285715,0.5185185185185185,0.16455696202531644,0.4230769230769231,0.4489795918367347,0.45454545454545453,0.4177215189873418,0.3333333333333333,0.33587786259541985,0.6136363636363636,0.6071428571428571,0.8823529411764706,0.4177215189873418,0.45924444444444446,0.5150761904761905,0.1532033426183844,0.1762820512820513,0.13672922252010725,10.909665427509294,0.23959827833572453,16.0,20.0,4.0,1.0,1.0,14.0,43.0,,1.0,3.0,14.0,15.0,47.0,,2.0,27.0,55.0,3.0,15.0,33.0,96.0,45.0,43.0,14.0,3.0,,3.0,8.0,2.0,6.0,,15.0,10.0,2.0,1.0,,,,11.0,96.0,9.0,1.0,0.3191489361702128,,0.2,0.3191489361702128,0.4909090909090909,0.45,0.5274725274725275,0.14873417721518986,0.17647058823529413,,0.04195804195804196,0.03461538461538462,0.01639344262295082,0.07317073170731707,0.012658227848101266,0.1360759493670886,0.32558139534883723,0.32558139534883723,1.0,0.2,0.03571428571428571,0.03571428571428571,,,0.2857142857142857,0.8,0.014285714285714285,0.2,0.21428571428571427,0.32558139534883723,0.46481014492753625,,0.257372654155496,25.544680851063838,1.0,5.0,1.0,2.0,1.0,1.0,0.007575757575757576,0.19047619047619047,0.25,0.25,1.0,,,,,,,,,,,,,,True,,,,
2424,1610612746,Dan Dickau,Dan Dickau,2424,LAC,62372.0,1040,-69.0,1977,1970,547.0,523.0,224,3947,29.0,57.0,2.0,7.0,14.0,28.0,45.0,103.0,88.0,188.0,68.0,352.0,2139,6.0,13.0,3.0,21.0,64.0,112.0,,4.0,138.0,172.0,58.0,378.0,6.0,20.0,62.0,2.0,84.0,13.0,97.0,4.0,32.0,19.0,13.0,29.0,10.0,19.0,26.0,10.0,55.0,,54.0,108.0,8.0,75.0,8.0,82.0,7.0,26.0,3.0,3.0,,3.0,1.0,,547.0,15.0,0.36363636363636365,0.36363636363636365,0.46808510638297873,0.46153846153846156,0.4797297297297297,0.375,0.5319148936170213,0.40384615384615385,0.02127659574468085,,17.11229946524064,0.5272727272727272,0.03333333333333333,0.09365558912386707,0.008275862068965517,0.09090909090909091,0.09297052154195011,0.013993541442411194,0.005319148936170213,,0.07075471698113207,0.07428571428571429,0.12363636363636364,0.09036144578313253,0.024539877300613498,0.3333333333333333,0.19256756756756757,0.5087719298245614,0.5370370370370371,0.20689655172413793,0.0945945945945946,0.5,0.5,0.2857142857142857,0.34797297297297297,0.4368932038834951,0.4411764705882353,0.4888888888888889,0.2916666666666667,0.2857142857142857,0.5574324324324325,0.48600489864864876,0.4950400000000001,0.08832807570977919,0.12560386473429952,0.05965909090909091,11.900531914893616,0.2766818411734952,11.0,19.0,21.0,,9.0,26.0,87.0,2.0,11.0,3.0,23.0,36.0,108.0,2.0,11.0,23.0,55.0,8.0,32.0,43.0,113.0,81.0,87.0,26.0,34.0,26.0,8.0,46.0,34.0,7.0,,5.0,17.0,2.0,3.0,,7.0,2.0,12.0,113.0,12.0,0.75,0.3333333333333333,0.18181818181818182,0.25,0.3333333333333333,0.41818181818181815,0.40229885057471265,0.518348623853211,0.36486486486486486,0.05263157894736842,,0.03431372549019608,0.014084507042253521,0.028735632183908046,0.09259259259259259,0.07094594594594594,0.2939189189189189,0.2988505747126437,0.3023255813953488,0.6538461538461539,0.5,,0.4583333333333333,0.18181818181818182,1.0,0.21839080459770116,0.5789473684210527,0.10344827586206896,0.26436781609195403,0.13043478260869565,0.2988505747126437,0.4678982758620687,0.01818181818181818,0.3210227272727273,25.254629629629623,10.0,3.0,,,,,0.009708737864077669,0.06666666666666667,0.47619047619047616,0.47619047619047616,1.0,5.0,27.0,1.0,0.009259259259259259,0.011494252873563218,0.5555555555555556,,,,,,,,True,,,,
1739,1610612746,Ruben Patterson,Ruben Patterson,1739,LAC,6639.0,111,,214,216,64.0,65.0,26,430,10.0,22.0,4.0,7.0,4.0,11.0,1.0,3.0,15.0,36.0,9.0,39.0,224,4.0,7.0,,8.0,10.0,20.0,6.0,7.0,4.0,5.0,2.0,11.0,9.0,7.0,11.0,,18.0,9.0,27.0,3.0,5.0,4.0,1.0,4.0,2.0,4.0,5.0,,9.0,,6.0,11.0,1.0,11.0,,15.0,1.0,6.0,2.0,1.0,,2.0,1.0,,64.0,1.0,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.5714285714285714,0.40540540540540543,0.5714285714285714,0.4431818181818182,0.5714285714285714,0.19444444444444445,0.2727272727272727,21.810699588477366,0.4444444444444444,,0.12643678160919541,0.10588235294117647,0.28,0.16071428571428573,0.08737864077669903,0.15384615384615385,0.125,0.16,0.1,0.125,0.2857142857142857,0.21428571428571427,0.5,0.5945945945945946,0.45454545454545453,0.5555555555555556,0.2,0.2972972972972973,0.36363636363636365,0.5,0.5,0.08108108108108109,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5714285714285714,0.6216216216216216,0.4935055555555556,0.5652428571428572,0.14285714285714285,0.14634146341463414,0.20512820512820512,3.886111111111111,0.29906542056074764,3.0,6.0,,,,,1.0,,,,,,1.0,,,4.0,9.0,,,3.0,11.0,,,,1.0,,1.0,1.0,1.0,,,1.0,4.0,,3.0,,,,2.0,11.0,1.0,,,,,,0.4444444444444444,0.4444444444444444,0.4583333333333333,0.02702702702702703,0.18181818181818182,,,0.05714285714285714,,0.25,,0.02702702702702703,,,,,,,,,0.6666666666666666,0.5,,,,,0.48412222222222223,,0.28205128205128205,41.4,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,True,,,,
1749,1610612746,Cuttino Mobley,Cuttino Mobley,1749,LAC,37557.0,626,-38.0,1181,1169,329.0,301.0,131,2350,30.0,51.0,3.0,7.0,18.0,34.0,24.0,74.0,72.0,159.0,44.0,242.0,1291,6.0,16.0,3.0,15.0,64.0,80.0,6.0,5.0,34.0,44.0,11.0,98.0,13.0,7.0,40.0,,47.0,16.0,63.0,3.0,24.0,12.0,12.0,18.0,3.0,11.0,10.0,7.0,28.0,1.0,17.0,34.0,1.0,53.0,3.0,57.0,4.0,25.0,8.0,5.0,3.0,8.0,6.0,,329.0,2.0,0.4444444444444444,0.463768115942029,0.4528301886792453,0.375,0.4782608695652174,0.35294117647058826,0.5171673819742489,0.39473684210526316,0.031446540880503145,0.029411764705882353,19.55056179775281,0.6428571428571429,,0.09975062344139651,0.03125,0.05555555555555555,0.08918406072106262,0.029197080291970802,0.07272727272727272,0.018518518518518517,0.05185185185185185,0.09090909090909091,0.14743589743589744,0.05154639175257732,0.02727272727272727,0.75,0.2463768115942029,0.5882352941176471,0.625,0.43333333333333335,0.1642512077294686,0.5294117647058824,0.5454545454545454,0.2777777777777778,0.357487922705314,0.32432432432432434,0.3287671232876712,0.5833333333333334,0.4117647058823529,0.42857142857142855,0.4782608695652174,0.4701384057971015,0.4858071428571429,0.10964912280701754,0.1388888888888889,0.06198347107438017,10.516981132075472,0.2785774767146486,7.0,9.0,14.0,,4.0,13.0,34.0,,1.0,5.0,11.0,18.0,48.0,,1.0,10.0,25.0,6.0,15.0,21.0,59.0,48.0,34.0,13.0,10.0,7.0,3.0,16.0,7.0,3.0,,3.0,4.0,,2.0,,1.0,,5.0,59.0,5.0,0.8888888888888888,0.375,,0.4,0.375,0.4,0.475,0.5566037735849056,0.2318840579710145,0.058823529411764705,,0.022727272727272728,0.015151515151515152,0.027777777777777776,0.06896551724137931,0.06763285024154589,0.1642512077294686,0.38235294117647056,0.38235294117647056,0.8461538461538461,,,0.058823529411764705,,,0.225,0.7777777777777778,0.1,0.275,0.45454545454545453,0.38235294117647056,0.451565,,0.24380165289256198,24.73125,5.0,1.0,,,,,0.013513513513513514,,0.35714285714285715,0.35714285714285715,1.0,1.0,6.0,,,,0.25,,,,,,,,True,,,,
1894,1610612746,Corey Maggette,Corey Maggette,1894,LAC,29493.0,492,-22.0,962,944,277.0,257.0,104,1906,47.0,64.0,8.0,10.0,10.0,27.0,18.0,52.0,75.0,143.0,105.0,297.0,1030,11.0,16.0,9.0,34.0,86.0,64.0,16.0,7.0,29.0,37.0,18.0,82.0,13.0,16.0,46.0,8.0,70.0,16.0,86.0,5.0,12.0,8.0,4.0,25.0,3.0,7.0,18.0,18.0,43.0,,14.0,45.0,9.0,100.0,12.0,124.0,12.0,49.0,2.0,2.0,,2.0,,,277.0,8.0,0.5733333333333334,0.6417910447761194,0.5244755244755245,0.6875,0.5363128491620112,0.6578947368421053,0.6260869565217392,0.68,0.04895104895104895,0.07407407407407407,25.115420129270543,0.5813953488372093,0.24242424242424243,0.14935064935064934,0.04,0.15384615384615385,0.15048543689320387,0.03755868544600939,0.06097560975609756,0.04395604395604396,0.10784313725490197,0.125,0.19014084507042253,0.14634146341463414,0.060240963855421686,,0.3575418994413408,0.734375,0.7833333333333333,0.46808510638297873,0.15083798882681565,0.37037037037037035,0.4,0.6,0.2905027932960894,0.34615384615384615,0.35294117647058826,0.8333333333333334,0.5263157894736842,0.8,0.5586592178770949,0.494909497206704,0.5322076923076923,0.22685185185185186,0.2722222222222222,0.11447811447811448,8.69020979020979,0.28794178794178793,13.0,16.0,3.0,,,12.0,33.0,1.0,3.0,4.0,9.0,14.0,36.0,1.0,3.0,18.0,31.0,4.0,9.0,47.0,95.0,39.0,33.0,12.0,8.0,6.0,2.0,6.0,5.0,3.0,,2.0,9.0,3.0,4.0,,11.0,,14.0,95.0,13.0,0.9285714285714286,0.3888888888888889,0.3333333333333333,0.4444444444444444,0.3888888888888889,0.5806451612903226,0.6,0.7076923076923077,0.2011173184357542,0.0625,,0.0297029702970297,0.02631578947368421,0.024390243902439025,0.18181818181818182,0.01675977653631285,0.18435754189944134,0.36363636363636365,0.36363636363636365,0.9166666666666666,,,0.15789473684210525,0.3333333333333333,1.0,0.4,0.8125,,0.225,0.4444444444444444,0.36363636363636365,0.50387125,,0.31986531986531985,25.136111111111113,2.0,1.0,1.0,,1.0,,0.019230769230769232,0.05263157894736842,0.6666666666666666,0.6666666666666666,1.0,,3.0,,,,,,,,,,,,True,,,,
2624,1610612746,Quinton Ross,Quinton Ross,2624,LAC,27954.0,466,-80.0,867,882,197.0,224.0,97,1749,14.0,22.0,3.0,4.0,1.0,6.0,36.0,82.0,51.0,110.0,12.0,123.0,950,6.0,11.0,5.0,17.0,78.0,24.0,4.0,7.0,24.0,28.0,17.0,60.0,14.0,9.0,26.0,1.0,36.0,15.0,51.0,1.0,12.0,7.0,5.0,3.0,,3.0,3.0,,6.0,1.0,19.0,38.0,1.0,17.0,2.0,18.0,2.0,8.0,8.0,8.0,,8.0,5.0,,197.0,4.0,0.7647058823529411,0.7959183673469388,0.4636363636363636,0.5454545454545454,0.4868421052631579,0.5454545454545454,0.5040983606557377,0.6071428571428571,0.06363636363636363,0.16666666666666666,12.99492385786802,0.5,0.03333333333333333,0.08843537414965986,0.04057971014492753,0.09090909090909091,0.089058524173028,0.0351288056206089,0.0375,0.0125,0.06,0.08333333333333333,0.11475409836065574,0.09090909090909091,0.019230769230769232,0.625,0.19298245614035087,0.6363636363636364,0.8235294117647058,0.5,0.05263157894736842,0.16666666666666666,0.2,1.0,0.7192982456140351,0.43902439024390244,0.4444444444444444,0.8611111111111112,0.36363636363636365,0.75,0.22807017543859648,0.44038938053097343,0.39304000000000006,0.06666666666666667,0.06896551724137931,0.13821138211382114,14.966363636363633,0.22722029988465975,3.0,3.0,3.0,,3.0,,1.0,,,,1.0,3.0,4.0,,,10.0,17.0,3.0,4.0,5.0,34.0,9.0,,,4.0,4.0,,4.0,3.0,1.0,,2.0,1.0,,1.0,,,,2.0,34.0,2.0,1.0,0.75,,0.75,1.0,0.5882352941176471,0.6904761904761905,0.7083333333333334,0.03508771929824561,0.22727272727272727,,0.012195121951219513,0.05405405405405406,0.012987012987012988,0.09090909090909091,0.02631578947368421,0.008771929824561403,,,,,,,,,0.14285714285714285,1.0,0.14285714285714285,0.047619047619047616,,,0.45610999999999996,,0.2764227642276423,29.025,3.0,,,,,,0.012195121951219513,,1.0,1.0,1.0,3.0,,,,,1.0,1.0,,,,,,,True,,,,
2549,1610612746,Chris Kaman,Chris Kaman,2549,LAC,25568.0,426,-5.0,802,795,217.0,230.0,78,1597,32.0,59.0,9.0,23.0,32.0,66.0,9.0,23.0,73.0,148.0,51.0,197.0,825,15.0,31.0,5.0,35.0,88.0,58.0,16.0,11.0,20.0,30.0,8.0,70.0,24.0,19.0,77.0,7.0,103.0,31.0,134.0,6.0,8.0,3.0,5.0,18.0,,9.0,19.0,9.0,37.0,3.0,25.0,43.0,8.0,50.0,1.0,67.0,4.0,29.0,33.0,22.0,10.0,33.0,25.0,2.0,217.0,4.0,0.6027397260273972,0.676923076923077,0.49324324324324326,0.4838709677419355,0.4866666666666667,0.4838709677419355,0.5414364640883977,0.5147058823529411,0.07432432432432433,0.030303030303030304,24.33035714285714,0.4864864864864865,0.3181818181818182,0.24919093851132687,0.08304498269896193,0.2111111111111111,0.24060150375939848,0.0856353591160221,0.13953488372093023,0.04054054054054054,0.1941747572815534,0.32558139534883723,0.24166666666666667,0.1935483870967742,0.09375,0.7575757575757576,0.3933333333333333,0.5423728813559322,0.6274509803921569,0.625,0.44,0.48484848484848486,0.5,0.53125,0.15333333333333332,0.391304347826087,0.4090909090909091,0.7777777777777778,0.7419354838709677,0.391304347826087,0.4066666666666667,0.4514389261744965,0.52065,0.1657142857142857,0.1676300578034682,0.17766497461928935,6.2574324324324335,0.27057356608478805,8.0,10.0,,,,,2.0,,,,1.0,,2.0,,,21.0,30.0,,1.0,22.0,64.0,,1.0,,10.0,9.0,1.0,10.0,2.0,7.0,,4.0,13.0,,4.0,,1.0,,6.0,64.0,6.0,,,,,,0.7,0.6774193548387096,0.6847826086956522,0.013333333333333334,0.13559322033898305,,0.0958904109589041,0.06976744186046512,0.09375,0.25,,0.013333333333333334,,,,0.1111111111111111,,,,,0.3225806451612903,0.8,,0.03225806451612903,,,0.4345774193548387,,0.3248730964467005,40.55,,5.0,,,,,0.043478260869565216,0.1111111111111111,,,,,,,,,,1.0,1.0,,,,,,True,,,,
