EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,Corner3Assists,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,HeaveMakes,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,SecondChanceCorner3PctAssisted,DefensiveGoaltends,Blocked3s,BlockedArc3,on,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,BlockedCorner3,Clear Path Fouls
101107,1610612737,Marvin Williams,Marvin Williams,101107,ATL,33424.0,557,-64,1047,1056,286,227.0,138,2103,32.0,56.0,7.0,13.0,7.0,11.0,17.0,42.0,36.0,91.0,1.0,5.0,1.0,4.0,85.0,189.0,1.0,5.0,84.0,257.0,1175,12.0,20.0,12.0,36.0,14.0,36.0,1.0,4.0,33.0,64.0,126.0,44.0,3.0,12.0,1.0,4.0,1.0,17.0,17.0,3.0,20.0,3.0,12.0,1.0,4.0,43.0,5.0,19.0,17.0,38.0,8.0,63.0,24.0,87.0,7.0,13.0,8.0,5.0,9.0,1.0,5.0,11.0,4.0,1.0,3.0,20.0,3.0,5.0,25.0,39.0,2.0,4.0,72.0,2.0,1.0,104.0,8.0,4.0,44.0,10.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,64.0,286,2.0,8.0,0.7411764705882353,0.7974683544303798,1.0,0.2,0.25,0.25,0.4497354497354497,0.6,0.3888888888888889,0.44587628865979384,0.6,0.3875,0.5270833333333333,0.72,0.5423728813559322,0.02577319587628866,0.08994708994708994,0.21428571428571427,0.11904761904761904,21.50537634408602,0.45,0.21052631578947367,0.10215053763440861,0.04513064133016627,0.13821138211382114,0.09090909090909091,0.1111111111111111,0.05042016806722689,0.04477611940298507,0.08849557522123894,0.017241379310344827,0.07317073170731707,0.14285714285714285,0.10569105691056911,0.056818181818181816,0.12422360248447205,0.0963855421686747,0.225,0.07865168539325842,0.5,0.28865979381443296,0.5714285714285714,0.7272727272727273,0.6875,0.21649484536082475,0.40476190476190477,0.4594594594594595,0.47058823529411764,0.4690721649484536,0.3956043956043956,0.3956043956043956,0.9166666666666666,0.02577319587628866,0.2,0.2,1.0,0.65,0.5384615384615384,0.2857142857142857,0.275,0.6363636363636364,0.1,0.25,0.31443298969072164,0.25,0.4541510416666665,0.4933,0.4481697368421053,0.19130434782608696,0.19555555555555557,0.14007782101167315,0.2490272373540856,11.012169312169311,34.08,0.2731614135625597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101136,1610612737,Salim Stoudamire,Salim Stoudamire,101136,ATL,4989.0,83,-42,164,162,76,53.0,24,326,1.0,3.0,,,1.0,2.0,,2.0,3.0,14.0,3.0,15.0,2.0,11.0,4.0,19.0,5.0,19.0,5.0,28.0,185,,4.0,,,2.0,10.0,2.0,11.0,3.0,13.0,6.0,2.0,15.0,,,15.0,3.0,2.0,3.0,1.0,4.0,,1.0,1.0,1.0,9.0,,1.0,2.0,3.0,,5.0,1.0,6.0,,,,,2.0,,,3.0,2.0,,1.0,5.0,,2.0,3.0,5.0,,,4.0,,2.0,7.0,,1.0,,,3.0,2.0,1.0,3.0,1.0,,,13.0,76,,,0.75,0.75,1.0,0.2631578947368421,0.18181818181818182,0.2631578947368421,0.21052631578947367,,0.2,0.3026315789473684,,0.23809523809523808,0.35,,0.29545454545454547,0.5,0.10526315789473684,0.3333333333333333,,22.84263959390863,0.4,,0.05454545454545454,0.013513513513513514,0.09523809523809523,,0.06578947368421052,0.011235955056179775,0.041666666666666664,,,,,,0.043478260869565216,0.13333333333333333,0.1,,,0.3333333333333333,0.07894736842105263,0.3333333333333333,0.5,,0.05263157894736842,,,,0.3684210526315789,0.21428571428571427,0.23076923076923078,1.0,0.39473684210526316,0.2,0.2,1.0,,,,0.09523809523809523,0.5,0.5238095238095238,0.18181818181818182,0.5789473684210527,0.2,0.45535921052631584,0.37115,0.44519285714285706,0.05,,,0.4642857142857143,15.821052631578945,25.878947368421052,0.4634146341463415,2.0,4.0,1.0,1.0,2.0,0.07142857142857142,0.10526315789473684,0.5,0.5,1.0,0.09523809523809523,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
200749,1610612737,Shelden Williams,Shelden Williams,200749,ATL,11675.0,195,13,373,371,125,89.0,56,744,10.0,26.0,4.0,13.0,5.0,12.0,6.0,11.0,7.0,24.0,,,,,23.0,61.0,,,23.0,69.0,376,6.0,16.0,1.0,13.0,9.0,24.0,,,17.0,35.0,30.0,16.0,,8.0,,,,6.0,4.0,,4.0,,2.0,1.0,1.0,8.0,1.0,14.0,6.0,31.0,3.0,40.0,16.0,56.0,3.0,8.0,7.0,1.0,1.0,3.0,1.0,9.0,,1.0,,10.0,2.0,6.0,12.0,23.0,2.0,2.0,25.0,7.0,2.0,29.0,1.0,,10.0,5.0,7.0,6.0,1.0,7.0,2.0,3.0,,35.0,125,,5.0,0.6521739130434783,0.7894736842105263,,,,,0.3770491803278688,0.375,0.375,0.3770491803278688,0.375,0.375,0.46,0.38235294117647056,0.5303030303030303,,0.09836065573770492,0.19230769230769232,0.09090909090909091,18.973214285714285,0.1,0.3333333333333333,0.22142857142857142,0.08974358974358974,0.15,0.03571428571428571,0.20555555555555555,0.08152173913043478,0.15254237288135594,0.07894736842105263,0.03389830508474576,0.05,,0.18,0.2222222222222222,0.25925925925925924,0.14814814814814814,0.15384615384615385,0.09375,0.2857142857142857,0.4262295081967213,0.38461538461538464,0.47619047619047616,0.6,0.18032786885245902,0.5454545454545454,0.6,0.5,0.39344262295081966,0.2916666666666667,0.2916666666666667,0.8571428571428571,,,,,0.8125,0.3076923076923077,0.25,0.5,0.4166666666666667,,,0.4262295081967213,,0.4775606557377049,0.5422142857142858,0.4871208333333334,0.14285714285714285,0.14285714285714285,0.18840579710144928,0.5072463768115942,8.634426229508197,,0.3351206434316354,,,,,,,,,,,,1.0,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201151,1610612737,Acie Law,Acie Law,201151,ATL,51921.0,865,-120,1635,1641,530,438.0,221,3276,54.0,104.0,6.0,11.0,15.0,35.0,14.0,38.0,20.0,61.0,4.0,25.0,1.0,7.0,88.0,203.0,7.0,34.0,38.0,235.0,1801,8.0,17.0,2.0,18.0,24.0,69.0,3.0,11.0,20.0,77.0,52.0,124.0,18.0,4.0,1.0,24.0,4.0,21.0,100.0,13.0,113.0,10.0,60.0,11.0,29.0,239.0,3.0,9.0,17.0,27.0,1.0,45.0,12.0,57.0,2.0,29.0,16.0,13.0,26.0,5.0,14.0,30.0,12.0,,6.0,56.0,4.0,14.0,35.0,73.0,2.0,11.0,55.0,,5.0,48.0,7.0,,21.0,5.0,,,,,,,,77.0,530,8.0,5.0,0.29545454545454547,0.3023255813953488,0.8571428571428571,0.20588235294117646,0.2727272727272727,0.21212121212121213,0.43349753694581283,0.47058823529411764,0.34782608695652173,0.41561181434599154,0.42105263157894735,0.35625,0.4571984435797665,0.45,0.4230769230769231,0.14345991561181434,0.10344827586206896,0.15384615384615385,0.10526315789473684,16.49973642593569,0.4642857142857143,0.0196078431372549,0.04639175257731959,0.013513513513513514,0.09289617486338798,0.029411764705882353,0.05751633986928104,0.015625,0.01809954751131222,0.005681818181818182,0.01486988847583643,0.02702702702702703,0.03571428571428571,0.04245283018867924,0.0728476821192053,0.0319634703196347,0.09923664122137404,0.07692307692307693,0.017391304347826087,,0.4388185654008439,0.5192307692307693,0.6136363636363636,0.35185185185185186,0.16033755274261605,0.3684210526315789,0.4117647058823529,0.21428571428571427,0.25738396624472576,0.32786885245901637,0.3333333333333333,0.2,0.10548523206751055,0.16,0.16,0.75,0.5789473684210527,0.5454545454545454,0.3333333333333333,0.4375,0.42857142857142855,0.0875,0.14285714285714285,0.5822784810126582,0.16666666666666666,0.48717425531914915,0.4618399999999999,0.45152692307692305,0.0873015873015873,0.0967741935483871,0.07659574468085106,0.3276595744680851,7.466995073891627,26.773529411764702,0.3241590214067278,3.0,9.0,3.0,3.0,1.0,0.01639344262295082,0.0379746835443038,0.3333333333333333,0.3333333333333333,1.0,0.02857142857142857,,,2.0,4.0,2.0,2.0,3.0,0.10526315789473684,0.05,0.5,,,,,,,,,,,,,,,,True,,,,,,,
2207,1610612737,Joe Johnson,Joe Johnson,2207,ATL,33250.0,554,-15,1035,1029,266,249.0,136,2064,24.0,40.0,3.0,6.0,6.0,9.0,20.0,47.0,34.0,87.0,22.0,55.0,9.0,19.0,78.0,174.0,32.0,74.0,48.0,300.0,1097,4.0,11.0,1.0,18.0,18.0,51.0,13.0,25.0,17.0,92.0,54.0,102.0,78.0,4.0,5.0,49.0,21.0,6.0,52.0,9.0,61.0,5.0,24.0,8.0,20.0,131.0,2.0,11.0,8.0,40.0,1.0,49.0,14.0,63.0,6.0,11.0,5.0,6.0,21.0,2.0,13.0,16.0,8.0,,5.0,37.0,3.0,10.0,8.0,27.0,1.0,5.0,49.0,1.0,,60.0,3.0,13.0,18.0,7.0,4.0,3.0,1.0,4.0,4.0,,,92.0,266,5.0,7.0,0.34615384615384615,0.35526315789473684,0.8125,0.43243243243243246,0.52,0.4492753623188406,0.4482758620689655,0.36363636363636365,0.35294117647058826,0.5080645161290323,0.5,0.4934210526315789,0.5370370370370371,0.5,0.5294117647058824,0.29838709677419356,0.034482758620689655,0.025,0.0851063829787234,25.69037656903766,0.5675675675675675,0.02857142857142857,0.10554089709762533,0.026634382566585957,0.07017543859649122,0.02631578947368421,0.0973630831643002,0.026584867075664622,0.0364963503649635,0.0380952380952381,0.011695906432748537,0.018518518518518517,0.045454545454545456,0.1056338028169014,0.06593406593406594,0.13013698630136986,0.07407407407407407,0.06060606060606061,0.047619047619047616,1.0,0.16129032258064516,0.6,0.6153846153846154,0.5416666666666666,0.18951612903225806,0.425531914893617,0.46511627906976744,0.2,0.35080645161290325,0.39080459770114945,0.3953488372093023,0.29411764705882354,0.2217741935483871,0.4,0.4,0.7727272727272727,0.35294117647058826,0.5,0.3333333333333333,0.11842105263157894,0.6666666666666666,0.25,0.47368421052631576,0.4596774193548387,0.42857142857142855,0.45915185185185187,0.49512,0.44775555555555546,0.06844106463878327,0.09523809523809523,0.06,0.30666666666666664,11.64712643678161,27.76621621621622,0.2570048309178744,10.0,19.0,4.0,1.0,,0.011494252873563218,0.07661290322580645,0.5263157894736842,0.5263157894736842,0.9,,1.0,0.03571428571428571,4.0,6.0,4.0,6.0,18.0,0.23529411764705882,0.07894736842105263,0.6666666666666666,1.0,2.0,2.0,3.0,1.0,0.5,0.11764705882352941,0.5,0.5,1.0,,,,,,True,,,,,,,
2585,1610612737,Zaza Pachulia,Zaza Pachulia,2585,ATL,16744.0,279,-66,522,524,173,122.0,73,1046,25.0,43.0,10.0,18.0,7.0,15.0,6.0,20.0,5.0,26.0,,,,,36.0,89.0,,,41.0,113.0,619,11.0,25.0,11.0,33.0,10.0,27.0,,,19.0,39.0,34.0,38.0,,12.0,,,,9.0,12.0,2.0,14.0,1.0,7.0,1.0,4.0,30.0,3.0,30.0,9.0,31.0,4.0,44.0,34.0,78.0,9.0,11.0,10.0,1.0,14.0,,7.0,10.0,7.0,,,24.0,2.0,11.0,18.0,36.0,2.0,4.0,40.0,1.0,1.0,58.0,2.0,,28.0,2.0,8.0,3.0,5.0,8.0,4.0,4.0,,39.0,173,3.0,2.0,0.4722222222222222,0.5666666666666667,,,,,0.4044943820224719,0.44,0.37037037037037035,0.4044943820224719,0.44,0.37037037037037035,0.4829059829059829,0.515625,0.5131578947368421,,0.10112359550561797,0.09302325581395349,0.25,23.076923076923077,0.5833333333333334,0.2857142857142857,0.19254658385093168,0.13392857142857142,0.16981132075471697,0.16666666666666666,0.18691588785046728,0.13636363636363635,0.11764705882352941,0.11666666666666667,0.15625,0.16666666666666666,0.16666666666666666,0.19642857142857142,0.20930232558139536,0.1774193548387097,0.20930232558139536,,0.20454545454545456,0.5,0.48314606741573035,0.5813953488372093,0.6410256410256411,0.44,0.2247191011235955,0.3,0.4,0.5,0.29213483146067415,0.19230769230769232,0.19230769230769232,0.6,,,,,0.72,0.5555555555555556,0.2,0.5555555555555556,0.4666666666666667,,,0.48314606741573035,,0.4811685393258427,0.52072,0.47854814814814817,0.24347826086956523,0.24347826086956523,0.2920353982300885,0.34513274336283184,6.835955056179775,,0.3314176245210728,,,1.0,1.0,,,,,,,,1.0,0.047619047619047616,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2735,1610612737,Josh Childress,Josh Childress,2735,ATL,37348.0,622,-122,1179,1185,428,319.0,165,2364,79.0,125.0,21.0,38.0,25.0,40.0,4.0,15.0,7.0,15.0,4.0,5.0,2.0,3.0,90.0,155.0,8.0,16.0,69.0,273.0,1324,21.0,39.0,13.0,58.0,27.0,48.0,4.0,6.0,36.0,102.0,106.0,74.0,24.0,32.0,1.0,4.0,4.0,17.0,21.0,6.0,27.0,2.0,8.0,5.0,8.0,60.0,5.0,40.0,13.0,31.0,7.0,51.0,45.0,96.0,6.0,32.0,25.0,7.0,17.0,3.0,8.0,15.0,9.0,,4.0,32.0,2.0,11.0,18.0,32.0,2.0,5.0,57.0,4.0,1.0,84.0,9.0,1.0,40.0,6.0,9.0,7.0,1.0,9.0,6.0,1.0,1.0,102.0,428,2.0,5.0,0.5888888888888889,0.7162162162162162,1.0,0.5,0.6666666666666666,0.5333333333333333,0.5806451612903226,0.5384615384615384,0.5625,0.5964912280701754,0.5487804878048781,0.6111111111111112,0.65625,0.5918367346938775,0.6986301369863014,0.0935672514619883,0.10967741935483871,0.104,0.26666666666666666,17.419825072886297,0.53125,0.2,0.07451923076923077,0.081799591002045,0.10655737704918032,0.07042253521126761,0.08178438661710037,0.08035714285714286,0.08045977011494253,0.09166666666666666,0.07692307692307693,0.0851063829787234,0.041666666666666664,0.03773584905660377,0.08411214953271028,0.10666666666666667,0.14285714285714285,0.02631578947368421,0.1111111111111111,0.6666666666666666,0.7309941520467836,0.632,0.7053571428571429,0.569620253164557,0.08771929824561403,0.26666666666666666,0.36363636363636365,0.5,0.08771929824561403,0.4666666666666667,0.4666666666666667,0.8571428571428571,0.029239766081871343,0.8,0.8,1.0,0.926829268292683,0.5526315789473685,0.09523809523809523,0.7407407407407407,0.625,0.05555555555555555,0.6666666666666666,0.8245614035087719,1.0,0.5647711764705882,0.5502347222222223,0.5582367924528302,0.19801980198019803,0.21505376344086022,0.21245421245421245,0.37362637362637363,2.663225806451613,25.756249999999998,0.363019508057676,4.0,11.0,4.0,1.0,,,0.06432748538011696,0.36363636363636365,0.36363636363636365,1.0,,,,2.0,3.0,,2.0,,,0.05555555555555555,0.6666666666666666,1.0,2.0,,1.0,,0.5,0.04878048780487805,0.5,,,1.0,1.0,,,,True,,,,,,,
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,27833.0,464,-49,888,894,260,214.0,113,1782,46.0,68.0,13.0,17.0,13.0,21.0,15.0,50.0,15.0,47.0,1.0,8.0,1.0,1.0,76.0,165.0,1.0,11.0,49.0,204.0,960,14.0,27.0,4.0,32.0,23.0,48.0,1.0,1.0,15.0,64.0,90.0,62.0,3.0,12.0,,8.0,1.0,9.0,45.0,13.0,58.0,6.0,31.0,5.0,9.0,129.0,1.0,20.0,13.0,66.0,5.0,84.0,23.0,107.0,5.0,25.0,17.0,8.0,24.0,8.0,15.0,20.0,9.0,,3.0,44.0,3.0,10.0,26.0,41.0,3.0,4.0,64.0,1.0,9.0,70.0,15.0,,39.0,2.0,36.0,28.0,6.0,36.0,22.0,,1.0,64.0,260,1.0,2.0,0.5921052631578947,0.6428571428571429,1.0,0.09090909090909091,1.0,0.09090909090909091,0.46060606060606063,0.5185185185185185,0.4791666666666667,0.4403409090909091,0.5185185185185185,0.5,0.5024630541871922,0.5517241379310345,0.5517241379310345,0.0625,0.05454545454545454,0.07352941176470588,0.06,24.26326129666012,0.5454545454545454,0.22727272727272727,0.2,0.056338028169014086,0.13541666666666666,0.0196078431372549,0.18544600938967137,0.05172413793103448,0.08547008547008547,0.050505050505050504,0.03597122302158273,0.02702702702702703,,0.1732283464566929,0.17567567567567569,0.24031007751937986,0.1388888888888889,0.125,0.05555555555555555,0.6111111111111112,0.38636363636363635,0.6764705882352942,0.7301587301587301,0.5434782608695652,0.2840909090909091,0.3,0.3191489361702128,0.4666666666666667,0.26704545454545453,0.3191489361702128,0.32608695652173914,0.8666666666666667,0.045454545454545456,0.125,0.125,1.0,0.6296296296296297,0.7647058823529411,0.23076923076923078,0.42857142857142855,0.6190476190476191,0.02040816326530612,1.0,0.44886363636363635,0.125,0.47197130681818183,0.4993807692307692,0.4635826530612245,0.19900497512437812,0.20634920634920634,0.1568627450980392,0.3137254901960784,7.864848484848486,25.59090909090909,0.2927927927927928,,3.0,7.0,3.0,1.0,0.02127659574468085,0.017045454545454544,,,,0.08333333333333333,2.0,0.05714285714285714,,,,,,,,,,,,,,,,,,,2.0,,4.0,,,True,,,,,,,
200780,1610612737,Solomon Jones,Solomon Jones,200780,ATL,3649.0,61,-20,123,118,84,67.0,25,241,5.0,11.0,3.0,9.0,5.0,8.0,1.0,4.0,,1.0,,,,,6.0,16.0,,,4.0,16.0,135,3.0,10.0,1.0,7.0,6.0,10.0,,,3.0,15.0,6.0,6.0,,4.0,,,,4.0,,,,,,,,,,10.0,,9.0,,9.0,10.0,19.0,,2.0,1.0,1.0,4.0,,1.0,2.0,3.0,,,6.0,2.0,4.0,5.0,12.0,4.0,2.0,6.0,3.0,,8.0,,,3.0,1.0,3.0,3.0,,3.0,3.0,,,15.0,84,1.0,1.0,0.5,0.75,,,,,0.375,0.3,0.6,0.375,0.3,0.6,0.4,0.3181818181818182,0.5769230769230769,,0.25,0.36363636363636365,,16.455696202531644,0.6666666666666666,,0.20930232558139536,0.17543859649122806,,,0.15789473684210525,0.14285714285714285,0.15384615384615385,0.15384615384615385,0.2222222222222222,,,0.16666666666666666,0.1875,0.26666666666666666,,,,1.0,0.6875,0.45454545454545453,0.7142857142857143,0.6,0.25,0.25,0.25,,0.0625,,,,,,,,0.9,0.3333333333333333,0.3333333333333333,0.8,0.625,,,0.6875,,0.5265,0.5889300000000001,0.55796,0.15789473684210525,0.15789473684210525,0.4375,0.9375,2.925,,0.6829268292682927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201143,1610612737,Al Horford,Al Horford,201143,ATL,22446.0,374,-53,694,702,187,168.0,90,1396,22.0,36.0,6.0,12.0,4.0,8.0,15.0,41.0,8.0,34.0,,,,,45.0,111.0,,,27.0,117.0,757,10.0,20.0,9.0,29.0,12.0,30.0,,,5.0,29.0,50.0,40.0,,10.0,,,,14.0,13.0,3.0,16.0,3.0,6.0,1.0,6.0,35.0,3.0,30.0,18.0,61.0,5.0,84.0,34.0,118.0,6.0,11.0,8.0,3.0,9.0,2.0,5.0,13.0,4.0,,7.0,22.0,3.0,7.0,22.0,36.0,1.0,2.0,29.0,1.0,,35.0,3.0,,18.0,1.0,9.0,8.0,1.0,10.0,4.0,1.0,,29.0,187,2.0,1.0,0.5555555555555556,0.625,,,,,0.40540540540540543,0.5,0.4,0.40540540540540543,0.5,0.4,0.46062992125984253,0.58,0.453125,,0.12612612612612611,0.19444444444444445,0.17073170731707318,18.860759493670884,0.4090909090909091,0.2777777777777778,0.23552123552123552,0.10989010989010989,0.21951219512195122,0.0625,0.2316715542521994,0.102803738317757,0.13253012048192772,0.0958904109589041,0.10256410256410256,0.0967741935483871,,0.18,0.25757575757575757,0.27956989247311825,0.24561403508771928,0.16,0.11538461538461539,0.4,0.32432432432432434,0.6111111111111112,0.7586206896551724,0.6818181818181818,0.36936936936936937,0.36585365853658536,0.4411764705882353,0.3333333333333333,0.3063063063063063,0.23529411764705882,0.23529411764705882,0.625,,,,,0.6,0.5,0.16666666666666666,0.26666666666666666,0.5,,,0.32432432432432434,,0.45155855855855853,0.48754736842105256,0.4263366666666667,0.14285714285714285,0.14285714285714285,0.24786324786324787,0.24786324786324787,8.542342342342344,,0.26945244956772335,,,,1.0,,,,,,,,1.0,0.05263157894736842,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,
