EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGA,FG2A,PenaltyFG2A,TwoPtAssists,Assists,AtRimAssists,AssistPoints,PenaltyOffPossExcludingTakeFouls,Usage,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,Points,OpponentPoints,PenaltyFG2M,PenaltyPoints,PtsAssisted2s,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,PenaltyPointsPct,ShortMidRangeFGM,ShortMidRangeFGA,FtPoints,PenaltyFtPoints,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PtsUnassisted2s,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,ShortMidRangeAssists,FG3APct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,DefThreePtRebounds,Steals,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,DefThreePtReboundPct,DefArc3ReboundPct,LostBallSteals,on,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Travels,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,StepOutOfBoundsTurnovers,BlockedAtRim,BlockedLongMidRange,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffCorner3ReboundPct,BlocksRecoveredPct,Blocked3s,BlockedArc3,BlockedCorner3,Clear Path Fouls,3pt And 1 Free Throw Trips,HeaveMakes
101126,1610612752,Nate Robinson,Nate Robinson,101126,NYK,108.0,2,4.0,4,3,4,3.0,7,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4,25.0,1.0,0.3681,0.3681,18.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101135,1610612752,David Lee,David Lee,101135,NYK,274.0,5,6.0,10,10,10,3.0,20,,1.0,1.0,,,,,10,20.0,,0.6644,0.6644,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1744,1610612752,Jerome James,Jerome James,1744,NYK,274.0,5,6.0,10,10,10,3.0,20,,1.0,1.0,,,,,10,20.0,,0.4059,0.4059,4.6,1.0,,,,,1.0,4.0,2.0,1.0,4.0,2.0,,,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,0.6,0.5,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200776,1610612752,Mardy Collins,Mardy Collins,200776,NYK,178.0,3,6.0,5,5,5,3.0,10,,1.0,1.0,,,,,5,20.0,,0.6092,0.6092,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,,,,,,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410,1610612752,Fred Jones,Fred Jones,2410,NYK,274.0,5,6.0,10,10,10,3.0,20,,,,1.0,1.0,,2.0,10,10.0,,0.13695,0.13695,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.9,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200764,1610612752,Renaldo Balkman,Renaldo Balkman,200764,NYK,166.0,3,2.0,6,7,6,,13,,,,,,,,6,33.333333333333336,,0.4422,0.4422,,1.0,,,,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,0.25,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,26.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,1610612752,Quentin Richardson,Quentin Richardson,2047,NYK,96.0,2,,5,5,5,,10,1.0,1.0,1.0,,,,,5,20.0,1.0,0.3963,0.3963,17.6,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101126,1610612752,Nate Robinson,Nate Robinson,101126,NYK,112856.0,1881,-151.0,3613,3585,1004,1140.0,7198,218.0,489.0,145.0,166.0,211.0,85.0,467.0,1004,23.161413562559694,0.2791293213828425,0.4961836363636362,0.4830660173160173,9.773824130879344,0.27788541378355935,103.0,193.0,39.0,66.0,234.0,913.0,4016.0,73.0,305.0,134.0,64.0,22.0,103.0,31.0,305.0,0.2863247863247863,0.2925764192139738,0.4785276073619632,0.503448275862069,0.4859154929577465,0.48140495867768596,0.5242214532871973,0.5316901408450704,0.6213592233009708,0.2471190781049936,0.533678756476684,0.5819209039548022,0.21359223300970873,0.2727272727272727,0.5909090909090909,0.6209987195902689,0.33406352683461116,30.0,78.0,154.0,72.0,112.0,171.0,222.0,161.0,196.0,76.0,0.09824561403508772,0.1048284625158831,0.04918032786885246,0.08502024291497975,0.13851992409867173,0.0998719590268886,0.38461538461538464,0.410958904109589,0.13333333333333333,0.0937129300118624,0.1386861313868613,334.0,233.0,82.0,292.0,97.0,223.0,26.0,0.3738796414852753,0.29833546734955185,0.33884297520661155,25.963013698630146,53.0,60.0,38.0,39.0,4.0,0.12211981566820276,0.12956810631229235,22.0,False,495.0,8.0,18.0,101.0,21.0,59.0,3.0,8.0,6.0,15.0,76.0,11.0,22.0,23.0,97.0,15.0,35.0,14.0,30.0,7.0,79.0,29.0,234.0,57.0,10.0,10.0,76.0,25.0,2.0,45.0,29.0,16.0,55.0,11.0,36.0,4.0,6.0,51.0,8.0,14.0,42.0,9.0,5.0,85.0,186.0,11.0,6.0,5.0,20.0,17.0,5.0,3.0,24.0,1.0,1.0,1.0,1.0,35.0,21.0,0.8041237113402062,0.3321917808219178,0.4666666666666667,0.29896907216494845,0.34397163120567376,0.42857142857142855,0.5538461538461539,0.5652173913043478,0.00684931506849315,0.05112474437627812,0.08290155440414508,0.0641025641025641,0.01834862385321101,0.008583690987124463,0.044444444444444446,0.031746031746031744,0.027950310559006212,0.024553571428571428,0.02707373271889401,0.02459016393442623,0.03254437869822485,0.02813852813852814,0.03333333333333333,0.10526315789473684,0.020050125313283207,0.463302752293578,0.4719626168224299,0.40594059405940597,0.07554417413572344,0.3559322033898305,0.3559322033898305,1.0,0.3261802575107296,0.329004329004329,0.75,0.27692307692307694,0.4444444444444444,0.125,0.12307692307692308,0.375,1.0,0.3384615384615385,0.5,0.9090909090909091,0.06198347107438017,0.4,0.2804878048780488,0.34080717488789236,0.4874439999999998,0.010169491525423728,0.08652792990142388,,,,,,,,,,,,,,,
101135,1610612752,David Lee,David Lee,101135,NYK,141077.0,2351,-251.0,4475,4479,1225,1294.0,8954,69.0,615.0,130.0,58.0,95.0,42.0,227.0,1225,15.720858895705522,0.11183144246353323,0.5223514586709884,0.5325123076923075,3.454146341463414,0.2737430167597765,271.0,446.0,62.0,102.0,340.0,874.0,4990.0,75.0,209.0,402.0,53.0,22.0,96.0,29.0,209.0,0.5911764705882353,0.7472118959107806,0.5528455284552846,0.5769230769230769,0.5510534846029174,0.5769230769230769,0.6035911602209945,0.6333333333333333,0.5520833333333334,0.7228525121555915,0.6076233183856502,0.7150395778364116,0.5830258302583026,0.7846153846153846,0.6078431372549019,0.7260940032414911,0.2391304347826087,43.0,100.0,194.0,59.0,308.0,482.0,724.0,185.0,237.0,120.0,0.21433542101600556,0.20808383233532934,0.17067833698030635,0.2215568862275449,0.24148606811145512,0.1620745542949757,0.43,0.48863636363636365,0.4883720930232558,0.16853932584269662,0.16901408450704225,278.0,,,2.0,,,8.0,0.0032414910858995136,,,23.75,109.0,55.0,37.0,43.0,7.0,0.19223985890652556,0.18387909319899245,18.0,False,609.0,87.0,150.0,26.0,,2.0,,,,,,,,,,91.0,162.0,,,37.0,219.0,,,,142.0,,,79.0,,37.0,25.0,12.0,8.0,52.0,184.0,6.0,65.0,242.0,17.0,10.0,31.0,7.0,14.0,118.0,210.0,25.0,10.0,18.0,8.0,25.0,,,12.0,29.0,3.0,29.0,1.0,16.0,12.0,,,,,,0.5617283950617284,0.5617283950617284,0.595108695652174,,0.12845528455284552,0.15022421524663676,0.12,,,0.4012345679012346,0.03773584905660377,0.10913404507710557,0.09665427509293681,0.10611510791366907,0.11407407407407408,0.12679425837320574,0.09106239460370995,0.10025706940874037,0.21176470588235294,0.08673469387755102,0.37681159420289856,0.37681159420289856,0.8461538461538461,0.0032414910858995136,,,,,,,0.9259259259259259,0.58,0.12643678160919541,,,,,,,,,,,0.5511992907801418,,0.2505720823798627,1.0,25.0,1.0,14.0,2.0,1.0,4.0,0.087248322147651,0.4827586206896552,,,,,,
200764,1610612752,Renaldo Balkman,Renaldo Balkman,200764,NYK,56948.0,949,-101.0,1775,1794,468,527.0,3569,18.0,174.0,28.0,25.0,40.0,16.0,95.0,468,12.691570881226054,0.0972972972972973,0.5743648648648647,0.5633816666666666,2.370114942528735,0.26366197183098594,86.0,145.0,14.0,24.0,90.0,224.0,1959.0,14.0,44.0,106.0,10.0,2.0,36.0,5.0,44.0,0.5888888888888889,0.8412698412698413,0.5172413793103449,0.5,0.4945945945945946,0.4666666666666667,0.48695652173913045,0.5116279069767442,0.2777777777777778,0.7837837837837838,0.593103448275862,0.671875,0.5697674418604651,0.8,0.5833333333333334,0.8432432432432433,0.19642857142857142,,11.0,41.0,16.0,88.0,132.0,215.0,70.0,95.0,43.0,0.15172413793103448,0.1431980906921241,0.12307692307692308,0.16296296296296298,0.168,0.05945945945945946,,,,0.19282511210762332,0.2028301886792453,74.0,6.0,2.0,11.0,2.0,6.0,1.0,0.05945945945945946,0.032432432432432434,0.06666666666666667,24.363636363636363,32.0,43.0,32.0,26.0,4.0,0.12403100775193798,0.12631578947368421,11.0,False,264.0,31.0,59.0,4.0,,5.0,,1.0,,,1.0,,,,1.0,31.0,62.0,,1.0,5.0,67.0,,3.0,,54.0,,1.0,19.0,,15.0,13.0,2.0,8.0,24.0,58.0,1.0,12.0,83.0,10.0,3.0,8.0,4.0,5.0,77.0,132.0,2.0,10.0,4.0,9.0,5.0,,,7.0,26.0,9.0,30.0,1.0,11.0,5.0,1.0,0.09090909090909091,,,0.09090909090909091,0.5,0.49206349206349204,0.4855072463768116,,0.10919540229885058,0.11724137931034483,0.18181818181818182,,,0.2033898305084746,0.011363636363636364,0.08695652173913043,0.1218274111675127,0.09490740740740741,0.09688581314878893,0.08235294117647059,0.07692307692307693,0.09333333333333334,0.11764705882352941,0.13333333333333333,0.2222222222222222,0.2222222222222222,1.0,0.02702702702702703,,,,0.16666666666666666,0.16666666666666666,1.0,0.9365079365079365,0.5254237288135594,0.0967741935483871,0.015873015873015872,,,,,,,,,0.16666666666666666,0.5691520833333333,,0.29910714285714285,2.0,14.0,3.0,18.0,,,1.0,0.2127659574468085,0.6,4.0,3.0,1.0,,,
