EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,HeaveMakes,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,OffensiveGoaltends,FTOffRebounds,OffFTReboundPct,Blocked3s,BlockedArc3,DefensiveGoaltends,BlockedCorner3,on,Clear Path Fouls,Corner3PctBlocked
101108,1610612740,Chris Paul,Chris Paul,101108,NOH,37753.0,629,99,1210,1180,344,294,158,2390,51.0,76.0,4.0,7.0,8.0,13.0,40.0,81.0,35.0,78.0,2.0,1.0,18.0,65.0,2.0,10.0,5.0,18.0,126.0,235,18.0,67.0,87.0,393.0,1315,9.0,16.0,2.0,10.0,2.0,26.0,29.0,62,5.0,19.0,48.0,121.0,38.0,214.0,33.0,21.0,8.0,1.0,64.0,18.0,10.0,1.0,119.0,57.0,176.0,36.0,21.0,73.0,6.0,40.0,409.0,3.0,10.0,18.0,39.0,1.0,58.0,13.0,71.0,7.0,44.0,29.0,15.0,23.0,3.0,8.0,11.0,15.0,1.0,34.0,1.0,9.0,9.0,40.0,1.0,4.0,100.0,1.0,101.0,9.0,2.0,30.0,24.0,2.0,2.0,2.0,1.0,1.0,121.0,344,5.0,23.0,0.15079365079365079,0.1557377049180328,0.6111111111111112,0.26865671641791045,0.2,0.2631578947368421,0.2727272727272727,0.5361702127659574,0.5625,0.46774193548387094,0.5066225165562914,0.46153846153846156,0.4506172839506173,0.5648414985590778,0.48148148148148145,0.55,0.22185430463576158,0.014925373134328358,0.0425531914893617,0.06578947368421052,0.04938271604938271,0.01282051282051282,0.015384615384615385,27.02127659574468,0.6764705882352942,0.03333333333333333,0.11470588235294117,0.023474178403755867,0.0967741935483871,0.01764705882352941,0.10836501901140684,0.02181208053691275,0.03787878787878788,0.04032258064516129,0.022900763358778626,0.10833333333333334,0.1111111111111111,0.12162162162162163,0.1079136690647482,0.06382978723404255,0.05,0.5,0.25165562913907286,0.6710526315789473,0.7183098591549296,0.2549019607843137,0.2682119205298013,0.49382716049382713,0.5194805194805194,0.05,0.2582781456953642,0.44871794871794873,0.45454545454545453,0.11428571428571428,0.006622516556291391,0.2152317880794702,0.27692307692307694,0.28125,0.6111111111111112,0.2692307692307692,0.5714285714285714,0.38461538461538464,0.2,1.0,0.16049382716049382,0.6153846153846154,0.012345679012345678,0.2222222222222222,0.2777777777777778,0.4735099337748344,0.28125,0.4730523333333334,0.5190789473684211,0.427139375,0.09287925696594428,0.1171875,0.06615776081424936,0.30788804071246817,9.174893617021278,26.150746268656714,0.28429752066115704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1517,1610612740,Bobby Jackson,Bobby Jackson,1517,NOH,23819.0,397,-51,705,704,58,85,85,1409,11.0,20.0,1.0,1.0,,,13.0,26.0,15.0,48.0,13.0,,14.0,42.0,2.0,3.0,1.0,4.0,39.0,94,20.0,55.0,15.0,153.0,737,7.0,10.0,2.0,3.0,2.0,22.0,1.0,2,1.0,4.0,,5.0,16.0,62.0,42.0,18.0,4.0,,42.0,14.0,6.0,,31.0,10.0,41.0,7.0,3.0,14.0,6.0,11.0,92.0,4.0,8.0,11.0,30.0,,41.0,12.0,53.0,2.0,16.0,9.0,7.0,9.0,3.0,6.0,6.0,3.0,,15.0,3.0,1.0,9.0,23.0,2.0,2.0,21.0,,19.0,1.0,,10.0,,1.0,1.0,1.0,,,5.0,58,,,0.20512820512820512,0.21621621621621623,0.7,0.36363636363636365,0.6666666666666666,0.25,0.36363636363636365,0.4148936170212766,0.7,0.5,0.46308724832214765,0.7692307692307693,0.4166666666666667,0.48417721518987344,0.7857142857142857,0.4166666666666667,0.3691275167785235,,0.06382978723404255,0.2,0.07692307692307693,,,21.41089108910891,0.6,,0.12,0.027586206896551724,0.12359550561797752,0.05128205128205128,0.12094395280235988,0.03260869565217391,0.04477611940298507,0.02531645569620253,0.0625,0.07042253521126761,0.10909090909090909,0.1532258064516129,0.125,0.11764705882352941,0.024096385542168676,,0.1342281879194631,0.55,0.6875,0.09090909090909091,0.174496644295302,0.5,0.5416666666666666,0.23076923076923078,0.3221476510067114,0.3125,0.3125,0.26666666666666666,0.087248322147651,0.28187919463087246,0.3333333333333333,0.3333333333333333,0.6428571428571429,0.07692307692307693,1.0,0.23076923076923078,0.6666666666666666,0.5,,,,0.6666666666666666,0.25,0.5033557046979866,0.3333333333333333,0.4693536912751678,0.42975769230769234,0.4048,0.06329113924050633,0.0970873786407767,0.1437908496732026,0.032679738562091505,12.503191489361702,24.949090909090906,0.08226950354609928,6.0,1.0,2.0,1.0,0.020833333333333332,0.46153846153846156,0.46153846153846156,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,True,,
200790,1610612740,Marcus Vinicius,Marcus Vinicius,200790,NOH,2620.0,44,7,97,95,41,40,10,192,3.0,4.0,,,3.0,3.0,,1.0,1.0,2.0,1.0,,2.0,6.0,,,1.0,3.0,4.0,7,3.0,7.0,3.0,20.0,84,1.0,2.0,,,,2.0,4.0,4,1.0,3.0,,11.0,8.0,,9.0,,,,6.0,2.0,2.0,,1.0,1.0,2.0,1.0,,,,1.0,5.0,,1.0,3.0,2.0,1.0,6.0,1.0,7.0,,1.0,,1.0,,,,,,,,,,4.0,4.0,,,4.0,,7.0,,,1.0,1.0,,,,,,11.0,41,,1.0,1.0,1.0,1.0,0.42857142857142855,,0.3333333333333333,0.42857142857142855,0.5714285714285714,0.5,1.0,0.6071428571428571,0.5,0.7857142857142857,0.5882352941176471,0.5,0.6875,0.5,,0.2857142857142857,0.25,1.0,,,15.887850467289718,,0.25,0.06666666666666667,0.043478260869565216,0.23076923076923078,,0.11627906976744186,0.029411764705882353,0.125,,,,0.14285714285714285,0.06666666666666667,0.25,,,,0.2857142857142857,0.75,1.0,1.0,0.07142857142857142,,,,0.14285714285714285,0.5,0.5,1.0,0.07142857142857142,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.42857142857142855,1.0,,0.42857142857142855,0.3333333333333333,0.7857142857142857,0.3333333333333333,0.5449714285714286,0.4236,0.5810785714285714,0.125,0.125,0.1,0.55,7.742857142857143,25.2,0.422680412371134,1.0,,1.0,,,1.0,1.0,1.0,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,True,,
2457,1610612740,Jannero Pargo,Jannero Pargo,2457,NOH,89839.0,1497,61,2792,2780,603,564,350,5572,50.0,106.0,4.0,13.0,12.0,20.0,25.0,59.0,114.0,301.0,44.0,7.0,44.0,142.0,2.0,15.0,10.0,38.0,189.0,466,65.0,186.0,71.0,644.0,2936,12.0,41.0,6.0,20.0,3.0,45.0,32.0,76,16.0,45.0,28.0,140.0,136.0,242.0,135.0,60.0,6.0,5.0,136.0,43.0,28.0,2.0,134.0,58.0,192.0,36.0,22.0,81.0,15.0,38.0,442.0,6.0,20.0,30.0,72.0,2.0,104.0,26.0,130.0,4.0,50.0,16.0,34.0,51.0,11.0,33.0,42.0,18.0,5.0,93.0,8.0,15.0,46.0,123.0,,8.0,100.0,3.0,81.0,2.0,8.0,20.0,17.0,5.0,3.0,5.0,4.0,,140.0,603,19.0,16.0,0.35978835978835977,0.3655913978494624,0.6923076923076923,0.34946236559139787,0.3,0.35555555555555557,0.35359116022099446,0.4055793991416309,0.2926829268292683,0.42105263157894735,0.43941717791411045,0.3442622950819672,0.4628099173553719,0.4636098981077147,0.3629032258064516,0.5035971223021583,0.2852760736196319,0.010752688172043012,0.060085836909871244,0.18867924528301888,0.03389830508474576,0.019933554817275746,0.014084507042253521,24.237710018668327,0.5483870967741935,0.028169014084507043,0.08126410835214447,0.019286403085824494,0.07334963325183375,0.017804154302670624,0.07876447876447877,0.018922852983988356,0.030303030303030304,0.02197802197802198,0.019230769230769232,0.06338028169014084,0.07567567567567568,0.09592326139088729,0.08024691358024691,0.047058823529411764,0.011142061281337047,0.8,0.16257668711656442,0.4716981132075472,0.5813953488372093,0.52,0.09049079754601227,0.423728813559322,0.43859649122807015,0.08,0.4616564417177914,0.3787375415282392,0.3864406779661017,0.3508771929824561,0.06748466257668712,0.21779141104294478,0.30985915492957744,0.3142857142857143,0.5681818181818182,0.21311475409836064,0.3076923076923077,0.2459016393442623,0.13333333333333333,1.0,0.1652892561983471,0.6,0.05785123966942149,0.3140495867768595,0.2631578947368421,0.44785276073619634,0.3161764705882353,0.47127054263565926,0.4779551020408164,0.4677175213675214,0.03134328358208955,0.04132231404958678,0.06987577639751552,0.21739130434782608,13.391416309012879,25.49032258064516,0.21597421203438397,21.0,6.0,24.0,1.0,0.010706638115631691,0.4772727272727273,0.4772727272727273,0.9523809523809523,1.0,0.005376344086021506,4.0,5.0,6.0,1.0,4.0,1.0,1.0,1.0,0.012987012987012988,0.25,0.08196721311475409,0.8,1.0,0.8571428571428571,,,,,,,,True,,
2561,1610612740,David West,David West,2561,NOH,44653.0,744,59,1394,1388,305,272,168,2782,60.0,116.0,18.0,41.0,12.0,22.0,31.0,83.0,49.0,93.0,2.0,1.0,1.0,4.0,,1.0,1.0,3.0,140.0,292,1.0,6.0,82.0,365.0,1447,24.0,50.0,,2.0,14.0,62.0,23.0,50,1.0,4.0,26.0,75.0,166.0,114.0,3.0,,34.0,1.0,3.0,1.0,21.0,,27.0,14.0,41.0,7.0,7.0,17.0,3.0,7.0,96.0,9.0,41.0,38.0,91.0,12.0,141.0,50.0,191.0,13.0,22.0,12.0,10.0,14.0,,4.0,23.0,10.0,1.0,37.0,3.0,7.0,30.0,56.0,6.0,13.0,85.0,5.0,97.0,10.0,1.0,48.0,5.0,26.0,19.0,26.0,16.0,5.0,75.0,305,4.0,5.0,0.5928571428571429,0.6747967479674797,1.0,0.16666666666666666,,0.25,0.2,0.4794520547945205,0.48,0.46,0.4748322147651007,0.46153846153846156,0.4537037037037037,0.533724340175953,0.5081967213114754,0.5514705882352942,0.020134228187919462,,0.07191780821917808,0.10344827586206896,0.08433734939759036,0.021505376344086023,,23.551401869158877,0.3783783783783784,0.3333333333333333,0.20823798627002288,0.07750472589792061,0.17511520737327188,0.05202312138728324,0.19724770642201836,0.07122507122507123,0.13636363636363635,0.041666666666666664,0.045454545454545456,0.15753424657534246,0.25,0.22564102564102564,0.18023255813953487,0.15555555555555556,0.09848484848484848,0.6153846153846154,0.38926174496644295,0.5172413793103449,0.5769230769230769,0.5166666666666667,0.2785234899328859,0.37349397590361444,0.40789473684210525,0.3870967741935484,0.31208053691275167,0.5268817204301075,0.5384615384615384,0.8163265306122449,0.006711409395973154,0.013422818791946308,0.25,0.25,1.0,0.7884615384615384,0.43902439024390244,0.019230769230769232,,,0.4074074074074074,0.5454545454545454,0.018518518518518517,0.05555555555555555,0.3333333333333333,0.40939597315436244,0.3333333333333333,0.4625838383838383,0.5264965909090908,0.4679688679245283,0.14285714285714285,0.14545454545454545,0.16986301369863013,0.2054794520547945,8.20445205479452,29.45,0.2187948350071736,,2.0,2.0,5.0,0.06060606060606061,,,,,,,1.0,,,,,3.0,4.0,0.07317073170731707,0.05555555555555555,0.019230769230769232,,,,1.0,,,,,,,True,,
2199,1610612740,Tyson Chandler,Tyson Chandler,2199,NOH,46945.0,782,90,1469,1454,344,284,183,2923,88.0,122.0,34.0,57.0,25.0,32.0,15.0,44.0,,,,,,,,,,,103.0,166,,,40.0,246.0,1569,34.0,61.0,,,9.0,77.0,28.0,42,,,13.0,69.0,120.0,86.0,,,54.0,,,,10.0,,21.0,9.0,30.0,6.0,3.0,9.0,2.0,10.0,69.0,20.0,76.0,51.0,103.0,7.0,161.0,97.0,258.0,7.0,12.0,6.0,6.0,20.0,3.0,7.0,21.0,13.0,1.0,41.0,5.0,2.0,28.0,69.0,13.0,7.0,74.0,15.0,73.0,6.0,,30.0,10.0,27.0,15.0,27.0,16.0,5.0,69.0,344,6.0,7.0,0.5825242718446602,0.7894736842105263,,,,,,0.6204819277108434,0.5573770491803278,0.6666666666666666,0.6204819277108434,0.5573770491803278,0.6666666666666666,0.615,0.5746268656716418,0.6509433962264151,,,0.060240963855421686,0.02459016393442623,0.1590909090909091,,,14.050558495002939,0.4878048780487805,0.22580645161290322,0.22939866369710468,0.14366729678638943,0.2236842105263158,0.10695187165775401,0.2274741506646972,0.1340782122905028,0.17834394904458598,0.14583333333333334,0.10714285714285714,0.20279720279720279,0.2765957446808511,0.22641509433962265,0.22988505747126436,0.2037037037037037,0.1346153846153846,0.5925925925925926,0.7349397590361446,0.7213114754098361,0.7394957983193278,0.6477272727272727,0.26506024096385544,0.3409090909090909,0.40540540540540543,0.2,,,,,,,,,,0.9344262295081968,0.5964912280701754,,,,0.7619047619047619,0.78125,,,,0.7349397590361446,,0.5415512048192769,0.5584673076923076,0.5429333333333333,0.15789473684210525,0.15789473684210525,0.3130081300813008,0.2804878048780488,1.974096385542169,,0.23417290673927843,,3.0,4.0,2.0,0.11842105263157894,,,,,,,,,,,,2.0,10.0,0.10638297872340426,0.17647058823529413,,,,,,1.0,0.0196078431372549,,,,,True,,
2446,1610612740,Rasual Butler,Rasual Butler,2446,NOH,24544.0,409,-61,758,758,150,123,98,1516,9.0,14.0,2.0,3.0,2.0,3.0,3.0,12.0,9.0,41.0,15.0,3.0,16.0,46.0,1.0,6.0,2.0,7.0,21.0,67,20.0,61.0,13.0,115.0,799,2.0,7.0,1.0,6.0,2.0,9.0,3.0,9,3.0,10.0,1.0,16.0,32.0,10.0,60.0,,4.0,,46.0,16.0,5.0,1.0,11.0,6.0,17.0,4.0,2.0,6.0,1.0,4.0,40.0,2.0,8.0,12.0,28.0,1.0,41.0,10.0,51.0,3.0,10.0,4.0,6.0,2.0,,1.0,3.0,1.0,1.0,5.0,1.0,1.0,16.0,30.0,3.0,2.0,14.0,2.0,14.0,2.0,,8.0,,7.0,6.0,8.0,2.0,,16.0,150,2.0,,0.7619047619047619,0.8421052631578947,1.0,0.32786885245901637,0.16666666666666666,0.3,0.32786885245901637,0.31343283582089554,0.2857142857142857,0.3333333333333333,0.3984375,0.2692307692307692,0.39473684210526316,0.4291044776119403,0.32142857142857145,0.42105263157894735,0.4765625,0.01639344262295082,0.07462686567164178,0.14285714285714285,0.16666666666666666,0.024390243902439025,0.021739130434782608,15.831435079726653,0.4,0.0625,0.1044776119402985,0.02666666666666667,0.13186813186813187,0.021052631578947368,0.11142061281337047,0.02531645569620253,0.02666666666666667,,0.013157894736842105,0.11235955056179775,0.05660377358490566,0.11904761904761904,0.16901408450704225,,0.0375,0.25,0.109375,0.6428571428571429,0.75,0.7777777777777778,0.09375,0.25,0.3,1.0,0.3203125,0.21951219512195122,0.225,0.6666666666666666,0.1171875,0.359375,0.34782608695652173,0.35555555555555557,1.0,0.23076923076923078,0.6666666666666666,0.46153846153846156,0.16666666666666666,1.0,0.15789473684210525,0.6666666666666666,0.15789473684210525,0.3684210526315789,0.2857142857142857,0.5859375,0.34782608695652173,0.49012890625000005,0.5103590909090909,0.49128157894736846,0.05970149253731343,0.1095890410958904,0.0782608695652174,0.1391304347826087,12.94626865671642,24.706557377049183,0.19788918205804748,4.0,,2.0,,0.04054054054054054,0.26666666666666666,0.26666666666666666,1.0,,,,,1.0,,,,1.0,,0.05263157894736842,,,,,0.3333333333333333,,,,1.0,1.0,,,True,,
978,1610612740,Peja Stojakovic,Peja Stojakovic,978,NOH,40145.0,669,125,1285,1265,331,336,158,2550,15.0,31.0,3.0,9.0,4.0,7.0,11.0,21.0,32.0,73.0,40.0,11.0,38.0,84.0,2.0,4.0,8.0,19.0,58.0,125,60.0,124.0,37.0,333.0,1353,6.0,18.0,2.0,4.0,6.0,24.0,17.0,30,16.0,30.0,21.0,103.0,62.0,54.0,177.0,3.0,2.0,,84.0,38.0,6.0,,17.0,10.0,27.0,5.0,5.0,9.0,2.0,6.0,64.0,3.0,14.0,22.0,34.0,10.0,66.0,17.0,83.0,5.0,11.0,9.0,2.0,10.0,1.0,5.0,5.0,5.0,1.0,15.0,2.0,1.0,19.0,36.0,1.0,,29.0,2.0,40.0,4.0,4.0,13.0,4.0,1.0,1.0,1.0,,,103.0,331,4.0,4.0,0.5344827586206896,0.543859649122807,0.9833333333333333,0.4838709677419355,0.5,0.5333333333333333,0.4838709677419355,0.464,0.3333333333333333,0.5666666666666667,0.5943775100401606,0.4090909090909091,0.6833333333333333,0.6231060606060606,0.48,0.7463768115942029,0.4979919678714859,,0.048,0.12903225806451613,0.09523809523809523,,,18.864097363083165,0.6666666666666666,0.2777777777777778,0.09340659340659341,0.03146067415730337,0.10138248847926268,0.01675977653631285,0.0963855421686747,0.027243589743589744,0.034482758620689655,0.05982905982905983,0.022388059701492536,0.08333333333333333,0.12345679012345678,0.08609271523178808,0.08024691358024691,0.16363636363636364,0.04065040650406504,,0.12449799196787148,0.4838709677419355,0.5555555555555556,0.8,0.08433734939759036,0.5238095238095238,0.5789473684210527,0.2727272727272727,0.2931726907630522,0.4383561643835616,0.4383561643835616,0.5,0.1606425702811245,0.3373493975903614,0.4523809523809524,0.4523809523809524,0.9736842105263158,0.4090909090909091,0.3333333333333333,0.18181818181818182,0.5,1.0,0.11666666666666667,0.5714285714285714,0.18333333333333332,0.31666666666666665,0.42105263157894735,0.6224899598393574,0.4523809523809524,0.49801967871485964,0.4931861111111111,0.4846141666666667,0.057692307692307696,0.09701492537313433,0.07207207207207207,0.30930930930930933,12.3416,24.68548387096773,0.25758754863813227,22.0,1.0,1.0,,0.01092896174863388,0.55,0.55,1.0,2.0,0.015873015873015872,,,8.0,,,,,,,0.3333333333333333,,,,0.7272727272727273,,,,,,,,True,,
1719,1610612740,Bonzi Wells,Bonzi Wells,1719,NOH,15730.0,262,-28,475,476,63,43,50,951,30.0,47.0,5.0,8.0,4.0,5.0,4.0,15.0,14.0,39.0,5.0,1.0,1.0,2.0,,,,,48.0,101,3.0,7.0,18.0,123.0,510,6.0,13.0,,1.0,1.0,13.0,4.0,7,1.0,1.0,4.0,15.0,62.0,34.0,9.0,,8.0,,2.0,1.0,6.0,,13.0,2.0,15.0,1.0,1.0,7.0,2.0,4.0,32.0,2.0,11.0,6.0,22.0,6.0,34.0,13.0,47.0,2.0,17.0,6.0,11.0,8.0,1.0,5.0,6.0,3.0,1.0,14.0,,1.0,12.0,22.0,,3.0,24.0,1.0,27.0,5.0,,14.0,2.0,4.0,4.0,4.0,3.0,,15.0,63,1.0,2.0,0.6458333333333334,0.7045454545454546,1.0,0.42857142857142855,,1.0,0.42857142857142855,0.4752475247524752,0.46153846153846156,0.5714285714285714,0.4861111111111111,0.42857142857142855,0.6875,0.5168067226890757,0.43333333333333335,0.75,0.06481481481481481,,0.0594059405940594,0.0851063829787234,0.06666666666666667,0.02564102564102564,,25.0,0.5714285714285714,0.42857142857142855,0.15942028985507245,0.06321839080459771,0.075,0.04,0.12844036697247707,0.05803571428571429,0.10204081632653061,0.10256410256410256,0.05405405405405406,0.07317073170731707,0.3,0.14925373134328357,0.078125,0.0625,0.0392156862745098,0.75,0.4351851851851852,0.6382978723404256,0.6976744186046512,0.6666666666666666,0.1388888888888889,0.26666666666666666,0.2857142857142857,0.75,0.3611111111111111,0.358974358974359,0.3684210526315789,0.5714285714285714,0.046296296296296294,0.018518518518518517,0.5,0.5,1.0,0.5714285714285714,0.625,,,,0.625,0.8,0.125,,,0.5,0.5,0.48688425925925927,0.5236999999999999,0.5347500000000001,0.11965811965811966,0.12727272727272726,0.10569105691056911,0.12195121951219512,8.29207920792079,23.757142857142856,0.13263157894736843,2.0,,1.0,2.0,0.023255813953488372,0.4,0.4,1.0,,,,1.0,1.0,,,,,,,,0.07142857142857142,,,1.0,,,,,,,,True,,
1763,1610612740,Ryan Bowen,Ryan Bowen,1763,NOH,27146.0,452,15,803,816,118,123,120,1619,28.0,39.0,5.0,9.0,6.0,7.0,2.0,6.0,9.0,26.0,1.0,,,,,,,,39.0,71,,1.0,8.0,86.0,827,5.0,10.0,,,4.0,14.0,7.0,13,,,2.0,16.0,66.0,12.0,,,8.0,,,,4.0,,16.0,2.0,18.0,2.0,,6.0,1.0,9.0,38.0,11.0,28.0,8.0,16.0,1.0,25.0,39.0,64.0,2.0,25.0,14.0,11.0,1.0,1.0,,5.0,1.0,1.0,6.0,1.0,,21.0,44.0,3.0,1.0,16.0,4.0,15.0,3.0,,9.0,,5.0,4.0,5.0,4.0,,16.0,118,1.0,,0.8461538461538461,0.9428571428571428,,,,,,0.5492957746478874,0.5,0.5384615384615384,0.5416666666666666,0.5,0.5384615384615384,0.5512820512820513,0.5384615384615384,0.5333333333333333,0.013888888888888888,,0.056338028169014086,0.07692307692307693,0.16666666666666666,,,8.88888888888889,0.16666666666666666,0.045454545454545456,0.05653710247349823,0.08484848484848485,0.07407407407407407,0.12087912087912088,0.061381074168797956,0.09263657957244656,0.10526315789473684,0.13333333333333333,0.12857142857142856,0.0963855421686747,0.06779661016949153,0.028368794326241134,0.06741573033707865,0.10526315789473684,0.06896551724137931,0.8,0.5416666666666666,0.717948717948718,0.7777777777777778,0.8214285714285714,0.08333333333333333,0.3333333333333333,0.4,0.5,0.3611111111111111,0.34615384615384615,0.34615384615384615,1.0,0.013888888888888888,,,,,0.9,0.5555555555555556,,,,0.5384615384615384,0.8571428571428571,,,,0.5555555555555556,,0.5153618055555556,0.5668300000000001,0.5066384615384616,0.11538461538461539,0.11688311688311688,0.16279069767441862,0.18604651162790697,7.4915492957746475,22.8,0.14694894146948942,,2.0,2.0,,0.041379310344827586,,,,,,,,,,,,1.0,,0.09523809523809523,0.2,,,,,,,,,,,,True,,
