EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,StepOutOfBoundsTurnovers,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffCorner3ReboundPct,BlocksRecoveredPct,Blocked3s,BlockedArc3,BlockedCorner3,HeaveMakes,on,Clear Path Fouls,3pt And 1 Free Throw Trips
101126,1610612752,Nate Robinson,Nate Robinson,101126,NYK,73518.0,1225,-44,2337,2324,676,739,324.0,4661,64.0,123.0,5.0,11.0,26.0,47.0,22.0,54,63.0,150.0,12.0,38.0,1.0,2.0,4.0,11.0,60.0,166.0,10.0,17.0,18.0,59.0,149,327,72.0,204.0,108,622,2565,12.0,25.0,11.0,19.0,4.0,61.0,49.0,103,22.0,70.0,52.0,216.0,88,210.0,174.0,42.0,6.0,10.0,156.0,60.0,21.0,2.0,114.0,28.0,142.0,17.0,11.0,64.0,17.0,33.0,312.0,7.0,23.0,2.0,32.0,79,3.0,114,32.0,146,5.0,38.0,27.0,11.0,38.0,9.0,24.0,29.0,4.0,14.0,9.0,67.0,3.0,20.0,59.0,132.0,6.0,3.0,110,3.0,10.0,137,13.0,3.0,58,1.0,15.0,1.0,216.0,676,27.0,13.0,0.2953020134228188,0.3013698630136986,0.8055555555555556,0.35294117647058826,0.5789473684210527,0.3142857142857143,0.3711340206185567,0.45565749235474007,0.48,0.47572815533980584,0.4839924670433145,0.6477272727272727,0.47398843930635837,0.5228040540540541,0.6521739130434783,0.5297029702970297,0.384180790960452,0.00980392156862745,0.06422018348623854,0.10569105691056911,0.07407407407407407,0.02666666666666667,0.012048192771084338,24.236851783744022,0.5671641791044776,0.03488372093023256,0.02531645569620253,0.1054739652870494,0.027348394768133173,0.1103448275862069,0.023026315789473683,0.1068334937439846,0.026200873362445413,0.029585798816568046,0.03535353535353535,0.019672131147540985,0.0319634703196347,0.059322033898305086,0.10909090909090909,0.13505747126436782,0.12315270935960591,0.08045977011494253,0.018518518518518517,0.23163841807909605,0.5203252032520326,0.5818181818181818,0.25,0.1016949152542373,0.4074074074074074,0.44,0.13636363636363635,0.2824858757062147,0.42,0.4315068493150685,0.3968253968253968,0.07156308851224105,0.3157894736842105,0.3157894736842105,1.0,0.3126177024482109,0.3614457831325301,0.36585365853658536,0.7666666666666667,0.25,0.45454545454545453,0.2,0.045454545454545456,0.5,1.0,0.38636363636363635,0.5882352941176471,0.9,0.27167630057803466,0.5531914893617021,0.06358381502890173,0.36363636363636365,0.34104046242774566,0.3050847457627119,0.615819209039548,0.38461538461538464,0.5001601727447217,0.48513787878787873,0.4898843558282208,0.1022530329289428,0.15591397849462366,0.004878048780487805,0.09807073954983923,0.34726688102893893,10.091437308868501,26.175,0.2892597347026102,,,,,,,,,,,,,,,,,True,,
101135,1610612752,David Lee,David Lee,101135,NYK,141351.0,2356,-245,4485,4489,1235,1297,609.0,8974,272.0,447.0,87.0,150.0,63.0,103.0,43.0,100,26.0,69.0,,2.0,,,,,,,,,,,341,616,,2.0,194,876,4992,91.0,162.0,,,37.0,219.0,76.0,131,,,59.0,211.0,404,278.0,,,142.0,,,,79.0,,58.0,37.0,95.0,25.0,12.0,42.0,8.0,8.0,227.0,52.0,184.0,6.0,109.0,308,65.0,482,242.0,724,17.0,55.0,37.0,18.0,54.0,10.0,31.0,43.0,7.0,23.0,7.0,97.0,14.0,30.0,118.0,210.0,25.0,10.0,185,18.0,8.0,237,25.0,,120,,12.0,1.0,211.0,1235,16.0,12.0,0.592375366568915,0.7481481481481481,,,,,,0.5535714285714286,0.5617283950617284,0.5801526717557252,0.551779935275081,0.5617283950617284,0.5801526717557252,0.6041379310344828,0.595108695652174,0.6355421686746988,0.003236245954692557,,0.12824675324675325,0.14988814317673377,0.12,,,15.729047072330655,0.5567010309278351,0.4012345679012346,0.03773584905660377,0.21359223300970873,0.10900473933649289,0.19190140845070422,0.09647495361781076,0.20746268656716418,0.10597215985630894,0.11407407407407408,0.12679425837320574,0.0907563025210084,0.1,0.1703056768558952,0.2208955223880597,0.24036979969183359,0.18341708542713567,0.21176470588235294,0.08673469387755102,0.7233009708737864,0.6085011185682326,0.7157894736842105,0.5845588235294118,0.16181229773462782,0.43,0.48863636363636365,0.4883720930232558,0.11165048543689321,0.37681159420289856,0.37681159420289856,0.8461538461538461,0.003236245954692557,,,,,,,,0.9259259259259259,0.58,0.12643678160919541,,,,,,,0.7862595419847328,0.6116504854368932,,,,,0.7265372168284789,,0.5225813106796114,0.5511992907801418,0.5335190839694656,0.16830294530154277,0.16877637130801687,,0.25,0.2408675799086758,3.4485389610389605,23.75,0.2753623188405797,1.0,29.0,25.0,1.0,3.0,29.0,14.0,2.0,1.0,4.0,0.087248322147651,0.4827586206896552,,,,,True,,
1744,1610612752,Jerome James,Jerome James,1744,NYK,274.0,5,6,10,10,10,3,,20,,,,,,,1.0,1,,,,,,,,,,,,,,,1,1,,,2,4,2,,,,,,,1.0,1,,,2.0,4.0,2,,,,,,,,,,,,,,,,,,,,,,,3,,3,,3,,,,,,,,,,,,,,,,,,,1,,,2,,,1,,,,4.0,10,,,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,20.0,,,,0.6,,,,0.5,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4059,,0.4059,0.5,0.5,,,1.0,4.6,,1.0,,,,,,,,,,,,,,,,,True,,
200776,1610612752,Mardy Collins,Mardy Collins,200776,NYK,19136.0,319,-105,606,621,150,174,83.0,1227,17.0,37.0,,3.0,4.0,11.0,5.0,18,6.0,17.0,2.0,6.0,1.0,2.0,,,,10.0,,,,4.0,28,72,2.0,16.0,11,73,694,1.0,7.0,1.0,2.0,1.0,6.0,5.0,18,,4.0,4.0,14.0,12,44.0,6.0,,,1.0,9.0,,8.0,,32.0,12.0,44.0,8.0,4.0,16.0,5.0,11.0,100.0,,10.0,,9.0,14,,23,10.0,33,,10.0,3.0,7.0,24.0,2.0,18.0,10.0,1.0,6.0,3.0,34.0,4.0,11.0,13.0,26.0,2.0,2.0,16,,1.0,20,3.0,,9,1.0,1.0,,14.0,150,4.0,1.0,0.21428571428571427,0.21428571428571427,1.0,0.125,0.5,,0.13333333333333333,0.3888888888888889,0.14285714285714285,0.2777777777777778,0.3522727272727273,0.2777777777777778,0.22727272727272727,0.3802083333333333,0.3333333333333333,0.28,0.18181818181818182,,0.1111111111111111,0.21621621621621623,,,,18.46590909090909,0.7058823529411765,,,0.07567567567567568,0.043668122270742356,0.10227272727272728,,0.08424908424908426,0.034013605442176874,0.05555555555555555,,0.0625,,0.03076923076923077,0.15151515151515152,0.08045977011494253,0.125,0.041666666666666664,,0.42045454545454547,0.4594594594594595,0.5862068965517241,0.29411764705882354,0.20454545454545456,0.2777777777777778,0.2777777777777778,,0.19318181818181818,0.35294117647058826,0.35294117647058826,0.16666666666666666,0.06818181818181818,0.3333333333333333,0.3333333333333333,1.0,0.11363636363636363,,,,0.3333333333333333,,,0.2222222222222222,0.5,1.0,,,,0.5,0.36363636363636365,,,0.18181818181818182,,0.6022727272727273,,0.4891793103448275,0.46551875000000004,0.495347619047619,0.10526315789473684,0.11538461538461539,0.058823529411764705,0.0821917808219178,0.1917808219178082,6.84861111111111,26.887499999999996,0.24752475247524752,1.0,5.0,3.0,,2.0,5.0,2.0,,,,,0.4,,,,,True,,
2410,1610612752,Fred Jones,Fred Jones,2410,NYK,59533.0,992,-152,1904,1903,533,548,245.0,3807,46.0,83.0,5.0,12.0,14.0,24.0,10.0,26,14.0,42.0,11.0,34.0,1.0,4.0,3.0,9.0,30.0,75.0,2.0,4.0,7.0,20.0,70,151,41.0,109.0,68,331,2147,7.0,20.0,3.0,8.0,,23.0,24.0,42,10.0,29.0,21.0,99.0,36,104.0,111.0,12.0,2.0,4.0,71.0,30.0,11.0,,67.0,15.0,82.0,5.0,10.0,35.0,11.0,21.0,179.0,7.0,9.0,,28.0,43,3.0,74,16.0,90,5.0,29.0,21.0,8.0,20.0,9.0,17.0,19.0,1.0,3.0,2.0,39.0,3.0,4.0,45.0,85.0,6.0,6.0,64,2.0,3.0,89,8.0,1.0,40,,8.0,,99.0,533,12.0,7.0,0.2571428571428571,0.2608695652173913,0.9024390243902439,0.3761467889908257,0.375,0.3448275862068966,0.3904761904761905,0.46357615894039733,0.35,0.5714285714285714,0.5057692307692307,0.4107142857142857,0.5492957746478874,0.55,0.4107142857142857,0.5892857142857143,0.41923076923076924,,0.0728476821192053,0.08433734939759036,0.07692307692307693,0.047619047619047616,,15.409090909090908,0.5128205128205128,0.046875,,0.0727580372250423,0.012857142857142857,0.11965811965811966,0.028925619834710745,0.08606060606060606,0.016985138004246284,0.013793103448275862,0.011904761904761904,0.012396694214876033,0.029940119760479042,0.05084745762711865,0.0763888888888889,0.08518518518518518,0.12345679012345678,0.1111111111111111,0.0390625,0.3192307692307692,0.5542168674698795,0.6052631578947368,0.2826086956521739,0.1,0.38461538461538464,0.4166666666666667,0.1,0.16153846153846155,0.3333333333333333,0.35,0.2857142857142857,0.13076923076923078,0.3235294117647059,0.3235294117647059,1.0,0.28846153846153844,0.4,0.4,0.8666666666666667,0.42857142857142855,0.4166666666666667,0.6,0.14285714285714285,0.25,1.0,0.14285714285714285,0.5,1.0,0.3380281690140845,0.5833333333333334,0.1267605633802817,0.3333333333333333,0.28169014084507044,0.35,0.7384615384615385,0.4225352112676056,0.5174511718750001,0.504092105263158,0.504542028985507,0.136986301369863,0.2185792349726776,,0.06948640483383686,0.2990936555891239,6.709933774834436,25.654128440366975,0.27993697478991597,,12.0,10.0,1.0,1.0,13.0,6.0,,,,0.02666666666666667,0.46153846153846156,1.0,1.0,,,True,,
200764,1610612752,Renaldo Balkman,Renaldo Balkman,200764,NYK,32461.0,541,-85,995,1016,283,262,142.0,2011,46.0,81.0,17.0,34.0,5.0,13.0,,4,3.0,11.0,,3.0,,,,,1.0,3.0,,,,2.0,49,96,1.0,6.0,29,130,1129,17.0,36.0,,,3.0,37.0,5.0,15,,2.0,11.0,21.0,54,44.0,3.0,,28.0,,3.0,1.0,11.0,,11.0,7.0,18.0,5.0,2.0,6.0,1.0,4.0,43.0,8.0,36.0,,23.0,46,4.0,73,44.0,117,6.0,27.0,20.0,7.0,3.0,2.0,2.0,15.0,4.0,1.0,2.0,18.0,2.0,3.0,32.0,66.0,1.0,4.0,45,4.0,6.0,60,4.0,,28,,4.0,,21.0,283,8.0,3.0,0.5510204081632653,0.7714285714285715,1.0,0.16666666666666666,,,0.16666666666666666,0.5104166666666666,0.4722222222222222,0.3333333333333333,0.4950980392156863,0.4722222222222222,0.29411764705882354,0.5,0.47435897435897434,0.40384615384615385,0.058823529411764705,,0.11458333333333333,0.1111111111111111,0.5,,,12.585616438356166,0.16666666666666666,0.125,,0.14330218068535824,0.09473684210526316,0.14743589743589744,0.07407407407407407,0.14465408805031446,0.09016393442622951,0.11176470588235295,0.09523809523809523,0.07142857142857142,0.06493506493506493,0.13392857142857142,0.14666666666666667,0.14925373134328357,0.15178571428571427,0.13636363636363635,0.14634146341463414,0.7941176470588235,0.5679012345679012,0.6388888888888888,0.5217391304347826,0.0392156862745098,,,,0.10784313725490197,0.2727272727272727,0.2727272727272727,1.0,0.029411764705882353,,,,0.029411764705882353,0.3333333333333333,0.3333333333333333,1.0,0.9444444444444444,0.5,0.11764705882352941,,,,,,,0.7647058823529411,0.38461538461538464,,,0.11764705882352941,,0.8529411764705882,0.3333333333333333,0.5739656862745098,0.5678642857142857,0.5390352941176471,0.2222222222222222,0.23333333333333334,,0.2846153846153846,0.16153846153846155,2.472916666666667,24.8,0.28442211055276384,2.0,21.0,13.0,3.0,5.0,22.0,13.0,,,1.0,0.0967741935483871,0.5909090909090909,1.0,1.0,,,True,,
201043,1610612752,Randolph Morris,Randolph Morris,201043,NYK,2897.0,48,-45,96,97,22,22,10.0,193,1.0,2.0,,1.0,,1.0,2.0,10,,,,,,,,,,,,,,,3,12,,,1,7,132,,1.0,,,,,,1,,,,,4,2.0,,,,,,,2.0,,1.0,,1.0,,,,,1.0,2.0,1.0,2.0,,4.0,4,1.0,9,3.0,12,,,,,1.0,1.0,,1.0,,1.0,,2.0,,1.0,9.0,10.0,,,3,,,6,,,3,,,,,22,,,0.6666666666666666,0.6666666666666666,,,,,,0.25,,,0.25,,,0.23333333333333334,,,,,0.16666666666666666,,0.2,,,15.178571428571427,0.5,0.3333333333333333,,0.13793103448275862,0.047619047619047616,0.36363636363636365,0.1111111111111111,0.2,0.058823529411764705,0.1,,0.05555555555555555,,0.16666666666666666,0.14285714285714285,0.1,0.3333333333333333,0.4,,0.16666666666666666,0.5,0.5,1.0,0.8333333333333334,0.2,0.25,0.5,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,0.16666666666666666,,0.4336333333333333,0.64,0.64,0.2,0.2,,,,6.4750000000000005,,0.22916666666666666,,1.0,1.0,,,1.0,1.0,,,,0.3333333333333333,1.0,,,,,True,,
201163,1610612752,Wilson Chandler,Wilson Chandler,201163,NYK,23103.0,385,-102,755,768,149,213,102.0,1523,24.0,44.0,10.0,15.0,2.0,7.0,9.0,19,17.0,49.0,2.0,7.0,,,1.0,1.0,1.0,8.0,,1.0,,1.0,50,112,3.0,15.0,13,122,880,11.0,17.0,,1.0,5.0,27.0,8.0,21,1.0,2.0,3.0,22.0,42,58.0,9.0,,18.0,,8.0,1.0,5.0,,15.0,4.0,19.0,2.0,2.0,4.0,7.0,4.0,42.0,2.0,13.0,3.0,10.0,29,7.0,46,18.0,64,4.0,7.0,5.0,2.0,8.0,,6.0,10.0,,2.0,1.0,18.0,3.0,4.0,31.0,48.0,1.0,6.0,15,,,26,2.0,,14,,,,22.0,149,7.0,,0.42,0.5121951219512195,1.0,0.2,,0.5,0.2,0.44642857142857145,0.6470588235294118,0.38095238095238093,0.42913385826771655,0.6111111111111112,0.41304347826086957,0.43884892086330934,0.6136363636363636,0.44,0.11811023622047244,,0.044642857142857144,0.06818181818181818,0.05263157894736842,0.02040816326530612,,17.68018018018018,0.4444444444444444,0.28,0.10344827586206896,0.13004484304932734,0.040372670807453416,0.1,0.023255813953488372,0.12074303405572756,0.03676470588235294,0.0546875,0.02857142857142857,0.03225806451612903,0.029411764705882353,0.07352941176470588,0.07692307692307693,0.1941747572815534,0.05970149253731343,0.18181818181818182,0.057971014492753624,0.3464566929133858,0.5454545454545454,0.5853658536585366,0.5,0.14960629921259844,0.47368421052631576,0.5,0.1111111111111111,0.3858267716535433,0.3469387755102041,0.3541666666666667,0.47058823529411764,0.05511811023622047,0.2857142857142857,0.2857142857142857,1.0,0.06299212598425197,0.125,0.125,1.0,0.8333333333333334,0.6666666666666666,0.2,,,,0.05555555555555555,,,0.30434782608695654,0.2857142857142857,0.043478260869565216,1.0,0.043478260869565216,,0.4645669291338583,0.125,0.4882082677165354,0.5375666666666665,0.45784565217391304,0.10071942446043165,0.11290322580645161,,0.22131147540983606,0.18032786885245902,9.495535714285717,24.319999999999997,0.19735099337748344,1.0,7.0,2.0,1.0,4.0,7.0,4.0,1.0,,1.0,,0.5714285714285714,,,,,True,,
2037,1610612752,Jamal Crawford,Jamal Crawford,2037,NYK,111928.0,1865,-86,3565,3555,1036,1067,477.0,7120,53.0,120.0,4.0,10.0,20.0,41.0,50.0,150,123.0,288.0,39.0,95.0,2.0,9.0,9.0,28.0,76.0,221.0,6.0,21.0,19.0,67.0,226,558,115.0,316.0,212,1009,3933,18.0,47.0,8.0,30.0,17.0,77.0,69.0,178,28.0,95.0,94.0,316.0,112,340.0,243.0,102.0,8.0,5.0,216.0,76.0,31.0,3.0,203.0,56.0,259.0,42.0,14.0,127.0,26.0,50.0,574.0,6.0,12.0,3.0,24.0,63,5.0,92,21.0,113,7.0,43.0,26.0,17.0,61.0,11.0,44.0,48.0,3.0,17.0,8.0,109.0,9.0,39.0,38.0,89.0,,12.0,173,1.0,9.0,244,21.0,27.0,80,10.0,24.0,,316.0,1036,14.0,23.0,0.24778761061946902,0.25225225225225223,0.7043478260869566,0.3639240506329114,0.26666666666666666,0.29473684210526313,0.36977491961414793,0.4050179211469534,0.3829787234042553,0.38764044943820225,0.4559496567505721,0.38961038961038963,0.4065934065934066,0.5093071354705274,0.4457831325301205,0.4889937106918239,0.36155606407322655,0.00949367088607595,0.05555555555555555,0.09166666666666666,0.08666666666666667,0.024305555555555556,0.013574660633484163,26.009185400048345,0.5596330275229358,0.0364963503649635,0.02459016393442623,0.05398457583547558,0.009125475285171103,0.055299539170506916,0.013921113689095127,0.05434103685196752,0.010309278350515464,0.011695906432748537,0.014749262536873156,0.0021598272138228943,0.01597444089456869,0.0425531914893617,0.06319702602230483,0.05747126436781609,0.05519480519480519,0.05555555555555555,0.014522821576763486,0.13729977116704806,0.44166666666666665,0.48623853211009177,0.1509433962264151,0.17162471395881007,0.3333333333333333,0.36496350364963503,0.18,0.3295194508009153,0.4270833333333333,0.4377224199288256,0.3170731707317073,0.10869565217391304,0.4105263157894737,0.4105263157894737,0.9487179487179487,0.2528604118993135,0.3438914027149321,0.3486238532110092,0.5789473684210527,0.12987012987012986,0.4,,0.11688311688311688,0.2222222222222222,1.0,0.2727272727272727,0.2857142857142857,0.8333333333333334,0.15018315018315018,0.4878048780487805,0.10256410256410256,0.32142857142857145,0.2454212454212454,0.2835820895522388,0.4988558352402746,0.35185185185185186,0.4712397465437789,0.47460847457627114,0.457904104477612,0.09544008483563096,0.12965964343598055,0.03067484662576687,0.07631318136769079,0.313181367690783,11.971146953405018,25.217721518987332,0.2906030855539972,5.0,14.0,6.0,2.0,6.0,14.0,8.0,,,,0.00847457627118644,0.5714285714285714,,,,,True,,
2047,1610612752,Quentin Richardson,Quentin Richardson,2047,NYK,55523.0,925,-91,1791,1773,549,557,228.0,3564,32.0,85.0,5.0,22.0,9.0,26.0,8.0,39,25.0,85.0,5.0,24.0,,1.0,4.0,6.0,28.0,75.0,1.0,3.0,5.0,21.0,65,209,33.0,99.0,38,267,1975,6.0,28.0,1.0,4.0,2.0,17.0,13.0,48,9.0,27.0,15.0,68.0,64,66.0,96.0,3.0,10.0,1.0,74.0,28.0,18.0,,39.0,16.0,55.0,12.0,4.0,22.0,5.0,12.0,126.0,9.0,22.0,1.0,33.0,87,6.0,126,32.0,158,5.0,23.0,16.0,7.0,19.0,6.0,11.0,17.0,2.0,8.0,2.0,36.0,7.0,13.0,63.0,98.0,1.0,4.0,41,1.0,9.0,52,4.0,,22,2.0,3.0,,68.0,549,10.0,3.0,0.49230769230769234,0.5333333333333333,0.9696969696969697,0.3333333333333333,0.25,0.3333333333333333,0.336734693877551,0.31100478468899523,0.21428571428571427,0.2708333333333333,0.3717532467532468,0.234375,0.35333333333333333,0.4033232628398791,0.25757575757575757,0.4,0.32142857142857145,,0.0861244019138756,0.12941176470588237,0.1282051282051282,0.023529411764705882,,17.772397094430993,0.5277777777777778,0.08823529411764706,0.017543859649122806,0.15371024734982333,0.03308270676691729,0.15137614678899083,0.03896103896103896,0.15306122448979592,0.03459821428571429,0.03557312252964427,0.03636363636363636,0.02834008097165992,0.04790419161676647,0.14705882352941177,0.13157894736842105,0.1721311475409836,0.16778523489932887,0.11594202898550725,0.026595744680851064,0.275974025974026,0.3764705882352941,0.43243243243243246,0.53125,0.1266233766233766,0.20512820512820512,0.23529411764705882,0.375,0.275974025974026,0.29411764705882354,0.30120481927710846,0.48,0.07792207792207792,0.20833333333333334,0.20833333333333334,1.0,0.2435064935064935,0.37333333333333335,0.37333333333333335,0.9642857142857143,0.6875,0.22727272727272727,,0.03125,,,0.09375,0.3333333333333333,1.0,0.3466666666666667,0.34615384615384615,0.08,0.6666666666666666,0.28,0.23809523809523808,0.5974025974025974,0.3783783783783784,0.4931004901960785,0.510808,0.48025202702702696,0.07317073170731707,0.09691629955947137,0.019801980198019802,0.06367041198501873,0.2546816479400749,9.332057416267942,25.324242424242428,0.3065326633165829,,6.0,2.0,1.0,3.0,6.0,4.0,,1.0,,0.015625,0.6666666666666666,,,,,True,,
