EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefFTReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PlusMinus,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,FtPoints,PenaltyFtPoints,PtsUnassisted3s,Fg2aBlocked,Fg3aBlocked,Corner3Assists,LongMidRangeAssists,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FTOffRebounds,Loose Ball Fouls,2pt And 1 Free Throw Trips,AtRimPctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,HeaveAttempts,SelfOReb,Clear Path Fouls,BlockedLongMidRange,BlockedShortMidRange,SecondChanceFg3Pct,LongMidRangePctBlocked,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,DefensiveGoaltends,Blocked3s,BlockedArc3,BlockedCorner3,on
2586,1610612753,Keith Bogans,Keith Bogans,2586,ORL,99638.0,1661,3262,3259,1057.0,786,6521,51.0,80.0,10.0,21.0,69.0,134.0,546.0,3427,12.0,29.0,177.0,44.0,,185.0,216.0,66.0,128.0,177.0,1057.0,0.5149253731343284,0.41379310344827586,0.5594965675057209,0.588,0.578556263269639,0.6061643835616438,14.124137931034483,,0.18306636155606407,0.6375,0.75,0.168,0.47619047619047616,0.8764302059496567,0.5488187356321838,0.5388678861788617,0.3241758241758242,0.3240343347639485,259.0,323.0,4.0,20.0,14.0,34.0,58.0,152.0,24.0,50.0,59.0,151.0,17.0,46.0,117.0,303.0,8.0,17.0,28.0,41.0,96.0,94.0,336.0,4.0,149.0,59.0,46.0,24.0,70.0,14.0,26.0,15.0,164.0,6.0,23.0,40.0,145.0,31.0,26.0,4.0,20.0,15.0,2.0,3.0,3.0,41.0,7.0,10.0,3.0,68.0,3.0,14.0,7.0,5.0,9.0,2.0,,,1.0,18.0,0.6811594202898551,0.7014925373134329,0.9572649572649573,0.38613861386138615,0.4270833333333333,0.38870431893687707,0.47058823529411764,0.4375,0.4375,0.6933638443935927,0.6341463414634146,0.1168412570507655,0.026713124274099883,0.10582010582010581,0.011214953271028037,0.11426806670784435,0.020773638968481375,0.02373887240356083,0.02459016393442623,0.008620689655172414,0.08504398826979472,0.1329639889196676,0.1261595547309833,0.10135135135135136,0.12195121951219512,0.2222222222222222,0.6862745098039216,0.04576659038901602,0.2,0.2222222222222222,0.5,0.07780320366132723,0.4117647058823529,0.4375,0.7142857142857143,0.34782608695652173,0.3815789473684211,0.38926174496644295,1.0,0.34553775743707094,0.39072847682119205,0.3933333333333333,0.9152542372881356,0.4,0.48,0.368,0.3695652173913043,0.3959731543624161,0.5229863636363636,0.05128205128205128,6.398507462686567,24.620132013201317,57.0,30.0,15.0,16.0,4.0,10.0,5.0,48.0,25.0,23.0,6.0,77.0,1.0,27.0,2.0,11.0,11.0,0.013201320132013201,0.11940298507462686,0.1,0.019736842105263157,0.006622516556291391,0.06304347826086956,0.17419354838709677,0.006557377049180328,7.0,14.0,2.0,3.0,6.0,0.15,0.015037593984962405,0.03214285714285714,0.4375,0.5,1.0,4.0,3.0,11.0,4.0,15.0,,2.0,4.0,,,2.0,0.26666666666666666,0.058823529411764705,0.016042780748663103,0.017777777777777778,0.42857142857142855,0.125,0.25,1.0,0.34375,0.2727272727272727,1.0,,,2.0,2.0,,True
2772,1610612753,Trevor Ariza,Trevor Ariza,2772,ORL,2616.0,44,87,86,36.0,18,173,1.0,2.0,1.0,1.0,2.0,7.0,7.0,81,1.0,3.0,2.0,2.0,2.0,8.0,9.0,2.0,3.0,2.0,36.0,0.2857142857142857,0.3333333333333333,0.25,0.25,0.3181818181818182,0.25,12.765957446808512,0.6666666666666666,0.25,0.5,1.0,0.25,1.0,0.375,0.4316375,0.42735,0.2857142857142857,0.41379310344827586,-3.0,7.0,,3.0,1.0,2.0,,1.0,,1.0,,,,,,1.0,,,,,1.0,2.0,,,,,1.0,1.0,2.0,,,,5.0,,1.0,2.0,4.0,1.0,1.0,,1.0,,,,,1.0,,1.0,,5.0,,2.0,2.0,,2.0,1.0,,,,,0.5,0.5,,,,,,,,0.125,1.0,0.09523809523809523,0.043478260869565216,0.2222222222222222,,0.11764705882352941,0.03225806451612903,,0.08333333333333333,,,0.125,0.15789473684210525,0.25,,0.5,,0.375,,,,0.25,0.5,0.5,1.0,0.125,,,,,,,,0.25,,,,,,,11.285714285714286,22.9,3.0,,,1.0,,1.0,1.0,2.0,1.0,1.0,,6.0,,3.0,,,,,0.14285714285714285,,,,0.2727272727272727,0.3,,,,,,,0.5,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,True
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,97179.0,1620,3202,3198,867.0,666,6400,95.0,157.0,26.0,42.0,167.0,339.0,603.0,3385,36.0,77.0,182.0,280.0,6.0,179.0,196.0,73.0,140.0,182.0,867.0,0.49262536873156343,0.4675324675324675,0.538135593220339,0.5256410256410257,0.5777351247600768,0.610738255033557,17.896213183730715,0.06060606060606061,0.3326271186440678,0.6050955414012739,0.6884057971014492,0.358974358974359,0.6190476190476191,0.614406779661017,0.5203375266524519,0.5261769565217391,0.3018242122719735,0.2707682698313554,214.0,319.0,26.0,57.0,46.0,125.0,27.0,48.0,6.0,12.0,31.0,85.0,11.0,28.0,58.0,133.0,14.0,21.0,47.0,17.0,40.0,54.0,144.0,2.0,82.0,31.0,164.0,139.0,303.0,82.0,112.0,28.0,745.0,10.0,7.0,44.0,129.0,17.0,77.0,18.0,54.0,40.0,1.0,4.0,7.0,117.0,2.0,26.0,9.0,112.0,1.0,21.0,3.0,1.0,4.0,2.0,,,2.0,16.0,0.16167664670658682,0.16265060240963855,0.8275862068965517,0.43609022556390975,0.425,0.4461538461538462,0.6666666666666666,0.6379310344827587,0.6911764705882353,0.2817796610169492,0.6581196581196581,0.10687655343827672,0.008620689655172414,0.11924119241192412,0.0186219739292365,0.10977157360406091,0.012601927353595256,0.011976047904191617,0.004807692307692308,0.017595307917888565,0.09705882352941177,0.1094224924012158,0.11152416356877323,0.11228070175438597,0.14285714285714285,0.5,0.2,0.12076271186440678,0.45614035087719296,0.5,0.07692307692307693,0.2648305084745763,0.368,0.368,0.13043478260869565,0.1016949152542373,0.5625,0.5625,0.9259259259259259,0.18008474576271186,0.36470588235294116,0.36904761904761907,0.7419354838709677,0.10256410256410256,0.5,0.23931623931623933,0.39285714285714285,0.3780487804878049,0.4783891304347826,0.0779436152570481,8.791445427728611,25.278947368421058,95.0,59.0,30.0,24.0,1.0,57.0,24.0,39.0,20.0,19.0,23.0,113.0,1.0,36.0,3.0,21.0,21.0,0.007518796992481203,0.07079646017699115,0.08771929824561403,,0.011764705882352941,0.078,0.0989010989010989,0.022058823529411766,5.0,8.0,,5.0,11.0,0.12101910828025478,,0.007407407407407408,0.27586206896551724,0.625,1.0,2.0,2.0,6.0,3.0,8.0,10.0,3.0,,,1.0,1.0,0.375,,0.02040816326530612,,0.2,0.06896551724137931,0.5,,0.20689655172413793,0.3333333333333333,0.5,,,1.0,,1.0,True
1740,1610612753,Rashard Lewis,Rashard Lewis,1740,ORL,136513.0,2275,4432,4412,1144.0,787,8844,105.0,176.0,22.0,40.0,228.0,440.0,1134.0,4685,47.0,96.0,281.0,240.0,18.0,227.0,305.0,85.0,157.0,281.0,1144.0,0.5181818181818182,0.4895833333333333,0.5648679678530425,0.5188679245283019,0.5955176093916755,0.5676229508196722,21.013018714401955,0.14754098360655737,0.2020665901262916,0.5965909090909091,0.6645569620253164,0.18867924528301888,0.55,0.6969001148105626,0.5190825661680092,0.5089704761904762,0.24779541446208111,0.2581227436823105,379.0,433.0,78.0,169.0,45.0,95.0,56.0,127.0,18.0,39.0,120.0,304.0,24.0,77.0,176.0,431.0,25.0,49.0,129.0,42.0,116.0,216.0,492.0,24.0,302.0,120.0,87.0,56.0,143.0,34.0,60.0,16.0,342.0,32.0,41.0,35.0,174.0,78.0,47.0,15.0,30.0,49.0,6.0,,13.0,96.0,2.0,13.0,15.0,160.0,9.0,12.0,27.0,24.0,28.0,13.0,,,4.0,11.0,0.47368421052631576,0.5,0.9318181818181818,0.40835266821345706,0.3620689655172414,0.41025641025641024,0.5102040816326531,0.7039473684210527,0.7470588235294118,0.49483352468427094,0.4895833333333333,0.10326409495548962,0.03637976929902396,0.06903353057199212,0.04377564979480164,0.09534671532846715,0.039289558665231435,0.04072398190045249,0.047619047619047616,0.03164556962025317,0.11853448275862069,0.09482758620689655,0.09907529722589167,0.06923076923076923,0.06837606837606838,0.4642857142857143,0.5523809523809524,0.19402985074626866,0.46153846153846156,0.49056603773584906,0.2692307692307692,0.10907003444316878,0.47368421052631576,0.47368421052631576,0.6444444444444445,0.14580941446613088,0.4409448818897638,0.448,1.0,0.34902411021814006,0.39473684210526316,0.3973509933774834,0.9,0.18396226415094338,0.46153846153846156,0.3632075471698113,0.3116883116883117,0.3973509933774834,0.5270092592592592,0.11375661375661375,7.6054545454545455,24.932946635730858,150.0,61.0,36.0,28.0,4.0,22.0,11.0,74.0,59.0,15.0,17.0,181.0,22.0,62.0,6.0,22.0,22.0,0.009280742459396751,0.06363636363636363,0.05917159763313609,0.015748031496062992,0.006578947368421052,0.07431693989071038,0.1288981288981289,0.013824884792626729,18.0,34.0,5.0,8.0,21.0,0.10227272727272728,0.02857142857142857,0.023017902813299233,0.4473684210526316,0.5294117647058824,5.0,9.0,14.0,18.0,19.0,27.0,22.0,2.0,21.0,,1.0,2.0,0.7037037037037037,,0.06614785992217899,0.048723897911832945,0.16666666666666666,0.11842105263157894,0.5555555555555556,1.0,0.23684210526315788,0.7777777777777778,0.8571428571428571,3.0,1.0,1.0,1.0,,True
2730,1610612753,Dwight Howard,Dwight Howard,2730,ORL,146712.0,2445,4814,4780,1507.0,1109,9594,357.0,473.0,92.0,124.0,470.0,777.0,1358.0,5120,113.0,171.0,420.0,288.0,70.0,692.0,902.0,107.0,215.0,420.0,1507.0,0.6048906048906049,0.6608187134502924,0.6033376123234917,0.6569767441860465,0.6172727272727273,0.6461538461538462,24.28491306786315,0.4861111111111111,0.6071887034659821,0.7547568710359408,0.8132118451025057,0.7209302325581395,0.7419354838709677,0.6097560975609756,0.5118058483290491,0.5382169590643275,0.30927835051546393,0.31304528458662234,418.0,475.0,109.0,288.0,4.0,16.0,,,,,,2.0,,1.0,,2.0,90.0,128.0,270.0,,1.0,652.0,,128.0,1.0,,55.0,32.0,87.0,20.0,39.0,5.0,206.0,65.0,144.0,149.0,473.0,210.0,77.0,7.0,28.0,124.0,8.0,8.0,19.0,201.0,12.0,48.0,44.0,556.0,38.0,7.0,141.0,94.0,141.0,70.0,2.0,33.0,9.0,15.0,0.6936170212765957,0.8029556650246306,,,,,0.703125,0.703125,0.6650246305418719,0.0025673940949935813,0.38308457711442784,0.2654320987654321,0.1205020920502092,0.26798561151079137,0.08575197889182058,0.2660393498716852,0.10701484895033282,0.17333333333333334,0.08385093167701864,0.08113590263691683,0.21560574948665298,0.2694610778443114,0.29345088161209065,0.2805755395683453,0.2302158273381295,0.49645390070921985,0.7002801120448179,0.36970474967907574,0.3784722222222222,0.40370370370370373,0.6788990825688074,0.02053915275994865,0.25,0.25,0.5,,,,,0.0025673940949935813,,,,,,0.005813953488372093,,,0.5456,0.19882179675994108,3.1545688545688546,48.5,418.0,194.0,,52.0,,12.0,11.0,61.0,33.0,28.0,49.0,710.0,,315.0,,75.0,71.0,,0.06692406692406692,0.0625,,,0.3073170731707317,0.30791788856304986,,81.0,111.0,1.0,19.0,69.0,0.07188160676532769,0.0044444444444444444,0.09219858156028368,0.8671875,0.7297297297297297,,,,,,,90.0,1.0,15.0,,1.0,46.0,,,0.09433962264150944,0.05905511811023622,0.13580246913580246,,,,,,,,46.0,,,,True
448,1610612753,Bo Outlaw,Bo Outlaw,448,ORL,73.0,1,3,3,3.0,2,6,,,,,,,,5,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,1.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101162,1610612753,Marcin Gortat,Marcin Gortat,101162,ORL,2262.0,38,70,69,23.0,13,139,6.0,10.0,1.0,3.0,7.0,16.0,16.0,75,2.0,6.0,4.0,4.0,,6.0,14.0,2.0,3.0,4.0,23.0,0.4375,0.3333333333333333,0.4375,0.3333333333333333,0.47058823529411764,0.3333333333333333,21.59090909090909,,0.625,0.6,0.6666666666666666,0.5,0.3333333333333333,0.625,0.5228625,0.4778,0.25,0.32857142857142857,,12.0,1.0,5.0,,1.0,,,,,,,,,,,2.0,7.0,5.0,,,10.0,,2.0,,,2.0,,2.0,,1.0,,4.0,4.0,4.0,3.0,3.0,8.0,,,,2.0,,,2.0,2.0,,1.0,,5.0,,2.0,1.0,1.0,1.0,1.0,,,,,0.7142857142857143,0.8333333333333334,,,,,0.2857142857142857,0.2857142857142857,0.3125,,,0.15,0.17391304347826086,0.42857142857142855,0.25,0.2222222222222222,0.20512820512820512,0.3333333333333333,0.14285714285714285,0.18181818181818182,0.2,0.1111111111111111,0.16666666666666666,0.42857142857142855,,1.0,0.8333333333333334,0.3125,0.2,0.2,,0.0625,,,,,,,,,,,,,,,,,0.5111749999999999,0.3125,4.175,,2.0,,,1.0,,,1.0,1.0,1.0,,,3.0,,2.0,,,,,0.0625,,,,0.11764705882352941,0.11764705882352941,,1.0,5.0,,,1.0,0.1,,,0.7142857142857143,0.2,,,,,,,1.0,,,,,,,,0.4,,,,,,,,,,,,,,False
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,10435.0,174,340,333,138.0,127,673,3.0,3.0,,,11.0,27.0,44.0,322,1.0,6.0,16.0,4.0,2.0,23.0,28.0,12.0,22.0,16.0,138.0,0.4074074074074074,0.16666666666666666,0.39215686274509803,0.3333333333333333,0.4056603773584906,0.3409090909090909,15.968586387434556,0.1,0.058823529411764705,1.0,1.0,,,0.5294117647058824,0.46709705882352937,0.4799309523809524,0.36363636363636365,0.40588235294117647,4.0,36.0,2.0,8.0,6.0,16.0,1.0,4.0,1.0,3.0,5.0,20.0,3.0,12.0,6.0,24.0,,2.0,5.0,4.0,15.0,18.0,18.0,,20.0,5.0,5.0,3.0,8.0,1.0,1.0,1.0,19.0,2.0,3.0,2.0,19.0,5.0,3.0,,3.0,5.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,8.0,,6.0,,,,,,,,4.0,0.8181818181818182,0.8181818181818182,1.0,0.25,0.26666666666666666,0.25,,0.375,0.5,0.47058823529411764,0.375,0.14393939393939395,0.02586206896551724,0.05405405405405406,0.037037037037037035,0.1242603550295858,0.029411764705882353,,0.045454545454545456,0.02857142857142857,0.23529411764705882,0.12121212121212122,0.1076923076923077,0.034482758620689655,0.125,,1.0,0.1568627450980392,0.25,0.3333333333333333,0.5,0.3137254901960784,0.375,0.4,0.8333333333333334,0.0784313725490196,0.25,0.25,1.0,0.39215686274509803,0.25,0.25,1.0,0.14285714285714285,0.3333333333333333,0.5714285714285714,0.25,0.25,0.487725,0.11363636363636363,13.877777777777775,24.716666666666665,4.0,2.0,,3.0,,2.0,3.0,6.0,3.0,3.0,,5.0,1.0,2.0,,,,,0.1111111111111111,0.25,,,0.03773584905660377,0.06896551724137931,,,,,4.0,,,,0.02857142857142857,,,,,1.0,2.0,1.0,2.0,2.0,,1.0,,,,0.5,0.0625,0.05263157894736842,0.03333333333333333,,,,,0.5,0.5,1.0,,,,,,False
1740,1610612753,Rashard Lewis,Rashard Lewis,1740,ORL,48058.0,801,1544,1544,542.0,477,3088,26.0,40.0,6.0,11.0,62.0,142.0,342.0,1610,23.0,50.0,143.0,88.0,10.0,113.0,132.0,27.0,57.0,143.0,542.0,0.43661971830985913,0.46,0.5189393939393939,0.56,0.5743243243243243,0.6173913043478261,19.384264538198405,0.18867924528301888,0.15151515151515152,0.65,0.7027027027027027,0.11,0.5454545454545454,0.6136363636363636,0.4917840996168582,0.4886949494949494,0.41812865497076024,0.35103626943005184,38.0,182.0,21.0,59.0,15.0,43.0,10.0,26.0,6.0,13.0,40.0,96.0,16.0,37.0,50.0,122.0,8.0,15.0,47.0,22.0,50.0,36.0,138.0,4.0,93.0,40.0,35.0,18.0,53.0,8.0,23.0,7.0,124.0,10.0,7.0,21.0,82.0,19.0,27.0,3.0,20.0,17.0,1.0,,3.0,44.0,5.0,13.0,8.0,60.0,3.0,2.0,10.0,6.0,10.0,5.0,,,1.0,5.0,0.2903225806451613,0.3,0.92,0.4098360655737705,0.44,0.42016806722689076,0.5333333333333333,0.7083333333333334,0.7833333333333333,0.4621212121212121,0.6136363636363636,0.15355805243445692,0.015384615384615385,0.11351351351351352,0.04032258064516129,0.14325452016689846,0.02418207681365576,0.017857142857142856,0.013157894736842105,0.012345679012345678,0.19548872180451127,0.17532467532467533,0.11740890688259109,0.11888111888111888,0.09523809523809523,0.5,0.38461538461538464,0.22348484848484848,0.3559322033898305,0.39622641509433965,0.09523809523809523,0.16287878787878787,0.3488372093023256,0.3488372093023256,0.4,0.09848484848484848,0.38461538461538464,0.38461538461538464,1.0,0.36363636363636365,0.4166666666666667,0.4166666666666667,0.9,0.13,0.46153846153846156,0.37,0.43243243243243246,0.43010752688172044,0.474053125,0.13742690058479531,9.15845070422535,25.54508196721311,68.0,31.0,12.0,9.0,,10.0,5.0,25.0,20.0,5.0,7.0,79.0,4.0,26.0,4.0,9.0,9.0,,0.06338028169014084,0.1016949152542373,,,0.10452961672473868,0.16149068322981366,0.031746031746031744,4.0,5.0,2.0,4.0,7.0,0.075,0.02666666666666667,0.014814814814814815,0.20833333333333334,0.8,3.0,4.0,3.0,5.0,6.0,9.0,13.0,3.0,2.0,,1.0,3.0,0.6666666666666666,,0.09302325581395349,0.014388489208633094,,0.16666666666666666,0.75,1.0,0.20833333333333334,0.6,1.0,,,,,,False
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,9236.0,154,310,311,144.0,154,621,7.0,10.0,5.0,7.0,19.0,43.0,87.0,358,11.0,23.0,54.0,16.0,1.0,15.0,16.0,7.0,11.0,54.0,144.0,0.4418604651162791,0.4782608695652174,0.5144927536231884,0.5714285714285714,0.5506329113924051,0.627906976744186,23.655913978494624,0.09090909090909091,0.14492753623188406,0.7,0.7777777777777778,0.2,0.7142857142857143,0.5217391304347826,0.4659210144927535,0.4565471428571429,0.6206896551724138,0.4645161290322581,-33.0,47.0,2.0,6.0,10.0,27.0,4.0,5.0,2.0,3.0,7.0,21.0,4.0,9.0,11.0,26.0,1.0,2.0,2.0,6.0,12.0,22.0,30.0,,21.0,7.0,8.0,2.0,10.0,1.0,6.0,,22.0,1.0,,6.0,8.0,1.0,5.0,3.0,3.0,4.0,,,,9.0,1.0,2.0,1.0,13.0,2.0,1.0,,,,,,,,2.0,0.5789473684210527,0.5789473684210527,0.9090909090909091,0.4230769230769231,0.5,0.4230769230769231,0.5,0.3333333333333333,0.3333333333333333,0.37681159420289856,0.5555555555555556,0.08163265306122448,,0.15384615384615385,0.01818181818181818,0.10218978102189781,0.006134969325153374,,,,0.05714285714285714,0.14285714285714285,0.05714285714285714,0.14705882352941177,0.2,,0.5714285714285714,0.08695652173913043,0.3333333333333333,0.4,,0.391304347826087,0.37037037037037035,0.38461538461538464,0.7,0.07246376811594203,0.8,0.8,0.75,0.30434782608695654,0.3333333333333333,0.35,1.0,0.08571428571428572,0.6666666666666666,0.2571428571428571,0.4444444444444444,0.3333333333333333,0.34299999999999997,0.022988505747126436,12.953488372093023,25.33076923076923,16.0,14.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,,2.0,21.0,,5.0,1.0,4.0,4.0,0.038461538461538464,0.06976744186046512,0.16666666666666666,,0.047619047619047616,0.08,0.10416666666666667,0.037037037037037035,,,,1.0,,0.1,,,,,,,,1.0,,1.0,,,,,,,,0.037037037037037035,0.0625,,,,,,0.3333333333333333,,,,,,,,False
2039,1610612753,Keyon Dooling,Keyon Dooling,2039,ORL,27167.0,453,851,860,295.0,287,1711,28.0,51.0,9.0,20.0,67.0,144.0,197.0,881,24.0,59.0,74.0,110.0,,25.0,28.0,7.0,41.0,74.0,295.0,0.4652777777777778,0.4067796610169492,0.45588235294117646,0.42857142857142855,0.5052356020942408,0.4675324675324675,23.1335436382755,,0.3,0.5490196078431373,0.6363636363636364,0.2857142857142857,0.45,0.45294117647058824,0.46334526627218936,0.4474528985507246,0.3756345177664975,0.34665099882491185,2.0,92.0,17.0,28.0,22.0,65.0,2.0,9.0,1.0,4.0,5.0,17.0,3.0,7.0,7.0,26.0,4.0,10.0,13.0,4.0,11.0,24.0,15.0,,17.0,5.0,31.0,21.0,52.0,14.0,21.0,2.0,125.0,,3.0,9.0,16.0,3.0,13.0,5.0,8.0,16.0,3.0,,2.0,29.0,,9.0,4.0,48.0,1.0,7.0,1.0,,1.0,,,1.0,,10.0,0.1791044776119403,0.1791044776119403,0.7142857142857143,0.2692307692307692,0.36363636363636365,0.2692307692307692,0.4,0.2857142857142857,0.375,0.15294117647058825,0.4482758620689655,0.05517241379310345,0.012048192771084338,0.07894736842105263,,0.06188118811881188,0.00819672131147541,0.02247191011235955,,,0.05714285714285714,0.07228915662650602,0.043795620437956206,0.056818181818181816,0.15384615384615385,,0.25,0.16470588235294117,0.6071428571428571,0.6538461538461539,0.058823529411764705,0.38235294117647056,0.3384615384615385,0.3384615384615385,0.18181818181818182,0.052941176470588235,0.2222222222222222,0.2222222222222222,1.0,0.1,0.29411764705882354,0.3125,0.6,0.05714285714285714,0.25,0.1,0.42857142857142855,0.29411764705882354,0.4859954545454545,0.06598984771573604,10.264583333333334,25.396153846153844,42.0,14.0,6.0,9.0,1.0,7.0,8.0,17.0,7.0,10.0,5.0,52.0,5.0,24.0,,2.0,2.0,0.038461538461538464,0.0625,0.07142857142857142,,0.058823529411764705,0.12698412698412698,0.147239263803681,,2.0,4.0,,1.0,5.0,0.13725490196078433,,0.015151515151515152,0.2857142857142857,0.5,,2.0,,2.0,,4.0,5.0,,2.0,1.0,1.0,,,,,0.025,,0.14285714285714285,,,0.14285714285714285,,,,,,,,False
