EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Technical Free Throw Trips,BlockedCorner3,3SecondViolations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,on,Corner3PctBlocked
1112,1610612741,Ben Wallace,Ben Wallace,1112,CHI,49634.0,827,-51,1546,1546,333.0,356.0,230.0,3092,34.0,82.0,16.0,32.0,9.0,24.0,7.0,33.0,7.0,1.0,1.0,41.0,122.0,1.0,28.0,110.0,1681,17.0,37.0,6.0,40.0,10.0,27.0,1.0,12.0,32.0,58.0,24.0,14.0,1.0,14.0,44.0,7.0,51.0,5.0,2.0,20.0,4.0,20.0,109.0,15.0,75.0,1.0,32.0,79.0,16.0,127.0,91.0,218.0,3.0,35.0,26.0,9.0,18.0,5.0,13.0,8.0,5.0,1.0,26.0,4.0,8.0,28.0,45.0,2.0,2.0,62.0,8.0,13.0,62.0,5.0,25.0,9.0,40.0,1.0,1.0,29.0,2.0,9.0,41.0,22.0,3.0,1.0,32.0,333.0,4.0,8.0,0.7073170731707317,0.8529411764705882,0.3360655737704918,0.4594594594594595,0.37037037037037035,0.3333333333333333,0.4594594594594595,0.35714285714285715,0.3618421052631579,0.4878048780487805,0.38095238095238093,0.008130081300813009,0.11475409836065574,0.12195121951219512,0.12121212121212122,9.684439608269859,0.6923076923076923,0.3902439024390244,0.02564102564102564,0.14794007490636704,0.11210762331838565,0.19753086419753085,0.11450381679389313,0.15948275862068967,0.1125,0.10344827586206896,0.07432432432432433,0.13522012578616352,0.15151515151515152,0.06593406593406594,0.2358490566037736,0.17073170731707318,0.19444444444444445,0.2037037037037037,0.046153846153846156,0.5365853658536586,0.6666666666666666,0.4146341463414634,0.4722222222222222,0.7352941176470589,0.2682926829268293,0.21212121212121213,0.2413793103448276,0.5714285714285714,0.056910569105691054,0.008130081300813009,0.8648648648648649,0.5,0.5625,0.8571428571428571,0.375,0.03571428571428571,0.6747967479674797,0.5082803278688524,0.5250068965517241,0.5404222222222222,0.17482517482517482,0.176056338028169,0.36363636363636365,0.2909090909090909,3.532786885245902,43.3,0.21539456662354464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1559,1610612741,Adrian Griffin,Adrian Griffin,1559,CHI,502.0,8,-4,12,12,5.0,12.0,2.0,24,,,,,,,,1.0,,,,,1.0,,,,14,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,5.0,1.0,,,,,,,,,,,,,,,,,7.142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.4098,,,,,,,4.6,,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,127682.0,2128,-154,4125,4124,1118.0,1268.0,570.0,8249,208.0,334.0,60.0,91.0,47.0,87.0,44.0,150.0,390.0,12.0,6.0,421.0,874.0,22.0,204.0,1070.0,4536,84.0,151.0,19.0,187.0,93.0,201.0,8.0,83.0,278.0,566.0,276.0,78.0,1.0,64.0,117.0,38.0,155.0,29.0,9.0,58.0,19.0,40.0,348.0,29.0,102.0,5.0,59.0,168.0,31.0,258.0,136.0,394.0,19.0,57.0,42.0,15.0,78.0,7.0,41.0,42.0,37.0,6.0,120.0,9.0,37.0,52.0,117.0,11.0,13.0,217.0,9.0,14.0,265.0,28.0,123.0,23.0,28.0,1.0,,19.0,3.0,6.0,29.0,15.0,1.0,2.0,278.0,1118.0,17.0,22.0,0.672209026128266,0.7408376963350786,0.4816933638443936,0.5562913907284768,0.4626865671641791,0.48325892857142855,0.5526315789473685,0.4665071770334928,0.5276134122287969,0.5666666666666667,0.5346153846153846,0.024553571428571428,0.07322654462242563,0.1317365269461078,0.11333333333333333,23.483122799751502,0.65,0.22794117647058823,0.0423728813559322,0.11856033874382499,0.0611877624475105,0.12854030501089325,0.07880434782608696,0.12100213219616204,0.06437346437346438,0.08128544423440454,0.048295454545454544,0.05343511450381679,0.07142857142857142,0.12877263581488935,0.11075949367088607,0.11423841059602649,0.14195583596214512,0.09859154929577464,0.047619047619047616,0.5172413793103449,0.37276785714285715,0.6227544910179641,0.7172413793103448,0.6105769230769231,0.16741071428571427,0.29333333333333333,0.3308270676691729,0.4090909090909091,0.43526785714285715,0.013392857142857142,0.5986842105263158,0.6593406593406593,0.26666666666666666,0.41626794258373206,0.5402298850574713,0.028708133971291867,0.39732142857142855,0.4812014557670769,0.5006819999999998,0.48841310679611644,0.124117053481332,0.12693498452012383,0.17476635514018693,0.25981308411214954,9.867963386727688,27.34545454545454,0.271030303030303,169.0,5.0,10.0,2.0,2.0,3.0,1.0,1.0,8.0,1.0,3.0,18.0,6.0,11.0,3.0,3.0,9.0,1.0,1.0,1.0,0.75,0.36363636363636365,0.375,0.38095238095238093,0.007692307692307693,0.10227272727272728,0.43333333333333335,0.43669250645994834,0.8165680473372781,0.011160714285714286,0.5,0.5,1.0,0.25,0.25,0.3333333333333333,0.006578947368421052,0.009569377990430622,1.0,0.16666666666666666,0.2727272727272727,,,,,,,,,,,,,,,,,,True,
2768,1610612741,Chris Duhon,Chris Duhon,2768,CHI,33926.0,565,8,1099,1100,431.0,422.0,149.0,2199,23.0,40.0,3.0,5.0,12.0,17.0,3.0,14.0,22.0,35.0,14.0,37.0,76.0,47.0,38.0,151.0,1205,6.0,13.0,,12.0,15.0,27.0,19.0,16.0,61.0,24.0,50.0,4.0,,9.0,82.0,19.0,101.0,13.0,6.0,27.0,11.0,44.0,221.0,2.0,9.0,,7.0,28.0,2.0,37.0,11.0,48.0,1.0,21.0,17.0,4.0,16.0,3.0,14.0,10.0,2.0,4.0,26.0,1.0,6.0,18.0,36.0,2.0,1.0,30.0,,4.0,46.0,2.0,21.0,2.0,1.0,,,,1.0,,1.0,1.0,,,61.0,431.0,5.0,2.0,0.32432432432432434,0.34285714285714286,0.4868421052631579,0.46153846153846156,0.5555555555555556,0.45934959349593496,0.375,0.4891304347826087,0.5208333333333334,0.375,0.5545454545454546,0.3821138211382114,0.11842105263157894,0.175,0.14285714285714285,13.364779874213836,0.6153846153846154,0.046511627906976744,,0.07446808510638298,0.02284263959390863,0.05,0.017857142857142856,0.06782945736434108,0.021739130434782608,0.028169014084507043,0.022222222222222223,0.018518518518518517,0.02247191011235955,0.1111111111111111,0.07777777777777778,0.039735099337748346,0.04395604395604396,0.061224489795918366,0.015873015873015872,1.0,0.3252032520325203,0.575,0.696969696969697,0.13043478260869565,0.11382113821138211,0.21428571428571427,0.25,0.3333333333333333,0.17886178861788618,0.2845528455284553,0.3125,0.6,,0.3695652173913043,0.7058823529411765,0.30434782608695654,0.7073170731707317,0.5136020325203252,0.526195,0.5225119565217392,0.14788732394366197,0.22105263157894736,0.07947019867549669,0.40397350993377484,6.967105263157895,24.97021276595744,0.3921747042766151,11.0,3.0,12.0,2.0,5.0,10.0,1.0,3.0,13.0,3.0,5.0,39.0,,35.0,10.0,,,2.0,,,1.0,0.2765957446808511,0.2631578947368421,0.2765957446808511,,,0.5,0.5,0.7272727272727273,0.0975609756097561,0.25,0.25,1.0,0.2857142857142857,0.2857142857142857,1.0,0.0625,0.10869565217391304,0.4,0.21428571428571427,0.2857142857142857,2.0,0.125,,,,,,,,,,,,,,,,True,
2804,1610612741,Andres Nocioni,Andres Nocioni,2804,CHI,44373.0,740,-73,1462,1468,569.0,611.0,190.0,2930,41.0,77.0,6.0,11.0,11.0,24.0,15.0,30.0,90.0,99.0,39.0,98.0,197.0,120.0,88.0,413.0,1669,9.0,26.0,5.0,47.0,25.0,57.0,46.0,34.0,126.0,122.0,74.0,4.0,,18.0,22.0,12.0,34.0,8.0,4.0,9.0,1.0,12.0,80.0,7.0,15.0,2.0,23.0,64.0,21.0,108.0,24.0,132.0,6.0,11.0,6.0,5.0,25.0,4.0,14.0,21.0,11.0,5.0,46.0,5.0,17.0,50.0,90.0,6.0,8.0,98.0,6.0,16.0,114.0,13.0,50.0,12.0,18.0,,,15.0,,3.0,18.0,11.0,,1.0,126.0,569.0,9.0,10.0,0.6224489795918368,0.6354166666666666,0.49746192893401014,0.34615384615384615,0.43859649122807015,0.5126182965299685,0.4666666666666667,0.44660194174757284,0.5626702997275205,0.5,0.5163934426229508,0.3785488958990536,0.09137055837563451,0.18181818181818182,0.06666666666666667,24.510385756676556,0.5434782608695652,0.3684210526315789,0.045454545454545456,0.13763440860215054,0.0297029702970297,0.12234042553191489,0.03867403314917127,0.1332312404287902,0.03206997084548105,0.04142011834319527,0.018867924528301886,0.02608695652173913,0.02127659574468085,0.07142857142857142,0.17204301075268819,0.17647058823529413,0.12295081967213115,0.12121212121212122,0.0379746835443038,0.6111111111111112,0.24290220820189273,0.5324675324675324,0.6507936507936508,0.43902439024390244,0.0946372239747634,0.5,0.5357142857142857,0.4,0.28391167192429023,0.31230283911671924,0.24444444444444444,0.5454545454545454,0.5,0.23300970873786409,0.4583333333333333,0.3786407766990291,0.6214511041009464,0.5045214511041007,0.4960585714285714,0.4941276699029127,0.14366197183098592,0.21367521367521367,0.11380145278450363,0.3050847457627119,10.02994923857868,24.890833333333333,0.38919288645690836,42.0,8.0,21.0,2.0,7.0,35.0,18.0,12.0,43.0,19.0,14.0,129.0,,99.0,35.0,1.0,1.0,,,1.0,1.0,0.35833333333333334,0.30434782608695654,0.35833333333333334,0.022222222222222223,0.1,0.4666666666666667,0.4772727272727273,0.8809523809523809,0.06624605678233439,0.38095238095238093,0.38095238095238093,1.0,0.35353535353535354,0.35353535353535354,1.0,0.4,0.06796116504854369,0.2857142857142857,0.3076923076923077,0.35353535353535354,1.0,0.022222222222222223,8.0,8.0,1.0,0.42105263157894735,0.4444444444444444,1.0,0.008264462809917356,,,,,,,,,True,
693,1610612741,Joe Smith,Joe Smith,693,CHI,31308.0,522,-34,979,969,189.0,199.0,139.0,1948,20.0,44.0,9.0,16.0,1.0,6.0,42.0,73.0,103.0,,,106.0,220.0,,46.0,258.0,1054,22.0,40.0,14.0,58.0,15.0,35.0,,14.0,44.0,150.0,62.0,18.0,,11.0,18.0,4.0,22.0,4.0,,5.0,3.0,10.0,48.0,8.0,42.0,,15.0,54.0,1.0,70.0,50.0,120.0,3.0,11.0,5.0,6.0,8.0,4.0,3.0,14.0,5.0,3.0,22.0,7.0,3.0,28.0,46.0,6.0,4.0,53.0,7.0,9.0,55.0,4.0,22.0,8.0,11.0,,,7.0,1.0,3.0,11.0,2.0,,2.0,44.0,189.0,6.0,6.0,0.7075471698113207,0.7731958762886598,0.4818181818181818,0.55,0.42857142857142855,0.4818181818181818,0.55,0.42857142857142855,0.524390243902439,0.6170212765957447,0.5116279069767442,,0.05,0.1590909090909091,0.0410958904109589,23.217391304347824,0.36363636363636365,0.043478260869565216,,0.15789473684210525,0.09292035398230089,0.13761467889908258,0.12121212121212122,0.15299334811529933,0.09652509652509653,0.13333333333333333,0.10714285714285714,0.06808510638297872,0.10638297872340426,0.15315315315315314,0.17857142857142858,0.14965986394557823,0.15492957746478872,0.10526315789473684,0.02912621359223301,0.18181818181818182,0.2,0.45454545454545453,0.5405405405405406,0.55,0.33181818181818185,0.5753424657534246,0.6,0.6190476190476191,0.4681818181818182,,0.4,0.5625,0.2222222222222222,0.17142857142857143,0.16666666666666666,,0.2,0.43215636363636367,0.4614567567567568,0.4270457142857144,0.09243697478991597,0.09243697478991597,0.2248062015503876,0.17054263565891473,11.535909090909094,,0.1930541368743616,44.0,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,0.009708737864077669,0.15789473684210525,0.42718446601941745,0.43137254901960786,0.8636363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
200748,1610612741,Tyrus Thomas,Tyrus Thomas,200748,CHI,34039.0,567,-52,1105,1101,281.0,299.0,150.0,2206,40.0,82.0,11.0,22.0,9.0,23.0,16.0,35.0,63.0,,,82.0,180.0,,48.0,212.0,1206,14.0,28.0,6.0,34.0,15.0,39.0,,21.0,51.0,108.0,56.0,16.0,,24.0,42.0,4.0,46.0,3.0,1.0,26.0,2.0,14.0,96.0,7.0,34.0,2.0,27.0,71.0,14.0,112.0,43.0,155.0,1.0,16.0,10.0,6.0,14.0,7.0,10.0,16.0,4.0,2.0,30.0,1.0,5.0,49.0,78.0,1.0,1.0,53.0,5.0,5.0,62.0,5.0,27.0,6.0,31.0,,,21.0,,10.0,31.0,13.0,7.0,3.0,51.0,281.0,4.0,6.0,0.6585365853658537,0.7297297297297297,0.45555555555555555,0.5,0.38461538461538464,0.45555555555555555,0.5,0.38461538461538464,0.5096153846153846,0.5151515151515151,0.49038461538461536,,0.13333333333333333,0.2073170731707317,0.14285714285714285,18.449612403100776,0.4666666666666667,0.34146341463414637,0.07407407407407407,0.19559228650137742,0.0752212389380531,0.226890756302521,0.09090909090909091,0.2033195020746888,0.07750472589792061,0.11258278145695365,0.053763440860215055,0.057692307692307696,0.08333333333333333,0.11864406779661017,0.18421052631578946,0.25443786982248523,0.2413793103448276,0.1875,0.013513513513513514,0.41935483870967744,0.45555555555555555,0.4878048780487805,0.6153846153846154,0.6,0.19444444444444445,0.45714285714285713,0.5333333333333333,0.4375,0.35,,0.7857142857142857,0.5,0.18181818181818182,0.5897435897435898,0.391304347826087,,0.45555555555555555,0.47582388888888894,0.5251333333333333,0.4933358974358974,0.13366336633663367,0.13366336633663367,0.16037735849056603,0.24056603773584906,7.996111111111109,,0.25429864253393664,26.0,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,0.031746031746031744,0.11764705882352941,0.4126984126984127,0.4262295081967213,0.8846153846153846,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,
200757,1610612741,Thabo Sefolosha,Thabo Sefolosha,200757,CHI,22711.0,379,-77,728,744,224.0,301.0,95.0,1472,15.0,29.0,5.0,12.0,8.0,14.0,4.0,12.0,45.0,12.0,4.0,35.0,86.0,24.0,9.0,106.0,812,6.0,17.0,3.0,15.0,14.0,29.0,11.0,4.0,47.0,54.0,16.0,4.0,3.0,6.0,28.0,9.0,37.0,5.0,4.0,10.0,3.0,15.0,83.0,,12.0,1.0,8.0,35.0,1.0,44.0,13.0,57.0,4.0,9.0,6.0,3.0,10.0,2.0,8.0,18.0,2.0,5.0,28.0,1.0,6.0,22.0,48.0,3.0,6.0,18.0,,3.0,17.0,1.0,5.0,4.0,8.0,,,5.0,,3.0,8.0,6.0,,,47.0,224.0,9.0,4.0,0.7714285714285715,0.8181818181818182,0.4069767441860465,0.35294117647058826,0.4827586206896552,0.4409090909090909,0.3333333333333333,0.5375,0.4491525423728814,0.375,0.5222222222222223,0.21818181818181817,0.06976744186046512,0.13793103448275862,,17.036172695449242,0.35714285714285715,0.045454545454545456,0.034482758620689655,0.1446280991735537,0.040268456375838924,0.09195402298850575,,0.13069908814589665,0.033707865168539325,0.09090909090909091,0.04918032786885246,0.006711409395973154,,0.0970873786407767,0.12244897959183673,0.2111111111111111,0.10714285714285714,0.06451612903225806,0.07142857142857142,0.75,0.2636363636363636,0.5172413793103449,0.6,0.6666666666666666,0.10909090909090909,0.3333333333333333,0.3333333333333333,1.0,0.4090909090909091,0.10909090909090909,0.6666666666666666,0.4166666666666667,0.6,0.35,0.5714285714285714,0.1,0.4818181818181818,0.48275607476635524,0.5370617647058824,0.5013144736842104,0.043859649122807015,0.05555555555555555,0.14150943396226415,0.44339622641509435,11.14418604651163,26.783333333333328,0.3076923076923077,16.0,7.0,12.0,5.0,7.0,2.0,1.0,,9.0,1.0,5.0,27.0,,9.0,2.0,1.0,2.0,,,1.0,1.0,0.375,0.45454545454545453,0.42857142857142855,0.044444444444444446,,0.35555555555555557,0.37209302325581395,0.8125,0.10909090909090909,0.5833333333333334,0.5833333333333334,1.0,0.16666666666666666,0.16666666666666666,1.0,0.05555555555555555,0.175,0.7142857142857143,,0.2222222222222222,,,,,,,,,,,,,,,,,,True,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,85700.0,1428,-120,2740,2748,590.0,697.0,378.0,5488,29.0,60.0,2.0,3.0,7.0,11.0,19.0,48.0,183.0,107.0,21.0,121.0,291.0,138.0,55.0,444.0,3036,8.0,22.0,8.0,48.0,20.0,53.0,27.0,24.0,82.0,64.0,178.0,2.0,1.0,18.0,243.0,40.0,283.0,21.0,19.0,78.0,29.0,136.0,606.0,3.0,12.0,,35.0,96.0,4.0,135.0,15.0,150.0,2.0,58.0,28.0,30.0,57.0,10.0,40.0,34.0,17.0,5.0,91.0,6.0,20.0,64.0,150.0,5.0,9.0,87.0,1.0,17.0,70.0,2.0,22.0,11.0,11.0,,,4.0,2.0,5.0,11.0,4.0,,2.0,82.0,590.0,20.0,9.0,0.2644628099173554,0.26666666666666666,0.41580756013745707,0.36363636363636365,0.37735849056603776,0.4533799533799534,0.46511627906976744,0.3625,0.47934782608695653,0.5,0.43617021276595747,0.32167832167832167,0.061855670103092786,0.06666666666666667,0.16666666666666666,17.186525265127884,0.6263736263736264,0.05333333333333334,,0.09989594172736732,0.010714285714285714,0.11945392491467577,0.012605042016806723,0.10446570972886762,0.011045655375552283,0.023054755043227664,0.01282051282051282,0.0018552875695732839,0.0111731843575419,0.10091743119266056,0.06912442396313365,0.11510791366906475,0.09004739336492891,0.1951219512195122,0.008547008547008548,0.36363636363636365,0.13986013986013987,0.48333333333333334,0.5178571428571429,0.20689655172413793,0.11188811188811189,0.3958333333333333,0.475,0.21052631578947367,0.42657342657342656,0.2494172494172494,0.06976744186046512,0.6666666666666666,0.5,0.1375,0.6363636363636364,0.2625,0.46153846153846156,0.4856114754098359,0.4926324324324325,0.4721846153846154,0.04899777282850779,0.0707395498392283,0.10810810810810811,0.18468468468468469,13.576288659793812,25.126811594202895,0.21532846715328466,73.0,10.0,31.0,2.0,6.0,39.0,17.0,4.0,49.0,21.0,6.0,132.0,15.0,106.0,39.0,6.0,2.0,6.0,,,0.8979591836734694,0.35507246376811596,0.2222222222222222,0.35766423357664234,0.03278688524590164,0.01694915254237288,0.3989071038251366,0.4124293785310734,0.3013698630136986,0.07226107226107226,0.3225806451612903,0.3225806451612903,1.0,0.3644859813084112,0.36792452830188677,0.8717948717948718,0.3953488372093023,0.075,0.3333333333333333,0.19047619047619047,0.36792452830188677,4.0,0.09302325581395349,7.0,8.0,,0.38095238095238093,0.4117647058823529,0.8571428571428571,,,1.0,1.0,0.007246376811594203,0.009345794392523364,0.25,1.0,,True,
2732,1610612741,Ben Gordon,Ben Gordon,2732,CHI,82262.0,1371,-105,2683,2664,839.0,907.0,388.0,5347,45.0,98.0,4.0,14.0,16.0,41.0,34.0,70.0,263.0,149.0,56.0,193.0,431.0,197.0,162.0,779.0,2955,19.0,43.0,11.0,76.0,50.0,136.0,71.0,93.0,271.0,170.0,216.0,4.0,2.0,28.0,109.0,29.0,138.0,21.0,8.0,54.0,11.0,44.0,305.0,5.0,22.0,1.0,28.0,72.0,2.0,102.0,28.0,130.0,10.0,30.0,17.0,13.0,51.0,10.0,34.0,33.0,17.0,7.0,84.0,6.0,26.0,59.0,111.0,2.0,9.0,131.0,2.0,4.0,177.0,10.0,46.0,31.0,5.0,,,4.0,,1.0,5.0,2.0,,1.0,271.0,839.0,22.0,31.0,0.44041450777202074,0.44502617801047123,0.44779582366589327,0.4418604651162791,0.36764705882352944,0.4912420382165605,0.5,0.42995169082125606,0.5436962750716332,0.5352112676056338,0.5257936507936508,0.31369426751592355,0.06496519721577726,0.17346938775510204,0.05714285714285714,24.707740916271725,0.6071428571428571,0.022222222222222223,0.013157894736842105,0.08,0.019981834695731154,0.09688581314878893,0.01893939393939394,0.08410428931875526,0.01978021978021978,0.02005730659025788,0.00881057268722467,0.024761904761904763,0.019704433497536946,0.038338658146964855,0.07142857142857142,0.11604938271604938,0.10824742268041238,0.07368421052631578,0.03134796238244514,0.4,0.15605095541401273,0.45918367346938777,0.5555555555555556,0.4666666666666667,0.11146496815286625,0.4857142857142857,0.5151515151515151,0.29411764705882354,0.41878980891719747,0.2372611464968153,0.2153846153846154,0.2857142857142857,0.5,0.19806763285024154,0.3902439024390244,0.27053140096618356,0.4697452229299363,0.4766475239616613,0.47858534482758597,0.4697707317073172,0.07646176911544228,0.09850107066381156,0.0975609756097561,0.3478818998716303,13.29976798143852,25.13299492385787,0.3127096533730898,114.0,21.0,48.0,5.0,15.0,56.0,17.0,21.0,77.0,22.0,26.0,171.0,60.0,147.0,56.0,2.0,,22.0,,,0.7402597402597403,0.39086294416243655,0.36619718309859156,0.39487179487179486,0.026615969581749048,0.01639344262295082,0.43346007604562736,0.4453125,0.47368421052631576,0.07643312101910828,0.4375,0.4375,0.9523809523809523,0.37583892617449666,0.3783783783783784,0.6607142857142857,0.26153846153846155,0.07246376811594203,0.3333333333333333,0.375,0.38095238095238093,5.0,0.07692307692307693,6.0,9.0,5.0,0.4090909090909091,0.35294117647058826,0.6666666666666666,0.025,,3.0,1.0,0.005076142131979695,0.006711409395973154,0.6,1.0,2.0,True,
