EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,PtsUnassisted3s,SecondChanceTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,OffensiveGoaltends,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,BlockedCorner3,on
101120,1610612751,Antoine Wright,Antoine Wright,101120,NJN,43371.0,723,-119.0,1392,1400,511,473,164.0,2792,45.0,73.0,7.0,14.0,16.0,27.0,3.0,14.0,22.0,50.0,13.0,36.0,2.0,4.0,6.0,15.0,5.0,26.0,2.0,2.0,13.0,70.0,137.0,18.0,62.0,29.0,223.0,1530,9.0,18.0,2.0,6.0,3.0,27.0,24.0,48.0,8.0,28.0,5.0,77.0,102.0,38.0,54.0,4.0,1.0,25.0,5.0,6.0,37.0,8.0,45.0,5.0,3.0,16.0,3.0,18.0,98.0,3.0,18.0,3.0,18.0,34.0,5.0,57.0,24.0,81.0,8.0,19.0,13.0,6.0,8.0,2.0,4.0,14.0,3.0,4.0,2.0,3.0,22.0,8.0,40.0,78.0,1.0,1.0,3.0,38.0,2.0,4.0,43.0,5.0,21.0,3.0,13.0,10.0,3.0,13.0,5.0,1.0,1.0,77.0,511,15.0,3.0,0.7285714285714285,0.75,1.0,0.2903225806451613,0.3333333333333333,0.2857142857142857,0.29508196721311475,0.5109489051094891,0.5,0.5,0.48743718592964824,0.5,0.47368421052631576,0.5114678899082569,0.54,0.47530864197530864,0.31155778894472363,0.043795620437956206,0.0547945205479452,0.07142857142857142,0.02,15.161086544535692,0.36363636363636365,0.10204081632653061,0.05357142857142857,0.07423580786026202,0.0391304347826087,0.11612903225806452,0.017241379310344827,0.08482871125611746,0.033123028391167195,0.04864864864864865,0.038461538461538464,0.029239766081871343,0.008333333333333333,0.037037037037037035,0.04195804195804196,0.07874015748031496,0.09574468085106383,0.104,0.16666666666666666,0.07766990291262135,0.38461538461538464,0.36683417085427134,0.6164383561643836,0.6521739130434783,0.7111111111111111,0.07035175879396985,0.21428571428571427,0.23076923076923078,0.6666666666666666,0.25125628140703515,0.44,0.4489795918367347,0.7727272727272727,0.18090452261306533,0.3611111111111111,0.3611111111111111,1.0,0.1306532663316583,0.19230769230769232,0.19230769230769232,1.0,0.5833333333333334,0.5,0.42857142857142855,0.16666666666666666,0.5,1.0,0.08333333333333333,0.35526315789473684,0.5925925925925926,0.19736842105263158,0.4,0.17105263157894737,0.15384615384615385,0.678391959798995,0.2,0.518320304568528,0.5272875000000001,0.5110979729729731,0.09767441860465116,0.13725490196078433,0.1210762331838565,0.3452914798206278,7.698540145985404,24.643548387096775,0.3670977011494253,,,,,,,,,,,,,,,,,,,True
1713,1610612751,Vince Carter,Vince Carter,1713,NJN,142902.0,2382,-79.0,4629,4608,1340,1296,553.0,9237,190.0,339.0,34.0,62.0,68.0,115.0,54.0,128.0,138.0,312.0,20.0,41.0,1.0,3.0,3.0,8.0,57.0,172.0,13.0,13.0,54.0,382.0,779.0,77.0,213.0,278.0,1273.0,5068,48.0,93.0,3.0,16.0,29.0,134.0,110.0,231.0,16.0,62.0,145.0,413.0,370.0,394.0,195.0,42.0,4.0,168.0,57.0,39.0,241.0,70.0,311.0,43.0,27.0,132.0,24.0,85.0,692.0,12.0,79.0,3.0,73.0,174.0,13.0,260.0,94.0,354.0,41.0,80.0,46.0,34.0,74.0,21.0,51.0,55.0,4.0,23.0,2.0,12.0,129.0,45.0,113.0,192.0,,9.0,12.0,277.0,16.0,11.0,338.0,27.0,124.0,51.0,26.0,20.0,1.0,27.0,13.0,,4.0,413.0,1340,32.0,50.0,0.48429319371727747,0.5124653739612188,0.8441558441558441,0.3615023474178404,0.1875,0.25806451612903225,0.3684210526315789,0.49037227214377405,0.5161290322580645,0.47619047619047616,0.5015120967741935,0.481651376146789,0.45733788395904434,0.5534618755477652,0.532,0.5539083557951483,0.21471774193548387,0.05006418485237484,0.08259587020648967,0.0703125,0.00641025641025641,24.053030303030305,0.5736434108527132,0.09027777777777778,0.018633540372670808,0.11196911196911197,0.04990524320909665,0.1336996336996337,0.023575638506876228,0.11761904761904762,0.04349904397705545,0.0732484076433121,0.0425531914893617,0.031203566121842496,0.028720626631853787,0.007936507936507936,0.09375,0.09309309309309309,0.1358936484490399,0.14,0.11643835616438356,0.08471074380165289,0.48148148148148145,0.34173387096774194,0.56047197640118,0.6109324758842444,0.49473684210526314,0.12903225806451613,0.421875,0.453781512605042,0.48148148148148145,0.31451612903225806,0.4423076923076923,0.44516129032258067,0.47101449275362317,0.04133064516129032,0.4878048780487805,0.4878048780487805,0.95,0.17338709677419356,0.3313953488372093,0.3313953488372093,0.8070175438596491,0.5688073394495413,0.5483870967741935,0.20588235294117646,0.027522935779816515,0.3333333333333333,1.0,0.11926605504587157,0.3924914675767918,0.591304347826087,0.027303754266211604,0.375,0.18430034129692832,0.24074074074074073,0.5564516129032258,0.3392857142857143,0.49169504048583,0.5151424731182795,0.4860686206896553,0.11467889908256881,0.1415525114155251,0.10526315789473684,0.3244304791830322,8.982926829268294,25.700938967136157,0.2894793691942104,2.0,36.0,13.0,12.0,1.0,1.0,1.0,5.0,1.0,0.15384615384615385,0.5,0.004672897196261682,,,,,,,True
200766,1610612751,Marcus Williams,Marcus Williams,200766,NJN,33234.0,554,-123.0,1070,1063,334,325,115.0,2133,8.0,27.0,1.0,3.0,4.0,12.0,10.0,20.0,19.0,54.0,4.0,11.0,,,2.0,3.0,27.0,75.0,5.0,10.0,24.0,37.0,101.0,31.0,86.0,27.0,194.0,1254,4.0,6.0,2.0,5.0,,14.0,11.0,32.0,12.0,27.0,13.0,71.0,18.0,56.0,66.0,,1.0,74.0,27.0,8.0,77.0,23.0,100.0,10.0,13.0,34.0,11.0,32.0,223.0,2.0,6.0,,14.0,47.0,,61.0,8.0,69.0,1.0,18.0,11.0,7.0,39.0,6.0,32.0,16.0,1.0,7.0,1.0,1.0,55.0,16.0,13.0,39.0,,1.0,5.0,21.0,,,33.0,3.0,14.0,4.0,3.0,1.0,2.0,3.0,3.0,,1.0,71.0,334,7.0,4.0,0.24324324324324326,0.24324324324324326,0.7096774193548387,0.36046511627906974,0.4,0.4444444444444444,0.36470588235294116,0.36633663366336633,0.6666666666666666,0.34375,0.446524064171123,0.6363636363636364,0.4915254237288136,0.4801980198019802,0.6363636363636364,0.5378787878787878,0.45989304812834225,0.07920792079207921,0.25925925925925924,0.05,,21.524288107202683,0.7090909090909091,,,0.1327683615819209,0.016853932584269662,0.13333333333333333,0.016129032258064516,0.1328976034858388,0.016666666666666666,0.015267175572519083,0.031746031746031744,0.012345679012345678,0.010526315789473684,0.034482758620689655,0.12605042016806722,0.08333333333333333,0.16556291390728478,0.1518987341772152,0.07692307692307693,0.009615384615384616,1.0,0.1443850267379679,0.2962962962962963,0.4,0.25,0.10695187165775401,0.5,0.5263157894736842,0.2,0.2887700534759358,0.35185185185185186,0.35185185185185186,0.2631578947368421,0.058823529411764705,0.36363636363636365,0.36363636363636365,0.75,0.40106951871657753,0.36,0.36,0.7037037037037037,0.2727272727272727,0.3333333333333333,,,,,0.45454545454545453,0.2033898305084746,0.3333333333333333,0.05084745762711865,0.6666666666666666,0.4067796610169492,0.4166666666666667,0.6042780748663101,0.36486486486486486,0.4795116216216217,0.5160444444444444,0.4650517543859648,0.0707070707070707,0.125,0.07216494845360824,0.36597938144329895,11.783168316831684,25.265116279069776,0.3121495327102804,2.0,27.0,4.0,,,,,,,0.4,1.0,,,,,,,,True
200767,1610612751,Josh Boone,Josh Boone,200767,NJN,94192.0,1570,-141.0,3047,3048,827,733,377.0,6095,182.0,321.0,54.0,111.0,46.0,83.0,20.0,45.0,8.0,18.0,,,,,,,,,,,,210.0,384.0,,,89.0,509.0,3410,56.0,119.0,,,19.0,131.0,52.0,97.0,,,39.0,143.0,316.0,104.0,,96.0,,,,43.0,36.0,10.0,46.0,7.0,3.0,15.0,4.0,17.0,102.0,21.0,136.0,1.0,62.0,184.0,35.0,281.0,158.0,439.0,21.0,34.0,25.0,9.0,38.0,2.0,19.0,26.0,7.0,19.0,2.0,3.0,64.0,14.0,90.0,139.0,,8.0,5.0,136.0,10.0,8.0,187.0,19.0,82.0,21.0,52.0,39.0,13.0,52.0,30.0,3.0,3.0,143.0,827,11.0,18.0,0.7523809523809524,0.9753086419753086,,,,,,0.546875,0.47058823529411764,0.5360824742268041,0.546875,0.47058823529411764,0.5360824742268041,0.5438034188034188,0.4781021897810219,0.5143884892086331,,0.11197916666666667,0.12461059190031153,0.06666666666666667,,15.195658383319053,0.59375,0.3977272727272727,0.008,0.17116279069767443,0.12431444241316271,0.17415730337078653,0.07216494845360824,0.1719077568134172,0.11335740072202166,0.155902004454343,0.11594202898550725,0.0958904109589041,0.0639269406392694,0.09722222222222222,0.1326530612244898,0.19215686274509805,0.1939252336448598,0.172,0.1792452830188679,0.16153846153846155,0.5769230769230769,0.8359375,0.5669781931464174,0.6476868327402135,0.7252747252747253,0.1171875,0.4444444444444444,0.47619047619047616,0.9,0.046875,0.4444444444444444,0.4444444444444444,1.0,,,,,,,,,0.9327731092436975,0.4864864864864865,0.1111111111111111,,,,,0.8556701030927835,0.5542168674698795,,,,,0.8359375,,0.5469510416666666,0.5437879629629628,0.5383268041237113,0.18344519015659955,0.18344519015659955,0.25736738703339884,0.28094302554027506,1.7885416666666665,,0.27141450607154577,,,7.0,,,,,,2.0,,,,3.0,,,,,,True
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,192030.0,3200,-306.0,6171,6158,1825,1747,724.0,12329,299.0,499.0,37.0,68.0,87.0,132.0,52.0,147.0,191.0,469.0,27.0,63.0,3.0,9.0,7.0,12.0,50.0,150.0,7.0,10.0,50.0,542.0,1115.0,77.0,213.0,542.0,1857.0,6784,55.0,123.0,7.0,16.0,55.0,186.0,144.0,280.0,17.0,62.0,231.0,570.0,800.0,284.0,222.0,26.0,,150.0,50.0,74.0,159.0,93.0,252.0,66.0,27.0,88.0,16.0,55.0,597.0,31.0,59.0,3.0,75.0,140.0,34.0,249.0,93.0,342.0,25.0,76.0,50.0,26.0,95.0,18.0,51.0,104.0,15.0,44.0,4.0,18.0,199.0,53.0,90.0,225.0,3.0,7.0,40.0,503.0,9.0,22.0,679.0,41.0,284.0,59.0,20.0,15.0,4.0,21.0,11.0,1.0,3.0,570.0,1825,36.0,53.0,0.7380073800738007,0.7561436672967864,0.961038961038961,0.3615023474178404,0.4375,0.27419354838709675,0.3615023474178404,0.4860986547085202,0.44715447154471544,0.5142857142857142,0.495105421686747,0.4712230215827338,0.4956140350877193,0.5631127450980392,0.5350877192982456,0.6004273504273504,0.16039156626506024,0.06636771300448431,0.09819639278557114,0.1360544217687075,0.010660980810234541,26.039293849658318,0.47738693467336685,0.16346153846153846,0.013513513513513514,0.06638217164532954,0.027608797379503978,0.10997067448680352,0.04626865671641791,0.07703332139018274,0.03206270039187745,0.03864734299516908,0.02506265664160401,0.01868131868131868,0.03373015873015873,0.08433734939759036,0.05890603085553997,0.06196581196581197,0.07435344827586207,0.10337972166998012,0.12849162011173185,0.04012841091492777,0.5238095238095238,0.3757530120481928,0.5991983967935872,0.6644444444444444,0.7525083612040134,0.11069277108433735,0.35374149659863946,0.4094488188976378,0.5769230769230769,0.35316265060240964,0.4072494669509595,0.41163793103448276,0.7591623036649214,0.04743975903614458,0.42857142857142855,0.43548387096774194,0.9629629629629629,0.11295180722891567,0.3333333333333333,0.33557046979865773,0.96,0.4892086330935252,0.5441176470588235,0.5135135135135135,0.06474820143884892,0.3333333333333333,1.0,0.050359712230215826,0.38596491228070173,0.6590909090909091,0.03508771929824561,0.5833333333333334,0.14619883040935672,0.2,0.536144578313253,0.3333333333333333,0.5008332579185522,0.49425948275862075,0.499183823529412,0.18181818181818182,0.20913107511045656,0.10016155088852989,0.3069466882067851,9.168251121076235,24.781220657276997,0.2957381299627289,4.0,9.0,15.0,28.0,2.0,1.0,1.0,1.0,,0.5714285714285714,1.0,0.009302325581395349,,2.0,0.009389671361502348,0.015873015873015872,0.006666666666666667,,True
201157,1610612751,Sean Williams,Sean Williams,201157,NJN,58834.0,981,-119.0,1874,1873,581,493,257.0,3747,82.0,143.0,26.0,51.0,26.0,42.0,34.0,74.0,4.0,15.0,,,,,,,,,,,,120.0,232.0,,,53.0,293.0,2091,33.0,63.0,,,9.0,75.0,36.0,67.0,,,29.0,101.0,192.0,48.0,,36.0,,,,25.0,18.0,6.0,24.0,5.0,1.0,8.0,2.0,8.0,54.0,14.0,71.0,3.0,37.0,102.0,13.0,152.0,88.0,240.0,7.0,21.0,19.0,2.0,24.0,2.0,8.0,23.0,1.0,16.0,1.0,3.0,47.0,19.0,91.0,164.0,,11.0,11.0,84.0,9.0,9.0,91.0,9.0,43.0,7.0,78.0,62.0,11.0,79.0,53.0,2.0,3.0,101.0,581,19.0,7.0,0.8,0.9411764705882353,,,,,,0.5172413793103449,0.5238095238095238,0.5373134328358209,0.5172413793103449,0.5238095238095238,0.5373134328358209,0.5366300366300366,0.5434782608695652,0.5738636363636364,,0.10775862068965517,0.1258741258741259,0.0945945945945946,,14.631915866483768,0.5106382978723404,0.21311475409836064,0.0375,0.16346153846153846,0.10741301059001512,0.193717277486911,0.07035175879396985,0.1705521472392638,0.09883720930232558,0.12927756653992395,0.12318840579710146,0.07692307692307693,0.07142857142857142,0.06666666666666667,0.12831858407079647,0.192,0.1794871794871795,0.16058394160583941,0.2777777777777778,0.08139534883720931,0.6708860759493671,0.6163793103448276,0.5734265734265734,0.656,0.7926829268292683,0.31896551724137934,0.4594594594594595,0.5074626865671642,0.7941176470588235,0.06465517241379311,0.26666666666666666,0.26666666666666666,1.0,,,,,,,,,0.8095238095238095,0.5098039215686274,0.38461538461538464,,,,,0.6268656716417911,0.6190476190476191,,,,,0.6163793103448276,,0.5114116379310345,0.5385555555555555,0.49578358208955214,0.16165413533834586,0.16165413533834586,0.25597269624573377,0.3447098976109215,3.897844827586207,,0.31003201707577377,,,9.0,,,1.0,,5.0,2.0,,,,9.0,,,,,1.0,True
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,35003.0,583,-78.0,1089,1093,245,250,107.0,2182,13.0,25.0,3.0,7.0,2.0,3.0,3.0,7.0,2.0,12.0,,,,,,,,,,,,18.0,44.0,,,11.0,47.0,1168,3.0,10.0,,,3.0,9.0,2.0,3.0,,,3.0,7.0,30.0,6.0,,6.0,,,,6.0,17.0,1.0,18.0,1.0,,9.0,1.0,7.0,37.0,4.0,24.0,1.0,11.0,29.0,3.0,43.0,29.0,72.0,2.0,11.0,8.0,3.0,5.0,,2.0,15.0,,3.0,,,20.0,6.0,41.0,99.0,,9.0,7.0,38.0,4.0,10.0,32.0,,12.0,4.0,6.0,4.0,2.0,6.0,4.0,8.0,4.0,7.0,245,12.0,2.0,0.8333333333333334,1.0,,,,,,0.4090909090909091,0.3,0.6666666666666666,0.4090909090909091,0.3,0.6666666666666666,0.39166666666666666,0.34615384615384615,0.3888888888888889,,0.13636363636363635,0.24,,,6.578947368421052,0.25,0.08571428571428572,0.03225806451612903,0.08430232558139535,0.06201550387596899,0.10091743119266056,0.038834951456310676,0.08830022075055188,0.05714285714285714,0.072,0.08450704225352113,0.04712041884816754,0.05194805194805195,,0.10975609756097561,0.08450704225352113,0.07329842931937172,0.10843373493975904,0.07692307692307693,0.10526315789473684,0.6666666666666666,0.5681818181818182,0.52,0.6842105263157895,0.7692307692307693,0.1590909090909091,0.42857142857142855,0.42857142857142855,1.0,0.2727272727272727,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,,0.7,0.42857142857142855,,,,,,1.0,0.6666666666666666,,,,,0.5681818181818182,,0.4947386363636364,0.48955000000000004,0.5516666666666666,0.21428571428571427,0.21428571428571427,0.19148936170212766,0.14893617021276595,5.984090909090909,,0.22497704315886133,,,2.0,,,,,,,,,,,,,,,,True
2124,1610612751,Malik Allen,Malik Allen,2124,NJN,31332.0,522,-40.0,956,955,230,234,109.0,1911,11.0,23.0,8.0,15.0,1.0,6.0,12.0,35.0,58.0,113.0,,,,,,,1.0,2.0,1.0,1.0,2.0,81.0,171.0,1.0,2.0,6.0,171.0,1051,12.0,24.0,1.0,1.0,1.0,28.0,17.0,34.0,1.0,2.0,3.0,40.0,122.0,40.0,3.0,16.0,1.0,1.0,1.0,5.0,11.0,9.0,20.0,6.0,3.0,4.0,1.0,6.0,49.0,6.0,26.0,,8.0,45.0,5.0,58.0,32.0,90.0,3.0,12.0,4.0,8.0,15.0,2.0,7.0,9.0,1.0,8.0,1.0,4.0,24.0,6.0,34.0,64.0,,5.0,1.0,19.0,3.0,5.0,7.0,1.0,3.0,1.0,10.0,10.0,,10.0,8.0,,4.0,40.0,230,11.0,1.0,0.7530864197530864,0.8356164383561644,1.0,0.5,1.0,0.5,1.0,0.47368421052631576,0.5,0.5,0.476878612716763,0.54,0.5138888888888888,0.48579545454545453,0.5384615384615384,0.5263157894736842,0.011560693641618497,0.029239766081871343,0.043478260869565216,0.02857142857142857,0.02654867256637168,18.331805682859763,0.625,0.14285714285714285,,0.14376996805111822,0.0718232044198895,0.0761904761904762,0.075,0.12679425837320574,0.07239819004524888,0.06722689075630252,0.09090909090909091,0.06779661016949153,0.06557377049180328,0.10526315789473684,0.13333333333333333,0.208955223880597,0.12179487179487179,0.06666666666666667,0.1,0.03529411764705882,0.8,0.1329479768786127,0.4782608695652174,0.5,0.18181818181818182,0.2023121387283237,0.34285714285714286,0.35294117647058826,0.4166666666666667,0.653179190751445,0.5132743362831859,0.5272727272727272,0.9310344827586207,,,,,0.011560693641618497,0.5,0.5,1.0,0.6,0.5333333333333333,,,,,0.04,0.16666666666666666,0.16666666666666666,,,0.05555555555555555,0.5,0.14450867052023122,1.0,0.4160880813953488,0.486697619047619,0.40145000000000003,0.017142857142857144,0.017341040462427744,0.16374269005847952,0.23391812865497075,14.434502923976604,50.15,0.2405857740585774,1.0,,3.0,,,,,,,1.0,1.0,,,,,,,,True
2411,1610612751,Bostjan Nachbar,Bostjan Nachbar,2411,NJN,63777.0,1063,-138.0,2096,2060,764,799,237.0,4156,65.0,119.0,8.0,19.0,23.0,37.0,7.0,20.0,23.0,75.0,39.0,79.0,4.0,6.0,11.0,24.0,35.0,103.0,8.0,10.0,32.0,95.0,214.0,74.0,182.0,97.0,509.0,2335,8.0,23.0,7.0,14.0,9.0,46.0,35.0,68.0,21.0,56.0,44.0,177.0,130.0,60.0,222.0,8.0,,103.0,35.0,32.0,45.0,12.0,57.0,10.0,2.0,29.0,4.0,12.0,126.0,12.0,20.0,3.0,21.0,82.0,26.0,129.0,35.0,164.0,7.0,29.0,20.0,9.0,26.0,3.0,12.0,20.0,4.0,14.0,,6.0,46.0,12.0,63.0,122.0,2.0,8.0,7.0,100.0,11.0,18.0,120.0,6.0,52.0,11.0,14.0,9.0,4.0,15.0,10.0,,2.0,177.0,764,19.0,11.0,0.6842105263157895,0.7142857142857143,1.0,0.4065934065934066,0.5,0.375,0.4065934065934066,0.4439252336448598,0.34782608695652173,0.5147058823529411,0.5202020202020202,0.5,0.5362903225806451,0.5618101545253863,0.5609756097560976,0.59,0.4595959595959596,0.14953271028037382,0.23529411764705882,0.2,,20.984020185029436,0.5652173913043478,0.2826086956521739,0.03260869565217391,0.12257100149476831,0.030211480362537766,0.09090909090909091,0.04316546762589928,0.11444444444444445,0.03404255319148936,0.037037037037037035,0.02830188679245283,0.024475524475524476,0.035175879396984924,0.06329113924050633,0.10822510822510822,0.11267605633802817,0.13851351351351351,0.07344632768361582,0.14814814814814814,0.03608247422680412,0.6666666666666666,0.3005050505050505,0.5462184873949579,0.7142857142857143,0.7230769230769231,0.050505050505050504,0.35,0.4375,0.14285714285714285,0.1893939393939394,0.30666666666666664,0.30666666666666664,0.7391304347826086,0.1994949494949495,0.4936708860759494,0.4936708860759494,1.0,0.2601010101010101,0.33980582524271846,0.33980582524271846,1.0,0.5135135135135135,0.42105263157894735,0.5,0.16216216216216217,0.6666666666666666,1.0,0.21621621621621623,0.29838709677419356,0.6216216216216216,0.1935483870967742,0.4583333333333333,0.25806451612903225,0.3125,0.76010101010101,0.33980582524271846,0.5309672151898732,0.526938888888889,0.5158721774193548,0.11764705882352941,0.2,0.09037328094302555,0.3477406679764244,7.620560747663553,24.390659340659344,0.36450381679389315,3.0,,5.0,,,1.0,1.0,1.0,,0.375,1.0,,1.0,,,,,,True
353,1610612751,Darrell Armstrong,Darrell Armstrong,353,NJN,17077.0,285,-111.0,543,552,191,200,56.0,1095,3.0,6.0,,1.0,1.0,4.0,,,4.0,11.0,5.0,10.0,1.0,2.0,1.0,1.0,9.0,30.0,6.0,3.0,14.0,7.0,17.0,14.0,40.0,15.0,71.0,646,1.0,2.0,4.0,8.0,,14.0,1.0,5.0,4.0,15.0,9.0,23.0,4.0,10.0,42.0,,5.0,25.0,9.0,1.0,28.0,9.0,37.0,6.0,3.0,16.0,2.0,10.0,83.0,4.0,4.0,1.0,11.0,14.0,2.0,27.0,9.0,36.0,,16.0,10.0,6.0,14.0,2.0,14.0,6.0,2.0,,,1.0,20.0,5.0,6.0,29.0,,,1.0,23.0,3.0,6.0,22.0,1.0,2.0,8.0,2.0,1.0,,2.0,1.0,,,23.0,191,5.0,8.0,0.2857142857142857,0.2857142857142857,1.0,0.35,0.5,0.26666666666666666,0.4,0.4117647058823529,0.5,0.2,0.49122807017543857,0.7,0.35,0.5298507462686567,0.7,0.4107142857142857,0.7017543859649122,0.058823529411764705,0.16666666666666666,,,14.285714285714286,0.7,0.125,0.041666666666666664,0.08284023668639054,0.024390243902439025,0.171875,0.06060606060606061,0.1072961373390558,0.034782608695652174,0.017857142857142856,,0.038461538461538464,0.08,,0.08620689655172414,0.08108108108108109,0.08108108108108109,0.17777777777777778,0.15789473684210525,,0.5,0.10526315789473684,0.5,0.6,0.3333333333333333,,,,,0.19298245614035087,0.36363636363636365,0.36363636363636365,0.25,0.17543859649122806,0.5,0.5555555555555556,1.0,0.5263157894736842,0.3,0.3,1.0,0.1,,,0.2,0.5,1.0,0.6,0.2,0.25,0.05,1.0,0.7,0.21428571428571427,0.8070175438596491,0.36,0.5112586538461538,0.5025857142857142,0.5390599999999999,0.05084745762711865,0.1111111111111111,0.19718309859154928,0.323943661971831,13.052941176470586,28.475,0.35174953959484345,3.0,,1.0,,1.0,,,1.0,,0.5,1.0,0.024390243902439025,,1.0,0.025,0.1,,,True
