EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,Defensive 3 Seconds Violations,DefensiveGoaltends,on,OffensiveGoaltends
101133,1610612759,Ian Mahinmi,Ian Mahinmi,101133,SAS,101.0,2,1.0,4,3,1.0,1.0,1,7,3,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,53456.0,891,109.0,1682,1649,413.0,349.0,188,3331,1698,53.0,104.0,413.0,0.24554102259215219,73.0,90.0,19.0,25.0,15.0,18.0,24.0,56.0,11.0,20.0,108.0,166.0,21.0,237.0,24.0,34.0,2.0,50.0,22.0,29.0,11.0,55.0,180.0,36.0,20.0,7.0,31.0,24.0,55.0,15.0,9.0,21.0,4.0,6.0,134.0,23.0,52.0,2.0,30.0,117.0,16.0,163.0,77.0,240.0,6.0,28.0,21.0,7.0,10.0,4.0,18.0,4.0,6.0,4.0,28.0,2.0,3.0,9.0,6.0,63.0,3.0,21.0,30.0,3.0,14.0,3.0,12.0,9.0,3.0,12.0,8.0,2.0,55.0,12.0,3.0,0.8333333333333334,0.9183673469387755,0.6506024096385542,0.7058823529411765,0.7586206896551724,0.6506024096385542,0.7058823529411765,0.7586206896551724,0.6583333333333333,0.7142857142857143,0.7857142857142857,0.04216867469879518,0.03333333333333333,0.05357142857142857,0.05,10.935856992639327,0.35714285714285715,0.3902439024390244,0.05405405405405406,0.1933884297520661,0.0931899641577061,0.16304347826086957,0.09583333333333334,0.18631178707224336,0.09398496240601503,0.1165644171779141,0.11834319526627218,0.05752212389380531,0.06944444444444445,0.13541666666666666,0.20454545454545456,0.21468926553672316,0.17063492063492064,0.1953125,0.08928571428571429,0.11764705882352941,0.6666666666666666,0.5421686746987951,0.8111111111111111,0.8390804597701149,0.8082191780821918,0.3373493975903614,0.42857142857142855,0.4528301886792453,0.8333333333333334,0.12048192771084337,0.55,0.5789473684210527,1.0,0.7352941176470589,0.76,0.42105263157894735,0.6206896551724138,0.8333333333333334,0.5421686746987951,0.4883,0.5462571428571429,0.4916827586206896,0.07909604519774012,0.07909604519774012,0.2109704641350211,0.2320675105485232,5.448192771084337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,137949.0,2299,426.0,4350,4309,1209.0,1122.0,479,8659,4346,68.0,173.0,1209.0,0.27793103448275863,158.0,259.0,16.0,34.0,45.0,70.0,55.0,134.0,84.0,202.0,297.0,595.0,380.0,1442.0,28.0,67.0,30.0,146.0,79.0,151.0,182.0,484.0,160.0,434.0,14.0,41.0,254.0,78.0,332.0,26.0,52.0,130.0,45.0,79.0,742.0,18.0,42.0,3.0,85.0,187.0,19.0,291.0,63.0,354.0,8.0,109.0,67.0,42.0,133.0,97.0,67.0,13.0,36.0,7.0,200.0,13.0,52.0,8.0,20.0,367.0,8.0,27.0,442.0,21.0,149.0,65.0,32.0,25.0,4.0,33.0,22.0,,484.0,31.0,57.0,0.26936026936026936,0.27586206896551724,0.4991596638655462,0.417910447761194,0.5231788079470199,0.5396341463414634,0.5420560747663551,0.5655430711610487,0.601018675721562,0.5894308943089431,0.6597222222222222,0.06890756302521009,0.10038610038610038,0.08208955223880597,0.019801980198019802,28.115408225905465,0.665,0.16666666666666666,0.025423728813559324,0.11903246339910885,0.03125,0.17525773195876287,0.028708133971291867,0.13229571984435798,0.030441400304414,0.023622047244094488,0.03827751196172249,0.031192660550458717,0.030555555555555555,0.026217228464419477,0.06609808102345416,0.10467706013363029,0.1669218989280245,0.1813031161473088,0.1590909090909091,0.016913319238900635,0.6666666666666666,0.2632113821138211,0.61003861003861,0.6781115879828327,0.3291139240506329,0.13617886178861788,0.41044776119402987,0.44715447154471544,0.21818181818181817,0.20528455284552846,0.4158415841584158,0.42424242424242425,0.19047619047619047,0.3177570093457944,0.47058823529411764,0.3125,0.26217228464419473,0.6428571428571429,0.6585365853658537,0.503982873210634,0.5251871794871795,0.48500842911877395,0.13656783468104222,0.20608575380359612,0.10124826629680998,0.3356449375866852,8.540336134453785,28.0,69.0,5.0,12.0,10.0,19.0,128.0,320.0,15.0,28.0,38.0,97.0,156.0,389.0,20.0,40.0,48.0,116.0,372.0,96.0,6.0,314.0,128.0,3.0,20.0,2.0,2.0,2.0,31.0,3.0,1.0,1.0,3.0,0.7948717948717948,0.40102827763496146,0.5,0.41379310344827586,0.4073107049608355,0.3953252032520325,0.007712082262210797,0.014492753623188406,0.00625,0.0701219512195122,0.4057971014492754,0.4117647058823529,0.9642857142857143,0.3252032520325203,0.4,0.4025157232704403,0.7578125,0.11214953271028037,0.4166666666666667,1.0,0.2616822429906542,0.5357142857142857,0.8666666666666667,0.07116104868913857,0.5263157894736842,0.36329588014981273,0.3917525773195876,0.40764331210191085,0.007692307692307693,25.1892030848329,,,True,
200827,1610612759,Darius Washington,Darius Washington,200827,SAS,5156.0,86,13.0,173,169,51.0,42.0,18,342,178,4.0,8.0,51.0,0.2947976878612717,4.0,8.0,,,1.0,3.0,1.0,4.0,2.0,6.0,7.0,18.0,2.0,25.0,,,,3.0,2.0,7.0,1.0,5.0,6.0,8.0,,2.0,2.0,6.0,8.0,3.0,3.0,1.0,,1.0,22.0,,1.0,,2.0,6.0,,8.0,1.0,9.0,,4.0,3.0,1.0,4.0,3.0,4.0,,1.0,2.0,8.0,,3.0,1.0,1.0,7.0,,1.0,5.0,1.0,3.0,,,,,,,,5.0,1.0,,0.42857142857142855,0.42857142857142855,0.3888888888888889,,0.2857142857142857,0.4791666666666667,0.5,0.25,0.4807692307692308,0.5,0.2777777777777778,0.1111111111111111,0.25,,,17.98941798941799,0.5,,,0.10909090909090909,0.020833333333333332,0.16666666666666666,,0.11940298507462686,0.013888888888888888,0.0625,,,,,,0.13043478260869565,0.13636363636363635,0.3333333333333333,,,,0.3333333333333333,0.5,0.6666666666666666,0.25,0.16666666666666666,0.25,0.25,,0.25,0.3333333333333333,0.3333333333333333,1.0,,,,0.375,0.3333333333333333,0.5833333333333334,0.49215000000000003,,0.4483062500000001,0.11538461538461539,0.15,0.12,0.2,8.866666666666667,1.0,1.0,,,,,2.0,5.0,1.0,3.0,,1.0,3.0,6.0,1.0,3.0,,1.0,6.0,3.0,,5.0,2.0,,,,,,,,,,,0.6666666666666666,0.5,0.3333333333333333,,0.5,0.25,,,,0.041666666666666664,1.0,1.0,1.0,0.20833333333333334,0.4,0.4,0.5,,,,1.0,0.3333333333333333,,,,0.125,,0.4,,24.783333333333335,,,True,
714,1610612759,Michael Finley,Michael Finley,714,SAS,57289.0,955,211.0,1818,1796,558.0,500.0,186,3614,1850,36.0,54.0,558.0,0.3069306930693069,13.0,22.0,2.0,4.0,1.0,2.0,11.0,29.0,47.0,96.0,71.0,147.0,26.0,357.0,5.0,10.0,4.0,29.0,14.0,26.0,13.0,95.0,100.0,42.0,2.0,7.0,25.0,15.0,40.0,12.0,3.0,12.0,8.0,5.0,95.0,7.0,10.0,,20.0,73.0,4.0,97.0,17.0,114.0,2.0,12.0,8.0,4.0,16.0,13.0,5.0,2.0,3.0,2.0,21.0,3.0,6.0,3.0,,28.0,1.0,5.0,36.0,1.0,6.0,10.0,4.0,3.0,1.0,4.0,3.0,,95.0,9.0,9.0,0.704225352112676,0.7142857142857143,0.48299319727891155,0.5,0.5384615384615384,0.5155763239875389,0.625,0.5189873417721519,0.5281899109792285,0.6590909090909091,0.5337078651685393,0.047619047619047616,0.09090909090909091,0.10344827586206896,0.020833333333333332,17.722772277227723,0.7619047619047619,0.0784313725490196,,0.11077389984825493,0.019569471624266144,0.09259259259259259,0.023890784982935155,0.10628571428571429,0.021144278606965175,0.027586206896551724,0.012345679012345678,0.0196078431372549,0.023668639053254437,0.024193548387096774,0.10552763819095477,0.11979166666666667,0.10820895522388059,0.08484848484848485,0.11764705882352941,0.011363636363636364,0.75,0.06853582554517133,0.5909090909090909,0.65,0.6923076923076923,0.09034267912772585,0.3793103448275862,0.4230769230769231,0.5454545454545454,0.29906542056074764,0.4895833333333333,0.5,0.7446808510638298,0.2,0.5,0.5,0.02531645569620253,0.5,0.6105919003115264,0.4897765625,0.45844230769230765,0.46691730769230777,0.021406727828746176,0.039473684210526314,0.08123249299719888,0.2661064425770308,14.137414965986396,28.0,74.0,2.0,4.0,9.0,21.0,35.0,100.0,3.0,6.0,9.0,32.0,63.0,174.0,5.0,10.0,18.0,53.0,186.0,3.0,1.0,99.0,35.0,,1.0,,,,3.0,1.0,,,,0.9841269841269841,0.3620689655172414,0.5,0.33962264150943394,0.36416184971098264,0.5420560747663551,,,,0.23052959501557632,0.3783783783783784,0.3783783783783784,0.9642857142857143,0.3115264797507788,0.35,0.35,1.0,0.2,0.5,1.0,0.3,0.5,1.0,0.26582278481012656,0.42857142857142855,0.4050632911392405,0.28125,0.35353535353535354,0.005714285714285714,24.56149425287357,,,True,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,74238.0,1237,259.0,2328,2323,632.0,565.0,265,4651,2327,27.0,88.0,632.0,0.27147766323024053,6.0,17.0,1.0,4.0,1.0,4.0,6.0,18.0,27.0,61.0,39.0,96.0,23.0,239.0,3.0,10.0,2.0,32.0,4.0,17.0,13.0,51.0,70.0,8.0,,4.0,29.0,20.0,49.0,10.0,10.0,7.0,4.0,18.0,118.0,5.0,10.0,1.0,27.0,61.0,8.0,96.0,16.0,112.0,1.0,29.0,17.0,12.0,15.0,12.0,9.0,,3.0,3.0,24.0,1.0,5.0,2.0,2.0,42.0,7.0,13.0,35.0,2.0,11.0,6.0,14.0,6.0,7.0,14.0,9.0,,51.0,20.0,7.0,0.8974358974358975,0.8974358974358975,0.40625,0.3,0.23529411764705882,0.484304932735426,0.625,0.3958333333333333,0.5,0.64,0.45535714285714285,0.041666666666666664,0.11764705882352941,0.1111111111111111,,10.0114198705748,0.625,0.13559322033898305,0.014705882352941176,0.06931818181818182,0.013568521031207599,0.09712230215827339,0.01644736842105263,0.07599309153713299,0.01440922190201729,0.005025125628140704,0.01568627450980392,0.0176678445229682,0.024390243902439025,0.007142857142857143,0.03202846975088968,0.056910569105691054,0.10764872521246459,0.07537688442211055,0.1518987341772152,0.007633587786259542,0.6428571428571429,0.07623318385650224,0.35294117647058826,0.4,1.0,0.08071748878923767,0.3333333333333333,0.375,0.5,0.273542600896861,0.4426229508196721,0.4426229508196721,0.9629629629629629,0.16666666666666666,0.25,1.0,0.08333333333333333,0.25,0.6457399103139013,0.5140210407239818,0.5570366666666667,0.5070130434782608,0.05150214592274678,0.10476190476190476,0.13389121338912133,0.21338912133891214,13.819791666666667,42.0,115.0,6.0,12.0,9.0,26.0,4.0,12.0,2.0,2.0,1.0,5.0,46.0,127.0,8.0,14.0,10.0,31.0,138.0,,2.0,10.0,4.0,,2.0,,,,,1.0,,,1.0,1.0,0.36220472440944884,0.5714285714285714,0.3225806451612903,0.368,0.5695067264573991,,,,0.515695067264574,0.3652173913043478,0.3652173913043478,1.0,0.053811659192825115,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,1.0,0.08333333333333333,1.0,1.0,0.5416666666666666,0.34615384615384615,0.10416666666666667,0.2,0.4,0.0078125,23.892913385826773,,,True,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,70725.0,1179,297.0,2253,2220,698.0,613.0,248,4473,2253,18.0,57.0,698.0,0.309809143364403,138.0,212.0,4.0,12.0,41.0,65.0,34.0,82.0,77.0,171.0,249.0,465.0,135.0,675.0,17.0,35.0,11.0,60.0,74.0,133.0,61.0,227.0,120.0,378.0,,35.0,116.0,79.0,195.0,39.0,40.0,48.0,25.0,43.0,469.0,6.0,12.0,,34.0,70.0,1.0,105.0,18.0,123.0,4.0,23.0,15.0,8.0,41.0,17.0,35.0,3.0,24.0,11.0,76.0,2.0,21.0,,8.0,148.0,,4.0,191.0,21.0,92.0,14.0,5.0,2.0,3.0,5.0,3.0,1.0,227.0,7.0,13.0,0.24096385542168675,0.24096385542168675,0.535483870967742,0.4857142857142857,0.556390977443609,0.5325443786982249,0.5975609756097561,0.5533333333333333,0.5701013513513513,0.6521739130434783,0.5973684210526315,0.07526881720430108,0.12735849056603774,0.08536585365853659,0.005847953216374269,26.478761413259228,0.5394736842105263,0.017857142857142856,,0.08454106280193237,0.017467248908296942,0.1349206349206349,0.02097902097902098,0.0962962962962963,0.018499486125385406,0.01932367149758454,0.017937219730941704,0.01556420233463035,0.02702702702702703,0.014492753623188406,0.06741573033707865,0.06779661016949153,0.11076923076923077,0.11602209944751381,0.18309859154929578,0.01951219512195122,0.6,0.4181459566074951,0.6509433962264151,0.745945945945946,0.2028985507246377,0.16173570019723865,0.4146341463414634,0.4533333333333333,0.11764705882352941,0.33727810650887574,0.4502923976608187,0.45294117647058824,0.36363636363636365,0.2926829268292683,0.3333333333333333,,0.43333333333333335,0.6307692307692307,0.5009861932938856,0.5018019723865877,0.44087758620689654,0.5075320000000001,0.15916955017301038,0.17164179104477612,0.08888888888888889,0.3362962962962963,8.825376344086022,12.0,27.0,3.0,4.0,6.0,10.0,2.0,15.0,2.0,2.0,,7.0,14.0,42.0,5.0,6.0,6.0,17.0,39.0,3.0,,15.0,2.0,,9.0,,,,,,,,,0.9285714285714286,0.3333333333333333,0.8333333333333334,0.35294117647058826,0.3333333333333333,0.08284023668639054,,,,0.05325443786982249,0.4444444444444444,0.4444444444444444,1.0,0.029585798816568046,0.13333333333333333,0.13333333333333333,0.5,0.0975609756097561,0.75,1.0,0.04878048780487805,1.0,0.5,0.06666666666666667,0.6,0.04666666666666667,,0.13333333333333333,,24.002380952380953,1.0,,True,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,23761.0,396,68.0,752,734,239.0,201.0,87,1486,722,18.0,53.0,239.0,0.3178191489361702,16.0,22.0,6.0,8.0,6.0,8.0,12.0,23.0,9.0,25.0,37.0,70.0,9.0,143.0,11.0,16.0,,25.0,13.0,21.0,5.0,49.0,48.0,26.0,16.0,3.0,9.0,4.0,13.0,3.0,1.0,4.0,,5.0,30.0,8.0,17.0,,9.0,46.0,4.0,59.0,25.0,84.0,5.0,7.0,4.0,3.0,11.0,5.0,13.0,1.0,6.0,,24.0,2.0,9.0,10.0,7.0,16.0,4.0,2.0,10.0,1.0,4.0,2.0,9.0,7.0,2.0,9.0,4.0,1.0,49.0,10.0,2.0,0.6486486486486487,0.8275862068965517,0.5285714285714286,0.6875,0.6190476190476191,0.5153846153846153,0.5681818181818182,0.5365853658536586,0.5296296296296297,0.5681818181818182,0.5568181818181818,0.04285714285714286,0.13636363636363635,,,18.772136953955133,0.4583333333333333,0.21052631578947367,,0.1684981684981685,0.0787037037037037,0.11688311688311688,0.0625,0.15714285714285714,0.07267441860465117,0.05357142857142857,0.13432835820895522,0.053763440860215055,0.02564102564102564,0.12,0.09411764705882353,0.20689655172413793,0.19801980198019803,0.1111111111111111,0.13043478260869565,0.07462686567164178,0.4444444444444444,0.16923076923076924,0.7272727272727273,0.8421052631578947,0.5,0.17692307692307693,0.5217391304347826,0.5217391304347826,0.5833333333333334,0.19230769230769232,0.36,0.36,1.0,0.36363636363636365,0.75,,0.1951219512195122,0.75,0.6307692307692307,0.4974673076923078,0.5244333333333333,0.47885365853658546,0.03007518796992481,0.0547945205479452,0.17482517482517482,0.34265734265734266,9.208571428571428,5.0,15.0,1.0,4.0,1.0,3.0,15.0,45.0,,2.0,5.0,17.0,20.0,60.0,1.0,6.0,6.0,20.0,60.0,,,45.0,15.0,,,2.0,1.0,,,,,,,1.0,0.3333333333333333,0.16666666666666666,0.3,0.3333333333333333,0.46153846153846156,,,,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,0.34615384615384615,0.3333333333333333,0.3333333333333333,1.0,0.18181818181818182,0.25,1.0,0.09090909090909091,,,0.07317073170731707,0.3333333333333333,0.4146341463414634,0.29411764705882354,0.3333333333333333,,24.823333333333334,3.0,,True,
1922,1610612759,Francisco Elson,Francisco Elson,1922,SAS,21488.0,358,-1.0,671,677,162.0,201.0,66,1348,674,27.0,45.0,162.0,0.2414307004470939,23.0,38.0,2.0,6.0,7.0,12.0,6.0,20.0,14.0,40.0,43.0,98.0,13.0,99.0,4.0,10.0,3.0,11.0,13.0,26.0,4.0,30.0,80.0,6.0,2.0,11.0,6.0,5.0,11.0,4.0,1.0,2.0,3.0,1.0,27.0,7.0,12.0,1.0,14.0,52.0,5.0,71.0,20.0,91.0,1.0,8.0,7.0,1.0,8.0,2.0,12.0,1.0,6.0,1.0,20.0,3.0,7.0,4.0,3.0,21.0,4.0,5.0,16.0,2.0,8.0,1.0,9.0,5.0,3.0,9.0,5.0,4.0,30.0,4.0,1.0,0.9302325581395349,0.9523809523809523,0.4387755102040816,0.4,0.5,0.4387755102040816,0.4,0.5,0.4714285714285714,0.4583333333333333,0.5357142857142857,0.11224489795918367,0.21052631578947367,0.1,0.025,16.711229946524064,0.4,0.29411764705882354,0.047619047619047616,0.22608695652173913,0.056338028169014086,0.18181818181818182,0.07,0.21498371335504887,0.06070287539936102,0.08928571428571429,0.0392156862745098,0.04716981132075472,0.06779661016949153,0.07317073170731707,0.18181818181818182,0.2702702702702703,0.2222222222222222,0.21568627450980393,0.11538461538461539,0.022727272727272728,0.5555555555555556,0.3877551020408163,0.6052631578947368,0.7666666666666667,0.9565217391304348,0.20408163265306123,0.3,0.3333333333333333,0.6666666666666666,0.40816326530612246,0.35,0.358974358974359,1.0,0.6,0.3333333333333333,0.5,0.46153846153846156,0.5833333333333334,0.3877551020408163,0.4757765306122448,0.4918571428571429,0.48000000000000004,0.07692307692307693,0.07692307692307693,0.1111111111111111,0.30303030303030304,9.358163265306121,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,True,
109,1610612759,Robert Horry,Robert Horry,109,SAS,20706.0,345,4.0,653,643,196.0,190.0,79,1296,654,14.0,33.0,196.0,0.3001531393568147,6.0,15.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,11.0,9.0,28.0,8.0,59.0,1.0,5.0,,2.0,2.0,7.0,4.0,23.0,16.0,2.0,,1.0,19.0,7.0,26.0,4.0,3.0,8.0,4.0,7.0,59.0,6.0,7.0,1.0,8.0,29.0,3.0,40.0,14.0,54.0,,12.0,10.0,2.0,10.0,8.0,4.0,1.0,2.0,,14.0,2.0,7.0,5.0,,16.0,5.0,2.0,13.0,1.0,3.0,4.0,11.0,8.0,2.0,11.0,5.0,,23.0,5.0,4.0,0.8888888888888888,0.8888888888888888,0.32142857142857145,0.2,0.2857142857142857,0.3493150684931507,0.125,0.36538461538461536,0.37341772151898733,0.1111111111111111,0.38333333333333336,0.03571428571428571,0.06666666666666667,,,12.433155080213902,0.7142857142857143,0.1875,0.058823529411764705,0.13004484304932734,0.033816425120772944,0.12903225806451613,0.047619047619047616,0.12982456140350876,0.03903903903903904,,0.058823529411764705,0.04597701149425287,0.04477611940298507,0.05084745762711865,0.1,0.1206896551724138,0.1523809523809524,0.14634146341463414,0.09523809523809523,,0.45454545454545453,0.2054794520547945,0.4,0.42857142857142855,0.8333333333333334,0.0273972602739726,0.5,0.5,1.0,0.1506849315068493,0.18181818181818182,0.18181818181818182,1.0,0.5,0.25,,0.15384615384615385,0.25,0.821917808219178,0.5411356164383562,0.5844666666666666,0.5261826923076924,0.04,0.1,0.03389830508474576,0.3898305084745763,8.635714285714286,5.0,21.0,,3.0,1.0,8.0,6.0,24.0,,,4.0,11.0,11.0,45.0,,3.0,5.0,19.0,33.0,,,24.0,6.0,,2.0,1.0,1.0,,,,,,1.0,1.0,0.24444444444444444,,0.2631578947368421,0.24444444444444444,0.6164383561643836,,,,0.2876712328767123,0.23809523809523808,0.23809523809523808,1.0,0.3287671232876712,0.25,0.25,1.0,0.375,,,,,,0.3076923076923077,0.125,0.4230769230769231,0.36363636363636365,0.25,,24.128888888888888,,2.0,True,
