EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Offensive Fouls Drawn,DefensiveGoaltends,LongMidRangePctAssisted,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,BlockedLongMidRange,SecondChanceCorner3FGM,FTOffRebounds,Blocked3s,BlockedArc3,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,OffensiveGoaltends,on,BlockedCorner3,Corner3PctBlocked
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,29256.0,488,128.0,985,985,301,227.0,122,1970,75.0,108,27.0,34.0,29.0,38.0,17.0,37.0,1.0,6.0,93.0,151,40.0,226.0,1021,28.0,40.0,12.0,68.0,33.0,51.0,18.0,84.0,96.0,90.0,42.0,19.0,19,8.0,27,4.0,4.0,11.0,2.0,6.0,62,4.0,45.0,23.0,90.0,12.0,125,49.0,174,9.0,4.0,3.0,1.0,8.0,1.0,5.0,13.0,2.0,3.0,3.0,21.0,2.0,5.0,30.0,42.0,2.0,3.0,50.0,1.0,62.0,12.0,34.0,3.0,34.0,21.0,13.0,34.0,20.0,3.0,2.0,84.0,301,1.0,3.0,0.5161290322580645,0.6666666666666666,0.6158940397350994,0.7,0.6470588235294118,0.6158940397350994,0.7,0.6470588235294118,0.6420454545454546,0.7083333333333334,0.6774193548387096,0.12582781456953643,0.14814814814814814,0.05405405405405406,0.16666666666666666,17.542297417631342,0.38095238095238093,0.375,0.22556390977443608,0.15100671140939598,0.24731182795698925,0.03305785123966942,0.22967479674796748,0.11694510739856802,0.16363636363636364,0.1875,0.1111111111111111,0.011627906976744186,0.08571428571428572,0.25547445255474455,0.1509433962264151,0.25,0.2537313432835821,0.23076923076923078,0.23076923076923078,0.5882352941176471,0.7152317880794702,0.6944444444444444,0.8152173913043478,0.5466666666666666,0.24503311258278146,0.4594594594594595,0.4857142857142857,0.4117647058823529,0.039735099337748346,0.16666666666666666,0.2,0.85,0.7941176470588235,0.18518518518518517,0.7450980392156863,0.7631578947368421,0.7152317880794702,0.5367774834437086,0.538072972972973,0.5388254901960784,0.19653179190751446,0.19653179190751446,0.3008849557522124,0.37168141592920356,2.628476821192053,0.30558375634517765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101142,1610612747,Ronny Turiaf,Ronny Turiaf,101142,LAL,34221.0,570,45.0,1103,1115,275,294.0,152,2218,45.0,75,12.0,16.0,14.0,21.0,8.0,33.0,21.0,55.0,74.0,163,56.0,204.0,1193,14.0,21.0,11.0,39.0,18.0,35.0,17.0,53.0,118.0,30.0,20.0,16.0,23,22.0,45,15.0,7.0,14.0,2.0,7.0,112,10.0,24.0,16.0,62.0,13.0,91,34.0,125,4.0,9.0,7.0,2.0,13.0,3.0,8.0,10.0,1.0,5.0,3.0,23.0,4.0,4.0,58.0,75.0,2.0,2.0,57.0,2.0,74.0,8.0,39.0,2.0,30.0,25.0,5.0,30.0,18.0,1.0,,53.0,275,2.0,1.0,0.7972972972972973,0.921875,0.4539877300613497,0.6666666666666666,0.5142857142857142,0.4539877300613497,0.6666666666666666,0.5142857142857142,0.5204081632653061,0.7222222222222222,0.6162790697674418,0.09815950920245399,0.13333333333333333,0.18181818181818182,,17.176470588235293,0.5652173913043478,0.35135135135135137,0.15538847117794485,0.0636604774535809,0.12307692307692308,0.07246376811594203,0.14744801512287334,0.06601941747572816,0.096,0.06315789473684211,0.03821656050955414,0.07766990291262135,0.05714285714285714,0.13846153846153847,0.19811320754716982,0.1411042944785276,0.12745098039215685,0.10714285714285714,0.05714285714285714,0.6,0.4601226993865031,0.6,0.6923076923076923,0.7555555555555555,0.20245398773006135,0.24242424242424243,0.2962962962962963,0.625,0.3374233128834356,0.38181818181818183,0.38181818181818183,0.7619047619047619,0.75,0.16666666666666666,0.6,0.6666666666666666,0.4601226993865031,0.4885680981595094,0.48362000000000005,0.5201628571428571,0.20103092783505155,0.20103092783505155,0.19117647058823528,0.25980392156862747,7.904907975460123,0.24932003626473254,7.0,1.0,0.9523809523809523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
200770,1610612747,Jordan Farmar,Jordan Farmar,200770,LAL,45383.0,756,61.0,1467,1470,364,368.0,195,2937,52.0,86,3.0,7.0,10.0,16.0,16.0,33.0,24.0,44.0,92.0,163,31.0,350.0,1554,7.0,12.0,1.0,30.0,19.0,33.0,11.0,79.0,88.0,96.0,2.0,12.0,68,31.0,99,17.0,14.0,34.0,7.0,27.0,229,10.0,11.0,16.0,43.0,2.0,61,21.0,82,4.0,37.0,25.0,12.0,37.0,2.0,23.0,16.0,1.0,14.0,3.0,53.0,4.0,14.0,10.0,49.0,1.0,6.0,52.0,1.0,45.0,6.0,20.0,5.0,2.0,2.0,,2.0,,1.0,,79.0,364,10.0,5.0,0.4782608695652174,0.4835164835164835,0.5644171779141104,0.5833333333333334,0.5757575757575758,0.5334448160535117,0.6041666666666666,0.4857142857142857,0.550314465408805,0.6,0.512987012987013,0.0736196319018405,0.10465116279069768,0.09090909090909091,,21.926713947990542,0.6981132075471698,0.0425531914893617,0.07962962962962963,0.023404255319148935,0.10596026490066225,0.042735042735042736,0.085383502170767,0.029829545454545456,0.023809523809523808,0.015873015873015872,0.028409090909090908,0.043478260869565216,0.0410958904109589,0.0861244019138756,0.08759124087591241,0.06701030927835051,0.11304347826086956,0.08333333333333333,0.028368794326241134,,0.28762541806020064,0.6046511627906976,0.6753246753246753,0.5,0.11036789297658862,0.48484848484848486,0.5333333333333333,0.375,0.14715719063545152,0.5454545454545454,0.5454545454545454,0.2916666666666667,0.42857142857142855,0.3333333333333333,0.22857142857142856,0.625,0.7424749163879598,0.5240626262626262,0.5639031250000001,0.49742318840579713,0.0670926517571885,0.11299435028248588,0.08571428571428572,0.2257142857142857,6.831901840490797,0.24812542603953647,3.0,,0.5,12.0,34.0,1.0,3.0,12.0,33.0,102.0,5.0,11.0,7.0,25.0,45.0,136.0,5.0,12.0,10.0,37.0,102.0,33.0,1.0,101.0,33.0,2.0,1.0,1.0,1.0,1.0,0.7555555555555555,0.33088235294117646,0.4166666666666667,0.2702702702702703,0.3333333333333333,0.45484949832775917,0.014705882352941176,0.0196078431372549,0.11371237458193979,0.35294117647058826,0.35294117647058826,0.9166666666666666,0.3411371237458194,0.3235294117647059,0.33,0.696969696969697,0.041666666666666664,0.4583333333333333,0.45454545454545453,0.8,0.17142857142857143,0.25,0.35714285714285715,0.28,0.32673267326732675,0.007352941176470588,25.474264705882348,,,,,,,,,,,True,,
201207,1610612747,Coby Karl,Coby Karl,201207,LAL,1870.0,31,,68,64,15,32.0,6,132,2.0,2,,,,,1.0,2.0,,,3.0,4,3.0,12.0,71,,,,,,,,,4.0,2.0,,,5,1.0,6,,1.0,3.0,1.0,1.0,13,1.0,,1.0,4.0,,5,1.0,6,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,6.0,1.0,3.0,1.0,2.0,,2.0,1.0,,2.0,1.0,,,,15,1.0,,0.6666666666666666,0.6666666666666666,0.75,,,0.4090909090909091,,,0.5,,,,,,,16.216216216216218,,,0.14814814814814814,,0.2,0.0625,0.15625,0.037037037037037035,,,,0.06666666666666667,,0.2222222222222222,,0.16666666666666666,0.25,,0.14285714285714285,0.5,0.18181818181818182,1.0,1.0,1.0,0.18181818181818182,0.5,0.5,,,,,,,,,,0.8181818181818182,0.5405181818181818,,,0.16666666666666666,0.4,,,3.2,0.22058823529411764,1.0,,,1.0,1.0,,,,,6.0,,,,,1.0,7.0,,,,,3.0,,,6.0,,,,,,,1.0,0.14285714285714285,,,0.14285714285714285,0.6363636363636364,,,0.09090909090909091,1.0,1.0,1.0,0.5454545454545454,,,,,,,,,,,,,,25.385714285714283,1.0,,,,,,,,,,True,,
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,103765.0,1729,219.0,3451,3444,975,885.0,427,6895,103.0,167,16.0,30.0,22.0,40.0,46.0,121.0,38.0,106.0,187.0,394,77.0,535.0,3601,22.0,46.0,15.0,71.0,39.0,82.0,40.0,133.0,246.0,128.0,24.0,34.0,174,44.0,218,31.0,13.0,108.0,25.0,41.0,480,28.0,50.0,41.0,143.0,22.0,206,85.0,291,9.0,60.0,35.0,25.0,69.0,16.0,50.0,31.0,4.0,19.0,3.0,100.0,17.0,37.0,61.0,133.0,9.0,4.0,112.0,7.0,109.0,10.0,44.0,14.0,17.0,11.0,6.0,18.0,8.0,1.0,,133.0,975,13.0,14.0,0.6577540106951871,0.7028571428571428,0.4746192893401015,0.4782608695652174,0.47560975609756095,0.4790794979079498,0.49122807017543857,0.4386792452830189,0.5075901328273245,0.5634920634920635,0.5115384615384615,0.08629441624365482,0.1437125748502994,0.0743801652892562,0.009433962264150943,15.929878048780488,0.69,0.19469026548672566,0.1105955143078113,0.04460303300624442,0.10875331564986737,0.06306306306306306,0.11017964071856287,0.04984025559105431,0.04081632653061224,0.04318936877076412,0.04906542056074766,0.06349206349206349,0.06201550387596899,0.09318181818181819,0.11799410029498525,0.12062256809338522,0.10830324909747292,0.11,0.04017857142857143,0.4444444444444444,0.3493723849372385,0.6167664670658682,0.7202797202797203,0.7378640776699029,0.25313807531380755,0.38016528925619836,0.4107142857142857,0.3695652173913043,0.2217573221757322,0.3584905660377358,0.3619047619047619,0.5263157894736842,0.5333333333333333,0.4375,0.37735849056603776,0.55,0.5251046025104602,0.4979196202531645,0.5062229166666666,0.5006686274509804,0.08771929824561403,0.102803738317757,0.13271028037383178,0.2485981308411215,7.893401015228427,0.28252680382497825,14.0,,0.7894736842105263,11.0,36.0,6.0,2.0,10.0,17.0,48.0,3.0,5.0,3.0,14.0,28.0,84.0,4.0,11.0,5.0,24.0,78.0,6.0,3.0,45.0,17.0,1.0,,,,1.0,0.9285714285714286,0.3333333333333333,0.36363636363636365,0.20833333333333334,0.345679012345679,0.17573221757322174,0.011904761904761904,0.020833333333333332,0.07531380753138076,0.3055555555555556,0.3055555555555556,0.9090909090909091,0.100418410041841,0.3541666666666667,0.3617021276595745,0.9411764705882353,0.10526315789473684,0.08771929824561403,0.6,1.0,0.09433962264150944,0.2,0.1320754716981132,0.21428571428571427,0.37777777777777777,0.011764705882352941,25.353571428571428,,1.0,7.0,1.0,1.0,0.05555555555555555,0.16666666666666666,1.0,,,True,,
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,31726.0,529,49.0,1002,1004,153,189.0,137,2006,11.0,20,1.0,2.0,,,,2.0,31.0,69.0,42.0,91,29.0,254.0,1094,4.0,10.0,6.0,41.0,5.0,13.0,13.0,32.0,64.0,20.0,,4.0,16,9.0,25,5.0,4.0,9.0,3.0,4.0,59,6.0,4.0,16.0,37.0,1.0,54,10.0,64,1.0,16.0,10.0,6.0,14.0,3.0,9.0,8.0,2.0,5.0,1.0,22.0,1.0,3.0,15.0,40.0,6.0,,30.0,,39.0,2.0,10.0,6.0,1.0,1.0,,1.0,,,,32.0,153,4.0,5.0,0.7619047619047619,0.7619047619047619,0.46153846153846156,0.4,0.38461538461538464,0.5514705882352942,0.7291666666666666,0.31666666666666665,0.5727272727272728,0.7321428571428571,0.41025641025641024,0.04395604395604396,0.2,,,20.93425605536332,0.6363636363636364,0.029411764705882353,0.10220994475138122,0.012232415902140673,0.1523809523809524,0.038461538461538464,0.11349036402569593,0.020703933747412008,0.018867924528301886,0.012195121951219513,0.007194244604316547,0.046296296296296294,0.020833333333333332,0.08270676691729323,0.11458333333333333,0.11278195488721804,0.12162162162162163,0.22580645161290322,0.009174311926605505,,0.09803921568627451,0.55,0.6875,0.9090909090909091,0.00980392156862745,,,,0.3382352941176471,0.4492753623188406,0.4492753623188406,0.08333333333333333,0.5,1.0,,,0.6519607843137255,0.5070825123152709,0.4855384615384616,0.4724362068965516,0.056074766355140186,0.10101010101010101,0.16141732283464566,0.12598425196850394,15.174725274725274,0.15269461077844312,7.0,,0.7096774193548387,15.0,37.0,5.0,1.0,3.0,32.0,76.0,6.0,9.0,2.0,14.0,47.0,113.0,9.0,14.0,3.0,17.0,135.0,6.0,1.0,75.0,32.0,,1.0,,,2.0,0.9574468085106383,0.415929203539823,0.6428571428571429,0.17647058823529413,0.41964285714285715,0.553921568627451,,,0.18137254901960784,0.40540540540540543,0.40540540540540543,0.9333333333333333,0.37254901960784315,0.42105263157894735,0.42105263157894735,0.96875,0.20833333333333334,0.375,0.6666666666666666,1.0,0.1,0.3333333333333333,0.4666666666666667,0.14285714285714285,0.4266666666666667,0.017391304347826087,25.19115044247788,,3.0,,,,,0.6,0.6666666666666666,3.0,,True,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,78555.0,1309,180.0,2641,2640,831,711.0,319,5281,112.0,181,13.0,23.0,37.0,54.0,46.0,99.0,100.0,253.0,258.0,533,257.0,947.0,2752,18.0,46.0,29.0,77.0,72.0,142.0,118.0,343.0,172.0,344.0,14.0,33.0,113,50.0,163,28.0,22.0,80.0,12.0,21.0,376,10.0,30.0,46.0,130.0,6.0,182,42.0,224,13.0,62.0,40.0,22.0,61.0,10.0,35.0,43.0,7.0,26.0,5.0,104.0,14.0,40.0,37.0,92.0,5.0,12.0,225.0,9.0,304.0,23.0,126.0,29.0,14.0,12.0,1.0,14.0,9.0,1.0,,343.0,831,14.0,28.0,0.3333333333333333,0.3426294820717131,0.48405253283302063,0.391304347826087,0.5070422535211268,0.49145299145299143,0.38095238095238093,0.528169014084507,0.5626491646778043,0.5,0.6137184115523465,0.06191369606003752,0.11602209944751381,0.0707070707070707,0.019762845849802372,31.283244680851066,0.5865384615384616,0.07142857142857142,0.13171225937183384,0.03488372093023256,0.15282392026578073,0.030120481927710843,0.13664596273291926,0.03355704697986577,0.036303630363036306,0.04954954954954955,0.023880597014925373,0.021367521367521368,0.05102040816326531,0.10397553516819572,0.11877394636015326,0.16290726817042606,0.15,0.16049382716049382,0.037900874635568516,0.6428571428571429,0.25783475783475784,0.6187845303867403,0.7,0.38392857142857145,0.14102564102564102,0.46464646464646464,0.5,0.2391304347826087,0.3603988603988604,0.3952569169960474,0.4032258064516129,0.36507936507936506,0.5652173913043478,0.15384615384615385,0.2535211267605634,0.6851851851851852,0.4985754985754986,0.48678992857142867,0.49667129629629625,0.49256919431279617,0.16069221260815822,0.19811320754716982,0.08130939809926083,0.36219640971488914,10.551407129455908,0.31465354032563425,4.0,1.0,0.32,5.0,16.0,2.0,2.0,3.0,53.0,153.0,4.0,15.0,25.0,68.0,58.0,169.0,4.0,17.0,27.0,71.0,114.0,60.0,2.0,151.0,53.0,,1.0,,,4.0,0.6551724137931034,0.3431952662721893,0.23529411764705882,0.38028169014084506,0.3473053892215569,0.24074074074074073,,,0.022792022792022793,0.3125,0.3125,0.6,0.21794871794871795,0.3464052287581699,0.3464052287581699,0.660377358490566,0.031746031746031744,0.23809523809523808,0.26666666666666666,0.5,0.014084507042253521,0.6666666666666666,0.3192488262910798,0.36764705882352944,0.3509933774834437,0.023121387283236993,25.9508875739645,1.0,,2.0,,,0.02040816326530612,,,5.0,,True,,
201159,1610612747,Javaris Crittenton,Javaris Crittenton,201159,LAL,1463.0,24,12.0,52,52,27,32.0,4,104,3.0,4,,,3.0,4.0,2.0,2.0,2.0,3.0,7.0,9,6.0,23.0,45,1.0,1.0,,2.0,5.0,7.0,3.0,13.0,4.0,10.0,2.0,,2,,2,,,2.0,,,4,,1.0,2.0,1.0,,3,1.0,4,,1.0,,1.0,1.0,,,3.0,,1.0,1.0,4.0,,1.0,,1.0,,1.0,6.0,,9.0,1.0,3.0,2.0,,,,,,,,13.0,27,,2.0,0.2857142857142857,0.3333333333333333,0.7777777777777778,1.0,0.7142857142857143,0.85,1.0,0.7142857142857143,0.8214285714285714,1.0,0.7222222222222222,,,,,31.578947368421055,0.25,,0.05555555555555555,0.07142857142857142,0.2857142857142857,,0.12,0.05555555555555555,,0.2,,,,,,0.14285714285714285,0.3333333333333333,,,,0.4,0.75,0.75,0.3333333333333333,0.2,1.0,1.0,,0.3,0.6666666666666666,0.6666666666666666,,,,0.5714285714285714,0.75,0.5,0.49636500000000006,0.488,0.5192714285714286,0.25,0.2727272727272727,0.08695652173913043,0.5652173913043478,7.377777777777778,0.5192307692307693,,,0.5,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,3.0,,,1.0,1.0,,,,,,1.0,1.0,,,1.0,0.1,,,,,,,0.1,1.0,1.0,1.0,,,,,,,,,1.0,,26.4,,,,,,,,,,,True,,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,57347.0,956,140.0,1951,1941,603,472.0,225,3892,27.0,61,4.0,4.0,4.0,13.0,8.0,20.0,65.0,129.0,100.0,210,87.0,422.0,2016,6.0,9.0,7.0,31.0,19.0,50.0,41.0,136.0,78.0,122.0,4.0,16.0,83,15.0,98,11.0,4.0,48.0,15.0,20.0,211,2.0,4.0,20.0,39.0,1.0,60,8.0,68,4.0,36.0,13.0,23.0,30.0,4.0,27.0,12.0,1.0,3.0,1.0,42.0,,20.0,35.0,86.0,4.0,6.0,91.0,3.0,98.0,5.0,30.0,17.0,1.0,,,1.0,1.0,,2.0,136.0,603,13.0,16.0,0.39,0.3979591836734694,0.47619047619047616,0.6666666666666666,0.38,0.5153846153846153,0.5217391304347826,0.5053191489361702,0.5665760869565217,0.5769230769230769,0.5726495726495726,0.0761904761904762,0.19672131147540983,0.15,0.007751937984496124,18.557168784029038,0.7142857142857143,0.015873015873015872,0.05364511691884457,0.006259780907668232,0.08968609865470852,0.009708737864077669,0.06210526315789474,0.007100591715976331,0.013392857142857142,0.005988023952095809,,0.006756756756756757,0.017241379310344827,0.0365296803652968,0.031088082901554404,0.07936507936507936,0.08641975308641975,0.09836065573770492,0.024691358024691357,1.0,0.18769230769230769,0.4426229508196721,0.5510204081632653,0.14814814814814814,0.06153846153846154,0.4,0.47058823529411764,0.5,0.39692307692307693,0.5038759689922481,0.5078125,0.17391304347826086,1.0,0.25,0.13829787234042554,0.3076923076923077,0.5415384615384615,0.5064461419753084,0.5356722222222223,0.4979851063829786,0.08831908831908832,0.1276595744680851,0.07345971563981042,0.3222748815165877,12.645714285714282,0.3090722706304459,23.0,,0.47692307692307695,25.0,54.0,4.0,13.0,23.0,20.0,61.0,1.0,10.0,6.0,21.0,45.0,115.0,4.0,14.0,19.0,44.0,132.0,3.0,1.0,60.0,20.0,,,,,1.0,0.9777777777777777,0.391304347826087,0.2857142857142857,0.4318181818181818,0.39473684210526316,0.35384615384615387,,,0.16615384615384615,0.46296296296296297,0.46296296296296297,1.0,0.18769230769230769,0.32786885245901637,0.32786885245901637,0.95,0.17391304347826086,0.43478260869565216,0.1,1.0,0.24468085106382978,0.5652173913043478,0.22340425531914893,0.2857142857142857,0.3333333333333333,0.008620689655172414,24.68521739130435,1.0,3.0,2.0,,,0.02564102564102564,0.75,1.0,7.0,,True,,
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,66529.0,1109,121.0,2221,2226,640,562.0,269,4447,115.0,165,32.0,47.0,27.0,44.0,12.0,39.0,28.0,54.0,155.0,258,84.0,424.0,2275,33.0,55.0,12.0,81.0,33.0,61.0,23.0,98.0,194.0,116.0,52.0,13.0,70,16.0,86,13.0,3.0,34.0,7.0,29.0,188,15.0,56.0,41.0,174.0,20.0,235,75.0,310,13.0,26.0,18.0,8.0,25.0,4.0,17.0,27.0,2.0,8.0,7.0,52.0,5.0,11.0,40.0,78.0,6.0,7.0,93.0,5.0,129.0,13.0,62.0,9.0,32.0,26.0,4.0,32.0,21.0,3.0,7.0,98.0,640,6.0,9.0,0.6258064516129033,0.751937984496124,0.6007751937984496,0.6,0.5409836065573771,0.5501618122977346,0.575,0.487012987012987,0.5776566757493188,0.6136363636363636,0.5,0.050387596899224806,0.06666666666666667,0.05128205128205128,,16.56781336496639,0.4807692307692308,0.3076923076923077,0.19885714285714284,0.0761904761904762,0.16666666666666666,0.05319148936170213,0.19179304192685104,0.06981317600786627,0.07874015748031496,0.11442786069651742,0.04642857142857143,0.06030150753768844,0.03614457831325301,0.16333333333333333,0.2112676056338028,0.22099447513812154,0.1590909090909091,0.18571428571428572,0.10077519379844961,0.65625,0.5339805825242718,0.696969696969697,0.7467532467532467,0.6,0.1262135922330097,0.3076923076923077,0.32432432432432434,0.5,0.17475728155339806,0.5185185185185185,0.5185185185185185,0.7833333333333333,0.6808510638297872,0.09375,0.5714285714285714,0.6136363636363636,0.6990291262135923,0.520590776699029,0.5527769230769232,0.526538961038961,0.17318435754189945,0.20195439739413681,0.19103773584905662,0.23113207547169812,5.409302325581394,0.28815848716794235,7.0,2.0,0.7857142857142857,1.0,11.0,2.0,,4.0,9.0,40.0,1.0,3.0,3.0,12.0,10.0,51.0,1.0,5.0,3.0,16.0,30.0,,,40.0,9.0,,,1.0,,,1.0,0.19607843137254902,0.2,0.1875,0.19607843137254902,0.1650485436893204,,,0.03559870550161812,0.09090909090909091,0.09090909090909091,1.0,0.12944983818770225,0.225,0.225,1.0,0.03333333333333333,0.05,0.3333333333333333,1.0,0.05194805194805195,,0.15584415584415584,0.25,0.225,,24.941176470588236,2.0,,4.0,,,0.044444444444444446,,,,,True,,
