EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,2pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,NonShootingPenaltyNonTakeFouls,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3FGM,PenaltyArc3FGM,NonHeaveArc3FGM,TwoPtAssists,AtRimAssists,LongMidRangeAssists,Steals,BadPassSteals,LostBallSteals,OffAtRimReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3A,PtsPutbacks,BadPassTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,FTOffRebounds,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,BlockedShortMidRange,DefensiveGoaltends,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SelfOReb,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SelfORebPct,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,StepOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,on,Fg3aBlocked,ShortMidRangeAssists,BlockedLongMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,ShortMidRangePctAssisted,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,3SecondViolations
101132,1610612743,Linas Kleiza,Linas Kleiza,101132,DEN,4564.0,76,-27.0,163,164,111,113.0,21.0,327,5.0,14.0,2.0,2.0,10.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,4.0,4.0,6.0,20.0,1.0,7.0,13.0,28.0,184,2.0,1.0,1.0,2.0,14.0,1.0,7.0,5.0,12.0,8.0,4.0,3.0,4.0,5.0,3.0,3.0,2.0,1.0,9.0,1.0,3.0,4.0,9.0,9.0,22.0,4.0,26.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,3.0,3.0,7.0,1.0,2.0,9.0,1.0,14.0,6.0,1.0,2.0,2.0,2.0,2.0,12.0,111,1.0,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.3,0.14285714285714285,0.2777777777777778,0.16666666666666666,0.4117647058823529,0.16666666666666666,0.25,0.25925925925925924,0.25,0.35714285714285715,20.634920634920636,0.2,0.6428571428571429,0.15,0.06,0.17391304347826086,0.037037037037037035,0.1566265060240964,0.05194805194805195,0.15789473684210525,0.045454545454545456,0.17391304347826086,0.2,0.09090909090909091,0.2,0.125,1.0,0.5185185185185185,0.35714285714285715,0.5555555555555556,0.8,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.14814814814814814,1.0,0.47619047619047616,0.2,0.14285714285714285,0.3333333333333333,0.19047619047619047,0.7777777777777778,0.5324444444444444,0.55915,0.5278047619047618,0.18181818181818182,0.23076923076923078,0.03571428571428571,0.42857142857142855,4.380000000000001,24.74285714285714,0.6809815950920245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
101144,1610612743,Von Wafer,Von Wafer,101144,DEN,1814.0,30,3.0,66,67,55,49.0,6.0,133,2.0,6.0,1.0,2.0,5.0,,,3.0,,,,,5.0,5.0,4.0,9.0,,5.0,1.0,9.0,62,1.0,,,3.0,6.0,,5.0,1.0,7.0,6.0,2.0,,5.0,2.0,2.0,2.0,2.0,,6.0,,,1.0,5.0,,6.0,,6.0,2.0,1.0,2.0,2.0,,4.0,,4.0,,1.0,,,1.0,,1.0,1.0,,,,1.0,,7.0,55,,0.75,0.75,,,,,0.4444444444444444,0.5,0.2857142857142857,0.2727272727272727,0.32142857142857145,,0.3181818181818182,0.35714285714285715,0.2222222222222222,0.3333333333333333,25.0,0.5,,0.23809523809523808,,0.07692307692307693,,0.17647058823529413,,,,0.5,0.3333333333333333,,0.1111111111111111,,,0.42857142857142855,0.3333333333333333,0.5,0.5,,,,0.21428571428571427,,,,,0.35714285714285715,1.0,0.45454545454545453,0.4,,,0.45454545454545453,0.7857142857142857,0.5588071428571428,0.5776,0.5882818181818181,0.07142857142857142,0.1111111111111111,,0.7777777777777778,6.522222222222222,26.080000000000002,0.8333333333333334,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1853,1610612743,Anthony Carter,Anthony Carter,1853,DEN,3226.0,54,-25.0,110,110,55,46.0,15.0,220,1.0,2.0,,1.0,2.0,1.0,1.0,,1.0,1.0,,,4.0,4.0,2.0,3.0,3.0,5.0,2.0,15.0,120,,,,1.0,2.0,2.0,4.0,,8.0,,4.0,9.0,4.0,,,8.0,,,16.0,,1.0,1.0,4.0,1.0,6.0,1.0,7.0,,1.0,2.0,,1.0,2.0,,1.0,4.0,5.0,,,1.0,,2.0,1.0,,,,,,8.0,55,,,,1.0,0.6,0.5,0.6,0.6666666666666666,0.5,0.8125,0.6666666666666666,0.8333333333333334,,0.6666666666666666,0.625,,,8.73015873015873,,0.14285714285714285,0.0784313725490196,0.02702702702702703,0.05263157894736842,,0.07142857142857142,0.0196078431372549,,,,0.07142857142857142,0.13043478260869565,0.1111111111111111,,,0.25,0.5,0.5,,0.125,1.0,1.0,,0.125,1.0,1.0,1.0,0.5,,0.3333333333333333,0.5,,,0.6666666666666666,0.875,0.5080250000000001,,0.5394833333333334,0.1111111111111111,0.25,,0.5333333333333333,3.966666666666667,25.04,0.5,,,,,1.0,,,,2.0,2.0,2.0,8.0,6.0,2.0,2.0,1.0,1.0,0.047619047619047616,0.5,0.5,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
200821,1610612743,Yakhouba Diawara,Yakhouba Diawara,200821,DEN,4260.0,71,-18.0,154,153,96,97.0,20.0,307,5.0,8.0,3.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,7.0,3.0,6.0,14.0,3.0,9.0,8.0,29.0,174,3.0,2.0,6.0,3.0,9.0,2.0,4.0,3.0,15.0,4.0,8.0,9.0,7.0,1.0,4.0,8.0,4.0,,20.0,1.0,5.0,2.0,8.0,,10.0,6.0,16.0,2.0,,1.0,1.0,,3.0,,1.0,7.0,8.0,,,5.0,,9.0,5.0,,,,,,15.0,96,,0.3333333333333333,0.4,1.0,0.3333333333333333,0.5,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.45652173913043476,0.46153846153846156,0.5370370370370371,0.6,0.5357142857142857,0.391304347826087,0.07142857142857142,0.125,16.853932584269664,0.6666666666666666,,0.125,0.1,0.09523809523809523,0.04,0.11764705882352941,0.08,0.1111111111111111,,0.03571428571428571,0.14285714285714285,0.22727272727272727,0.09090909090909091,0.1,,0.34782608695652173,0.625,0.7142857142857143,0.4,0.08695652173913043,0.5,0.5,0.17391304347826086,0.08695652173913043,0.5,0.5,1.0,0.30434782608695654,0.75,0.3076923076923077,0.5,0.07692307692307693,1.0,0.23076923076923078,0.7391304347826086,0.5274108695652174,0.5513166666666667,0.508576923076923,0.18518518518518517,0.2777777777777778,0.20689655172413793,0.5172413793103449,6.421428571428572,24.322222222222223,0.6233766233766234,,1.0,,,1.0,,,,2.0,1.0,2.0,4.0,4.0,,2.0,2.0,,0.06896551724137931,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,0.2857142857142857,2.0,1.0,2.0,1.0,2.0,1.0,0.6666666666666666,0.5,0.3333333333333333,0.25,0.6666666666666666,0.25,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2212,1610612743,Steven Hunter,Steven Hunter,2212,DEN,7181.0,120,-22.0,250,252,140,126.0,33.0,502,15.0,23.0,4.0,7.0,8.0,,2.0,3.0,,,,,,,15.0,28.0,,,9.0,39.0,266,6.0,2.0,4.0,7.0,12.0,,,4.0,18.0,20.0,10.0,,,3.0,,,,,,1.0,8.0,7.0,8.0,4.0,19.0,10.0,29.0,2.0,,5.0,2.0,,7.0,,5.0,14.0,20.0,,2.0,17.0,2.0,20.0,12.0,1.0,6.0,4.0,6.0,3.0,18.0,140,1.0,0.6666666666666666,0.7142857142857143,,,,,0.5357142857142857,0.5833333333333334,0.5357142857142857,0.5833333333333334,0.527027027027027,0.2857142857142857,0.5,,0.10714285714285714,0.13043478260869565,15.224913494809687,0.2857142857142857,0.2,0.07766990291262135,0.09876543209876543,0.1794871794871795,0.027777777777777776,0.1056338028169014,0.07692307692307693,0.07142857142857142,,0.12121212121212122,0.037037037037037035,0.06976744186046512,0.09523809523809523,0.2777777777777778,0.5,0.8214285714285714,0.6521739130434783,0.75,0.6666666666666666,0.07142857142857142,,,0.10714285714285714,,,,,,0.6666666666666666,0.6666666666666666,0.875,,,,0.8214285714285714,0.5729607142857143,0.4905333333333333,0.5457166666666667,0.3333333333333333,0.3333333333333333,0.10256410256410256,0.46153846153846156,2.3357142857142854,,0.56,,4.0,,,3.0,,,,,,,,,,,,,0.13333333333333333,,,,,,1.0,,1.0,,2.0,,0.16666666666666666,0.16666666666666666,,0.16666666666666666,0.25,,1.0,2.0,1.0,2.0,1.0,0.08333333333333333,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2059,1610612743,Eduardo Najera,Eduardo Najera,2059,DEN,491.0,8,1.0,18,20,16,9.0,1.0,38,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,18,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,1.0,,,10.526315789473685,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,0.44445,,0.44445,,,,,,26.7,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2747,1610612743,JR Smith,JR Smith,2747,DEN,3469.0,58,11.0,123,121,74,58.0,13.0,244,5.0,8.0,,3.0,4.0,,,1.0,,1.0,,1.0,11.0,9.0,5.0,9.0,5.0,12.0,6.0,31.0,118,,,3.0,3.0,5.0,4.0,10.0,5.0,23.0,6.0,4.0,9.0,10.0,2.0,5.0,8.0,3.0,2.0,21.0,,,1.0,6.0,,7.0,,7.0,6.0,,2.0,3.0,,8.0,,3.0,2.0,3.0,,1.0,8.0,1.0,9.0,3.0,2.0,1.0,1.0,1.0,1.0,23.0,74,2.0,0.6,0.6,0.6,0.4166666666666667,0.4,0.45454545454545453,0.5555555555555556,0.6,0.5952380952380952,0.6,0.62,0.75,0.6388888888888888,0.5714285714285714,0.2222222222222222,0.25,24.08759124087591,0.75,,0.10344827586206896,,0.058823529411764705,,0.09333333333333334,,,,0.041666666666666664,0.07692307692307693,0.19047619047619047,0.1111111111111111,,1.0,0.38095238095238093,0.625,0.8333333333333334,0.6,,,,0.047619047619047616,0.047619047619047616,,,,0.5238095238095238,,0.26666666666666666,0.75,0.06666666666666667,,0.6,0.9523809523809523,0.5415699999999999,0.50925,0.5500035714285715,0.13043478260869565,0.2727272727272727,0.0967741935483871,0.7419354838709677,2.7,26.625,0.6016260162601627,,1.0,,,,,,,5.0,4.0,5.0,3.0,1.0,2.0,1.0,,1.0,,0.45454545454545453,0.45454545454545453,0.6,0.4444444444444444,0.5,,2.0,,2.0,,3.0,,0.75,,,,1.0,,1.0,,,,,1.0,1.0,6.0,1.0,0.5,0.5,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,
200784,1610612743,Bobby Jones,Bobby Jones,200784,DEN,1868.0,31,-11.0,67,67,52,37.0,9.0,134,3.0,7.0,3.0,2.0,5.0,,,4.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,11.0,5.0,5.0,3.0,24.0,72,3.0,,7.0,2.0,8.0,4.0,4.0,3.0,19.0,,6.0,15.0,3.0,2.0,,1.0,,,2.0,1.0,3.0,1.0,3.0,3.0,7.0,4.0,11.0,,,1.0,,1.0,1.0,,1.0,1.0,4.0,,,2.0,,4.0,1.0,1.0,,,,,19.0,52,1.0,,,1.0,1.0,1.0,1.0,0.2727272727272727,0.25,0.65625,0.6666666666666666,0.6666666666666666,0.875,0.6785714285714286,0.3125,0.18181818181818182,0.2857142857142857,24.675324675324674,,0.42857142857142855,0.13636363636363635,0.125,0.09090909090909091,0.1111111111111111,0.12121212121212122,0.12121212121212122,0.18181818181818182,0.1111111111111111,,0.25,0.1111111111111111,,0.25,,0.4375,0.42857142857142855,0.6,,,,,0.25,0.125,1.0,1.0,1.0,0.1875,0.75,0.4166666666666667,0.4,0.16666666666666666,1.0,0.16666666666666666,0.75,0.525996875,0.52915,0.5299666666666667,0.11764705882352941,0.08333333333333333,0.2916666666666667,0.7916666666666666,7.136363636363637,24.68,0.7761194029850746,,,,,1.0,,,,3.0,2.0,3.0,1.0,1.0,,,,,0.09090909090909091,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,,0.6666666666666666,0.875,,,0.6666666666666666,0.25,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.2,,,,,True,,,,,,,,,,,,,,,,,
2366,1610612743,Mike Wilks,Mike Wilks,2366,DEN,88.0,1,-4.0,4,5,4,5.0,,9,,,,,,,,,,,,,,,,,,,2.0,2.0,6,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,,,,,,2.0,4,,,,,,,,,,,,1.0,,1.0,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
947,1610612743,Allen Iverson,Allen Iverson,947,DEN,2317.0,39,8.0,69,72,12,9.0,14.0,141,5.0,11.0,,1.0,2.0,,2.0,6.0,,1.0,,,3.0,1.0,6.0,19.0,,4.0,9.0,21.0,67,1.0,6.0,6.0,1.0,3.0,,1.0,,2.0,4.0,8.0,,2.0,,1.0,7.0,1.0,,15.0,1.0,,1.0,4.0,,5.0,1.0,6.0,2.0,,,,,2.0,,,1.0,1.0,,,5.0,,9.0,5.0,,,,,,2.0,12,,0.3333333333333333,0.3333333333333333,,,,,0.3157894736842105,0.3333333333333333,0.2608695652173913,0.25,0.3888888888888889,0.6,0.25,0.17391304347826086,,,33.72093023255814,1.0,,0.10256410256410256,,0.1,0.14285714285714285,0.10204081632653061,0.027777777777777776,,,0.25,,0.1111111111111111,0.25,,,0.4782608695652174,0.45454545454545453,0.45454545454545453,0.4,0.08695652173913043,,,0.2608695652173913,0.043478260869565216,,,,0.13043478260869565,,0.5,0.5,,,0.25,0.6521739130434783,0.5547181818181819,0.627,0.5408666666666667,0.18518518518518517,0.21739130434782608,0.2857142857142857,0.09523809523809523,6.157894736842105,30.575000000000003,0.17391304347826086,1.0,1.0,,,,0.16666666666666666,0.16666666666666666,,,,,6.0,4.0,2.0,2.0,2.0,,,,,,,,,,,1.0,,2.0,,,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.5,,,True,,,,,,,,,,,,,,,,,
