EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,Travels,BlockedShortMidRange,DefensiveGoaltends,ShortMidRangePctBlocked,OffFTReboundPct,Fg3aBlocked,Clear Path Fouls,BlockedLongMidRange,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,3pt And 1 Free Throw Trips,Corner3PctBlocked,on,OffensiveGoaltends,BlockedCorner3
101109,1610612766,Raymond Felton,Raymond Felton,101109,CHA,51579.0,860,33,1652,1649,522,527,212,3301,57,119,4.0,6,18.0,37.0,20.0,35.0,41.0,116,1.0,5.0,1.0,1.0,1.0,3.0,11.0,57.0,2.0,4.0,5.0,25.0,118,270,12.0,62.0,88,360,1792,9.0,20,3.0,5.0,11.0,38.0,38.0,91.0,6.0,28.0,47.0,141.0,36,200,21.0,15.0,2.0,4.0,53.0,11.0,22.0,125.0,54.0,179.0,33.0,21.0,59.0,16.0,50.0,412.0,5.0,9,15.0,40,3.0,58,14,72,1.0,23.0,17.0,6.0,40.0,14.0,26.0,23,1.0,14.0,1.0,63,1.0,20.0,30,60,2.0,5.0,92,2.0,4.0,112,10.0,5.0,40.0,1.0,17.0,3.0,2.0,2.0,3.0,5.0,4.0,1.0,141.0,522,10.0,16.0,0.15254237288135594,0.15384615384615385,0.5833333333333334,0.1935483870967742,0.6,0.21428571428571427,0.20689655172413793,0.43703703703703706,0.45,0.4175824175824176,0.40963855421686746,0.54,0.3949579831932773,0.46710526315789475,0.6333333333333333,0.47959183673469385,0.18674698795180722,0.08148148148148149,0.17647058823529413,0.008620689655172414,23.402007395668253,0.6349206349206349,0.045454545454545456,0.07207207207207207,0.016042780748663103,0.06787330316742081,0.026881720430107527,0.07087628865979381,0.018741633199464525,0.0196078431372549,0.014598540145985401,0.013636363636363636,0.016129032258064516,0.04838709677419355,0.0335195530726257,0.0728476821192053,0.10222222222222223,0.08387096774193549,0.030303030303030304,0.005988023952095809,0.8,0.35843373493975905,0.4789915966386555,0.5816326530612245,0.12280701754385964,0.10542168674698796,0.5714285714285714,0.5714285714285714,0.15,0.3493975903614458,0.35344827586206895,0.3565217391304348,0.1951219512195122,0.015060240963855422,0.2,0.2,1.0,0.1716867469879518,0.19298245614035087,0.19298245614035087,0.5454545454545454,0.24,0.6666666666666666,0.04,1.0,1.0,0.16,0.5,0.5,0.31092436974789917,0.4864864864864865,0.025210084033613446,0.3333333333333333,0.21008403361344538,0.2,0.5451807228915663,0.20754716981132076,0.4751417177914112,0.45512250000000004,0.4496166666666667,0.11294765840220386,0.13333333333333333,0.015873015873015872,0.10555555555555556,0.39166666666666666,9.541851851851852,27.219354838709677,0.3159806295399516,,,,,,,,,,,,,,,,True,,
1507,1610612766,Derek Anderson,Derek Anderson,1507,CHA,7642.0,127,-25,240,244,107,151,46,484,1,5,,1,,2.0,2.0,4.0,3.0,12,1.0,4.0,,,1.0,1.0,4.0,14.0,,2.0,,6.0,6,21,5.0,18.0,8,35,247,,3,,2.0,2.0,2.0,3.0,8.0,1.0,7.0,5.0,14.0,2,10,15.0,,,,14.0,4.0,1.0,11.0,4.0,15.0,3.0,1.0,6.0,1.0,4.0,34.0,,2,3.0,8,2.0,13,2,15,,3.0,1.0,2.0,7.0,,4.0,2,,3.0,,9,,3.0,11,16,1.0,2.0,8,,1.0,10,,,3.0,,2.0,,,,,,,,14.0,107,1.0,2.0,0.16666666666666666,0.16666666666666666,1.0,0.2777777777777778,,0.14285714285714285,0.2777777777777778,0.2857142857142857,,0.375,0.34615384615384615,,0.3,0.3977272727272727,0.16666666666666666,0.3888888888888889,0.46153846153846156,0.047619047619047616,0.2,,17.845117845117844,0.7777777777777778,0.15384615384615385,0.0963855421686747,0.018018018018018018,0.15,,0.10679611650485436,0.013605442176870748,0.023255813953488372,,0.02127659574468085,,,0.18181818181818182,0.041666666666666664,0.08108108108108109,0.14285714285714285,0.16666666666666666,,,0.1282051282051282,0.2,0.25,,0.10256410256410256,0.5,0.5,,0.3076923076923077,0.25,0.25,0.3333333333333333,0.10256410256410256,0.25,0.25,1.0,0.358974358974359,0.2857142857142857,0.2857142857142857,1.0,0.2,,,,,0.4,,,0.13333333333333333,,0.06666666666666667,1.0,0.4,,0.5897435897435898,0.2857142857142857,0.44977564102564105,0.39551250000000004,0.42631333333333327,0.07142857142857142,0.125,,0.05714285714285714,0.4,12.742857142857144,25.311111111111114,0.44583333333333336,,,,,,,,,,,,,,,,True,,
1737,1610612766,Nazr Mohammed,Nazr Mohammed,1737,CHA,23854.0,398,-60,748,736,217,222,98,1484,47,69,17.0,28,14.0,19.0,16.0,51.0,16.0,31,,,,,,,,,,,,,79,151,,,26,184,861,18.0,33,,,10.0,46.0,18.0,32.0,,,7.0,43.0,96,62,,,30.0,,,,11.0,9.0,2.0,11.0,1.0,1.0,7.0,,2.0,24.0,11.0,43,14.0,53,6.0,73,56,129,10.0,8.0,3.0,5.0,14.0,2.0,9.0,11,,5.0,,25,4.0,10.0,32,52,7.0,4.0,28,1.0,1.0,41,5.0,,20.0,,3.0,15.0,,,13.0,15.0,9.0,2.0,43.0,217,6.0,3.0,0.6075949367088608,0.75,,,,,,0.5231788079470199,0.5454545454545454,0.5625,0.5231788079470199,0.5454545454545454,0.5625,0.5443786982248521,0.5897435897435898,0.5657894736842105,,0.0728476821192053,0.11594202898550725,,22.22222222222222,0.56,0.2,0.20784313725490197,0.15412186379928317,0.14893617021276595,0.13580246913580246,0.19197707736389685,0.15,0.23157894736842105,0.15584415584415584,0.08411214953271028,0.14285714285714285,0.125,0.273972602739726,0.2318840579710145,0.1504424778761062,0.17142857142857143,0.08333333333333333,0.16666666666666666,0.6,0.45695364238410596,0.6811594202898551,0.7704918032786885,0.574468085106383,0.33774834437086093,0.3137254901960784,0.3333333333333333,0.375,0.2052980132450331,0.5161290322580645,0.5161290322580645,0.9375,,,,,,,,,0.8484848484848485,0.6071428571428571,,,,,,,0.59375,0.7368421052631579,,,,,0.45695364238410596,,0.46726291390728464,0.5452137931034483,0.48628437500000005,0.12048192771084337,0.12048192771084337,,0.25,0.23369565217391305,6.617880794701987,,0.29010695187165775,2.0,4.0,2.0,2.0,0.058823529411764705,0.06451612903225806,,,,,,,,,,True,,
1863,1610612766,Earl Boykins,Earl Boykins,1863,CHA,23929.0,399,-22,760,761,243,235,97,1521,14,30,,1,5.0,12.0,9.0,28.0,16.0,41,3.0,7.0,,,2.0,4.0,9.0,19.0,,1.0,4.0,7.0,39,99,12.0,26.0,31,145,828,1.0,6,,1.0,,2.0,10.0,27.0,6.0,11.0,15.0,53.0,20,58,27.0,9.0,,,19.0,9.0,7.0,48.0,13.0,61.0,9.0,4.0,23.0,6.0,19.0,135.0,3.0,2,9.0,9,,18,5,23,,8.0,1.0,7.0,16.0,4.0,10.0,8,,6.0,,24,,4.0,7,13,,,27,,1.0,37,2.0,1.0,12.0,,7.0,,,,,,,,53.0,243,1.0,6.0,0.2564102564102564,0.2564102564102564,0.75,0.46153846153846156,,0.5454545454545454,0.46153846153846156,0.3939393939393939,0.16666666666666666,0.37037037037037035,0.456,0.14285714285714285,0.5,0.5105633802816901,0.14285714285714285,0.5638297872340425,0.208,0.0707070707070707,0.13333333333333333,,18.965517241379313,0.6666666666666666,,0.035856573705179286,0.007462686567164179,0.09278350515463918,0.039473684210526314,0.05172413793103448,0.014534883720930232,0.011363636363636364,,0.008849557522123894,0.0392156862745098,0.04,0.02631578947368421,0.045454545454545456,0.03669724770642202,0.0945945945945946,0.08695652173913043,,,0.24,0.4666666666666667,0.5384615384615384,0.42857142857142855,0.224,0.32142857142857145,0.36,0.1111111111111111,0.328,0.3902439024390244,0.3902439024390244,0.1875,0.056,0.42857142857142855,0.42857142857142855,1.0,0.152,0.47368421052631576,0.47368421052631576,0.6666666666666666,0.14285714285714285,,,,,0.14285714285714285,,,0.3157894736842105,0.4166666666666667,0.10526315789473684,0.5,0.18421052631578946,0.5714285714285714,0.448,0.47368421052631576,0.46045240000000015,0.37356666666666666,0.44824736842105256,0.08888888888888889,0.11009174311926606,,0.013793103448275862,0.36551724137931035,9.958585858585858,24.684615384615377,0.31973684210526315,,4.0,,,0.10714285714285714,,,,,,,,,,,True,,
201162,1610612766,Jared Dudley,Jared Dudley,201162,CHA,83019.0,1384,-43,2622,2622,845,883,359,5244,85,135,30.0,48,23.0,39.0,11.0,31.0,58.0,141,3.0,17.0,,2.0,1.0,5.0,6.0,24.0,,1.0,3.0,12.0,154,307,9.0,41.0,87,422,2858,34.0,63,,3.0,15.0,83.0,42.0,86.0,4.0,17.0,26.0,122.0,198,110,27.0,,54.0,,24.0,6.0,26.0,53.0,28.0,81.0,17.0,11.0,36.0,4.0,13.0,190.0,20.0,94,46.0,94,25.0,165,121,286,4.0,55.0,34.0,21.0,27.0,8.0,17.0,23,1.0,10.0,1.0,50,6.0,13.0,61,128,17.0,8.0,105,12.0,10.0,118,12.0,,57.0,2.0,5.0,10.0,,,8.0,10.0,6.0,3.0,122.0,845,22.0,5.0,0.6428571428571429,0.7795275590551181,1.0,0.21951219512195122,,0.23529411764705882,0.21951219512195122,0.501628664495114,0.5396825396825397,0.4883720930232558,0.4813218390804598,0.5151515151515151,0.46601941747572817,0.5275,0.538961038961039,0.5,0.11781609195402298,0.08469055374592833,0.14074074074074075,,14.7977638934561,0.54,0.24271844660194175,0.10502793296089385,0.09842931937172775,0.14241486068111456,0.07142857142857142,0.11494252873563218,0.09230769230769231,0.0972644376899696,0.09829059829059829,0.09948979591836735,0.07608695652173914,0.0625,0.08992805755395683,0.11618257261410789,0.10904255319148937,0.14096916299559473,0.14583333333333334,0.026143790849673203,0.6,0.3879310344827586,0.6296296296296297,0.7327586206896551,0.49411764705882355,0.08908045977011494,0.3548387096774194,0.4583333333333333,0.45454545454545453,0.4051724137931034,0.41134751773049644,0.41134751773049644,0.896551724137931,0.04885057471264368,0.17647058823529413,0.17647058823529413,1.0,0.06896551724137931,0.25,0.2608695652173913,1.0,0.7272727272727273,0.625,0.030303030303030304,,,0.015151515151515152,,,0.3786407766990291,0.5897435897435898,0.04854368932038835,0.2,0.11650485436893204,0.25,0.5057471264367817,0.25,0.4706422413793101,0.5027901639344262,0.46267815533980583,0.14936708860759493,0.16193181818181818,0.046511627906976744,0.1966824644549763,0.2890995260663507,9.80846905537459,24.770731707317072,0.32227307398932115,7.0,2.0,1.0,1.0,0.22580645161290322,0.06363636363636363,1.0,1.0,1.0,2.0,0.024390243902439025,0.041666666666666664,0.03333333333333333,,,True,,
2202,1610612766,Jason Richardson,Jason Richardson,2202,CHA,55426.0,924,3,1758,1753,503,510,226,3511,64,112,8.0,15,15.0,31.0,16.0,37.0,28.0,85,22.0,58.0,2.0,6.0,5.0,14.0,51.0,126.0,7.0,12.0,12.0,36.0,108,234,73.0,184.0,101,536,1914,12.0,31,9.0,18.0,8.0,59.0,25.0,60.0,17.0,50.0,41.0,142.0,90,126,189.0,30.0,12.0,1.0,125.0,51.0,15.0,63.0,18.0,81.0,12.0,6.0,34.0,12.0,17.0,180.0,3.0,21,31.0,73,4.0,108,26,134,6.0,33.0,17.0,16.0,42.0,2.0,25.0,15,2.0,17.0,1.0,57,1.0,17.0,40,70,3.0,5.0,92,2.0,3.0,129,10.0,,56.0,3.0,10.0,12.0,,,10.0,12.0,8.0,,142.0,503,7.0,9.0,0.4166666666666667,0.4411764705882353,0.863013698630137,0.3967391304347826,0.5,0.34,0.3989071038251366,0.46153846153846156,0.3870967741935484,0.4166666666666667,0.5203349282296651,0.5204081632653061,0.4590909090909091,0.5630252100840336,0.5462962962962963,0.5338345864661654,0.44019138755980863,0.0641025641025641,0.08928571428571429,0.011764705882352941,26.349678058444773,0.7368421052631579,0.06451612903225806,0.12310286677908938,0.03553299492385787,0.1308016877637131,0.014218009478672985,0.12530120481927712,0.029925187032418952,0.01834862385321101,0.06896551724137931,0.03070175438596491,,0.04054054054054054,0.09090909090909091,0.13580246913580246,0.13934426229508196,0.12883435582822086,0.13513513513513514,0.027649769585253458,0.6666666666666666,0.2679425837320574,0.5714285714285714,0.6274509803921569,0.4375,0.08851674641148326,0.43243243243243246,0.48484848484848486,0.4375,0.20334928229665072,0.32941176470588235,0.3333333333333333,0.35714285714285715,0.13875598086124402,0.3793103448275862,0.38596491228070173,1.0,0.3014354066985646,0.40476190476190477,0.40476190476190477,0.803921568627451,0.30612244897959184,0.5333333333333333,0.12244897959183673,0.3333333333333333,1.0,0.24489795918367346,0.5833333333333334,0.8571428571428571,0.2818181818181818,0.4838709677419355,0.12727272727272726,0.35714285714285715,0.32727272727272727,0.3333333333333333,0.7081339712918661,0.408,0.509943028846154,0.5015275000000001,0.4946356481481481,0.12660944206008584,0.2,0.016129032258064516,0.11007462686567164,0.26492537313432835,8.307692307692307,25.054891304347834,0.28612059158134245,2.0,2.0,,1.0,0.10810810810810811,0.028169014084507043,1.0,,2.0,,0.005434782608695652,,,1.0,0.017241379310344827,True,,
2222,1610612766,Gerald Wallace,Gerald Wallace,2222,CHA,24878.0,415,10,773,773,199,207,93,1546,44,84,6.0,13,11.0,22.0,3.0,10.0,8.0,21,6.0,18.0,2.0,3.0,4.0,10.0,13.0,27.0,2.0,3.0,3.0,9.0,55,115,19.0,45.0,57,224,828,6.0,14,4.0,6.0,2.0,26.0,14.0,29.0,7.0,19.0,27.0,76.0,46,64,51.0,6.0,8.0,,27.0,13.0,21.0,25.0,6.0,31.0,6.0,,17.0,5.0,3.0,68.0,,9,8.0,44,5.0,57,9,66,3.0,24.0,17.0,7.0,19.0,1.0,10.0,8,,9.0,2.0,27,2.0,5.0,15,30,2.0,4.0,57,2.0,6.0,72,7.0,1.0,33.0,,6.0,9.0,,,7.0,9.0,7.0,,76.0,199,1.0,6.0,0.41818181818181815,0.45098039215686275,0.8947368421052632,0.4222222222222222,0.6666666666666666,0.3684210526315789,0.4222222222222222,0.4782608695652174,0.42857142857142855,0.4827586206896552,0.521875,0.6,0.5104166666666666,0.5807291666666666,0.6190476190476191,0.6031746031746031,0.28125,0.1826086956521739,0.21428571428571427,0.047619047619047616,24.74576271186441,0.7037037037037037,0.16129032258064516,0.16666666666666666,0.03308823529411765,0.0898876404494382,,0.14730878186968838,0.025,0.05785123966942149,0.018518518518518517,0.010309278350515464,,,0.11842105263157894,0.14473684210526316,0.21428571428571427,0.09230769230769231,0.08333333333333333,0.04838709677419355,0.7777777777777778,0.525,0.5238095238095238,0.6666666666666666,0.36363636363636365,0.0625,0.3,0.375,,0.13125,0.38095238095238093,0.4,0.875,0.1125,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.16875,0.48148148148148145,0.48148148148148145,0.9230769230769231,0.65,0.46153846153846156,0.15,0.6666666666666666,1.0,0.15,0.6666666666666666,1.0,0.4583333333333333,0.5,0.20833333333333334,0.4,0.1875,0.3333333333333333,0.80625,0.48148148148148145,0.5391616352201257,0.5440699999999999,0.530954255319149,0.1774193548387097,0.23404255319148937,,0.11607142857142858,0.3392857142857143,4.268695652173912,24.71999999999999,0.2574385510996119,,1.0,2.0,1.0,0.2,,,,,,,,0.16666666666666666,,,True,,
2679,1610612766,Matt Carroll,Matt Carroll,2679,CHA,46182.0,770,19,1449,1459,540,525,206,2908,19,38,1.0,3,10.0,19.0,9.0,25.0,36.0,87,20.0,40.0,,2.0,7.0,17.0,24.0,50.0,5.0,9.0,8.0,13.0,64,150,44.0,90.0,61,321,1609,10.0,20,5.0,11.0,11.0,46.0,26.0,54.0,15.0,30.0,20.0,117.0,84,44,126.0,6.0,,,50.0,24.0,15.0,16.0,8.0,24.0,1.0,7.0,4.0,3.0,9.0,56.0,1.0,12,14.0,63,4.0,81,13,94,3.0,15.0,7.0,8.0,14.0,1.0,8.0,14,2.0,6.0,4.0,28,3.0,9.0,33,68,4.0,4.0,48,2.0,2.0,73,4.0,7.0,21.0,4.0,8.0,5.0,,,2.0,5.0,1.0,,117.0,540,6.0,7.0,0.65625,0.65625,0.9545454545454546,0.4888888888888889,0.45454545454545453,0.5,0.4888888888888889,0.4266666666666667,0.5,0.48148148148148145,0.5416666666666666,0.5645161290322581,0.5773809523809523,0.5836431226765799,0.6285714285714286,0.6041666666666666,0.375,0.1,0.2631578947368421,0.022988505747126436,17.60521636040308,0.5,0.06666666666666667,0.12830957230142567,0.022770398481973434,0.07954545454545454,0.006896551724137931,0.11544227886056972,0.019345238095238096,0.005813953488372093,0.0390625,0.02643171806167401,0.01098901098901099,,0.10126582278481013,0.09302325581395349,0.1715686274509804,0.0967741935483871,0.038461538461538464,0.026785714285714284,0.2,0.15833333333333333,0.5,0.6785714285714286,0.631578947368421,0.10416666666666667,0.36,0.4090909090909091,0.3333333333333333,0.3625,0.41379310344827586,0.4235294117647059,0.75,0.16666666666666666,0.5,0.5128205128205128,0.95,0.20833333333333334,0.48,0.48,0.9583333333333334,0.0967741935483871,0.3333333333333333,0.06451612903225806,,,0.2903225806451613,0.5555555555555556,1.0,0.2261904761904762,0.5263157894736842,0.20238095238095238,0.4117647058823529,0.15476190476190477,0.6153846153846154,0.5333333333333333,0.48,0.48680333333333325,0.4582979166666666,0.48357261904761906,0.09578544061302682,0.12574850299401197,0.0425531914893617,0.14330218068535824,0.3644859813084112,12.79266666666667,24.55444444444444,0.37267080745341613,,1.0,3.0,,0.12,,1.0,,,,0.011111111111111112,,1.0,,0.025,True,,
200797,1610612766,Ryan Hollins,Ryan Hollins,200797,CHA,13370.0,223,-10,416,426,204,198,83,842,19,29,10.0,14,8.0,13.0,2.0,13.0,3.0,8,,,,,,,,,,,,,24,50,,,31,79,434,10.0,19,,,12.0,32.0,11.0,24.0,,,21.0,43.0,28,20,,,14.0,,,,5.0,2.0,,2.0,,,1.0,1.0,,4.0,1.0,21,2.0,18,3.0,23,22,45,1.0,4.0,2.0,2.0,3.0,1.0,2.0,5,,1.0,1.0,8,1.0,3.0,21,40,6.0,1.0,43,4.0,8.0,48,4.0,,23.0,,3.0,15.0,,,13.0,15.0,8.0,3.0,43.0,204,8.0,3.0,0.5833333333333334,0.8235294117647058,,,,,,0.48,0.5263157894736842,0.4583333333333333,0.48,0.5263157894736842,0.4583333333333333,0.5486111111111112,0.6153846153846154,0.5512820512820513,,0.1,0.13793103448275862,,15.53398058252427,0.375,0.15789473684210525,0.11538461538461539,0.11229946524064172,0.04081632653061224,0.030303030303030304,0.0975609756097561,0.1,0.16071428571428573,0.13953488372093023,0.06818181818181818,0.047619047619047616,,0.125,0.11363636363636363,0.109375,0.05555555555555555,,0.047619047619047616,0.5333333333333333,0.58,0.6551724137931034,0.76,0.5263157894736842,0.26,0.15384615384615385,0.16666666666666666,0.5,0.16,0.375,0.375,1.0,,,,,,,,,0.7368421052631579,0.7142857142857143,,,,,,,0.5416666666666666,0.6153846153846154,,,,,0.58,,0.493022,0.5482052631578948,0.46465833333333334,0.3333333333333333,0.3333333333333333,,0.4050632911392405,0.5443037974683544,5.138,,0.49038461538461536,,1.0,2.0,3.0,0.07692307692307693,,,,,,,,0.2,,,True,,
2731,1610612766,Emeka Okafor,Emeka Okafor,2731,CHA,45076.0,751,-31,1440,1439,409,400,174,2879,93,135,24.0,35,31.0,45.0,39.0,103.0,1.0,5,,,,,,,,,,,,,133,243,,,66,332,1568,29.0,41,,,13.0,71.0,40.0,69.0,,,20.0,100.0,176,90,,,52.0,,,,21.0,14.0,6.0,20.0,6.0,,8.0,2.0,4.0,46.0,12.0,50,43.0,138,27.0,208,63,271,3.0,5.0,4.0,1.0,19.0,3.0,8.0,23,1.0,11.0,,42,5.0,11.0,32,58,7.0,9.0,90,4.0,1.0,125,13.0,,57.0,,12.0,38.0,,,27.0,38.0,22.0,,100.0,409,3.0,9.0,0.6616541353383458,0.822429906542056,,,,,,0.5473251028806584,0.7073170731707317,0.5797101449275363,0.5473251028806584,0.7073170731707317,0.5797101449275363,0.5551839464882943,0.6574074074074074,0.5494505494505495,,0.08641975308641975,0.1259259259259259,,20.843520782396087,0.4523809523809524,0.6,0.27111984282907664,0.10040160642570281,0.23369565217391305,0.08391608391608392,0.2611832611832612,0.0967238689547582,0.14367816091954022,0.08333333333333333,0.07291666666666667,0.0625,0.1276595744680851,0.2331288343558282,0.29850746268656714,0.2830188679245283,0.2619047619047619,0.1724137931034483,0.034482758620689655,0.5789473684210527,0.5555555555555556,0.6888888888888889,0.788135593220339,0.6989247311827957,0.42386831275720166,0.3786407766990291,0.3939393939393939,0.5641025641025641,0.0205761316872428,0.2,0.2,1.0,,,,,,,,,0.8536585365853658,0.6857142857142857,,,,,,,0.6521739130434783,0.6888888888888889,,,,,0.5555555555555556,,0.4859588477366255,0.5570763157894737,0.4965246376811595,0.1986062717770035,0.1986062717770035,,0.21385542168674698,0.30120481927710846,4.0358024691358025,,0.28402777777777777,1.0,6.0,11.0,2.0,0.038834951456310676,0.01694915254237288,,,,3.0,,,0.041666666666666664,,,True,,
