EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,SecondChanceCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,PtsPutbacks,Arc3Assists,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,BlockedShortMidRange,Defensive 3 Seconds Violations,PenaltyFg3Pct,DefFTReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Loose Ball Fouls,BlockedLongMidRange,ShortMidRangePctBlocked,SecondChanceArc3FGM,Fg3aBlocked,FTOffRebounds,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,DefensiveGoaltends,3SecondViolations,Clear Path Fouls,on,Blocked3s,BlockedArc3,OffensiveGoaltends,BlockedCorner3
101120,1610612751,Antoine Wright,Antoine Wright,101120,NJN,11339.0,189,-66,337,356,95,109,36.0,693,9.0,15.0,1.0,1.0,2.0,4.0,12.0,3.0,7.0,3.0,3.0,7.0,1.0,3.0,13.0,29.0,6.0,14.0,9.0,53.0,390,1.0,2.0,1.0,2.0,4.0,1.0,5.0,6.0,3.0,5.0,16.0,10.0,18.0,2.0,5.0,3.0,2.0,9.0,3.0,12.0,3.0,5.0,2.0,2.0,27.0,2.0,3.0,7.0,10.0,17.0,5.0,22.0,1.0,6.0,4.0,2.0,4.0,4.0,5.0,1.0,2.0,9.0,2.0,11.0,22.0,2.0,12.0,2.0,12.0,2.0,6.0,1.0,4.0,4.0,4.0,4.0,5.0,95,1.0,1.0,0.6153846153846154,0.6153846153846154,1.0,0.42857142857142855,0.5,0.4482758620689655,0.5,0.2,0.5116279069767442,0.3333333333333333,0.09090909090909091,0.5520833333333334,0.4,0.19230769230769232,0.32558139534883723,0.06896551724137931,0.06666666666666667,0.08333333333333333,15.0,0.4444444444444444,0.08333333333333333,0.0297029702970297,0.14285714285714285,0.044444444444444446,0.10059171597633136,0.03424657534246575,0.02857142857142857,0.05,0.021739130434782608,0.0625,0.16666666666666666,0.10638297872340426,0.16129032258064516,0.1111111111111111,0.05263157894736842,1.0,0.3488372093023256,0.6,0.6428571428571429,0.5555555555555556,0.046511627906976744,0.27906976744186046,0.3333333333333333,0.36363636363636365,0.75,0.16279069767441862,0.42857142857142855,0.42857142857142855,1.0,0.16279069767441862,0.42857142857142855,0.42857142857142855,1.0,0.3333333333333333,0.3333333333333333,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.6744186046511628,0.6,0.5058939024390244,0.44312222222222225,0.1276595744680851,0.18181818181818182,0.07547169811320754,0.09433962264150944,8.355172413793102,28.907142857142862,0.2818991097922849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1713,1610612751,Vince Carter,Vince Carter,1713,NJN,19239.0,321,-13,610,609,154,186,65.0,1219,25.0,44.0,8.0,11.0,17.0,19.0,44.0,2.0,4.0,,8.0,22.0,,9.0,49.0,105.0,10.0,26.0,44.0,172.0,627,4.0,10.0,1.0,,8.0,13.0,25.0,9.0,17.0,49.0,28.0,70.0,27.0,2.0,20.0,8.0,8.0,33.0,12.0,45.0,9.0,15.0,5.0,13.0,102.0,2.0,7.0,13.0,26.0,41.0,9.0,50.0,2.0,11.0,6.0,5.0,21.0,12.0,6.0,,,27.0,9.0,15.0,32.0,3.0,47.0,1.0,54.0,2.0,20.0,7.0,3.0,2.0,3.0,2.0,49.0,154,5.0,7.0,0.2857142857142857,0.30434782608695654,0.9,0.38461538461538464,0.4166666666666667,0.4666666666666667,0.4,0.52,0.48854961832061067,0.36363636363636365,0.47058823529411764,0.5448717948717948,0.36363636363636365,0.5697674418604651,0.1984732824427481,0.0761904761904762,0.18181818181818182,,26.715328467153284,0.7777777777777778,0.12935323383084577,0.03888888888888889,0.13402061855670103,0.025,0.13087248322147652,0.03461538461538462,0.058823529411764705,0.05128205128205128,0.0136986301369863,0.017241379310344827,0.10416666666666667,0.1686746987951807,0.16417910447761194,0.06666666666666667,0.03225806451612903,0.6666666666666666,0.33587786259541985,0.5681818181818182,0.6944444444444444,0.36,0.1297709923664122,0.33587786259541985,0.4318181818181818,0.4318181818181818,0.21052631578947367,0.030534351145038167,0.5,0.5,1.0,0.16793893129770993,0.36363636363636365,0.36363636363636365,0.875,0.7272727272727273,,0.3235294117647059,,0.2647058823529412,0.5343511450381679,0.4,0.4728596899224807,0.42265625,0.1342281879194631,0.16260162601626016,0.046511627906976744,0.28488372093023256,9.344761904761903,26.969230769230762,0.25245901639344265,3.0,7.0,5.0,1.0,2.0,2.0,3.0,6.0,3.0,2.0,2.0,9.0,1.0,3.0,3.0,2.0,1.0,1.0,0.2222222222222222,0.09523809523809523,0.045454545454545456,0.1,0.29411764705882354,0.29411764705882354,0.2,0.375,0.09090909090909091,0.6363636363636364,0.2222222222222222,0.52284375,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
200766,1610612751,Marcus Williams,Marcus Williams,200766,NJN,4865.0,81,-14,160,172,79,76,16.0,332,2.0,4.0,,,3.0,2.0,5.0,2.0,2.0,1.0,9.0,19.0,2.0,8.0,6.0,12.0,11.0,21.0,2.0,47.0,199,1.0,1.0,3.0,,5.0,1.0,1.0,9.0,2.0,19.0,2.0,10.0,18.0,,19.0,9.0,,9.0,5.0,14.0,2.0,3.0,2.0,4.0,33.0,,,2.0,5.0,7.0,,7.0,,1.0,1.0,,4.0,3.0,,,,4.0,2.0,2.0,2.0,,2.0,,2.0,,,1.0,,,,,19.0,79,,1.0,0.16666666666666666,0.16666666666666666,0.5454545454545454,0.5238095238095238,0.5238095238095238,0.5,1.0,1.0,0.6818181818181818,0.625,0.85,0.6911764705882353,0.625,0.8636363636363636,0.6363636363636364,,,,21.468926553672315,1.0,0.1282051282051282,,0.125,,0.12727272727272726,,,,,,0.1111111111111111,0.06666666666666667,0.15384615384615385,,,,0.12121212121212122,0.5,0.5,0.5,0.09090909090909091,0.15151515151515152,0.4,0.4,,0.06060606060606061,1.0,1.0,1.0,0.5757575757575758,0.47368421052631576,0.47368421052631576,0.4444444444444444,,0.5,,0.1,0.8,0.7575757575757576,0.47368421052631576,0.5024227272727273,0.465015,,,0.10638297872340426,0.40425531914893614,10.766666666666667,24.98095238095238,0.49375,,,2.0,1.0,4.0,5.0,15.0,,3.0,,,1.0,,,,,,,0.5555555555555556,,,0.2,0.6666666666666666,0.6666666666666666,,,0.25,,0.5,0.56525,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,
2124,1610612751,Malik Allen,Malik Allen,2124,NJN,8141.0,136,-62,234,251,50,65,27.0,485,2.0,4.0,3.0,2.0,9.0,20.0,36.0,,,,,,,,25.0,49.0,,,2.0,52.0,274,3.0,6.0,,,6.0,2.0,9.0,,,4.0,34.0,16.0,,,,,3.0,1.0,1.0,2.0,1.0,1.0,,,5.0,,3.0,2.0,9.0,13.0,3.0,16.0,,3.0,1.0,2.0,3.0,,1.0,,,4.0,2.0,14.0,18.0,1.0,2.0,1.0,2.0,,1.0,,4.0,3.0,4.0,,4.0,50,,,0.68,0.7391304347826086,,,,0.5102040816326531,0.5,0.2222222222222222,0.5102040816326531,0.5,0.2222222222222222,0.52,0.5,0.2222222222222222,,0.061224489795918366,0.25,0.027777777777777776,20.0,0.75,0.10344827586206896,0.031914893617021274,0.0625,,0.09243697478991597,0.025210084033613446,0.06060606060606061,,0.02127659574468085,,0.17647058823529413,0.045454545454545456,0.043478260869565216,0.1111111111111111,,,0.08163265306122448,0.5,0.6666666666666666,,0.1836734693877551,0.7346938775510204,0.5555555555555556,0.5714285714285714,0.8,,,,,,,,,0.5,,0.2222222222222222,,,0.08163265306122448,,0.3948142857142858,0.3900333333333334,0.02,0.02,0.11538461538461539,0.07692307692307693,15.39387755102041,,0.21367521367521367,2.0,,3.0,,,,,4.0,,2.0,,3.0,,,,,,,,0.2,,0.15384615384615385,0.3333333333333333,0.375,0.3333333333333333,0.6666666666666666,,,,0.4492333333333334,,,,,,,,1.0,1.0,0.1111111111111111,,,,,,,,,,,,,,,,True,,,,
353,1610612751,Darrell Armstrong,Darrell Armstrong,353,NJN,32896.0,548,-117,1030,1055,331,355,112.0,2085,5.0,12.0,1.0,6.0,3.0,12.0,26.0,12.0,20.0,4.0,11.0,49.0,7.0,23.0,17.0,41.0,23.0,69.0,20.0,123.0,1135,2.0,5.0,11.0,2.0,21.0,3.0,10.0,27.0,10.0,34.0,14.0,20.0,66.0,8.0,41.0,11.0,4.0,56.0,17.0,73.0,5.0,33.0,4.0,19.0,163.0,7.0,8.0,18.0,29.0,50.0,17.0,67.0,,28.0,15.0,13.0,27.0,24.0,14.0,3.0,1.0,41.0,9.0,8.0,53.0,3.0,38.0,11.0,30.0,1.0,4.0,9.0,2.0,1.0,2.0,1.0,34.0,331,11.0,9.0,0.4117647058823529,0.4117647058823529,0.9565217391304348,0.3333333333333333,0.3770491803278688,0.4146341463414634,0.4,0.3,0.4681818181818182,0.59375,0.32432432432432434,0.491869918699187,0.6176470588235294,0.358695652173913,0.6272727272727273,0.0975609756097561,0.25,0.038461538461538464,14.125753660637383,0.6585365853658537,0.08504398826979472,0.025236593059936908,0.1323529411764706,0.05185185185185185,0.09853249475890985,0.033185840707964605,0.02586206896551724,0.015384615384615385,0.029411764705882353,0.06666666666666667,0.1,0.09523809523809523,0.12087912087912088,0.15555555555555556,,0.5,0.10909090909090909,0.4166666666666667,0.5555555555555556,0.4,0.02727272727272727,0.23636363636363636,0.46153846153846156,0.48,0.4166666666666667,0.18181818181818182,0.6,0.631578947368421,1.0,0.44545454545454544,0.22448979591836735,0.22916666666666666,0.9090909090909091,0.0625,0.4375,0.16216216216216217,0.10810810810810811,0.6216216216216216,0.7363636363636363,0.2682926829268293,0.504599,0.5117931034482758,0.043859649122807015,0.09090909090909091,0.17073170731707318,0.2764227642276423,13.33658536585366,28.895652173913042,0.3213592233009709,,2.0,,4.0,4.0,6.0,3.0,,12.0,3.0,4.0,3.0,1.0,1.0,5.0,2.0,,,0.2222222222222222,0.07894736842105263,,0.06140350877192982,,,,,0.25,0.3333333333333333,0.17391304347826086,0.5143333333333333,2.0,2.0,5.0,0.45454545454545453,0.5,1.0,0.5,3.0,1.0,,3.0,2.0,2.0,1.0,0.028985507246376812,0.05,0.02040816326530612,0.04878048780487805,0.42857142857142855,1.0,0.014285714285714285,,,,,True,,,,
200767,1610612751,Josh Boone,Josh Boone,200767,NJN,7356.0,123,-43,239,241,99,79,23.0,480,16.0,27.0,10.0,13.0,3.0,,,,,,,,,,17.0,30.0,,,3.0,37.0,270,7.0,11.0,,2.0,16.0,7.0,15.0,,1.0,15.0,26.0,8.0,,,,,4.0,2.0,1.0,3.0,1.0,2.0,,,7.0,4.0,8.0,4.0,13.0,23.0,12.0,35.0,1.0,5.0,5.0,,4.0,2.0,,,,4.0,1.0,3.0,6.0,,9.0,1.0,13.0,1.0,5.0,2.0,6.0,4.0,6.0,4.0,15.0,99,,2.0,0.7647058823529411,1.0,,,,0.5666666666666667,0.6363636363636364,0.4666666666666667,0.5666666666666667,0.6363636363636364,0.4666666666666667,0.5138888888888888,0.6666666666666666,0.4166666666666667,,0.13333333333333333,0.1111111111111111,,14.981273408239701,1.0,0.18571428571428572,0.11940298507462686,0.13333333333333333,0.12903225806451613,0.17,0.12244897959183673,0.2222222222222222,0.05263157894736842,0.047619047619047616,0.08,0.16666666666666666,0.15625,0.09090909090909091,0.25,0.1111111111111111,0.6666666666666666,0.9,0.5925925925925926,0.6666666666666666,0.75,0.1,,,,,,,,,,,,,0.9090909090909091,,0.8666666666666667,,,0.9,,0.55946,0.5428333333333334,0.14705882352941177,0.14705882352941177,0.43243243243243246,0.40540540540540543,0.8933333333333334,,0.41422594142259417,7.0,7.0,1.0,,,,,8.0,,6.0,,2.0,,,1.0,,2.0,,,0.75,0.3333333333333333,0.23076923076923078,0.3333333333333333,0.5,1.0,0.7,,0.5384615384615384,,0.5029125000000001,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,0.42857142857142855,,,,True,,,,
201157,1610612751,Sean Williams,Sean Williams,201157,NJN,10889.0,181,-37,342,349,115,139,33.0,691,17.0,26.0,8.0,9.0,19.0,1.0,2.0,,,,,,,,27.0,47.0,,,11.0,65.0,378,5.0,9.0,,,10.0,10.0,15.0,,3.0,23.0,48.0,6.0,,,,,2.0,1.0,1.0,2.0,,1.0,,,5.0,2.0,6.0,7.0,24.0,33.0,8.0,41.0,,5.0,2.0,3.0,5.0,3.0,5.0,1.0,,10.0,2.0,11.0,22.0,1.0,17.0,1.0,18.0,2.0,8.0,2.0,14.0,10.0,14.0,11.0,23.0,115,5.0,1.0,0.8888888888888888,1.0,,,,0.574468085106383,0.5555555555555556,0.6666666666666666,0.574468085106383,0.5555555555555556,0.6666666666666666,0.5909090909090909,0.5555555555555556,0.6052631578947368,,0.0425531914893617,0.07692307692307693,,17.060367454068242,0.5,0.22429906542056074,0.06060606060606061,0.15555555555555556,0.0425531914893617,0.20394736842105263,0.0547945205479452,0.10714285714285714,,0.06,0.05405405405405406,0.2916666666666667,0.19148936170212766,0.17857142857142858,0.11764705882352941,,0.7857142857142857,0.5531914893617021,0.6538461538461539,0.7083333333333334,0.8235294117647058,0.40425531914893614,0.0425531914893617,0.5,0.5,1.0,,,,,,,,,0.8888888888888888,,0.6,,,0.5531914893617021,,0.48835531914893615,0.51978,0.1509433962264151,0.1509433962264151,0.15384615384615385,0.35384615384615387,4.806382978723404,,0.3362573099415205,5.0,6.0,9.0,,,,,6.0,1.0,2.0,1.0,2.0,1.0,,2.0,,3.0,,,0.18181818181818182,,0.2222222222222222,0.47368421052631576,0.47368421052631576,1.0,0.625,,0.6666666666666666,,0.55855,,,,,,,,3.0,1.0,,,,,,,,,,,,,0.4,1.0,1.0,,True,,,,
2048,1610612751,Jamaal Magloire,Jamaal Magloire,2048,NJN,3547.0,59,-25,104,106,41,37,7.0,210,3.0,7.0,2.0,3.0,1.0,,,,,,,,,,3.0,8.0,,,3.0,9.0,125,1.0,2.0,,,2.0,1.0,3.0,,1.0,3.0,4.0,2.0,,,,,1.0,3.0,,3.0,,1.0,,2.0,6.0,3.0,2.0,4.0,7.0,15.0,5.0,20.0,,,,,3.0,,2.0,,,5.0,1.0,3.0,9.0,1.0,6.0,,4.0,,2.0,,2.0,2.0,2.0,,3.0,41,,,0.6666666666666666,0.6666666666666666,,,,0.375,0.5,0.3333333333333333,0.375,0.5,0.3333333333333333,0.45,0.5,0.375,,0.125,0.14285714285714285,,13.513513513513512,0.6,0.1590909090909091,0.07692307692307693,0.2222222222222222,0.3,0.1774193548387097,0.1388888888888889,0.1111111111111111,0.3333333333333333,,0.2857142857142857,0.1111111111111111,0.15,0.2,0.25,,,0.875,0.42857142857142855,0.5,0.6666666666666666,0.125,,,,,,,,,,,,,1.0,,1.0,,,0.875,,0.46852499999999997,0.4312333333333333,0.2,0.2,0.2222222222222222,0.3333333333333333,0.7875,,0.3942307692307692,1.0,1.0,,,,,,,,4.0,,3.0,,1.0,1.0,,,,,0.6666666666666666,0.3333333333333333,0.2,,,,0.5,,0.3333333333333333,,0.2643,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,1.0,,True,,,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,17077.0,285,-111,543,552,191,200,56.0,1095,27.0,43.0,5.0,12.0,13.0,18.0,46.0,3.0,5.0,,2.0,14.0,1.0,5.0,48.0,102.0,5.0,19.0,53.0,164.0,646,4.0,9.0,1.0,7.0,15.0,16.0,29.0,5.0,30.0,68.0,64.0,32.0,15.0,,14.0,2.0,3.0,12.0,11.0,23.0,2.0,9.0,,3.0,57.0,3.0,6.0,6.0,19.0,25.0,10.0,35.0,3.0,7.0,6.0,1.0,12.0,6.0,16.0,3.0,,28.0,11.0,8.0,21.0,6.0,56.0,1.0,71.0,2.0,28.0,7.0,4.0,3.0,4.0,2.0,68.0,191,4.0,7.0,0.6666666666666666,0.6808510638297872,1.0,0.2631578947368421,0.2631578947368421,0.47058823529411764,0.4444444444444444,0.5517241379310345,0.45867768595041325,0.4,0.5588235294117647,0.525974025974026,0.5357142857142857,0.66,0.15702479338842976,0.029411764705882353,0.06976744186046512,,29.885057471264368,0.42857142857142855,0.11242603550295859,0.036585365853658534,0.09375,0.045454545454545456,0.1072961373390558,0.0391304347826087,0.03571428571428571,,0.05128205128205128,0.02,0.10810810810810811,0.13513513513513514,0.08888888888888889,0.10526315789473684,0.046153846153846156,0.5,0.35537190082644626,0.627906976744186,0.675,0.7037037037037037,0.10743801652892562,0.38016528925619836,0.391304347826087,0.391304347826087,0.6111111111111112,0.04132231404958678,0.6,0.6,1.0,0.11570247933884298,0.14285714285714285,0.14285714285714285,1.0,0.5,0.1,0.35294117647058826,,0.14705882352941177,0.512396694214876,0.14285714285714285,0.4842789256198349,0.4921323529411764,0.19047619047619047,0.21875,0.09146341463414634,0.4146341463414634,9.55294117647059,24.557894736842105,0.35174953959484345,2.0,8.0,3.0,,2.0,2.0,,2.0,9.0,,2.0,6.0,4.0,1.0,1.0,3.0,,,0.4,,0.125,0.08620689655172414,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.4,,0.6666666666666666,0.4,0.476025,,,,,,,,,1.0,,,,1.0,,,,,0.041666666666666664,,,,0.5,,,,True,,,,
2411,1610612751,Bostjan Nachbar,Bostjan Nachbar,2411,NJN,21796.0,363,-45,672,684,207,230,73.0,1356,23.0,49.0,9.0,7.0,10.0,10.0,31.0,11.0,24.0,6.0,9.0,39.0,2.0,8.0,36.0,90.0,20.0,63.0,32.0,164.0,706,3.0,11.0,3.0,5.0,11.0,9.0,19.0,14.0,12.0,42.0,44.0,28.0,57.0,,39.0,9.0,15.0,17.0,7.0,24.0,4.0,8.0,2.0,7.0,55.0,2.0,9.0,11.0,33.0,53.0,12.0,65.0,3.0,8.0,6.0,2.0,19.0,10.0,8.0,,1.0,27.0,8.0,19.0,42.0,3.0,27.0,3.0,37.0,3.0,18.0,2.0,5.0,3.0,5.0,3.0,42.0,207,7.0,2.0,0.6111111111111112,0.6285714285714286,0.95,0.31746031746031744,0.31746031746031744,0.4,0.2727272727272727,0.47368421052631576,0.43137254901960786,0.21428571428571427,0.45454545454545453,0.4823529411764706,0.34375,0.525,0.4117647058823529,0.16666666666666666,0.2857142857142857,,25.88699080157687,0.7037037037037037,0.14224137931034483,0.04225352112676056,0.12087912087912088,0.02247191011235955,0.13622291021671826,0.03642384105960265,0.08433734939759036,,0.02247191011235955,0.015151515151515152,0.11475409836065574,0.16326530612244897,0.11864406779661017,0.125,0.036585365853658534,0.6,0.3202614379084967,0.46938775510204084,0.6571428571428571,0.6956521739130435,0.06535947712418301,0.20261437908496732,0.3225806451612903,0.3225806451612903,0.5,0.1568627450980392,0.4583333333333333,0.4583333333333333,1.0,0.2549019607843137,0.23076923076923078,0.23076923076923078,0.8888888888888888,0.6428571428571429,0.14285714285714285,0.21212121212121213,0.18181818181818182,0.24242424242424243,0.7320261437908496,0.23076923076923078,0.5230611111111112,0.5011939393939393,0.10714285714285714,0.17142857142857143,0.06707317073170732,0.25609756097560976,7.907777777777777,24.353968253968254,0.3080357142857143,3.0,3.0,3.0,1.0,3.0,4.0,3.0,2.0,3.0,9.0,1.0,9.0,2.0,3.0,1.0,,1.0,,0.2857142857142857,0.36,0.043478260869565216,0.136986301369863,0.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.07142857142857142,0.42857142857142855,0.375,0.51584375,,1.0,,,,,0.16666666666666666,1.0,1.0,0.1,,,1.0,,,,,0.04,,,,0.6666666666666666,,,1.0,True,,,,
