EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,OffensiveGoaltends,BlockedCorner3,DefensiveGoaltends,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,Corner3PctBlocked
101119,1610612750,Rashad McCants,Rashad McCants,101119,MIN,121179.0,2020,-117,3867,3854,826,1281,500,7721,121,198,12.0,20.0,25.0,36.0,56.0,135,109.0,262.0,15.0,45.0,1.0,7.0,2.0,5.0,127.0,304.0,4.0,13.0,27.0,78.0,286,595,142.0,349.0,116.0,1114,4257,23.0,49,5.0,20.0,5.0,66,54.0,100,29.0,83.0,56.0,251.0,162.0,410,336.0,90.0,20.0,2.0,302.0,127.0,44.0,2.0,136,26.0,162,21.0,5.0,70.0,28.0,38.0,350,7.0,41.0,2.0,39.0,112,5.0,156,50,206,15.0,66.0,37.0,29.0,96.0,11.0,49.0,76,8.0,47.0,15.0,172,10.0,26.0,94,234,13.0,34.0,141,9.0,155.0,14.0,15.0,57.0,20.0,17.0,1.0,1.0,10.0,2.0,5.0,18.0,15.0,2.0,1.0,251.0,826,37.0,20.0,0.28321678321678323,0.29347826086956524,0.7887323943661971,0.4068767908309456,0.25,0.3493975903614458,0.4092219020172911,0.48067226890756304,0.46938775510204084,0.54,0.5286016949152542,0.4420289855072464,0.5327868852459017,0.5486593843098312,0.45774647887323944,0.5813953488372093,0.3697033898305085,0.0057306590257879654,0.07394957983193277,0.1414141414141414,0.1111111111111111,0.003816793893129771,0.006578947368421052,26.554054054054056,0.5581395348837209,0.0390625,0.017857142857142856,0.09233305853256389,0.029818181818181817,0.07514450867052024,0.01650943396226415,0.08718244803695151,0.02668148971650917,0.03879310344827586,0.034482758620689655,0.01680672268907563,0.017964071856287425,0.011111111111111112,0.07627118644067797,0.08794788273615635,0.10507246376811594,0.06648936170212766,0.0979020979020979,0.032679738562091505,0.8333333333333334,0.2097457627118644,0.6111111111111112,0.711764705882353,0.35537190082644626,0.1430084745762712,0.4148148148148148,0.4666666666666667,0.10714285714285714,0.2775423728813559,0.41603053435114506,0.41762452107279696,0.29357798165137616,0.04766949152542373,0.3333333333333333,0.3333333333333333,0.8666666666666667,0.3220338983050847,0.41776315789473684,0.4205298013245033,0.7795275590551181,0.2898550724637681,0.6,0.08333333333333333,0.10144927536231885,0.14285714285714285,1.0,0.18840579710144928,0.3076923076923077,1.0,0.19672131147540983,0.6944444444444444,0.0273224043715847,0.4,0.4262295081967213,0.34615384615384615,0.5794491525423728,0.4205298013245033,0.486981755319149,0.49179821428571424,0.46918138888888894,0.057750759878419454,0.08934169278996865,0.059245960502693,0.2253141831238779,10.224537815126046,25.469340974212038,0.21360227566589088,,,,,,,,,True,
101123,1610612750,Gerald Green,Gerald Green,101123,MIN,5693.0,95,-36,177,186,41,59,23,363,2,6,,2.0,,2.0,1.0,6,2.0,10.0,1.0,2.0,,,,,5.0,13.0,,1.0,,3.0,5,22,6.0,15.0,4.0,32,202,,3,,1.0,2.0,2,1.0,8,,3.0,2.0,4.0,8.0,2,18.0,,,,13.0,5.0,2.0,,2,4.0,6,4.0,,,2.0,,16,,2.0,,2.0,11,,13,2,15,1.0,,,,3.0,,3.0,3,,,1.0,6,,1.0,9,14,,1.0,3,,4.0,,,2.0,,,,,,,,,,,,4.0,41,2.0,,0.8,0.8,1.0,0.4,,,0.4,0.22727272727272727,,0.125,0.3783783783783784,,0.09090909090909091,0.41025641025641024,0.2,0.16666666666666666,0.40540540540540543,,0.09090909090909091,0.3333333333333333,,,,22.38805970149254,0.5,,,0.16666666666666666,0.03125,0.0625,,0.1326530612244898,0.021052631578947368,,0.09090909090909091,,,,0.11764705882352941,0.19047619047619047,0.17857142857142858,0.04,0.14285714285714285,0.041666666666666664,,0.16216216216216217,0.3333333333333333,0.5,1.0,0.16216216216216217,0.16666666666666666,0.16666666666666666,1.0,0.2702702702702703,0.2,0.2,0.5,0.05405405405405406,0.5,0.5,1.0,0.35135135135135137,0.38461538461538464,0.38461538461538464,1.0,0.5,,,,,,0.25,,,0.18181818181818182,,,,0.2727272727272727,,0.5675675675675675,0.38461538461538464,0.47965540540540536,0.44536666666666663,0.43191818181818176,0.05128205128205128,0.08333333333333333,0.0625,0.125,10.763636363636364,24.759999999999994,0.23163841807909605,,,,,,,,,True,
101155,1610612750,Ryan Gomes,Ryan Gomes,101155,MIN,67152.0,1119,43,2156,2138,481,738,278,4294,64,95,18.0,24.0,15.0,19.0,35.0,64,51.0,115.0,13.0,33.0,,1.0,3.0,10.0,14.0,50.0,3.0,7.0,2.0,10.0,150,274,27.0,83.0,96.0,477,2334,26.0,38,3.0,8.0,18.0,79,31.0,52,5.0,20.0,29.0,106.0,180.0,120,78.0,3.0,34.0,2.0,48.0,14.0,14.0,,43,18.0,61,11.0,7.0,24.0,7.0,12.0,140,16.0,44.0,2.0,50.0,109,11.0,170,62,232,6.0,37.0,23.0,14.0,15.0,6.0,7.0,23,1.0,8.0,8.0,38,4.0,10.0,33,68,2.0,4.0,76,3.0,112.0,13.0,11.0,50.0,7.0,6.0,,,5.0,,1.0,6.0,4.0,,2.0,106.0,481,8.0,6.0,0.6,0.6766917293233082,0.9629629629629629,0.3253012048192771,0.375,0.25,0.3333333333333333,0.5474452554744526,0.6842105263157895,0.5961538461538461,0.5336134453781513,0.6630434782608695,0.5347222222222222,0.5810473815461347,0.7090909090909091,0.5977011494252874,0.23249299719887956,,0.051094890510948905,0.11578947368421053,0.046875,,,17.730210016155088,0.39473684210526316,0.15492957746478872,0.03571428571428571,0.15571428571428572,0.05827814569536424,0.18382352941176472,0.06611570247933884,0.16358024691358025,0.06018054162487462,0.047619047619047616,0.06465517241379311,0.06273062730627306,0.08196721311475409,0.01694915254237288,0.12962962962962962,0.16111111111111112,0.17105263157894737,0.1691542288557214,0.22535211267605634,0.0375,0.6666666666666666,0.2661064425770308,0.6736842105263158,0.7619047619047619,0.578125,0.1792717086834734,0.546875,0.5737704918032787,0.4857142857142857,0.32212885154061627,0.4434782608695652,0.4434782608695652,0.7058823529411765,0.09243697478991597,0.3939393939393939,0.3939393939393939,1.0,0.1400560224089636,0.28,0.28,0.9285714285714286,0.5217391304347826,0.75,0.1111111111111111,0.021739130434782608,,,0.15217391304347827,0.42857142857142855,1.0,0.2638888888888889,0.7894736842105263,0.1388888888888889,0.3,0.1388888888888889,0.2,0.49859943977591037,0.2916666666666667,0.4803950284090908,0.5038841463414634,0.4710775362318841,0.12690355329949238,0.1607717041800643,0.16561844863731656,0.2222222222222222,9.737591240875913,25.533734939759032,0.2230983302411874,2.0,4.0,,,,,,,True,
1720,1610612750,Michael Doleac,Michael Doleac,1720,MIN,7383.0,123,-14,237,233,42,45,42,470,1,4,1.0,2.0,,1.0,2.0,7,7.0,12.0,,,,,,,,,,,,,10,23,,,,20,256,1.0,3,,,,2,,5,,,,,18.0,2,,,,,,,1.0,,4,1.0,5,1.0,,1.0,2.0,1.0,11,,7.0,,3.0,8,1.0,12,7,19,1.0,3.0,3.0,,4.0,1.0,4.0,2,,,,6,3.0,1.0,15,19,,,1,1.0,,,,,,3.0,,,1.0,1.0,1.0,3.0,3.0,,,,42,1.0,,0.9,0.9,,,,,,0.43478260869565216,0.3333333333333333,,0.43478260869565216,0.3333333333333333,,0.43478260869565216,0.3333333333333333,,,,0.043478260869565216,0.25,,,,10.211267605633804,0.6666666666666666,0.09090909090909091,,0.1111111111111111,0.06862745098039216,0.1111111111111111,,0.1111111111111111,0.056910569105691054,0.02702702702702703,0.07692307692307693,0.10256410256410256,,,0.13636363636363635,0.10526315789473684,0.0967741935483871,0.13043478260869565,,0.08333333333333333,1.0,0.17391304347826086,0.25,0.3333333333333333,,0.30434782608695654,0.2857142857142857,0.2857142857142857,1.0,0.5217391304347826,0.5833333333333334,0.5833333333333334,1.0,,,,,,,,,0.6666666666666666,0.5,,,,,,,,0.2,,,,,,0.17391304347826086,,0.4460260869565218,0.5965666666666667,0.44806,,,0.1,,12.678260869565218,,0.17721518987341772,,,1.0,,,,,,True,
2742,1610612750,Sebastian Telfair,Sebastian Telfair,2742,MIN,48639.0,811,-46,1548,1536,288,504,182,3084,37,68,,,7.0,16.0,14.0,33,27.0,72.0,3.0,15.0,,,1.0,3.0,9.0,40.0,2.0,4.0,1.0,11.0,78,173,12.0,55.0,29.0,221,1736,3.0,8,2.0,4.0,,12,11.0,36,2.0,14.0,16.0,44.0,38.0,118,33.0,3.0,2.0,1.0,39.0,9.0,7.0,1.0,99,53.0,152,44.0,9.0,51.0,21.0,27.0,357,,5.0,,16.0,27,5.0,48,5,53,2.0,26.0,8.0,18.0,28.0,4.0,20.0,17,1.0,8.0,7.0,45,6.0,11.0,33,70,1.0,3.0,43,3.0,41.0,6.0,3.0,14.0,8.0,1.0,,,1.0,,,1.0,1.0,,1.0,44.0,288,16.0,8.0,0.24358974358974358,0.24675324675324675,0.9166666666666666,0.21818181818181817,0.5,0.14285714285714285,0.2222222222222222,0.4508670520231214,0.375,0.3055555555555556,0.42105263157894735,0.5,0.28,0.45081967213114754,0.5,0.36666666666666664,0.2412280701754386,0.01818181818181818,0.04046242774566474,0.07352941176470588,0.030303030303030304,0.013888888888888888,0.025,16.514285714285716,0.6222222222222222,0.11363636363636363,,0.05672268907563025,0.009560229445506692,0.08,,0.06360946745562131,0.0071633237822349575,0.011494252873563218,0.011904761904761904,0.0055248618784530384,,,0.05161290322580645,0.02912621359223301,0.07339449541284404,0.07692307692307693,0.08771929824561403,0.015873015873015872,1.0,0.2982456140350877,0.5441176470588235,0.5873015873015873,0.35135135135135137,0.14473684210526316,0.42424242424242425,0.4375,0.2857142857142857,0.3157894736842105,0.375,0.38028169014084506,0.07407407407407407,0.06578947368421052,0.2,0.2,1.0,0.17543859649122806,0.225,0.23076923076923078,0.8888888888888888,,,,,,,0.3333333333333333,0.5,1.0,0.32,0.4375,0.06,0.3333333333333333,0.22,0.09090909090909091,0.5394736842105263,0.23076923076923078,0.4953925110132158,0.421835,0.47923673469387756,0.059322033898305086,0.07734806629834254,0.05429864253393665,0.19909502262443438,9.357803468208093,25.069090909090903,0.18604651162790697,1.0,1.0,,,,,,,True,
200751,1610612750,Randy Foye,Randy Foye,200751,MIN,30564.0,509,2,996,985,268,415,102,1981,28,45,2.0,2.0,14.0,19.0,15.0,37,21.0,50.0,2.0,7.0,,1.0,1.0,3.0,17.0,49.0,1.0,3.0,3.0,11.0,64,132,19.0,56.0,24.0,209,1055,5.0,7,1.0,4.0,,13,28.0,45,4.0,14.0,22.0,90.0,28.0,100,30.0,27.0,,3.0,46.0,17.0,3.0,,55,15.0,70,11.0,4.0,31.0,7.0,17.0,155,1.0,,,13.0,32,2.0,47,1,48,,18.0,10.0,8.0,18.0,5.0,12.0,13,1.0,6.0,1.0,31,2.0,6.0,15,36,1.0,4.0,28,3.0,30.0,1.0,1.0,5.0,10.0,1.0,,,1.0,,,1.0,1.0,,,90.0,268,8.0,10.0,0.21875,0.21875,0.5263157894736842,0.3392857142857143,0.25,0.2857142857142857,0.3584905660377358,0.48484848484848486,0.7142857142857143,0.6222222222222222,0.4920212765957447,0.5909090909090909,0.576271186440678,0.5173267326732673,0.5909090909090909,0.625,0.2978723404255319,,0.022727272727272728,0.044444444444444446,0.02702702702702703,,,20.896860986547086,0.5806451612903226,0.04878048780487805,,0.09937888198757763,,0.09848484848484848,0.009009009009009009,0.09911894273127753,0.0022471910112359553,,,,,0.045454545454545456,0.06756756756756757,0.041237113402061855,0.152317880794702,0.08695652173913043,0.125,,1.0,0.2393617021276596,0.6222222222222222,0.6511627906976745,0.25,0.19680851063829788,0.40540540540540543,0.4166666666666667,0.2,0.26595744680851063,0.42,0.42,0.19047619047619047,0.03723404255319149,0.2857142857142857,0.2857142857142857,1.0,0.26063829787234044,0.3469387755102041,0.3469387755102041,0.47058823529411764,0.18181818181818182,1.0,,0.09090909090909091,,,0.2727272727272727,0.3333333333333333,,0.3220338983050847,0.7368421052631579,0.05084745762711865,0.3333333333333333,0.1864406779661017,0.2727272727272727,0.5372340425531915,0.3695652173913043,0.492224456521739,0.47165714285714283,0.49128181818181815,0.026041666666666668,0.03676470588235294,0.06220095693779904,0.430622009569378,9.672727272727272,27.42321428571429,0.26907630522088355,,,,,,,,,True,
200783,1610612750,Craig Smith,Craig Smith,200783,MIN,51100.0,852,-74,1607,1617,308,475,198,3224,105,172,29.0,41.0,16.0,22.0,39.0,86,6.0,13.0,,2.0,,,,2.0,,4.0,,,,3.0,150,271,,6.0,71.0,371,1781,34.0,49,,,17.0,85,19.0,31,,5.0,14.0,52.0,192.0,108,,,42.0,3.0,1.0,,31.0,,31,11.0,42,8.0,3.0,11.0,7.0,13.0,95,14.0,45.0,,42.0,78,16.0,136,59,195,4.0,21.0,9.0,12.0,18.0,4.0,11.0,36,4.0,7.0,5.0,54,8.0,9.0,55,115,4.0,17.0,87,5.0,105.0,16.0,,58.0,3.0,11.0,,,5.0,2.0,4.0,11.0,3.0,4.0,2.0,52.0,308,7.0,2.0,0.64,0.7441860465116279,,,,,,0.5535055350553506,0.6938775510204082,0.6129032258064516,0.5415162454873647,0.6938775510204082,0.5277777777777778,0.5760869565217391,0.7327586206896551,0.5652173913043478,0.021660649819494584,,0.11439114391143912,0.14534883720930233,0.06976744186046512,,,20.512820512820515,0.3333333333333333,0.2962962962962963,,0.15028901734104047,0.08241758241758242,0.17647058823529413,0.08588957055214724,0.15852047556142668,0.08321579689703808,0.14516129032258066,0.06470588235294118,0.03684210526315789,0.07575757575757576,0.12903225806451613,0.11428571428571428,0.24427480916030533,0.12096774193548387,0.21212121212121213,0.0958904109589041,0.043478260869565216,0.2727272727272727,0.6209386281588448,0.6104651162790697,0.7142857142857143,0.6476190476190476,0.3104693140794224,0.45348837209302323,0.4875,0.5641025641025641,0.04693140794223827,0.46153846153846156,0.46153846153846156,1.0,0.007220216606498195,,,,0.01444043321299639,,,,0.8367346938775511,0.7073170731707317,0.27586206896551724,,,,,,,0.6111111111111112,0.7272727272727273,0.05555555555555555,,0.08333333333333333,,0.6425992779783394,,0.49462956204379566,0.5280374999999999,0.5056742424242424,0.18181818181818182,0.1853035143769968,0.22911051212938005,0.14016172506738545,3.370848708487085,35.949999999999996,0.19166148102053515,,5.0,,,,,,,True,
201147,1610612750,Corey Brewer,Corey Brewer,201147,MIN,41938.0,699,-64,1347,1351,271,439,181,2698,30,59,5.0,11.0,3.0,7.0,9.0,25,26.0,76.0,2.0,5.0,,,2.0,3.0,,9.0,,,,8.0,65,160,2.0,14.0,41.0,177,1492,8.0,18,,,9.0,25,10.0,22,2.0,11.0,11.0,37.0,74.0,56,3.0,3.0,8.0,4.0,5.0,,11.0,,32,12.0,44,8.0,4.0,21.0,6.0,5.0,100,7.0,26.0,,32.0,49,7.0,88,33,121,4.0,27.0,19.0,8.0,17.0,7.0,12.0,18,3.0,5.0,2.0,35,3.0,10.0,39,68,5.0,4.0,44,9.0,45.0,5.0,,22.0,3.0,9.0,,,7.0,1.0,1.0,9.0,5.0,,,37.0,271,5.0,3.0,0.5692307692307692,0.6065573770491803,0.5,0.14285714285714285,,0.18181818181818182,0.2,0.40625,0.4444444444444444,0.45454545454545453,0.39080459770114945,0.4444444444444444,0.3939393939393939,0.45618556701030927,0.5434782608695652,0.47435897435897434,0.08045977011494253,,0.06875,0.11864406779661017,0.12,0.013157894736842105,,14.651311580294305,0.4857142857142857,0.17073170731707318,,0.11342592592592593,0.049429657794676805,0.17582417582417584,0.05555555555555555,0.13192182410423453,0.05061349693251534,0.0446927374301676,0.05555555555555555,0.04864864864864865,0.06796116504854369,,0.09230769230769231,0.08,0.14356435643564355,0.17647058823529413,0.17391304347826086,0.04395604395604396,0.5555555555555556,0.3390804597701149,0.5084745762711864,0.5769230769230769,0.5,0.14367816091954022,0.36,0.4090909090909091,0.3333333333333333,0.4367816091954023,0.34210526315789475,0.3466666666666667,0.7307692307692307,0.028735632183908046,0.4,0.4,0.5,0.05172413793103448,,,,0.6111111111111112,0.45454545454545453,0.4,,,,,,,0.21212121212121213,0.42857142857142855,0.09090909090909091,0.6666666666666666,0.24242424242424243,,0.41954022988505746,,0.48230176470588226,0.5115,0.45169655172413786,0.11518324607329843,0.12429378531073447,0.14124293785310735,0.20903954802259886,10.243750000000002,33.98571428571428,0.2011878247958426,1.0,1.0,,,,,,,True,
2744,1610612750,Al Jefferson,Al Jefferson,2744,MIN,82221.0,1370,-140,2625,2593,558,905,343,5218,175,271,53.0,83.0,33.0,55.0,128.0,292,29.0,76.0,,,,,,,,4.0,,1.0,,4.0,332,639,,4.0,159.0,823,2978,85.0,142,,1.0,32.0,202,51.0,114,,4.0,40.0,142.0,360.0,304,,,86.0,1.0,3.0,,65.0,,37,17.0,54,14.0,3.0,24.0,6.0,7.0,125,25.0,122.0,3.0,55.0,192,35.0,282,150,432,18.0,32.0,17.0,15.0,36.0,1.0,14.0,27,5.0,22.0,11.0,63,6.0,11.0,67,109,12.0,6.0,164,4.0,215.0,29.0,,112.0,10.0,58.0,1.0,,45.0,2.0,11.0,59.0,36.0,1.0,4.0,142.0,558,15.0,8.0,0.5421686746987951,0.6228373702422145,,,,,,0.5195618153364632,0.5985915492957746,0.4473684210526316,0.5163297045101088,0.5944055944055944,0.4322033898305085,0.5591032608695652,0.6121212121212121,0.4896551724137931,0.006220839813374806,,0.10172143974960876,0.12915129151291513,0.07876712328767123,0.09210526315789473,,26.4920424403183,0.5714285714285714,0.4268292682926829,0.04225352112676056,0.23357664233576642,0.12828601472134596,0.16923076923076924,0.08928571428571429,0.2153443766346992,0.11941510966693746,0.18461538461538463,0.1,0.09803921568627451,0.09047619047619047,0.08571428571428572,0.23529411764705882,0.2318840579710145,0.23333333333333334,0.17903930131004367,0.14583333333333334,0.07468879668049792,0.6101694915254238,0.4214618973561431,0.6457564575645757,0.7415254237288136,0.5028571428571429,0.45412130637636083,0.4383561643835616,0.4758364312267658,0.5546875,0.1181959564541213,0.3815789473684211,0.42028985507246375,0.7241379310344828,,,,,0.006220839813374806,,,,0.5804195804195804,0.6385542168674698,0.1509433962264151,,,,0.006993006993006993,,,0.4661016949152542,0.6,,,0.03389830508474576,,0.4276827371695179,,0.46346357254290166,0.4952442148760331,0.4638349137931033,0.15426997245179064,0.15512465373961218,0.2454434993924666,0.17253948967193194,5.9469483568075105,45.95,0.21257142857142858,2.0,4.0,1.0,1.0,1.0,,,,True,
2060,1610612750,Marko Jaric,Marko Jaric,2060,MIN,64375.0,1073,-119,2035,2030,420,607,295,4065,33,73,3.0,9.0,9.0,16.0,6.0,23,43.0,90.0,10.0,23.0,1.0,2.0,,2.0,16.0,36.0,1.0,2.0,3.0,9.0,82,186,26.0,59.0,67.0,309,2252,9.0,26,2.0,4.0,7.0,31,19.0,43,3.0,11.0,25.0,72.0,70.0,94,66.0,12.0,6.0,1.0,35.0,16.0,13.0,,116,40.0,156,31.0,9.0,53.0,33.0,30.0,352,8.0,14.0,,36.0,58,4.0,98,22,120,2.0,43.0,30.0,13.0,32.0,8.0,20.0,35,1.0,12.0,13.0,67,4.0,13.0,37,100,,10.0,76,7.0,86.0,1.0,,31.0,11.0,14.0,,,10.0,,4.0,14.0,7.0,,3.0,72.0,420,20.0,10.0,0.4268292682926829,0.4430379746835443,0.8461538461538461,0.4406779661016949,0.5,0.2727272727272727,0.4482758620689655,0.44086021505376344,0.34615384615384615,0.4418604651162791,0.49387755102040815,0.4,0.4351851851851852,0.5383275261324042,0.44285714285714284,0.5217391304347826,0.24081632653061225,,0.06989247311827956,0.1232876712328767,0.08695652173913043,0.022222222222222223,,14.856902356902356,0.47761194029850745,0.06153846153846154,,0.09461663947797716,0.018518518518518517,0.12811387900355872,0.035398230088495575,0.10514541387024609,0.02240325865580448,0.01937984496124031,0.00411522633744856,0.03137254901960784,0.027777777777777776,0.06521739130434782,0.07329842931937172,0.06622516556291391,0.12546125461254612,0.10576923076923077,0.1917808219178082,0.01680672268907563,0.5,0.2979591836734694,0.4520547945205479,0.515625,0.30303030303030304,0.09387755102040816,0.2608695652173913,0.2857142857142857,,0.3673469387755102,0.4777777777777778,0.48863636363636365,0.5813953488372093,0.09387755102040816,0.43478260869565216,0.43478260869565216,1.0,0.1469387755102041,0.4444444444444444,0.4444444444444444,0.75,0.3,0.3333333333333333,,0.06666666666666667,0.5,1.0,0.06666666666666667,0.5,1.0,0.2962962962962963,0.5625,0.037037037037037035,,0.16666666666666666,0.3333333333333333,0.5387755102040817,0.45714285714285713,0.4981722222222221,0.44268043478260877,0.45899423076923074,0.11594202898550725,0.14351851851851852,0.10032362459546926,0.23300970873786409,10.325806451612907,25.491525423728813,0.20638820638820637,1.0,3.0,,,,1.0,1.0,0.016666666666666666,True,
