EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFtPoints,LongMidRangeAssists,LostBallTurnovers,Offensive Fouls Drawn,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChancePointsPct,SecondChanceAtRimFGA,Fg2aBlocked,OffThreePtRebounds,SecondChanceTurnovers,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,LongMidRangeFGM,Corner3Assists,AtRimAssists,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShortMidRangeFGA,SecondChanceFtPoints,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeFGM,Corner3FGA,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Steals,LostBallSteals,DefCorner3ReboundPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted2s,2pt And 1 Free Throw Trips,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,on,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,FTDefRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,BlockedShortMidRange,OffensiveGoaltends,3SecondViolations,SecondChanceFg2Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceCorner3FGA,PtsUnassisted3s,HeaveMakes,HeaveAttempts,FTOffRebounds,StepOutOfBoundsTurnovers,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1501,1610612746,Tim Thomas,Tim Thomas,1501,LAC,704.0,12,-2,20,23,15,11.0,3,43,1.0,1.0,3.0,1.0,2.0,1,1.0,3.0,2.0,5.0,23,1.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,15,1.0,0.3333333333333333,0.5,0.3333333333333333,0.375,0.75,0.5,0.75,0.75,25.0,1.0,0.125,0.16666666666666666,0.3333333333333333,0.18181818181818182,0.09090909090909091,0.2,0.3333333333333333,0.5,0.25,0.75,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,0.75,0.3333333333333333,0.46595000000000003,0.4196,0.45030000000000003,0.2,0.5,0.6,20.4,25.900000000000002,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,1610612746,Cuttino Mobley,Cuttino Mobley,1749,LAC,499.0,8,-13,16,17,16,14.0,3,33,,,2.0,,2.0,1,,2.0,,2.0,25,,,2.0,2.0,,2.0,,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,1.0,,,,2.0,16,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,15.0,,,,,,,,,,,0.6666666666666666,,,,0.6666666666666666,,1.0,,0.6212166666666666,,0.6212166666666666,,,1.0,,24.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,1610612746,Corey Maggette,Corey Maggette,1894,LAC,838.0,14,-4,23,27,15,11.0,3,50,3.0,2.0,2.0,1.0,1.0,4,2.0,2.0,2.0,10.0,29,,1.0,1.0,5.0,6.0,2.0,2.0,1.0,,1.0,,,2.0,,,,,,,2.0,1.0,2.0,2.0,,1.0,2.0,2.0,1.0,5.0,15,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.7142857142857143,0.625,0.3333333333333333,33.33333333333333,1.0,,,,,,,,,0.5,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,0.4784583333333334,,0.45603333333333335,0.14285714285714285,0.2,0.5,14.975,25.049999999999997,0.6521739130434783,1.0,1.0,,,1.0,,2.0,2.0,,1.0,1.0,0.25,,0.16666666666666666,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549,1610612746,Chris Kaman,Chris Kaman,2549,LAC,216.0,4,-5,7,8,7,7.0,1,15,,,,,,1,,,,,11,1.0,,,,,,,,,,,,,1.0,,,,2.0,2.0,1.0,,1.0,1.0,,1.0,,,,,7,,,,,,,,,,22.22222222222222,1.0,,1.0,,,0.5,,,,,,,,,,,1.0,,0.5907,,0.5907,,,,,,1.0,,1.0,,1.0,,,1.0,,1.0,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2857,1610612746,Andre Barrett,Andre Barrett,2857,LAC,1517.0,25,-17,48,50,28,20.0,7,98,2.0,1.0,3.0,1.0,2.0,2,1.0,3.0,1.0,6.0,61,,1.0,2.0,4.0,3.0,3.0,1.0,4.0,3.0,7.0,2.0,,17.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,28,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.5,0.5,0.6,12.280701754385966,1.0,0.06666666666666667,,,0.043478260869565216,,,,,0.4,0.6,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5,0.6,0.3333333333333333,0.48467000000000005,0.5376,0.5115833333333334,0.16666666666666666,0.3333333333333333,0.6666666666666666,18.0,25.100000000000005,0.5833333333333334,,,,,1.0,,1.0,2.0,,1.0,1.0,0.5,,,,,,,,,1.0,,1.0,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,2.0,0.14285714285714285,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694,1610612746,Josh Powell,Josh Powell,2694,LAC,1319.0,22,-11,42,43,22,13.0,6,85,,,,,,1,,,5.0,5.0,50,,,,2.0,,,,,,,,,,1.0,1.0,4.0,5.0,2.0,7.0,1.0,,3.0,3.0,,1.0,3.0,6.0,3.0,2.0,22,,,,,,,0.625,1.0,,14.285714285714286,0.3333333333333333,0.26666666666666666,0.0625,0.14285714285714285,0.22727272727272727,0.09523809523809523,0.09090909090909091,0.3333333333333333,0.2,,,,,,,,,,0.368,,,0.75,0.75,0.4,12.5,,0.5238095238095238,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,1.0,,,,1.0,,,,0.4,,,1.0,,,,0.2,,0.25,,,,,0.14285714285714285,,,,1.0,2.0,2.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201154,1610612746,Al Thornton,Al Thornton,201154,LAC,1180.0,20,-8,38,38,18,9.0,6,76,4.0,,,,,7,,1.0,1.0,7.0,44,1.0,,,5.0,,,,1.0,,1.0,,,2.0,,,2.0,2.0,1.0,3.0,,,2.0,,1.0,2.0,3.0,2.0,,5.0,18,,,,,0.375,0.6666666666666666,0.3888888888888889,0.625,0.125,24.444444444444443,,0.14285714285714285,,,0.09523809523809523,0.05263157894736842,,0.16666666666666666,,0.5,,,,,,,0.125,,0.40445625,0.3729,0.38633333333333336,,,0.7142857142857143,17.32857142857143,23.7,0.47368421052631576,,,,,3.0,2.0,3.0,6.0,,1.0,1.0,0.42857142857142855,0.6666666666666666,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,0.25,,0.3333333333333333,,2.0,,1.0,0.16666666666666666,0.5,0.5,1.0,3.0,,2.0,,1.0,,0.375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.125,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2624,1610612746,Quinton Ross,Quinton Ross,2624,LAC,459.0,8,-14,17,16,9,9.0,2,33,3.0,,1.0,,1.0,3,,1.0,,2.0,21,1.0,,1.0,2.0,,1.0,,,,,,,,,3.0,,3.0,,3.0,,,,,1.0,1.0,,,,2.0,9,,,,,0.25,0.3333333333333333,0.25,0.3333333333333333,0.25,21.05263157894737,,,,1.0,0.5,,,,1.0,0.75,0.25,,,,0.3333333333333333,,0.25,,0.399275,0.3535,0.4021666666666666,,,1.0,20.8,24.9,0.5294117647058824,,,,,1.0,1.0,2.0,2.0,,1.0,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2424,1610612746,Dan Dickau,Dan Dickau,2424,LAC,354.0,6,-1,11,11,4,,2,22,1.0,,,,,2,1.0,1.0,,5.0,17,,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,4,1.0,1.0,1.0,1.0,0.8333333333333334,1.5,0.8333333333333334,1.5,0.3333333333333333,21.428571428571427,,,,,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,,0.43183333333333335,,0.5655,0.3333333333333333,0.5,0.6,12.35,23.3,0.36363636363636365,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,1.0,1.0,,0.3333333333333333,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201174,1610612746,Nick Fazekas,Nick Fazekas,201174,LAC,499.0,8,-10,18,17,6,6.0,2,35,1.0,,,,,4,,,,2.0,24,1.0,,,2.0,,,,1.0,,1.0,,,2.0,,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,,2.0,6,,,,,0.25,0.5,0.25,0.5,,23.80952380952381,1.0,,,0.25,0.1111111111111111,0.1111111111111111,,,0.3333333333333333,0.25,,,,,,,0.5,,0.583925,,0.56225,,,1.0,6.65,,0.3333333333333333,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,0.25,0.5,0.5,0.5,1.0,1.0,0.5,1.0,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,0.25,0.5,0.5,,1.0,1.0,,,,,,,,1.0,,,,,,0.25,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
