EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGA,Clear Path Fouls,SecondChanceCorner3Frequency,LongMidRangePctBlocked,SecondChanceCorner3FGM,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,on,OffensiveGoaltends,Blocked3s,BlockedArc3,BlockedCorner3
2567,1610612753,Brian Cook,Brian Cook,2567,ORL,9421.0,157,-10.0,281,279,39,51,22,560,5,10,1.0,3.0,,,2.0,8,14.0,13,32,6.0,71,295,1.0,3.0,,5.0,1.0,2.0,,8.0,18,8.0,2.0,4.0,3.0,4.0,7.0,3.0,1.0,2.0,1.0,,18.0,,4.0,,3.0,24.0,2.0,29.0,4.0,33.0,,,,,6.0,2.0,4.0,6,,2.0,,2.0,12,2.0,,16.0,29,4.0,1.0,7,1.0,1.0,8.0,,4.0,,2.0,1.0,1.0,2.0,1.0,,,1.0,8.0,39,,,0.6923076923076923,0.75,0.40625,0.3333333333333333,0.5,0.5416666666666666,0.625,0.8,0.5546875,0.625,0.8,0.125,0.4,,24.7557003257329,0.5,0.2,,0.19047619047619047,0.041666666666666664,0.1,,0.17307692307692307,0.030534351145038167,,0.11538461538461539,0.03125,,,0.15384615384615385,0.1724137931034483,0.22413793103448276,0.08,0.2,,0.5,0.16666666666666666,0.5,0.8333333333333334,0.8,0.13333333333333333,0.25,0.25,,0.23333333333333334,0.75,0.3333333333333333,,,,0.6333333333333333,0.4840375,0.5734250000000001,0.5171100000000001,0.0625,0.1111111111111111,0.07042253521126761,0.11267605633802817,10.75625,0.1387900355871886,6.0,,,13.0,28.0,1.0,2.0,3.0,13.0,28.0,1.0,2.0,3.0,36.0,28.0,13.0,,0.9230769230769231,0.4642857142857143,0.6666666666666666,0.4642857142857143,0.4666666666666667,0.42857142857142855,0.42857142857142855,0.8333333333333334,,0.4666666666666667,0.4642857142857143,0.4642857142857143,0.9230769230769231,0.25,,0.6,0.6666666666666666,0.4642857142857143,25.807142857142857,,,1.0,1.0,3.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,True,,,,
2772,1610612753,Trevor Ariza,Trevor Ariza,2772,ORL,1883.0,31,-26.0,62,61,30,31,10,123,3,5,1.0,2.0,2.0,4.0,,2,1.0,3,8,3.0,9,63,1.0,2.0,,2.0,2.0,5.0,,4.0,4,2.0,2.0,,1.0,,1.0,,,,1.0,,2.0,2.0,2.0,,,3.0,1.0,4.0,4.0,8.0,,1.0,,1.0,1.0,,,1,,1.0,,,2,,1.0,1.0,3,1.0,1.0,3,1.0,,6.0,,2.0,1.0,,,,,,,,,4.0,30,1.0,1.0,0.6666666666666666,1.0,0.375,0.5,0.4,0.3333333333333333,0.5,0.4,0.375,0.5,0.3333333333333333,,,,18.91891891891892,0.5,0.25,,0.125,0.08,,0.16666666666666666,0.11538461538461539,0.10810810810810811,0.1111111111111111,,0.08333333333333333,0.125,0.25,,0.16666666666666666,0.2222222222222222,,,,,0.5555555555555556,0.6,0.6,0.6666666666666666,0.2222222222222222,,,,0.1111111111111111,1.0,0.5,,0.8,0.5,0.6666666666666666,0.5406055555555556,0.3833,0.58304,0.18181818181818182,0.2,0.2222222222222222,0.4444444444444444,5.0625,0.4838709677419355,,1.0,,,,,,,,1.0,,,,,,,,,,,,0.1111111111111111,,,,0.1111111111111111,,,,,,,,,,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2730,1610612753,Dwight Howard,Dwight Howard,2730,ORL,502.0,8,-1.0,16,19,9,11,2,35,2,3,,1.0,1.0,1.0,,2,,2,5,2.0,6,20,,1.0,2.0,2.0,1.0,1.0,2.0,4.0,4,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,4.0,2.0,6.0,,,,,,,,1,,,,1.0,1,,1.0,1.0,1,,,1,,,2.0,,1.0,,1.0,,1.0,1.0,,,,,4.0,9,,,1.0,1.0,0.4,,1.0,0.4,,1.0,0.5,0.5,1.0,,,,36.8421052631579,,1.0,,0.25,0.16666666666666666,0.25,1.0,0.25,0.2857142857142857,0.3333333333333333,,,1.0,,,0.5,,,0.5,,,0.6,0.6666666666666666,0.6666666666666666,1.0,0.4,,,,,1.0,,,1.0,1.0,0.6,0.52258,0.5842,0.5782,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.6666666666666666,1.8,0.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
200788,1610612753,James Augustine,James Augustine,200788,ORL,2399.0,40,-11.0,76,79,45,47,17,155,4,6,1.0,2.0,4.0,6.0,1.0,2,1.0,5,9,2.0,12,77,1.0,2.0,,2.0,5.0,8.0,2.0,12.0,8,2.0,2.0,1.0,1.0,,1.0,,,1.0,,,2.0,1.0,4.0,,1.0,2.0,1.0,4.0,5.0,9.0,,2.0,1.0,1.0,1.0,,1.0,2,,,,1.0,3,1.0,2.0,3.0,4,,,4,2.0,,4.0,2.0,2.0,1.0,,,,,,,,,12.0,45,1.0,1.0,0.8,1.0,0.5555555555555556,0.5,0.625,0.5555555555555556,0.5,0.625,0.6,0.5,0.6666666666666666,0.1111111111111111,0.16666666666666666,,13.541666666666668,0.3333333333333333,0.3333333333333333,,0.08333333333333333,0.12121212121212122,0.125,0.09090909090909091,0.09375,0.11363636363636363,0.07142857142857142,0.16666666666666666,0.15384615384615385,0.125,,,0.25,,,0.5,,,0.6666666666666666,0.6666666666666666,0.8,0.75,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,1.0,0.5,,0.75,0.6666666666666666,0.6666666666666666,0.5244666666666666,0.66035,0.5450999999999999,0.2222222222222222,0.2222222222222222,0.16666666666666666,1.0,5.155555555555556,0.5921052631578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101162,1610612753,Marcin Gortat,Marcin Gortat,101162,ORL,2440.0,41,,77,76,30,19,12,153,7,11,1.0,5.0,2.0,4.0,1.0,5,1.0,8,17,2.0,18,81,2.0,7.0,1.0,5.0,3.0,7.0,,6.0,10,6.0,2.0,1.0,2.0,,2.0,,,1.0,,1.0,4.0,4.0,4.0,,3.0,3.0,2.0,8.0,8.0,16.0,,1.0,1.0,,,,,2,,,,2.0,2,,1.0,3.0,4,,,5,,2.0,3.0,1.0,2.0,,1.0,1.0,,1.0,1.0,,,,6.0,30,,,0.625,0.7142857142857143,0.47058823529411764,0.2857142857142857,0.42857142857142855,0.47058823529411764,0.2857142857142857,0.42857142857142855,0.5,0.3125,0.42857142857142855,0.058823529411764705,0.09090909090909091,,21.05263157894737,,0.4,,0.13636363636363635,0.17391304347826086,0.42857142857142855,0.23529411764705882,0.20689655172413793,0.2,0.3333333333333333,,0.14285714285714285,0.16666666666666666,0.4,0.16666666666666666,0.1111111111111111,0.14285714285714285,0.42857142857142855,,,1.0,0.6470588235294118,0.6363636363636364,0.7,0.7142857142857143,0.29411764705882354,0.2,0.2,,0.058823529411764705,0.7142857142857143,0.2,,0.5714285714285714,0.5,0.6470588235294118,0.5260705882352941,0.5111749999999999,0.4920285714285714,0.1111111111111111,0.1111111111111111,0.2777777777777778,0.3333333333333333,3.929411764705882,0.38961038961038963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,10406.0,173,20.0,335,327,146,124,43,662,3,3,,,,,1.0,5,18.0,12,26,1.0,43,313,1.0,4.0,,5.0,1.0,6.0,1.0,18.0,18,6.0,,3.0,5.0,3.0,8.0,2.0,1.0,1.0,1.0,3.0,19.0,3.0,3.0,,2.0,12.0,2.0,16.0,6.0,22.0,,5.0,2.0,3.0,3.0,1.0,3.0,8,2.0,,,1.0,11,3.0,3.0,12.0,19,1.0,2.0,5,,4.0,2.0,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,18.0,146,4.0,,0.75,0.75,0.46153846153846156,0.25,0.16666666666666666,0.38181818181818183,0.5,0.3541666666666667,0.38392857142857145,0.5,0.36,0.11538461538461539,,0.4,17.357512953367877,0.2727272727272727,0.11764705882352941,,0.0916030534351145,0.02857142857142857,0.05,0.04838709677419355,0.08187134502923976,0.03592814371257485,0.02631578947368421,,0.05128205128205128,0.045454545454545456,0.05555555555555555,0.09090909090909091,0.10810810810810811,0.08196721311475409,0.03125,0.125,,1.0,0.05454545454545454,1.0,1.0,1.0,0.09090909090909091,0.2,0.3333333333333333,,0.32727272727272727,,,,,,0.5818181818181818,0.4748027272727273,0.37976666666666664,0.4836020833333334,0.017857142857142856,0.037037037037037035,0.11627906976744186,0.4186046511627907,14.561538461538463,0.43582089552238806,8.0,6.0,4.0,4.0,23.0,1.0,3.0,14.0,6.0,29.0,1.0,5.0,18.0,18.0,23.0,4.0,,1.0,0.20689655172413793,0.2777777777777778,0.20689655172413793,0.5272727272727272,0.4444444444444444,0.47058823529411764,0.75,0.10909090909090909,0.41818181818181815,0.17391304347826086,0.17391304347826086,1.0,0.2,0.16666666666666666,0.5833333333333334,0.21428571428571427,0.17391304347826086,24.56206896551724,2.0,2.0,1.0,1.0,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,,,,,,,,0.05555555555555555,,,,,,False,1.0,,,
1740,1610612753,Rashard Lewis,Rashard Lewis,1740,ORL,154890.0,2582,415.0,5063,5034,1467,1101,511,10097,114,180,18.0,34.0,23.0,42.0,78.0,182,109.0,244,471,190.0,1260,5344,27.0,54.0,28.0,136.0,56.0,119.0,74.0,354.0,230,258.0,22.0,32.0,114.0,64.0,178.0,37.0,27.0,78.0,22.0,14.0,420.0,31.0,44.0,5.0,47.0,214.0,16.0,277.0,80.0,357.0,21.0,79.0,62.0,17.0,61.0,15.0,42.0,55,6.0,19.0,,15.0,116,6.0,21.0,99.0,186,10.0,17.0,183,11.0,11.0,227.0,23.0,78.0,26.0,33.0,29.0,2.0,34.0,15.0,1.0,,5.0,354.0,1467,16.0,26.0,0.4713114754098361,0.49356223175965663,0.5180467091295117,0.5,0.47058823529411764,0.5655391120507399,0.6585365853658537,0.5303030303030303,0.6007751937984496,0.7127659574468085,0.5759075907590759,0.06794055201698514,0.1,0.07692307692307693,20.361830436324936,0.5258620689655172,0.11267605633802817,0.022026431718061675,0.11486849168008588,0.03413498836307215,0.07807308970099668,0.03785103785103785,0.10588235294117647,0.03557874762808349,0.03578528827037773,0.022675736961451247,0.0463768115942029,0.024390243902439025,0.06293706293706294,0.13654618473895583,0.11811023622047244,0.10035005834305717,0.08333333333333333,0.06164383561643835,0.04468085106382979,0.4411764705882353,0.19027484143763213,0.6333333333333333,0.7037037037037037,0.5614035087719298,0.19238900634249473,0.42857142857142855,0.4642857142857143,0.2564102564102564,0.11522198731501057,0.4146341463414634,0.5294117647058824,0.16666666666666666,0.1590909090909091,0.5476190476190477,0.6923890063424947,0.5172911111111111,0.5161441666666667,0.5040895833333334,0.08449304174950298,0.1482889733840304,0.10793650793650794,0.28095238095238095,7.801910828025478,0.28974916057673317,52.0,140.0,49.0,132.0,335.0,15.0,33.0,96.0,194.0,475.0,28.0,56.0,145.0,543.0,334.0,132.0,25.0,0.9329896907216495,0.40842105263157896,0.38620689655172413,0.4092827004219409,0.5021141649048626,0.47706422018348627,0.47706422018348627,0.5961538461538461,0.14799154334038056,0.35412262156448204,0.3940298507462687,0.3963963963963964,0.9015151515151515,0.18292682926829268,0.1856060606060606,0.36363636363636365,0.34375,0.39520958083832336,24.86,62.0,23.0,10.0,18.0,39.0,1.0,2.0,7.0,0.6428571428571429,0.44285714285714284,0.4492753623188406,1.0,0.6666666666666666,0.9,0.46938775510204084,0.014583333333333334,4.0,0.008421052631578947,0.005970149253731343,13.0,,0.15853658536585366,,8.0,0.014285714285714285,0.6153846153846154,1.0,2.0,False,,1.0,1.0,
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,11083.0,185,45.0,375,368,177,176,51,743,7,11,,,4.0,6.0,4.0,9,27.0,22,47,19.0,108,412,2.0,3.0,,4.0,14.0,24.0,18.0,67.0,26,18.0,,3.0,5.0,5.0,10.0,3.0,2.0,3.0,,2.0,25.0,1.0,,,6.0,8.0,1.0,15.0,1.0,16.0,,1.0,1.0,,5.0,1.0,4.0,2,,1.0,,1.0,7,1.0,2.0,10.0,18,1.0,,12,1.0,,24.0,,5.0,4.0,,,,,,,,,67.0,177,3.0,3.0,0.5909090909090909,0.5909090909090909,0.46808510638297873,0.6666666666666666,0.5833333333333334,0.5493827160493827,0.5,0.6125,0.5815217391304348,0.5,0.67,0.06382978723404255,,0.2222222222222222,22.27272727272727,0.7142857142857143,0.05,,0.07142857142857142,,0.13953488372093023,0.013157894736842105,0.09032258064516129,0.005649717514124294,,,,,0.038461538461538464,,0.1282051282051282,0.06976744186046512,0.14705882352941177,0.1111111111111111,,,0.13580246913580246,0.6363636363636364,0.6363636363636364,0.42857142857142855,0.1111111111111111,0.4444444444444444,0.5714285714285714,,0.3333333333333333,,,,0.15,0.6666666666666666,0.5555555555555556,0.4752141975308644,0.3637666666666666,0.46739125000000004,0.07954545454545454,0.09615384615384616,0.037037037037037035,0.6203703703703703,12.427659574468086,0.472,11.0,11.0,7.0,10.0,23.0,1.0,5.0,9.0,15.0,34.0,1.0,7.0,16.0,36.0,23.0,10.0,1.0,0.8,0.4411764705882353,0.4375,0.4411764705882353,0.41975308641975306,0.4074074074074074,0.4230769230769231,0.9090909090909091,0.13580246913580246,0.2839506172839506,0.43478260869565216,0.45454545454545453,0.8,0.25,0.175,0.225,0.5555555555555556,0.43478260869565216,24.382352941176467,5.0,2.0,,,9.0,,,2.0,,0.45454545454545453,0.5,0.8,,,0.2857142857142857,0.05555555555555555,2.0,0.058823529411764705,0.043478260869565216,,,,0.037037037037037035,,0.09090909090909091,,,,False,,,,
2039,1610612753,Keyon Dooling,Keyon Dooling,2039,ORL,53105.0,885,104.0,1729,1740,754,652,174,3469,46,84,3.0,7.0,13.0,29.0,24.0,50,96.0,114,230,107.0,380,1821,6.0,15.0,3.0,15.0,41.0,93.0,59.0,159.0,48,180.0,,17.0,47.0,39.0,86.0,23.0,16.0,29.0,9.0,9.0,211.0,1.0,4.0,,19.0,44.0,2.0,65.0,5.0,70.0,2.0,20.0,9.0,11.0,18.0,6.0,12.0,20,4.0,6.0,,1.0,38,1.0,19.0,26.0,97,2.0,8.0,92,1.0,10.0,124.0,11.0,43.0,18.0,3.0,1.0,,3.0,,,,1.0,159.0,754,23.0,17.0,0.21052631578947367,0.21052631578947367,0.4956521739130435,0.4,0.44086021505376344,0.503690036900369,0.375,0.45045045045045046,0.5760869565217391,0.4117647058823529,0.549645390070922,0.07391304347826087,0.13095238095238096,0.08,18.649350649350648,0.47368421052631576,0.029850746268656716,,0.07321131447587355,0.00881057268722467,0.08333333333333333,0.004347826086956522,0.07599517490952955,0.007309941520467836,0.011834319526627219,0.013793103448275862,,0.00641025641025641,,0.05625,0.05813953488372093,0.09293680297397769,0.08187134502923976,0.08771929824561403,0.017241379310344827,,0.30996309963099633,0.5476190476190477,0.6301369863013698,0.30434782608695654,0.18450184501845018,0.48,0.5217391304347826,0.125,0.35424354243542433,0.4375,0.42857142857142855,,0.26126126126126126,0.4482758620689655,0.4612546125461255,0.4692596654275094,0.49350357142857143,0.44156284403669727,0.14473684210526316,0.16412213740458015,0.039473684210526314,0.41842105263157897,9.659565217391306,0.43609022556390975,44.0,13.0,3.0,8.0,28.0,1.0,4.0,15.0,15.0,41.0,1.0,6.0,18.0,33.0,28.0,8.0,10.0,0.7333333333333333,0.36585365853658536,0.3333333333333333,0.36585365853658536,0.15129151291512916,0.4583333333333333,0.46808510638297873,0.1590909090909091,0.04797047970479705,0.1033210332103321,0.2857142857142857,0.2962962962962963,0.5,0.0625,0.02702702702702703,0.13513513513513514,0.26666666666666666,0.2857142857142857,25.629268292682926,7.0,2.0,,,12.0,,,1.0,,0.5384615384615384,0.5833333333333334,1.0,,,0.6666666666666666,0.023809523809523808,2.0,0.04878048780487805,0.03571428571428571,,,,0.020833333333333332,,0.07692307692307693,,,2.0,False,,,,
200788,1610612753,James Augustine,James Augustine,200788,ORL,6529.0,109,20.0,220,212,98,107,26,432,10,17,4.0,8.0,5.0,8.0,1.0,2,6.0,13,25,2.0,28,217,4.0,8.0,,8.0,5.0,9.0,,10.0,16,10.0,8.0,2.0,,1.0,1.0,1.0,,,,,3.0,3.0,7.0,1.0,2.0,6.0,2.0,10.0,11.0,21.0,1.0,3.0,1.0,2.0,2.0,,2.0,1,,,,1.0,3,,1.0,7.0,14,3.0,,4,1.0,,4.0,,2.0,,2.0,1.0,1.0,2.0,2.0,,,,10.0,98,4.0,,0.6153846153846154,0.8888888888888888,0.52,0.5,0.5555555555555556,0.52,0.5,0.5555555555555556,0.5185185185185185,0.5,0.5555555555555556,0.08,0.11764705882352941,,11.904761904761905,0.6666666666666666,0.15384615384615385,0.16666666666666666,0.08695652173913043,0.11290322580645161,0.1111111111111111,0.09090909090909091,0.09195402298850575,0.10526315789473684,0.19047619047619047,0.13333333333333333,0.038461538461538464,0.08333333333333333,0.1111111111111111,0.21052631578947367,0.05555555555555555,0.03125,0.13333333333333333,,0.1,1.0,0.68,0.5882352941176471,0.6666666666666666,0.6,0.08,0.5,0.5,,0.24,1.0,0.5,,0.8888888888888888,0.625,0.68,0.52402,0.5365333333333334,0.5398000000000001,0.07407407407407407,0.07407407407407407,0.2857142857142857,0.35714285714285715,4.731999999999999,0.44545454545454544,2.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,148532.0,2476,394.0,4875,4842,1525,1124,477,9717,187,303,21.0,29.0,60.0,97.0,56.0,135,157.0,305,595,264.0,1270,5203,27.0,48.0,23.0,104.0,98.0,187.0,125.0,468.0,164,446.0,26.0,28.0,216.0,127.0,343.0,51.0,76.0,164.0,26.0,26.0,813.0,26.0,33.0,6.0,65.0,215.0,31.0,311.0,65.0,376.0,15.0,65.0,32.0,33.0,119.0,35.0,78.0,87,10.0,41.0,1.0,20.0,206,17.0,67.0,98.0,201,11.0,12.0,228,6.0,8.0,320.0,27.0,141.0,31.0,18.0,10.0,6.0,18.0,5.0,,,4.0,468.0,1525,32.0,29.0,0.26885245901639343,0.2808219178082192,0.5126050420168067,0.5625,0.5240641711229946,0.538543897216274,0.5625,0.5410094637223974,0.5871177015755329,0.6046511627906976,0.6020671834625323,0.047058823529411764,0.06930693069306931,0.044444444444444446,23.739146499168665,0.5776699029126213,0.20945945945945946,0.026785714285714284,0.11951083935519734,0.02736318407960199,0.11669658886894076,0.033942558746736295,0.11884550084889643,0.029918864097363083,0.039735099337748346,0.02122641509433962,0.0182370820668693,0.03413654618473896,0.033582089552238806,0.08333333333333333,0.11287128712871287,0.14588528678304238,0.11190476190476191,0.13138686131386862,0.033185840707964605,0.2777777777777778,0.32441113490364026,0.6171617161716172,0.6631205673758865,0.2994652406417112,0.14453961456102785,0.4148148148148148,0.43410852713178294,0.14285714285714285,0.16809421841541755,0.4027777777777778,0.7241379310344828,0.14285714285714285,0.305993690851735,0.6185567010309279,0.6873661670235546,0.5078609257265877,0.5073215686274509,0.4915661341853035,0.13454198473282442,0.19887165021156558,0.08188976377952756,0.36850393700787404,7.116974789915967,0.3128205128205128,62.0,65.0,22.0,103.0,274.0,20.0,41.0,108.0,132.0,339.0,24.0,49.0,130.0,312.0,271.0,103.0,3.0,0.7878787878787878,0.3893805309734513,0.3769230769230769,0.39285714285714285,0.36295503211991437,0.39490445859872614,0.3974358974358974,0.2903225806451613,0.069593147751606,0.29336188436830835,0.3759124087591241,0.3772893772893773,0.7378640776699029,0.2777777777777778,0.0694006309148265,0.34069400630914826,0.37962962962962965,0.3800738007380074,25.541887905604728,29.0,8.0,8.0,9.0,84.0,3.0,,,0.375,0.4461538461538462,0.4461538461538462,0.9655172413793104,0.4,1.0,0.36363636363636365,,1.0,0.0029498525073746312,0.0036496350364963502,4.0,1.0,0.05555555555555555,0.006369426751592357,1.0,,0.25,,2.0,False,,,,
2230,1610612753,Maurice Evans,Maurice Evans,2230,ORL,84759.0,1413,119.0,2722,2714,749,567,298,5436,120,190,30.0,56.0,24.0,40.0,17.0,38,39.0,150,267,35.0,539,2996,33.0,63.0,5.0,74.0,30.0,60.0,7.0,121.0,208,92.0,34.0,36.0,51.0,14.0,65.0,10.0,4.0,32.0,14.0,5.0,144.0,21.0,47.0,1.0,29.0,72.0,4.0,105.0,69.0,174.0,13.0,33.0,15.0,18.0,20.0,1.0,9.0,13,1.0,11.0,3.0,2.0,33,1.0,9.0,51.0,119,7.0,4.0,47,2.0,4.0,51.0,8.0,26.0,3.0,8.0,4.0,2.0,8.0,6.0,,,2.0,121.0,749,21.0,3.0,0.6933333333333334,0.7819548872180451,0.5617977528089888,0.5238095238095238,0.5,0.5833333333333334,0.5149253731343284,0.5588235294117647,0.5949227373068433,0.5362318840579711,0.5654205607476636,0.1348314606741573,0.1631578947368421,0.10526315789473684,15.887544949329847,0.6060606060606061,0.05405405405405406,0.008130081300813009,0.07258064516129033,0.0649171270718232,0.09797297297297297,0.05263157894736842,0.07841614906832298,0.060552092609082814,0.07720588235294118,0.0625,0.05102040816326531,0.060240963855421686,0.04,0.03225806451612903,0.0684931506849315,0.09734513274336283,0.09090909090909091,0.11494252873563218,0.07602339181286549,0.75,0.4398148148148148,0.631578947368421,0.7547169811320755,0.7166666666666667,0.08796296296296297,0.4473684210526316,0.5,0.5882352941176471,0.09027777777777778,0.835820895522388,0.5357142857142857,0.3333333333333333,0.39215686274509803,0.6,0.8217592592592593,0.5650920138888887,0.5517124999999999,0.5387240196078433,0.06,0.0912280701754386,0.137291280148423,0.22448979591836735,3.9876404494382016,0.275165319617928,13.0,142.0,34.0,6.0,23.0,,2.0,8.0,68.0,165.0,4.0,18.0,42.0,186.0,23.0,6.0,,0.9117647058823529,0.4121212121212121,0.42857142857142855,0.4121212121212121,0.3819444444444444,0.3333333333333333,0.34210526315789475,0.6153846153846154,0.3287037037037037,0.05324074074074074,0.2608695652173913,0.2608695652173913,1.0,,0.3333333333333333,0.0784313725490196,0.25,0.2608695652173913,23.827878787878788,62.0,16.0,,1.0,18.0,,1.0,1.0,0.25,0.43661971830985913,0.43661971830985913,0.9032258064516129,,,0.47058823529411764,0.006060606060606061,,,,4.0,,0.05970149253731343,0.02564102564102564,1.0,,0.25,,2.0,False,,,,
