EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,PtsPutbacks,BlockedAtRim,BlockedLongMidRange,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,SecondChanceFg2Pct,OffCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,HeaveAttempts,Fg3aBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,3SecondViolations,3pt And 1 Free Throw Trips,on,BlockedCorner3,HeaveMakes
101126,1610612752,Nate Robinson,Nate Robinson,101126,NYK,32456.0,541,-102,1014,1001,218.0,245.0,140.0,2015,20.0,46.0,2.0,6.0,12.0,4.0,18.0,30.0,63.0,8.0,20.0,3.0,2.0,4.0,19.0,56.0,5.0,7.0,3.0,13.0,54.0,127.0,27.0,76.0,27.0,216.0,1161,6.0,5.0,10.0,15.0,12.0,30.0,5.0,17.0,10.0,49.0,32.0,76.0,66.0,15.0,56.0,19.0,12.0,53.0,11.0,64.0,9.0,2.0,29.0,9.0,15.0,139.0,4.0,10.0,2.0,19.0,35.0,1.0,55.0,16.0,71.0,3.0,15.0,8.0,7.0,19.0,4.0,16.0,9.0,3.0,3.0,1.0,28.0,1.0,3.0,22.0,49.0,5.0,1.0,35.0,2.0,7.0,39.0,2.0,1.0,16.0,4.0,1.0,1.0,1.0,49.0,218.0,5.0,3.0,0.2962962962962963,0.2962962962962963,0.8148148148148148,0.35526315789473684,0.5,0.29411764705882354,0.35526315789473684,0.4251968503937008,0.4,0.46551724137931033,0.46875,0.4148936170212766,0.48868778280542985,0.46875,0.44545454545454544,0.37438423645320196,0.09448818897637795,0.15217391304347827,0.1111111111111111,0.047619047619047616,21.300256629597946,0.6785714285714286,0.030303030303030304,0.04878048780487805,0.10204081632653061,0.028985507246376812,0.1623931623931624,0.03636363636363636,0.11739130434782609,0.03076923076923077,0.01639344262295082,0.03669724770642202,0.03508771929824561,0.04819277108433735,0.046296296296296294,0.075,0.15483870967741936,0.175,0.13513513513513514,0.02830188679245283,0.22660098522167488,0.43478260869565216,0.5128205128205128,0.15,0.08866995073891626,0.2222222222222222,0.25,0.3103448275862069,0.47619047619047616,0.5,0.43333333333333335,0.09852216748768473,0.4,0.4,1.0,0.27586206896551724,0.3392857142857143,0.3392857142857143,0.7368421052631579,0.125,0.1875,0.4375,0.7142857142857143,1.0,0.2553191489361702,0.5,0.0851063829787234,0.5,0.2765957446808511,0.23076923076923078,0.6009852216748769,0.3392857142857143,0.4928394088669949,0.4680583333333333,0.46540638297872344,0.07373271889400922,0.11347517730496454,0.06944444444444445,0.22685185185185186,10.459055118110236,25.167105263157893,0.21499013806706113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101135,1610612752,David Lee,David Lee,101135,NYK,31588.0,526,-109,982,976,228.0,298.0,132.0,1958,57.0,99.0,30.0,6.0,19.0,6.0,25.0,4.0,19.0,,,,,,,,,,,,67.0,143.0,,,43.0,177.0,1126,32.0,,,39.0,7.0,27.0,,,9.0,23.0,80.0,54.0,,,,,21.0,14.0,9.0,23.0,7.0,2.0,11.0,2.0,1.0,55.0,13.0,33.0,1.0,30.0,63.0,25.0,118.0,47.0,165.0,2.0,10.0,8.0,2.0,18.0,3.0,14.0,10.0,2.0,4.0,1.0,28.0,3.0,10.0,34.0,57.0,7.0,1.0,37.0,3.0,1.0,49.0,5.0,,25.0,2.0,8.0,,8.0,23.0,228.0,4.0,2.0,0.5970149253731343,0.7017543859649122,,,,,,0.46853146853146854,0.25925925925925924,0.46853146853146854,0.46875,0.25925925925925924,0.5363636363636364,0.527027027027027,0.359375,,0.14685314685314685,0.1414141414141414,0.28,,16.97449428320141,0.6428571428571429,0.5952380952380952,0.023809523809523808,0.19090909090909092,0.09510086455331412,0.22900763358778625,0.1368421052631579,0.2017353579175705,0.10407239819004525,0.087248322147651,0.08823529411764706,0.11458333333333333,0.14473684210526316,0.19491525423728814,0.19230769230769232,0.1865671641791045,0.1956521739130435,0.3076923076923077,0.037037037037037035,0.6923076923076923,0.5757575757575758,0.6705882352941176,0.6140350877192983,0.17482517482517482,0.24,0.3333333333333333,0.13286713286713286,0.21052631578947367,0.21052631578947367,0.5,,,,,,,,,0.9375,,,,,0.7037037037037037,0.3157894736842105,,,,,0.6923076923076923,,0.5193839160839161,0.5474166666666668,0.5186,0.15337423312883436,0.15337423312883436,0.22033898305084745,0.12994350282485875,3.8909090909090907,,0.23217922606924643,15.0,15.0,9.0,20.0,7.0,1.0,3.0,1.0,1.0,0.46875,0.10526315789473684,0.375,0.5,0.5,0.26666666666666666,,,,,,,,,,,,,,,,,True,,
200764,1610612752,Renaldo Balkman,Renaldo Balkman,200764,NYK,14276.0,238,-24,433,429,89.0,77.0,66.0,862,17.0,36.0,13.0,,2.0,,1.0,2.0,9.0,,2.0,,,,,2.0,,,,1.0,19.0,46.0,,4.0,11.0,49.0,473,13.0,,,11.0,,3.0,,1.0,2.0,2.0,20.0,18.0,,,2.0,,6.0,6.0,4.0,10.0,3.0,1.0,6.0,,,24.0,3.0,19.0,,9.0,24.0,3.0,36.0,22.0,58.0,7.0,6.0,6.0,,3.0,,3.0,11.0,2.0,,1.0,14.0,1.0,2.0,16.0,34.0,,5.0,21.0,1.0,4.0,24.0,2.0,,11.0,2.0,5.0,2.0,7.0,2.0,89.0,2.0,1.0,0.5263157894736842,0.6666666666666666,,,,,,0.41304347826086957,,0.38,0.38461538461538464,,0.4016393442622951,0.36666666666666664,0.2,0.08,0.13043478260869565,0.16666666666666666,,,14.42495126705653,0.21428571428571427,0.23076923076923078,,0.14545454545454545,0.1130952380952381,0.14285714285714285,0.09090909090909091,0.14473684210526316,0.10945273631840796,0.10752688172043011,0.14285714285714285,0.1,0.06666666666666667,0.12727272727272726,0.175,0.14285714285714285,0.15384615384615385,0.09090909090909091,0.28,0.72,0.4722222222222222,0.5666666666666667,0.47058823529411764,0.02,,,0.18,0.2222222222222222,0.2222222222222222,1.0,0.04,,,,0.04,,,,1.0,,,,,0.5,,,,0.25,,0.8,,0.559448,0.5610272727272727,0.5304875,0.1864406779661017,0.2,0.22448979591836735,0.04081632653061224,3.7913043478260873,24.275,0.20554272517321015,5.0,5.0,1.0,8.0,3.0,,3.0,1.0,,0.38461538461538464,0.3333333333333333,0.42857142857142855,,0.38461538461538464,,2.0,2.0,2.0,,,,,,,,,,,,,,True,,
2037,1610612752,Jamal Crawford,Jamal Crawford,2037,NYK,82063.0,1368,-356,2585,2579,542.0,503.0,314.0,5164,34.0,71.0,5.0,7.0,15.0,40.0,91.0,70.0,146.0,25.0,58.0,5.0,5.0,10.0,44.0,132.0,4.0,14.0,7.0,30.0,144.0,308.0,69.0,190.0,98.0,593.0,2985,31.0,5.0,19.0,52.0,29.0,75.0,12.0,40.0,24.0,118.0,116.0,172.0,141.0,66.0,130.0,44.0,11.0,131.0,33.0,164.0,22.0,11.0,85.0,16.0,30.0,361.0,4.0,10.0,1.0,22.0,57.0,2.0,81.0,15.0,96.0,5.0,37.0,22.0,15.0,57.0,8.0,43.0,38.0,5.0,14.0,8.0,95.0,3.0,25.0,30.0,60.0,,6.0,85.0,,4.0,112.0,13.0,15.0,45.0,7.0,9.0,4.0,9.0,118.0,542.0,6.0,7.0,0.4027777777777778,0.40559440559440557,0.6811594202898551,0.3631578947368421,0.2631578947368421,0.3,0.3670212765957447,0.4675324675324675,0.38666666666666666,0.49698795180722893,0.47,0.40869565217391307,0.5380333951762524,0.5,0.44921875,0.3815261044176707,0.03571428571428571,0.1267605633802817,0.01098901098901099,0.00684931506849315,21.506105834464044,0.6,0.025,0.010526315789473684,0.0627062706270627,0.011273957158962795,0.07142857142857142,0.014035087719298246,0.06491372226787182,0.011945392491467578,0.005797101449275362,0.025547445255474453,0.0037313432835820895,0.014285714285714285,0.027303754266211604,0.06086956521739131,0.09067357512953368,0.07207207207207207,0.06976744186046512,0.019011406844106463,0.142570281124498,0.4788732394366197,0.5483870967741935,0.38235294117647056,0.1827309236947791,0.43956043956043955,0.4444444444444444,0.2931726907630522,0.4794520547945205,0.4827586206896552,0.4714285714285714,0.11646586345381527,0.43103448275862066,0.43103448275862066,0.92,0.26506024096385544,0.3333333333333333,0.33587786259541985,0.5454545454545454,0.1,0.1,0.28,0.2857142857142857,1.0,0.13043478260869565,0.4666666666666667,0.08695652173913043,0.5,0.2608695652173913,0.23333333333333334,0.5240963855421686,0.3384615384615385,0.4813698380566801,0.4724069767441861,0.44965398230088505,0.08834586466165413,0.1323529411764706,0.08768971332209106,0.19898819561551434,11.364935064935066,25.30473684210527,0.20967117988394585,3.0,16.0,5.0,2.0,4.0,1.0,7.0,,,0.5161290322580645,0.013333333333333334,0.7777777777777778,0.3,0.6,0.3333333333333333,2.0,,,1.0,2.0,1.0,2.0,2.0,1.0,0.005263157894736842,0.007575757575757576,0.2,1.0,0.010416666666666666,,,True,,
2201,1610612752,Eddy Curry,Eddy Curry,2201,NYK,91821.0,1530,-407,2883,2871,593.0,580.0,361.0,5754,223.0,352.0,76.0,43.0,64.0,73.0,184.0,1.0,8.0,,,,,,,,,,,,297.0,544.0,,,187.0,781.0,3329,94.0,,,153.0,54.0,92.0,,,51.0,159.0,384.0,210.0,,,,,51.0,13.0,19.0,32.0,16.0,3.0,8.0,,5.0,83.0,24.0,87.0,,41.0,109.0,14.0,164.0,111.0,275.0,16.0,14.0,11.0,3.0,52.0,3.0,20.0,74.0,9.0,32.0,4.0,126.0,9.0,24.0,62.0,157.0,16.0,43.0,230.0,7.0,5.0,300.0,32.0,,152.0,14.0,29.0,4.0,29.0,159.0,593.0,13.0,11.0,0.6464646464646465,0.758893280632411,,,,,,0.5459558823529411,0.5869565217391305,0.5459558823529411,0.648936170212766,0.5869565217391305,0.5759587020648967,0.6769911504424779,0.6309523809523809,,0.09375,0.10227272727272728,0.08152173913043478,,24.33414043583535,0.4126984126984127,0.16470588235294117,,0.10813492063492064,0.08656716417910448,0.11647727272727272,0.07741935483870968,0.11029411764705882,0.0844106463878327,0.11194029850746269,0.1,0.039603960396039604,0.08189655172413793,0.06875,0.1225296442687747,0.12873563218390804,0.109375,0.13541666666666666,0.08290155440414508,0.6470588235294118,0.6335227272727273,0.7056962025316456,0.6636771300448431,0.3382352941176471,0.3967391304347826,0.4319526627218935,0.014705882352941176,0.125,0.125,,,,,,,,,,0.8085106382978723,,,,,0.6956521739130435,0.671875,,,,,0.6470588235294118,,0.5142294117647059,0.5432595238095239,0.5225543478260868,0.2289156626506024,0.2289156626506024,0.19590268886043533,0.20358514724711907,2.892830882352941,,0.20568851890391954,53.0,61.0,31.0,88.0,25.0,,14.0,13.0,1.0,0.648936170212766,0.0641025641025641,0.4827586206896552,0.6027397260273972,0.6973684210526315,0.1320754716981132,,,,,,,,,6.0,,,,,,13.0,,True,,
2047,1610612752,Quentin Richardson,Quentin Richardson,2047,NYK,56418.0,940,-306,1795,1786,314.0,292.0,209.0,3581,18.0,40.0,12.0,4.0,12.0,6.0,20.0,34.0,74.0,10.0,29.0,5.0,,1.0,27.0,90.0,3.0,6.0,2.0,14.0,58.0,134.0,37.0,119.0,23.0,250.0,2091,15.0,5.0,11.0,31.0,9.0,24.0,2.0,15.0,7.0,31.0,60.0,56.0,96.0,15.0,90.0,27.0,12.0,46.0,17.0,63.0,7.0,10.0,20.0,11.0,15.0,143.0,6.0,15.0,1.0,33.0,90.0,8.0,131.0,22.0,153.0,4.0,18.0,10.0,8.0,23.0,7.0,17.0,17.0,3.0,6.0,4.0,40.0,3.0,5.0,34.0,60.0,4.0,2.0,32.0,,8.0,32.0,1.0,,13.0,2.0,10.0,2.0,10.0,31.0,314.0,3.0,2.0,0.5172413793103449,0.5454545454545454,0.8648648648648649,0.31092436974789917,0.45454545454545453,0.13333333333333333,0.31092436974789917,0.43283582089552236,0.375,0.44861660079051385,0.5576923076923077,0.3076923076923077,0.4664179104477612,0.5740740740740741,0.34444444444444444,0.47035573122529645,0.08955223880597014,0.15,0.15,0.04054054054054054,15.120274914089347,0.575,0.1568627450980392,0.01639344262295082,0.14469453376205788,0.024350649350649352,0.1542056074766355,0.02830188679245283,0.1471291866028708,0.025362318840579712,0.017094017094017096,0.03076923076923077,0.026737967914438502,0.03225806451612903,0.12972972972972974,0.12121212121212122,0.16911764705882354,0.15789473684210525,0.14516129032258066,0.027586206896551724,0.15810276679841898,0.45,0.5294117647058824,0.3888888888888889,0.07905138339920949,0.3,0.35294117647058826,0.2924901185770751,0.4594594594594595,0.4788732394366197,0.5588235294117647,0.11462450592885376,0.3448275862068966,0.3448275862068966,0.6,0.3557312252964427,0.3,0.3,0.9629629629629629,0.46153846153846156,0.19230769230769232,0.23076923076923078,0.5,1.0,0.3076923076923077,0.3333333333333333,0.02564102564102564,,0.358974358974359,0.14285714285714285,0.6284584980237155,0.3,0.5078604743083003,0.52652,0.49665000000000004,0.05263157894736842,0.08904109589041095,0.124,0.124,11.565671641791045,24.933613445378153,0.17493036211699164,6.0,7.0,2.0,6.0,5.0,3.0,6.0,,,0.4666666666666667,0.017543859649122806,0.6,0.6666666666666666,0.5,,,,,2.0,,,,1.0,1.0,,,0.4,,0.008333333333333333,,,True,,
2407,1610612752,Jared Jeffries,Jared Jeffries,2407,NYK,15728.0,262,-60,490,489,102.0,141.0,66.0,979,16.0,29.0,10.0,4.0,8.0,2.0,4.0,4.0,17.0,,,,,,1.0,3.0,,,,,22.0,50.0,1.0,3.0,8.0,55.0,577,13.0,,,16.0,4.0,11.0,,,4.0,12.0,26.0,18.0,3.0,,3.0,1.0,2.0,19.0,,19.0,,,12.0,1.0,6.0,38.0,7.0,12.0,3.0,4.0,18.0,1.0,23.0,22.0,45.0,2.0,7.0,5.0,2.0,9.0,3.0,7.0,6.0,1.0,2.0,,15.0,,4.0,16.0,31.0,2.0,2.0,15.0,,2.0,18.0,2.0,,10.0,,5.0,,5.0,12.0,102.0,1.0,,0.5909090909090909,0.6842105263157895,1.0,0.3333333333333333,,,0.3333333333333333,0.44,0.36363636363636365,0.44339622641509435,0.46153846153846156,0.36363636363636365,0.45081967213114754,0.47058823529411764,0.46153846153846156,0.05660377358490566,0.04,0.06896551724137931,,,13.403880070546737,0.6,0.07692307692307693,0.125,0.10285714285714286,0.0759493670886076,0.07272727272727272,0.13725490196078433,0.09565217391304348,0.09090909090909091,0.09230769230769231,0.08108108108108109,0.05357142857142857,0.17073170731707318,0.1320754716981132,0.14705882352941177,0.06818181818181818,0.06060606060606061,0.09090909090909091,0.07407407407407407,0.5471698113207547,0.5517241379310345,0.5925925925925926,0.5625,0.07547169811320754,0.5,0.5,0.32075471698113206,0.23529411764705882,0.23529411764705882,1.0,,,,,0.05660377358490566,0.3333333333333333,0.3333333333333333,1.0,0.7692307692307693,,,,,0.7272727272727273,0.5,,,,,0.6037735849056604,0.3333333333333333,0.5055169811320754,0.5350333333333332,0.5193181818181819,0.16393442622950818,0.1724137931034483,0.2909090909090909,0.21818181818181817,7.598,25.333333333333332,0.20816326530612245,4.0,6.0,4.0,6.0,5.0,,2.0,1.0,,0.46153846153846156,,0.4,,0.4,,,,,,,,,,,,,,,,,,True,,
2410,1610612752,Fred Jones,Fred Jones,2410,NYK,32101.0,535,-179,1005,1010,228.0,190.0,118.0,2015,19.0,31.0,4.0,1.0,2.0,2.0,9.0,4.0,10.0,5.0,12.0,,2.0,4.0,13.0,37.0,,1.0,3.0,10.0,25.0,50.0,18.0,49.0,23.0,127.0,1190,5.0,,1.0,2.0,3.0,5.0,5.0,14.0,4.0,25.0,20.0,30.0,51.0,3.0,35.0,13.0,7.0,48.0,14.0,62.0,9.0,5.0,23.0,10.0,15.0,138.0,1.0,8.0,,18.0,22.0,,40.0,9.0,49.0,1.0,11.0,6.0,5.0,19.0,6.0,11.0,8.0,1.0,8.0,1.0,27.0,2.0,6.0,16.0,32.0,1.0,,30.0,3.0,2.0,32.0,7.0,,17.0,3.0,,,,25.0,228.0,2.0,2.0,0.4,0.4,0.9444444444444444,0.3673469387755102,,0.35714285714285715,0.3829787234042553,0.5,0.6,0.5252525252525253,0.16666666666666666,0.5526315789473685,0.5669642857142857,0.16666666666666666,0.5952380952380952,0.494949494949495,0.14,0.16129032258064516,0.1111111111111111,0.1,12.171628721541156,0.7037037037037037,,,0.06358381502890173,0.023391812865497075,0.1651376146788991,0.009174311926605505,0.08791208791208792,0.019955654101995565,0.007142857142857143,0.02127659574468085,0.046296296296296294,0.012195121951219513,0.028846153846153848,0.07954545454545454,0.07792207792207792,0.16853932584269662,0.15,0.022222222222222223,0.31313131313131315,0.6129032258064516,0.7307692307692307,0.42105263157894735,0.09090909090909091,0.2222222222222222,0.25,0.10101010101010101,0.4,0.4444444444444444,0.25,0.12121212121212122,0.4166666666666667,0.4166666666666667,1.0,0.37373737373737376,0.35135135135135137,0.35135135135135137,0.9230769230769231,0.6666666666666666,,0.16666666666666666,,,0.10526315789473684,0.5,0.21052631578947367,0.5,0.5263157894736842,0.3,0.8080808080808081,0.37142857142857144,0.5196098958333334,0.4741875,0.4755281250000001,0.1559633027522936,0.2833333333333333,0.015748031496062992,0.1968503937007874,5.281999999999999,26.428571428571427,0.22686567164179106,1.0,1.0,,,,,,,,0.2,,,0.5,0.25,1.0,,,,,2.0,,,,,,,,,,,,True,,
950,1610612752,Stephon Marbury,Stephon Marbury,950,NYK,33026.0,550,-143,1042,1036,249.0,214.0,140.0,2078,25.0,59.0,7.0,7.0,16.0,12.0,23.0,10.0,33.0,3.0,6.0,,,1.0,18.0,40.0,1.0,1.0,7.0,10.0,47.0,115.0,21.0,46.0,43.0,200.0,1184,9.0,1.0,1.0,6.0,12.0,30.0,7.0,11.0,21.0,66.0,16.0,78.0,45.0,18.0,40.0,18.0,9.0,61.0,16.0,77.0,8.0,8.0,31.0,16.0,14.0,170.0,3.0,8.0,,9.0,24.0,,33.0,11.0,44.0,5.0,12.0,6.0,6.0,25.0,2.0,21.0,3.0,,4.0,,28.0,,7.0,25.0,40.0,2.0,1.0,48.0,3.0,4.0,58.0,8.0,1.0,28.0,4.0,2.0,1.0,2.0,66.0,249.0,4.0,4.0,0.1702127659574468,0.1702127659574468,0.7142857142857143,0.45652173913043476,1.0,0.6363636363636364,0.45652173913043476,0.40869565217391307,0.4,0.48757763975155277,0.15,0.5487804878048781,0.5378378378378378,0.25,0.6226415094339622,0.2857142857142857,0.0782608695652174,0.11864406779661017,0.043478260869565216,0.030303030303030304,17.545304777594726,0.8928571428571429,,,0.0646900269541779,0.020512820512820513,0.05921052631578947,0.024793388429752067,0.06309751434034416,0.021526418786692758,0.037037037037037035,0.01652892561983471,,0.02197802197802198,0.047619047619047616,0.11428571428571428,0.04285714285714286,0.01818181818181818,0.16666666666666666,0.06172839506172839,0.36645962732919257,0.423728813559322,0.4807692307692308,0.16,0.14285714285714285,0.5217391304347826,0.5454545454545454,0.20496894409937888,0.30303030303030304,0.3125,0.3,0.037267080745341616,0.5,0.5,1.0,0.2484472049689441,0.45,0.45,0.6666666666666666,0.7,,0.1,1.0,1.0,0.3902439024390244,0.4375,0.024390243902439025,,0.24390243902439024,0.7,0.6521739130434783,0.45,0.5037878881987579,0.4941416666666667,0.4954963414634146,0.16022099447513813,0.2074074074074074,0.03,0.33,7.122608695652173,25.2695652173913,0.23896353166986564,,,3.0,,1.0,,1.0,,,,0.03333333333333333,0.5,0.08333333333333333,,,,,,,,,,1.0,1.0,,,,,0.021739130434782608,,1.0,True,,
201163,1610612752,Wilson Chandler,Wilson Chandler,201163,NYK,5469.0,91,-20,171,171,41.0,82.0,14.0,342,6.0,10.0,4.0,2.0,3.0,,1.0,5.0,15.0,1.0,1.0,,,,,3.0,,,,1.0,11.0,26.0,1.0,4.0,3.0,28.0,201,4.0,,,4.0,2.0,7.0,,1.0,,4.0,8.0,14.0,3.0,,3.0,,,6.0,2.0,8.0,,2.0,1.0,4.0,1.0,18.0,,4.0,,3.0,5.0,,8.0,4.0,12.0,1.0,3.0,3.0,,2.0,,1.0,2.0,,1.0,,4.0,,,6.0,13.0,,2.0,5.0,,1.0,7.0,1.0,,4.0,,3.0,1.0,3.0,4.0,41.0,3.0,,0.36363636363636365,0.4444444444444444,1.0,0.25,,,0.25,0.4230769230769231,0.2857142857142857,0.4166666666666667,0.5,0.25,0.42424242424242425,0.5,0.25,0.13333333333333333,,,,,19.57671957671958,0.5,,,0.08928571428571429,0.07017543859649122,0.13043478260869565,,0.10126582278481013,0.05714285714285714,0.13043478260869565,,0.05,,0.05263157894736842,,0.14814814814814814,0.1111111111111111,0.2,0.05555555555555555,0.3333333333333333,0.6,0.6,0.3333333333333333,0.03333333333333333,,,0.5,0.3333333333333333,0.3333333333333333,0.4,0.03333333333333333,1.0,1.0,1.0,0.1,,,,1.0,,,,,0.375,0.6666666666666666,,,0.125,,0.4666666666666667,,0.4908516666666667,0.5455666666666666,0.46990000000000004,0.12121212121212122,0.13793103448275862,0.14285714285714285,0.14285714285714285,11.084615384615384,24.224999999999998,0.23976608187134502,2.0,2.0,,4.0,2.0,,1.0,,,0.5,,0.3333333333333333,,0.5,,,,,,,,,,,,,,,,,,True,,
