EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3Assists,ShortMidRangeAssists,Defensive 3 Seconds Violations,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyCorner3FGA,Clear Path Fouls,PenaltyCorner3Frequency,Corner3FGM,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Corner3PctBlocked,on,BlockedCorner3,OffensiveGoaltends
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,40069.0,668,6,1204,1210,264,286,190,2414,59.0,77.0,22.0,29.0,16.0,18.0,20.0,47.0,26.0,61.0,105.0,185.0,72.0,282.0,1265,25.0,40.0,12.0,62.0,22.0,33.0,25.0,69.0,128.0,82.0,38.0,13.0,12.0,2.0,14.0,2.0,4.0,8.0,30.0,13.0,54.0,1.0,23.0,73.0,9.0,105.0,68.0,173.0,2.0,11.0,4.0,7.0,12.0,1.0,4.0,18.0,1.0,8.0,1.0,7.0,30.0,3.0,6.0,29.0,64.0,9.0,5.0,83.0,10.0,3.0,106.0,6.0,50.0,6.0,31.0,1.0,1.0,27.0,1.0,3.0,32.0,16.0,4.0,1.0,69.0,264,3.0,5.0,0.6095238095238096,0.7441860465116279,0.5675675675675675,0.625,0.6666666666666666,0.5675675675675675,0.625,0.6666666666666666,0.6,0.62,0.6764705882352942,0.07027027027027027,0.09090909090909091,0.0851063829787234,0.03278688524590164,18.53146853146853,0.4,0.20930232558139536,0.02564102564102564,0.16820276497695852,0.11065573770491803,0.17037037037037037,0.12149532710280374,0.1687170474516696,0.11260504201680673,0.14925373134328357,0.1092436974789916,0.08936170212765958,0.11428571428571428,0.13513513513513514,0.14285714285714285,0.14285714285714285,0.20105820105820105,0.17272727272727273,0.16,0.03076923076923077,0.5,0.41621621621621624,0.7662337662337663,0.8428571428571429,0.6101694915254238,0.25405405405405407,0.425531914893617,0.46511627906976744,0.55,0.32972972972972975,0.4262295081967213,0.4406779661016949,0.6538461538461539,0.725,0.7586206896551724,0.09090909090909091,0.5454545454545454,0.8888888888888888,0.41621621621621624,0.46013459459459466,0.5038857142857143,0.48148484848484846,0.2183406113537118,0.2183406113537118,0.2198581560283688,0.24468085106382978,8.110810810810811,0.21926910299003322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101161,1610612765,Amir Johnson,Amir Johnson,101161,DET,27778.0,463,50,868,870,252,303,139,1738,48.0,74.0,16.0,33.0,18.0,31.0,6.0,25.0,,6.0,54.0,105.0,21.0,129.0,834,16.0,37.0,2.0,34.0,19.0,42.0,11.0,49.0,64.0,44.0,30.0,9.0,15.0,3.0,18.0,1.0,7.0,6.0,39.0,7.0,42.0,9.0,18.0,52.0,17.0,87.0,58.0,145.0,5.0,18.0,12.0,6.0,12.0,2.0,7.0,17.0,2.0,5.0,,,29.0,4.0,6.0,53.0,96.0,13.0,9.0,32.0,2.0,2.0,31.0,3.0,15.0,2.0,46.0,,,34.0,4.0,8.0,46.0,26.0,1.0,2.0,49.0,252,12.0,2.0,0.5925925925925926,0.8205128205128205,0.5142857142857142,0.43243243243243246,0.4523809523809524,0.5142857142857142,0.43243243243243246,0.4523809523809524,0.542016806722689,0.4473684210526316,0.5104166666666666,0.08571428571428572,0.08108108108108109,0.12,,14.382896015549077,0.41379310344827586,0.3953488372093023,0.2727272727272727,0.16666666666666666,0.1242603550295858,0.15,0.08433734939759036,0.16203703703703703,0.1163895486935867,0.19047619047619047,0.08333333333333333,0.09937888198757763,0.07272727272727272,0.10714285714285714,0.1746031746031746,0.10909090909090909,0.183206106870229,0.15306122448979592,0.13636363636363635,0.12195121951219512,0.5652173913043478,0.7047619047619048,0.6486486486486487,0.7058823529411765,0.625,0.23809523809523808,0.24,0.2727272727272727,0.3333333333333333,0.05714285714285714,,,,0.8918918918918919,0.48484848484848486,0.0625,0.7380952380952381,0.5806451612903226,0.7047619047619048,0.5212971428571429,0.546488888888889,0.51935,0.1282051282051282,0.1282051282051282,0.26356589147286824,0.3798449612403101,3.0161904761904768,0.2903225806451613,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,8692.0,145,-19,265,272,68,68,45,537,6.0,12.0,,1.0,1.0,3.0,,1.0,8.0,17.0,14.0,30.0,24.0,85.0,304,2.0,4.0,,13.0,3.0,7.0,6.0,18.0,2.0,26.0,,1.0,19.0,4.0,23.0,2.0,6.0,12.0,50.0,,2.0,,4.0,11.0,1.0,16.0,2.0,18.0,,7.0,6.0,1.0,4.0,1.0,3.0,4.0,1.0,1.0,,,8.0,1.0,2.0,2.0,5.0,,2.0,24.0,,1.0,25.0,1.0,9.0,3.0,1.0,,,,,1.0,1.0,,,,18.0,68,1.0,3.0,0.07142857142857142,0.07142857142857142,0.4666666666666667,0.5,0.42857142857142855,0.5258620689655172,0.9285714285714286,0.5,0.6014492753623188,0.9285714285714286,0.6,0.03333333333333333,,1.0,,24.758842443729904,0.5,0.125,,0.13095238095238096,0.02,0.18181818181818182,,0.14150943396226415,0.014925373134328358,,0.05,0.02040816326530612,,,0.125,0.125,0.1388888888888889,0.2,,,,0.20689655172413793,0.5,0.5,,0.017241379310344827,,,,0.29310344827586204,0.47058823529411764,0.47058823529411764,0.125,0.14285714285714285,,,0.25,0.3333333333333333,0.6896551724137931,0.48975625,0.46601,0.4840681818181819,0.13636363636363635,0.23684210526315788,0.15294117647058825,0.21176470588235294,11.176666666666666,0.25660377358490566,2.0,1.0,,2.0,11.0,26.0,3.0,3.0,2.0,5.0,11.0,28.0,3.0,3.0,2.0,5.0,15.0,18.0,2.0,24.0,11.0,2.0,0.45454545454545453,0.39285714285714285,1.0,0.4,0.4230769230769231,0.4827586206896552,0.034482758620689655,0.4482758620689655,0.4230769230769231,0.4230769230769231,0.45454545454545453,0.42857142857142855,1.0,0.6666666666666666,0.4166666666666667,0.4,0.4583333333333333,27.04642857142857,,,,,,,,,,,,,,,,,,,,,True,,
201155,1610612765,Rodney Stuckey,Rodney Stuckey,201155,DET,64849.0,1081,57,1970,1976,466,580,296,3946,84.0,177.0,16.0,32.0,19.0,40.0,16.0,50.0,50.0,139.0,150.0,366.0,127.0,436.0,2020,21.0,49.0,23.0,65.0,32.0,78.0,46.0,113.0,94.0,206.0,16.0,38.0,120.0,40.0,160.0,15.0,61.0,44.0,360.0,6.0,25.0,1.0,26.0,71.0,,97.0,32.0,129.0,13.0,49.0,29.0,20.0,39.0,12.0,26.0,39.0,4.0,13.0,,7.0,78.0,5.0,21.0,55.0,113.0,5.0,14.0,123.0,2.0,9.0,156.0,9.0,70.0,11.0,6.0,,,3.0,2.0,1.0,6.0,6.0,,1.0,113.0,466,12.0,8.0,0.31333333333333335,0.33098591549295775,0.4098360655737705,0.42857142857142855,0.41025641025641024,0.40445026178010474,0.42857142857142855,0.39880952380952384,0.4779735682819383,0.5333333333333333,0.5136363636363637,0.10382513661202186,0.1694915254237288,0.1,0.02158273381294964,22.96712802768166,0.5,,0.015625,0.10304789550072568,0.032509752925877766,0.1145374449339207,0.03278688524590164,0.10589519650655022,0.032563025210084036,0.04716981132075472,0.04371584699453552,0.01871657754010695,0.03278688524590164,0.03278688524590164,0.09090909090909091,0.08208955223880597,0.12251655629139073,0.10989010989010989,0.13333333333333333,0.07065217391304347,1.0,0.46335078534031415,0.4745762711864407,0.5714285714285714,0.25,0.13089005235602094,0.32,0.35555555555555557,0.125,0.36387434554973824,0.3597122302158273,0.36764705882352944,0.48,0.6530612244897959,0.5,0.3125,0.47619047619047616,0.475,0.5052356020942408,0.48724238845144346,0.4929425,0.49357951807228917,0.1580135440180587,0.16393442622950818,0.14908256880733944,0.2591743119266055,8.60601092896175,0.2365482233502538,25.0,15.0,1.0,2.0,3.0,14.0,,,1.0,5.0,3.0,16.0,,,1.0,6.0,3.0,6.0,1.0,13.0,3.0,3.0,0.3333333333333333,0.1875,,0.16666666666666666,0.2,0.041884816753926704,0.005235602094240838,0.03664921465968586,0.21428571428571427,0.21428571428571427,0.3333333333333333,,,,0.05952380952380952,0.2,0.23076923076923078,27.78125,1.0,1.0,0.011904761904761904,,,,,,,,,,,,,,,,,,True,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,22236.0,371,18,660,667,158,163,100,1327,20.0,29.0,5.0,7.0,3.0,9.0,5.0,25.0,12.0,40.0,37.0,94.0,34.0,120.0,681,7.0,15.0,,14.0,4.0,23.0,13.0,21.0,32.0,42.0,6.0,4.0,35.0,13.0,48.0,2.0,9.0,21.0,109.0,1.0,9.0,,8.0,26.0,5.0,39.0,10.0,49.0,3.0,2.0,2.0,,5.0,3.0,5.0,10.0,1.0,,,2.0,15.0,,3.0,11.0,19.0,,3.0,34.0,1.0,2.0,47.0,6.0,22.0,3.0,2.0,2.0,2.0,,,2.0,4.0,3.0,,,21.0,158,2.0,3.0,0.43243243243243246,0.47058823529411764,0.39361702127659576,0.4666666666666667,0.17391304347826086,0.3739130434782609,0.4375,0.12903225806451613,0.4444444444444444,0.4375,0.27631578947368424,0.0425531914893617,0.034482758620689655,0.12,,19.329896907216494,0.3333333333333333,0.2777777777777778,,0.1092436974789916,0.03409090909090909,0.1095890410958904,0.016666666666666666,0.10932475884244373,0.030864197530864196,0.041666666666666664,0.029850746268656716,0.032,0.023809523809523808,,0.05434782608695652,0.17647058823529413,0.12631578947368421,0.125,0.058823529411764705,0.046153846153846156,0.75,0.25217391304347825,0.6896551724137931,0.7142857142857143,0.45,0.21739130434782608,0.2,0.22727272727272727,0.2,0.34782608695652173,0.3,0.3,0.5,0.4375,0.7142857142857143,0.4,0.2903225806451613,0.3333333333333333,0.43478260869565216,0.4573543859649124,0.48375000000000007,0.4382766666666667,0.17424242424242425,0.2,0.11666666666666667,0.175,10.612765957446806,0.23939393939393938,11.0,5.0,,10.0,2.0,11.0,,1.0,,4.0,4.0,21.0,,1.0,,8.0,9.0,3.0,,11.0,2.0,,0.75,0.19047619047619047,,,0.19047619047619047,0.1826086956521739,0.08695652173913043,0.09565217391304348,0.18181818181818182,0.2,0.5,0.0625,,,0.12903225806451613,,0.18181818181818182,25.15238095238095,4.0,,0.12903225806451613,2.0,1.0,1.0,0.047619047619047616,0.09090909090909091,0.2,0.2,1.0,0.045454545454545456,,,,,,,,,True,,
2553,1610612765,Jarvis Hayes,Jarvis Hayes,2553,DET,37708.0,628,-5,1139,1139,203,290,160,2278,30.0,38.0,4.0,9.0,6.0,6.0,3.0,17.0,36.0,101.0,69.0,156.0,22.0,277.0,1206,8.0,18.0,5.0,33.0,10.0,21.0,4.0,36.0,102.0,36.0,8.0,8.0,32.0,4.0,36.0,2.0,10.0,16.0,76.0,3.0,13.0,,14.0,39.0,12.0,65.0,16.0,81.0,2.0,24.0,18.0,6.0,11.0,2.0,6.0,10.0,,5.0,1.0,3.0,21.0,5.0,4.0,29.0,69.0,1.0,3.0,21.0,2.0,2.0,29.0,3.0,12.0,2.0,1.0,,,1.0,,,1.0,1.0,,,36.0,203,8.0,1.0,0.7391304347826086,0.7846153846153846,0.4423076923076923,0.4444444444444444,0.47619047619047616,0.5059523809523809,0.45161290322580644,0.5161290322580645,0.5246212121212122,0.4852941176470588,0.5294117647058824,0.05128205128205128,0.07894736842105263,0.29411764705882354,,21.590909090909093,0.5238095238095238,0.2553191489361702,,0.10263157894736842,0.029411764705882353,0.1037037037037037,0.02912621359223301,0.1029126213592233,0.029357798165137616,0.017391304347826087,0.019801980198019802,0.03982300884955752,0.013888888888888888,0.06451612903225806,0.07751937984496124,0.15789473684210525,0.09714285714285714,0.07476635514018691,0.21428571428571427,0.014925373134328358,1.0,0.15079365079365079,0.7894736842105263,0.8571428571428571,0.6666666666666666,0.06746031746031746,0.17647058823529413,0.25,0.3333333333333333,0.4007936507936508,0.3564356435643564,0.3564356435643564,0.8333333333333334,0.2903225806451613,0.4444444444444444,,0.1935483870967742,1.0,0.5317460317460317,0.484079365079365,0.4981637931034483,0.47938548387096774,0.04961832061068702,0.07272727272727272,0.11913357400722022,0.1299638989169675,13.201923076923077,0.17822651448639157,2.0,6.0,,28.0,25.0,68.0,3.0,11.0,2.0,5.0,39.0,96.0,4.0,13.0,4.0,10.0,96.0,21.0,,68.0,25.0,1.0,0.8205128205128205,0.40625,0.3076923076923077,0.4,0.40625,0.38095238095238093,0.1111111111111111,0.2698412698412698,0.36764705882352944,0.373134328358209,0.76,0.3548387096774194,0.2727272727272727,0.3333333333333333,0.16129032258064516,0.4,0.36764705882352944,25.11979166666667,5.0,,0.16129032258064516,14.0,1.0,1.0,0.010416666666666666,0.014705882352941176,0.5,0.5,0.9285714285714286,0.010309278350515464,1.0,2.0,2.0,0.06451612903225806,0.5,1.0,0.4,,True,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,22428.0,374,-1,674,673,130,161,93,1347,12.0,21.0,1.0,1.0,2.0,4.0,19.0,38.0,37.0,93.0,68.0,152.0,45.0,202.0,708,7.0,19.0,5.0,19.0,12.0,24.0,11.0,41.0,66.0,70.0,4.0,10.0,44.0,6.0,50.0,1.0,25.0,17.0,106.0,,4.0,,8.0,26.0,,34.0,4.0,38.0,,10.0,7.0,3.0,16.0,5.0,13.0,16.0,2.0,3.0,2.0,1.0,32.0,2.0,2.0,14.0,32.0,,4.0,34.0,,,55.0,4.0,20.0,5.0,,,,,,,,,,,41.0,130,2.0,5.0,0.4852941176470588,0.5,0.4473684210526316,0.3684210526315789,0.5,0.46449704142011833,0.3684210526315789,0.5769230769230769,0.5131578947368421,0.4523809523809524,0.6212121212121212,0.06578947368421052,0.23809523809523808,0.05263157894736842,0.03225806451612903,28.461538461538463,0.5,,,0.10236220472440945,0.014925373134328358,0.12698412698412698,,0.10725552050473186,0.012578616352201259,,0.014084507042253521,0.021897810218978103,,,0.08108108108108109,0.07272727272727272,0.128,0.1346153846153846,0.09090909090909091,,,0.1242603550295858,0.5714285714285714,0.75,0.3333333333333333,0.22485207100591717,0.5,0.5277777777777778,0.3684210526315789,0.5502958579881657,0.3978494623655914,0.4111111111111111,0.5945945945945946,0.05263157894736842,1.0,,0.15384615384615385,0.5,0.22485207100591717,0.43359585798816574,0.4087176470588236,0.4218038461538462,0.10810810810810811,0.11904761904761904,0.09405940594059406,0.20297029702970298,13.24605263157895,0.19287833827893175,5.0,2.0,,13.0,,4.0,,,,,7.0,17.0,,,2.0,2.0,21.0,,,4.0,,9.0,1.0,0.4117647058823529,,1.0,0.4117647058823529,0.10059171597633136,0.07692307692307693,0.023668639053254437,,,,,,,,,,24.294117647058822,2.0,,0.07692307692307693,7.0,,,,,0.5384615384615384,0.5384615384615384,1.0,,,,2.0,,,,1.0,,True,,
200835,1610612765,Walter Herrmann,Walter Herrmann,200835,DET,9288.0,155,51,297,294,124,148,49,591,9.0,15.0,1.0,3.0,3.0,6.0,4.0,8.0,2.0,6.0,15.0,29.0,9.0,63.0,261,3.0,8.0,,12.0,6.0,11.0,6.0,30.0,14.0,16.0,,4.0,8.0,2.0,10.0,2.0,4.0,2.0,22.0,6.0,5.0,,4.0,11.0,2.0,17.0,11.0,28.0,,3.0,3.0,,4.0,,1.0,3.0,1.0,3.0,,1.0,7.0,1.0,2.0,5.0,9.0,,1.0,11.0,3.0,4.0,10.0,,3.0,2.0,1.0,,,1.0,,,1.0,,,,30.0,124,2.0,2.0,0.4666666666666667,0.4666666666666667,0.5172413793103449,0.375,0.5454545454545454,0.47368421052631576,0.5454545454545454,0.5714285714285714,0.5080645161290323,0.5454545454545454,0.625,0.13793103448275862,0.26666666666666666,,,19.491525423728813,0.5714285714285714,0.09523809523809523,,0.10476190476190476,0.05,0.10810810810810811,0.15384615384615385,0.1056338028169014,0.07913669064748201,0.05714285714285714,0.041666666666666664,0.04878048780487805,0.18181818181818182,0.11764705882352941,0.08888888888888889,0.11764705882352941,0.11627906976744186,0.12903225806451613,,,,0.2631578947368421,0.6,0.8181818181818182,0.6666666666666666,0.14035087719298245,0.5,0.5,,0.10526315789473684,0.3333333333333333,0.3333333333333333,0.5,0.2727272727272727,0.3333333333333333,1.0,0.2857142857142857,0.5,0.7543859649122807,0.5065894736842105,0.42202500000000004,0.5039071428571429,0.05,0.09375,0.19047619047619047,0.47619047619047616,6.972413793103447,0.4175084175084175,,2.0,,12.0,7.0,16.0,1.0,1.0,3.0,5.0,8.0,28.0,2.0,3.0,4.0,10.0,24.0,,,16.0,7.0,,1.0,0.2857142857142857,0.6666666666666666,0.4,0.2857142857142857,0.49122807017543857,0.21052631578947367,0.2807017543859649,0.4375,0.4375,1.0,0.09090909090909091,1.0,1.0,0.23809523809523808,0.6,0.4375,24.860714285714288,5.0,,0.23809523809523808,1.0,,,,,0.08333333333333333,0.08333333333333333,1.0,,1.0,2.0,1.0,0.18181818181818182,0.5,1.0,0.2,,True,,
201167,1610612765,Arron Afflalo,Arron Afflalo,201167,DET,20829.0,347,23,653,650,216,277,102,1303,17.0,33.0,1.0,2.0,6.0,12.0,1.0,13.0,9.0,33.0,27.0,79.0,26.0,86.0,631,6.0,13.0,5.0,17.0,10.0,25.0,10.0,33.0,38.0,16.0,2.0,14.0,19.0,3.0,22.0,,12.0,6.0,47.0,2.0,12.0,,13.0,23.0,1.0,37.0,14.0,51.0,1.0,10.0,3.0,7.0,4.0,3.0,3.0,14.0,4.0,1.0,2.0,1.0,18.0,1.0,9.0,11.0,24.0,2.0,2.0,24.0,2.0,,35.0,1.0,11.0,5.0,3.0,,,,1.0,2.0,3.0,,,,33.0,216,3.0,5.0,0.7037037037037037,0.7307692307692307,0.34177215189873417,0.46153846153846156,0.4,0.33707865168539325,0.46153846153846156,0.42592592592592593,0.39903846153846156,0.5333333333333333,0.48484848484848486,0.17721518987341772,0.21212121212121213,0.46153846153846156,0.030303030303030304,15.782664941785251,0.2222222222222222,0.037037037037037035,,0.10222222222222223,0.04395604395604396,0.14772727272727273,0.044444444444444446,0.11501597444089456,0.0440251572327044,0.0379746835443038,0.07936507936507936,0.030534351145038167,0.07692307692307693,,0.06741573033707865,,0.17708333333333334,0.1323529411764706,0.2,0.023255813953488372,,0.3707865168539326,0.5151515151515151,0.6538461538461539,0.6470588235294118,0.14606741573033707,0.07692307692307693,0.14285714285714285,1.0,0.3707865168539326,0.2727272727272727,0.28125,0.7777777777777778,0.15384615384615385,0.5,,0.4444444444444444,0.5,0.48314606741573035,0.497800568181818,0.39586666666666664,0.4819923076923077,0.1111111111111111,0.12359550561797752,0.19767441860465115,0.38372093023255816,9.349367088607593,0.33078101071975496,3.0,1.0,,4.0,2.0,6.0,,,1.0,2.0,2.0,10.0,,,1.0,2.0,3.0,3.0,1.0,5.0,2.0,4.0,0.5,0.2,,0.5,0.2222222222222222,0.11235955056179775,0.0449438202247191,0.06741573033707865,0.3333333333333333,0.3333333333333333,0.5,,,,0.07407407407407407,0.5,0.4,28.7,,,,,,,,,,,,,,,,,,,,,True,,
2413,1610612765,Juan Dixon,Juan Dixon,2413,DET,8926.0,149,48,270,276,64,74,46,546,5.0,8.0,,1.0,1.0,2.0,3.0,10.0,17.0,26.0,25.0,44.0,3.0,77.0,257,5.0,10.0,,13.0,4.0,7.0,,14.0,18.0,32.0,2.0,4.0,13.0,3.0,16.0,,5.0,8.0,35.0,1.0,3.0,,2.0,10.0,,12.0,4.0,16.0,1.0,,,,9.0,1.0,7.0,4.0,,2.0,,,13.0,,3.0,5.0,17.0,,2.0,3.0,,,7.0,,3.0,,,,,,,,,,,,14.0,64,2.0,,0.36,0.375,0.5681818181818182,0.5,0.5714285714285714,0.5606060606060606,0.5416666666666666,0.4666666666666667,0.5507246376811594,0.5416666666666666,0.4666666666666667,0.09090909090909091,0.25,0.2,,25.0,0.6923076923076923,,,0.09345794392523364,0.03260869565217391,0.06896551724137931,0.023809523809523808,0.08823529411764706,0.029850746268656716,,0.10526315789473684,0.022222222222222223,0.03571428571428571,,0.10204081632653061,,0.11904761904761904,0.043478260869565216,0.16666666666666666,0.037037037037037035,,0.12121212121212122,0.625,0.8333333333333334,0.6,0.15151515151515152,0.3,0.375,0.3333333333333333,0.3939393939393939,0.6538461538461539,0.6538461538461539,0.29411764705882354,0.08333333333333333,,,0.13333333333333333,0.5,0.45454545454545453,0.4762825757575758,0.43188125,0.4954466666666667,0.043478260869565216,0.06382978723404255,0.16883116883116883,0.18181818181818182,13.597727272727274,0.23703703703703705,3.0,,,12.0,3.0,10.0,1.0,1.0,1.0,6.0,8.0,22.0,1.0,2.0,2.0,8.0,24.0,,,10.0,3.0,1.0,1.0,0.36363636363636365,0.5,0.25,0.36363636363636365,0.3333333333333333,0.18181818181818182,0.15151515151515152,0.3,0.3333333333333333,1.0,0.08333333333333333,1.0,1.0,0.4,0.16666666666666666,0.3,24.454545454545453,2.0,,0.13333333333333333,5.0,2.0,,0.09090909090909091,0.1,0.4166666666666667,0.45454545454545453,1.0,,,1.0,1.0,0.08333333333333333,,,0.5,0.08333333333333333,True,,
