EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ThreePtAssists,Corner3Assists,FTOffRebounds,Steals,BadPassSteals,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,OffFTReboundPct,OffAtRimReboundPct,LongMidRangePctAssisted,SecondChanceArc3FGA,PtsUnassisted3s,Arc3Assists,ShortMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Technical Free Throw Trips,BlockedLongMidRange,SecondChanceArc3Frequency,DefensiveGoaltends,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,LongMidRangePctBlocked,on,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,OffensiveGoaltends,3SecondViolations,HeaveMakes,BlockedCorner3
101110,1610612757,Martell Webster,Martell Webster,101110,POR,7729.0,129.0,5,251,247,124,124,33.0,498,6.0,9.0,2.0,4.0,6.0,9.0,4.0,7.0,1.0,9.0,3.0,8.0,1.0,1.0,4.0,4.0,10.0,3.0,8.0,11.0,25.0,7.0,18.0,14.0,57.0,265.0,4.0,8.0,1.0,4.0,12.0,8.0,15.0,4.0,12.0,10.0,38.0,12.0,10.0,21.0,4.0,2.0,8.0,4.0,1.0,4.0,4.0,1.0,3.0,8.0,1.0,5.0,2.0,12.0,2.0,16.0,6.0,22.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,8.0,13.0,1.0,22.0,1.0,8.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,38.0,124,2.0,1.0,0.5454545454545454,0.6666666666666666,1.0,0.3888888888888889,0.3333333333333333,0.4375,0.44,0.5,0.5333333333333333,0.5,0.4444444444444444,0.5185185185185185,0.5377358490566038,0.5,0.5428571428571428,0.4186046511627907,0.04,0.1111111111111111,19.047619047619047,0.6666666666666666,0.18181818181818182,0.13953488372093023,0.05319148936170213,0.08695652173913043,0.038461538461538464,0.12844036697247707,0.05,0.045454545454545456,0.08333333333333333,0.07692307692307693,0.03125,0.3157894736842105,0.14285714285714285,0.058823529411764705,0.16666666666666666,0.09523809523809523,0.5,0.20930232558139536,0.6666666666666666,0.75,0.5,0.16279069767441862,0.5714285714285714,0.5714285714285714,0.75,0.20930232558139536,0.1111111111111111,0.1111111111111111,0.18604651162790697,0.375,0.375,1.0,0.23255813953488372,0.4,0.4,1.0,0.4444444444444444,0.5,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.14814814814814814,0.25,0.2962962962962963,0.375,0.627906976744186,0.5,0.5075134146341463,0.4701166666666667,0.5368419999999999,0.19230769230769232,0.24242424242424243,0.10526315789473684,0.21052631578947367,0.6666666666666666,9.736,26.51111111111111,0.4940239043824701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
101112,1610612757,Channing Frye,Channing Frye,101112,POR,3163.0,53.0,19,98,101,45,65,16.0,199,3.0,5.0,3.0,4.0,2.0,2.0,1.0,5.0,12.0,17.0,,,,,,,1.0,,1.0,16.0,27.0,,1.0,4.0,36.0,86.0,4.0,5.0,,3.0,11.0,5.0,10.0,,1.0,,10.0,24.0,8.0,,4.0,1.0,,,1.0,3.0,4.0,2.0,1.0,9.0,,4.0,2.0,6.0,1.0,9.0,5.0,14.0,1.0,,,1.0,,1.0,1.0,,5.0,7.0,6.0,,5.0,,3.0,,,,,,,,10.0,45,2.0,,0.75,0.8571428571428571,,,,,0.5925925925925926,0.8,0.5,0.5714285714285714,0.8,0.45454545454545453,0.6,0.7857142857142857,0.45454545454545453,0.03571428571428571,0.037037037037037035,0.2,26.27118644067797,,1.0,0.18181818181818182,0.1,0.11764705882352941,,0.16,0.07692307692307693,0.1111111111111111,,,,0.2222222222222222,0.21052631578947367,0.125,,0.1,,0.17857142857142858,0.6,0.75,,0.17857142857142858,0.2,0.2,1.0,0.6071428571428571,0.7058823529411765,0.7058823529411765,,,,,0.03571428571428571,,,,0.8,0.75,,0.18181818181818182,1.0,,,0.09090909090909091,,0.21428571428571427,,0.4330888888888889,0.55164,0.44257,0.1,0.10344827586206896,,0.3055555555555556,0.2777777777777778,13.207407407407409,40.2,0.45918367346938777,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.25,0.21428571428571427,0.9166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
101127,1610612757,Jarrett Jack,Jarrett Jack,101127,POR,11602.0,193.0,-35,355,362,136,126,38.0,717,4.0,10.0,,,1.0,4.0,4.0,9.0,6.0,14.0,2.0,4.0,,1.0,3.0,3.0,7.0,2.0,3.0,14.0,33.0,5.0,11.0,22.0,65.0,382.0,1.0,1.0,1.0,2.0,4.0,6.0,13.0,3.0,6.0,15.0,36.0,10.0,18.0,9.0,,,7.0,3.0,1.0,23.0,28.0,10.0,11.0,61.0,1.0,,7.0,14.0,,21.0,1.0,22.0,,10.0,4.0,13.0,6.0,3.0,23.0,10.0,3.0,9.0,19.0,1.0,27.0,,9.0,,4.0,1.0,,,1.0,,36.0,136,1.0,4.0,0.35714285714285715,0.35714285714285715,0.6,0.45454545454545453,0.5,0.45454545454545453,0.42424242424242425,1.0,0.46153846153846156,0.48863636363636365,0.5,0.5526315789473685,0.5714285714285714,0.6666666666666666,0.6428571428571429,0.25,0.030303030303030304,0.1,19.65174129353234,0.43478260869565216,,0.11475409836065574,,0.12280701754385964,0.029411764705882353,0.11731843575418995,0.005917159763313609,,,0.0625,0.13513513513513514,0.024390243902439025,0.18181818181818182,0.13953488372093023,0.07142857142857142,,,0.22727272727272727,0.4,0.4444444444444444,0.25,0.20454545454545456,0.4444444444444444,0.4444444444444444,0.75,0.3181818181818182,0.42857142857142855,0.42857142857142855,0.09090909090909091,0.5,0.5,1.0,0.1590909090909091,0.42857142857142855,0.42857142857142855,0.3333333333333333,,,,0.21052631578947367,0.25,0.15789473684210525,0.3333333333333333,0.15789473684210525,0.6666666666666666,0.4772727272727273,0.42857142857142855,0.4725124999999999,,0.4889526315789473,0.17307692307692307,0.21951219512195122,,0.06153846153846154,0.5538461538461539,10.86060606060606,24.1,0.38309859154929576,5.0,3.0,,8.0,4.0,2.0,1.0,,,0.16666666666666666,1.0,6.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,
101144,1610612757,Von Wafer,Von Wafer,101144,POR,1137.0,19.0,6,38,37,11,29,3.0,75,,,,,,,,,1.0,4.0,,,,,,1.0,2.0,,,1.0,4.0,1.0,2.0,1.0,6.0,32.0,,,,,,1.0,2.0,,,,2.0,2.0,,,,,2.0,1.0,,,1.0,,,3.0,,,1.0,2.0,,3.0,,3.0,,,,,,,,,1.0,1.0,2.0,,2.0,,1.0,,,,,,,,2.0,11,,,1.0,1.0,,0.5,,0.5,0.25,,0.5,0.4166666666666667,,0.5,0.42857142857142855,,0.5,0.3333333333333333,,,17.073170731707318,,,0.14285714285714285,,0.125,,0.13636363636363635,,,,,,,0.2857142857142857,0.125,,,,,,,,,,,,0.6666666666666666,0.25,0.25,,,,,0.3333333333333333,0.5,0.5,,,,,,,,,,,0.3333333333333333,0.5,0.38270000000000004,,0.35895,0.14285714285714285,0.2,,,0.3333333333333333,17.825,25.9,0.2894736842105263,1.0,1.0,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1711,1610612757,Raef LaFrentz,Raef LaFrentz,1711,POR,17477.0,291.0,-28,546,551,238,235,62.0,1097,20.0,37.0,6.0,16.0,9.0,16.0,1.0,5.0,6.0,15.0,,2.0,,,1.0,,2.0,,2.0,27.0,57.0,,4.0,11.0,65.0,587.0,7.0,17.0,,2.0,16.0,10.0,23.0,,3.0,2.0,22.0,42.0,12.0,,10.0,,2.0,,8.0,4.0,6.0,2.0,2.0,14.0,7.0,20.0,9.0,23.0,7.0,39.0,28.0,67.0,3.0,6.0,3.0,4.0,3.0,,10.0,3.0,39.0,59.0,20.0,3.0,19.0,,10.0,,2.0,17.0,9.0,7.0,17.0,12.0,22.0,238,3.0,2.0,0.7777777777777778,0.9545454545454546,,,,,0.47368421052631576,0.4117647058823529,0.43478260869565216,0.4426229508196721,0.4117647058823529,0.38461538461538464,0.47794117647058826,0.42105263157894735,0.39285714285714285,0.06557377049180328,0.14035087719298245,0.1891891891891892,12.5,0.6,0.25925925925925924,0.12921348314606743,0.09852216748768473,0.10714285714285714,0.1346153846153846,0.12213740458015267,0.10588235294117647,0.1276595744680851,0.04854368932038835,0.07142857142857142,0.2037037037037037,0.08928571428571429,0.10294117647058823,0.11290322580645161,0.09090909090909091,0.11538461538461539,0.7058823529411765,0.6065573770491803,0.5405405405405406,0.6666666666666666,0.75,0.08196721311475409,0.2,0.25,1.0,0.2459016393442623,0.4,0.4,0.03278688524590164,,,,0.03278688524590164,,,,0.9411764705882353,0.375,,0.6153846153846154,0.5625,0.038461538461538464,,0.07692307692307693,,0.6721311475409836,,0.5002401639344263,0.5393933333333333,0.49341923076923067,0.15151515151515152,0.16129032258064516,,0.24615384615384617,0.3384615384615385,5.733333333333333,23.775,0.4358974358974359,2.0,,1.0,12.0,5.0,5.0,5.0,0.043478260869565216,0.16981132075471697,0.8333333333333334,,,2.0,,7.0,,,,2.0,4.0,4.0,,1.0,,1.0,2.0,0.2,0.20833333333333334,0.16666666666666666,,,,,,True,,,,,,,,,,,,,,,
200750,1610612757,Brandon Roy,Brandon Roy,200750,POR,7386.0,123.0,-44,223,233,113,97,25.0,456,10.0,15.0,,1.0,8.0,10.0,4.0,10.0,12.0,21.0,,2.0,,,1.0,2.0,5.0,1.0,3.0,26.0,46.0,2.0,7.0,11.0,69.0,270.0,2.0,4.0,1.0,1.0,5.0,13.0,21.0,1.0,4.0,6.0,35.0,6.0,46.0,3.0,,,5.0,2.0,3.0,11.0,16.0,4.0,6.0,37.0,,6.0,3.0,6.0,1.0,10.0,6.0,16.0,3.0,3.0,1.0,4.0,2.0,,7.0,5.0,4.0,5.0,13.0,,19.0,,6.0,,4.0,1.0,1.0,,1.0,,35.0,113,,4.0,0.11538461538461539,0.11538461538461539,0.5,0.2857142857142857,0.25,0.2857142857142857,0.5652173913043478,0.5,0.6190476190476191,0.5471698113207547,0.4,0.58,0.5564516129032258,0.4166666666666667,0.603448275862069,0.1320754716981132,0.06521739130434782,0.2,27.058823529411768,0.42857142857142855,0.06666666666666667,0.08955223880597014,0.07058823529411765,0.08823529411764706,,0.0891089108910891,0.05660377358490566,0.13043478260869565,0.05,,0.09523809523809523,0.04,0.14285714285714285,0.1,0.07142857142857142,0.15789473684210525,,0.2830188679245283,0.6666666666666666,0.8333333333333334,0.2,0.18867924528301888,0.4,0.4,,0.39622641509433965,0.5714285714285714,0.5714285714285714,0.03773584905660377,,,,0.09433962264150944,0.4,0.5,0.5,0.2,,,0.4,0.8,0.04,,0.12,0.3333333333333333,0.41509433962264153,0.4,0.4602817307692308,0.397675,0.49154999999999993,0.10344827586206896,0.11764705882352941,,0.07246376811594203,0.5072463768115942,10.345652173913043,25.871428571428574,0.5067264573991032,5.0,2.0,,5.0,3.0,1.0,1.0,,0.045454545454545456,0.08333333333333333,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,0.2,,,,,,1.0,0.14285714285714285,0.2,,,True,,,,,,,,,,,,,,,
200771,1610612757,Sergio Rodriguez,Sergio Rodriguez,200771,POR,6327.0,105.0,-10,206,205,92,85,22.0,411,9.0,15.0,,2.0,2.0,3.0,3.0,5.0,,12.0,1.0,4.0,1.0,,1.0,2.0,7.0,1.0,5.0,12.0,32.0,3.0,11.0,5.0,38.0,207.0,,3.0,1.0,,,3.0,8.0,1.0,6.0,3.0,12.0,4.0,20.0,9.0,,3.0,4.0,2.0,2.0,15.0,17.0,4.0,9.0,36.0,,2.0,4.0,8.0,1.0,13.0,2.0,15.0,,4.0,1.0,6.0,3.0,1.0,10.0,4.0,2.0,10.0,6.0,,8.0,,3.0,,1.0,,,,,,12.0,92,,1.0,0.16666666666666666,0.16666666666666666,1.0,0.2727272727272727,0.16666666666666666,0.375,0.375,,0.375,0.38372093023255816,,0.32142857142857145,0.40425531914893614,,0.375,0.2558139534883721,0.0625,0.06666666666666667,24.25531914893617,0.4,0.16666666666666666,0.12307692307692308,0.02666666666666667,0.10256410256410256,,0.11538461538461539,0.020833333333333332,,0.02631578947368421,,0.047619047619047616,0.19047619047619047,0.13043478260869565,0.09375,0.14285714285714285,,,0.3488372093023256,0.6,0.6428571428571429,,0.11627906976744186,0.6,0.75,0.6666666666666666,0.27906976744186046,,,0.09302325581395349,0.25,0.25,1.0,0.16279069767441862,0.2857142857142857,0.2857142857142857,1.0,0.5,,0.25,0.21428571428571427,0.6666666666666666,0.07142857142857142,,0.35714285714285715,0.2,0.6046511627906976,0.5,0.4900675,0.5035375,0.49177727272727273,0.06521739130434782,0.08571428571428572,,,0.3157894736842105,8.83125,33.809090909090905,0.44660194174757284,2.0,2.0,,5.0,5.0,,,,0.043478260869565216,,,,,2.0,,3.0,,1.0,1.0,,1.0,,,,,,0.2,,,,,,,,True,,,,,,,,,,,,,,,
201192,1610612757,Taurean Green,Taurean Green,201192,POR,1621.0,27.0,28,58,57,38,42,10.0,115,1.0,1.0,,,1.0,1.0,,,2.0,4.0,,,,,,1.0,4.0,1.0,3.0,3.0,5.0,1.0,4.0,8.0,17.0,48.0,,,,,,2.0,3.0,1.0,3.0,4.0,11.0,,6.0,,,,4.0,1.0,,5.0,6.0,3.0,2.0,13.0,,,2.0,2.0,,4.0,,4.0,,4.0,3.0,2.0,1.0,,6.0,3.0,,,5.0,,8.0,,4.0,,,,,,,,11.0,38,,,,,,0.25,0.3333333333333333,0.25,0.6,,0.6666666666666666,0.5,,0.5833333333333334,0.6538461538461539,,0.6875,0.4444444444444444,,,27.941176470588232,0.6666666666666666,,0.1111111111111111,,0.3333333333333333,,0.16666666666666666,,,,,0.25,,0.1,0.25,0.5,,,0.1111111111111111,1.0,1.0,,,,,,0.4444444444444444,0.5,0.5,,,,,0.4444444444444444,0.25,0.25,,,,,0.16666666666666666,1.0,,,0.5,0.3333333333333333,0.5555555555555556,0.25,0.44618888888888897,,0.46670833333333334,0.3076923076923077,0.4444444444444444,,,0.6470588235294118,16.439999999999998,25.675,0.6551724137931034,1.0,,,,,1.0,,,,,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2581,1610612757,Steve Blake,Steve Blake,2581,POR,6545.0,109.0,-10,206,203,94,88,22.0,409,,3.0,,1.0,,,2.0,3.0,5.0,11.0,,,,,,2.0,6.0,2.0,5.0,7.0,17.0,2.0,6.0,3.0,23.0,231.0,,1.0,,1.0,1.0,3.0,7.0,2.0,5.0,2.0,14.0,6.0,8.0,6.0,,1.0,5.0,2.0,,11.0,13.0,2.0,6.0,28.0,,,3.0,6.0,,9.0,,9.0,,3.0,3.0,3.0,,,6.0,4.0,3.0,6.0,3.0,,4.0,,,,1.0,,,,,,14.0,94,1.0,1.0,0.42857142857142855,0.42857142857142855,1.0,0.3333333333333333,0.4,0.4,0.4117647058823529,,0.42857142857142855,0.43478260869565216,,0.5,0.4375,,0.5,0.2608695652173913,,,12.987012987012987,0.5,,0.08333333333333333,,0.125,,0.09375,,,,,0.041666666666666664,0.09523809523809523,0.1111111111111111,0.125,0.125,,,0.13043478260869565,,,,0.13043478260869565,0.6666666666666666,0.6666666666666666,,0.4782608695652174,0.45454545454545453,0.45454545454545453,,,,,0.2608695652173913,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,0.4166666666666667,0.4,0.391304347826087,0.4,0.4400272727272727,0.5408,0.42650000000000005,,,,0.043478260869565216,0.6086956521739131,14.952941176470588,35.06666666666667,0.4563106796116505,2.0,2.0,,3.0,1.0,2.0,,,,0.6,,,,3.0,2.0,2.0,,,1.0,,1.0,2.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2592,1610612757,James Jones,James Jones,2592,POR,7353.0,123.0,-34,218,223,90,86,24.0,441,,1.0,,,,,,1.0,3.0,7.0,6.0,9.0,,3.0,4.0,2.0,9.0,,1.0,3.0,9.0,8.0,18.0,12.0,42.0,258.0,1.0,1.0,,3.0,5.0,1.0,3.0,3.0,5.0,8.0,19.0,6.0,,24.0,,,9.0,2.0,,1.0,4.0,,1.0,11.0,1.0,3.0,6.0,7.0,2.0,15.0,5.0,20.0,,,,1.0,,,1.0,,8.0,19.0,9.0,,13.0,,1.0,1.0,4.0,1.0,1.0,,1.0,,19.0,90,4.0,4.0,1.0,1.0,1.0,0.4444444444444444,0.6,0.4444444444444444,0.3333333333333333,1.0,0.3333333333333333,0.5555555555555556,1.0,0.6875,0.6363636363636364,0.8333333333333334,0.7916666666666666,0.6666666666666666,,,13.54581673306773,,0.125,0.11666666666666667,0.03488372093023256,0.13043478260869565,0.038461538461538464,0.12264150943396226,0.03571428571428571,,0.07317073170731707,,0.125,0.08695652173913043,0.14285714285714285,0.14285714285714285,0.09090909090909091,,,0.037037037037037035,,,,0.037037037037037035,,,,0.25925925925925924,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.2222222222222222,0.2222222222222222,1.0,,,,,,0.5,0.75,0.125,,0.7037037037037037,0.2222222222222222,0.5121388888888889,0.3552,0.48996875,0.06896551724137931,0.1,0.05263157894736842,0.11904761904761904,0.4523809523809524,15.555555555555555,23.705555555555556,0.41284403669724773,3.0,,1.0,2.0,1.0,2.0,,0.14285714285714285,,1.0,,,3.0,,1.0,,,,,3.0,1.0,,,,,,,0.08333333333333333,,,,,1.0,,True,,,,,,,,,,,,,,,
