EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,BlockedLongMidRange,3pt And 1 Free Throw Trips,Corner3PctBlocked,BlockedCorner3,OffensiveGoaltends,on,Clear Path Fouls
101109,1610612766,Raymond Felton,Raymond Felton,101109,CHA,156524.0,2609,-159,5029,5012,1169,1273,586,10041,150,303,10.0,21.0,41.0,80.0,40.0,81.0,119.0,298,8.0,33.0,2.0,3.0,1.0,4.0,37.0,139.0,3.0,11.0,11.0,53.0,309,682,45.0,172.0,220.0,973,5472,22.0,52.0,5.0,14.0,19.0,78.0,70.0,159,12.0,57.0,108.0,284.0,114,504.0,99.0,36.0,10.0,6.0,133.0,37.0,55.0,1.0,349.0,162.0,511.0,100.0,62.0,177.0,56.0,116.0,1184.0,16.0,17.0,1.0,60.0,105,8.0,173,34.0,207,5.0,85.0,56.0,29.0,124.0,31.0,88.0,65.0,8.0,36.0,4.0,5.0,189.0,11.0,39.0,71,165,6.0,12.0,213,5.0,7.0,276.0,23.0,18.0,93.0,1.0,46.0,9.0,2.0,2.0,9.0,11.0,6.0,2.0,284.0,1169,29.0,44.0,0.18446601941747573,0.1875,0.7333333333333333,0.2616279069767442,0.35714285714285715,0.21052631578947367,0.2710843373493976,0.4530791788856305,0.4230769230769231,0.44025157232704404,0.4408665105386417,0.44696969696969696,0.4074074074074074,0.49279093717816685,0.5131578947368421,0.505338078291815,0.20140515222482436,0.005813953488372093,0.08064516129032258,0.1551155115511551,0.09876543209876543,0.007194244604316547,20.37264897169977,0.656084656084656,0.046242774566473986,0.005025125628140704,0.06165590135055784,0.010011778563015312,0.09868421052631579,0.026446280991735537,0.07139766334919947,0.014329135909683021,0.020440251572327043,0.007263922518159807,0.0015408320493066256,0.027247956403269755,0.025210084033613446,0.046632124352331605,0.057777777777777775,0.0771513353115727,0.1036036036036036,0.08536585365853659,0.011737089201877934,0.5454545454545454,0.3548009367681499,0.49504950495049505,0.5859375,0.18,0.09484777517564402,0.49382716049382713,0.547945205479452,0.075,0.34894613583138173,0.39932885906040266,0.39932885906040266,0.226890756302521,0.03864168618266979,0.24242424242424243,0.24242424242424243,1.0,0.16276346604215455,0.26618705035971224,0.26811594202898553,0.6756756756756757,0.3181818181818182,0.47619047619047616,0.045454545454545456,0.6666666666666666,1.0,0.16666666666666666,0.2727272727272727,0.6666666666666666,0.37037037037037035,0.5125,0.018518518518518517,0.25,0.24537037037037038,0.20754716981132076,0.5562060889929742,0.2781954887218045,0.48797080378250596,0.46165490196078424,0.4681122641509435,0.10162162162162162,0.12367021276595745,0.005780346820809248,0.08016443987667009,0.2918807810894142,9.540469208211144,26.278488372093022,0.23245177967786837,,,,,,,,,,,True,
1507,1610612766,Derek Anderson,Derek Anderson,1507,CHA,9227.0,154,-15,293,296,73,128,42,589,5,9,1.0,2.0,2.0,4.0,2.0,4.0,6.0,16,2.0,7.0,,,1.0,2.0,8.0,16.0,,,1.0,5.0,13,29,10.0,23.0,12.0,68,320,1.0,3.0,,,,2.0,3.0,6,2.0,7.0,6.0,18.0,10,16.0,27.0,3.0,,,16.0,8.0,1.0,,14.0,,14.0,,,7.0,2.0,5.0,28.0,,3.0,,5.0,11,1.0,17,3.0,20,,7.0,2.0,5.0,6.0,,4.0,2.0,1.0,2.0,,,8.0,,1.0,12,22,1.0,1.0,12,1.0,1.0,14.0,,,3.0,,4.0,,,,,,,2.0,18.0,73,1.0,4.0,0.38461538461538464,0.38461538461538464,0.9,0.43478260869565216,,0.2857142857142857,0.43478260869565216,0.4482758620689655,0.3333333333333333,0.5,0.5384615384615384,0.3333333333333333,0.46153846153846156,0.576271186440678,0.3333333333333333,0.5294117647058824,0.4423076923076923,,0.034482758620689655,0.1111111111111111,,,19.533527696793,0.75,0.05555555555555555,,0.10576923076923077,0.031578947368421054,0.1724137931034483,,0.12030075187969924,0.02097902097902098,0.023809523809523808,,0.0625,,,0.175,0.05,0.06818181818181818,0.05,0.4444444444444444,,,0.17307692307692307,0.5555555555555556,0.625,0.6,0.07692307692307693,0.5,0.5,0.5,0.3076923076923077,0.375,0.375,0.16666666666666666,0.1346153846153846,0.2857142857142857,0.2857142857142857,1.0,0.3076923076923077,0.5,0.5,0.875,0.6666666666666666,0.5,,,,,,,0.3076923076923077,0.5,0.15384615384615385,0.5,0.38461538461538464,0.2,0.6153846153846154,0.5,0.4892576923076923,0.5112666666666666,0.49392692307692304,0.05454545454545454,0.09375,,0.029411764705882353,0.2647058823529412,11.46551724137931,24.713043478260868,0.24914675767918087,,,,,,,,,,,True,
1737,1610612766,Nazr Mohammed,Nazr Mohammed,1737,CHA,66763.0,1113,-166,2122,2102,478,512,251,4224,92,145,36.0,60.0,15.0,29.0,52.0,123.0,41.0,87,,,,,,,,,,,,,185,355,,,63.0,433,2385,42.0,77.0,,,21.0,105.0,32.0,67,,,23.0,87.0,228,142.0,,,66.0,,,,30.0,,48.0,10.0,58.0,7.0,3.0,35.0,1.0,12.0,126.0,23.0,97.0,3.0,44.0,134,19.0,197,123.0,320,10.0,31.0,13.0,18.0,37.0,7.0,28.0,34.0,2.0,9.0,,9.0,71.0,8.0,17.0,104,150,8.0,12.0,78,7.0,2.0,101.0,15.0,,49.0,,9.0,42.0,,,34.0,42.0,23.0,5.0,87.0,478,7.0,9.0,0.6162162162162163,0.75,,,,,,0.5211267605633803,0.5454545454545454,0.47761194029850745,0.5211267605633803,0.5454545454545454,0.47761194029850745,0.5439698492462312,0.5898876404494382,0.5178571428571429,,,0.08450704225352113,0.14482758620689656,0.056910569105691054,,19.412251655629138,0.5211267605633803,0.2345679012345679,0.04411764705882353,0.1871508379888268,0.12613784135240572,0.1522491349480969,0.09871244635193133,0.1771144278606965,0.11976047904191617,0.14869888475836432,0.13744075829383887,0.09688581314878893,0.09395973154362416,0.10714285714285714,0.18859649122807018,0.22950819672131148,0.16065573770491803,0.16444444444444445,0.109375,0.072992700729927,0.5476190476190477,0.4084507042253521,0.6344827586206897,0.7419354838709677,0.5760869565217391,0.3464788732394366,0.42276422764227645,0.4482758620689655,0.5576923076923077,0.24507042253521127,0.47126436781609193,0.4823529411764706,0.7804878048780488,,,,,,,,,0.7792207792207793,0.6,,,,,,,0.43283582089552236,0.5172413793103449,,,,,0.4084507042253521,,0.462483661971831,0.5444560606060607,0.4574791044776119,0.12596401028277635,0.12596401028277635,,0.24249422632794457,0.20092378752886836,7.430985915492959,,0.22525918944392084,8.0,1.0,3.0,0.022988505747126436,0.08333333333333333,,,,,,True,
201162,1610612766,Jared Dudley,Jared Dudley,201162,CHA,55426.0,924,3,1758,1753,503,510,226,3511,49,77,17.0,25.0,9.0,14.0,6.0,16.0,41.0,90,2.0,12.0,,1.0,1.0,3.0,3.0,9.0,,,2.0,5.0,96,183,5.0,21.0,55.0,262,1914,19.0,33.0,,1.0,9.0,47.0,21.0,41,3.0,8.0,14.0,65.0,132,60.0,15.0,,32.0,,9.0,3.0,14.0,1.0,32.0,14.0,46.0,9.0,5.0,21.0,3.0,8.0,106.0,13.0,49.0,4.0,29.0,59,12.0,100,66.0,166,1.0,36.0,24.0,12.0,20.0,6.0,12.0,16.0,1.0,8.0,1.0,2.0,36.0,5.0,7.0,37,80,11.0,4.0,70,9.0,8.0,71.0,8.0,,35.0,1.0,3.0,10.0,,,8.0,10.0,6.0,3.0,65.0,503,14.0,3.0,0.6875,0.825,1.0,0.23809523809523808,,0.375,0.23809523809523808,0.5245901639344263,0.5757575757575758,0.5121951219512195,0.5073529411764706,0.5588235294117647,0.5204081632653061,0.5574468085106383,0.5875,0.5508474576271186,0.10294117647058823,0.047619047619047616,0.07650273224043716,0.14285714285714285,0.1875,0.1111111111111111,13.422486379395739,0.5555555555555556,0.1935483870967742,0.056338028169014086,0.09949409780775717,0.0829103214890017,0.12236286919831224,0.061611374407582936,0.10602409638554217,0.0773067331670823,0.06880733944954129,0.08275862068965517,0.09649122807017543,0.058394160583941604,0.06756756756756757,0.09090909090909091,0.10493827160493827,0.10245901639344263,0.12883435582822086,0.10810810810810811,0.011627906976744186,0.6,0.37745098039215685,0.6363636363636364,0.7424242424242424,0.5102040816326531,0.0784313725490196,0.375,0.46153846153846156,0.3333333333333333,0.4411764705882353,0.45555555555555555,0.45555555555555555,0.9512195121951219,0.058823529411764705,0.16666666666666666,0.16666666666666666,1.0,0.04411764705882353,0.3333333333333333,0.375,1.0,0.7352941176470589,0.68,0.029411764705882353,,,,,,0.2857142857142857,0.6428571428571429,0.061224489795918366,0.3333333333333333,0.10204081632653061,0.4,0.4803921568627451,0.3333333333333333,0.4746041666666666,0.5067516129032258,0.45194693877551023,0.15517241379310345,0.16666666666666666,0.045454545454545456,0.17938931297709923,0.2480916030534351,10.315300546448087,24.361904761904764,0.28612059158134245,1.0,1.0,1.0,,,1.0,,,,,True,
2202,1610612766,Jason Richardson,Jason Richardson,2202,CHA,188965.0,3149,-227,6037,6023,1421,1511,709,12060,229,407,28.0,50.0,47.0,82.0,50.0,128.0,126.0,334,88.0,227.0,8.0,23.0,26.0,57.0,155.0,372.0,18.0,36.0,29.0,89.0,405,869,243.0,599.0,249.0,1788,6615,41.0,98.0,26.0,59.0,13.0,173.0,80.0,164,55.0,146.0,100.0,425.0,392,418.0,642.0,87.0,42.0,2.0,370.0,155.0,62.0,3.0,202.0,56.0,258.0,31.0,25.0,97.0,44.0,61.0,572.0,10.0,63.0,7.0,80.0,256,25.0,361,80.0,441,16.0,116.0,67.0,49.0,106.0,10.0,64.0,60.0,5.0,42.0,3.0,11.0,166.0,6.0,39.0,119,241,7.0,23.0,268,9.0,19.0,331.0,32.0,,144.0,5.0,32.0,57.0,,,39.0,57.0,26.0,1.0,425.0,1421,29.0,30.0,0.4839506172839506,0.5104166666666666,0.8806584362139918,0.4056761268781302,0.4406779661016949,0.3767123287671233,0.40703517587939697,0.4660529344073648,0.41836734693877553,0.4878048780487805,0.5241825613079019,0.5095541401273885,0.5241935483870968,0.5535603715170279,0.5210843373493976,0.575880758807588,0.4080381471389646,0.005008347245409015,0.0713463751438435,0.11793611793611794,0.0859375,0.002688172043010753,26.01578485822859,0.6385542168674698,0.1179245283018868,0.029661016949152543,0.1245136186770428,0.030882352941176472,0.1092896174863388,0.014044943820224719,0.12051649928263988,0.026526162790697673,0.0398406374501992,0.036,0.01905972045743329,0.011574074074074073,0.017857142857142856,0.0868945868945869,0.14800759013282733,0.1414752116082225,0.11423220973782772,0.09595959595959595,0.02165087956698241,0.45614035087719296,0.27724795640326977,0.5626535626535627,0.637883008356546,0.5240174672489083,0.08719346049046321,0.390625,0.42735042735042733,0.24,0.22752043596730245,0.3772455089820359,0.3806646525679758,0.5079365079365079,0.15463215258855587,0.3876651982378855,0.39111111111111113,0.9659090909090909,0.25340599455040874,0.4166666666666667,0.41778975741239893,0.832258064516129,0.3184713375796178,0.56,0.1464968152866242,0.34782608695652173,0.875,0.22929936305732485,0.5,0.9444444444444444,0.2645161290322581,0.573170731707317,0.18387096774193548,0.45614035087719296,0.2870967741935484,0.3258426966292135,0.6852861035422343,0.4189189189189189,0.5159012645249488,0.5057727642276423,0.5031011437908497,0.09412507896399241,0.14678899082568808,0.008305647840531562,0.09675615212527965,0.2376957494407159,8.597813578826237,24.929382303839724,0.2353818121583568,13.0,2.0,,0.008982035928143712,0.17857142857142858,5.0,2.0,0.00881057268722467,,,True,
2222,1610612766,Gerald Wallace,Gerald Wallace,2222,CHA,119752.0,1996,-124,3821,3822,846,882,423,7643,193,338,23.0,43.0,44.0,73.0,13.0,40.0,63.0,175,22.0,81.0,4.0,7.0,8.0,20.0,37.0,109.0,1.0,6.0,10.0,35.0,269,553,59.0,190.0,256.0,971,4128,26.0,57.0,5.0,13.0,11.0,78.0,52.0,102,18.0,55.0,92.0,250.0,262,276.0,171.0,6.0,24.0,1.0,108.0,37.0,58.0,2.0,139.0,49.0,188.0,23.0,26.0,97.0,15.0,27.0,425.0,10.0,40.0,2.0,61.0,164,29.0,254,52.0,306,16.0,104.0,59.0,45.0,83.0,17.0,50.0,63.0,5.0,33.0,4.0,9.0,146.0,9.0,35.0,65,153,6.0,26.0,285,6.0,26.0,349.0,44.0,2.0,169.0,1.0,25.0,46.0,1.0,,43.0,47.0,29.0,1.0,250.0,846,13.0,19.0,0.48698884758364314,0.5097276264591439,0.9661016949152542,0.3105263157894737,0.38461538461538464,0.32727272727272727,0.31216931216931215,0.4864376130198915,0.45614035087719296,0.5098039215686274,0.48115746971736206,0.4785714285714286,0.5031847133757962,0.5425055928411633,0.5064935064935064,0.5952380952380952,0.2557200538358008,0.010526315789473684,0.10488245931283906,0.15088757396449703,0.15,0.01834862385321101,24.12831241283124,0.5684931506849316,0.2116788321167883,0.012738853503184714,0.12321562734785875,0.031421838177533384,0.13895216400911162,0.021834061135371178,0.1271186440677966,0.028885037550548817,0.03968253968253968,0.027303754266211604,0.025210084033613446,0.019157088122605363,0.025380710659898477,0.10129310344827586,0.1391304347826087,0.13218390804597702,0.14153846153846153,0.13157894736842105,0.046242774566473986,0.6170212765957447,0.4549125168236878,0.5710059171597633,0.6724738675958188,0.38860103626943004,0.05383580080753701,0.325,0.38235294117647056,0.3076923076923077,0.23553162853297444,0.36,0.3620689655172414,0.8253968253968254,0.10901749663526245,0.2716049382716049,0.2716049382716049,0.9545454545454546,0.14670255720053835,0.3394495412844037,0.34579439252336447,0.972972972972973,0.6142857142857143,0.5348837209302325,0.1,0.5714285714285714,1.0,0.08571428571428572,0.16666666666666666,1.0,0.46496815286624205,0.6027397260273972,0.12738853503184713,0.4,0.2229299363057325,0.2857142857142857,0.7106325706594886,0.3425925925925926,0.5290331309041836,0.5213245614035089,0.5237993589743589,0.1956271576524741,0.24926253687315633,0.005235602094240838,0.08032955715756952,0.25746652935118436,6.5596745027124745,24.790526315789474,0.221408008374771,3.0,3.0,,0.005714285714285714,0.17391304347826086,,,,1.0,,True,
2679,1610612766,Matt Carroll,Matt Carroll,2679,CHA,79215.0,1320,8,2576,2552,790,801,309,5128,24,54,3.0,5.0,6.0,14.0,11.0,35.0,55.0,125,31.0,68.0,1.0,4.0,7.0,22.0,35.0,84.0,5.0,13.0,12.0,28.0,90,214,66.0,152.0,81.0,459,2801,14.0,26.0,6.0,17.0,18.0,64.0,25.0,54,19.0,50.0,41.0,148.0,132,48.0,192.0,6.0,2.0,,84.0,35.0,27.0,2.0,37.0,15.0,52.0,7.0,8.0,11.0,7.0,19.0,119.0,6.0,15.0,,24.0,101,6.0,131,21.0,152,4.0,34.0,23.0,11.0,20.0,2.0,14.0,15.0,1.0,6.0,1.0,2.0,35.0,2.0,6.0,56,120,3.0,9.0,75,4.0,6.0,101.0,6.0,9.0,27.0,4.0,18.0,9.0,1.0,1.0,4.0,10.0,3.0,1.0,148.0,790,15.0,17.0,0.7333333333333333,0.7415730337078652,0.9696969696969697,0.4342105263157895,0.35294117647058826,0.38,0.4342105263157895,0.4205607476635514,0.5384615384615384,0.46296296296296297,0.5163934426229508,0.5348837209302325,0.5144230769230769,0.5552825552825553,0.5961538461538461,0.5658914728682171,0.41530054644808745,0.013157894736842105,0.1261682242990654,0.3333333333333333,0.17142857142857143,,15.131804176651832,0.5714285714285714,0.06315789473684211,,0.12154031287605295,0.01824817518248175,0.06976744186046512,0.018461538461538463,0.10638297872340426,0.018308631211857017,0.009933774834437087,0.021739130434782608,0.023809523809523808,0.024630541871921183,0.00819672131147541,0.12585034013605442,0.09900990099009901,0.13134328358208955,0.06746031746031746,0.07608695652173914,0.022857142857142857,0.3,0.14754098360655737,0.4444444444444444,0.6666666666666666,0.625,0.09562841530054644,0.3142857142857143,0.3793103448275862,0.45454545454545453,0.34153005464480873,0.44,0.45081967213114754,0.8363636363636363,0.18579234972677597,0.45588235294117646,0.4696969696969697,0.967741935483871,0.22950819672131148,0.4166666666666667,0.4166666666666667,0.9714285714285714,0.11627906976744186,0.6,0.09302325581395349,0.25,1.0,0.3023255813953488,0.38461538461538464,1.0,0.1346153846153846,0.42857142857142855,0.21153846153846154,0.3181818181818182,0.2692307692307692,0.42857142857142855,0.5628415300546448,0.4166666666666667,0.49309945355191276,0.4771500000000001,0.48498221153846155,0.07969151670951156,0.1148936170212766,0.025974025974025976,0.1394335511982571,0.3224400871459695,12.921962616822434,24.57960526315789,0.30667701863354035,4.0,,,0.024,0.6666666666666666,1.0,2.0,0.029411764705882353,,,True,
2731,1610612766,Emeka Okafor,Emeka Okafor,2731,CHA,144245.0,2404,-202,4593,4597,927,976,531,9190,263,391,73.0,112.0,55.0,77.0,135.0,333.0,9.0,25,,,,,,,,,,,,,407,749,,,193.0,1007,5039,87.0,141.0,,,49.0,223.0,72.0,114,,,54.0,198.0,576,238.0,,,134.0,,,,89.0,,42.0,17.0,59.0,14.0,3.0,17.0,5.0,20.0,135.0,68.0,165.0,2.0,131.0,350,64.0,545,235.0,780,9.0,57.0,32.0,25.0,49.0,13.0,23.0,91.0,3.0,26.0,1.0,22.0,140.0,13.0,26.0,117,209,23.0,30.0,249,17.0,10.0,330.0,38.0,,166.0,,18.0,115.0,,,91.0,115.0,68.0,6.0,198.0,927,13.0,16.0,0.7076167076167076,0.8470588235294118,,,,,,0.5433911882510013,0.6170212765957447,0.631578947368421,0.5433911882510013,0.6170212765957447,0.631578947368421,0.5625698324022347,0.6264044943820225,0.6265822784810127,,,0.11882510013351134,0.1534526854219949,0.08708708708708708,,19.915335770636908,0.35,0.4444444444444444,0.010752688172043012,0.2183406113537118,0.10469543147208121,0.24125230202578268,0.1295238095238095,0.22413793103448276,0.11089957163255593,0.14020270270270271,0.09230769230769231,0.07744107744107744,0.1,0.17560975609756097,0.17399267399267399,0.22277227722772278,0.25267993874425726,0.2570694087403599,0.2012987012987013,0.036,0.591304347826087,0.5220293724966623,0.6726342710997443,0.7945619335347432,0.7072243346007605,0.4445927903871829,0.40540540540540543,0.4440789473684211,0.6962962962962963,0.03337783711615487,0.36,0.36,0.8888888888888888,,,,,,,,,0.7943262411347518,0.6517857142857143,,,,,,,0.6754385964912281,0.7142857142857143,,,,,0.5220293724966623,,0.4858170894526037,0.5478637168141595,0.5148956140350877,0.18928164196123148,0.18928164196123148,,0.2214498510427011,0.19662363455809334,4.382510013351135,,0.20182887001959504,22.0,6.0,17.0,,0.136986301369863,2.0,,,,2.0,True,
976,1610612766,Jeff McInnis,Jeff McInnis,976,CHA,59325.0,989,-175,1854,1859,361,382,201,3713,16,22,1.0,1.0,4.0,4.0,15.0,40.0,39.0,90,,1.0,,,,,1.0,10.0,,,,2.0,70,152,1.0,11.0,12.0,155,2105,4.0,7.0,,,,8.0,20.0,29,,2.0,3.0,43.0,80,60.0,3.0,,,,10.0,1.0,4.0,1.0,103.0,42.0,145.0,31.0,11.0,53.0,19.0,31.0,332.0,4.0,7.0,,14.0,46,,60,11.0,71,2.0,13.0,6.0,7.0,30.0,8.0,22.0,19.0,3.0,8.0,,,49.0,4.0,15.0,40,93,1.0,6.0,25,2.0,4.0,16.0,2.0,,7.0,,2.0,2.0,,,2.0,2.0,1.0,1.0,43.0,361,9.0,2.0,0.5714285714285714,0.5714285714285714,1.0,0.09090909090909091,,,0.09090909090909091,0.4605263157894737,0.5714285714285714,0.6896551724137931,0.4386503067484663,0.5714285714285714,0.6451612903225806,0.45588235294117646,0.5714285714285714,0.6515151515151515,0.06748466257668712,0.09090909090909091,0.02631578947368421,0.09090909090909091,0.025,0.1,10.544053923928743,0.6122448979591837,,,0.071875,0.01098901098901099,0.07608695652173914,0.02,0.07281553398058252,0.013142174432497013,0.004739336492890996,0.011764705882352941,0.015625,0.03571428571428571,,0.061946902654867256,0.059880239520958084,0.08906882591093117,0.07246376811594203,0.08695652173913043,0.024096385542168676,0.5,0.13496932515337423,0.7272727272727273,0.8,0.5,0.24539877300613497,0.375,0.38461538461538464,0.4666666666666667,0.5521472392638037,0.43333333333333335,0.43820224719101125,0.6410256410256411,0.006134969325153374,,,,0.06134969325153374,0.1,0.1111111111111111,1.0,0.14285714285714285,1.0,,,,,,,0.12903225806451613,1.0,,,0.06451612903225806,,0.20245398773006135,0.1,0.4168180124223602,0.4515,0.3991383333333333,0.041666666666666664,0.044585987261146494,,0.05161290322580645,0.27741935483870966,13.53486842105264,28.572727272727274,0.1947141316073355,,,,0.011111111111111112,,,,,,,True,
1863,1610612766,Earl Boykins,Earl Boykins,1863,CHA,18771.0,313,-2,610,606,194,163,75,1216,8,17,,2.0,4.0,7.0,6.0,15.0,10.0,28,1.0,6.0,,,,1.0,6.0,18.0,,2.0,4.0,6.0,24,60,7.0,24.0,23.0,92,665,1.0,6.0,,2.0,,2.0,8.0,18,4.0,7.0,13.0,41.0,16,32.0,15.0,6.0,,,18.0,6.0,6.0,1.0,36.0,15.0,51.0,9.0,6.0,17.0,10.0,9.0,117.0,4.0,3.0,,5.0,6,,11,7.0,18,1.0,9.0,2.0,7.0,17.0,1.0,11.0,8.0,1.0,6.0,1.0,4.0,25.0,1.0,7.0,7,14,,,19,,1.0,30.0,1.0,1.0,10.0,,5.0,,,,,,,,41.0,194,1.0,5.0,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.2916666666666667,,0.5714285714285714,0.2916666666666667,0.4,0.16666666666666666,0.4444444444444444,0.4107142857142857,0.125,0.56,0.46938775510204084,0.125,0.6212121212121212,0.2857142857142857,0.041666666666666664,0.1,0.17647058823529413,0.13333333333333333,,17.748917748917748,0.68,,,0.031578947368421054,0.016129032258064516,0.05813953488372093,0.05333333333333334,0.03985507246376811,0.02681992337164751,0.03125,,0.014285714285714285,0.04,0.08,0.046875,0.0425531914893617,0.012658227848101266,0.04411764705882353,0.1111111111111111,0.021739130434782608,,0.20238095238095238,0.47058823529411764,0.5714285714285714,0.625,0.17857142857142858,0.4,0.46153846153846156,0.16666666666666666,0.3333333333333333,0.35714285714285715,0.37037037037037035,0.2,0.07142857142857142,0.16666666666666666,0.2,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.25,,,,,0.25,,,0.28,0.5714285714285714,0.04,,0.24,0.6666666666666666,0.4880952380952381,0.3333333333333333,0.4791053571428573,0.451975,0.4819879999999999,0.10752688172043011,0.14492753623188406,,0.021739130434782608,0.44565217391304346,10.875,24.84583333333333,0.3180327868852459,,,,0.03571428571428571,,,,0.16666666666666666,,,True,
