EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,NonHeaveArc3FGA,Fg3aBlocked,DefThreePtRebounds,DeadBallTurnovers,Offensive Fouls,FG3APctBlocked,Arc3PctBlocked,DefThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceFtPoints,PenaltyFtPoints,OffThreePtRebounds,FTOffRebounds,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedShortMidRange,3SecondViolations,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Travels,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGA,SecondChanceCorner3FGA,SelfOReb,SecondChanceTurnovers,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SelfORebPct,Corner3Frequency,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Offensive Fouls Drawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,PenaltyCorner3FGA,PenaltyCorner3Frequency,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,on,OffensiveGoaltends,Corner3FGM,PenaltyCorner3FGM,HeaveMakes,Corner3Assists,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,Defensive 3 Seconds Violations,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1425,1610612746,Aaron Williams,Aaron Williams,1425,LAC,659.0,11,-9,23,24,3,18,4,47,2.0,3.0,2.0,2.0,1.0,4.0,6,1.0,9.0,29,2.0,2.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,3,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.75,1.0,28.57142857142857,1.0,1.0,0.1,0.07692307692307693,0.1,0.07142857142857142,0.16666666666666666,0.25,1.0,0.5,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,0.5,0.16666666666666666,0.5,0.5073,0.49945000000000006,0.16666666666666666,0.16666666666666666,0.4444444444444444,5.95,0.13043478260869565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1510,1610612746,Brevin Knight,Brevin Knight,1510,LAC,4443.0,74,-33,143,141,51,46,25,284,,2.0,2.0,2.0,10.0,3.0,14,1.0,7.0,164,,,,6.0,,,,1.0,,1.0,,1,1.0,,1.0,5.0,8.0,1.0,2.0,,1.0,,,,,51,1.0,1.0,1.0,0.21428571428571427,,0.2,,0.21875,,9.6045197740113,1.0,,0.02564102564102564,,0.01818181818181818,,,,,0.13333333333333333,,,,0.13333333333333333,1.0,1.0,1.0,0.6666666666666666,0.2,0.4502642857142858,,0.0625,0.06666666666666667,,15.564285714285717,0.35664335664335667,1.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,1.0,1.0,12.0,3.0,15.0,3.0,6.0,1.0,5.0,33.0,6.0,3.0,3.0,1.0,4.0,0.5,0.4,0.4,0.06666666666666667,0.07142857142857142,0.5,0.09090909090909091,0.1,0.1,1.0,0.06666666666666667,0.2,0.3784,0.5714285714285714,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1739,1610612746,Ruben Patterson,Ruben Patterson,1739,LAC,3309.0,55,-18,97,103,12,38,19,200,6.0,12.0,2.0,4.0,,8.0,16,2.0,18.0,111,2.0,4.0,4.0,6.0,10.0,4.0,5.0,2.0,,4.0,5.0,9,2.0,,3.0,4.0,8.0,3.0,4.0,,2.0,,,,,12,,0.375,0.5,0.5,0.5,0.47058823529411764,0.5,0.47368421052631576,0.5,18.333333333333336,0.6666666666666666,,0.05,0.09090909090909091,0.06896551724137931,0.08333333333333333,0.04,,,0.7058823529411765,0.5,0.6666666666666666,0.5,0.23529411764705882,0.5,0.5,,,0.7647058823529411,0.5158588235294118,0.5606249999999999,0.10526315789473684,0.1111111111111111,0.2222222222222222,2.36875,0.12371134020618557,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,3.0,2.0,,2.0,,,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,0.5,0.3333333333333333,0.3333333333333333,0.058823529411764705,0.1875,0.25,0.1111111111111111,,,,0.058823529411764705,0.3333333333333333,0.4139333333333333,0.1111111111111111,25.7,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.125,0.13636363636363635,0.05263157894736842,0.15384615384615385,1.0,0.5,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
200781,1610612746,Paul Davis,Paul Davis,200781,LAC,11641.0,194,-80,361,367,99,120,54,728,11.0,22.0,2.0,10.0,33.0,24.0,65,6.0,54.0,405,8.0,18.0,17.0,34.0,14.0,8.0,18.0,14.0,3.0,22.0,25.0,47,6.0,4.0,9.0,23.0,33.0,10.0,10.0,2.0,6.0,6.0,5.0,6.0,,99,4.0,0.7083333333333334,0.85,0.36923076923076925,0.4444444444444444,0.36923076923076925,0.4444444444444444,0.391304347826087,0.4473684210526316,18.13953488372093,0.6666666666666666,0.17647058823529413,0.11290322580645161,0.10526315789473684,0.1144578313253012,0.1,0.1320754716981132,0.07894736842105263,,0.3384615384615385,0.5,0.55,0.6363636363636364,0.15384615384615385,0.2,0.25,,0.5076923076923077,0.3384615384615385,0.45229384615384616,0.5034294117647058,0.08695652173913043,0.08695652173913043,0.3148148148148148,10.94,0.2742382271468144,11.0,,,,6.0,18.0,,14.0,,5.0,9.0,1.0,10.0,1.0,6.0,1.0,2.0,21.0,6.0,6.0,,2.0,14.0,0.3333333333333333,0.3333333333333333,0.35,,0.07692307692307693,0.09090909090909091,0.20588235294117646,0.3333333333333333,0.34375,0.9090909090909091,,,0.4061388888888889,0.25925925925925924,,5.0,13.0,1.0,3.0,,,5.0,3.0,,,,0.11904761904761904,0.14285714285714285,0.07228915662650602,0.07692307692307693,0.12903225806451613,0.7222222222222222,0.38461538461538464,0.16666666666666666,0.3333333333333333,1.0,2.0,2.0,5.0,1.0,5.0,3.0,1.0,1.0,1.0,0.2,0.030303030303030304,0.3333333333333333,0.06896551724137931,0.043478260869565216,0.16666666666666666,0.09090909090909091,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
201154,1610612746,Al Thornton,Al Thornton,201154,LAC,5494.0,92,-54,165,170,28,51,30,335,5.0,14.0,,2.0,21.0,11.0,37,3.0,28.0,191,2.0,6.0,4.0,14.0,8.0,,7.0,7.0,1.0,10.0,7.0,17,2.0,,7.0,3.0,8.0,3.0,4.0,,2.0,1.0,1.0,1.0,,28,1.0,0.6363636363636364,0.6363636363636364,0.2972972972972973,0.3333333333333333,0.29069767441860467,0.25,0.3111111111111111,0.25,26.0,0.2857142857142857,0.16666666666666666,0.11666666666666667,0.08235294117647059,0.10344827586206896,0.06930693069306931,0.06666666666666667,0.11764705882352941,,0.32558139534883723,0.35714285714285715,0.625,0.6,0.046511627906976744,,,,0.4883720930232558,0.46511627906976744,0.46718928571428586,0.5219357142857143,0.044444444444444446,0.05128205128205128,0.14285714285714285,10.916216216216217,0.1696969696969697,6.0,6.0,3.0,6.0,1.0,4.0,3.0,5.0,,7.0,2.0,,2.0,,,,2.0,4.0,1.0,1.0,,2.0,5.0,0.25,0.35714285714285715,0.35714285714285715,0.13953488372093023,0.1891891891891892,0.42857142857142855,,0.2857142857142857,0.3,0.6666666666666666,0.13953488372093023,0.42857142857142855,0.5419916666666666,0.17857142857142858,27.599999999999998,2.0,4.0,1.0,2.0,6.0,,2.0,5.0,1.0,,,0.07407407407407407,0.14285714285714285,0.07317073170731707,0.18518518518518517,0.10526315789473684,0.5,0.5,0.2857142857142857,0.5,,,,,,2.0,,,,,,0.047619047619047616,,,,,,0.5,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.25,0.3333333333333333,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1749,1610612746,Cuttino Mobley,Cuttino Mobley,1749,LAC,6658.0,111,-40,205,210,50,68,29,415,1.0,5.0,2.0,4.0,12.0,8.0,21,12.0,31.0,236,,2.0,,8.0,8.0,,1.0,5.0,,5.0,1.0,6,2.0,,6.0,5.0,9.0,11.0,16.0,1.0,6.0,3.0,2.0,3.0,1.0,50,,0.5,0.5,0.38095238095238093,,0.31666666666666665,,0.40540540540540543,,17.695473251028805,0.3333333333333333,,0.07142857142857142,0.010869565217391304,0.054945054945054944,0.008695652173913044,0.034482758620689655,,0.3333333333333333,0.16666666666666666,0.2,0.2,,0.13333333333333333,0.5,0.5,,0.4,0.4666666666666667,0.47078333333333333,0.48503999999999997,0.17142857142857143,0.23076923076923078,,12.71904761904762,0.24390243902439024,5.0,5.0,,9.0,1.0,3.0,,8.0,,,8.0,1.0,9.0,1.0,2.0,1.0,5.0,19.0,3.0,3.0,,2.0,8.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3,,,0.09090909090909091,0.4166666666666667,0.4166666666666667,0.8,0.16666666666666666,,0.3680333333333334,0.25806451612903225,24.5,,,,,5.0,,,4.0,2.0,,,,,,0.125,,,,,,,6.0,,,,1.0,,,,,,,,,,,,,1.0,2.0,,1.0,3.0,,3.0,1.0,1.0,1.0,0.1111111111111111,,0.1111111111111111,0.2,0.2,1.0,0.4,,0.2,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.047619047619047616,0.13333333333333333,0.2,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2624,1610612746,Quinton Ross,Quinton Ross,2624,LAC,3418.0,57,-27,110,113,40,45,16,223,2.0,5.0,,,12.0,8.0,17,5.0,24.0,127,1.0,3.0,10.0,10.0,6.0,2.0,3.0,2.0,2.0,4.0,3.0,7,1.0,,2.0,5.0,7.0,6.0,6.0,,2.0,1.0,,1.0,1.0,40,1.0,0.625,0.7142857142857143,0.47058823529411764,0.3333333333333333,0.5277777777777778,0.625,0.5714285714285714,0.7142857142857143,17.16417910447761,0.5,0.3333333333333333,0.06666666666666667,0.05660377358490566,0.05263157894736842,0.05084745762711865,0.07142857142857142,,1.0,0.2777777777777778,0.4,0.6666666666666666,,,,,,0.6666666666666666,0.3333333333333333,0.4397277777777778,0.47955000000000003,0.1,0.10526315789473684,0.4166666666666667,13.905882352941175,0.36363636363636365,6.0,1.0,,1.0,2.0,3.0,,6.0,,2.0,5.0,,5.0,,2.0,1.0,2.0,10.0,1.0,1.0,,1.0,6.0,0.6666666666666666,0.6666666666666666,0.75,0.05555555555555555,0.11764705882352941,0.4,,0.5,0.5,0.8333333333333334,0.05555555555555555,,0.3582666666666667,0.25,25.3,1.0,2.0,,,1.0,,,1.0,,,,,0.06666666666666667,0.041666666666666664,0.125,,0.5,0.5,,,5.0,2.0,,,,1.0,,,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,0.25,,1.0,,,,,,1.0,,1.0,,,,1.0,1.0,3.0,3.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
208,1610612746,Sam Cassell,Sam Cassell,208,LAC,1767.0,29,-14,53,55,13,17,8,108,,2.0,,,7.0,1.0,9,4.0,9.0,61,,1.0,,,2.0,,,1.0,,2.0,,2,2.0,1.0,2.0,,,4.0,5.0,,2.0,,,,,13,,,,0.1111111111111111,,0.20833333333333334,,0.2857142857142857,,25.396825396825395,1.0,,0.04,,0.06896551724137931,,,,,0.16666666666666666,,,,,,,,0.5833333333333334,0.4166666666666667,0.4583083333333333,0.3599,0.14285714285714285,0.18181818181818182,,14.299999999999999,0.24528301886792453,1.0,3.0,,3.0,1.0,4.0,,4.0,,2.0,5.0,1.0,6.0,1.0,1.0,,4.0,13.0,2.0,2.0,,1.0,4.0,0.25,0.25,0.4,0.25,0.2222222222222222,0.5,,0.14285714285714285,0.16666666666666666,,0.25,,0.376,0.4444444444444444,25.399999999999995,,,,,3.0,,1.0,,,,,0.25,,,0.07692307692307693,0.25,,,,,,2.0,,,,,,,,,,0.14285714285714285,,,,,,,1.0,,,1.0,,,3.0,1.0,,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,,,,,1.0,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2424,1610612746,Dan Dickau,Dan Dickau,2424,LAC,5699.0,95,-36,174,179,39,63,23,353,3.0,6.0,1.0,1.0,6.0,6.0,13,9.0,33.0,191,,1.0,,2.0,10.0,,,9.0,,14.0,,14,2.0,1.0,4.0,7.0,15.0,11.0,12.0,,4.0,,,,,39,2.0,0.16666666666666666,0.16666666666666666,0.46153846153846156,,0.5217391304347826,,0.5892857142857143,,15.920398009950251,0.5,,0.14516129032258066,,0.16470588235294117,,,0.05,,0.2608695652173913,0.5,0.6,,0.043478260869565216,1.0,1.0,,0.2608695652173913,0.6956521739130435,0.49495000000000006,0.278,0.14814814814814814,0.23529411764705882,,10.26923076923077,0.22413793103448276,2.0,9.0,1.0,10.0,,3.0,1.0,4.0,,1.0,7.0,1.0,8.0,1.0,1.0,1.0,5.0,17.0,2.0,1.0,1.0,1.0,4.0,,,0.3333333333333333,0.43478260869565216,0.07692307692307693,0.16666666666666666,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.5,0.391304347826087,0.25,0.42295000000000005,0.12121212121212122,25.15,,1.0,,2.0,9.0,,5.0,2.0,1.0,,,0.21739130434782608,,,0.25,0.1875,1.0,,0.5,,,4.0,,,1.0,1.0,,1.0,,,,,,,,,0.2857142857142857,,4.0,,,4.0,,,12.0,4.0,,1.0,0.4,,0.4,0.4444444444444444,0.4444444444444444,1.0,,,0.4444444444444444,1.0,,,,2.0,1.0,,1.0,,0.043478260869565216,,,,,2.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1501,1610612746,Tim Thomas,Tim Thomas,1501,LAC,2943.0,49,-37,92,94,25,19,9,186,2.0,2.0,1.0,5.0,2.0,4.0,9,,11.0,111,1.0,4.0,2.0,4.0,4.0,2.0,2.0,5.0,,6.0,2.0,8,1.0,1.0,3.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25,1.0,0.5,0.6666666666666666,0.4444444444444444,0.25,0.3055555555555556,0.25,0.3055555555555556,0.25,20.388349514563107,0.3333333333333333,,0.16129032258064516,0.05555555555555555,0.15789473684210525,0.0425531914893617,,0.1111111111111111,1.0,0.1111111111111111,1.0,1.0,0.5,0.2777777777777778,0.2,0.2,,0.1111111111111111,0.6111111111111112,0.47894722222222225,0.4185,0.05555555555555555,0.1111111111111111,0.18181818181818182,9.122222222222222,0.2717391304347826,1.0,8.0,2.0,9.0,2.0,3.0,3.0,7.0,,,2.0,4.0,6.0,4.0,1.0,,1.0,16.0,1.0,,1.0,,7.0,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5,,,0.375,0.5,0.5,1.0,0.4444444444444444,0.3333333333333333,0.5211499999999999,0.6363636363636364,25.28888888888889,1.0,1.0,2.0,2.0,8.0,,1.0,2.0,,,,0.14285714285714285,,0.1,0.07142857142857142,,0.25,1.0,0.3333333333333333,1.0,,,,,1.0,1.0,,,,,,,,,,,0.25,,1.0,,1.0,1.0,,1.0,3.0,1.0,1.0,1.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.125,0.125,1.0,,0.5,0.125,1.0,,,,,,,,,0.05555555555555555,,,,,,,,1.0,0.16666666666666666,,,True,,,,,,,,,,,,,,,,,,,,,,,
