EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,Corner3Assists,ShootingFouls,Fouls,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyFtPoints,PtsUnassisted2s,SelfOReb,LostBallSteals,LostBallTurnovers,SelfORebPct,PtsUnassisted3s,AtRimAssists,PenaltyTurnovers,Offensive Fouls,NonShootingFoulsDrawn,LongMidRangePctBlocked,SecondChanceArc3FGA,SecondChanceArc3Frequency,PtsPutbacks,Blocked2s,BlockedAtRim,OffCorner3ReboundPct,on,HeaveAttempts,FTOffRebounds,Travels,Loose Ball Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,BlocksRecoveredPct,Technical Free Throw Trips,OffensiveGoaltends,SecondChanceArc3FGM,PenaltyArc3FGM,3SecondViolations,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Arc3PctBlocked,BlockedCorner3
1112,1610612741,Ben Wallace,Ben Wallace,1112,CHI,1482.0,25,-5.0,52,51,17.0,25.0,9.0,103,2.0,5.0,1.0,3.0,2.0,3.0,2.0,5.0,1.0,5.0,57,1.0,3.0,1.0,3.0,2.0,3.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,1.0,7.0,2.0,10.0,4.0,14.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,17.0,1.0,1.0,0.4,0.3333333333333333,0.6666666666666666,0.4,0.3333333333333333,0.6666666666666666,0.4166666666666667,0.375,0.6666666666666666,11.290322580645162,1.0,1.0,0.35,0.16666666666666666,0.25,0.1,0.3333333333333333,0.14285714285714285,0.125,0.3333333333333333,0.14285714285714285,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.5,0.5,1.0,0.4,0.4,1.0,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.59024,0.581,0.5770333333333334,0.16666666666666666,0.16666666666666666,0.6,0.8,0.3269230769230769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,1610612741,Adrian Griffin,Adrian Griffin,1559,CHI,203.0,3,-1.0,7,8,7.0,8.0,,15,,,,,,,,,,,10,,,,,,,,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201242,1610612741,Thomas Gardner,Thomas Gardner,201242,CHI,2684.0,45,-9.0,94,95,21.0,33.0,14.0,189,2.0,4.0,1.0,2.0,,,6.0,11.0,,21.0,95,1.0,3.0,,5.0,1.0,1.0,5.0,12.0,1.0,,1.0,,,2.0,1.0,2.0,1.0,,,1.0,3.0,4.0,,,1.0,1.0,4.0,,2.0,1.0,2.0,1.0,,,,5.0,21.0,1.0,1.0,0.5454545454545454,0.3333333333333333,1.0,0.45652173913043476,0.625,0.5,0.4375,0.625,0.5,25.454545454545453,0.25,,,0.06451612903225806,0.09090909090909091,0.058823529411764705,0.025,0.0625,0.16666666666666666,,,0.06666666666666667,,,,,0.17391304347826086,0.5,1.0,1.0,0.5,0.5,1.0,,,0.6956521739130435,0.5039326086956522,0.51595,0.42844,0.041666666666666664,0.08333333333333333,0.23809523809523808,0.23809523809523808,0.22340425531914893,,2.0,4.0,1.0,2.0,3.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,9.0,3.0,3.0,12.0,1.0,1.0,1.0,4.0,9.0,9.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,0.25,1.0,0.25,0.25,0.5217391304347826,0.2727272727272727,0.5,0.5,0.125,0.08695652173913043,0.5,1.0,1.0,0.21739130434782608,0.6,0.6,1.0,0.13043478260869565,0.6666666666666666,0.6666666666666666,1.0,0.391304347826087,0.1111111111111111,0.1111111111111111,1.0,0.25,1.0,1.0,0.2,1.0,0.6,0.1111111111111111,10.372727272727273,24.8,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732,1610612741,Ben Gordon,Ben Gordon,2732,CHI,1398.0,23,-13.0,48,50,17.0,25.0,8.0,98,,1.0,,,,,1.0,8.0,4.0,6.0,54,,,,,1.0,2.0,4.0,,2.0,2.0,4.0,1.0,,10.0,1.0,,,,,,1.0,1.0,2.0,,1.0,,1.0,,2.0,,4.0,2.0,,,,4.0,17.0,,,0.125,,0.5,0.1,,0.3333333333333333,0.25,,0.5,22.80701754385965,1.0,,,,,0.1,,0.03225806451612903,,,,0.1,,,,,0.1,,,,,,,,,0.3,0.45547000000000004,,0.4328166666666666,0.16666666666666666,0.2,,0.6666666666666666,0.3541666666666667,1.0,1.0,2.0,1.0,3.0,,4.0,,,,,,,,2.0,1.0,,2.0,,,,1.0,,2.0,,,2.0,,,,,1.0,,,,,,0.2,,,,,0.3,0.3333333333333333,0.3333333333333333,,0.4,,,,,,,,0.2,,,,,,,,,0.3333333333333333,,12.8375,25.4,2.0,2.0,1.0,2.0,1.0,0.1111111111111111,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804,1610612741,Andres Nocioni,Andres Nocioni,2804,CHI,1290.0,22,-4.0,44,45,8.0,8.0,8.0,89,,1.0,,1.0,,,2.0,5.0,,13.0,48,,1.0,,,,2.0,,4.0,1.0,1.0,2.0,,,5.0,1.0,,1.0,3.0,,4.0,1.0,5.0,,,,,2.0,,2.0,1.0,,,,,,,8.0,1.0,1.0,0.4,,,0.7222222222222222,,,0.7222222222222222,,,21.153846153846153,,,0.21428571428571427,,0.25,0.125,0.2222222222222222,0.043478260869565216,,,,0.14285714285714285,0.3333333333333333,,0.25,,0.1111111111111111,,,,1.0,,,,,0.5555555555555556,0.4795555555555555,,0.45455,,,,,0.18181818181818182,1.0,3.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,2.0,3.0,1.0,3.0,4.0,,,,1.0,6.0,3.0,2.0,,,,2.0,,,,0.6666666666666666,0.75,,,0.75,0.4444444444444444,,,,0.5,0.2222222222222222,0.5,0.5,1.0,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,,,,,,0.3333333333333333,0.6666666666666666,12.38,25.65,,,,,,,3.0,1.0,1.0,2.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200748,1610612741,Tyrus Thomas,Tyrus Thomas,200748,CHI,514.0,9,-5.0,17,17,,,3.0,34,,,,,,,,1.0,,,16,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,10.0,,,,0.125,,,,0.09090909090909091,,,0.25,,,,,,,,,,,,,,,,0.3892,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,7.1,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,231.0,4,2.0,7,6,1.0,,2.0,13,,,,,,,1.0,2.0,,2.0,4,,,,,,,,,1.0,,1.0,,,2.0,,,1.0,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,1.0,,,0.5,,,0.5,,,0.5,,,33.333333333333336,1.0,,,,1.0,,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,,,0.4097,,,,,,,0.14285714285714285,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,18.0,,,2.0,,,1.0,,,1.0,,,,0.5,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200757,1610612741,Thabo Sefolosha,Thabo Sefolosha,200757,CHI,1389.0,23,-3.0,51,51,17.0,29.0,6.0,102,2.0,4.0,,,1.0,1.0,5.0,9.0,,13.0,47,,,,,3.0,3.0,6.0,8.0,4.0,,4.0,,,8.0,,1.0,,2.0,1.0,3.0,1.0,4.0,1.0,,3.0,3.0,4.0,,2.0,,,,,,,6.0,17.0,0.8,0.8,0.5555555555555556,,1.0,0.5416666666666666,,0.75,0.5416666666666666,,0.75,27.118644067796613,0.75,0.25,0.15384615384615385,0.0625,,,0.1,0.04,,,0.16666666666666666,,0.1,,0.3333333333333333,,0.3333333333333333,0.5,0.5,0.5,,,,0.25,1.0,0.5833333333333334,0.4938624999999999,0.5283,0.47789999999999994,,,,0.46153846153846156,0.3333333333333333,,2.0,2.0,1.0,1.0,2.0,4.0,,,,,,,1.0,3.0,1.0,1.0,3.0,,1.0,,1.0,3.0,3.0,1.0,,1.0,1.0,1.0,,,,1.0,0.3333333333333333,,,0.3333333333333333,0.25,,,,,0.08333333333333333,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,,,,,0.25,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.25,0.3333333333333333,8.166666666666666,24.933333333333337,,2.0,,1.0,,,,3.0,1.0,,,,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,1006.0,17,-4.0,36,36,9.0,14.0,3.0,72,4.0,4.0,2.0,2.0,1.0,1.0,5.0,5.0,2.0,12.0,35,2.0,2.0,,4.0,1.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,5.0,,1.0,3.0,,,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,1.0,,,1.0,2.0,9.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.5,1.0,,,0.16666666666666666,0.5,,0.25,0.07142857142857142,0.3333333333333333,,,,,,,1.0,0.8,1.0,1.0,0.75,1.0,1.0,0.5,1.0,1.0,0.8,0.5910599999999999,0.7172,0.6058,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.25,,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.4,,,,,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,,,3.3200000000000003,,,2.0,,,,,,,,,,,,,2.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,1610612741,Joe Smith,Joe Smith,693,CHI,534.0,9,,20,20,4.0,11.0,4.0,40,,1.0,,1.0,,,1.0,3.0,,2.0,19,,1.0,,,,,,,2.0,1.0,3.0,,,7.0,,1.0,,3.0,,3.0,1.0,4.0,,,1.0,1.0,1.0,,1.0,,,,,,,,4.0,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,16.0,1.0,,0.2727272727272727,0.07692307692307693,,,0.25,0.07142857142857142,,0.5,,,0.2857142857142857,1.0,,,0.3333333333333333,,,,1.0,,,,,0.3333333333333333,0.4291666666666667,0.4947,,,,,,0.2,1.0,2.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,9.133333333333335,,,2.0,,,,,,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
