EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Clear Path Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,3pt And 1 Free Throw Trips,HeaveAttempts,on,Corner3PctBlocked
101113,1610612754,Ike Diogu,Ike Diogu,101113,IND,2523.0,42,1,87,89,24,45,12,176,5.0,6.0,2.0,3.0,1.0,2.0,2.0,7.0,1.0,3.0,8.0,16.0,8.0,24.0,85,2.0,3.0,4.0,8.0,2.0,6.0,4.0,8.0,4.0,12.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,7.0,8.0,5.0,13.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,7.0,2.0,6.0,10.0,5.0,1.0,1.0,1.0,1.0,8.0,24,1.0,0.25,0.2857142857142857,0.5,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.5714285714285714,0.8,0.5,0.125,0.16666666666666666,0.14285714285714285,24.752475247524753,0.5,0.1891891891891892,0.0967741935483871,0.1,0.16666666666666666,0.1702127659574468,0.11627906976744186,0.1111111111111111,0.13333333333333333,0.2,0.08333333333333333,0.2,0.26666666666666666,0.14285714285714285,0.375,0.8333333333333334,1.0,0.4,0.4375,0.2857142857142857,0.3333333333333333,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.5,0.375,0.43966249999999996,0.61215,0.4066166666666667,0.23809523809523808,0.23809523809523808,0.3333333333333333,0.3333333333333333,7.35,0.27586206896551724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101122,1610612754,Danny Granger,Danny Granger,101122,IND,98624.0,1644,-94,3332,3322,662,674,347,6654,110.0,180.0,18.0,26.0,20.0,31.0,28.0,71.0,84.0,195.0,222.0,446.0,170.0,896.0,3666,26.0,45.0,13.0,92.0,46.0,84.0,62.0,193.0,188.0,256.0,22.0,37.0,60.0,96.0,22.0,228.0,11.0,34.0,43.0,147.0,203.0,49.0,252.0,54.0,25.0,47.0,5.0,25.0,44.0,22.0,12.0,91.0,21.0,58.0,156.0,12.0,153.0,199.0,87.0,40.0,28.0,42.0,,193.0,662,21.0,0.42342342342342343,0.44549763033175355,0.4977578475336323,0.5777777777777777,0.5476190476190477,0.5369822485207101,0.5895522388059702,0.515748031496063,0.5857519788918206,0.6164383561643836,0.6,0.08295964125560538,0.14444444444444443,0.08450704225352113,22.767497988736928,0.5164835164835165,0.12618025751072962,0.03262955854126679,0.12684365781710916,0.02127659574468085,0.12632978723404256,0.028864656831302116,0.037037037037037035,0.021231422505307854,0.019138755980861243,0.10324483775811209,0.13230769230769232,0.1377245508982036,0.1141552511415525,0.26627218934911245,0.6111111111111112,0.7142857142857143,0.43636363636363634,0.10502958579881656,0.39436619718309857,0.4307692307692308,0.28846153846153844,0.4307692307692308,0.4421052631578947,0.3880597014925373,0.6923076923076923,0.2440944881889764,0.6451612903225806,0.606508875739645,0.5046085798816569,0.5233441176470589,0.48965472440944885,0.11907983761840325,0.17125984251968504,0.10267857142857142,0.21540178571428573,10.045515695067262,0.19867947178871548,19.0,45.0,2.0,5.0,4.0,11.0,75.0,185.0,7.0,17.0,9.0,32.0,94.0,230.0,9.0,22.0,13.0,43.0,279.0,3.0,185.0,75.0,36.0,30.0,6.0,8.0,30.0,4.0,13.0,9.0,29.0,4.0,2.0,6.0,1.0,19.0,6.0,12.0,25.0,9.0,1.0,19.0,2.0,1.0,1.0,3.0,9.0,21.0,1.0,1.0,17.0,0.9893617021276596,0.40869565217391307,0.4090909090909091,0.3023255813953488,0.40869565217391307,0.34023668639053256,0.02564102564102564,0.13978494623655913,0.05063291139240506,0.046511627906976744,0.030303030303030304,0.15,0.027950310559006212,0.5,0.2857142857142857,0.4523809523809524,0.06656804733727811,0.4222222222222222,0.4222222222222222,1.0,0.27366863905325445,0.40540540540540543,0.40540540540540543,0.9866666666666667,0.2777777777777778,0.07462686567164178,0.4,1.0,0.2537313432835821,0.4117647058823529,1.0,0.08661417322834646,0.36363636363636365,0.25196850393700787,0.28125,0.40540540540540543,0.004329004329004329,25.223043478260866,,,,,,,True,
101143,1610612754,Travis Diener,Travis Diener,101143,IND,45027.0,750,-6,1523,1520,398,464,161,3043,8.0,19.0,,,3.0,6.0,9.0,19.0,30.0,79.0,47.0,117.0,32.0,237.0,1715,3.0,9.0,3.0,21.0,10.0,25.0,28.0,84.0,24.0,70.0,2.0,5.0,74.0,140.0,35.0,346.0,7.0,7.0,13.0,28.0,44.0,14.0,58.0,19.0,11.0,21.0,7.0,15.0,12.0,6.0,1.0,33.0,6.0,26.0,58.0,2.0,35.0,34.0,3.0,3.0,2.0,3.0,,84.0,398,10.0,0.2553191489361702,0.2608695652173913,0.4017094017094017,0.3333333333333333,0.4,0.4166666666666667,0.391304347826087,0.4375,0.44866920152091255,0.42,0.5253164556962026,0.042735042735042736,0.21052631578947367,0.05263157894736842,17.312206572769956,0.6363636363636364,0.05761316872427984,0.01650943396226415,0.08333333333333333,0.02413793103448276,0.06386292834890965,0.0196078431372549,0.02197802197802198,0.013761467889908258,0.01327433628318584,0.06451612903225806,0.039735099337748346,0.06635071090047394,0.08653846153846154,0.07723577235772358,0.42105263157894735,0.5333333333333333,0.125,0.07723577235772358,0.47368421052631576,0.5,0.32113821138211385,0.379746835443038,0.379746835443038,,,0.09375,0.5,0.6016260162601627,0.48892703252032527,0.506640625,0.48181484375,0.012048192771084338,0.025,0.08860759493670886,0.35443037974683544,14.303418803418806,0.2613263296126067,4.0,23.0,,2.0,2.0,4.0,33.0,106.0,4.0,12.0,10.0,35.0,37.0,129.0,4.0,14.0,12.0,39.0,78.0,33.0,106.0,33.0,66.0,48.0,18.0,5.0,34.0,,3.0,4.0,8.0,2.0,,2.0,,2.0,4.0,1.0,,1.0,,14.0,,,,,1.0,1.0,,,13.0,0.7027027027027027,0.2868217054263566,0.2857142857142857,0.3076923076923077,0.2868217054263566,0.524390243902439,,0.05454545454545454,,0.017391304347826087,0.0625,0.07692307692307693,0.02631578947368421,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.09349593495934959,0.17391304347826086,0.17391304347826086,1.0,0.43089430894308944,0.3113207547169811,0.3142857142857143,0.6666666666666666,,0.08695652173913043,,,0.5217391304347826,0.3333333333333333,1.0,0.0625,0.5,0.546875,0.2857142857142857,0.3113207547169811,,25.286046511627912,1.0,0.007751937984496124,0.009433962264150943,,,,True,
2211,1610612754,Troy Murphy,Troy Murphy,2211,IND,126341.0,2106,-61,4271,4261,961,1035,454,8532,109.0,181.0,20.0,48.0,22.0,40.0,26.0,65.0,86.0,211.0,221.0,457.0,192.0,916.0,4644,32.0,75.0,21.0,97.0,44.0,92.0,54.0,193.0,290.0,152.0,26.0,44.0,89.0,165.0,38.0,406.0,26.0,78.0,97.0,285.0,435.0,108.0,543.0,49.0,15.0,46.0,11.0,22.0,50.0,24.0,12.0,96.0,18.0,134.0,217.0,11.0,172.0,241.0,115.0,32.0,24.0,32.0,1.0,193.0,961,22.0,0.6561085972850679,0.6971153846153846,0.48358862144420134,0.4266666666666667,0.4782608695652174,0.5223665223665224,0.4367816091954023,0.5036231884057971,0.5725,0.49489795918367346,0.5778443113772455,0.0962800875273523,0.16022099447513813,0.18461538461538463,18.682235195996665,0.4791666666666667,0.1934826883910387,0.058823529411764705,0.21318681318681318,0.038461538461538464,0.19813278008298754,0.05194805194805195,0.0700280112044818,0.04957264957264957,0.0335195530726257,0.15876777251184834,0.19082125603864733,0.21821036106750394,0.22259136212624583,0.2611832611832612,0.6022099447513812,0.7171052631578947,0.5963302752293578,0.09379509379509379,0.4,0.49056603773584906,0.30447330447330445,0.4075829383886256,0.41346153846153844,0.5517241379310345,0.4166666666666667,0.2898550724637681,0.55,0.6017316017316018,0.5060523088023088,0.5150726027397262,0.49832282608695666,0.14993646759847523,0.20985401459854014,0.10589519650655022,0.21069868995633187,10.200656455142232,0.22500585343011004,6.0,21.0,,,2.0,8.0,88.0,215.0,4.0,12.0,15.0,38.0,94.0,236.0,4.0,12.0,17.0,46.0,279.0,3.0,215.0,88.0,76.0,58.0,18.0,9.0,42.0,4.0,53.0,21.0,34.0,4.0,,8.0,,20.0,12.0,6.0,24.0,,3.0,13.0,,,,3.0,5.0,20.0,1.0,17.0,12.0,0.9893617021276596,0.3983050847457627,0.3333333333333333,0.3695652173913043,0.3983050847457627,0.34054834054834054,0.014218009478672985,0.4108527131782946,0.03773584905660377,0.0625,0.05755395683453238,0.19480519480519481,0.06325301204819277,0.625,0.2692307692307692,0.8488372093023255,0.030303030303030304,0.2857142857142857,0.2857142857142857,1.0,0.31024531024531027,0.40930232558139534,0.40930232558139534,0.9886363636363636,0.4,,,,0.13793103448275862,0.3333333333333333,1.0,0.057971014492753624,0.25,0.2753623188405797,0.39473684210526316,0.40930232558139534,0.012552301255230125,25.243220338983047,,,,1.0,,,True,
2399,1610612754,Mike Dunleavy,Mike Dunleavy,2399,IND,99112.0,1652,-14,3367,3367,665,685,363,6734,113.0,194.0,7.0,17.0,15.0,29.0,35.0,74.0,51.0,135.0,199.0,403.0,180.0,836.0,3664,11.0,28.0,18.0,67.0,26.0,56.0,68.0,171.0,218.0,180.0,12.0,43.0,120.0,169.0,69.0,387.0,13.0,17.0,45.0,133.0,186.0,30.0,216.0,52.0,16.0,60.0,5.0,32.0,42.0,28.0,10.0,102.0,19.0,52.0,117.0,8.0,186.0,212.0,87.0,14.0,8.0,15.0,,171.0,665,10.0,0.5477386934673367,0.5647668393782384,0.49379652605459057,0.39285714285714285,0.4642857142857143,0.5439469320066335,0.5104166666666666,0.5364583333333334,0.5991379310344828,0.5689655172413793,0.6390977443609023,0.10669975186104218,0.17525773195876287,0.08108108108108109,21.034573766165213,0.5882352941176471,0.11406518010291596,0.016022620169651274,0.1226158038147139,0.02462121212121212,0.11611219830397912,0.018879798615481436,0.01893939393939394,0.010548523206751054,0.025821596244131457,0.09064327485380116,0.11912225705329153,0.12673267326732673,0.11788617886178862,0.32172470978441126,0.5824742268041238,0.70625,0.6283185840707964,0.12271973466003316,0.47297297297297297,0.5147058823529411,0.22388059701492538,0.37777777777777777,0.38636363636363635,0.3541666666666667,0.4117647058823529,0.3020833333333333,0.5172413793103449,0.6533996683250415,0.5175230514096183,0.5168676470588235,0.5109546875000002,0.1352154531946508,0.1851063829787234,0.08014354066985646,0.20454545454545456,8.367245657568239,0.19750519750519752,25.0,53.0,3.0,5.0,6.0,14.0,61.0,147.0,6.0,15.0,11.0,26.0,86.0,200.0,9.0,20.0,17.0,40.0,246.0,12.0,147.0,61.0,49.0,37.0,12.0,11.0,40.0,,8.0,4.0,36.0,5.0,2.0,5.0,1.0,17.0,9.0,19.0,20.0,3.0,4.0,23.0,1.0,1.0,,2.0,4.0,12.0,1.0,2.0,20.0,0.9534883720930233,0.43,0.45,0.425,0.43,0.33167495854063017,0.022222222222222223,0.08602150537634409,,0.021671826625386997,0.0196078431372549,0.1322314049586777,0.014598540145985401,0.8,0.2571428571428571,0.5686274509803921,0.087893864013267,0.4716981132075472,0.4716981132075472,0.96,0.24378109452736318,0.41496598639455784,0.41496598639455784,0.9508196721311475,,0.10416666666666667,0.6,1.0,0.3125,0.4,0.6666666666666666,0.14583333333333334,0.42857142857142855,0.2708333333333333,0.4230769230769231,0.41496598639455784,0.019704433497536946,24.98,,,,,1.0,,True,
2416,1610612754,Kareem Rush,Kareem Rush,2416,IND,36993.0,617,19,1260,1250,392,416,124,2510,24.0,38.0,5.0,5.0,8.0,10.0,4.0,17.0,29.0,75.0,57.0,130.0,18.0,249.0,1366,10.0,13.0,1.0,33.0,16.0,39.0,12.0,65.0,48.0,66.0,6.0,8.0,19.0,38.0,10.0,95.0,2.0,8.0,14.0,44.0,63.0,11.0,74.0,16.0,6.0,15.0,1.0,8.0,9.0,7.0,2.0,24.0,7.0,23.0,41.0,2.0,27.0,24.0,8.0,11.0,5.0,11.0,,65.0,392,4.0,0.42105263157894735,0.4444444444444444,0.43846153846153846,0.7692307692307693,0.41025641025641024,0.49148936170212765,0.8,0.42063492063492064,0.5060975609756098,0.825,0.4642857142857143,0.06153846153846154,0.13157894736842105,0.11764705882352941,19.271948608137045,0.625,0.1073170731707317,0.0223463687150838,0.10687022900763359,0.009174311926605505,0.10720887245841035,0.017361111111111112,0.00980392156862745,0.0189873417721519,0.005917159763313609,0.10084033613445378,0.06722689075630252,0.13953488372093023,0.12222222222222222,0.16170212765957448,0.631578947368421,0.7272727272727273,0.375,0.07234042553191489,0.23529411764705882,0.26666666666666666,0.3191489361702128,0.38666666666666666,0.3918918918918919,0.25,1.0,0.15873015873015872,0.8,0.6085106382978723,0.5020034042553194,0.5297115384615384,0.4796968253968255,0.03319502074688797,0.058823529411764705,0.13253012048192772,0.26104417670682734,12.703076923076924,0.3111111111111111,12.0,33.0,2.0,2.0,2.0,11.0,27.0,72.0,2.0,5.0,5.0,13.0,39.0,105.0,4.0,7.0,7.0,24.0,108.0,9.0,72.0,27.0,19.0,14.0,5.0,5.0,4.0,1.0,5.0,2.0,10.0,,,1.0,,4.0,3.0,2.0,2.0,,,5.0,,,,2.0,4.0,4.0,,1.0,5.0,0.9230769230769231,0.37142857142857144,0.5714285714285714,0.2916666666666667,0.37142857142857144,0.44680851063829785,0.013333333333333334,0.10204081632653061,0.024390243902439025,0.04081632653061224,0.02040816326530612,0.07317073170731707,0.015384615384615385,0.36363636363636365,0.5,0.4482758620689655,0.14042553191489363,0.36363636363636365,0.36363636363636365,1.0,0.30638297872340425,0.375,0.375,0.8888888888888888,0.4,0.1,1.0,1.0,0.25,0.4,1.0,0.1746031746031746,0.18181818181818182,0.20634920634920634,0.38461538461538464,0.375,,24.720952380952383,,,,,,,True,
2605,1610612754,Marquis Daniels,Marquis Daniels,2605,IND,39113.0,652,-16,1316,1317,368,481,136,2633,44.0,64.0,8.0,8.0,11.0,17.0,42.0,92.0,19.0,47.0,105.0,203.0,43.0,289.0,1411,15.0,19.0,7.0,40.0,23.0,51.0,20.0,66.0,74.0,136.0,10.0,20.0,31.0,58.0,16.0,143.0,13.0,13.0,19.0,47.0,67.0,27.0,94.0,31.0,3.0,32.0,5.0,18.0,21.0,14.0,5.0,53.0,12.0,21.0,54.0,2.0,51.0,59.0,27.0,3.0,1.0,3.0,,66.0,368,12.0,0.3523809523809524,0.37,0.5172413793103449,0.7894736842105263,0.45098039215686275,0.4959677419354839,0.717391304347826,0.34328358208955223,0.5254545454545455,0.7142857142857143,0.4125,0.09852216748768473,0.15625,0.10869565217391304,22.23728813559322,0.6037735849056604,0.10804597701149425,0.03333333333333333,0.11801242236024845,0.06435643564356436,0.11073825503355705,0.04391891891891892,0.031496062992125984,0.006711409395973154,0.05921052631578947,0.12030075187969924,0.10833333333333334,0.0989010989010989,0.11320754716981132,0.25806451612903225,0.6875,0.8148148148148148,0.5681818181818182,0.3709677419354839,0.45652173913043476,0.5121951219512195,0.18951612903225806,0.40425531914893614,0.40425531914893614,0.34782608695652173,1.0,0.2537313432835821,0.6470588235294118,0.43951612903225806,0.46615614754098356,0.4628533333333333,0.4473055555555554,0.1,0.12,0.1384083044982699,0.22837370242214533,8.492610837438422,0.2796352583586626,4.0,17.0,,1.0,,6.0,8.0,28.0,1.0,3.0,,10.0,12.0,45.0,1.0,4.0,,16.0,33.0,3.0,26.0,8.0,27.0,21.0,6.0,4.0,11.0,1.0,1.0,2.0,28.0,3.0,,6.0,,7.0,,4.0,5.0,,,5.0,,,,1.0,1.0,2.0,,1.0,4.0,0.9166666666666666,0.26666666666666666,0.25,,0.27906976744186046,0.1814516129032258,,0.022222222222222223,0.029411764705882353,0.07017543859649122,0.08,0.12727272727272726,0.019230769230769232,0.6666666666666666,0.14285714285714285,0.3157894736842105,0.06854838709677419,0.23529411764705882,0.23529411764705882,1.0,0.11290322580645161,0.2857142857142857,0.2857142857142857,0.875,0.375,0.043478260869565216,,,0.13043478260869565,0.3333333333333333,1.0,0.08955223880597014,,0.14925373134328357,,0.3076923076923077,,26.97555555555556,,,,,,2.0,True,
101261,1610612754,Andre Owens,Andre Owens,101261,IND,12644.0,211,6,415,416,87,85,53,831,8.0,16.0,2.0,2.0,3.0,4.0,1.0,7.0,3.0,9.0,12.0,32.0,5.0,68.0,441,2.0,3.0,,7.0,3.0,8.0,2.0,11.0,6.0,18.0,2.0,6.0,12.0,25.0,7.0,63.0,1.0,5.0,,7.0,7.0,7.0,14.0,6.0,4.0,5.0,2.0,3.0,9.0,2.0,4.0,14.0,,10.0,17.0,,15.0,8.0,4.0,2.0,1.0,2.0,,11.0,87,,0.25,0.2727272727272727,0.375,0.6666666666666666,0.375,0.525,0.5,0.3,0.5396825396825397,0.5,0.34375,0.1875,0.3125,0.14285714285714285,16.244725738396625,0.35714285714285715,0.046357615894039736,0.0390625,,0.019230769230769232,0.03608247422680412,0.03333333333333333,0.038461538461538464,0.05263157894736842,0.025,0.02631578947368421,0.05,0.0547945205479452,,0.26666666666666666,0.5,0.7272727272727273,0.25,0.11666666666666667,0.14285714285714285,0.16666666666666666,0.15,0.3333333333333333,0.3333333333333333,0.2857142857142857,1.0,0.26666666666666666,0.75,0.7333333333333333,0.5047686440677966,0.44706,0.46148928571428577,0.06451612903225806,0.11764705882352941,0.10294117647058823,0.16176470588235295,8.2125,0.20963855421686747,6.0,9.0,,1.0,,1.0,7.0,19.0,1.0,3.0,1.0,6.0,13.0,28.0,1.0,4.0,1.0,7.0,36.0,3.0,19.0,7.0,13.0,9.0,4.0,1.0,4.0,1.0,,2.0,2.0,,,2.0,,2.0,,3.0,2.0,,,1.0,,,,,1.0,1.0,,,1.0,0.9230769230769231,0.4642857142857143,0.25,0.14285714285714285,0.4642857142857143,0.4666666666666667,,,0.1,0.022222222222222223,,,0.07692307692307693,0.5,,0.3333333333333333,0.15,0.6666666666666666,0.6666666666666666,1.0,0.31666666666666665,0.3684210526315789,0.3684210526315789,0.8571428571428571,,0.14285714285714285,,,0.42857142857142855,0.3333333333333333,1.0,0.06666666666666667,,0.4,0.16666666666666666,0.3684210526315789,,25.23928571428571,,,,,,,True,
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,32684.0,545,-36,1117,1106,205,194,106,2223,13.0,24.0,2.0,4.0,4.0,9.0,25.0,61.0,11.0,35.0,49.0,120.0,22.0,171.0,1182,5.0,11.0,,16.0,11.0,27.0,8.0,42.0,16.0,82.0,4.0,12.0,98.0,140.0,68.0,322.0,2.0,9.0,18.0,28.0,47.0,11.0,58.0,25.0,12.0,31.0,11.0,24.0,19.0,7.0,2.0,50.0,9.0,8.0,37.0,,26.0,31.0,11.0,6.0,2.0,6.0,,42.0,205,5.0,0.16326530612244897,0.1702127659574468,0.4083333333333333,0.45454545454545453,0.4074074074074074,0.4027027027027027,0.42105263157894735,0.3953488372093023,0.42676767676767674,0.42105263157894735,0.42857142857142855,0.1,0.20833333333333334,0.09836065573770492,19.855305466237944,0.62,0.07427055702917772,0.025495750708215296,0.140625,0.011049723756906077,0.09108910891089109,0.020599250936329586,0.05982905982905983,0.014285714285714285,0.006578947368421052,0.03571428571428571,0.06542056074766354,0.10759493670886076,0.16455696202531644,0.12972972972972974,0.5416666666666666,0.6842105263157895,0.15384615384615385,0.32972972972972975,0.4098360655737705,0.45454545454545453,0.1891891891891892,0.3142857142857143,0.3235294117647059,0.21052631578947367,0.5,0.20930232558139536,0.4444444444444444,0.4810810810810811,0.46624728260869575,0.4852071428571429,0.45040833333333324,0.05699481865284974,0.0859375,0.0935672514619883,0.24561403508771928,9.97,0.18352730528200537,2.0,5.0,,1.0,,,15.0,60.0,2.0,7.0,4.0,16.0,17.0,65.0,2.0,8.0,4.0,16.0,48.0,3.0,59.0,15.0,42.0,38.0,4.0,10.0,20.0,,1.0,5.0,13.0,2.0,,3.0,,2.0,1.0,2.0,3.0,2.0,,5.0,,,,2.0,2.0,2.0,,,4.0,0.9411764705882353,0.26153846153846155,0.25,0.25,0.265625,0.35135135135135137,0.02857142857142857,0.047619047619047616,,,0.034482758620689655,0.10204081632653061,0.04807692307692308,0.3333333333333333,0.12,0.2727272727272727,0.02702702702702703,0.4,0.4,1.0,0.32432432432432434,0.25,0.2542372881355932,0.9333333333333333,,0.05263157894736842,,,0.3684210526315789,0.2857142857142857,1.0,,,0.37209302325581395,0.25,0.2542372881355932,,26.22923076923077,1.0,0.015384615384615385,0.016666666666666666,,,1.0,True,
2436,1610612754,Flip Murray,Flip Murray,2436,IND,23433.0,391,-33,802,799,155,146,91,1601,27.0,52.0,3.0,5.0,4.0,9.0,11.0,35.0,18.0,49.0,56.0,136.0,31.0,164.0,879,4.0,8.0,,11.0,9.0,24.0,6.0,30.0,26.0,86.0,,10.0,38.0,57.0,31.0,133.0,1.0,6.0,5.0,21.0,27.0,7.0,34.0,19.0,12.0,32.0,1.0,18.0,11.0,14.0,3.0,43.0,2.0,15.0,29.0,2.0,32.0,40.0,19.0,2.0,1.0,2.0,,30.0,155,3.0,0.23214285714285715,0.23214285714285715,0.4117647058823529,0.5,0.375,0.4104938271604938,0.4230769230769231,0.375,0.4530386740331492,0.4230769230769231,0.4166666666666667,0.07352941176470588,0.1346153846153846,0.05714285714285714,24.642464246424645,0.7441860465116279,0.0673076923076923,0.020761245674740483,0.06329113924050633,0.010309278350515464,0.06649616368286446,0.018134715025906734,0.0273972602739726,0.017857142857142856,0.013333333333333334,0.042105263157894736,0.03571428571428571,0.10526315789473684,0.07017543859649122,0.32098765432098764,0.5192307692307693,0.6,0.2222222222222222,0.21604938271604937,0.3142857142857143,0.3333333333333333,0.30246913580246915,0.3673469387755102,0.375,0.38461538461538464,0.6,0.28125,0.4444444444444444,0.48148148148148145,0.49218164556962035,0.47383499999999995,0.49962758620689657,0.10614525139664804,0.12418300653594772,0.06707317073170732,0.18292682926829268,9.508088235294117,0.19326683291770574,,4.0,,1.0,,1.0,7.0,22.0,1.0,4.0,2.0,7.0,7.0,26.0,1.0,5.0,2.0,8.0,12.0,9.0,19.0,7.0,19.0,18.0,1.0,1.0,6.0,,1.0,2.0,7.0,3.0,,2.0,,2.0,1.0,,2.0,,,2.0,,,,,1.0,,,,2.0,0.5714285714285714,0.2692307692307692,0.2,0.25,0.30434782608695654,0.16049382716049382,0.02040816326530612,0.043478260869565216,,0.019230769230769232,,0.045454545454545456,0.023529411764705882,,0.09090909090909091,0.3333333333333333,0.024691358024691357,,,,0.13580246913580246,0.3181818181818182,0.3181818181818182,0.5714285714285714,0.3333333333333333,0.07692307692307693,,,0.3076923076923077,0.25,1.0,0.03125,,0.21875,0.2857142857142857,0.3684210526315789,,27.638461538461545,,,,,,3.0,True,
