EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,SecondChanceFG2A,HeaveAttempts,DeadBallTurnovers,LostBallTurnovers,Offensive Fouls,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimFrequency,ShortMidRangeFGM,OffensiveGoaltends,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3FGA,OffTwoPtRebounds,SelfOReb,AtRimPctBlocked,OffTwoPtReboundPct,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceArc3Frequency,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,FTDefRebounds,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,Corner3Assists,FTOffRebounds,OffFTReboundPct,LongMidRangePctAssisted,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceAtRimPctAssisted,OffCorner3ReboundPct,3SecondViolations,on,SecondChanceArc3FGM,StepOutOfBoundsTurnovers,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked
101128,1610612758,Francisco Garcia,Francisco Garcia,101128,SAC,3132.0,52,-12.0,105,105,45.0,37,9.0,210,6.0,6.0,4.0,4.0,1.0,3.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,9.0,13.0,3.0,5.0,6.0,33.0,120,1.0,1.0,1.0,4.0,6.0,6.0,2.0,4.0,3.0,21.0,2.0,16.0,6.0,3.0,3.0,2.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,2.0,11.0,1.0,4.0,4.0,8.0,1.0,9.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,8.0,1.0,8.0,2.0,5.0,21.0,45.0,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.6,1.0,0.5,0.6,0.6923076923076923,1.0,0.75,1.5,0.9,0.7857142857142857,1.0,0.9545454545454546,0.2777777777777778,0.07692307692307693,1.0,19.82758620689655,1.0,0.14814814814814814,0.36363636363636365,0.2,0.21052631578947367,0.02564102564102564,0.5,0.2,0.16666666666666666,0.09090909090909091,0.4,0.3333333333333333,0.3333333333333333,1.0,1.0,0.16666666666666666,0.05555555555555555,0.3333333333333333,0.5,0.5,0.1111111111111111,0.5,0.5,1.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,1.0,0.4,1.0,0.2,0.5,0.2,0.5,0.6111111111111112,0.6666666666666666,0.4910638888888889,0.59565,0.5038,0.23809523809523808,0.3125,0.12121212121212122,0.6363636363636364,9.976923076923079,25.119999999999997,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
101158,1610612758,Orien Greene,Orien Greene,101158,SAC,1383.0,23,-3.0,46,47,20.0,26,4.0,93,1.0,3.0,1.0,3.0,1.0,,1.0,,,,,,,,1.0,,1.0,1.0,5.0,,1.0,,2.0,45,,,,,1.0,3.0,,1.0,,2.0,2.0,,,,,,,1.0,,1.0,,,1.0,,2.0,,1.0,1.0,2.0,,2.0,2.0,,2.0,2.0,1.0,3.0,1.0,2.0,5.0,,,,,,2.0,20.0,1.0,1.0,,,,,,0.2,0.3333333333333333,0.16666666666666666,,0.25,0.16666666666666666,,0.25,0.16666666666666666,,,17.647058823529413,0.6666666666666666,0.1,0.125,,0.1111111111111111,,,0.25,,,0.2,,0.5,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.16666666666666666,,,,,,,0.16666666666666666,,,,,,,0.75,0.3333333333333333,,,0.25,,0.6666666666666666,,0.5536399999999999,0.587,0.6293666666666667,,,,1.0,4.58,57.5,0.43478260869565216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1630,1610612758,Mikki Moore,Mikki Moore,1630,SAC,996.0,17,-8.0,32,32,11.0,7,3.0,64,,,,,2.0,,1.0,,,,,,,,,,,1.0,3.0,,,1.0,3.0,37,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,,1.0,1.0,1.0,,11.0,,,,,,,,0.3333333333333333,,0.3333333333333333,,,0.5,,,,,,11.428571428571429,,0.14285714285714285,,,0.1,,,,,0.3333333333333333,,,,,,,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,0.42569999999999997,,0.3902,0.3333333333333333,0.3333333333333333,,,10.5,,0.34375,,,,1.0,,,,,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
200763,1610612758,Quincy Douby,Quincy Douby,200763,SAC,2073.0,35,,66,69,30.0,20,11.0,135,1.0,2.0,,,3.0,1.0,1.0,,1.0,,,,1.0,,4.0,,2.0,3.0,6.0,,5.0,2.0,8.0,59,,2.0,,,2.0,3.0,,3.0,,4.0,2.0,4.0,,,4.0,,1.0,1.0,,1.0,,,,1.0,2.0,,,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,,2.0,,1.0,4.0,30.0,0.3333333333333333,0.3333333333333333,,,,,,0.5,0.6666666666666666,0.2727272727272727,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.45454545454545453,0.16666666666666666,,16.25,1.0,0.1,,,0.06060606060606061,0.02857142857142857,,,0.5,,,,0.18181818181818182,0.5,1.0,1.0,0.2727272727272727,0.09090909090909091,1.0,1.0,0.09090909090909091,,,,0.36363636363636365,,,,,,,,,0.16666666666666666,,0.3333333333333333,,0.6363636363636364,,0.46273181818181813,0.4185,0.4136666666666667,0.08333333333333333,0.14285714285714285,,0.5,8.4,25.660000000000004,0.45454545454545453,,,,,,,,,1.0,,0.3333333333333333,0.3333333333333333,2.0,1.0,1.0,0.5,0.03571428571428571,0.1,0.14285714285714285,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201208,1610612758,Darryl Watkins,Darryl Watkins,201208,SAC,4275.0,71,-17.0,140,143,61.0,51,16.0,283,3.0,3.0,2.0,2.0,10.0,,2.0,,,,,,,,,,,5.0,15.0,,,2.0,12.0,155,,,1.0,3.0,3.0,5.0,,,2.0,8.0,8.0,2.0,,,,,1.0,,,,,,,,,1.0,2.0,4.0,7.0,5.0,12.0,2.0,2.0,,2.0,1.0,7.0,3.0,6.0,8.0,5.0,1.0,5.0,1.0,3.0,8.0,61.0,0.8,1.0,,,,,,0.3333333333333333,0.6,0.3333333333333333,0.5,0.6,0.35294117647058826,0.5,0.5714285714285714,,0.06666666666666667,0.1,14.906832298136646,0.2857142857142857,0.10810810810810811,0.10526315789473684,0.1,0.10714285714285714,0.08064516129032258,0.2,0.0625,,0.2,0.1,0.1111111111111111,0.2,1.0,1.0,0.6666666666666666,0.6666666666666666,0.13333333333333333,,,,,,,,,,,,,,0.4,1.0,,,,,0.2,,0.41796666666666665,0.48265,0.45328,0.17647058823529413,0.17647058823529413,0.25,0.6666666666666666,8.533333333333333,,0.4357142857142857,1.0,2.0,,5.0,1.0,1.0,1.0,0.5,2.0,,0.2,0.2222222222222222,,4.0,,,0.07692307692307693,0.045454545454545456,,,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.3333333333333333,0.08333333333333333,0.1111111111111111,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1802,1610612758,Brad Miller,Brad Miller,1802,SAC,1665.0,28,-29.0,54,57,21.0,26,3.0,111,,4.0,,3.0,1.0,1.0,3.0,,,,,,,,,,,1.0,8.0,,,,2.0,80,,,,,,3.0,,,,,2.0,,,,,,1.0,2.0,1.0,3.0,,1.0,,1.0,7.0,,,2.0,3.0,4.0,7.0,,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,21.0,1.0,1.0,,,,,,0.125,,0.125,,,0.125,,,,0.125,,15.0,1.0,0.16666666666666666,,,0.1111111111111111,0.125,,0.25,,0.2,,,0.5,,,,0.125,0.375,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,0.5,,0.471875,0.5448,0.5527666666666667,,,,,8.075,,0.3888888888888889,2.0,2.0,,,,,,1.0,,,,,,3.0,1.0,0.25,0.13636363636363635,0.1111111111111111,0.16666666666666666,,,,,1.0,,,,,1.0,1.0,,1.0,1.0,,0.3333333333333333,0.2857142857142857,,1.0,,,1.0,1.0,0.5,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2422,1610612758,John Salmons,John Salmons,2422,SAC,3106.0,52,-3.0,101,104,50.0,35,13.0,205,5.0,8.0,4.0,6.0,9.0,2.0,3.0,,1.0,,,,,,,,,10.0,20.0,,1.0,16.0,36.0,109,,,1.0,5.0,6.0,13.0,,,8.0,20.0,4.0,16.0,,,,,3.0,4.0,1.0,5.0,1.0,4.0,,,11.0,,2.0,2.0,5.0,2.0,7.0,2.0,2.0,,2.0,2.0,4.0,,2.0,3.0,14.0,1.0,18.0,2.0,7.0,20.0,50.0,0.2,0.25,,,,,,0.5,0.46153846153846156,0.47619047619047616,1.0,0.46153846153846156,0.6206896551724138,1.25,0.5882352941176471,0.047619047619047616,0.15,0.1111111111111111,27.966101694915256,0.5,0.07407407407407407,0.15384615384615385,,0.1,0.046511627906976744,,0.15384615384615385,,,0.3333333333333333,,0.38095238095238093,0.625,0.8333333333333334,,0.42857142857142855,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.047619047619047616,,,,,,,,,,,0.46153846153846156,0.6666666666666666,,,,,0.42857142857142855,,0.47892619047619045,0.6151,0.48334615384615387,0.2692307692307692,0.28,0.1388888888888889,0.5555555555555556,7.6,23.2,0.49504950495049505,1.0,2.0,,2.0,,,,0.5,3.0,,0.3333333333333333,0.375,,2.0,,0.25,0.058823529411764705,0.0625,,,1.0,2.0,4.0,1.0,,,,,2.0,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.1,,0.5,0.3333333333333333,1.0,,,,0.5,1.0,1.0,3.0,3.0,,,,True,,,,,,,,,,,,,,,,,,,,
2755,1610612758,Kevin Martin,Kevin Martin,2755,SAC,2402.0,40,-38.0,78,79,28.0,26,7.0,157,4.0,5.0,1.0,1.0,2.0,1.0,5.0,,1.0,,,,,1.0,1.0,1.0,1.0,6.0,12.0,1.0,2.0,9.0,24.0,111,,,,2.0,3.0,4.0,1.0,1.0,,9.0,6.0,6.0,3.0,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,2.0,,,2.0,2.0,,2.0,2.0,2.0,,1.0,1.0,3.0,1.0,,3.0,7.0,,10.0,,5.0,9.0,28.0,0.5,0.5,1.0,0.5,,1.0,0.5,0.5,0.75,0.5357142857142857,0.5,0.9,0.631578947368421,0.5,0.9,0.14285714285714285,0.08333333333333333,,25.0,0.3333333333333333,0.11764705882352941,,,0.08333333333333333,,,,,0.2857142857142857,,,0.35714285714285715,0.8,1.0,0.5,0.14285714285714285,0.35714285714285715,0.2,0.2,0.07142857142857142,,,,0.07142857142857142,1.0,1.0,1.0,,,,0.2,1.0,,,0.2,1.0,0.5,1.0,0.5049107142857142,0.3901,0.5214399999999999,0.2631578947368421,0.29411764705882354,0.08333333333333333,0.375,9.549999999999999,24.75,0.358974358974359,1.0,2.0,,2.0,,2.0,,0.5,1.0,,0.5,0.5,,,,0.2,,,,,1.0,1.0,,,,,,,,,,,,0.5,,,,,,1.0,,,,1.0,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,
949,1610612758,Shareef Abdur-Rahim,Shareef Abdur-Rahim,949,SAC,638.0,11,17.0,20,20,15.0,10,3.0,40,,1.0,,,,1.0,2.0,,,,,,,,,,,1.0,3.0,,,2.0,4.0,9,,,,,1.0,2.0,,,2.0,4.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,1.0,1.0,2.0,2.0,1.0,,2.0,,,4.0,15.0,1.0,1.0,,,,,,0.3333333333333333,0.5,0.3333333333333333,,0.5,0.5,,0.6666666666666666,,,,21.73913043478261,,0.2,0.2,,0.2,,,0.5,,,0.3333333333333333,,0.3333333333333333,,,,,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.40549999999999997,0.5529,0.3318,,,,1.0,12.700000000000001,,0.75,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,
1903,1610612758,Kenny Thomas,Kenny Thomas,1903,SAC,251.0,4,-6.0,8,8,,1,1.0,16,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,2.0,1.0,,1.0,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11111111111111,,0.5,,1.0,0.3333333333333333,0.3333333333333333,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,
